[00:00:04.946 --> 00:00:06.167]  There is a war.
[00:10:37.861 --> 00:10:48.253]  There are millions of Christians in that region, but Saudi Arabia is the only nation state in the world with the official policy of banning all churches.
[00:10:48.613 --> 00:10:53.258]  This is enforced even though there are over 2 million Christian foreign workers in that country.
[00:10:54.119 --> 00:11:03.263]  Saudi Arabia doesn't tolerate public worship by any other religion other than Islam, and they systematically discriminate against its Muslim religious minorities.
[00:11:03.644 --> 00:11:13.468]  They don't allow political or human rights associations, and despite all of that, Human Rights Watch notes that Saudi Arabia is a key ally of the U.S.
[00:11:13.728 --> 00:11:14.969]  and European countries.
[00:11:15.349 --> 00:11:15.789]  The U.S.
[00:11:15.829 --> 00:11:23.253]  didn't publicly criticize any Saudi human rights violations except through annual reports, and some members of the U.S.
[00:11:23.293 --> 00:11:23.653]  Congress
[00:11:24.053 --> 00:11:28.817]  Have expressed skepticism about Saudi's policy priorities, but the U.S.
[00:11:28.857 --> 00:11:36.003]  concluded a $60 billion arms sale to Saudi Arabia, which is its largest anywhere to date.
[00:11:36.683 --> 00:11:43.929]  Now, this is from the Washington Post, and you can see in the article right there, Secretary of State John Kerry meeting with the U.S.
[00:11:44.029 --> 00:11:45.630]  ambassador to Saudi Arabia.
[00:11:46.411 --> 00:12:03.055]  Now, they say that long an incubator of the Salafist ideology that is now inflaming the Islamic State and militant groups like it, the Kingdom has grown increasingly concerned with the destabilizing chaos that IS has wrought in their region.
[00:12:03.095 --> 00:12:05.276]  So they basically share the same ideology.
[00:12:05.776 --> 00:12:09.317]  But this doesn't mean that its state ideology is necessarily changing.
[00:12:09.697 --> 00:12:17.382]  The country is notorious for its draconian laws, which are derived from a strict Wahhabist interpretation of Islamic doctrine.
[00:12:17.963 --> 00:12:23.927]  Saudi Arabia is conspicuous in being the sole country to regularly carry out beheadings.
[00:12:24.427 --> 00:12:37.996]  Beyond the grizzliness of the method of punishment, observers also point to the unjust ways in which those who face death penalties are found guilty, saying the execution of people accused of petty crimes
[00:12:38.556 --> 00:12:46.280]  And on the basis of confessions that are extracted through torture has become shamefully common in Saudi Arabia.
[00:12:46.620 --> 00:12:54.784]  But here we have Secretary of State John Kerry right there walking right alongside our closest ally, one of our closest global allies.
[00:12:55.124 --> 00:12:57.225]  It's not about humanitarian issues.
[00:12:57.546 --> 00:13:01.488]  Here we're pointing out that Saudi Arabia is more extreme than ISIS.
[00:13:01.528 --> 00:13:07.371]  They've beheaded more people than the two journalists that we've seen in the videos that ISIS has released.
[00:13:08.351 --> 00:13:14.173]  Saudi Arabia is our closest ally, and it all comes down to money, corporate profit, and greed.
[00:13:14.673 --> 00:13:25.357]  And perhaps, of course, that's why John McCain was trying to spin his visit with ISIS last year, where we had pictures where he was, like, hand-in-hand with the extremists there.
[00:13:26.437 --> 00:13:26.657]  I don't
[00:13:42.842 --> 00:14:01.972]  Allies are there helping us when our reign of terror across the globe now coming up Paul Joseph Watson is going to be joining me via Skype to break down this story around McCain as well as many others and of course the threat of Ebola Requiring boots on the ground stay with us
[00:14:04.392 --> 00:14:11.314]  Celebrate the spirit of freedom and liberty upon which our nation was founded at InfoWarsShop.com.
[00:14:11.374 --> 00:14:15.174]  Molon Lave is ancient Greek for come and take it.
[00:14:15.194 --> 00:14:22.656]  This popular design combines both classic Greek Spartan imagery with modern M16 assault rifles.
[00:14:22.896 --> 00:14:26.717]  Now available in women's tees and proudly made in the USA.
[00:14:27.037 --> 00:14:36.321]  Celebrate the spirit of 1776 with the George Washington brass belt buckle or this incredibly sharp looking 1776 hat.
[00:14:36.541 --> 00:14:37.161]  Badass!
[00:14:37.541 --> 00:14:51.067]  And be sure to check out the new arrivals at Info Wars Life, where you can prepare your body to perform at peak levels with survival shield, nascent iodine, super male vitality, and fluoride shield.
[00:14:51.467 --> 00:14:52.547]  And wake up, America!
[00:14:52.567 --> 00:14:56.849]  Immune support blend is the healthy choice for the gourmet coffee lover.
[00:14:56.909 --> 00:14:58.490]  I can, like, taste dirt in it.
[00:14:58.570 --> 00:14:59.851]  God knows what's in this.
[00:14:59.931 --> 00:15:01.432]  This is an aftertaste.
[00:15:01.492 --> 00:15:03.233]  Tastes like Austin water?
[00:15:03.294 --> 00:15:04.294]  Yeah, it does.
[00:15:15.382 --> 00:15:19.547]  These people just sampled City of Austin tap water straight from the faucet.
[00:15:19.807 --> 00:15:25.914]  Next, we had them try a sample of tap water filtered through the ProPure G2.0 filtration system.
[00:15:26.054 --> 00:15:26.875]  High quality H2O.
[00:15:26.955 --> 00:15:28.436]  That one is better.
[00:15:28.496 --> 00:15:29.477]  Tastes like nothing.
[00:15:29.758 --> 00:15:31.179]  Yep, I know what good water tastes like.
[00:15:31.219 --> 00:15:31.720]  It's good water.
[00:15:31.820 --> 00:15:40.370]  Most tap water contains added substances, like fluoride, chlorine, Monsanto's deadly pesticide, glyphosate, and many others.
[00:15:40.771 --> 00:15:48.279]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lowered IQ, and even cancer.
[00:15:48.560 --> 00:15:51.083]  It tastes like you're drinking out of the lake when you're drinking tap water.
[00:15:51.623 --> 00:15:53.966]  Yeah, there's that processed flavor to it.
[00:15:54.307 --> 00:16:03.898]  The ProPure® G2.0 filtration system removes these deadly substances and many more, leaving only fresh tasting, deliciously clean water.
[00:16:04.398 --> 00:16:05.640]  Okay, this is very tasty.
[00:16:05.720 --> 00:16:06.421]  It's good water.
[00:16:07.094 --> 00:16:07.514]  Refreshing.
[00:16:07.534 --> 00:16:08.315]  It's good.
[00:16:08.856 --> 00:16:11.197]  Go to InfoWarsStore.com today.
[00:16:11.598 --> 00:16:15.441]  Use promo code WATER and save 10% off your Pro Pure purchase.
[00:16:15.941 --> 00:16:19.244]  Again, that's InfoWarsStore.com or call 1-888-253-3139.
[00:16:35.069 --> 00:16:44.677]  Joining me now to break down all of these stories of calamity on the global scale is our foreign correspondent and writer Paul Joseph Watson.
[00:16:45.277 --> 00:16:46.778]  Paul, thank you for joining us today.
[00:16:46.918 --> 00:16:47.919]  So we'll just get right into it.
[00:16:47.959 --> 00:16:50.541]  You've got a bunch of articles up on InfoWars.com.
[00:16:50.561 --> 00:16:51.582]  We'll start with this one.
[00:16:51.902 --> 00:16:52.703]  Top Lib.
[00:16:53.203 --> 00:16:56.226]  I'd lay money on Rand Paul being the next president.
[00:16:56.426 --> 00:16:56.966]  What about you?
[00:16:57.026 --> 00:16:57.447]  Any bets?
[00:16:59.226 --> 00:17:10.074]  Well, I mean, the point that Cenk Uygur is making of the Young Turks, and that's a pretty big show, you know, over two billion views on YouTube, so that represents a large slice of the progressive liberal audience.
[00:17:10.675 --> 00:17:25.826]  And he's saying that the 2016 presidential election will come down to a face-off on foreign policy, because this tactic of the Obama administration of airstrikes against ISIS and arming so-called moderate Syrian rebels to fight ISIS
[00:17:26.286 --> 00:17:26.686]  We'll be
[00:17:45.718 --> 00:17:56.145]  People like Hillary Clinton, people like John McCain supported this exact same policy in Libya, arming radical jihadists aligned with airstrikes.
[00:17:56.185 --> 00:18:00.448]  And of course, in the case of Libya, it was a complete and utter disaster.
[00:18:00.808 --> 00:18:02.829]  The country is now a failed state.
[00:18:02.909 --> 00:18:05.391]  It's been overrun by radical Islamists.
[00:18:05.891 --> 00:18:08.812]  You've got black people being put in concentration camps.
[00:18:09.252 --> 00:18:15.634]  Any enemies of the warlords of the terrorist gangs that are running Libya now are incarcerated, tortured or killed.
[00:18:16.135 --> 00:18:18.295]  And that's exactly what's going to happen in Syria.
[00:18:18.355 --> 00:18:20.656]  In fact, if we had armed, if the U.S.
[00:18:20.696 --> 00:18:26.238]  government had armed the rebels back two years ago, ISIS would now be in control of Damascus.
[00:18:26.618 --> 00:18:34.201]  And people like Hillary Clinton and John McCain are pushing for this yet again, even though we know, for example, just a couple of days ago,
[00:18:35.001 --> 00:18:41.685]  FSA, so-called moderate Syrian rebels, signed a ceasefire, a non-aggression pact with ISIS.
[00:18:41.705 --> 00:18:50.731]  There are also numerous examples of them not only defecting to ISIS and fighting alongside ISIS, but actually giving weapons to ISIS.
[00:18:51.111 --> 00:18:54.954]  And in fact, I put together quite a lengthy article on this last week.
[00:18:55.014 --> 00:18:58.596]  I think it was called, Obama Plans to Fight ISIS by Arming ISIS.
[00:18:59.076 --> 00:19:03.139]  And in that article, I point out, for example, this quote from an ISIS fighter,
[00:19:03.639 --> 00:19:09.103]  Called Abu Atheer, who told Al Jazeera, quote, We are buying weapons from the FSA.
[00:19:09.543 --> 00:19:14.567]  This is the FSA that Obama now wants to rearm in order to fight ISIS.
[00:19:14.647 --> 00:19:18.170]  This is an ISIS fighter saying they buy weapons from the FSA.
[00:19:18.610 --> 00:19:22.293]  We bought 200 anti-aircraft missiles and concourse anti-tank weapons.
[00:19:22.633 --> 00:19:25.795]  We have good relations with our brothers in the FSA.
[00:19:26.256 --> 00:19:30.199]  So ISIS and the FSA, and the numerous other examples of this,
[00:19:30.799 --> 00:19:46.966]  Are fighting alongside each other, are exchanging weapons, and yet Obama has now announced that he will give more weapons to these radical jihadists, again 80% of them in Syria at least, are radical jihadists aligned with ISIS in some cases, fighting alongside them.
[00:19:47.506 --> 00:19:54.650]  Rand Paul comes out on CBS and basically says it's a disastrous scenario, the same thing that happened in Libya is going to happen again.
[00:19:55.450 --> 00:20:02.053]  Hillary Clinton, who of course vehemently supported the attack on Libya, laughed when Gaddafi was killed.
[00:20:02.633 --> 00:20:07.435]  And John McCain and other RINO establishment Republicans are standing on the opposite side of the debate.
[00:20:07.915 --> 00:20:21.700]  When it comes to 2016, Rand Paul is going to be on the right side of history, which is why the Young Turks host said he would lay money on Rand winning against Hillary Clinton in a runoff, in a potential runoff, in 2016.
[00:20:23.427 --> 00:20:46.929]  Right, well it's going to be very interesting to see when they go head to head and how they're able to spin these erroneous talking points, when people can actually see with their own eyes the failed policies and Clinton saying repeatedly, well we should have armed them in the first place and now we've got to arm them now, when Rand Paul has consistently said that the issue is that they're receiving these weapons anyway, they're being handed over to ISIS.
[00:20:47.429 --> 00:20:53.735]  It's also going to be interesting to see how, you know, they're going to spin what McCain has just recently come out to say.
[00:20:54.656 --> 00:21:04.245]  We saw those pictures floating around with him meeting with ISIS, and now he's basically using that as an attempt to scold Rand Paul.
[00:21:04.546 --> 00:21:05.687]  Let's take a look at what he said.
[00:21:06.055 --> 00:21:07.696]  Has Rand Paul ever been to Syria?
[00:21:07.896 --> 00:21:09.298]  Has he ever met with ISIS?
[00:21:09.358 --> 00:21:10.979]  I'm not trying to cause a fight, sir.
[00:21:11.019 --> 00:21:12.100]  No, no, no.
[00:21:12.140 --> 00:21:14.682]  We're going to have a fight because it's patently false.
[00:21:15.462 --> 00:21:21.507]  This is the same Rand Paul that said we didn't want to have anything to do with anything to do in the Middle East, by the way.
[00:21:21.607 --> 00:21:23.549]  I don't want to get in a fight with him at all.
[00:21:24.049 --> 00:21:25.030]  But it's not true.
[00:21:25.310 --> 00:21:26.471]  I know these people.
[00:21:26.831 --> 00:21:29.493]  I'm in contact with them all the time.
[00:21:29.673 --> 00:21:30.294]  Let me ask you this.
[00:21:30.914 --> 00:21:32.395]  He is not.
[00:21:32.575 --> 00:21:41.743]  So McCain basically goes on Fox News and makes a gaffe, says that Rand Paul isn't qualified to speak about ISIS in Syria because he didn't meet with ISIS.
[00:21:41.803 --> 00:21:52.331]  Of course McCain meant to say FSA rebels, but then again as I just discussed at length, many of these ISIS or these FSA fighters are aligned with ISIS and have given weapons to them.
[00:21:52.791 --> 00:21:57.095]  McCain met actually with FSA rebels who had kidnapped
[00:21:57.575 --> 00:22:08.599]  Lebanese pilgrims and according to some sources McCain encouraged those rebels to keep those Lebanese pilgrims hostage in order to further the US's geopolitical agenda at the time.
[00:22:08.619 --> 00:22:15.921]  So he was basically meeting with terrorists and now he's chiding Rand Paul for not meeting with terrorists.
[00:22:15.961 --> 00:22:22.063]  I mean, not a lot of what comes out of John McCain's mouth makes sense and this is another flagrant example of that.
[00:22:23.564 --> 00:22:41.026]  Right, and we've got all of these situations going on now in the Middle East, also now in Africa, and you've got an article out about a Chinese PLA professor basically saying we could be looking at a third world war, and he's there warning about this situation over Ukraine and Russia.
[00:22:42.423 --> 00:22:44.064]  Yeah, I mean, extremely concerning.
[00:22:44.124 --> 00:22:52.531]  Again, this is out of the People's Daily, which is basically the organ of the Chinese Communist Party, the ruling regime in China.
[00:22:52.611 --> 00:22:59.017]  And he's a PLA professor at the university, and he put out an editorial today which basically says,
[00:22:59.677 --> 00:23:08.947]  China needs to be prepared for a third world war which could break out as a result of the crisis in Ukraine and the tensions between the United States and Russia.
[00:23:08.967 --> 00:23:14.213]  He basically goes on to say that the next world war will be about sea power.
[00:23:14.273 --> 00:23:17.977]  Obviously, we've seen Obama announce the US's pivot to Asia.
[00:23:18.738 --> 00:23:19.038]  I think?
[00:23:40.715 --> 00:23:41.596]  Money system.
[00:23:41.616 --> 00:23:47.339]  We've got them building their own Internet outside of the spying purview of the NSA.
[00:23:47.799 --> 00:23:59.606]  So the NS the BRICS countries are building a multipolar world which stands in stark opposition to the unipolar system being advocated by NATO the US and the European Union and of course Ukraine.
[00:24:00.266 --> 00:24:12.956]  Who's government was installed via a coup instigated by the US and the EU is a central flashpoint in this tug of war between the BRICS countries and the NATO countries and the United States.
[00:24:13.016 --> 00:24:27.667]  So extremely concerning that a top PLA university professor would come out and say the threat is there for a third global conflict if NATO, if the US and the EU continue to escalate this situation with Russia and Ukraine.
[00:24:28.720 --> 00:24:35.125]  Right, I mean, it just seems so strange that they continue to poke the bear that just so happens to have nukes.
[00:24:35.505 --> 00:24:36.286]  I don't understand.
[00:24:36.306 --> 00:24:39.749]  Seems like that's what you'd not want to do.
[00:24:40.828 --> 00:24:57.446]  It's amazing and, you know, the senior Russian defence ministry official came out last week and said that Russia is now going to change its military doctrine to treat NATO as an enemy and that pre-emptive nuclear strikes would be justified against NATO.
[00:24:57.866 --> 00:25:00.869]  Because, I mean, they see themselves being encircled
[00:25:01.570 --> 00:25:07.213]  By NATO, by these missile defense systems that are being readied for countries like Romania.
[00:25:07.653 --> 00:25:11.656]  And all you've got to do is look at a map and see that that's exactly what's taking place.
[00:25:11.696 --> 00:25:16.498]  You know, the agreement at the end of the Cold War was explicitly for that not to happen.
[00:25:17.019 --> 00:25:26.784]  Now NATO is going back on its word, encircling Russia, increasing hostility against Russia despite the recent ceasefire with Ukraine.
[00:25:27.104 --> 00:25:27.665]  They actually
[00:25:28.465 --> 00:25:31.168]  Intensified the sanctions against Russia.
[00:25:31.288 --> 00:25:41.397]  So rather than walking it back and trying to let cooler heads prevail, the EU and NATO countries intensified those sanctions to prod the bear even more.
[00:25:41.497 --> 00:25:45.620]  So they're really acting like little infantile children right now.
[00:25:46.281 --> 00:25:51.626]  Again, calmer heads need to prevail because it's a genuine threat, as you said, with Russia being nuclear armed.
[00:25:52.657 --> 00:26:00.940]  Right, and basically this warning that the conflicts in Asia are going to rise, it seems like chaos is just descending over the entire planet.
[00:26:01.480 --> 00:26:10.703]  Now, earlier this year, of course, we reported on Bilderberg and their agenda, and obviously the Asia pivot is one of those things, but also on the topic was
[00:26:11.743 --> 00:26:13.124]  Africa's challenges.
[00:26:13.664 --> 00:26:18.126]  Now, at the time, I was thinking, no one ever talks about Africa.
[00:26:18.466 --> 00:26:19.046]  The U.S.
[00:26:19.106 --> 00:26:21.747]  is never concerned with all the genocide that has gone on there.
[00:26:22.207 --> 00:26:31.351]  Now, all of a sudden, this is at the top of their Bilderberg agenda, and we see that Obama has now said he does want troops on the ground there in Africa.
[00:26:31.871 --> 00:26:33.291]  So, what's going on here?
[00:26:33.311 --> 00:26:36.093]  Are we seeing sort of a slow creep into that country?
[00:26:36.573 --> 00:26:39.234]  Obviously, humanitarian crisis is an excellent way to
[00:26:40.189 --> 00:26:41.263]  To get boots on the ground there.
[00:26:42.714 --> 00:26:47.275]  Well, the situation with Africa is, of course, again, it goes back to the BRICS countries.
[00:26:47.375 --> 00:26:50.896]  It's a tug of war between China and the United States.
[00:26:51.396 --> 00:26:58.397]  China is invested to the point where their investments total more than double the United States in Africa.
[00:26:58.457 --> 00:27:09.740]  So they've got most of the infrastructure, the resource contracts for what is obviously a very poor country and represents a huge lucrative opportunity for whoever is allowed to develop it.
[00:27:10.620 --> 00:27:13.884]  But the United States has the far larger troop presence there.
[00:27:13.924 --> 00:27:17.829]  In fact, I don't think China has any troops there apart from UN peacekeepers.
[00:27:18.370 --> 00:27:27.921]  So I think the United States is attempting to accomplish what it couldn't via economic deals, which again, Obama attempted to push last month at this Africa summit.
[00:27:28.622 --> 00:27:29.043]  Bye bye.
[00:27:46.777 --> 00:28:02.183]  The other point about it, of course, is the sanity of sending 3,000 US troops into an area ravaged by this virus, which now top experts are saying could kill 5 million people amid speculation that it may have gone airborne.
[00:28:02.203 --> 00:28:03.544]  We know that it's mutated.
[00:28:04.224 --> 00:28:06.686]  So the logic of sending 3,000 U.S.
[00:28:07.087 --> 00:28:16.115]  troops there, obviously you could understand sending CDC workers and first responder emergency health personnel, but the logic of sending U.S.
[00:28:16.155 --> 00:28:27.165]  troops there has been questioned by many, and as you said, it could well tie into the U.S., the Obama administration's economic and military designs on Africa's resources.
[00:28:28.083 --> 00:28:35.389]  Well, exactly, because sending that many troops, it's obviously pointing to the potentiality for a huge crisis this has.
[00:28:36.089 --> 00:28:43.635]  But we also have the issue that Obama just recently changed his authority to now be able to detain any Americans.
[00:28:43.936 --> 00:28:46.157]  So here you're sending in 3,000 troops.
[00:28:46.618 --> 00:28:50.661]  Now, if any of them do come in contact with this disease, they can be detained.
[00:28:51.141 --> 00:28:53.443]  Are they going to be able to come back into the country?
[00:28:53.463 --> 00:28:56.726]  It just doesn't make any sense if you're looking at it from a purely
