[00:00:04.844 --> 00:00:09.668]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:14:45.102 --> 00:14:45.302]  Right.
[00:14:46.505 --> 00:14:56.833]  And at this point, even if you had Ebola, you're not showing any signs, so you would not be able to infect anybody else, and you want to get that message across.
[00:14:56.833 --> 00:14:57.093]  Yes.
[00:14:57.093 --> 00:15:01.797]  For them to leave me alone, leave my kids alone.
[00:15:01.797 --> 00:15:02.517]  Okay.
[00:15:02.517 --> 00:15:08.302]  That was Anderson Cooper last night interviewing the partner of the Ebola victim who stayed there in the Dallas apartment.
[00:15:08.302 --> 00:15:10.304]  She's calling for them to leave her kids alone.
[00:15:10.304 --> 00:15:14.207]  They actually, it appears this morning, tried to escape from the apartment.
[00:15:15.007 --> 00:15:38.862]  And now they're under armed guard, but of course the key thing to come out of that clip was the CDC basically gave them no advice whatsoever on how to deal with these diarrhea, sweat, potentially blood, vomit, stained Ebola bed sheets, as well as the towels that were being used by this Ebola victim in the days before he was taken to hospital.
[00:15:39.758 --> 00:15:43.041]  And they're letting people into this apartment with no protection whatsoever.
[00:15:43.041 --> 00:15:45.683]  If you go back to the document cam, this is an image.
[00:15:46.800 --> 00:16:15.458]  And it was in a Daily Mail article of individuals being let into this apartment, obviously not even wearing face masks, never mind any kind of bio-suits, which is interesting because, as we'll get onto shortly, the Hazmat teams which cleaned the apartment last night, and there are conflicting reports on this, CNN reported this morning that they hadn't actually cleaned the apartment yet, but Breitbart is citing another source which says that the Hazmat teams went in there last night to clean the apartment.
[00:16:16.448 --> 00:16:23.034]  They were wearing full bio-suits, and yet here's the image of them being let into the apartment, other individuals.
[00:16:23.034 --> 00:16:25.196]  There's the article out of Breitbart.
[00:16:25.196 --> 00:16:29.040]  You scroll down, it says that they're wearing full bio-suits.
[00:16:29.040 --> 00:16:34.606]  The quote is, all employees entering the apartment unit will be fully dressed in bio-suits.
[00:16:35.964 --> 00:16:40.387]  And then you switch back to the article last night, which is up on Infowars.com.
[00:16:40.387 --> 00:16:54.456]  This is the cleaning crew that arrived at the Dallas apartment yesterday, I believe, to clean the sidewalk where the Ebola victim had spilled out of his apartment before getting into the ambulance to go to the Dallas hospital.
[00:16:54.456 --> 00:17:01.961]  An eyewitness told NBC News that the Ebola victim had vomited on the sidewalk, and yet there are these two guys
[00:17:02.842 --> 00:17:18.480]  Wearing not even face masks, pressure washing the Ebola-sick from the sidewalk with no protective suits whatsoever, and obviously potentially putting at risk the other people who live around that apartment in that apartment block.
[00:17:18.480 --> 00:17:19.561]  Absolutely amazing.
[00:17:19.561 --> 00:17:20.602]  We've also got a story...
[00:17:21.687 --> 00:17:25.330]  Here again out of Infowars.com by Steve Watson.
[00:17:25.330 --> 00:17:33.417]  Dallas paramedic slams health officials, was not informed of Ebola diagnosis, drove contaminated ambulance for two days.
[00:17:33.417 --> 00:17:41.424]  So this is one of the individuals who picked up the Ebola victim in the ambulance, which again was used for a period of two days afterwards.
[00:17:41.424 --> 00:17:48.030]  He's saying reports of officials tracking those potentially contaminated are, quote, bull crap.
[00:17:48.570 --> 00:18:03.614]  Paramedics who attended to the Ebola-diagnosed patient in Dallas were not contacted by hospital officials, local or state health officials or the CDC to inform them that they were driving around in an ambulance that could be contaminated with the infectious virus.
[00:18:03.614 --> 00:18:06.715]  And again, we have the quotes here.
[00:18:06.715 --> 00:18:08.896]  None of them have been contacted.
[00:18:08.896 --> 00:18:14.117]  None of the paramedics that were on that shift and went in the ambulance were contacted.
[00:18:14.117 --> 00:18:15.698]  I've been off three days now.
[00:18:17.082 --> 00:18:22.305]  No one contacted me and I was in and drove the ambulance after it was infected.
[00:18:22.305 --> 00:18:24.966]  This was one of the guys who actually drove the ambulance.
[00:18:24.966 --> 00:18:29.708]  This is definitely a concern and exposed workers have not been contacted or tested.
[00:18:29.708 --> 00:18:32.850]  I had to call into control in Dallas at 8 p.m.
[00:18:32.850 --> 00:18:35.851]  and complain to get evaluated.
[00:18:35.851 --> 00:18:42.375]  Three days after the fact I had to demand exposure testing and they are reporting following up with all the people in the ambulance
[00:18:42.935 --> 00:18:43.615]  Bullcrap!
[00:18:43.615 --> 00:18:47.897]  They haven't even followed up with the 10 firefighters that were on duty Sunday.
[00:18:47.897 --> 00:18:51.698]  So, what on earth is the CDC doing?
[00:18:51.698 --> 00:18:58.800]  They're not even informing the people within the Ebola-infected apartment on how to take proper precautions to clean it.
[00:18:58.800 --> 00:19:04.222]  It took them days to send out cleaners to clean the surrounding area of the apartment.
[00:19:04.222 --> 00:19:06.723]  They were wearing no protection whatsoever.
[00:19:06.723 --> 00:19:10.444]  Finally, according to some reports, the hazmat teams went in there last night
[00:19:11.496 --> 00:19:16.858]  But again, they're letting people into this apartment block with no protection whatsoever.
[00:19:16.858 --> 00:19:24.121]  And now it appears that this Ebola victim deliberately travelled to the United States in order to get treatment.
[00:19:24.121 --> 00:19:28.942]  Now you see the article out of WFAA with the sheriffs complaining.
[00:19:28.942 --> 00:19:33.024]  They entered the quarantined apartment by order.
[00:19:33.024 --> 00:19:34.524]  Now they're on leave.
[00:19:34.524 --> 00:19:35.365]  They're complaining.
[00:19:36.425 --> 00:19:41.569]  Basically, that they were put in harm's way with no protection whatsoever.
[00:19:41.569 --> 00:19:45.352]  Amazing incompetence on behalf of the CDC.
[00:19:45.352 --> 00:19:47.854]  We'll cover it more after the break.
[00:19:47.854 --> 00:19:51.336]  We've got Syrian Girl coming up in the second hour to talk about ISIS.
[00:19:51.336 --> 00:19:55.359]  We're going to talk about the jobs figures as well, but we're not telling you about that.
[00:19:55.359 --> 00:19:56.960]  This is the Alex Jones Show Live.
[00:19:56.960 --> 00:19:58.442]  We'll be right back, InfoWars.com.
[00:19:59.202 --> 00:20:01.904]  Silver has always been nature's very own antibiotic.
[00:20:01.904 --> 00:20:06.228]  And only one system allows you to generate an endless supply of natural silver solutions.
[00:20:06.228 --> 00:20:07.629]  Silverlungs.com.
[00:20:07.629 --> 00:20:10.292]  You'll find no wild claims or pseudoscience.
[00:20:10.292 --> 00:20:13.294]  Just a lifetime of nano-sized pure silver solutions.
[00:20:13.294 --> 00:20:15.656]  The Silverlungs generator allows you to make your own.
[00:20:15.656 --> 00:20:17.558]  So stop paying for silver solutions.
[00:20:17.558 --> 00:20:23.123]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[00:20:23.123 --> 00:20:26.746]  See the Silverlungs generator and lung delivery system at Silverlungs.com.
[00:20:26.906 --> 00:20:28.868]  That's Silverlungs.com.
[00:20:28.868 --> 00:20:34.293]  When the day comes where the world changes forever, you can be ready at a moment's notice.
[00:20:34.293 --> 00:20:41.420]  With Survivalist Camps, the ultimate, fully functional, off-the-grid survival bug-out house that's completely mobile and ready to go.
[00:20:41.420 --> 00:20:46.104]  All the comforts of an RV, but custom-built to outlast any other trailer.
[00:20:46.104 --> 00:20:48.787]  Learn more at SurvivalistCamps.com.
[00:20:48.787 --> 00:20:51.890]  Due to overwhelming response, limited inventory is available.
[00:20:52.190 --> 00:20:54.733]  Be ready with SurvivalistCamps.com.
[00:20:54.733 --> 00:20:55.613]  Survivalist Camps.
[00:20:55.613 --> 00:20:57.735]  Providing your basic needs to survive.
[00:20:58.542 --> 00:21:01.704]  Americans, prepare for financial ruin.
[00:21:01.704 --> 00:21:05.887]  That is what one of the world's richest men, Donald Trump, said just a few weeks ago.
[00:21:05.887 --> 00:21:07.428]  What are you doing to prepare?
[00:21:07.428 --> 00:21:11.050]  The problems that caused the last financial crisis were never fixed.
[00:21:11.050 --> 00:21:12.611]  In fact, they're even worse now.
[00:21:12.611 --> 00:21:17.415]  The total amount of debt in the US has grown by more than 57% since September 2008.
[00:21:17.415 --> 00:21:28.282]  The too-big-to-fail banks are much larger, and the massive derivatives bubble is spiraling so far out of control that the only thing left to do is watch the spectacular crash landing
[00:21:28.442 --> 00:21:28.802]  That's right.
[00:21:58.058 --> 00:22:06.710]  You've heard about the essential qualities of iodine when it comes to your well-being, and you've read the opinions of top experts regarding this good member of the halogen family.
[00:22:06.710 --> 00:22:12.938]  Still, reports indicate that iodine is absent in sufficient amounts from the daily lives of countless people worldwide.
[00:22:13.319 --> 00:22:17.222]  Now, our extra strength new nascent iodine formula is here.
[00:22:17.222 --> 00:22:18.863]  Survival Shield X2.
[00:22:18.863 --> 00:22:31.691]  Leading the way into the next generation of super high quality nascent iodine, InfoWars Life Survival Shield X2 is derived from 200 plus million year old salt solutions found more than 7,000 feet below the Earth's surface.
[00:22:31.691 --> 00:22:39.797]  The result is a unique nascent iodine that is both concentrated and free of unwanted additives, genetically modified ingredients, and completely vegan.
[00:22:39.797 --> 00:22:43.199]  We even pre-screen our Survival Shield X2 iodine for radiation.
[00:22:43.419 --> 00:22:46.600]  Pure, clean, and sourced from deep within the earth.
[00:22:46.600 --> 00:22:57.625]  X2 Nascent Iodine is available exclusively at Infowarslight.com, Infowarsstore.com, or call 1-888-253-3139.
[00:22:57.625 --> 00:23:01.607]  We all have our own idea about what being safe and secure means.
[00:23:01.607 --> 00:23:07.109]  The doors lock, bills are paid, you've got a job that keeps the lights on, and a home to call your own.
[00:23:07.109 --> 00:23:09.530]  But what happens when Mother Nature throws a curveball?
[00:23:12.324 --> 00:23:16.608]  Are you prepared to live without electricity or passable roads for weeks at a time?
[00:23:16.608 --> 00:23:18.730]  Do you even have a plan B?
[00:23:18.730 --> 00:23:22.014]  If you do, are you willing to bet your life on it?
[00:23:22.014 --> 00:23:23.235]  Children left with no home.
[00:23:23.235 --> 00:23:25.097]  And no one's coming to help them.
[00:23:25.097 --> 00:23:27.940]  The first step towards self-reliance in the face of disaster.
[00:23:28.120 --> 00:23:28.720]  We're good to go.
[00:24:10.974 --> 00:24:25.942]  We're back live on the Alex Jones Show.
[00:24:25.942 --> 00:24:32.866]  Coming up in the next segment, you've got a tribute to Stan Monteith, of course, who sadly passed away a few days ago, so we've got that coming up.
[00:24:34.042 --> 00:24:39.063]  Currently focusing on the latest Ebola news, we've got this story again out of Infowars.com.
[00:24:39.063 --> 00:24:43.324]  Texas health officials have yet to clean Ebola patients home despite protocol.
[00:24:43.324 --> 00:24:45.845]  Now this was yesterday afternoon.
[00:24:45.845 --> 00:24:54.527]  So we called the CDC yesterday afternoon and said, why hasn't the potentially Ebola infected apartment been cleaned?
[00:24:54.527 --> 00:24:56.568]  The CDC told us, an official told us,
[00:24:57.128 --> 00:25:05.412]  That it should have absolutely have been cleaned and yet, according to reports on CNN this morning, it still hasn't been cleaned.
[00:25:05.412 --> 00:25:08.654]  Breitbart is saying that hazmat teams cleaned it last night.
[00:25:08.654 --> 00:25:10.595]  So that still remains up in the air.
[00:25:10.595 --> 00:25:14.357]  Now you see the article out of Infowars.com.
[00:25:14.357 --> 00:25:18.979]  And yet the CDC, in all its wisdom, is not blocking flights.
[00:25:18.979 --> 00:25:22.361]  They refuse to block any flights coming in from West Africa.
[00:25:23.308 --> 00:25:25.429]  The screening measures in the airports.
[00:25:25.429 --> 00:25:30.871]  They see CDC argues against shutting down air travel from Africa to stop Ebola.
[00:25:30.871 --> 00:25:34.112]  They've refused to take that direct action.
[00:25:34.112 --> 00:25:37.994]  The screening measures in the airports are completely useless.
[00:25:37.994 --> 00:25:48.038]  Basically, there's an article out today which argues that Ebola sufferers who take ibuprofen could fool these temperature detectors there in the airports.
[00:25:48.038 --> 00:25:48.438]  So, I mean,
[00:25:49.678 --> 00:25:52.759]  They've not only dropped the ball, they've put a lot of people at risk.
[00:25:52.759 --> 00:25:55.140]  And the question is, who's going to be fired?
[00:25:55.140 --> 00:25:58.302]  People within the CDC need to be fired for this.
[00:25:58.302 --> 00:26:01.363]  This guy was allowed to walk around for days afterwards.
[00:26:01.363 --> 00:26:06.205]  The response from the CDC has been alarming, absolutely alarming.
[00:26:06.205 --> 00:26:09.987]  You would think they would take all measures to get this under control, yet...
