[00:00:04.946 --> 00:00:06.167]  There is a war.
[00:04:38.680 --> 00:04:46.344]  I mean, so we can have this debate about whether it was valid to hit them or not, or whether it was too soon or too late.
[00:04:46.804 --> 00:04:47.365]  We hit them.
[00:04:48.125 --> 00:04:53.988]  And I don't think, you know, that we need to throw up a dossier here to prove that these are bad dudes.
[00:04:55.089 --> 00:05:01.035]  Now, no one is really arguing about that, if these are bad dudes, and if it was bad that we strike them.
[00:05:01.095 --> 00:05:07.422]  I mean, it probably would have made a lot more sense for us to hit them when they were in a convenient convoy.
[00:05:07.442 --> 00:05:13.909]  But of course, we waited until there was an imminent threat, or in this case, maybe there really wasn't an imminent threat.
[00:05:14.269 --> 00:05:21.675]  The issue here is that they used this to justify unauthorized airstrikes in a sovereign nation.
[00:05:21.895 --> 00:05:22.756]  That is the issue.
[00:05:22.776 --> 00:05:25.358]  But they want to push that aside and say, hey, you know, whatever.
[00:05:25.398 --> 00:05:25.958]  They were bad.
[00:05:26.018 --> 00:05:26.578]  We hit them.
[00:05:27.059 --> 00:05:29.741]  Once again, nobody really plays by any rules.
[00:05:30.181 --> 00:05:32.023]  What do we have a constitution for?
[00:05:32.523 --> 00:05:46.089]  Now, Reuters is reporting that U.S.-led strikes are now pressuring al-Qaeda's affiliate in Syria, the Nusra Front, to reconcile with its Islamic State rivals and confront a common enemy.
[00:05:46.349 --> 00:05:46.689]  Hmm.
[00:05:47.329 --> 00:05:55.853]  They say that the two share ideology and rigid Islamic beliefs, but they fell out during a power struggle between the two groups' leaders.
[00:05:56.793 --> 00:06:12.718]  Now, the U.S.-led air and missile strikes, which have hit Nusra as well as Islamic State bases in Syria, have angered many Nusra members who say the West and its allies have joined forces in a crusader campaign against Islam.
[00:06:13.278 --> 00:06:23.701]  Sources close to the Islamic State said some Nusra fighters were joining them after the strikes and there was a growing sense among many that it was time to put their differences aside.
[00:06:24.281 --> 00:06:29.422]  But wait a minute, because we already reported on this merger back in June.
[00:06:29.662 --> 00:06:34.543]  And we've been talking about how a lot of these forces have been joining the Islamic State, giving them weapons.
[00:06:34.983 --> 00:06:37.584]  They are the power there in that region.
[00:06:38.804 --> 00:06:39.704]  This was our article.
[00:06:39.744 --> 00:06:43.145]  It said, ISIS and al-Nusra merge on Syria-Iraq border.
[00:06:43.605 --> 00:06:48.727]  Saudi-funded and U.S.-trained caliphate army gains 15,000 jihadist fighters.
[00:06:51.007 --> 00:06:52.668]  So, of course, why is this relevant?
[00:06:53.048 --> 00:06:53.949]  Because the U.S.
[00:06:54.109 --> 00:07:00.632]  and its allies are arming the Syrian rebel groups, their so-called friendly rebels, the moderate rebels.
[00:07:01.392 --> 00:07:03.373]  They've given them millions in cash.
[00:07:03.714 --> 00:07:08.116]  We just authorized 500 million more in weapons and training.
[00:07:08.776 --> 00:07:13.419]  And, of course, these are rebel groups who have admitted that they are working with
[00:07:14.665 --> 00:07:15.646]  I think so.
[00:07:37.699 --> 00:07:38.619]  Now, the U.S.
[00:07:38.699 --> 00:07:41.881]  military today has unveiled a new policy.
[00:07:41.981 --> 00:07:47.624]  They are going to be allowing undocumented immigrants to join the U.S.
[00:07:47.684 --> 00:07:48.244]  military.
[00:07:48.724 --> 00:07:51.866]  Now, these new rules will expand an existing program.
[00:07:52.286 --> 00:07:56.648]  It allows recruiters to target foreign nationals with high demand skills,
[00:07:57.208 --> 00:08:01.750]  Mostly rare foreign language expertise or specialized health care training.
[00:08:02.190 --> 00:08:08.493]  Now this is the program, it's known as Military Accessions in the National Interest or MAVNI.
[00:08:08.873 --> 00:08:13.695]  It'll be open to immigrants without a proper visa if they came to the U.S.
[00:08:13.835 --> 00:08:15.395]  with their parents before age 16.
[00:08:16.496 --> 00:08:19.337]  They say they're going to cap the recruits at $1,500 per year.
[00:08:21.678 --> 00:08:27.400]  Now flashback to just earlier this year when it was announced that nearly 30,000 U.S.
[00:08:28.100 --> 00:08:34.101]  soldiers were going to be removed from active duty in accordance with the military drawdown.
[00:08:34.962 --> 00:08:36.282]  So no jobs for U.S.
[00:08:36.322 --> 00:08:39.603]  soldiers but bringing in these undocumented immigrants.
[00:08:40.003 --> 00:08:44.144]  Now budget projections indicate the Army will end fiscal year 2014 with 510,000 soldiers
[00:08:47.105 --> 00:08:47.525]  I don't think so.
[00:09:06.536 --> 00:09:07.857]  According to Pentagon sources.
[00:09:07.937 --> 00:09:29.187]  So it's kind of an affront that they are now actively recruiting undocumented immigrants and allowing 1,500 to come in saying that they are looking for foreign nationals with high demand skills when we've already proven that there is not a lack of highly skilled people here in the US that are ready and willing to work and to serve.
[00:09:31.188 --> 00:09:34.171]  What can all these soldiers do that are going to be relieved from active duty?
[00:09:34.552 --> 00:09:38.455]  Well, there's always a job for them over at the Green Police.
[00:09:38.855 --> 00:09:39.356]  That's right.
[00:09:40.117 --> 00:09:54.270]  What started as sort of a joke commercial to get people to recycle the Green Police, it could soon become a reality because the Department of Homeland Security has announced that they're going to be shifting their focus off of fighting terrorists
[00:09:54.850 --> 00:09:59.333]  To protecting America's cities from climate change.
[00:10:00.114 --> 00:10:00.574]  That's right.
[00:10:00.894 --> 00:10:07.099]  They say increasingly, we've moved not only from a security focus to a resiliency focus.
[00:10:07.519 --> 00:10:09.741]  And it's not about securing the nation from terrorists.
[00:10:10.421 --> 00:10:12.362]  Of course, coming through these wide open borders.
[00:10:12.842 --> 00:10:26.165]  No, now they're going to be using drones to make sure that you're not watering your lawn on and off day or, you know, charging you a fine for throwing away too much food waste like they've already started to do in Seattle.
[00:10:26.225 --> 00:10:30.267]  They're fining people who throw away too much food and don't compost.
[00:10:31.767 --> 00:10:37.855]  Initially, they're going to have a team of specialists, including city planners, who are going to develop better tools for planning.
[00:10:38.095 --> 00:10:48.068]  For instance, Portland, Maine, they're going to look at terms of risks from rising sea level, and of course, once saltwater merges with freshwater, how they're going to mitigate floods.
[00:10:48.909 --> 00:10:56.333]  But here's the thing, they point out how California derives about a billion dollars annually from their cap and trade program.
[00:10:56.353 --> 00:11:01.155]  Now this is a program that sells greenhouse gas emissions permits.
[00:11:01.695 --> 00:11:03.356]  They make about a billion dollars from this.
[00:11:03.376 --> 00:11:10.840]  Well the state has decided that all that revenue must be spent in ways linked to resilience.
[00:11:11.160 --> 00:11:12.761]  And as you recall from
[00:11:13.761 --> 00:11:20.646]  Any of our Agenda 21 reports, resilience is another name for Agenda 21.
[00:11:20.806 --> 00:11:30.373]  It's something that they're selling as this positive, but of course now they're going to make all states put their cap and trade emissions programs funds into
[00:11:31.394 --> 00:11:31.934]  We're good to go.
[00:11:48.982 --> 00:11:50.483]  To try and contain this disease.
[00:11:50.924 --> 00:11:55.067]  Some outlets are reporting that up to 2 million people are being quarantined.
[00:11:55.707 --> 00:12:04.455]  And of course we've said that they're there to not only help mitigate this and quarantine and set up these medical facilities but also military bases.
[00:12:04.835 --> 00:12:07.197]  Well things just got a whole lot more difficult.
[00:12:07.597 --> 00:12:11.681]  Liberia's largest newspaper has come out accusing the U.S.
[00:12:11.761 --> 00:12:15.265]  of manufacturing Ebola and the AIDS virus.
[00:12:15.706 --> 00:12:24.014]  This article was written by Dr. Cyril Broderick and Broderick addresses this letter to dear world citizens.
[00:12:24.875 --> 00:12:43.358]  Broderick mentions that because of the widespread loss of life, fear, physiological trauma, and despair among Liberians and other West African citizens, it is incumbent that I make a contribution to the resolution of this devastating situation, which may continue to recur if it is not properly and adequately confronted.
[00:12:43.939 --> 00:12:52.872]  Broderick goes on to address the situation in five points, pointing out first, Ebola is a genetically modified organism, a GMO.
[00:12:53.413 --> 00:12:59.622]  And Broderick quotes a text from an article called Emerging Viruses, AIDS and Ebola, Nature,
[00:13:00.103 --> 00:13:00.804]  I don't know.
[00:13:15.564 --> 00:13:30.677]  And goes on to say how an American military medical industry that conducts these biological weapons tests under the guise of administering vaccinations to control diseases and improve the health of black Africans overseas.
[00:13:30.857 --> 00:13:32.678]  Now we've mentioned this many times before.
[00:13:33.379 --> 00:13:48.148]  He goes on to mention and point out all of the secret testing that's taking place in Africa, quoting John Rappaport's August 2nd article titled, West Africa, what are US biological warfare researchers doing in the Ebola zone?
[00:13:48.448 --> 00:13:56.093]  They point out all the sites around Africa and in West Africa that have been set up for testing these emergency diseases, especially Ebola.
[00:13:56.713 --> 00:14:10.861]  And then Broderick calls for the need for legal action for damages that have been incurred from all of this testing, calling on African leaders to take a stand and stop allowing the citizens of Africa to be used as guinea pigs.
[00:14:12.242 --> 00:14:13.242]  Is this far-fetched?
[00:14:13.362 --> 00:14:23.626]  Here we have the largest newspaper in Liberia coming out and saying this, quoting these articles, giving you examples of bases that have been set up where they're conducting these tests.
[00:14:24.046 --> 00:14:32.609]  We know that the government, under the control of the globalists, has time and again conducted these experiments on minorities.
[00:14:32.990 --> 00:14:35.370]  There's the Tuskegee syphilis experiment.
[00:14:35.691 --> 00:14:36.491]  We know that they have
[00:14:37.111 --> 00:14:47.178]  ...run mass-scale sterilization campaigns via vaccination on women and children in South and Central America and Mexico.
[00:14:47.778 --> 00:14:54.743]  And of course, we get into it extensively in Endgame about race-specific bioweapons.
[00:14:54.823 --> 00:14:55.444]  Here's a clip.
[00:14:57.065 --> 00:15:05.851]  The elite have left a massive wave of destruction behind them as they cold-bloodedly experiment on civilian populations as if we are lab rats.
[00:15:07.777 --> 00:15:17.882]  A string of congressional investigations has uncovered more than 20,000 secret tests that were carried out against the American people between 1910 and 2000.
[00:15:21.864 --> 00:15:30.127]  One well-known eugenic study, the Tuskegee Syphilis Project, killed hundreds of blacks and spanned 40 years until whistleblowers exposed it in 1972.
[00:15:32.958 --> 00:15:35.598]  In December of 1974, the U.S.
[00:15:35.638 --> 00:15:40.299]  government made third world population reduction a central national security issue.
[00:15:41.179 --> 00:16:01.603]  The operation plan titled, National Security Study Memorandum 200, was simply a regurgitation of the British Commission on Population, created by King George VI of England in 1944, which openly stated that populous third world nations posed a threat to the international elite's monopoly of global power.
[00:16:02.881 --> 00:16:04.283]  The Kissinger-authored U.S.
[00:16:04.363 --> 00:16:09.969]  plan targeted 13 key countries where massive population reduction was called for.
[00:16:10.950 --> 00:16:20.501]  Kissinger recommended that IMF and World Bank loans be given on condition that nations initiate aggressive population control programs, such as sterilization.
[00:16:21.061 --> 00:16:23.944]  A draft copy of the United Nations Global Biodiversity Assessment
[00:16:24.671 --> 00:16:34.317]  It states very clearly that we must reduce the human population from what's current level of about 6 billion people down to about 1 billion people.
[00:16:35.277 --> 00:16:45.503]  In the 1970s, South Africa developed race-specific bioweapons to target blacks and Asians and then subsequently sold the technology to Israel in the mid-1980s.
[00:16:47.560 --> 00:16:58.063]  In September of 2000, the Project for a New American Century published a document in which Dick Cheney described race-specific bioweapons as politically useful tools.
[00:16:59.723 --> 00:17:07.965]  Coming up, the FBI is really upset about the fact that tech giants have tried to secure your phones from their prying eyes.
[00:17:10.188 --> 00:17:15.973]  In the past decade, we have witnessed unparalleled scientific discoveries in the area of health.
[00:17:16.433 --> 00:17:26.181]  But no one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:17:26.481 --> 00:17:30.244]  DNA Force is one of the most expensive formulas to produce.
[00:17:30.784 --> 00:17:33.646]  Some of the ingredients in DNA Force are $12,000 a kilogram.
[00:17:35.828 --> 00:17:42.055]  We are using the coveted, patented, only American source of PQQ, CoQ10, and more.
[00:17:42.375 --> 00:17:44.658]  You want the best that's out there at the lowest price anywhere?
[00:17:45.319 --> 00:17:47.761]  Well, we're bringing you a total win-win.
[00:17:48.142 --> 00:17:53.648]  The ultimate value, cutting-edge, trailblazing game-changer that also supports the info war.
[00:17:54.088 --> 00:18:00.752]  We have produced a limited run of DNA Force and it will take up to 12 weeks to produce more once we sell out.
[00:18:01.092 --> 00:18:06.015]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[00:18:06.055 --> 00:18:07.235]  DNA Force from InfoWarsLife.
[00:18:11.838 --> 00:18:18.764]  Celebrate the spirit of freedom and liberty upon which our nation was founded at InfoWarsShop.com.
[00:18:18.824 --> 00:18:22.607]  Molon Lave is ancient Greek for come and take it.
[00:18:22.647 --> 00:18:30.133]  This popular design combines both classic Greek Spartan imagery with modern M16 assault rifles.
[00:18:30.353 --> 00:18:34.297]  Now available in women's tees and proudly made in the USA.
[00:18:34.477 --> 00:18:42.505]  Celebrate the spirit of 1776 with the George Washington brass belt buckle or this incredibly sharp looking 1776 hat.
[00:18:43.406 --> 00:18:44.607]  Badass!
[00:18:45.007 --> 00:18:48.651]  And be sure to check out the new arrivals at Info Wars Life.
[00:18:48.971 --> 00:18:58.517]  Where you can prepare your body to perform at peak levels with Survival Shield, Nascent Iodine, Super Male Vitality, and Fluoride Shield.
[00:18:58.917 --> 00:18:59.998]  And wake up, America!
[00:19:00.298 --> 00:19:04.480]  Immune Support Blend is the healthy choice for the gourmet coffee lover.
[00:19:04.580 --> 00:19:11.285]  So get incredibly high-quality, freedom-based products and help fund the revolution at infowarshop.com.
[00:19:15.595 --> 00:19:21.822]  Good evening everyone, I'm Darren McBrain and here are some of today's top headlines, breaking right now at InfoWars.com.
[00:19:22.002 --> 00:19:31.993]  A CBS News review of available public data from more than 30 states found that law enforcement agencies affiliated with educational institutions
[00:19:32.253 --> 00:19:37.915]  have obtained more than 13 million dollars worth of military gear from the D.O.D.
[00:19:37.995 --> 00:19:40.516]  program to militarize schools.
[00:19:41.236 --> 00:19:44.057]  Illegal immigrants can now serve in the U.S.
[00:19:44.137 --> 00:19:44.777]  military.
[00:19:45.097 --> 00:19:57.761]  For the first time, the program known as the Military Accessions in the National Interest will be open to undocumented immigrants without a proper visa if they came to the U.S.
[00:19:57.901 --> 00:20:00.442]  under Obama's deferred action plan.
[00:20:01.022 --> 00:20:04.863]  The CIA admits to destroying Gary Webb's career.
[00:20:05.083 --> 00:20:19.966]  New documents released by the agency revealed that they worked with some of the country's largest newspapers to destroy the journalist, who famously exposed the CIA's connection to the cocaine trade in the Dark Alliance investigation.
[00:20:20.146 --> 00:20:27.228]  Gary Webb was found dead in his apartment in 2004 with two .38 caliber bullets in his head.
[00:20:27.488 --> 00:20:29.008]  It was ruled a suicide.
[00:20:29.568 --> 00:20:33.271]  For more updates and breaking news, go to InfoWars.com.
[00:20:49.766 --> 00:20:55.531]  And in other tech news, the FBI is upset with Google and Apple over privacy issues related to their smartphones.
[00:20:56.983 --> 00:21:11.600]  FBI Director James Comey has sharply criticized Apple and Google for developing forms of smartphone encryption so secure that law enforcement officials cannot easily gain access to information stored on the devices, even when they have valid search warrants.
[00:21:11.860 --> 00:21:28.407]  These new safeguards may help thwart the hacker at your neighborhood coffee shop, but I'm very skeptical of how much of a hurdle they'll be to your big alphabet agencies, especially when you consider how Apple, Google, and especially the FBI are alleged participants in the PRISM spying scandal.
[00:21:28.867 --> 00:21:33.809]  Google has even said that Gmail users have no reasonable expectation of privacy.
[00:21:34.369 --> 00:21:42.715]  And for law enforcement agencies with lesser budgets, your local PDs and sheriffs, they still have ways of acquiring your information without warrants, of course.
[00:21:43.536 --> 00:21:49.940]  In Seattle, police have used Wi-Fi mesh networks to track people via cell phones, and also without their permission.
[00:21:50.320 --> 00:22:01.208]  I chatted with an industry insider who told me that law enforcement, as well as ordinary hackers, can hack into your cell phone and listen to your real-time conversations if they have the proper equipment.
[00:22:01.528 --> 00:22:08.616]  You know, they can do a lot of different things by controlling the little computer that you have in your hand that you use to talk on.
[00:22:09.317 --> 00:22:22.451]  And you made a very interesting statement, because a lot of people think it's a conspiracy theory, so to speak, think that somebody can hack into your phone and just, as you said, turn on your microphone and listen to what you're saying, but you're saying that that is, in fact, factual and happening?
[00:22:23.413 --> 00:22:24.454]  Oh yes, absolutely.
[00:22:36.812 --> 00:22:42.794]  Introducing the first proprietary oxygen-based intestinal cleanser, OxyPowder.
[00:22:43.435 --> 00:22:47.676]  Backed by FDA-approved Phase 1, 2, and 3 clinical trials.
[00:22:48.137 --> 00:22:54.439]  All the toxins from the air, the food, the water, ultimately ends up in the gut or affects the gut.
[00:22:54.559 --> 00:22:59.721]  Take your health into your own hands and start cleansing your body today with OxyPowder.
[00:23:00.261 --> 00:23:04.023]  Secure your OxyPowder today at InfoWarsLife.com.
[00:23:04.143 --> 00:23:05.944]  That's InfoWarsLife.com.
[00:23:06.704 --> 00:23:13.007]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:23:13.367 --> 00:23:14.847]  I believe our research is conclusive.
[00:23:14.867 --> 00:23:16.228]  This is the best iodine out there.
[00:23:16.508 --> 00:23:17.629]  And I know this for a fact.
[00:23:18.169 --> 00:23:22.951]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:23:23.071 --> 00:23:27.173]  For a limited time, experience the ancient power of Survival Shield X2.
[00:23:27.353 --> 00:23:32.815]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLife.com.
[00:23:45.106 --> 00:23:47.467]  I'm Joe Biggs with Infowars.com.
[00:23:47.527 --> 00:23:55.492]  Now today we're going to analyze some footage of a brand new cartoon that's been released on Adult Swim called Mr. Pickles.
[00:23:56.072 --> 00:23:59.174]  This is a tool they're going to use to promote Satanism.
[00:23:59.614 --> 00:24:01.735]  So people watching it are going to think it's cool.
[00:24:02.095 --> 00:24:10.700]  It's an easy way to drop some subliminal messages while promoting this murderous abortion type agenda that they have.
[00:24:11.320 --> 00:24:17.484]  Some parts of the cartoon are meant to be blatantly obvious out there with the pentagrams and the running around and acting crazy.
[00:24:17.865 --> 00:24:21.567]  But there's one interesting part we'll show you that is very creepy.
[00:24:21.887 --> 00:24:28.112]  It happens in a blink of an eye and we had to take the footage, slow it down, and you can actually read what it says.
[00:24:28.492 --> 00:24:32.255]  It talks about the Illuminati and it talks about the devil and how we should worship him.
[00:24:32.955 --> 00:24:34.115]  That is the crazy part.
[00:24:34.155 --> 00:24:37.657]  That's in the bumper before the actual cartoon starts.
[00:24:38.037 --> 00:24:43.939]  Those subliminal messages resonate and sink down in your brain and that's the kind of stuff that they're trying to do.
[00:24:44.339 --> 00:24:50.741]  It's actually against the law to even use things like that, those little flicker messages, in TV and in movies.
[00:24:51.281 --> 00:24:55.663]  Now we're going to go to my office and analyze the footage and we'll show you what we're talking about.
[00:24:55.983 --> 00:24:56.623]  Let's go check it out.
[00:24:57.895 --> 00:25:01.219]  All right, as you can see, this is off the Adult Swim website.
[00:25:01.759 --> 00:25:05.543]  This is the front page for their Mr. Pickles.
[00:25:05.563 --> 00:25:06.324]  You can click on.
[00:25:06.844 --> 00:25:09.948]  So far, they have the pilot out and the first episode so far.
[00:25:10.488 --> 00:25:15.353]  And what we're going to do is we're going to analyze some of the footage from both the pilot and the first episode as well.
[00:25:17.235 --> 00:25:18.457]  It's interesting, the first scene.
[00:25:19.761 --> 00:25:21.202]  Jane, do you love me?
[00:25:21.222 --> 00:25:22.823]  Of course I love you, Johnny.
[00:25:22.843 --> 00:25:24.083]  Then make love to me.
[00:25:24.103 --> 00:25:25.384]  I'm tired of waiting.
[00:25:25.644 --> 00:25:27.145]  Well, I'm not ready yet, Johnny.
[00:25:27.645 --> 00:25:29.846]  It's only been an hour since the abortion.
[00:25:31.167 --> 00:25:42.333]  So you can see right here, it's only been an hour since the abortion and she has this teardrop tattoo to promote the fact that she's had, you know, this abortion, killed this baby.
[00:25:42.873 --> 00:25:46.755]  So that's how they open up the season of Mr. Pickles.
[00:25:48.076 --> 00:25:48.216]  Now,
[00:25:49.602 --> 00:26:00.326]  It's kind of hard to see but they do these little quick flashes and this image pops up right here.
[00:26:00.646 --> 00:26:03.187]  You have the pentagram 666 and saying good boy.
[00:26:03.547 --> 00:26:07.288]  Then it zooms into the dog and you can see this happen.
[00:26:07.408 --> 00:26:10.849]  We had to slow this down a lot so you can actually see it.
[00:26:14.770 --> 00:26:15.371]  Here I'll do it again.
[00:26:15.391 --> 00:26:18.752]  It goes in.
[00:26:19.591 --> 00:26:29.357]  The pentagram shows you the 666, the skull, upside down cross with the pentagram in the middle saying good boy again.
[00:26:30.998 --> 00:26:32.239]  Pyramid, all seeing eye.
[00:26:37.902 --> 00:26:43.446]  So clearly this is just another tool to promote Satanism.
[00:26:44.666 --> 00:26:47.248]  Now what's interesting is this, throughout the cartoons,
[00:26:48.971 --> 00:26:54.356]  You'll see a lot of parts where you're listening and then you hear him speak in like a satanic voice.
[00:26:54.836 --> 00:27:03.283]  So what I did is I will play the clip of him scrambled and then what I did is I flipped the audio so you can actually hear what it is he's saying.
[00:27:04.064 --> 00:27:06.166]  And it's pretty interesting and it's pretty creepy.
[00:27:12.030 --> 00:27:15.393]  So obviously you can't make out what that is but then when I flip it around.
[00:27:18.732 --> 00:27:20.573]  He says, I love you very much.
[00:27:21.013 --> 00:27:22.454]  I hope you have a nice day.
[00:27:25.176 --> 00:27:30.539]  So Satan is telling the people that he loves them and he wants them to have a nice day.
[00:27:30.559 --> 00:27:35.882]  It's hard to make out, but he says, beauty is not important.
[00:27:35.902 --> 00:27:37.602]  I must have you.
[00:27:43.459 --> 00:27:46.060]  So as you can see clearly right here, Mr. Pickles sitting on top of a throne.
[00:27:46.080 --> 00:27:47.000]  You've got a pentagram here.
[00:27:47.300 --> 00:27:48.080]  You've got one here.
[00:27:48.120 --> 00:27:49.240]  It looks like it's written in blood.
[00:27:49.580 --> 00:27:59.743]  You've got this sexual slave type thing, torture devices, a severed go-ahead with horns on top of this lady waving the leaf, trying to treat him like he's a king.
[00:28:07.332 --> 00:28:13.854]  Alright, so in this scene, Mr. Pickles walks up to a herd of goat and then his eyes get big.
[00:28:14.454 --> 00:28:20.036]  It's almost like he possesses them and then he tells them that he is now their master.
[00:28:20.796 --> 00:28:22.397]  Little subliminal things like that.
[00:28:39.746 --> 00:28:42.928]  I really don't want to repeat what he just said but you can listen to it again.
[00:28:53.174 --> 00:29:03.221]  So throughout the show there's these little flashes of things like this is really quick happens 666 pentagram just craziness.
[00:29:16.865 --> 00:29:20.047]  They always throw these little things in real fast.
[00:29:20.627 --> 00:29:31.154]  So in a minute, we're going to show you the bumper where it's literally like a blink of an eye and you see Illuminati, you see all this different stuff.
[00:29:31.554 --> 00:29:32.755]  Very, very creepy.
[00:29:35.714 --> 00:29:36.674]  All right, so here's the beginning.
[00:29:36.714 --> 00:29:40.016]  It says, since 1425, one secret organization.
[00:29:40.816 --> 00:29:43.157]  Then it flashes over to the next set of texts.
[00:29:43.537 --> 00:29:45.858]  Has salt dominion over the world of man.
[00:29:46.519 --> 00:29:49.380]  And then, really quick, you get this flash that says, Illuminati.
[00:29:49.540 --> 00:29:52.321]  You've got to slow down the footage to see that.
[00:29:52.862 --> 00:29:56.183]  Then it goes, tonight it reaches a new level of indoctrination.
[00:29:56.823 --> 00:29:59.765]  And then you get a flash that says, hell, Baphomet.
[00:30:00.825 --> 00:30:03.186]  Really quick, once again, naked eye can't see it.
[00:30:03.206 --> 00:30:05.187]  We've got to slow it down for you to be able to see it.
[00:30:06.539 --> 00:30:13.424]  Then it says, with an animated show about a dog, give your soul to Mr. Pickles.
[00:30:13.845 --> 00:30:18.909]  And then it flashes a picture, an old school symbol of Baphomet.
[00:30:19.309 --> 00:30:21.491]  Then you get a flash of a pentagram.
[00:30:22.311 --> 00:30:27.696]  And that happens a couple times back and forth over the give your soul to Mr. Pickles image.
[00:30:28.356 --> 00:30:29.017]  Well, there you have it.
[00:30:29.037 --> 00:30:37.463]  The cartoon is blatantly showing you Satanism and how this is something that is neat and trendy to watch on TV.
[00:30:37.803 --> 00:30:42.467]  You know, they hold you there for about 40 minutes and just keep giving you all these different images.
[00:30:42.907 --> 00:30:44.889]  You know, the cartoon part is blatant.
[00:30:45.109 --> 00:30:46.230]  They're out there.
[00:30:46.570 --> 00:30:47.971]  It's kind of like a joke in a sense.
[00:30:48.412 --> 00:30:50.173]  The creepiest part, though, is what we just watched.
[00:30:50.534 --> 00:30:54.477]  That bumper, that intro right before the show that just goes like that.
[00:30:55.404 --> 00:30:55.604]  I don't
[00:31:17.279 --> 00:31:17.900]  We're good to go.
