[00:00:00.149 --> 00:00:00.730]  We've got it.
[00:06:22.277 --> 00:06:30.623]  Their holiday gift and family pack start at $99 for a 16-day supply, while their 5-week supply of quick and easy-to-fix meals
[00:06:30.703 --> 00:06:31.503]  We're good to go!
[00:07:01.058 --> 00:07:07.704]  When you're out on the road, the last place you want to be is on the road.
[00:07:07.704 --> 00:07:12.848]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[00:07:12.848 --> 00:07:21.576]  There's a place down in Tennessee, where they make blue diamond gusset jeans.
[00:07:21.576 --> 00:07:25.660]  They sew pride in every stitch.
[00:07:25.660 --> 00:07:27.762]  Guarantee you'll love the way they fit.
[00:07:30.083 --> 00:07:41.867]  We turn jeans inside out.
[00:07:41.867 --> 00:07:43.668]  Diamond Gusset Jeans.
[00:07:43.668 --> 00:07:46.549]  Made in the USA with unparalleled quality.
[00:07:46.549 --> 00:07:50.790]  Our Defender Motorcycle Jeans combine Gusset comfort with Kevlar protection.
[00:07:50.790 --> 00:07:53.171]  So you can ride all day with confidence.
[00:07:53.171 --> 00:07:55.872]  Order yours at gusset.com.
[00:07:55.872 --> 00:07:57.452]  Diamond Gusset Jeans.
[00:07:57.452 --> 00:07:58.233]  Got it.
[00:07:58.233 --> 00:07:59.093]  Others don't.
[00:08:05.814 --> 00:08:10.658]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:08:10.658 --> 00:08:12.239]  You want answers?
[00:08:12.239 --> 00:08:13.800]  Well, so does he.
[00:08:13.800 --> 00:08:17.983]  He's Alex Jones on the GCN Radio Network.
[00:08:17.983 --> 00:08:22.067]  And now, live from Austin, Texas, Alex Jones.
[00:08:30.376 --> 00:08:32.657]  Ladies and gentlemen, we are live.
[00:08:32.657 --> 00:08:35.018]  Thank you so much for joining us.
[00:08:35.018 --> 00:08:39.119]  It is Monday, the seventh day of November, 2011.
[00:08:39.119 --> 00:08:42.941]  And we're going to be here for the next three hours.
[00:08:42.941 --> 00:08:50.504]  Dan Cofall, who is a popular host up in Dallas and has a great financial analysis.
[00:08:51.064 --> 00:08:53.645]  We'll be joining us coming up at the bottom of the next hour.
[00:08:53.645 --> 00:08:57.766]  We will have open phones throughout the full three hours as well.
[00:08:57.766 --> 00:09:03.748]  He's a talk show host up on 1190 AM in the Dallas-Fort Worth area.
[00:09:03.748 --> 00:09:12.651]  So he'll be joining us coming up right at the waypoint or middle point of the broadcast today.
[00:09:12.651 --> 00:09:17.592]  And we're going to have open phones, as I said, on any news item, any issue.
[00:09:17.592 --> 00:09:20.133]  Normally, I say I'm going to go to the news first.
[00:09:21.073 --> 00:09:28.162]  Before I give out the number, but I just want to hear what you think is most important happening in the world today.
[00:09:28.162 --> 00:09:31.446]  Is the Herman Cain thing a distraction?
[00:09:31.446 --> 00:09:32.747]  Yes, I think it is overall.
[00:09:33.877 --> 00:09:42.880]  From looming war with Iran, global financial meltdown by design, government just raising fines and fees at every level.
[00:09:42.880 --> 00:09:43.900]  I think it's a distraction.
[00:09:43.900 --> 00:09:55.164]  I mean, look, I'm more than happy to see Herman Cain in political trouble because he's the former head of the Federal Reserve in Kansas City and a globalist who wants to bring in new taxes.
[00:09:55.164 --> 00:10:02.367]  And somebody who's been caught lying about Ron Paul saying, I never said you people that want to audit the Fed or Ron Paul supporters are stupid.
[00:10:03.297 --> 00:10:07.399]  And I don't appreciate you making that up, Ron Paul!
[00:10:07.399 --> 00:10:14.343]  Not everything you see on the internet is true, and everybody laughs when we play the clips of him saying it, and it's in his book.
[00:10:14.343 --> 00:10:15.483]  So I don't like Herman Cain.
[00:10:15.483 --> 00:10:16.224]  Let's get that straight.
[00:10:16.224 --> 00:10:20.106]  I mean, as a person, he's funny, he's likable.
[00:10:20.106 --> 00:10:21.667]  But they say Ted Bundy was likable.
[00:10:21.667 --> 00:10:23.988]  He knew how to trick girls to get in his yellow Volkswagen.
[00:10:23.988 --> 00:10:25.889]  They say Hitler was likable.
[00:10:25.889 --> 00:10:27.350]  Obama is likable.
[00:10:27.350 --> 00:10:30.111]  They say George W. Bush in person was likable.
[00:10:30.111 --> 00:10:31.192]  Bill Clinton is likable.
[00:10:32.572 --> 00:10:33.793]  Richard Nixon was likable.
[00:10:33.793 --> 00:10:36.275]  They say Mao Zedong was likable.
[00:10:36.275 --> 00:10:40.298]  They say Jack the Ripper was probably likable if it was the Prince, like a lot of them thought.
[00:10:40.298 --> 00:10:42.960]  The point is, that doesn't matter.
[00:10:42.960 --> 00:10:46.263]  It's not about a beauty contest or a likability contest.
[00:10:46.263 --> 00:10:48.725]  It's about what do you actually stand for?
[00:10:48.725 --> 00:10:51.507]  And the person is Ron Paul.
[00:10:51.507 --> 00:10:59.975]  By the way, Ron Paul has a shock win at Illinois Straw Poll, but Mitt Romney is just behind the Daily Mail reports.
[00:11:01.107 --> 00:11:02.828]  Here's another one.
[00:11:02.828 --> 00:11:06.349]  Ron Paul wins Illinois' straw poll.
[00:11:06.349 --> 00:11:07.810]  Wow, why is that a shock?
[00:11:07.810 --> 00:11:09.730]  I mean, he's won almost all of them.
[00:11:09.730 --> 00:11:16.393]  But when he does get second place, they'll mention first and third and fourth and fifth on Fox, CNN, they all do it.
[00:11:16.393 --> 00:11:21.455]  Or when he wins first most of the time on TV, they just cover two, three, and four.
[00:11:21.455 --> 00:11:23.156]  And it's the entire establishment.
[00:11:23.156 --> 00:11:26.217]  It's mainline Republicans on talk radio, you've heard them.
[00:11:27.477 --> 00:11:28.999]  It's mainline Democrats.
[00:11:28.999 --> 00:11:30.620]  They're scared of Ron Paul.
[00:11:30.620 --> 00:11:30.880]  Why?
[00:11:30.880 --> 00:11:33.122]  Because he doesn't like the status quo.
[00:11:33.122 --> 00:11:37.105]  We'll be talking more about that coming up today.
[00:11:37.105 --> 00:11:41.548]  Obviously, the top news is the economy and the Iran situation.
[00:11:43.010 --> 00:11:47.633]  Of course, we have the headline this morning up at Infowars.com.
[00:11:47.633 --> 00:12:00.765]  It's all over the news that Israel is now saying, Haaretz is now reporting, and others are, that the Israeli members of the cabinet who were against the Iran strike are now saying that they're for it.
[00:12:01.485 --> 00:12:14.634]  And that Benjamin Netanyahu has now more of the Knesset lining up behind this preemptive strike on Iran ahead of all of this, of the strike.
[00:12:15.580 --> 00:12:36.074]  We're seeing reports now coming out, I'm going to go over some of those, that of course the new UNIAEA report is going to come out and claim that they can have a nuclear weapon within weeks or the official material for some type of atomic weapon at least in weeks and so that is the pretext to now strike Iran.
[00:12:36.074 --> 00:12:38.536]  I mean is the argument we should hit North Korea because they got nukes?
[00:12:39.116 --> 00:12:42.821]  How about Pakistan, our gallant ally, we're told?
[00:12:42.821 --> 00:12:43.802]  Or how about Russia?
[00:12:43.802 --> 00:12:50.070]  We had a 50-year Cold War with them, and they had 10,000, 20,000, by the peak 30,000.
[00:12:50.070 --> 00:12:52.132]  Same thing with the United States.
[00:12:52.132 --> 00:12:54.675]  Even more than 30,000 nuclear warheads.
[00:12:54.675 --> 00:12:57.419]  Does that mean we should have just all blown each other into oblivion?
[00:12:58.800 --> 00:13:10.350]  And I also saw an ABC News report, people are protesting a barbecue joint that had a photo that said, let's play Cowboys and Iranians.
[00:13:10.350 --> 00:13:25.123]  And continuing along that line with the Cowboys and Iranians statement, it shows a bunch of people in cowboy outfits around a person in a turban
[00:13:27.076 --> 00:13:27.336]  I think?
[00:13:43.775 --> 00:13:46.077]  And see, this is very offensive for a lot of reasons.
[00:13:46.077 --> 00:13:51.340]  Number one, most of the good old boys, who aren't bad people at the end of the day, really think Iran ran 9-11.
[00:13:51.340 --> 00:13:53.602]  They think Iraq ran 9-11.
[00:13:53.602 --> 00:13:56.564]  You could say that your grandma did it.
[00:13:56.564 --> 00:13:59.986]  You could say a Baptist preacher did 9-11 and they'd be for lynching them.
[00:13:59.986 --> 00:14:01.367]  You know, it's very tribal.
[00:14:01.367 --> 00:14:02.187]  It's very primitive.
[00:14:02.187 --> 00:14:04.409]  You know, the outside enemy that struck us.
[00:14:04.409 --> 00:14:10.032]  And the globalists can put that label on anybody, but most of the different sociological analyses that have been done
[00:14:11.173 --> 00:14:22.262]  And a lot of the major polls, you can just search, vast majority of Iranians support the West, vast majority of Iranians, Persians, do not like the Mullahs.
[00:14:22.262 --> 00:14:23.383]  It's around 70%.
[00:14:23.383 --> 00:14:30.328]  So we're talking about saying, let's kill all the Iranians.
[00:14:31.317 --> 00:14:45.325]  When 70% of them like America, it was a pro-Western country, run by Mohamed Mozadek, who was pretty much a secular poet, and was also anti-Soviet, but that wasn't enough in 53.
[00:14:45.325 --> 00:14:59.734]  The United States, along with MI6, led by Kermit Roosevelt of the CIA, this has all been declassified in the late 90s, staged terror attacks against Moscow, and said that Mohamed Mozadek had done it.
[00:15:01.496 --> 00:15:06.679]  Then they allowed the Muslim extremists, as they would be called, to overthrow him.
[00:15:06.679 --> 00:15:15.865]  And then they double-crossed those guys and put in the Shah, who tortured conservatively and imprisoned around a million people, disappeared.
[00:15:15.865 --> 00:15:19.147]  And you've got to understand, Iran's population back then was about 5 or 6 million.
[00:15:20.888 --> 00:15:34.055]  And so over the 30 plus 40, I don't know, from 53 to 79, over that period of time, around a million people disappeared!
[00:15:34.055 --> 00:15:42.020]  Imagine, pro-America, a place where they invented mathematics and so many other things, and the average good old boys, kill them Arabs!
[00:15:42.020 --> 00:15:44.121]  They're not even Arabs.
[00:15:44.121 --> 00:15:49.604]  See, I mean, it's this level of ignorance, and it makes me want to throw up.
[00:15:51.570 --> 00:15:53.631]  It makes me want to throw up just these good old boys.
[00:15:53.631 --> 00:15:56.452]  Most of them haven't even been over there.
[00:15:56.452 --> 00:15:59.353]  And we're talking about kids getting their faces blown off.
[00:15:59.353 --> 00:16:06.416]  We're talking about Israel striking dozens of targets, dozens of times apiece.
[00:16:06.416 --> 00:16:07.216]  And the U.S.
[00:16:07.216 --> 00:16:17.900]  plan to back it up, because there'll be some response by Iran, is to bomb the entire infrastructure, water treatment, power plants, bridges, to, quote, destroy the war fighting capability.
[00:16:17.900 --> 00:16:20.821]  It's going to kill tens of thousands of people.
[00:16:23.644 --> 00:16:26.966]  Iran didn't run its actuaries properly with population growth.
[00:16:26.966 --> 00:16:33.468]  They went from 5, 6, 7 million people 50 years ago to now.
[00:16:33.468 --> 00:16:35.609]  I was going off Iraqi numbers.
[00:16:35.609 --> 00:16:36.270]  What was I thinking?
[00:16:36.270 --> 00:16:41.792]  See, sometimes I'm a little flustered today, off a long weekend, because it was not really a resting weekend.
[00:16:41.792 --> 00:16:45.374]  It was fun, but a lot of stuff going on.
[00:16:45.374 --> 00:16:47.515]  Iraq went from 4, 5, 6 million in the 50s to 25 million.
[00:16:50.825 --> 00:16:57.350]  Iran went from around 20 million to about 77 million right now.
[00:16:57.350 --> 00:16:58.290]  So there you go.
[00:16:58.290 --> 00:17:12.960]  The point is their government really didn't do the proper actuaries and their population exploded and they never built up enough of an industrial base to even be able to supply their own gasoline for about half their people.
[00:17:12.960 --> 00:17:14.762]  They have to import about half their gasoline.
[00:17:15.865 --> 00:17:20.069]  They don't have any offensive war-making capabilities.
[00:17:20.069 --> 00:17:23.672]  They're pro-Western, under Mossadegh.
[00:17:23.672 --> 00:17:28.376]  Then they put the Shah in, who industrialized the country to a certain extent.
[00:17:28.376 --> 00:17:37.705]  And then it's, you can just, this is mainline history, you can go search it, the West actually helped then double-cross the Shah and put the radical mullahs in.
[00:17:37.705 --> 00:17:41.808]  Didn't mean that they controlled them, but they helped get them into the country.
[00:17:42.549 --> 00:17:51.815]  And then they had the deal against Jimmy Carter to where Jimmy Carter wouldn't get the hostages back, he would be double-crossed, and they would wait until the next administration came in.
[00:17:51.815 --> 00:18:11.769]  That was all part of Iran-Contra, selling cocaine in the United States, and then shipping weapons systems and money into Latin America, which then turned around and was sent to Iran, and then Iran
[00:18:13.325 --> 00:18:16.867]  Turned around and released the hostages, and it just goes on and on.
[00:18:16.867 --> 00:18:21.970]  And it's all part of the ongoing double-crossing that goes on at these higher levels of government.
[00:18:21.970 --> 00:18:25.992]  So, here are some of those reports.
[00:18:25.992 --> 00:18:35.537]  IAEA report on Iran set to raise Middle East tensions, and they're saying that they're going to come out and say that they could have atomic weapons of the material to build them in a matter of weeks.
[00:18:36.639 --> 00:18:37.440]  That's out of Reuters.
[00:18:37.440 --> 00:18:39.241]  There's another one, Washington Post.
[00:18:39.241 --> 00:18:47.727]  IAEA says foreign expertise has brought Iran to the threshold of nuclear capability.
[00:18:47.727 --> 00:18:53.772]  Iran will be able to build a nuclear bomb within months, IAEA says.
[00:18:53.772 --> 00:18:57.115]  Again, that's Heretz, Heratz.
[00:18:57.115 --> 00:19:00.517]  Russia issues start warning against Iran attack.
[00:19:00.517 --> 00:19:03.479]  That's on MSNBC.
[00:19:03.479 --> 00:19:03.940]  Official
[00:19:05.342 --> 00:19:08.823]  Reality is a prison, mind control in the West, Israel and Iran.
[00:19:08.823 --> 00:19:12.704]  Got an article up at Infowars.com breaking that down.
[00:19:12.704 --> 00:19:21.227]  Also, the Chinese official news is reporting, Iran says IAEA's documents on its missile program are fake.
[00:19:21.227 --> 00:19:25.909]  And Iran's Ahmadinejad defiant as U.S.
[00:19:25.909 --> 00:19:27.389]  raises heat.
[00:19:27.389 --> 00:19:30.190]  That is just some of what is coming up on that front.
[00:19:30.190 --> 00:19:33.231]  And then we've got the huge economic news here.
[00:19:35.194 --> 00:19:38.155]  Italy, too big to fail, too big to save.
[00:19:38.155 --> 00:19:43.538]  We're going to be going over that report.
[00:19:43.538 --> 00:19:48.460]  Also, speculation over Berlusconi, Royals, global markets.
[00:19:48.460 --> 00:19:49.720]  The markets are all in turmoil.
[00:19:49.720 --> 00:19:57.844]  We're going to be going over what's happening on that front as this global government gyrates out of control.
[00:19:57.844 --> 00:20:00.505]  And we'll get into some of the new Big Brother activities.
[00:20:02.179 --> 00:20:10.666]  Whatever winter activity you enjoy, from snowmobiling, snowshoeing, skiing, or camping, there's inherent danger that you may find yourself having to stay warm.
[00:20:10.666 --> 00:20:15.269]  Be ready with Instafire, a revolutionary safe, simple, and versatile fire starter.
[00:20:15.269 --> 00:20:17.591]  Instafire is a patented blend of volcanic rock,
[00:20:17.751 --> 00:20:21.494]  Wood pellets and paraffin wax that gets a fire blazing in just minutes.
[00:20:21.494 --> 00:20:27.137]  Instafire is self-sustaining fire that starts right on top of snow or water and even burns wet wood.
[00:20:27.137 --> 00:20:28.118]  Sound incredible?
[00:20:28.118 --> 00:20:28.798]  It is.
[00:20:28.798 --> 00:20:30.940]  Check it out at instafire.com.
[00:20:30.940 --> 00:20:33.121]  A must for any outdoor winter activity.
[00:20:33.121 --> 00:20:36.283]  Instafire easily lights with matches or flintlock lighters.
[00:20:36.283 --> 00:20:37.804]  Is environmentally friendly.
[00:20:37.804 --> 00:20:38.645]  Stores easy.
[00:20:38.645 --> 00:20:39.345]  Is lightweight.
[00:20:39.345 --> 00:20:40.806]  Comes in a variety of sizes.
[00:20:40.806 --> 00:20:46.250]  And starts at $1.25 for a single pack or only $59.95 for a 5 gallon pail with free shipping.
[00:20:47.751 --> 00:20:48.992]  We're good to go.
[00:21:00.703 --> 00:21:04.706]  HempUSA.org brings you pure camembert powder.
[00:21:04.706 --> 00:21:18.734]  This revolutionary powder contains 50 times the vitamin C of an orange, mixes with any juice or liquid, has 227 servings per container, and is made from naturally grown camembert berries, not chemically produced in a laboratory.
[00:21:18.734 --> 00:21:20.936]  Order camembert powder today.
[00:21:20.936 --> 00:21:29.621]  Call 908-691-2608 or visit HempUSA.org and see what our powder, seeds, and oil can do for you.
[00:21:30.001 --> 00:21:31.262]  Hi, this is Ted Anderson.
[00:21:31.262 --> 00:21:35.825]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:21:35.825 --> 00:21:41.629]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[00:21:41.629 --> 00:21:45.271]  Gold has outperformed paper investments, yet no word about IRAs.
[00:21:45.271 --> 00:21:47.993]  If you would like to have gold for your retirement, call 800-686-2237.
[00:21:47.993 --> 00:21:53.056]  Don't get left behind by rising inflation and low returns.
[00:21:53.056 --> 00:21:53.297]  Call 800-686-2237.
[00:21:53.297 --> 00:21:54.698]  Secure your future and call 1-800-686-2237.
[00:22:00.762 --> 00:22:02.244]  Hi, this is Alex Jones.
[00:22:02.244 --> 00:22:08.073]  This holiday season, more than half of our nation is in need of help due to the shattered economy.
[00:22:08.073 --> 00:22:11.818]  So now is the time to express the holiday spirit more than ever.
[00:22:11.818 --> 00:22:15.142]  Consider helping those you love with the most important gift.
[00:22:15.142 --> 00:22:17.005]  A supply of delicious, easy to fix
[00:22:17.005 --> 00:22:17.625]  We're good to go.
[00:22:43.419 --> 00:22:47.022]  At efoodsdirect.com forward slash Alex to find the special.
[00:22:47.022 --> 00:22:52.908]  That's 800-409-5633 or efoodsdirect.com forward slash Alex.
[00:22:52.908 --> 00:22:55.070]  You can bet your life on efoods direct.
[00:22:59.645 --> 00:23:01.468]  Storeable foods, check.
[00:23:01.468 --> 00:23:03.070]  Water filters, check.
[00:23:03.070 --> 00:23:04.792]  Gold and silver, check.
[00:23:04.792 --> 00:23:06.394]  Tactical gear, check.
[00:23:06.394 --> 00:23:08.978]  What's missing from your survival checklist?
[00:23:08.978 --> 00:23:11.561]  An essential that should not be taken for granted.
[00:23:11.561 --> 00:23:14.124]  Storeable vitamins and nutritional supplements.
[00:23:14.124 --> 00:23:14.545]  Since many
[00:23:14.565 --> 00:23:20.006]  If foods do not contain the essential micronutrients your body needs, you need Survival RX.
[00:23:20.006 --> 00:23:24.027]  The world's first ultra-long-term, storable vitamins and nutritional supplements.
[00:23:24.027 --> 00:23:24.888]  How long?
[00:23:24.888 --> 00:23:31.669]  Survival RX products have a shelf life of up to 30 years, thanks to triple nitrogen flushing, for guaranteed freshness.
[00:23:31.669 --> 00:23:37.771]  Go to SurvivalRX.com for our complete product list, including powdered milk and whey protein isolate.
[00:23:37.771 --> 00:23:42.552]  And remember, November is Nuclear Disaster Preparedness Month at SurvivalRX.com.
[00:23:43.132 --> 00:23:47.834]  With every order until November 30th, you will receive a free bottle of potassium iodate.
[00:23:47.834 --> 00:23:49.915]  Just enter coupon code radio.
[00:23:49.915 --> 00:23:51.755]  Go to survivalrx.com.
[00:23:51.755 --> 00:23:55.277]  That's survival, the letter R, the letter X, dot com.
[00:23:55.277 --> 00:23:58.658]  Add survivalrx.com to your preparedness checklist today.
[00:24:21.484 --> 00:24:22.446]  We're good.
[00:24:34.139 --> 00:24:35.440]  We are back live.
[00:24:35.440 --> 00:24:59.431]  The toll-free number to join us on the Iran situation, on the fact that as soon as Europe got the new debt deal to give five trillion dollars, 1.4, 1.5 leverage, at least three times, to the megabanks and to dissolve more sovereignty of the countries, all of a sudden more countries started collapsing, which I've told you for over a decade is the plan.
[00:25:00.290 --> 00:25:05.992]  Which I broke down in detail three years ago in the Obama deception.
[00:25:05.992 --> 00:25:08.573]  How are we able to do this?
[00:25:08.573 --> 00:25:10.334]  Because it's all planned.
[00:25:10.334 --> 00:25:13.155]  How am I able to tell you what's coming on tonight?
[00:25:13.155 --> 00:25:16.176]  I mean, the NFL's gonna be on TV tonight.
[00:25:16.176 --> 00:25:17.557]  People are like, how do you know this?
[00:25:17.557 --> 00:25:19.738]  Because it's called Monday Night Football.
[00:25:19.738 --> 00:25:24.820]  I mean, it's something that's part of a programmed, planned thing.
[00:25:24.820 --> 00:25:26.901]  This is the New World Order.
[00:25:26.901 --> 00:25:29.782]  Of course the Vatican has called for global government, global currency.
[00:25:31.030 --> 00:25:34.111]  Of course all the other major denominations are calling for it.
[00:25:34.111 --> 00:25:36.692]  Of course all these governments are calling for it.
[00:25:36.692 --> 00:25:43.655]  Because everybody is bought and paid for now by the big mega banks who issue the currency and credit out of nothing.
[00:25:43.655 --> 00:25:49.597]  The whole world bows to the power of the New World Order.
[00:25:49.597 --> 00:25:51.358]  And look at the type of articles I have.
[00:25:51.358 --> 00:25:57.720]  This is just two, two that I came across this morning without even looking I saw these.
[00:25:59.113 --> 00:26:02.375]  And by the way, everywhere I go now is cops.
[00:26:02.375 --> 00:26:06.517]  I couldn't go camping this weekend and I wasn't even hunting.
[00:26:06.517 --> 00:26:09.339]  On our own property we've had since like 1829 without
[00:26:14.827 --> 00:26:16.308]  Game wardens showing up.
[00:26:16.308 --> 00:26:18.429]  And I saw game wardens on the highway.
[00:26:18.429 --> 00:26:20.310]  And the ranch, three ranches down from us.
[00:26:20.310 --> 00:26:23.112]  It's been there for 150 years.
[00:26:23.112 --> 00:26:29.295]  I saw happy family with their RV out there and family visiting them, obviously coming to town for deer season.
[00:26:29.295 --> 00:26:33.137]  Somebody didn't have a doe tagged properly, so they got arrested, I heard.
[00:26:33.137 --> 00:26:35.919]  I mean, just game wardens coming out of the sky everywhere.
[00:26:35.919 --> 00:26:37.820]  I mean, it's not just in the news.
[00:26:38.840 --> 00:26:41.522]  You can't be left alone, and you're not going to be left alone.
[00:26:41.522 --> 00:26:43.163]  Read the Declaration of Independence.
[00:26:43.163 --> 00:26:47.425]  There's always a good excuse for it, of course.
[00:26:47.425 --> 00:26:49.987]  They've always got a reason for their tyranny.
