[00:00:02.685 --> 00:00:04.587]  Waging war on corruption.
[00:05:29.386 --> 00:05:31.628]  I think it's incumbent upon all of us
[00:05:32.148 --> 00:05:32.428]  Tim Geithner?
[00:05:32.448 --> 00:05:32.688]  Bernanke?
[00:05:32.728 --> 00:05:33.249]  They're arsonists!
[00:05:33.289 --> 00:05:34.069]  They're asking for more matches!
[00:05:34.089 --> 00:05:35.730]  And the Congress is saying, who do we make the check out to?
[00:05:51.058 --> 00:05:54.981]  Today seems like nobody does care and right now in Washington D.C.
[00:05:55.441 --> 00:05:57.943]  we have seen a fall of the Republic.
[00:05:58.323 --> 00:06:07.430]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv
[00:06:09.585 --> 00:06:10.845]  Hi, this is Alex Jones.
[00:06:10.885 --> 00:06:16.247]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[00:06:16.487 --> 00:06:21.109]  Did you know that in a real meltdown, non-hybrid seeds could become more valuable than silver or gold?
[00:06:21.509 --> 00:06:26.531]  It's true, seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[00:06:27.071 --> 00:06:31.774]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[00:06:32.295 --> 00:06:34.216]  They call it a Survival Seed Bank.
[00:06:34.616 --> 00:06:39.219]  And it can produce an endless supply of nutrient-dense food for you and your family.
[00:06:39.419 --> 00:06:40.320]  And here's the best part.
[00:06:40.520 --> 00:06:43.302]  These seeds have not been genetically modified in any way.
[00:06:43.602 --> 00:06:46.904]  And you actually get enough seeds to plant a full acre crisis garden.
[00:06:47.225 --> 00:06:50.046]  So visit them today at survivalseedbank.com.
[00:06:50.407 --> 00:06:52.308]  That's survivalseedbank.com.
[00:06:52.628 --> 00:06:53.549]  Or give them a call at 877-327-0365.
[00:06:57.191 --> 00:06:58.213]  That's 877-327-0365.
[00:06:58.633 --> 00:07:05.943]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[00:07:06.263 --> 00:07:08.646]  This is Alex Jones for survivalseedbank.com.
[00:07:09.315 --> 00:07:10.536]  Hi, this is Alex Jones.
[00:07:10.897 --> 00:07:16.703]  This holiday season, more than half of our nation is in need of help due to the shattered economy.
[00:07:17.203 --> 00:07:20.827]  So now is the time to express the holiday spirit more than ever.
[00:07:21.247 --> 00:07:30.056]  Consider helping those you love with the most important gift, a supply of delicious, easy to fix, and very storable foods from efoodsdirect.com.
[00:07:30.817 --> 00:07:43.182]  Their Holiday Gift and Family Pack start at $99 for a 16-day supply, while their 5-week supply of quick and easy-to-fix meals includes a personal backpack in case of a grab-and-go emergency.
[00:07:43.502 --> 00:07:49.105]  Order their Combo Gift Pack and you'll save hundreds, plus get free shipping on your entire order.
[00:07:49.385 --> 00:07:51.606]  Call eFoods today at 800-409-5633 or visit them online
[00:07:55.347 --> 00:07:58.968]  At efoodsdirect.com forward slash Alex to find the special.
[00:07:59.228 --> 00:08:05.330]  That's 800-409-5633 or efoodsdirect.com forward slash Alex.
[00:08:05.550 --> 00:08:07.991]  You can bet your life on efoodsdirect.
[00:08:11.132 --> 00:08:17.154]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:08:17.774 --> 00:08:20.755]  It's Alex Jones and the GCN Radio Network.
[00:08:26.562 --> 00:08:30.774]  It is Wednesday, 28th day of December 2011, the waning twilight.
[00:08:35.902 --> 00:08:39.804]  The dusk as night falls on 2011.
[00:08:40.844 --> 00:08:45.526]  Iran promises to close down oil route if sanctions imposed.
[00:08:46.067 --> 00:08:50.749]  We have a detailed report and breakdown by Kurt Nemo at InfoWars.com.
[00:08:51.309 --> 00:08:55.771]  Then of course we also have Haratz out of England, out of Israel.
[00:08:57.532 --> 00:08:59.934]  And we also have a report out of the BBC reporting the same thing.
[00:09:00.655 --> 00:09:01.696]  Israel, U.S.
[00:09:02.196 --> 00:09:06.300]  discuss triggers for military strike on Iran.
[00:09:08.421 --> 00:09:14.046]  Newsweek's The Daily Beast is also reporting that countries are discussing red lines
[00:09:15.242 --> 00:09:21.408]  In Iran's nuclear program that if crossed would justify a preemptive strike on its nuclear facilities.
[00:09:22.288 --> 00:09:26.532]  What about the red lines of our so-called government stealing tens of trillions of dollars?
[00:09:27.133 --> 00:09:37.882]  What about the red lines of our so-called government setting up FEMA camps and openly saying they'll use the military against the American people to put us in FEMA camps and secretly arrest us?
[00:09:38.183 --> 00:09:40.385]  What about all those red lines being crossed?
[00:09:41.588 --> 00:09:48.310]  Here's another one, another report, dealing basically with the same subject out of Haratz or Haritz.
[00:09:49.110 --> 00:09:53.711]  Israel could easily attack Iran.
[00:09:54.851 --> 00:10:04.613]  Israel, the United States, and others are saying last week the chairman of the Joint Chiefs of Staff said that, oh, we can easily attack Iran.
[00:10:05.193 --> 00:10:07.334]  I just don't think Iran understands that.
[00:10:08.976 --> 00:10:20.338]  Oh, I think Iran understands that well and is preparing to block the Strait of Hormuz that will conservatively double oil prices in this nation.
[00:10:21.099 --> 00:10:25.640]  Continuing, Iran, again, could easily block vital oil route.
[00:10:25.840 --> 00:10:36.462]  Admiral warns, Iran's Navy commander says blocking oil flow to the Strait of Hormuz would be as easy for us as drinking a glass of water.
[00:10:37.614 --> 00:10:45.265]  So again, Iran's Navy commander says blocking oil flow to the Strait of Hormuz would be as easy for us as drinking a glass of water.
[00:10:46.610 --> 00:10:57.875]  Iran could easily block oil flow through the Strait of Hormuz, a vital transit route for Persian Gulf oil, if Western governments impose further sanctions on the Islamic State, Iran's Navy commander said Wednesday.
[00:10:58.555 --> 00:11:08.420]  Blocking the Strait of Hormuz would be as easy for us as drinking a glass of water, but for the time being there is no need to do so, their head admiral told Iran's press TV.
[00:11:09.600 --> 00:11:20.065]  The European Union has threatened to expand its sanctions on Iran after the UN Atomic Watchdog published a report in November expressing serious concern over the country's controversial nuclear program.
[00:11:20.546 --> 00:11:22.386]  Well, why can Israel have 400 nukes then?
[00:11:23.067 --> 00:11:30.350]  EU foreign ministers plan to discuss a possible Iranian oil embargo at their next meeting on January 30th.
[00:11:31.511 --> 00:11:44.519]  The Admiral's comments follow a televised statement by Iran's Vice President, who on Tuesday warned that Iran would not allow one drop of oil to cross the Strait of Hormuz should Western governments impose further sanctions.
[00:11:44.579 --> 00:11:49.842]  Now, again, the West is saying, that is the bankers that run Europe and the U.S.
[00:11:50.083 --> 00:12:00.009]  and England and Israel, are saying that they will stop ships, they will shut down pipelines, they will not allow oil into Iran, and Iran imports around
[00:12:01.560 --> 00:12:03.442]  50% of its refined gasoline.
[00:12:04.383 --> 00:12:05.484]  They have plenty of crude oil.
[00:12:05.864 --> 00:12:07.245]  They don't have the refineries.
[00:12:07.325 --> 00:12:08.607]  They don't have the infrastructure.
[00:12:09.387 --> 00:12:24.401]  And, of course, the globalists want to bomb the sovereign country and destroy its infrastructure, then have internal al-Qaeda groups attack, claim their freedom fighters, and then have Western-backed invasion of the nation, at least on their Western flank, and break it off in some new
[00:12:28.109 --> 00:12:30.970]  Wahhabist slash Kurdistan situation.
[00:12:31.491 --> 00:12:36.373]  Just like the West is now getting ready to try to break Iraq in three pieces, which is always the plan.
[00:12:37.754 --> 00:12:44.077]  So this is how the globalists destroy national sovereignty and basically turn different sectors into their own little minion-doms.
[00:12:44.577 --> 00:12:49.160]  I'm now inventing words, but that's what, little fiefdoms, little sub-states.
[00:12:49.300 --> 00:12:49.620]  And again,
[00:12:50.976 --> 00:12:53.899]  I'm not saying Iran is some cornucopia of goodness.
[00:12:54.299 --> 00:12:56.281]  I'm not saying their leadership isn't corrupt.
[00:12:56.682 --> 00:12:58.744]  Most governments are run by very wicked people.
[00:12:59.544 --> 00:13:06.611]  It's that our government, along with the British and others, have overthrown Iran not once, not twice, but three times in the last 70 years.
[00:13:08.952 --> 00:13:15.499]  And the West has always believed they own Iran and they do not want any sovereign countries.
[00:13:15.639 --> 00:13:17.300]  They don't want the US being sovereign either.
[00:13:17.821 --> 00:13:25.568]  And so they are basically prodding and pushing and manipulating Iran into some type of response.
[00:13:26.349 --> 00:13:30.331]  So that Israel and the United States can blast the country into the Stone Age.
[00:13:30.871 --> 00:13:41.815]  And then it'll be off to the races, and Israel will be attacked from all sides, and then Benjamin Netanyahu, with election coming up, can look like the Churchill fighting the evil Hitler.
[00:13:42.135 --> 00:13:45.837]  And that's his advisors that have said that to the Washington Times and others.
[00:13:47.213 --> 00:13:58.617]  And so the war planners and the social engineers know that even if most people are against war, once a big one is kicked off, people tend to get politically in line and do what they're told.
[00:14:00.037 --> 00:14:01.918]  And so, so what if we're in a depression?
[00:14:02.278 --> 00:14:04.039]  So what if they're taking your pension funds?
[00:14:04.599 --> 00:14:05.099]  So what?
[00:14:05.379 --> 00:14:05.779]  You know what?
[00:14:05.819 --> 00:14:07.160]  If you riot, you get shot.
[00:14:08.550 --> 00:14:18.948]  And so the West wants this new regional war, that many experts agree could lead to World War III, as a political cover for what they're doing.
[00:14:19.128 --> 00:14:19.889]  Europe wants it.
[00:14:21.051 --> 00:14:22.254]  That'll unify the Europe.
[00:14:24.082 --> 00:14:26.423]  Under the banker takeover, Israel wants it.
[00:14:26.443 --> 00:14:30.705]  That'll get their people who are rioting and standing in food lines as well in line.
[00:14:31.045 --> 00:14:39.550]  The United States leadership and control arm wants it, so that they can attack a country they don't like, which will actually stir up the whole world against us.
[00:14:40.330 --> 00:14:54.462]  So they can then stage false flag terror attacks, or there may even be real ones, domestically and use that to further crack down and roll out the triple funding for TSA checkpoints on the highways that the LA Times announced a few days ago.
[00:14:54.802 --> 00:15:01.268]  The TSA, not just for airports anymore, shopping malls, highways, they're coming to your underwear soon.
[00:15:01.968 --> 00:15:03.590]  Their hands are going in the pants soon.
[00:15:03.990 --> 00:15:07.112]  A total journey into tyranny with the borders wide open.
[00:15:07.953 --> 00:15:13.696]  And all the training manuals are for Christians, Conservatives, Libertarians, Ron Paul type supporters.
[00:15:14.036 --> 00:15:16.758]  People that understand what's going on.
[00:15:18.479 --> 00:15:27.104]  Now if you actually read the UN report as Ron Paul has said, it says they fear they could use this down the road to get material to build a nuclear weapon.
[00:15:30.786 --> 00:15:32.907]  And this is just a replay of
[00:15:34.454 --> 00:15:40.297]  Bush and Colin Powell with the Anthrax vials saying, here are the photos of the trucks, here is the Anthrax.
[00:15:40.718 --> 00:15:55.106]  Now they knew those trucks were British sold mobile 18-wheeler trailers that pump up hydrogen balloons for directing artillery that the British and the US sold to them.
[00:15:56.545 --> 00:15:56.785]  U.S.
[00:15:56.845 --> 00:16:07.373]  and British systems were sold to them for the seven year, seven and a half, Iran-Iraq war that was fully funded by the West to have the Muslims kill each other again and get them all into debt again.
[00:16:10.395 --> 00:16:13.798]  And the establishment didn't like it that Saddam was actually paying back his debts.
[00:16:15.379 --> 00:16:18.321]  And he said, can I invade Kuwait or steal them all oil?
[00:16:18.341 --> 00:16:19.301]  And the West said, go ahead.
[00:16:19.722 --> 00:16:22.184]  April Gillespie said, we don't get involved in inter-Arab affairs.
[00:16:22.744 --> 00:16:25.046]  And the same thing they told him whenever he attacked Iran.
[00:16:25.939 --> 00:16:27.220]  And he said, OK, I'll attack.
[00:16:27.620 --> 00:16:28.380]  They said, go ahead.
[00:16:30.722 --> 00:16:33.703]  That's how they manipulate these people, just like Manuel Noriega.
[00:16:33.723 --> 00:16:40.047]  He'd been in prison for decades on record shipping drugs out of Panama into the U.S.
[00:16:40.067 --> 00:16:40.947]  for the CIA.
[00:16:41.387 --> 00:16:47.291]  And then he got a little uppity and started buying palaces in Switzerland bigger than the Globalist.
[00:16:47.871 --> 00:16:51.113]  And they just said, oh, my gosh, Manuel Noriega.
[00:16:52.090 --> 00:16:53.691]  This is all in the film, The Panama Deception.
[00:16:54.151 --> 00:16:57.133]  He has kidnapped American college students in Panama.
[00:16:57.753 --> 00:17:17.365]  And then when the special forces got there after blowing up and engaging in mass murder in Panama City, with C-130s flying around with cannons and Gatling guns just randomly blowing everything up and shooting everybody up, it shows the college students come out and they go, no one ever held us here, but we appreciate the Army being here just for our safety.
[00:17:18.737 --> 00:17:19.497]  None of it was true.
[00:17:19.897 --> 00:17:20.658]  None of it was real.
[00:17:20.938 --> 00:17:22.418]  It was all just completely made up.
[00:17:22.438 --> 00:17:24.319]  And everybody's like, good, kill him!
[00:17:24.719 --> 00:17:25.140]  Kill him!
[00:17:25.200 --> 00:17:26.200]  Attack Panama!
[00:17:27.100 --> 00:17:30.622]  Or, you're not a fan of that drug dealer, Manuel Noriega, are you?
[00:17:31.182 --> 00:17:34.783]  This is how stupid the system thinks we are.
[00:17:35.304 --> 00:17:38.345]  This is how dumb the system thinks you are.
[00:17:39.395 --> 00:17:42.037]  And most Americans think Iran is Arab.
[00:17:42.057 --> 00:17:45.100]  They don't even know it's a different group entirely, Persians.
[00:17:45.480 --> 00:17:48.342]  And I hear them on radio saying, kill them Arabs, nuke Iran.
[00:17:48.742 --> 00:17:51.064]  I mean, kill them Arabs in Pakistan.
[00:17:51.425 --> 00:17:52.906]  That's Central Asia, folks.
[00:17:53.326 --> 00:17:54.407]  That's the Himalayas.
[00:17:55.007 --> 00:17:57.349]  I mean, it is just, they're brown, kill them.
[00:17:58.390 --> 00:17:59.851]  And it is the height of ignorance.
[00:18:00.271 --> 00:18:06.736]  And while this is happening, while this nation prepares to try to kick off World War III,
[00:18:08.206 --> 00:18:13.647]  The very mega banks that are doing this are dissecting our republic in front of our eyes.
[00:18:14.488 --> 00:18:22.109]  They're destroying the country right there in front of our eyes, overthrowing every form of liberty, every freedom, every check and balance to protect us.
[00:18:22.610 --> 00:18:28.251]  That's all being thrown away, put in the trash, put in a meat grinder, put in a wood chipper.
[00:18:31.752 --> 00:18:33.612]  We are all at the mercy of these people.
[00:18:33.632 --> 00:18:35.633]  We have a video clip up at InfoWars.com.
[00:18:37.233 --> 00:18:39.255]  That activist post ferreted out.
[00:18:39.935 --> 00:18:42.137]  And it's World War III countdown.
[00:18:42.517 --> 00:18:45.039]  CFR declares time to attack Iran.
[00:18:45.379 --> 00:18:54.286]  The highly influential Council on Foreign Relations, CFR, declared this month in their online publication, Foreign Affairs, that it's now time to attack Iran.
[00:18:56.047 --> 00:19:00.110]  Subtitled, Why a strike is the least bad option.
[00:19:01.152 --> 00:19:01.993]  The lesser of evils.
[00:19:02.053 --> 00:19:05.755]  And there's a video clip there and a link to where they also say it in print.
[00:19:06.115 --> 00:19:14.439]  So, the CFR, which is the American ruling class, the real government, the sellouts, and then they have some kind of camp followers.
[00:19:14.499 --> 00:19:16.981]  It's now up to almost 5,000 members.
[00:19:17.321 --> 00:19:20.062]  But the inner committee is actually the real government of this country.
[00:19:20.542 --> 00:19:22.744]  They write hundreds of reports in the last
[00:19:23.907 --> 00:19:26.990]  90 years, since 1922 when they were set up at Proud House in New York.
[00:19:27.570 --> 00:19:32.294]  And almost all of them, to the letter, have been implemented.
[00:19:32.314 --> 00:19:35.076]  Homeland Security, all of it.
[00:19:35.396 --> 00:19:40.781]  These commissions, the super committees, they, and then it'll be CFR members who were on those committees.
[00:19:42.522 --> 00:19:44.644]  The North American Union Plan, all of it.
[00:19:46.010 --> 00:19:52.814]  And they openly call for world government, an end to the family, the end of the Second Amendment, the end of private property for the average person.
[00:19:53.215 --> 00:20:04.002]  I mean, it is a treacherous, treacherous group and was set up publicly with the Rockefellers by British intelligence to take over this country.
[00:20:04.952 --> 00:20:05.912]  And I'm sick of it.
[00:20:06.673 --> 00:20:09.794]  It's not the British people, it's the corrupt British crown system.
[00:20:09.914 --> 00:20:15.636]  When the food collapse happens, if trucks stop delivering food to supermarket shelves tomorrow, what will you do?
[00:20:16.116 --> 00:20:18.697]  How well is your family prepared for a food crisis?
[00:20:19.157 --> 00:20:20.498]  How long will you survive?
[00:20:21.198 --> 00:20:29.081]  Getting a biodome which produces food for you and your family year-round, even in the dead of winter, is easy, cheap, and extremely liberating.
[00:20:29.361 --> 00:20:33.203]  Find out how in an all-new webinar at domerevolution.com.
[00:20:33.703 --> 00:20:43.747]  Biodome expert Kasper Postavsky shows you the three actions you must start taking right now to start preparing your family for food shortages and survive the economic collapse.
[00:20:43.948 --> 00:20:47.129]  How to quickly and easily build your own geodesic biodome.
[00:20:47.529 --> 00:20:48.510]  DomeRevolution.com
[00:21:09.324 --> 00:21:13.146]  HempUSA.org brings you pure camembert powder.
[00:21:13.366 --> 00:21:27.051]  This revolutionary powder contains 50 times the vitamin C of an orange, mixes with any juice or liquid, has 227 servings per container, and is made from naturally grown camembert berries, not chemically produced in a laboratory.
[00:21:27.371 --> 00:21:29.332]  Order camembert powder today.
[00:21:29.572 --> 00:21:38.256]  Call 908-691-2608 or visit HempUSA.org and see what our powder, seeds, and oil can do for you.
[00:21:38.656 --> 00:21:39.717]  Hi, this is Ted Anderson.
[00:21:39.897 --> 00:21:44.280]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:21:44.460 --> 00:21:50.164]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[00:21:50.264 --> 00:21:53.686]  Gold has outperformed paper investments, yet no word about IRAs.
[00:21:53.906 --> 00:21:56.508]  If you would like to have gold for your retirement, call 800-686-2237.
[00:21:56.628 --> 00:22:01.551]  Don't get left behind by rising inflation and low returns.
[00:22:01.691 --> 00:22:01.912]  Call 800-686-2237.
[00:22:01.932 --> 00:22:03.333]  Secure your future and call 1-800-686-2237.
[00:22:08.736 --> 00:22:12.779]  You don't need me to tell you that humanity is in a deep crisis.
[00:22:13.200 --> 00:22:14.421]  Everyone can feel it.
[00:22:14.701 --> 00:22:23.128]  We know a tectonic struggle is now taking place between the forces of freedom and those who love darkness, bondage, and enslavement.
[00:22:23.588 --> 00:22:26.751]  Yes, my friends, evil is rising.
[00:22:27.031 --> 00:22:27.912]  But take heart.
[00:22:27.952 --> 00:22:31.595]  For every action, there is an equal and opposite reaction.
[00:22:31.875 --> 00:22:36.839]  Recently, New World Order operative Hillary Clinton admitted they're losing the info war.
[00:22:37.239 --> 00:22:40.801]  We are in an information war, and we are losing that war.
[00:22:41.101 --> 00:22:42.542]  The globalists are scared.
[00:22:42.822 --> 00:22:43.823]  They've overreached.
[00:22:44.163 --> 00:22:47.305]  The future of the info war is in your hands.
[00:22:47.665 --> 00:22:49.667]  Join PrisonPlanet.tv.
[00:22:49.927 --> 00:22:55.890]  Download the thousands of special video reports, e-books, and more, and get them out to everyone you know.
[00:22:56.090 --> 00:23:02.875]  Continue to spread the word about the broadcast on YouTube, Facebook, Twitter, and every other globalist propaganda platform.
[00:23:03.055 --> 00:23:05.196]  We are going to use their system against them.
[00:23:05.336 --> 00:23:06.597]  The Info War now.
[00:23:06.857 --> 00:23:08.298]  Goes into high gear!
[00:23:09.459 --> 00:23:09.940]  Warning!
[00:23:10.100 --> 00:23:16.045]  The unprepared may not survive the next natural disaster, terrorist attack, pandemic, or economic collapse.
[00:23:16.285 --> 00:23:23.731]  In light of recent global unrest and natural disasters, we bring you this urgent message from David Morris, author of the acclaimed Urban Survival Course.
[00:23:23.972 --> 00:23:27.795]  Because this message is urgent, we won't waste time on the why you should act now.
[00:23:28.055 --> 00:23:29.096]  You already know why.
[00:23:29.316 --> 00:23:32.739]  It's the very real and growing dangers reported in the media every day.
[00:23:32.960 --> 00:23:34.421]  Now it's the what you must do.
[00:23:34.641 --> 00:23:41.448]  Go to freesurvivalminicourse.com and claim your free Urban Survival Mini Course that will prepare you right in your own home.
[00:23:41.648 --> 00:23:48.735]  Today, David Morris is offering you instant access to a 7-part Urban Survival Mini Course at freesurvivalminicourse.com.
[00:23:48.875 --> 00:23:50.296]  You should already be at your keyboard.
[00:23:50.536 --> 00:23:51.037]  Enough talk.
[00:23:51.377 --> 00:23:54.418]  Act now while you still have time and while it's still free.
[00:23:54.738 --> 00:23:56.779]  FreeSurvivalMiniCourse.com.
[00:23:57.039 --> 00:23:59.019]  FreeSurvivalMiniCourse.com.
[00:23:59.159 --> 00:23:59.900]  Or call 800-366-5138.
[00:23:59.920 --> 00:23:59.960]  800-366-5138.
[00:24:00.020 --> 00:24:00.840]  You'll be glad you did.
[00:24:38.587 --> 00:24:47.735]  Alright, there is a video that I'm going to get posted at InfoWars.com in the next 10 minutes.
[00:24:47.815 --> 00:24:49.277]  It's not up there, but it will be.
[00:24:50.958 --> 00:24:56.864]  It's called Alex Covers the Full Spectrum Biological Eugenics Program Against Humanity.
[00:24:58.881 --> 00:25:27.828]  And I guess that's what the folks writing the headline for that gleaned from it, but really I'd cover a tiny, tiny bit of the spectrum, which is about 30-40 articles, where it's admitted that the UN and the world government and Planned Parenthood want to break up the family and put chemicals in the water where you physically cannot be a man or a woman, and basically give you cancer, reduce your life, and murder your hind end.
[00:25:29.301 --> 00:25:39.148]  But they run around giggling and snickering and talking and lisping NPR voices going, hi, we're liberal, because they're psych warfare chiefs.
[00:25:39.868 --> 00:25:52.316]  They're hardcore genocidal maniacs who are so savage and precision-oriented that they have lisping, sneaky, lovey voices while they butcher the daylights out of everybody hardcore.
[00:25:53.237 --> 00:25:55.138]  And I can't even hardly do this radio show anymore.
[00:25:56.359 --> 00:25:57.840]  I sit here and I watch it.
[00:26:00.779 --> 00:26:02.080]  I mean, I'm completely freaked out.
[00:26:02.160 --> 00:26:04.262]  And I said I was going to get to this coming up in the next segment.
[00:26:08.466 --> 00:26:10.368]  We've got to get people out of their trance.
[00:26:10.528 --> 00:26:12.610]  We have got to shake people out of it.
[00:26:14.311 --> 00:26:16.233]  And to a certain extent, that is happening.
[00:26:25.828 --> 00:26:26.469]  You know what it is?
[00:26:26.549 --> 00:26:27.510]  People have given up.
[00:26:27.610 --> 00:26:46.532]  People have decided to myopically just fly their airplane right on the side of a cliff or drive the car off the side of the cliff and people just get focused on their little task in life and the little routine and they just want to live down here in this controlled environment and let a bunch of chicken-neck
[00:26:46.732 --> 00:26:58.380]  Hot-bellied control freak, anti-human scum, run everything and jack our food and water and air with all sorts of poisons and then sit up there giggling about it like it's funny and entertaining.
[00:27:01.443 --> 00:27:02.663]  And I for one have just had it.
