[00:00:00.029 --> 00:00:01.695]  Waging War on Corruption.
[00:05:56.696 --> 00:05:58.257]  That's mysolarbackup.com.
[00:05:58.478 --> 00:06:00.560]  Remember, the government doesn't own the sun.
[00:06:00.740 --> 00:06:03.082]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:06:07.694 --> 00:06:09.195]  Hi folks, this is Alex Jones.
[00:06:09.415 --> 00:06:14.459]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[00:06:14.719 --> 00:06:16.080]  Saving means to make money.
[00:06:16.260 --> 00:06:25.046]  The Cal Bend Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[00:06:25.786 --> 00:06:32.892]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[00:06:33.313 --> 00:06:40.939]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[00:06:41.319 --> 00:06:46.244]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[00:06:46.564 --> 00:06:48.726]  Getting a free catalog is easy by calling 800-340-7091.
[00:06:51.488 --> 00:06:54.411]  Or see Calvin on the web at FiveStarSoap.com.
[00:06:54.692 --> 00:06:57.014]  Take charge of your health now by calling 800-340-7091.
[00:06:57.074 --> 00:06:59.197]  Or see Calvin on the web at FiveStarSoap.com.
[00:07:07.603 --> 00:07:11.227]  Hundreds of nations have fallen to tyranny in the last century alone.
[00:07:11.607 --> 00:07:14.631]  This is our last chance to not relive history.
[00:07:14.871 --> 00:07:19.636]  As we're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[00:07:19.656 --> 00:07:25.883]  I have tremendous influence on our President and Congress, and they really are calling the shots.
[00:07:26.063 --> 00:07:28.306]  I think it's incumbent upon all of us
[00:07:28.826 --> 00:07:29.106]  Tim Geithner?
[00:07:29.126 --> 00:07:29.546]  Bernanke?
[00:07:29.646 --> 00:07:30.267]  They're arsonists!
[00:07:30.307 --> 00:07:31.567]  They're asking for more matches!
[00:07:31.587 --> 00:07:33.828]  And the Congress is saying, who do we make the check out to?
[00:07:47.734 --> 00:07:54.683]  Today seems like nobody does care and right now in Washington DC we have seen a fall of the Republic.
[00:07:55.004 --> 00:08:04.136]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv
[00:08:11.670 --> 00:08:15.871]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:08:16.511 --> 00:08:17.312]  You want answers?
[00:08:18.092 --> 00:08:19.092]  Well, so does he.
[00:08:19.652 --> 00:08:23.233]  He's Alex Jones on the GCN Radio Network.
[00:08:23.834 --> 00:08:27.935]  And now, live from Austin, Texas, Alex Jones.
[00:08:46.329 --> 00:08:51.032]  Alright my friends, we are going to be here live for the next three hours.
[00:08:51.132 --> 00:08:55.815]  It is December 23rd, 2011 on this Friday edition.
[00:08:56.515 --> 00:09:13.545]  And we have defense con, well not even contractor, civil servant, Navy veteran who works in classified areas in the Department of Defense, who has been pointing out to us sensitive but public documents that are on the federal government's bid process website.
[00:09:14.721 --> 00:09:18.026]  With the whole Homeland Security seal on it.
[00:09:18.046 --> 00:09:20.450]  And he'll be joining us coming up in about an hour and a half.
[00:09:21.773 --> 00:09:27.061]  Here on the radio broadcast to help go through these documents and decipher them dealing with the FEMA camps.
[00:09:28.157 --> 00:09:38.922]  Now, since he pointed out these documents to us, within about an hour and a half of us linking to them two days ago, back on Wednesday evening, it was removed.
[00:09:39.382 --> 00:09:43.104]  And they put a cryptic message up there about this could be classified.
[00:09:43.684 --> 00:09:47.326]  Now, it was marked sensitive, but it's a public purchase.
[00:09:48.146 --> 00:09:51.568]  And so what government's done is it's tried to make more and more stuff classified.
[00:09:51.588 --> 00:09:56.550]  In fact, I've seen reports that millions of news articles have been classified by the CIA.
[00:09:57.972 --> 00:10:11.077]  That means in their clandestine research laboratories and analysis laboratories, they don't want other members of the agencies even reading the news.
[00:10:12.777 --> 00:10:24.041]  So this is an attempt to basically have the national security state swallow up society and then we're basically all insecure because those that quote are guarding everything just decide to take over the society.
[00:10:26.400 --> 00:10:34.545]  It's the same story we've seen in civilization over and over and over again in the 6,000 years of recorded history.
[00:10:35.486 --> 00:10:35.706]  Okay.
[00:10:36.946 --> 00:10:44.834]  I do want to get to your phone calls a little bit earlier in this hour than I usually do, but I want listeners to have your point, to have your question ready.
[00:10:45.335 --> 00:10:48.078]  I'm going to attempt this again, and I've never achieved it, but I've gotten close.
[00:10:48.718 --> 00:10:50.901]  One minute each caller, 15-second response.
[00:10:51.281 --> 00:10:58.088]  I want to give you a chance, because I love hearing from you, to bring up news issues, things we haven't covered, questions, comments, you name it.
[00:10:58.809 --> 00:11:00.170]  The total free number to join us is 800-259-9231.
[00:11:00.190 --> 00:11:00.470]  800-259-9231.
[00:11:00.490 --> 00:11:07.295]  You can go ahead and load the phones up right now on any issue that you wish to discuss or any of the issues that I am about to go over here today.
[00:11:19.482 --> 00:11:26.047]  But here's an interesting article that I meant to get to yesterday, so I'm going to cover it now, out of the gates, before I get into all the top stories.
[00:11:27.088 --> 00:11:28.249]  EU carbon tax.
[00:11:28.309 --> 00:11:31.631]  Court upholds carbon trade plan for aviation.
[00:11:32.652 --> 00:11:34.273]  And it goes on to say Europe is...
[00:11:36.750 --> 00:11:43.891]  Adopting this massive surcharge that is to be added to all people flying in or out of Europe.
[00:11:44.291 --> 00:11:54.653]  This affects Asia, this affects North America, and will basically force the adoption here because these are international airlines, many of them based or part of their system based in the United States.
[00:11:54.694 --> 00:12:01.875]  So it's the megacorporations just going along with it, taxing carbon dioxide that plants breathe.
[00:12:02.819 --> 00:12:04.240]  And so there you have it.
[00:12:04.741 --> 00:12:06.882]  And the Financial Times of London has a report here.
[00:12:07.282 --> 00:12:11.486]  China warns EU of carbon tax trade war.
[00:12:12.727 --> 00:12:19.512]  China has warned the European Union to abandon its controversial carbon tax on airlines or risk provoking a global trade war.
[00:12:21.033 --> 00:12:30.757]  Adding weight to the warning, an industry insider told the Financial Times that the Chinese government was seriously considering measures to hit back at the EU if it insists on charging international airlines.
[00:12:30.777 --> 00:12:33.838]  That means you come in there, you pay them for their carbon emissions.
[00:12:34.519 --> 00:12:35.959]  Remember, China will not implement this.
[00:12:36.499 --> 00:12:38.500]  We implement, we're shutting down.
[00:12:39.341 --> 00:12:43.742]  I mean, as if we can't compete with the slave labor on top of it, we're dumping toxic waste right in the rivers.
[00:12:44.543 --> 00:12:46.163]  And then we have more and more regulations here.
[00:12:47.184 --> 00:12:49.725]  They have no workers comp, no social security, nothing.
[00:12:50.871 --> 00:12:52.953]  I mean Mao Zedong set that up with the globalists.
[00:12:55.315 --> 00:13:02.262]  Back in the 60s they'd made, well they made deals in the late 40s but the deals became codified in the 60s and 70s.
[00:13:03.503 --> 00:13:06.686]  This is all going on and China says we're just going to be exempt from that.
[00:13:09.648 --> 00:13:19.914]  Adding weight to the warning, an industry insider told the Financial Times that the Chinese government was seriously considering measures to hit back at the EU if it insists on charging international airlines for their carbon emissions.
[00:13:20.595 --> 00:13:22.656]  In a case initiated by U.S.
[00:13:22.676 --> 00:13:33.123]  Airlines, the European Court of Justice ruled Wednesday that the EU's carbon emission trading scheme did not infringe on the sovereignty of other nations and that it was compatible with international law.
[00:13:33.383 --> 00:13:34.884]  It's a tariff, ladies and gentlemen.
[00:13:35.839 --> 00:13:36.819]  Of course, where are they paid?
[00:13:36.859 --> 00:13:38.380]  To the big mega banks, the big six.
[00:13:39.080 --> 00:13:49.442]  It was Goldman Sachs, JP Morgan, Al Gore, Bill Clinton, and Ken Lay, on record, who created the carbon tax scheme in meetings in 1995.
[00:13:54.204 --> 00:13:55.984]  There's no end to what these crooks demand.
[00:13:56.004 --> 00:13:58.585]  Okay, continuing here.
[00:13:59.725 --> 00:14:02.386]  Before I go to the calls, though, I've got to tell a story about
[00:14:04.605 --> 00:14:07.826]  Tell them, you know, asking my wife, I said, listen, we don't really have any cash.
[00:14:07.866 --> 00:14:09.006]  We've got some gold and silver.
[00:14:09.526 --> 00:14:12.506]  You need to get out of our savings some cash.
[00:14:13.287 --> 00:14:17.367]  But it wasn't even above the $10,000 amount.
[00:14:17.387 --> 00:14:19.528]  And the banks were calling me frantically yesterday.
[00:14:19.568 --> 00:14:21.748]  They, they balked at, you know, giving her money.
[00:14:21.768 --> 00:14:25.709]  And before she's pulled out even just a few thousand and they've act all freak out.
[00:14:25.969 --> 00:14:28.949]  And I'm trying to use a local bank, you know, that's 100% in, in Texas.
[00:14:29.069 --> 00:14:29.229]  And, um,
[00:14:33.348 --> 00:14:37.872]  I mean, you would think... I mean, look, all of America is a giant prison now.
[00:14:38.672 --> 00:14:51.082]  I told the story where I went into the YMCA in a rural area where I live outside Austin, and I walk up and there's nobody around, and I get a tour, and I say, okay, well, I want to go ahead and sign up for a family.
[00:14:51.102 --> 00:14:56.947]  And they said, well, you ought to wait, you know, being, quote, nice, to after Christmas, because you'll get a discount.
[00:14:58.548 --> 00:14:59.549]  No sign-up fee.
[00:15:01.092 --> 00:15:02.433]  And I said, uh, okay.
[00:15:02.493 --> 00:15:04.654]  I said, well, can I go ahead and just pay to work out today?
[00:15:04.674 --> 00:15:10.356]  And they said, oh, there's a three, you know, time, uh, you know, free trial.
[00:15:11.417 --> 00:15:12.537]  Just give us your driver's license.
[00:15:12.577 --> 00:15:13.958]  I went up to the car, got my driver's license.
[00:15:13.998 --> 00:15:15.059]  I'm going to work out with it.
[00:15:15.739 --> 00:15:21.122]  And I, uh, you know, came back in and she looks at it and she says, she says, this is in Austin.
[00:15:21.842 --> 00:15:22.482]  Do you live here?
[00:15:22.502 --> 00:15:26.984]  And I said, yeah, Austin's like city limits five miles away.
[00:15:27.004 --> 00:15:29.666]  Uh, you haven't changed this yet.
[00:15:29.726 --> 00:15:30.326]  That's illegal.
[00:15:31.707 --> 00:15:33.628]  I was going, well, what are you worried about it for?
[00:15:33.708 --> 00:15:36.028]  I mean, I'm just here to lift weights, man.
[00:15:36.048 --> 00:15:37.709]  This isn't a stinking airport.
[00:15:38.529 --> 00:15:44.611]  I mean, look, they take petty people and they get off on this minder deal.
[00:15:45.231 --> 00:15:52.133]  And I've seen it, again, when they're literally carting 75, 80-year-old women buying beer, or old men buying a bottle of wine at the grocery store.
[00:15:52.394 --> 00:16:00.056]  And I'll watch some zit-faced 17-year-old interrogate some person walking with a cane, and I just start shooting my mouth off.
[00:16:00.629 --> 00:16:04.950]  They go, it's our policy to card everyone buying pipe, tobacco, or beer, or wine.
[00:16:05.330 --> 00:16:07.391]  And I'm like, oh yeah, you have to be mindless.
[00:16:07.431 --> 00:16:09.811]  You're not allowed to make your own determination.
[00:16:11.151 --> 00:16:11.952]  Oh, you look a little young.
[00:16:11.972 --> 00:16:12.712]  Let me see your card.
[00:16:12.812 --> 00:16:15.893]  It's this... It's totally sick.
[00:16:16.353 --> 00:16:17.693]  It's totally sick.
[00:16:17.773 --> 00:16:19.894]  I mean, this is the opposite of what freedom is.
[00:16:22.174 --> 00:16:23.494]  And so, I'm on the phone.
[00:16:23.514 --> 00:16:24.755]  Might as well just tell the story now.
[00:16:25.895 --> 00:16:27.075]  They start to wallow my ears.
[00:16:27.155 --> 00:16:29.316]  It's ringing, ringing, ringing, ringing yesterday at about 1.30.
[00:16:30.945 --> 00:16:57.101]  And calls at home, and emails I later learned, and, oh my gosh, you know, and so my wife comes in and she's got some checks to deposit, and it's our private checking account, and she wants to get some cash out, as we've been telling everybody that they should do, and all our experts agree, because cash we pulled out a year ago, you know, we spent on odds and ends and things, and we're getting some more cash.
[00:16:58.823 --> 00:17:08.694]  And it's not even up to the level that they're supposed to, you know, quote, report you to Financial Crimes Enforcement, who doesn't know where the billion, two hundred million Corzine money went.
[00:17:08.714 --> 00:17:09.915]  Of course, they know exactly where it went.
[00:17:09.935 --> 00:17:14.140]  It went to JPMorgan Chase in London, on record, but they don't know where it is.
[00:17:14.420 --> 00:17:16.543]  It's all completely tracked in Lifetime, but they don't know.
[00:17:17.629 --> 00:17:20.410]  And Corzine's been caught lying to Congress, but so what?
[00:17:20.430 --> 00:17:21.251]  He's not going to get in trouble.
[00:17:22.211 --> 00:17:23.552]  And so all of this is going on.
[00:17:24.272 --> 00:17:29.294]  Wachovia, Wells Fargo, Launders, $376 billion in two years.
[00:17:29.574 --> 00:17:30.375]  Don't get in trouble.
[00:17:30.855 --> 00:17:31.595]  Government didn't know.
[00:17:31.996 --> 00:17:35.757]  Running the aircraft that fly the cocaine, that all comes out AP Reuters.
[00:17:35.797 --> 00:17:36.518]  Nobody gets in trouble.
[00:17:37.538 --> 00:17:38.218]  Bloomberg as well.
[00:17:39.039 --> 00:17:41.620]  But here we are, you know, a couple thousand dollars out of the bank.
[00:17:42.867 --> 00:17:44.289]  A few thousand dollars out of the bank.
[00:17:44.969 --> 00:17:52.998]  And she goes up and the woman starts lecturing her about new rules in the new year about depositing and endorsing checks.
[00:17:53.899 --> 00:17:57.402]  And so my wife's sitting there and she's, well, I've been here quite a few times, never been told this, but okay.
[00:17:58.303 --> 00:18:00.826]  And then the woman acts all nervous and kind of freaks out.
[00:18:00.866 --> 00:18:04.410]  They have to get permission and want to see all this ID when she gets some cash out.
[00:18:05.569 --> 00:18:08.270]  And so my wife goes through that and leaves, and they're calling up.
[00:18:08.530 --> 00:18:10.970]  Sir, we forgot to ask your wife's occupation.
[00:18:11.211 --> 00:18:14.391]  We forgot to ask, you know, who she is and all this other stuff.
[00:18:14.411 --> 00:18:15.092]  She got cash.
[00:18:15.112 --> 00:18:17.432]  We've got to give it to the federal government for this report on you.
[00:18:18.152 --> 00:18:24.814]  So I call them up this morning, and the guy's all, yes, the money, we need to know about that.
[00:18:25.394 --> 00:18:27.615]  And I'm like, well, it's a private checking account.
[00:18:28.735 --> 00:18:31.056]  Yeah, we put money out of our business account into there.
[00:18:32.174 --> 00:18:35.356]  And they're just all, we've got to ask this, it's just the federal requirement.
[00:18:35.837 --> 00:18:37.378]  And I'm like, yeah, I know, it's Big Brother.
[00:18:37.398 --> 00:18:40.700]  And they're like, no, we're not spying on you, sir.
[00:18:40.720 --> 00:18:43.702]  No, no, no, we're familiar with your radio show.
[00:18:44.082 --> 00:18:48.365]  We know what you talk about, but that isn't, we're not spying.
[00:18:49.026 --> 00:18:50.527]  See, they're not spying.
[00:18:53.008 --> 00:18:57.071]  When they are asking you questions and filling out reports on you, no, no.
[00:18:57.371 --> 00:19:00.954]  Guilty until proven innocent, no Fourth Amendment, no, no, no, no.
[00:19:02.193 --> 00:19:09.705]  You know, the news 10 years ago when they put this through, they called it Big Brother, Total Takeover, Soviet-style control, but now it's not.
[00:19:11.288 --> 00:19:14.593]  Kind of like the TSA says, listen, we're going to go in your pants.
[00:19:15.745 --> 00:19:18.667]  But it's not groping, like strip-searching all the old ladies.
[00:19:19.187 --> 00:19:21.329]  They said, we don't strip-search, we call it a search.
[00:19:21.989 --> 00:19:23.250]  We just call it a security check.
[00:19:23.430 --> 00:19:24.431]  We're not strip-searching.
[00:19:24.451 --> 00:19:27.132]  Yes, we take your clothes off, but it's not a strip-search.
[00:19:27.553 --> 00:19:32.776]  And we're gonna fill out a suspicious crime report on you, but it's not spying.
[00:19:34.657 --> 00:19:35.018]  And you know what?
[00:19:35.058 --> 00:19:39.481]  The government's gonna put fluoride in the water that gives you a seven-fold increase in bone cancer, on record.
[00:19:40.081 --> 00:19:41.042]  But it's not poison.
[00:19:41.562 --> 00:19:42.903]  And it's not forced medicating.
[00:19:44.141 --> 00:19:50.764]  And we're gonna raid Amish, now every day I'm getting reports, with SWAT teams for selling milk to their neighbors, which isn't even illegal.
[00:19:51.244 --> 00:19:52.504]  But that's not a police state!
[00:19:53.705 --> 00:19:54.305]  And you know what?
[00:19:56.046 --> 00:20:02.288]  The government's gonna ship guns into Mexico, and cocaine back in and get caught, and not get in trouble, but that's not dangerous!
[00:20:03.509 --> 00:20:06.230]  And the FBI's gonna threaten to kill cops, but that's okay.
[00:20:10.151 --> 00:20:14.873]  That's what it sounds like when a burglar kicks in the door of a dark house that looks like no one is home.
[00:20:15.333 --> 00:20:17.054]  Don't let your home be the next target.
[00:20:17.194 --> 00:20:20.375]  Make it look like someone is home watching television with Fake TV.
[00:20:20.715 --> 00:20:27.918]  Fake TV is a small electronic device that makes the same light as a real television, so from outside it looks like someone is home watching TV.
[00:20:28.199 --> 00:20:32.420]  Fake TV plugs in just like a lamp on a timer, but is far more convincing to burglars.
[00:20:32.701 --> 00:20:38.443]  Fake TV deters burglars, costs far less than an alarm, and is highly recommended by numerous police departments.
[00:20:38.783 --> 00:20:40.344]  Use it anytime you're away from home.
[00:20:40.564 --> 00:20:45.046]  To order your fake TV for only $34.95, go to faketv.com.
[00:20:45.366 --> 00:20:46.907]  Or call 1-877-5-FAKE-TV.
[00:20:47.247 --> 00:20:49.828]  Each additional fake TV is only $29.95.
[00:20:51.089 --> 00:20:53.030]  So get one for you and one for a loved one.
[00:20:53.190 --> 00:20:55.891]  For safety, security, and peace of mind for both of you.
[00:20:56.192 --> 00:20:59.513]  Call 877-5-FAKE-TV.
[00:20:59.813 --> 00:21:01.654]  Or go to faketv.com.
[00:21:01.914 --> 00:21:03.255]  Faketv.com.
[00:21:03.595 --> 00:21:04.856]  The Burglar Deterrent.
[00:21:06.468 --> 00:21:12.112]  HempUSA.org has moved and expanded its operations for faster worldwide shipping.
[00:21:12.412 --> 00:21:17.655]  Our product line has grown from 5 to nearly 100 items in less than 5 years.
[00:21:17.935 --> 00:21:21.918]  Our food is grown naturally, always chemical free, not found in stores.
[00:21:22.318 --> 00:21:26.240]  Great for daily intake and perfect for your emergency storage shelter.
[00:21:26.540 --> 00:21:35.206]  Call 908-691-2608 or visit HempUSA.org and see what our powder, seeds and oil can do for you.
[00:21:35.606 --> 00:21:44.849]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[00:21:44.909 --> 00:21:45.649]  This capitalism?
[00:21:45.709 --> 00:21:51.851]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[00:21:51.991 --> 00:21:52.811]  Hi, Ted Anderson.
[00:21:52.851 --> 00:21:55.972]  I'm placing a silver dollar in a book explains our monetary system.
[00:21:56.112 --> 00:21:56.872]  Call for your copy 800-686-2237.
[00:21:56.892 --> 00:21:57.953]  It's time to understand the system.
[00:21:57.993 --> 00:21:58.593]  Call 800-686-2237.
[00:21:58.633 --> 00:21:58.913]  That's 800-686-2237.
[00:22:05.775 --> 00:22:13.057]  Did you know nuclear radiation is still spewing out of the melted-down reactors in Fukushima, Japan, and making its way across the entire U.S.
[00:22:13.117 --> 00:22:15.878]  continent, contaminating the air, water, and food?
[00:22:16.118 --> 00:22:18.879]  Dangerously high levels of radiation are a reality here.
[00:22:19.119 --> 00:22:25.861]  As a result, radiation poisoning is a distinct possibility for anyone living in the U.S., unless you do something to protect yourself.
[00:22:26.101 --> 00:22:26.301]  How?
[00:22:26.681 --> 00:22:29.643]  With Liquid Zeolite from RestoreYourHealthNow.com.
[00:22:29.904 --> 00:22:34.467]  Without a doubt, Liquid Zeolite is by far the best product to remove radiation from your body.
[00:22:34.687 --> 00:22:39.331]  It safely removes toxins and heavy metals, boosts energy levels, and promotes a strong immune system.
[00:22:39.531 --> 00:22:45.335]  Liquid Zeolite is so powerful it was used to clean up contamination in Chernobyl, yet so gentle you won't even know you're taking it.
[00:22:45.556 --> 00:22:50.980]  Liquid Zeolite comes with a money-back guarantee, but is only available at RestoreYourHealthNow.com.
[00:22:51.220 --> 00:22:53.862]  Learn how to get free bottles of liquid zeolite by calling 800-880-9976.
[00:22:53.882 --> 00:22:54.102]  That's 800-880-9976.
[00:22:54.122 --> 00:22:54.783]  Or go to RestoreYourHealthNow.com.
[00:22:54.803 --> 00:22:55.683]  That's RestoreYourHealthNow.com.
[00:23:16.877 --> 00:23:19.040]  Hey, this is James from the Van Golden State.
[00:23:19.100 --> 00:23:22.584]  There's only one man that can end these wars, and that's Ron Paul.
[00:23:23.125 --> 00:23:28.591]  This Christmas, let's get him to number one on iTunes with our song, Bombs, the Ron Paul song.
[00:23:56.745 --> 00:24:00.308]  All proceeds go to RefPack.
[00:24:00.688 --> 00:24:17.059]  Visit iTunesBomb.com and let's end these wars.
[00:24:17.559 --> 00:24:20.862]  There's a man going around taking names.
[00:24:22.323 --> 00:24:25.545]  And he decides who to free and who to blame.
[00:24:27.916 --> 00:24:30.739]  Everybody won't be treated all the same.
[00:24:32.581 --> 00:24:35.564]  There'll be a golden ladder reaching down.
[00:24:36.144 --> 00:24:37.766]  When the man comes around.
[00:24:38.847 --> 00:24:40.769]  When the man comes around.
[00:24:42.099 --> 00:24:43.501]  Well, let me expand on this.
[00:24:43.801 --> 00:24:48.045]  All over the United States... The hairs on your arm will stand out.
[00:24:48.066 --> 00:24:51.549]  But in Texas, we've gotten really famous for this on national news.
[00:24:52.110 --> 00:24:58.196]  Because they love to always make local police look bad, so the feds, who are even worse on average, can come in and take over.
[00:24:59.449 --> 00:25:01.571]  With their federal takeovers of your towns and cities.
[00:25:02.051 --> 00:25:12.560]  But they'll show police chiefs and judges going, that's right, if we pull you over and you have even $500 in your wallet or purse, we're taking it as contraband.
[00:25:13.180 --> 00:25:17.083]  Under asset forfeiture seizure, no drugs or crimes needed.
[00:25:17.383 --> 00:25:19.205]  That's what the regs say.
