[00:00:05.387 --> 00:00:09.572]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:04:50.424 --> 00:04:52.365]  It's PrisonPlanet.TV.
[00:04:52.445 --> 00:04:53.005]  Don't go away.
[00:05:00.666 --> 00:05:04.608]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap.
[00:05:04.848 --> 00:05:10.871]  Not detergents, but good old-fashioned pure soap made by the Cal Bend Soap Company, a family-owned and operated American company.
[00:05:11.251 --> 00:05:18.354]  My family, staff, friends, and radio listeners are constantly telling me how much they love these products for bath, hair, laundry, and dishes.
[00:05:18.634 --> 00:05:23.217]  There is nothing like these factory-direct, big-money-saving, triple-concentrated soaps anywhere.
[00:05:23.517 --> 00:05:25.638]  Get a free, detailed catalog by calling 800-340-7091.
[00:05:28.459 --> 00:05:31.983]  As founder and owner for over 63 years, people keep asking me, how's business?
[00:05:32.203 --> 00:05:34.486]  I'm happy to say our business is going down the drain.
[00:05:34.506 --> 00:05:34.827]  Call us.
[00:05:47.942 --> 00:05:59.109]  At 1-800-340-7091 or visit our website 5starsoap.com for buying our 1-2 month soap sampler.
[00:05:59.409 --> 00:05:59.810]  Thank you!
[00:06:01.271 --> 00:06:15.700]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[00:06:16.724 --> 00:06:20.425]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[00:06:21.426 --> 00:06:33.430]  Not only does the Silver Lungs System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[00:06:34.170 --> 00:06:41.453]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[00:06:42.133 --> 00:06:51.744]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.silverlungs.com to learn more about how the Silver Lungs System works.
[00:06:52.505 --> 00:06:55.789]  As well, we are always ready to answer any questions you may have.
[00:06:56.450 --> 00:06:59.553]  That's www.silverlungs.com.
[00:07:00.174 --> 00:07:04.395]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[00:07:04.715 --> 00:07:04.995]  Number 1.
[00:07:05.635 --> 00:07:08.796]  New climate legislation could easily double or triple your electric bill.
[00:07:09.056 --> 00:07:09.616]  Number 2.
[00:07:09.916 --> 00:07:14.457]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:07:14.817 --> 00:07:15.257]  It's true.
[00:07:15.557 --> 00:07:20.098]  Total government control of electricity in the name of smart grid technology is coming.
[00:07:20.418 --> 00:07:20.958]  Number 3.
[00:07:21.238 --> 00:07:24.519]  In some areas of the country, the power grid is dangerously overloaded.
[00:07:24.839 --> 00:07:28.540]  And now, new socialist legislation is only compounding the problem.
[00:07:28.740 --> 00:07:29.301]  Number 4.
[00:07:29.541 --> 00:07:31.903]  Dangerous weather is always a threat to local grids.
[00:07:32.303 --> 00:07:35.687]  Every year, thousands of families lose their power from weather-related outages.
[00:07:35.987 --> 00:07:36.187]  Number 5.
[00:07:36.768 --> 00:07:40.691]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:07:40.911 --> 00:07:45.676]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:07:45.956 --> 00:07:49.982]  You can get more information at www.mysolarbackup.com.
[00:07:50.142 --> 00:07:51.704]  That's mysolarbackup.com.
[00:07:51.924 --> 00:07:53.987]  Remember, the government doesn't own the sun.
[00:07:54.187 --> 00:07:56.531]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:08:05.509 --> 00:08:09.851]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:08:10.331 --> 00:08:11.151]  You want answers?
[00:08:11.932 --> 00:08:12.912]  Well, so does he.
[00:08:13.232 --> 00:08:17.074]  He's Alex Jones on the GCN Radio Network.
[00:08:17.674 --> 00:08:21.795]  And now, live from Austin, Texas, Alex Jones.
[00:08:22.896 --> 00:08:33.220]  It's Paul Joseph Watson sitting in for Alex Jones on this live broadcast, and we're talking about the revolution, of course, there in Egypt.
[00:08:34.471 --> 00:08:42.035]  Now, this uprising could not have occurred, of course, without the causative factors of unemployment and soaring food costs.
[00:08:42.515 --> 00:08:52.321]  But that doesn't mean for a second that the globalists weren't prepared from the outset to hijack this revolution and turn it towards their own ends.
[00:08:53.301 --> 00:08:54.042]  Indeed, we know
[00:08:54.742 --> 00:09:05.270]  That the US Embassy as early as December 2008 had its informants telling them that there was unrest which would most likely lead to a revolution in Egypt.
[00:09:06.171 --> 00:09:10.894]  In the year 2011 they put it down exactly to the precise year.
[00:09:11.275 --> 00:09:14.837]  Similarly in Tunisia with the Ben Ali regime,
[00:09:15.918 --> 00:09:25.828]  As far back as 2006 the CIA were given the indication that an overthrow was possible over the next few years and that's exactly what happened.
[00:09:27.136 --> 00:09:34.401]  So, we saw this play out when it was first on the news in Egypt for about a week.
[00:09:35.121 --> 00:09:48.170]  And while this happened, the Pied Pipers of the Neocon slash Tea Party movement, the hijacked Republican distortion of it that is, for about a week they had no idea how to fit
[00:09:48.950 --> 00:09:55.255]  The scenes we were seeing out of Egypt into their manipulative left-right paradigm.
[00:09:56.436 --> 00:10:09.125]  Indeed, one of the first things that happened when the riots started in Egypt was for Vice President Joe Biden to come out and basically lend his support to Mubarak, the sitting dictator.
[00:10:10.526 --> 00:10:15.230]  And that gave the indication that the Obama administration was against the protesters.
[00:10:17.152 --> 00:10:21.605]  So the neocons didn't know, you know, on which side to come down on this.
[00:10:24.005 --> 00:10:28.868]  The Obama administration was seemingly, you know, pro-Mubarak and against the protesters.
[00:10:29.288 --> 00:10:50.039]  But to praise the sight of thousands of rioting Muslims, 90% of Egyptians are Muslims, just didn't sit comfortably with people who are trying to sell this idea of a clash of civilizations, which people like Glenn Beck and the rest of the neocon talk show hosts are.
[00:10:53.615 --> 00:10:55.028]  And while they're trying to sell this...
[00:10:56.598 --> 00:11:13.050]  They're simultaneously ignoring the glaringly obvious fact, the manifestly provable fact, that radical Islam, which they now fear will take over Egypt, is a creature of the US military-industrial complex.
[00:11:13.450 --> 00:11:23.738]  Not only from its inception, with the creation of the Muslim Brotherhood, the Wahhabi Muslims in Egypt, and also Al-Qaeda, to fight the Soviets in 79,
[00:11:25.440 --> 00:11:27.528]  But continuing to the present day...
[00:11:28.985 --> 00:11:51.169]  So, we put out an article on Saturday which talked about this, and we're going to have Aaron on the show later today to discuss it in greater depth, but Glenn Beck and I caught his show on Friday, and this is not about an obsession with Glenn Beck, they're all saying it, this is the tact that they've taken, this is the line that they've followed in the aftermath of this revolution.
[00:11:51.829 --> 00:11:57.390]  Glenn Beck, certainly on his Friday radio show and television show,
[00:11:59.187 --> 00:12:15.474]  is busy saying that the aftermath of the revolution in Egypt will allow the Muslim Brotherhood to basically unite with global communism and global anarchism to advance the new old order.
[00:12:18.911 --> 00:12:36.717]  Glenn Beck has no idea that radical Islam, in and of itself, was created by the New World Order, or the US Military-Industrial Complex if you prefer, and continues to be fostered and fomented, provoked, financed and funded by those same very forces.
[00:12:37.137 --> 00:12:45.940]  So Beck is saying that it's a huge Muslim-Brotherhood-Communist conspiracy, which threatens the West, without telling you that
[00:12:46.920 --> 00:12:53.925]  The radical Islamic threat is a mere tool, a mere creation of the globalists that's going to be used as a weapon against us all.
[00:12:55.185 --> 00:13:16.119]  What Glenn Beck won't tell you is the fact that the Islamic Wahhabi in Egypt, the Muslim Brotherhood that's now going to have a big say in these elections in six months, established an alliance with and was heavily funded by the CIA at the same time that the CIA began its relationship with one Osama Bin Laden.
[00:13:17.830 --> 00:13:25.837]  Now Beck is always on about how Islamic fundamentalism is being indoctrinated into the younger generation around the world.
[00:13:26.958 --> 00:13:42.012]  Those very doctrination centres for radical Islam were set up at the same time with the aid of the Wahhabi Egyptian Muslim Brotherhood, again by the CIA, at the same time that they were financing Bin Laden.
[00:13:44.315 --> 00:13:55.546]  It's a matter of historical fact, and yet Glenn Beck never is able to put his finger on the pulse about who is truly behind this so-called Islamic threat.
[00:13:55.806 --> 00:13:57.668]  Which is not to say that it isn't a threat.
[00:13:57.708 --> 00:14:02.753]  Of course it's a threat, because it's heavily financed by the US military-industrial complex.
[00:14:04.034 --> 00:14:07.478]  Which, you know, is not an insufficient ally to have.
[00:14:09.164 --> 00:14:26.068]  So Beck spends his entire Friday show basically, and his TV show, spinning connections between fundamentalist Muslims, communists, anarchists, while never mentioning once the fact that Islamic fundamentalism and the threat of radical Islam
[00:14:27.136 --> 00:14:40.001]  And of course, its immediate expression, terrorism, was not only founded by the CIA, but continues to be contrived, provoked, financed and funded by the US military-industrial complex to this day.
[00:14:42.042 --> 00:14:52.506]  And again, Beck's right to make the assertion that radical Islam is a threat, but that's because it's been so heavily supported by the US military-industrial complex, which is the crucial part.
[00:14:53.653 --> 00:14:59.920]  Beck is claiming that the New World Order is a combination of radical Islam, communists and anarchists.
[00:14:59.960 --> 00:15:03.264]  You know, people like Van Jones and the rest of them.
[00:15:04.445 --> 00:15:13.174]  When in reality, all of these groups are merely tools that have been manipulated by the New World Order, which is above them all and controls them all.
[00:15:14.045 --> 00:15:15.146]  And how do I know this?
[00:15:15.346 --> 00:15:27.871]  Because every single major terror plot that has been blamed on radical Islam, specifically in the United States, has been contrived by the US military-industrial complex.
[00:15:28.611 --> 00:15:36.975]  And my article this morning on PrisonPlanet.com, and it's still the top story, proves this case by case.
[00:15:37.255 --> 00:15:41.457]  Terrorists who trained London bombers was working for US government.
[00:15:42.864 --> 00:16:04.174]  And this is a London Guardian report about Mohammed Junaid Babar, who set up the terrorist training camp in Pakistan in 2003, at which the alleged ringleader of the 7-7 bombings in London, Mohammed Sadiq Khan, learned his bomb-making techniques.
[00:16:06.286 --> 00:16:25.915]  And now, a New York judge, after this Babar character admitted to five counts of terrorism, including aiding the ringleader of the London bombings, a New York judge reduced his 70-year sentence to less than five years, and he's now free!
[00:16:28.136 --> 00:16:31.578]  Graham Foulkes, a magistrate whose 22-year-old son was
[00:16:32.523 --> 00:16:39.084]  Whose 22-year-old son, David, was killed by con at the Edgeware Road underground station in 2005.
[00:16:39.365 --> 00:16:41.625]  He was a victim of the bombings.
[00:16:42.425 --> 00:16:45.266]  Said, quote, people get four and a half years for burglary.
[00:16:45.446 --> 00:16:48.247]  They can get more for some road traffic offences.
[00:16:48.567 --> 00:16:58.729]  So for an international terrorist who's directly linked to the death of my son and dozens and dozens of other people, to get that sentence is just outrageous.
[00:17:00.273 --> 00:17:02.915]  So why has he been released after four and a half years?
[00:17:03.656 --> 00:17:23.612]  Well, it turns out that Mr. Mohammed Junaid Babar was working for the US government as an informant, not only after the London bombings and after his arrest in 2004, but before that, when he was busy training the ringleader of 7-7 on how to make bombs.
[00:17:23.772 --> 00:17:27.475]  That's right, he was working for the US government at the same time.
[00:17:29.093 --> 00:17:30.014]  Coincidence?
[00:17:31.334 --> 00:17:31.975]  I wonder.
[00:17:31.995 --> 00:17:46.223]  And also remember the fact that Haroun Rashid Aswad, who was the so-called mastermind behind the bombers, was a British intelligence asset, as revealed by terrorist expert John Loftus.
[00:17:47.452 --> 00:17:56.675]  Who pointed out that Aswat was part of the Kosovo group that was being financed and controlled by the CIA back in the mid-90s.
[00:17:57.236 --> 00:18:12.021]  So he was another client of the Central Intelligence Agency, just as it appears that Mohammed Junaid Babar was, prior to the London bombings, when he was training the lead bomber, the alleged lead bomber,
[00:18:13.533 --> 00:18:14.314]  To cook the bomb.
[00:18:15.134 --> 00:18:18.017]  He was working for the US government at the same time.
[00:18:19.277 --> 00:18:22.560]  Again, the radical Islamic threat.
[00:18:23.621 --> 00:18:25.082]  Whose fingerprints are on it?
[00:18:25.102 --> 00:18:27.144]  9-11.
[00:18:28.184 --> 00:18:32.468]  Able Danger Program identified the hijackers long before 9-11.
[00:18:32.888 --> 00:18:38.632]  Then you had, of course, Colonel Anthony Schaeffer who tried to tell the 9-11 Commission about this evidence.
[00:18:38.672 --> 00:18:40.454]  He was gagged, slandered and ignored.
[00:18:42.677 --> 00:18:48.198]  The man who trained six of the 9-11 hijackers, Louis Alsaka, CIA informant.
[00:18:49.758 --> 00:18:52.619]  Many of the other hijackers trained at US airbases.
[00:18:53.479 --> 00:19:02.141]  Two of the hijackers, Khalid Almidar and Naif Alzami, renting rooms in a house owned and lived in by an FBI informant.
[00:19:03.501 --> 00:19:07.982]  Newsweek in 2002 reported, the hijackers we let escape.
[00:19:09.875 --> 00:19:21.679]  Documented how, quote, the CIA tracked two suspected terrorists to an Al-Qaeda summit in Malaysia in January 2000, then looked on as they re-entered America and began preparations for September 11th.
[00:19:22.539 --> 00:19:26.801]  And of course you had the spiritual leader, the granddaddy,
[00:19:28.880 --> 00:19:42.949]  Of the 9-11 hijackers, specifically ones that allegedly slammed Flight 77 into the Pentagon, Anwar al-Awlaki, who himself was invited to dine with Pentagon top brass months after the attack.
[00:19:43.670 --> 00:19:49.854]  In every single case, radical Islam is a contrivance of the US military-industrial complex.
[00:19:49.954 --> 00:19:51.475]  Glenn Beck won't tell you about it, though.
[00:19:52.136 --> 00:19:55.858]  We'll be right back with more on the Alex Jones Show after this break.
[00:19:55.918 --> 00:19:57.659]  Stay tuned to PrisonPlanet.tv.
[00:20:00.791 --> 00:20:02.392]  Normal blood pressure, naturally.
[00:20:02.552 --> 00:20:03.693]  How would that make you feel?
[00:20:03.893 --> 00:20:05.274]  I'm Don from New Mexico.
[00:20:05.615 --> 00:20:07.916]  January of 2000, I had a heart attack.
[00:20:08.157 --> 00:20:15.442]  Then my real health began going downhill, and I had high blood pressure, high blood sugar, poor vision, and I really wasn't sleeping well.
[00:20:15.722 --> 00:20:17.063]  I was a mess, pretty much.
[00:20:17.223 --> 00:20:19.885]  Don reports dramatic improvements with heart and body extract.
[00:20:19.965 --> 00:20:25.029]  I started taking heart and body extract, and from within a few days, I started sleeping a lot better.
[00:20:25.289 --> 00:20:30.293]  My blood pressure normalized, my blood sugar normalized, and my sleep really did improve.
[00:20:30.493 --> 00:20:35.377]  Experience these benefits and more when your body gets what it needs with the assistance of Heart and Body Extract.
[00:20:35.597 --> 00:20:39.660]  Order at HBextract.com or call 866-295-5305.
[00:20:40.020 --> 00:20:44.183]  That's HBextract.com or call 866-295-5305.
[00:20:44.723 --> 00:20:48.066]  Folks, I did not expect this at all.
[00:20:48.106 --> 00:20:52.769]  By the 7th, 8th, and 9th day, I saw dramatic improvements from taking Heart and Body Extract.
[00:20:52.809 --> 00:20:56.271]  Details at HBextract.com or call 866-295-5305 for Heart and Body Extract.
[00:21:01.371 --> 00:21:05.036]  Hundreds of nations have fallen to tyranny in the last century alone.
[00:21:05.397 --> 00:21:08.401]  This is our last chance to not relive history.
[00:21:08.642 --> 00:21:13.409]  As we're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[00:21:13.837 --> 00:21:19.643]  I have tremendous influence on our President and Congress, and they really are calling the shots.
[00:21:19.824 --> 00:21:24.849]  I think it's incumbent upon all of us as American citizens to pay attention.
[00:21:25.009 --> 00:21:35.000]  For the Republic identifies the enemies of our nation, the criminal offshore cartel, hell-bent on destroying sovereignty and on its ashes constructing world government.
[00:21:35.120 --> 00:21:37.221]  Tim Geithner, Bernanke, they're arsonists!
[00:21:37.461 --> 00:21:38.782]  They're asking for more matches!
[00:21:39.042 --> 00:21:41.344]  And the Congress is saying, who do we make the check out to?
[00:21:41.504 --> 00:21:43.345]  Today seems like nobody does care.
[00:21:43.625 --> 00:21:48.408]  And right now in Washington, D.C., we have seen a fall of the Republic.
[00:21:48.789 --> 00:21:53.551]  Get your copy of Fall of the Republic on DVD at InfoWars.com.
[00:21:53.792 --> 00:21:57.894]  Or watch it online right now in super high quality at PrisonPlanet.tv.
[00:21:59.614 --> 00:22:05.816]  On the average, Americans work between 45 to 50 years, hoping to build up enough wealth to retire and live out their golden years.
[00:22:06.277 --> 00:22:14.060]  Unfortunately, with taxation, the rising cost of food, energy, housing, and medical, many retirees are forced to live below the poverty line.
[00:22:14.400 --> 00:22:22.223]  Is this a flaw-free enterprise, or is our monetary unit we call the Federal Reserve Note forcing us into perpetual debt, ensuring inflation and higher taxes?
[00:22:22.563 --> 00:22:27.306]  These questions and more can be answered by reading G. Edward Griffin's book, The Creature from Jekyll Island.
[00:22:27.646 --> 00:22:32.349]  Congressman Ron Paul states, it's what every American needs to know about central bank power.
[00:22:32.869 --> 00:22:36.712]  A gripping adventure into the secret world of international banking cartel.
[00:22:37.212 --> 00:22:38.233]  Hi, this is Ted Anderson.
[00:22:38.313 --> 00:22:42.395]  I will give a silver dollar from the early 1900s to anyone who purchases this book.
[00:22:42.815 --> 00:22:47.198]  Call 1-800-686-2237 and order a copy today.
[00:22:47.718 --> 00:22:50.220]  It's critical that the public be made aware of the system.
[00:22:50.680 --> 00:22:52.802]  Call and order your copy today at 1-800-686-2237.
[00:22:52.942 --> 00:22:56.365]  That's 1-800-686-2237.
[00:23:00.648 --> 00:23:02.610]  It's a new year full of uncertainties.
[00:23:03.210 --> 00:23:05.712]  People are being laid off in record numbers.
[00:23:06.293 --> 00:23:10.516]  The price of food continues to rise, and the economy continues to falter.
[00:23:11.237 --> 00:23:16.361]  You know that you need to prepare, and maybe you've been putting it off, but the time to act is now.
[00:23:16.721 --> 00:23:19.703]  That's why you need to visit OrganicaSeed.com.
[00:23:20.023 --> 00:23:31.411]  At OrganicaSeed.com, you'll find one of the largest online selections of heirloom seeds and survival seed packs, as well as the giant vegetable seed collections that can feed you and your family for years.
[00:23:31.811 --> 00:23:38.236]  Imagine growing your very own fresh vegetables, wheatgrass, fruits, herbs, rice, tea, coffee and tobacco.
[00:23:38.596 --> 00:23:44.318]  With detailed growing guides available to you at no charge, you can maximize your harvest and investment.
[00:23:44.618 --> 00:23:45.339]  And the best part?
[00:23:45.679 --> 00:23:47.920]  All orders ship within 24 hours.
[00:23:48.400 --> 00:23:51.121]  So head over to OrganicaSeed.com.
[00:23:51.401 --> 00:23:55.943]  That's O-R-G-A-N-I-C-A-Seed.com.
[00:23:56.363 --> 00:23:58.064]  OrganicaSeed.com today!
[00:24:24.994 --> 00:24:28.797]  We're back on the Alex Jones Show today, Monday February 14th.
[00:24:29.378 --> 00:24:34.702]  Aaron Dykes will be joining us in around 30 minutes time.
[00:24:35.022 --> 00:24:40.547]  We're talking about terrorists who trained London bombers was working for US government.
[00:24:41.087 --> 00:24:53.758]  Now while people like Glenn Beck will try and tie together radical Islam and global communism and global anarchism and say that that's the real threat, they will uniformly fail to point out the fact that
[00:24:54.218 --> 00:25:00.822]  Radical Islamic fundamentalism is a complete contrivance of the US military-industrial complex.
[00:25:00.862 --> 00:25:04.805]  Not once will Glenn Beck dare to mention that fact.
[00:25:05.205 --> 00:25:08.107]  We've talked about it in relation to 9-11 before the break.
[00:25:09.648 --> 00:25:35.213]  And in fact on PrisonPlanet.com, in our top featured story at the moment, we break down a myriad of examples where every single major terror plot in the United States has been contrived by the FBI, by the CIA, through their network of Arab-Muslim double agent patsies who handle the would-be terrorists, radicalize them,
[00:25:36.033 --> 00:25:50.217]  And then create the threat, which gives them the justification to create giant federal government slosh funds, from which they get these public-private partnerships, which make plenty of dollars for everyone concerned.
[00:25:50.517 --> 00:25:53.318]  See something, say something being one of them.
[00:25:53.678 --> 00:25:55.738]  Naked body scanners being another.
[00:25:56.439 --> 00:26:00.560]  And on that very subject, the underwear bomber, of course.
[00:26:01.835 --> 00:26:13.142]  Again, Al Alake, the CIA lackey, was meeting with Pentagon top brass months after 9-11, having been the spiritual leader for the alleged hijackers.
[00:26:14.262 --> 00:26:16.704]  He was involved in directing the underwear bomber.
[00:26:17.504 --> 00:26:21.248]  Um, who was, of course, allowed to board the plane by order of the U.S.
[00:26:21.268 --> 00:26:22.208]  State Department.
[00:26:22.369 --> 00:26:23.830]  That was in the Detroit News.
[00:26:24.751 --> 00:26:30.676]  Aided by a well-dressed man, he was the, uh, CIA agent, allowing him to get on the plane.
[00:26:30.696 --> 00:26:38.503]  Uh, and of course, the underwear bomber himself, he was on a terror watch list, he had no passport, he had no business being on a plane.
[00:26:38.523 --> 00:26:42.546]  And in fact, eyewitnesses who observed the
[00:26:43.587 --> 00:26:57.833]  Fizzle, as the bomb was about to go off, of course it was aborted, it didn't go off, noted Abdul-Mulatab's behaviour, the underwear bomber, as being completely inconsistent with somebody who knew what they were doing.
[00:26:58.133 --> 00:27:00.214]  He was completely taken unawares by it.
[00:27:00.474 --> 00:27:02.215]  He was the classic Patsy.
[00:27:03.235 --> 00:27:10.018]  And of course, Delta 253 passenger Kurt Haskell has routinely appeared on the Alex Jones Show.
[00:27:10.078 --> 00:27:11.059]  He was on the plane.
[00:27:12.339 --> 00:27:30.897]  And now he boldly and publicly states that everything he witnessed points to the fact that this was a staged event by the US government to create the pretext for the implementation of naked body scanners, which of course came through immediately after the December 2009 staged event.
[00:27:33.533 --> 00:27:45.102]  And of course made a whole bundle of money for Sir and Mr Chertoff and many others connected with Homeland Security and these public-private partnerships which continue today.
[00:27:46.603 --> 00:27:51.687]  So another example where the Feds contrive the Islamic threat.
[00:27:52.367 --> 00:27:53.328]  Here's another for you.
[00:27:53.388 --> 00:27:57.111]  Fort Hood shooting Major Nidal Malik Hassan.
[00:27:58.308 --> 00:28:10.256]  The FBI knew that he was communicating with alleged Al-Qaeda leaders, again one of them was al-Awlaki, the CIA lackey, for nearly a year before the Fort Hood shootings.
[00:28:10.877 --> 00:28:20.203]  They didn't seem to be too concerned about telling the army base that he was communicating with these so-called Al-Qaeda terrorists while he was still on the army base.
[00:28:20.943 --> 00:28:27.228]  Indeed, Hassan was being invited to Homeland Security exercises at the same time!
[00:28:29.795 --> 00:28:37.458]  So they knew that Fort Hood was coming, they knew that he was being handled by these double agent Al-Qaeda people who were working for the CIA.
[00:28:37.719 --> 00:28:39.639]  Again, the attack went ahead.
[00:28:40.040 --> 00:28:47.663]  The radical Islamic threat was blamed, but the true fingerprints of the culprits were never brought to light in the media.
[00:28:49.884 --> 00:28:55.426]  Fort Dix, the 2007 plot to, quote, kill as many soldiers as possible.
[00:28:55.687 --> 00:28:55.947]  Again.
[00:28:57.245 --> 00:29:03.010]  The investigation concluded that, quote, FBI informants were the key figures behind the operation.
[00:29:03.890 --> 00:29:08.014]  And the six foreign-born Muslims were merely bundling patsies.
[00:29:09.214 --> 00:29:12.397]  And there's that man again, Al-Alaqi, the CIA lackey.
[00:29:12.617 --> 00:29:14.399]  He was involved in grooming the patsies.
[00:29:14.539 --> 00:29:15.319]  He's the main man.
[00:29:15.359 --> 00:29:16.160]  He's the middle man.
[00:29:16.680 --> 00:29:18.542]  He's the go-to double agent patsy.
[00:29:20.959 --> 00:29:22.220]  And we can move to Canada.
[00:29:22.740 --> 00:29:23.421]  Toronto.
[00:29:23.441 --> 00:29:25.703]  The Toronto 18 terrorists again.
[00:29:26.403 --> 00:29:30.286]  The guy who gave them the bomb was working for the Royal Canadian Mounted Police.
[00:29:30.806 --> 00:29:37.712]  We'll go through more examples and we'll play a video on this so-called mythical Islamic threat that's being contrived by the Feds.
[00:29:37.952 --> 00:29:39.433]  After the break, stay tuned.
[00:29:39.513 --> 00:29:40.954]  It's the Alex Jones Show live.
[00:29:41.134 --> 00:29:43.056]  PrisonPlanet.tv.
[00:29:43.356 --> 00:29:44.517]  Aaron and I are coming up soon.
