[00:00:03.553 --> 00:00:05.457]  Waging war on corruption.
[00:03:12.205 --> 00:03:20.653]  If you vote for Ron Paul, he's a bad, nasty man for being right all these years about everything and staying the course and always voting the way he said he would.
[00:03:21.313 --> 00:03:23.435]  And it's just terrible he's going to win.
[00:03:23.615 --> 00:03:29.520]  We told you he didn't exist and he was a piece of garbage and everything else, but now just ignore the win.
[00:03:29.540 --> 00:03:31.062]  And they go on to say,
[00:03:32.759 --> 00:03:37.161]  Paul poses an existential threat to the state's cherished kickoff status.
[00:03:37.801 --> 00:03:38.542]  It's his fault.
[00:03:39.062 --> 00:03:40.382]  He says he's going to destroy it.
[00:03:40.783 --> 00:03:44.164]  And the little specialness of Iowa Republicans.
[00:03:44.644 --> 00:03:50.007]  Oh, don't ruin my little power trip of being a Republican Iowa voter in the caucus.
[00:03:50.207 --> 00:03:51.847]  Well, I'll have to vote against him.
[00:03:53.108 --> 00:03:57.090]  Say these Republicans because he has little chance to win the GOP nomination.
[00:03:57.330 --> 00:03:58.150]  That same mantra.
[00:03:58.170 --> 00:03:59.151]  He'll never win Iowa.
[00:03:59.351 --> 00:04:00.551]  He'll never win New Hampshire.
[00:04:00.811 --> 00:04:01.892]  Surging in all the polls.
[00:04:02.938 --> 00:04:04.218]  Same thing they tried with Rand.
[00:04:04.238 --> 00:04:09.280]  I mean, the Democrats had people dress up as racist and run around once he got the nomination.
[00:04:09.520 --> 00:04:11.300]  The Republicans tried some of the same stuff.
[00:04:11.741 --> 00:04:19.943]  Banker bailout, you know, big banks just poured money into his competition, but they failed because we've passed that flux point, that Rubicon.
[00:04:20.683 --> 00:04:36.251]  At which they're so discredited that if they say something about you horrible, people have enough basic instinct and common sense to go, you mean the lying corrupt system that's been caught lying thousands of times and got us into this mess?
[00:04:36.771 --> 00:04:39.833]  They're saying he's bad and oh my gosh, I better not go there?
[00:04:42.162 --> 00:04:44.123]  But, I mean, here's the spectacle.
[00:04:44.183 --> 00:04:50.528]  It's up at Infowars.com, PrisonPlanet.com, it's up at... Drudge has the headline, Iowa governor, ignore Ron Paul win.
[00:04:50.868 --> 00:04:54.391]  Here's Politico, will Ron Paul kill the caucuses?
[00:04:54.831 --> 00:04:56.592]  That's right, he's ruining everything!
[00:04:57.313 --> 00:05:02.977]  Standing for election in the democratic process in our republic, I mean, is there anything nastier?
[00:05:03.577 --> 00:05:06.139]  I mean, he's running for office, and he's winning!
[00:05:06.579 --> 00:05:09.041]  He's so... that's the worst thing I've ever heard of!
[00:05:10.652 --> 00:05:11.812]  Hi, this is Alex Jones.
[00:05:12.172 --> 00:05:17.994]  This holiday season, more than half of our nation is in need of help due to the shattered economy.
[00:05:18.474 --> 00:05:22.095]  So now is the time to express the holiday spirit more than ever.
[00:05:22.515 --> 00:05:25.696]  Consider helping those you love with the most important gift.
[00:05:26.096 --> 00:05:31.717]  A supply of delicious, easy to fix, and very storable foods from efoodsdirect.com.
[00:05:32.097 --> 00:05:44.465]  Their Holiday Gift and Family Pack start at $99 for a 16-day supply, while their 5-week supply of quick and easy-to-fix meals includes a personal backpack in case of a grab-and-go emergency.
[00:05:44.785 --> 00:05:50.389]  Order their Combo Gift Pack and you'll save hundreds, plus get free shipping on your entire order.
[00:05:50.669 --> 00:05:52.891]  Call eFoods today at 800-409-5633 or visit them online
[00:05:56.613 --> 00:06:00.239]  At efoodsdirect.com forward slash Alex to find the special.
[00:06:00.519 --> 00:06:06.609]  That's 800-409-5633 or efoodsdirect.com forward slash Alex.
[00:06:06.850 --> 00:06:09.214]  You can bet your life on efoods direct.
[00:06:10.450 --> 00:06:18.292]  A very wealthy US citizen is predicting that in 2011, we will witness the most important day in America in more than 50 years.
[00:06:18.552 --> 00:06:20.832]  He says it will change everything about our lives.
[00:06:21.093 --> 00:06:26.314]  The way you shop, travel, invest, educate your children, and even how you take care of your health and your own family.
[00:06:26.474 --> 00:06:29.254]  Now this man has made some outrageous predictions over the years.
[00:06:29.514 --> 00:06:31.595]  The crazy part is, he's usually right.
[00:06:31.835 --> 00:06:37.758]  You see, he predicted the collapse of GM, Fannie Mae, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[00:06:38.078 --> 00:06:41.280]  In fact, Barron's called his work a dire prophecy.
[00:06:41.460 --> 00:06:47.003]  Recently, he created a video, which you can watch online for free, detailing his biggest and most important prediction yet.
[00:06:47.243 --> 00:06:48.564]  And it's a real eye-opener.
[00:06:48.884 --> 00:06:50.045]  I can't stress this enough.
[00:06:50.185 --> 00:06:52.746]  You should at least watch this free video online today.
[00:06:52.866 --> 00:06:56.908]  He explains everything you need to know, including simple steps you can take to protect yourself.
[00:06:57.089 --> 00:06:59.670]  You can find the video at www dot
[00:07:01.871 --> 00:07:12.816]  Hi folks, this is Alex Jones.
[00:07:13.036 --> 00:07:18.059]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[00:07:18.339 --> 00:07:19.700]  Saving means to make money.
[00:07:19.880 --> 00:07:28.644]  The Cal Bend Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[00:07:29.384 --> 00:07:36.509]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[00:07:36.930 --> 00:07:44.535]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[00:07:44.936 --> 00:07:52.321]  If you want something better, if you want something you've never had before, you had to do something you've never done before, getting a free catalog is easy by calling 800-340-7091.
[00:07:55.043 --> 00:08:00.447]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:08:00.487 --> 00:08:03.109]  It's Alex Jones and the GCN Radio Network.
[00:08:24.096 --> 00:08:27.518]  Welcome ladies and gentlemen, welcome and thank you so much for joining us.
[00:08:27.598 --> 00:08:35.121]  It is Tuesday, the 20th day of December 2011 and here are the headlines from Politico and others.
[00:08:35.762 --> 00:08:38.183]  Will Ron Paul kill the caucuses?
[00:08:38.883 --> 00:08:40.844]  How dare him run for office in America?
[00:08:40.924 --> 00:08:42.165]  He's going to ruin everything!
[00:08:42.685 --> 00:08:44.286]  So that's the new attack strategy.
[00:08:45.286 --> 00:08:53.755]  Uh, claim that he is just a horrible person, uh, trying to influence people and telling them, don't throw your vote away, don't throw your vote away, don't, don't discredit Iowa.
[00:08:54.176 --> 00:09:04.046]  I mean, new levels of them trying to invoke trendiness, uh, in people and, and the self-fulfilling prophecy of resistance is futile, you can't have Ron Paul.
[00:09:04.767 --> 00:09:10.169]  But it shows, just like with Rand Paul, that this is boomeranging back on them.
[00:09:10.229 --> 00:09:11.109]  So that's coming up.
[00:09:11.629 --> 00:09:14.170]  Here's Politico, will Ron Paul kill the caucuses?
[00:09:14.651 --> 00:09:23.914]  Iowa governor comes out and says, ignore Ron Paul win, ignore our state, and says our state is discredited, and then blames it on Ron Paul.
[00:09:25.199 --> 00:09:37.243]  That'd be like going to a party, climbing up on top of the table, defecating in the punchbowl, and then pointing your finger at someone else, as everybody knows you just did it, and saying, he did it!
[00:09:37.644 --> 00:09:39.144]  He pooped in the punchbowl!
[00:09:39.964 --> 00:09:41.525]  And that's what the Iowa governor's done.
[00:09:41.545 --> 00:09:48.227]  He's climbed up to the Iowa caucus's punchbowl, which is the most important kickoff of the election.
[00:09:48.288 --> 00:09:49.488]  It's the start of everything.
[00:09:49.908 --> 00:09:51.789]  And Ron Paul's in poll position.
[00:09:52.449 --> 00:10:04.421]  Getting ready a week and a half away from this, and if he wins it, he's gonna be half a revolution around the track ahead of the competition.
[00:10:05.121 --> 00:10:10.707]  The vast majority of the time, if you win the Iowa caucus, you end up getting the nomination of the party.
[00:10:12.868 --> 00:10:18.869]  And he is up there saying this discredits our state, this discredits everything, and it's Ron Paul's fault.
[00:10:19.449 --> 00:10:30.171]  When it's just a total, totally made up, as they've always said he can't win, and they've always said he isn't going anywhere, when he's in first, second, or third place in every poll in the last six months.
[00:10:30.851 --> 00:10:38.953]  We've shown you studies, scientific studies, Pew Research, breakdowns of that from Texas universities, we've had the
[00:10:40.586 --> 00:10:43.530]  Anthropologist slash sociologist statistician's in.
[00:10:43.911 --> 00:10:44.772]  We've gone over it.
[00:10:45.072 --> 00:10:47.415]  Ron Paul gets the shortest amount of time in the debates.
[00:10:48.377 --> 00:10:54.385]  Everything's stacked against him, but the people know the game is rigged, so they want Ron Paul.
[00:10:54.725 --> 00:10:56.628]  And the system plays this game of saying no.
[00:10:57.489 --> 00:10:59.190]  You can't have that fish!
[00:10:59.210 --> 00:11:08.697]  It's like you take your kids to get fish at the pet store, and they want some really expensive exotic fish, or, you know, some saltwater fish, and you're like, no, that's a saltwater fish.
[00:11:09.157 --> 00:11:11.059]  We have a freshwater.
[00:11:11.299 --> 00:11:12.580]  But I want that fish!
[00:11:13.567 --> 00:11:16.891]  But the issue, and they're saying, no, Ron Paul is a saltwater fish.
[00:11:17.052 --> 00:11:18.453]  No, he's not, ladies and gentlemen.
[00:11:19.234 --> 00:11:19.575]  Okay?
[00:11:20.056 --> 00:11:21.878]  He's the perfect fish for the Republic.
[00:11:22.399 --> 00:11:24.081]  And they won't let us have him in the fish tank.
[00:11:24.141 --> 00:11:26.885]  Man, I'm coming up with some weird analogies off the top of my head here.
[00:11:27.385 --> 00:11:28.967]  The others are a bunch of dead fish.
[00:11:29.628 --> 00:11:37.194]  A bunch of dead New World Order sharks with one-way eyes, soulless minions who've proven themselves servants of the New World Order.
[00:11:37.454 --> 00:11:38.835]  I mean, look at Mitt Romney.
[00:11:38.995 --> 00:11:39.956]  Wrote Obamacare.
[00:11:40.276 --> 00:11:41.737]  Supports carbon taxes.
[00:11:42.057 --> 00:11:43.898]  Supports amnesty and open borders.
[00:11:44.839 --> 00:11:48.041]  And then even worse, if it's possible, Newt Gingrich.
[00:11:48.541 --> 00:12:03.548]  Open, aluminous, world government, end of the family, end of America, New World Order speeches, carbon taxes, Hillarycare supporting, oh yes, his own little version of it, on and on and on.
[00:12:03.748 --> 00:12:05.889]  He's loyal opposition to the New World Order.
[00:12:06.649 --> 00:12:07.290]  That's what he is.
[00:12:07.370 --> 00:12:09.371]  And I can't even go over all the things Gingrich supports.
[00:12:09.771 --> 00:12:11.732]  It's mind-blowing.
[00:12:12.808 --> 00:12:14.855]  And what do we have happening here?
[00:12:14.935 --> 00:12:16.159]  What do we have going on?
[00:12:17.401 --> 00:12:28.625]  We have Politico, AP, Reuters, the talk show host, all attacking him, saying Ron Paul is ruining Iowa and ruining the state's importance.
[00:12:28.665 --> 00:12:31.106]  And now they're telling the voters that, you know what?
[00:12:31.566 --> 00:12:34.127]  Ron Paul is ruining our state as the kickoff.
[00:12:34.427 --> 00:12:43.010]  He's discrediting us as the fact that whoever wins Iowa normally wins the nomination, except in, what, two cases in the last hundred years or more.
[00:12:43.650 --> 00:12:47.372]  And I tell you, it's just terrible what he did!
[00:12:47.952 --> 00:12:54.334]  And Ron Paul's sitting there, a man of honor, a man of integrity, saying the same thing 30 years ago that he said today.
[00:12:55.515 --> 00:13:10.121]  We're putting a video together showing that in speeches he gave, TV appearances, interviews he did right here in Austin, Texas on AXS TV in 1988 about drug prohibition, government drug dealing, New World Order, government engineering AIDS virus.
[00:13:11.221 --> 00:13:12.242]  We've got it all dug up.
[00:13:14.611 --> 00:13:16.272]  I mean, Alex Jones, that's what he is.
[00:13:16.292 --> 00:13:21.916]  He's a medical doctor, veteran, only guy on the congressional baseball team to ever knock a home run.
[00:13:22.216 --> 00:13:23.197]  The list goes on and on.
[00:13:23.377 --> 00:13:25.098]  Just a great all-around family man.
[00:13:25.118 --> 00:13:29.701]  And he is the prototype of Alex Jones.
[00:13:30.522 --> 00:13:33.204]  And I gotta say, the prototype's better than the modern thing, isn't he?
[00:13:33.704 --> 00:13:38.067]  So the point is, but we all do the best we can, is that they are scared to death of him.
[00:13:39.543 --> 00:13:41.464]  They are scared to death of him.
[00:13:41.484 --> 00:13:44.607]  And they do not know what to do.
[00:13:45.247 --> 00:13:49.310]  And so they're playing this mind game, this insulting game.
[00:13:50.939 --> 00:14:00.245]  It's like when I saw those news articles in the last few days, Bloomberg, Weekly Standard, all attacking the fact that Alex Jones is a supporter of Ron Paul.
[00:14:00.305 --> 00:14:04.947]  And Ron Paul will not disavow him and goes on his radio show.
[00:14:04.987 --> 00:14:05.828]  And for good reason.
[00:14:06.188 --> 00:14:10.110]  Ron Paul warns of military to be on the streets and so does Jones.
[00:14:10.411 --> 00:14:12.492]  They are unstable and insane.
[00:14:13.956 --> 00:14:15.997]  Just vicious attacks, that's just a few of them.
[00:14:16.477 --> 00:14:28.163]  And then meanwhile, in the very same publications there's articles about, well, they have gotten rid of posse comitatus and we'll be putting probes on the streets and citizens can be secretly arrested and disappear, but it's all for our security.
[00:14:28.343 --> 00:14:30.604]  Meanwhile, these men are insane!
[00:14:32.466 --> 00:14:33.807]  Ron Paul is insane.
[00:14:34.367 --> 00:14:42.512]  He says that the government brings in narcotics and then Bloomberg linked to Ron Paul giving a speech about it and an article we wrote.
[00:14:43.272 --> 00:14:45.733]  It's almost like they're patriots or something.
[00:14:48.004 --> 00:14:48.485]  I don't know.
[00:15:06.122 --> 00:15:08.844]  Hundreds and hundreds of comments we're all seeing right through them.
[00:15:09.505 --> 00:15:24.275]  Because the Bloomberg article attacking myself and Ron Paul linked to a data page with all the congressional C-SPAN hearings admitting government drug dealing and the aircraft crashing, Reuters full of cocaine, the CIA and the CIA being caught over and over again.
[00:15:26.056 --> 00:15:28.800]  All the reports and everything Ron Paul's talking about.
[00:15:28.840 --> 00:15:36.111]  I mean, Ron Paul is talking about admitted things that came out in the 60s, 70s, 80s, 90s, and right through to today.
[00:15:38.566 --> 00:15:45.648]  And it's so ham-fisted when the system attacks us that you're like, do they really think people are buying this?
[00:15:45.988 --> 00:15:49.509]  Ron Paul believes the military is being trained to deploy in America.
[00:15:49.950 --> 00:16:01.853]  This is the type of unstable craziness that we deal with, and that's why it's good that they're going to try to bar him from some of the future Republican debates, because this man is absolutely dangerous.
[00:16:02.653 --> 00:16:07.675]  And then they link to Infowars.com with just links everywhere to mainstream news admitting it.
[00:16:10.874 --> 00:16:21.039]  So now they're trying this new game, which is a twist on the old game of saying, Ron Paul, we're all very prideful in Iowa.
[00:16:22.400 --> 00:16:32.805]  For a hundred plus years, the nation has looked to Iowa first as a bellwether, as who was going to have the starting position and who was favored to win.
[00:16:34.406 --> 00:16:40.871]  And in 80 plus percent of the time, that person has gotten the presidential nomination against the incumbent presidential candidate.
[00:16:41.652 --> 00:16:42.472]  But not anymore.
[00:16:42.492 --> 00:16:43.473]  Iowa's discredited.
[00:16:43.713 --> 00:16:44.694]  But wait, it's worse.
[00:16:45.675 --> 00:16:46.175]  It's worse.
[00:16:46.215 --> 00:16:47.296]  In fact, I have the articles right here.
[00:16:48.177 --> 00:16:48.657]  It's worse.
[00:16:48.797 --> 00:16:53.721]  It will discredit all of the primaries because he might win those too.
[00:16:56.681 --> 00:17:05.224]  It'd be like if a boxer got in the ring and they're saying he can never win, he's the underdog, and he gets up there and in two or three rounds knocks the other guy out and they're like, well that discredits this fighter!
[00:17:05.244 --> 00:17:11.926]  That discredits his, uh, this entire arena and this entire, uh, boxing system!
[00:17:15.086 --> 00:17:19.347]  It'd be like if a team won the Super Bowl and they said, well, this discredits the NFL forever.
[00:17:20.507 --> 00:17:24.549]  That dirty team that won the Super Bowl, they've discredited everything.
[00:17:25.049 --> 00:17:27.789]  Coming from behind and winning, something must be wrong.
[00:17:28.030 --> 00:17:29.530]  I mean, this is the mind game.
[00:17:29.770 --> 00:17:33.371]  And so Iowans are like, oh my gosh, it's all over talk radio, all over the news.
[00:17:33.451 --> 00:17:34.211]  It's the talking point.
[00:17:34.511 --> 00:17:38.812]  Don't vote for Ron Paul, because if he wins, it discredits Iowa and our pride.
[00:17:39.273 --> 00:17:40.093]  Don't do it.
[00:17:40.613 --> 00:17:41.353]  Be trendy.
[00:17:41.433 --> 00:17:43.774]  Vote for a good globalist, Mitt Romney.
[00:17:44.554 --> 00:17:45.434]  Newt Gingrich!
[00:17:48.175 --> 00:17:50.935]  All the other candidates have fallen because people learn who they are.
[00:17:51.196 --> 00:17:52.436]  Ron Paul already knows who he is.
[00:17:53.096 --> 00:18:06.059]  And so the establishment Republicans that vote for the bailouts and the open borders and everything else, all this garbage who voted for the TSA to grab your wife's breasts and stick their hand down your pants and put you in microwave ovens.
[00:18:07.335 --> 00:18:15.145]  These globalist traitors, bought and paid for, for chicken feed, think that we're so weak-minded, and think Iowans are so weak-minded.
[00:18:15.165 --> 00:18:16.386]  I mean, listen to this.
[00:18:16.587 --> 00:18:18.389]  Will Ron Paul kill the caucuses?
[00:18:18.709 --> 00:18:19.390]  Politico?
[00:18:20.211 --> 00:18:23.556]  Well, I tell you, Gary Allen, a true patriot's son.
[00:18:25.071 --> 00:18:25.871]  Started Politico.
[00:18:26.091 --> 00:18:37.354]  Gary Allen, who wrote None Dare Call Conspiracy, and friends with Ron Paul, they've got to be ashamed of looking down from heaven at what his son has done with Politico.
[00:18:37.694 --> 00:18:40.275]  It is such a nasty establishment rag.
[00:18:40.595 --> 00:18:41.895]  It makes me want to throw up.
[00:18:42.235 --> 00:18:49.657]  I know there's a few good reporters there that I've talked to off record, but their Ron Paul savaging is just disgusting.
[00:18:51.158 --> 00:18:52.919]  The alarms are sounding in Iowa.
[00:18:53.019 --> 00:19:03.047]  Conservatives, oh conservatives yes, you mean rhino globalists, and Republican elites in the state are divided over who to support for the GOP nomination.
[00:19:03.527 --> 00:19:18.178]  But they almost uniformly express concern over the prospect that Ron Paul and his army of activist supporters may capture the State 2012 nomination contest, an outcome many fear would do irreparable harm to the future role of the first in the nation caucuses.
[00:19:19.639 --> 00:19:31.605]  The spin rooms, the bar rooms, the online forums, the what to do about Ron Paul conversation has become pervasive as polls show him on or near the top just weeks before the January 3rd vote.
[00:19:32.105 --> 00:19:36.947]  Paul poses an existential threat to the state's cherished kickoff status.
[00:19:37.728 --> 00:19:40.209]  Oh, look what he did in the punch bowl.
[00:19:41.209 --> 00:19:44.471]  He went out and fought with ideas and is winning.
[00:19:44.831 --> 00:19:46.231]  It's so horrible.
[00:19:47.612 --> 00:19:51.195]  Oh my gosh, say these Republicans, because he has little chance to win.
[00:19:51.255 --> 00:19:52.515]  Again, that mind control lie.
[00:19:53.056 --> 00:19:54.237]  Again, normally he'd be winning.
[00:19:54.257 --> 00:19:55.237]  They'd say, well, that's the leader.
[00:19:55.297 --> 00:19:56.038]  Oh, nomination.
[00:19:56.198 --> 00:19:57.258]  But no, he can't win.
[00:19:57.479 --> 00:19:58.259]  He's ruining it.
[00:19:58.479 --> 00:20:01.001]  So they go on to say, Iowa will never be the same.
[00:20:01.361 --> 00:20:02.142]  It'll be hated.
[00:20:02.422 --> 00:20:07.665]  No, Iowa will be known as projecting Ron Paul into the number one slot.
[00:20:08.366 --> 00:20:08.906]  Stay with us.
[00:20:09.226 --> 00:20:09.767]  Stay with us.
[00:20:10.994 --> 00:20:18.156]  HempUSA.org has a revolutionary wonder food for detoxing the body and rebuilding the immune system.
[00:20:18.336 --> 00:20:26.678]  Microplant powder can help unclog arteries and soften heart valves while removing heavy metals, virus, fungus, bacteria and parasites.
[00:20:26.858 --> 00:20:30.419]  Plus, it cleans and purifies the blood, lungs, stomach and colon.
[00:20:30.579 --> 00:20:33.539]  Keep your body clean with Microplant Powder.
[00:20:33.860 --> 00:20:37.080]  Visit us at HempUSA.org or call 908-691-2608 today!
[00:20:40.595 --> 00:20:41.656]  Hi, this is Ted Anderson.
[00:20:41.836 --> 00:20:46.219]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:20:46.399 --> 00:20:52.103]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[00:20:52.203 --> 00:20:55.625]  Gold has outperformed paper investments, yet no word about IRAs.
[00:20:55.845 --> 00:20:58.447]  If you would like to have gold for your retirement, call 800-686-2237.
[00:20:58.567 --> 00:21:03.470]  Don't get left behind by rising inflation and low returns.
[00:21:03.630 --> 00:21:03.851]  Call 800-686-2237.
[00:21:03.871 --> 00:21:05.272]  Secure your future and call 1-800-686-2237.
[00:21:10.735 --> 00:21:15.759]  We all know that Berkey water purification systems are the most trusted name in water filtration.
[00:21:15.959 --> 00:21:25.106]  As an authorized Berkey dealer for over six years and serving thousands of satisfied customers, the Berkey guy offers amazing specials for Berkey water filtration systems.
[00:21:25.326 --> 00:21:39.377]  The Berkey light systems include a set of self-sterilizing and recleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and remove harmful chemicals such as herbicides and pesticides.
[00:21:39.637 --> 00:21:47.584]  Order the Berkey Light System today, complete with two black Berkey elements for only $231, and the Berkey Guy will ship your order free of charge.
[00:21:47.784 --> 00:21:53.329]  With the purchase of a Berkey Light, the Berkey Guy is also offering a set of fluoride and arsenic filters for only $39.99.
[00:21:54.770 --> 00:21:56.913]  That's over 30% off the retail price.
[00:21:57.113 --> 00:21:58.034]  Call the Berkey guy at 1-877-886-3653.
[00:21:58.054 --> 00:21:58.254]  That's 1-877-886-3653.
[00:21:58.274 --> 00:21:59.416]  Or order online at GoBerkey.com.
[00:21:59.436 --> 00:22:00.497]  That's GoBerkey.com today!
[00:22:10.965 --> 00:22:12.647]  Ready to save while getting prepared?
[00:22:12.948 --> 00:22:16.452]  Then you're ready for the winter sale at 21stCenturyGoods.com.
[00:22:16.672 --> 00:22:21.198]  Take advantage of the incredible savings on all items at 21stCenturyGoods.com.
[00:22:21.378 --> 00:22:23.981]  Portable AM, FM, and shortwave radios from $19.95.
[00:22:25.263 --> 00:22:28.727]  American Red Cross emergency radios and CATO radios from $28.95.
[00:22:30.049 --> 00:22:30.949]  Solar Lanterns from $22.95.
[00:22:32.190 --> 00:22:34.110]  Solar Flashlights, two for $16.95.
[00:22:34.850 --> 00:22:37.711]  Hand Crank LED Hurricane Lanterns and Flashlights from $8.95.
[00:22:38.712 --> 00:22:43.213]  Be sure to check out the flexible solar panels to power your emergency and survival gear.
[00:22:43.393 --> 00:22:46.774]  Every order over $75 will receive a solar powered flashlight.
[00:22:47.074 --> 00:22:47.994]  Absolutely free!
[00:22:48.215 --> 00:22:58.999]  So get prepared this winter by visiting 21stCenturyGoods.com Spelled the number 2, the number 1, ST CenturyGoods.com 21stCenturyGoods.com Or call 866-999-8422 That's 866-999-8422 21stCenturyGoods.com Power up your survival!
[00:23:11.425 --> 00:23:14.568]  Hi, I'm Mark Craighead, founder of Crossbreed Holsters.
[00:23:14.788 --> 00:23:22.815]  I designed our top-selling holster, the SuperTuck Deluxe, to solve the problems of being poked, pinched, and gouged while carrying concealed.
[00:23:22.975 --> 00:23:28.119]  The SuperTuck Deluxe is the most comfortable, most concealable holster on the market today.
[00:23:28.319 --> 00:23:31.222]  We offer a two-week free trial and a lifetime warranty.
[00:23:31.302 --> 00:23:34.164]  Visit us at crossbreedholsters.com.
[00:23:35.205 --> 00:23:38.388]  Don't forget, crossbreedholsters.com.
[00:23:40.376 --> 00:23:44.098]  In a coming apart world, you need something to keep it tied together.
[00:23:44.359 --> 00:23:46.000]  That something is Atwood Rope.
[00:23:46.140 --> 00:23:48.121]  The highest quality rope made in the USA.
[00:23:48.181 --> 00:23:53.564]  From exotic braids for military, rescue, arborists, shipyards, tow line, or boating.
[00:23:53.745 --> 00:23:57.127]  Quality rope at affordable prices you and your customers can depend on.
[00:23:57.287 --> 00:24:00.569]  Find a dealer or shop online at atwoodrope.net.
[00:24:00.749 --> 00:24:05.352]  Enter promo code RADIO to receive 100 feet of 550 paracord free with purchase.
[00:24:05.672 --> 00:24:06.352]  Atwood Rope.
[00:24:06.513 --> 00:24:08.334]  Working to keep the world tied together.
[00:24:10.860 --> 00:24:14.561]  Oh Lordy, my troubles so hard.
[00:24:15.201 --> 00:24:19.102]  Oh Lordy, my troubles so hard.
[00:24:19.562 --> 00:24:23.682]  Don't nobody know my trouble for God.
[00:24:23.982 --> 00:24:28.263]  Don't nobody know my trouble for God.
[00:24:28.643 --> 00:24:32.344]  Oh Lordy, my troubles so hard.
[00:24:33.024 --> 00:24:36.665]  Oh Lordy, my troubles so hard.
[00:24:38.125 --> 00:24:45.369]  So the system has gone into absolute panic mode, and is talking to the people of Iowa like they're children.
[00:24:46.190 --> 00:24:49.172]  Oh, don't vote for that Ron Paul, you know, you'll be discredited.
[00:24:49.732 --> 00:24:56.996]  Oh my gosh, that Ron Paul wrote that AIDS might have been manufactured to kill black people, and you know why he wrote that in his newsletter?
[00:24:57.016 --> 00:24:58.437]  It's because he doesn't like black people.
