[00:00:00.449 --> 00:00:01.471]  Mainstream media.
[00:06:38.700 --> 00:06:41.682]  It's only the beginning of the New World Order's hellish plan.
[00:06:42.263 --> 00:06:43.684]  The police state isn't coming.
[00:06:44.244 --> 00:06:44.665]  It's here.
[00:06:45.325 --> 00:06:52.330]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:06:54.532 --> 00:06:59.976]  When you're out on the road, the last place you want to be is on the road.
[00:07:01.177 --> 00:07:05.941]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[00:07:06.321 --> 00:07:13.026]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[00:07:15.049 --> 00:07:21.474]  They sow pride in every stitch Guarantee you love the way they fit
[00:07:23.530 --> 00:07:27.413]  They put a diamond gusset in the crotch, where you need it most.
[00:07:28.133 --> 00:07:31.256]  Blue diamond gussets, got it.
[00:07:31.976 --> 00:07:32.777]  Others don't.
[00:07:33.197 --> 00:07:35.078]  We turn jeans inside out.
[00:07:35.338 --> 00:07:36.860]  Diamond gusset jeans.
[00:07:37.120 --> 00:07:39.682]  Made in the USA with unparalleled quality.
[00:07:40.022 --> 00:07:46.286]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection, so you can ride all day with confidence.
[00:07:46.646 --> 00:07:48.848]  Order yours at gusset.com.
[00:07:49.348 --> 00:07:51.370]  Diamond gusset jeans, got it.
[00:07:51.710 --> 00:07:52.210]  Others don't.
[00:07:59.229 --> 00:08:03.450]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:08:04.070 --> 00:08:04.871]  You want answers?
[00:08:05.651 --> 00:08:06.551]  Well, so does he.
[00:08:06.911 --> 00:08:10.812]  He's Alex Jones on the GCN Radio Network.
[00:08:11.393 --> 00:08:15.454]  And now, live from Austin, Texas, Alex Jones.
[00:08:33.766 --> 00:08:35.487]  We are live, my friends.
[00:08:35.567 --> 00:08:37.127]  Thank you for joining us.
[00:08:37.527 --> 00:08:44.730]  It is Monday, the 13th day of June 2011, and we have a lot of important news to talk about.
[00:08:44.870 --> 00:08:53.073]  Obviously, the incredible groundbreaking aftermath of what has been unfolding
[00:08:54.417 --> 00:08:57.099]  With Bilderberg in the last four days.
[00:08:57.439 --> 00:09:12.609]  And I want to go over the highlights of what has developed and also what transpired Saturday evening and Sunday as 125 of the richest and most powerful people met in secret.
[00:09:13.510 --> 00:09:14.770]  And we know what their agenda is.
[00:09:14.830 --> 00:09:16.071]  We have moles inside.
[00:09:16.111 --> 00:09:19.253]  It is the end of the free Internet and free speech as we know it.
[00:09:19.313 --> 00:09:21.235]  It is massive tax increases.
[00:09:21.675 --> 00:09:22.636]  The lion's share of the money
[00:09:23.493 --> 00:09:31.809]  Pay directly through government into private coffers, expanded bailouts, as the thievery is labeled for the public.
[00:09:35.421 --> 00:09:40.063]  Give it some spin-filled name to hide what they're really doing.
[00:09:40.083 --> 00:09:43.244]  We're going to get into what's happening with the stock market.
[00:09:43.904 --> 00:09:49.726]  We're going to cover the election 2012 starting to heat up here in the United States.
[00:09:50.726 --> 00:10:02.670]  Also in Texas, Bandera County, the sheriff is out in the news saying that he's got terrorists, domestic terrorists, in his county ready to strike any minute.
[00:10:04.002 --> 00:10:09.027]  And it turns out it's people that don't like the private Federal Reserve or the Bilderberg Group or support Ron Paul.
[00:10:09.687 --> 00:10:15.433]  And the fact that the police more and more are going public with what the Feds are teaching them behind the scenes.
[00:10:15.493 --> 00:10:23.620]  See, the Feds don't say this publicly because they know it would create a political firestorm and is political demonization and is a fraud.
[00:10:24.261 --> 00:10:29.305]  They're MYAC and Homeland Security Reports and other documents that good police have sent us over the years.
[00:10:30.523 --> 00:10:37.225]  But what happens is local police tend to then go public with what they've been trained in.
[00:10:38.325 --> 00:10:49.528]  Just like pastors three years ago, three years after we broke the news here on the Genesis Radio Network, that secretly Homeland Security and FEMA have recruited now over a hundred thousand preachers.
[00:10:50.168 --> 00:11:02.082]  Think about how creepy and Soviet-style that is, to spy on their flocks, to teach them that guns are bad, and to go to the FEMA Center when you're ordered to, and take your inoculations, Romans 13.
[00:11:02.763 --> 00:11:05.466]  And even though we have those documents with FEMA phone numbers on them,
[00:11:06.007 --> 00:11:18.731]  And the actual training manuals, folks didn't believe it for three years, until on multiple newscasts in Louisiana and in California, local pastors and police went public and said, yes, we do what the government tells us.
[00:11:19.191 --> 00:11:23.612]  It's Romans 13, and during an emergency, take the shots, go where you're told.
[00:11:24.193 --> 00:11:25.733]  We're called the Clergy Response Teams.
[00:11:25.773 --> 00:11:26.613]  We're of the Lord.
[00:11:29.914 --> 00:11:31.855]  So this is the type of system
[00:11:33.223 --> 00:11:34.904]  Guys, I can't reach my coffee and I'm down.
[00:11:34.924 --> 00:11:35.904]  I gotta drive through.
[00:11:35.964 --> 00:11:36.645]  I'll just get it here.
[00:11:39.506 --> 00:11:41.907]  You know, I'm like a prisoner when I'm doing the radio show.
[00:11:41.927 --> 00:11:43.588]  I can't move around in here, but I got it.
[00:11:43.628 --> 00:11:44.288]  I got the coffee.
[00:11:46.329 --> 00:11:53.612]  I am somewhat exhausted from New York today, but I will warm up here as things progress.
[00:11:54.513 --> 00:11:58.875]  We will open the phones up, as I said, but this whole
[00:12:01.308 --> 00:12:13.356]  Bizarro world of saying we've got domestic terrorists in our county, in our city, and having this openly said shows you how far they've gone.
[00:12:14.016 --> 00:12:14.977]  This is what I want to say.
[00:12:18.119 --> 00:12:26.765]  Even... Even if you believe 9-11 was an outside job,
[00:12:27.881 --> 00:12:33.268]  Let's say 19 Arabs from a cave were able to have NORAD stand down.
[00:12:33.308 --> 00:12:43.781]  They did have magic passports, not one but two, that came out of their clothing, through the fireball, through the building, and were then found on the ground within a day by the FBI in all of that bedlam.
[00:12:44.422 --> 00:12:45.203]  If you believe that,
[00:12:46.505 --> 00:12:59.056]  Or you believe that cell phones were working at above 30,000 feet when I, every time I've flown, have snuck and had my wife on the phone or had friends on the phone, and I've never gotten a phone to work above 5,000 feet.
[00:12:59.737 --> 00:13:09.847]  Let's say, magically, the hijackers not using their phones or the passengers not using their phones or the flight attendants not using their phones, that they did work at 15, 20,
[00:13:11.888 --> 00:13:13.990]  25,000, 30,000, 36,000 feet.
[00:13:14.471 --> 00:13:15.671]  If you believe that, great.
[00:13:15.792 --> 00:13:17.073]  Let's just say that's real.
[00:13:17.653 --> 00:13:20.015]  Magically, the laws of physics were suspended that day.
[00:13:20.596 --> 00:13:23.658]  Building 7 fell on its own footprint magically from small fires.
[00:13:24.218 --> 00:13:26.680]  Forget the CNN footage of police saying, get back.
[00:13:27.081 --> 00:13:28.202]  They're going to bring down Building 7.
[00:13:28.542 --> 00:13:29.823]  That building's about to blow up.
[00:13:30.283 --> 00:13:31.725]  And there was a 10-second countdown.
[00:13:32.405 --> 00:13:34.407]  And it was announced on the news they were going to blow it up.
[00:13:34.827 --> 00:13:35.227]  I heard it.
[00:13:35.247 --> 00:13:36.028]  I've seen it.
[00:13:36.068 --> 00:13:37.169]  We've got the newscast.
[00:13:37.469 --> 00:13:38.150]  We've played them.
[00:13:38.390 --> 00:13:39.411]  They're going to bring down Building 7.
[00:13:40.272 --> 00:13:41.793]  New Yorkers all heard it as well.
[00:13:42.433 --> 00:13:43.614]  Let's just forget all of that.
[00:13:43.674 --> 00:13:45.296]  Let's just say it's real.
[00:13:46.097 --> 00:13:46.497]  Okay?
[00:13:46.537 --> 00:13:49.459]  Bin Laden wasn't a CIA asset, even though on record he was.
[00:13:49.479 --> 00:13:56.005]  And let's just go along and say it was real for the sake of argument today.
[00:13:57.637 --> 00:13:57.917]  Okay?
[00:13:58.598 --> 00:14:03.461]  Passports came out, were found, not damaged, one of them, the other slightly damaged.
[00:14:03.961 --> 00:14:04.381]  It's real.
[00:14:05.242 --> 00:14:05.562]  Okay?
[00:14:08.504 --> 00:14:11.425]  Cell phones working at 30-something thousand feet, real.
[00:14:12.906 --> 00:14:14.968]  All real, all true, nobody's lying to us.
[00:14:16.048 --> 00:14:22.232]  Forget all the scripting that day within 15 minutes saying Bin Laden did it and saying we gotta go into Iraq and all the rest of it.
[00:14:22.252 --> 00:14:23.333]  Let's just forget all of that.
[00:14:23.713 --> 00:14:26.535]  Forget all the scripting that was evidence of the inside job.
[00:14:26.635 --> 00:14:27.035]  Forget it.
[00:14:28.479 --> 00:14:31.080]  For the sake of argument, let's just say Bin Laden did it.
[00:14:32.281 --> 00:14:54.670]  No one can argue and no one can debate that the tragic events, the horrific events of 9-11 have been used to take our liberties and our freedoms and have been used for the military-industrial complex, which are offshore corporations that could care less about America, have used it to put in a
[00:14:56.926 --> 00:15:08.989]  Now in the last nine years, trillion dollar or more, it's hundreds of billions a year, giant infrastructure of control where they profit from surveilling us and violating our rights.
[00:15:09.949 --> 00:15:23.573]  And no one can deny that per state, per year, the Patriot Act on record, it was just in the news again last week, is used in non-terror related cases, marijuana plants, domestic violence, fistfights, embezzlement,
[00:15:25.026 --> 00:15:26.666]  They're suspending the Constitution.
[00:15:27.026 --> 00:15:33.948]  They're suspending due process in thousands of cases per state, every year, using the federal statute.
[00:15:35.308 --> 00:15:39.910]  No one can deny they've gone from saying, oh, just five years ago, we're not listening to you without warrants.
[00:15:40.410 --> 00:15:43.991]  We promise that we're not listening to you without warrants.
[00:15:44.091 --> 00:15:45.491]  We promise.
[00:15:46.471 --> 00:15:47.852]  Remember Bush and those press conferences?
[00:15:48.412 --> 00:15:53.553]  And then it turned out they were listening to basically everything in real time without warrants, and it's non-terror related.
[00:15:54.432 --> 00:15:56.935]  No one can deny that we're losing our freedoms.
[00:15:57.455 --> 00:16:09.709]  No one can deny that they're training us to have our genitals grabbed on the outside and the inside of our pants and to be put in microwave ovens and the TSA and the federal government and Homeland Security have been caught lying about the radiation level.
[00:16:11.130 --> 00:16:11.891]  No one can deny it.
[00:16:15.215 --> 00:16:15.595]  And so,
[00:16:17.008 --> 00:16:22.592]  Let's just say 9-11 was an outside job run by people out of Afghanistan.
[00:16:22.612 --> 00:16:23.633]  It's not true.
[00:16:24.393 --> 00:16:27.676]  The facts show that it's the opposite, but let's just, for the sake of debate, say that.
[00:16:28.776 --> 00:16:32.979]  Okay, what does giving up my freedoms and my liberties do to protect me from that?
[00:16:33.079 --> 00:16:33.520]  It doesn't.
[00:16:34.781 --> 00:16:40.425]  I mean, Janet Napolitano was in the news last week saying that it's illogical.
[00:16:41.105 --> 00:16:44.808]  It does not make logical sense, was the quote, to profile Muslim men.
[00:16:47.321 --> 00:17:02.197]  Now, 100% of the supposed terror attacks, other than Oklahoma City, the big international and national attacks they hype, 100% are supposedly Muslims.
[00:17:03.539 --> 00:17:06.821]  So, it makes no logical sense to profile them.
[00:17:06.861 --> 00:17:09.423]  See, it's asinine, ladies and gentlemen.
[00:17:09.863 --> 00:17:27.334]  You know, we had congressmen on at the time, we had sheriffs on, we had state reps on at the time, going back five years ago, six years ago, saying they're not building a fence, they put giant game migration points through them that are five feet tall, where people are allowed to walk through.
[00:17:27.354 --> 00:17:28.775]  The Border Patrol is ordered to not
[00:17:29.415 --> 00:17:33.476]  Stop illegals, except for when news crews are there as part of stunts.
[00:17:34.616 --> 00:17:36.337]  Now all of that has been officially admitted.
[00:17:37.437 --> 00:17:49.800]  And you find out Obama, for two years, has been shipping tens of thousands of guns, knowingly allowing them to be shipped into Mexico, so they can then try to trace them back, to then blame the Second Amendment.
[00:17:49.840 --> 00:17:52.281]  I mean, it's just, it's a joke.
[00:17:53.286 --> 00:17:55.307]  Our liberties are not being taken to protect us.
[00:17:55.367 --> 00:18:02.931]  As Benjamin Franklin said, if you give up your liberty, to paraphrase him, you don't deserve liberty or security, and you're not going to get either.
[00:18:03.731 --> 00:18:05.512]  When you give up liberty, you don't get security.
[00:18:06.172 --> 00:18:07.353]  And that's just common sense.
[00:18:07.893 --> 00:18:15.977]  I mean, who protects us from the big, monolithic, mega-corporations that control our federal government and can get away with bloody murder?
[00:18:16.017 --> 00:18:17.698]  I mean, it's really that simple.
[00:18:19.113 --> 00:18:22.715]  And then you get the law enforcement manuals, you get the training manuals.
[00:18:22.775 --> 00:18:41.183]  I've talked to countless detectives and intelligence unit police, and I see them quoted in the news as well, and they'll admit over nine out of ten times their training seminars are about gun owners, libertarians, people that want to be left alone, people that are growing
[00:18:42.404 --> 00:18:43.325]  Their own crops.
[00:18:43.385 --> 00:18:44.827]  Ooh, these are dirty people.
[00:18:44.847 --> 00:18:47.109]  Ooh, they don't like the Federal Reserve.
[00:18:47.629 --> 00:18:49.231]  They don't like the New World Order.
[00:18:49.271 --> 00:18:50.352]  They want out of the UN.
[00:18:50.693 --> 00:18:51.834]  Well, I'm an American.
[00:18:52.014 --> 00:18:53.495]  I'm allowed to want to have a garden.
[00:18:53.976 --> 00:18:55.538]  I'm allowed to think fluoride's bad.
[00:18:55.578 --> 00:18:56.238]  I have the proof.
[00:18:56.859 --> 00:18:59.762]  I'm allowed to not like the private Federal Reserve we didn't have until 1913.
[00:18:59.862 --> 00:19:03.746]  I'm allowed to not like the IRS that we didn't have until 1913.
[00:19:05.615 --> 00:19:12.964]  I'm allowed to not like the fact that our senators are popularly elected instead of being elected by the state legislatures.
[00:19:15.546 --> 00:19:22.795]  I'm allowed to be informed and know that the Tenth Amendment and states' rights are the secret to getting this country back.
[00:19:22.915 --> 00:19:26.018]  I'm not bad because I know what America's all about.
[00:19:27.028 --> 00:19:35.513]  And so, while you're being told, give up your rights to fight Al-Qaeda, when you actually get into the real training, it's all about you.
[00:19:36.434 --> 00:19:37.874]  And that's the paradox here.
[00:19:38.335 --> 00:19:44.438]  The average hardcore conservative is a good person, even if they're misinformed on many subjects of the war on terror.
[00:19:45.059 --> 00:19:51.863]  And while they're supporting these attacks on liberty, to protect America, they don't know behind the scenes, it's all about them.
[00:19:53.264 --> 00:19:53.965]  They're supporting.
[00:19:54.725 --> 00:19:59.110]  This is Alex Jones and I want to tell you about a product the drug companies don't want you to know about.
[00:19:59.270 --> 00:20:00.672]  It's called Osteo-K.
[00:20:01.012 --> 00:20:08.179]  Osteo-K is an osteoporosis supplement shown to decrease fractures 87% without any of the dangerous side effects of medications.
[00:20:08.480 --> 00:20:11.002]  Calcium and vitamin D only decrease fractures by 16%.
[00:20:12.064 --> 00:20:14.326]  Osteo-K decreases fractures an astounding 87%.
[00:20:15.547 --> 00:20:17.847]  Friends, osteoporosis is a deadly disease.
[00:20:18.088 --> 00:20:22.448]  Research shows the most effective approach for protecting your bones is not a drug at all.
[00:20:22.628 --> 00:20:25.609]  It's Osteo-K, manufactured entirely in America.
[00:20:25.889 --> 00:20:30.330]  Osteo-K is available without a prescription and comes with an unconditional money-back guarantee.
[00:20:30.590 --> 00:20:36.791]  Don't wait until it's too late, because if you have osteoporosis and fracture a hip, you have a 20% chance of dying within a year.
[00:20:37.071 --> 00:20:39.112]  I urge you to take charge of your health today.
[00:20:39.352 --> 00:20:41.332]  I cannot recommend this breakthrough product enough.
[00:20:41.572 --> 00:20:43.393]  Go to www.nbihealth.com.
[00:20:45.333 --> 00:20:45.593]  That's 800-624-1416.
[00:20:45.633 --> 00:20:46.515]  Start taking Osteo-K.
[00:20:53.957 --> 00:21:00.642]  Iodine Protection Packs from HempUSA.org are now in stock for immediate delivery worldwide.
[00:21:00.922 --> 00:21:11.650]  Our Iodine Protection Packs include Micro Plant Powder, Green Life Kelp, Red Palm Oil, and our clear Roll-On Iodine that will feed the body the iodine it needs.
[00:21:11.931 --> 00:21:14.172]  All Iodine Protection Packs are in stock.
[00:21:14.432 --> 00:21:17.495]  Save you money and ship for free in all 50 states.
[00:21:17.735 --> 00:21:20.037]  Visit HempUSA.org or call 908-691-2608 today!
[00:21:23.419 --> 00:21:32.685]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[00:21:32.745 --> 00:21:33.466]  This capitalism?
[00:21:33.526 --> 00:21:39.670]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[00:21:39.810 --> 00:21:40.631]  Hi, Ted Anderson.
[00:21:40.671 --> 00:21:43.773]  I'm placing a silver dollar in a book explains our monetary system.
[00:21:43.933 --> 00:21:44.693]  Call for your copy 800-686-2237.
[00:21:44.733 --> 00:21:45.774]  It's time to understand the system.
[00:21:45.814 --> 00:21:46.414]  Call 800-686-2237.
[00:21:46.454 --> 00:21:46.735]  That's 800-686-2237.
[00:21:53.699 --> 00:21:56.020]  They helped to create a New World Order.
[00:21:56.080 --> 00:21:58.261]  We are part of a New World Order.
[00:21:58.281 --> 00:22:01.143]  A New World Order based upon collective action.
[00:22:01.623 --> 00:22:06.365]  Invisible Empire is a damning indictment of the globalists through their own words and documents.
[00:22:06.725 --> 00:22:10.907]  The New World Order really is a tool for addressing a new world of possibilities.
[00:22:11.227 --> 00:22:13.550]  It means all the world under their control.
[00:22:13.570 --> 00:22:16.113]  The United Nations would take over America.
[00:22:16.453 --> 00:22:19.036]  The Trilateral Commission would control the world.
[00:22:19.376 --> 00:22:26.985]  Invisible Empire chronicles how men of power and influence have worked in stealth for centuries to establish an oppressive world government.
[00:22:27.307 --> 00:22:32.570]  I believe first of all that we now need nothing short of a world constitution for the global financial system.
[00:22:32.690 --> 00:22:35.512]  Global governance with the establishment of the G20.
[00:22:35.552 --> 00:22:38.994]  So it's going to be an inner ruling elite and then everyone else.
[00:22:39.234 --> 00:22:40.155]  And I got news for you.
[00:22:40.315 --> 00:22:41.616]  You're everyone else.
[00:22:41.656 --> 00:22:42.636]  Invisible Empire.
[00:22:43.137 --> 00:22:50.961]  Secure your copy today at InfoWars.com or PrisonPlanet.com or watch it online in the highest quality at PrisonPlanet.tv.
[00:22:52.634 --> 00:22:56.997]  If you drive for a living, you don't get paid to stop or wait in line.
[00:22:57.877 --> 00:23:00.059]  Keep your wheels moving with PrePass.
[00:23:00.459 --> 00:23:09.785]  Bypass way stations, fly by port of entry facilities, stay moving at highway speed, while the guy without PrePass waits in line.
[00:23:12.205 --> 00:23:13.987]  Save time, save money.
[00:23:14.187 --> 00:23:18.752]  Call 888-401-PASS to try prepass free.
[00:23:19.153 --> 00:23:22.156]  That's 888-401-PASS.
[00:23:22.477 --> 00:23:23.638]  Hi, this is Ted Anderson.
[00:23:23.798 --> 00:23:28.203]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:23:28.363 --> 00:23:31.647]  They've been available since 1986, yet the financial industry won't
[00:23:31.647 --> 00:23:31.967]  Thank you.
[00:24:07.701 --> 00:24:10.882]  I focus on the pain.
[00:24:20.639 --> 00:24:23.021]  The only thing that's real.
[00:24:23.741 --> 00:24:30.266]  The needle tears a hole.
[00:24:30.646 --> 00:24:34.028]  The old familiar pain.
[00:24:34.369 --> 00:24:35.970]  But I remember.
[00:24:36.150 --> 00:24:39.232]  I love Johnny Cash.
[00:24:50.563 --> 00:24:53.225]  What have I become?
[00:24:54.045 --> 00:24:55.246]  My sweetest friend.
[00:24:56.446 --> 00:24:58.447]  My sweetest friend.
[00:25:01.269 --> 00:25:08.153]  Everyone I know goes away in the end.
[00:25:08.213 --> 00:25:09.614]  And this says it all.
[00:25:11.410 --> 00:25:14.311]  And you could have it all.
[00:25:14.612 --> 00:25:16.572]  My empire of dirt.
[00:25:16.933 --> 00:25:20.134]  My empire of dirt.
[00:25:20.954 --> 00:25:25.416]  I will let you down.
[00:25:25.536 --> 00:25:27.897]  I will make you hurt.
[00:25:27.937 --> 00:25:29.678]  I will make you hurt.
[00:25:30.798 --> 00:25:31.179]  Alright.
[00:25:31.799 --> 00:25:32.719]  Enough of the great one.
[00:25:34.400 --> 00:25:35.540]  Yeah, that's another point I want to make.
[00:25:35.560 --> 00:25:39.042]  Then I'm getting into all the new FBI powers, all the incredible police state stuff.
[00:25:41.803 --> 00:25:47.347]  You know, yesterday, I'm not going to tell the story, because it's unbelievable, but it's on record.
