[00:00:00.029 --> 00:00:00.569]  We've got it.
[00:04:38.761 --> 00:04:41.102]  And another one I never got to last week, but I'm gonna cover today.
[00:04:41.162 --> 00:04:41.582]  We have time.
[00:04:41.923 --> 00:04:45.885]  Peer pressure causes people to literally alter their memories of recent events.
[00:04:45.985 --> 00:04:48.447]  Why won't people wake up and face reality?
[00:04:48.467 --> 00:04:50.028]  It's because of stuff like this.
[00:04:50.468 --> 00:04:52.089]  We're gonna be going over all straight ahead.
[00:04:59.045 --> 00:05:02.248]  Hi, this is Steve Schenck and Babs Rosberg with eFoods Direct.
[00:05:02.508 --> 00:05:09.975]  Babs, you work a lot with shipping and things are going absolutely nuts with this new Independence Month Patriot Pack that eFoods is giving away.
[00:05:10.275 --> 00:05:14.319]  The way things are going, we're shipping thousands of these great little Patriot Packs out.
[00:05:14.459 --> 00:05:18.543]  Just an example, Sherry from Arkansas made a $1,300 order.
[00:05:18.643 --> 00:05:21.145]  We shipped her five free Patriot Packs, $750 more free food.
[00:05:23.467 --> 00:05:26.489]  Folks are really surprised at what we're actually giving away.
[00:05:26.769 --> 00:05:33.634]  Now folks, we've had 235 years of freedom in this country, so for every $235 worth of food ordered, we give away a $149 Patriot Pack free.
[00:05:33.654 --> 00:05:37.798]  To order the best food on the planet, call 800-409-5633 or go to efoodsdirect.com slash alex.
[00:05:46.900 --> 00:05:52.126]  A free 12-day supply Patriot Pack with every $235 worth of food ordered.
[00:05:52.306 --> 00:05:58.052]  Call 800-409-5633 or efoodsdirect.com slash alex.
[00:05:59.754 --> 00:06:04.840]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[00:06:05.160 --> 00:06:07.442]  Because there's a war on for your mind.
[00:06:14.076 --> 00:06:34.642]  Well, we are reportedly 48 hours out from a total default on the debt to the foreign governments and private fellow reserve that have taken over this country through economic fraud and have engaged in a conquest that the British Empire couldn't succeed in.
[00:06:35.922 --> 00:06:40.083]  Hitler couldn't succeed in, that the Soviets couldn't succeed at.
[00:06:40.723 --> 00:06:43.364]  They have conquered us through fraud by stealth.
[00:06:43.544 --> 00:06:57.828]  But the moment you become aware of the private banking cartels global government that they're publicly admitting now they're setting up, that you'll pay your VAT taxes to, your carbon taxes, and the rest of it, the minute you're aware of it,
[00:06:58.408 --> 00:07:00.629]  Then their power begins to wane.
[00:07:01.089 --> 00:07:15.652]  That's why the banksters are setting up a homeland security control grid in every country they're in under international agreements and rules to crack down and go after anybody that criticizes the private central banks running those nations.
[00:07:16.092 --> 00:07:20.133]  When you get the internal training manuals from England, Australia, from Germany,
[00:07:21.013 --> 00:07:24.036]  To Canada, to the United States, it is the same thing.
[00:07:24.417 --> 00:07:28.721]  The public is told, give your rights up, because Al Qaeda is hiding underneath every table.
[00:07:29.042 --> 00:07:35.609]  But when you get the actual manuals, it's people that don't want to give up their sovereignty to the global government.
[00:07:36.129 --> 00:07:37.010]  What is globalism?
[00:07:37.731 --> 00:07:40.654]  It is really less than the Fortune 100.
[00:07:40.694 --> 00:07:42.315]  50 or so companies.
[00:07:43.056 --> 00:07:56.287]  And if you look at the board of directors of the Fortune 500 itself, it's almost completely owned and controlled by less than just a few hundred top managers who work for less than 20 wealthy families.
[00:07:56.327 --> 00:07:59.549]  And we've made films on this and broken all of this down.
[00:08:00.752 --> 00:08:15.781]  And globalism, to give you just a snapshot example of what it is before I get into the debt ceiling and the gun grabbing and all the news that's taking place right now that's so vital, we've got to have the big picture and, you know, really pull back and see it in the context.
[00:08:16.982 --> 00:08:28.909]  As Carol Quigley wrote for the CIA in Tragedy and Hope, the head of Georgetown Political Science, Bill Clinton's political mentor, the people running this country want authoritarianism.
[00:08:30.205 --> 00:08:34.907]  And they know that if you only have one flavor of authoritarianism, you'll wake up and fight it.
[00:08:35.367 --> 00:08:41.490]  If you have a simple dictator or a one-party oligarchy that's not hiding itself.
[00:08:42.010 --> 00:08:54.336]  But if you control both parties or all three parties, like in the case of England, then you can have them fight over the power and fight over being the head ringwraith minions over the country.
[00:08:55.179 --> 00:09:01.881]  Because there will be real rivalries and slight differences in rhetoric, but they're still beholden to the very same interests.
[00:09:01.901 --> 00:09:05.262]  Kind of like a Don King boxing match, where he owns both fighters.
[00:09:07.062 --> 00:09:17.365]  People pretty much don't even watch those heavyweight fights anymore that he owns, because people know that it's as rigged as a slot machine in Vegas.
[00:09:17.905 --> 00:09:20.565]  So, that's what we're dealing with here.
[00:09:23.191 --> 00:09:30.134]  Let's take a microcosm example of globalism, and I talk about this every week because it's in the news, and I know people are aware of this.
[00:09:30.795 --> 00:09:40.759]  It's not some more archaic example or an example that isn't as popularly known, but you know about Obama giving out now more than 2,000 waivers to companies.
[00:09:41.840 --> 00:09:47.303]  One waiver for McDonald's, over half a million employees total, don't have to
[00:09:48.323 --> 00:09:48.603]  Or is it 400,000?
[00:09:48.683 --> 00:09:50.004]  I forget the exact number.
[00:09:50.024 --> 00:09:53.746]  The point is, hundreds of thousands of employees don't have to get insurance now.
[00:09:54.066 --> 00:09:55.767]  McDonald's doesn't have to pay for it.
[00:09:56.267 --> 00:10:11.194]  But then the McDonald's competition down the street, some mom-and-pop outfit, or some regional, privately owned, true free market group, you, if these rules go into effect, as they're supposed to at the end of this year, you are going to have to purchase that insurance.
[00:10:11.634 --> 00:10:17.517]  And of course, you'll lay people off, you'll have less hours, you'll cut the people that you get the insurance for as pay,
[00:10:18.238 --> 00:10:19.469]  But they'll have insurance.
[00:10:20.396 --> 00:10:22.817]  And the insurance companies, of course, wrote the plan on record.
[00:10:23.778 --> 00:10:26.639]  They get to force 35 million people that didn't have insurance to get it.
[00:10:27.280 --> 00:10:32.622]  The feds get to then lower the standard of care and computers tell doctors what procedures they can do.
[00:10:33.623 --> 00:10:39.266]  The literal death panels, it was in the news this week in England, where they're not giving people cataract surgeries anymore.
[00:10:39.306 --> 00:10:41.047]  They're not giving them cancer surgeries.
[00:10:41.107 --> 00:10:42.527]  That's the National Health Service.
[00:10:42.848 --> 00:10:49.251]  But the profits for the private groups administering it, they go up in England, in Canada, and now here in the U.S.
[00:10:49.531 --> 00:10:51.112]  Oh, they take the money out of your check.
[00:10:52.732 --> 00:10:55.013]  Or in this health care system, your employer does.
[00:10:55.934 --> 00:10:58.335]  But you just get less care.
[00:10:58.375 --> 00:11:04.497]  But side issue, this is an example of how these monopoly insiders operate.
[00:11:05.098 --> 00:11:10.300]  So 2,000 major companies, and it's a list of people that have contributed to the Democratic Party.
[00:11:10.380 --> 00:11:11.460]  This is mafia government.
[00:11:14.008 --> 00:11:15.470]  Don't have to get insurance, but you do.
[00:11:15.490 --> 00:11:16.310]  Let me give you another example.
[00:11:16.330 --> 00:11:17.432]  It was in the news again this week.
[00:11:17.892 --> 00:11:18.793]  General Electric.
[00:11:19.354 --> 00:11:22.517]  The head of General Electric heading up the President's Economic Council.
[00:11:22.917 --> 00:11:25.180]  Deciding where the trillions in quote stimulus money go.
[00:11:26.232 --> 00:11:38.201]  We already saw General Motors, over four billion dollars total, a billion and change per country, per region, over a billion bucks to send a new plant, part of the economic stimulus of your tax dollars.
[00:11:38.841 --> 00:11:44.606]  You take your tax dollars, stimulate jobs, and a billion plus goes to build a factory in Brazil.
[00:11:45.990 --> 00:11:49.793]  A billion-plus to build one in Eastern Europe, and a billion-plus to move to China.
[00:11:50.253 --> 00:11:51.434]  And then it was in the news this week.
[00:11:52.255 --> 00:11:59.200]  General Electric, who paid zero taxes the last three years in a row, just type in General Electric, paid zero taxes, it'll pull up.
[00:12:00.020 --> 00:12:05.864]  The headline from Friday, moving one of the last divisions they had in North America, U.S.
[00:12:05.924 --> 00:12:09.107]  and Canada, their giant x-ray manufacturing division.
[00:12:09.727 --> 00:12:11.788]  Including government contracts for airports.
[00:12:12.488 --> 00:12:17.049]  That, both medical and security, that is moving to China.
[00:12:17.469 --> 00:12:17.930]  And guess what?
[00:12:17.970 --> 00:12:19.350]  There's bailout money involved in it.
[00:12:19.770 --> 00:12:23.671]  So you are literally paying to have your jobs shipped.
[00:12:23.771 --> 00:12:25.192]  And China has tariffs on us.
[00:12:25.532 --> 00:12:28.133]  They also keep their currency low, which is another tariff.
[00:12:28.973 --> 00:12:29.673]  This is how it works.
[00:12:29.693 --> 00:12:31.514]  They call it, oh, free trade, fair trade.
[00:12:32.779 --> 00:12:34.140]  And so what is Obama doing?
[00:12:34.840 --> 00:12:42.164]  With the Republicans and the head of the Chamber of Commerce and the head of the different business leagues.
[00:12:42.664 --> 00:12:43.745]  What's the word I'm looking for?
[00:12:45.325 --> 00:12:51.288]  What's the big national association of not manufacturers, they're for it too.
[00:12:51.769 --> 00:12:53.950]  What's the national association that deals with
[00:12:55.287 --> 00:12:55.627]  Business.
[00:12:55.847 --> 00:12:59.670]  I forget, I saw him on the news Friday and saw the text reports.
[00:12:59.690 --> 00:13:17.121]  The point is, all the so-called lobbies that are for jobs here in the United States, they are lobbying and saying how great this new trade deal with South America and South Korea are to further move jobs.
[00:13:17.201 --> 00:13:24.366]  And months ago, I watched the congressional hearings on C-SPAN dealing with this and I watched the different press conferences they had afterwards because
[00:13:25.006 --> 00:13:31.370]  C-SPAN comboed up congressional coverage and then cut to trade representatives in South Korea in a joint.
[00:13:31.570 --> 00:13:43.517]  It was actually Obama and the South Korean president giving a press conference, and they were admitting that there was a trade deficit of 4 to 1 or more with South Korea, and he was saying these new deals, don't worry, are going to fix that.
[00:13:44.017 --> 00:13:47.059]  And now there's been analysis done, and of course, it's going to make it even worse.
[00:13:47.619 --> 00:13:53.323]  Because the big insider megacorporations own the politicians here.
[00:13:54.844 --> 00:13:55.364]  I don't know.
[00:14:15.083 --> 00:14:16.384]  And this is what globalism is.
[00:14:16.704 --> 00:14:34.939]  Henry Kissinger for Nixon and the different trade associations goes over to China, makes sweetheart inside deals where they can get goods made at slave labor prices that America could never compete with, but if that isn't bad enough, they then put regulations on U.S.
[00:14:35.019 --> 00:14:35.519]  industries
[00:14:36.500 --> 00:14:40.784]  That they don't have in 160 plus third world countries.
[00:14:40.824 --> 00:14:41.764]  The list goes on and on.
[00:14:42.045 --> 00:14:43.966]  And so, of course, all the jobs go there.
[00:14:44.627 --> 00:14:53.094]  Over 80% of our industry manufacturing has left in the last 30 years.
[00:14:54.835 --> 00:15:01.060]  Also, since 2001, the dollar has lost at least 40% more of its purchasing power.
[00:15:01.781 --> 00:15:03.062]  That's the federal government's own numbers.
[00:15:04.369 --> 00:15:07.273]  And so you add all of this together, what's their answer?
[00:15:07.493 --> 00:15:21.313]  Oh, we're going to come in now with carbon taxes only on the United States, Canada, Western Europe, Australia, New Zealand, who are all under the very same strategy, having their own countries, bought and paid for by the same megacorporations, shine
[00:15:21.733 --> 00:15:32.268]  Government laws shutting down all activity in our countries while the very politicians are owned by the megacorporations who own the industries they've developed and invested in in the third world.
[00:15:32.589 --> 00:15:37.035]  That's a guaranteed investment boost because they've shut down all their competition in the West.
[00:15:37.952 --> 00:15:41.535]  This is crony collectivism by the elite.
[00:15:41.555 --> 00:15:42.917]  This is Monopoly, man.
[00:15:43.317 --> 00:15:44.878]  And this is how they rule us.
[00:15:45.359 --> 00:15:46.920]  This is how they dominate us.
[00:15:46.980 --> 00:15:58.150]  All right, when we come back, now that we've talked about how this tilted playing table works, this red casino, we're going to get into the so-called debt ceiling crisis and the gun grabbing.
[00:15:58.170 --> 00:15:58.611]  Stay with us.
[00:15:59.947 --> 00:16:01.087]  A very wealthy U.S.
[00:16:01.107 --> 00:16:07.790]  citizen is predicting that in 2011, we will witness the most important day in America in more than 50 years.
[00:16:08.050 --> 00:16:10.330]  He says it will change everything about our lives.
[00:16:10.611 --> 00:16:15.792]  The way you shop, travel, invest, educate your children, and even how you take care of your health and your own family.
[00:16:15.972 --> 00:16:18.753]  Now this man has made some outrageous predictions over the years.
[00:16:19.013 --> 00:16:21.074]  The crazy part is, he's usually right.
[00:16:21.334 --> 00:16:27.259]  You see, he predicted the collapse of GM, Fannie Mae, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[00:16:27.579 --> 00:16:30.781]  In fact, Barron's called his work a dire prophecy.
[00:16:30.961 --> 00:16:36.505]  Recently, he created a video, which you can watch online for free, detailing his biggest and most important prediction yet.
[00:16:36.746 --> 00:16:38.067]  And it's a real eye-opener.
[00:16:38.387 --> 00:16:39.588]  I can't stress this enough.
[00:16:39.688 --> 00:16:42.230]  You should at least watch this free video online today.
[00:16:42.370 --> 00:16:46.413]  He explains everything you need to know, including simple steps you can take to protect yourself.
[00:16:46.593 --> 00:16:48.615]  You can find the video at www.
[00:16:49.295 --> 00:16:53.337]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[00:16:53.377 --> 00:16:53.957]  Number one.
[00:17:05.043 --> 00:17:09.047]  New climate legislation could easily double or triple your electric bill.
[00:17:09.327 --> 00:17:13.891]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:17:14.231 --> 00:17:14.671]  It's true.
[00:17:14.972 --> 00:17:20.396]  Total government control of electricity in the name of smart grid technology is coming.
[00:17:20.677 --> 00:17:23.959]  In some areas of the country, the power grid is dangerously overloaded.
[00:17:24.260 --> 00:17:27.963]  And now, new socialist legislation is only compounding the problem.
[00:17:28.163 --> 00:17:28.704]  Number 4.
[00:17:28.944 --> 00:17:31.307]  Dangerous weather is always a threat to local grids.
[00:17:31.707 --> 00:17:35.091]  Every year, thousands of families lose their power from weather-related outages.
[00:17:35.391 --> 00:17:35.932]  Number 5.
[00:17:36.192 --> 00:17:40.116]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:17:40.337 --> 00:17:45.102]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:17:45.382 --> 00:17:49.406]  You can get more information at www.mysolarbackup.com.
[00:17:49.546 --> 00:17:51.107]  That's mysolarbackup.com.
[00:17:51.348 --> 00:17:53.430]  Remember, the government doesn't own the sun.
[00:17:53.590 --> 00:17:55.932]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:18:00.675 --> 00:18:04.318]  Hundreds of nations have fallen to tyranny in the last century alone.
[00:18:04.699 --> 00:18:07.701]  This is our last chance to not relive history.
[00:18:07.942 --> 00:18:12.726]  As they're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[00:18:12.746 --> 00:18:18.971]  We have tremendous influence on our President and Congress, and they really are calling the shots.
[00:18:19.132 --> 00:18:21.374]  I think it's incumbent upon all of us
[00:18:21.874 --> 00:18:22.174]  Tim Geithner?
[00:18:22.214 --> 00:18:22.634]  Bernanke?
[00:18:22.715 --> 00:18:23.315]  They're arsonists!
[00:18:23.395 --> 00:18:24.656]  They're asking for more matches!
[00:18:24.676 --> 00:18:26.917]  And the Congress is saying, who do we make the check out to?
[00:18:40.805 --> 00:18:47.752]  Today seems like nobody does care and right now in Washington DC we have seen a fall of the Republic.
[00:18:48.092 --> 00:18:57.181]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv
[00:19:01.206 --> 00:19:04.827]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[00:19:05.167 --> 00:19:13.289]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[00:19:14.030 --> 00:19:18.051]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[00:19:18.651 --> 00:19:29.474]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[00:19:30.094 --> 00:19:39.116]  With continued legislation threatening the sale of nano-silver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[00:19:39.616 --> 00:19:44.677]  Very easy to follow, step-by-step instructions are provided, making production fast and simple.
[00:19:45.038 --> 00:19:52.219]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[00:19:52.539 --> 00:19:54.940]  That's www.silverlungs.com.
[00:20:00.771 --> 00:20:03.733]  Coast to coast, direct from Austin.
[00:20:04.353 --> 00:20:08.436]  You're listening to the Alex Jones Broadcasting Network.
[00:20:15.200 --> 00:20:20.744]  We now take you live to the Central Texas Command Center, in the heart of the resistance.
[00:20:21.244 --> 00:20:23.766]  You're listening to the Alex Jones Show!
[00:20:31.328 --> 00:20:41.727]  Alright, finishing up a simple snapshot analysis of globalism, as it's much more complex and much worse than I'm even saying.
[00:20:43.686 --> 00:20:53.717]  The political traders for several generations in this country have been bought and paid for by some of the most wealthy families and corporations in the world.
[00:20:54.518 --> 00:21:04.529]  And they come in to democratic nations and use that system against the people with slick packaging to sell one-sided trade deals.
[00:21:05.430 --> 00:21:13.848]  That then massively increase their profits in the slave factories and slave wage factories they own and control in the third world.
[00:21:15.020 --> 00:21:27.605]  And now they're trying to squeeze out that last 20% of manufacturing we've got, even as the service industry implodes, and they're coming in with 20 to 50% carbon taxes.
[00:21:27.645 --> 00:21:29.745]  California's passed it.
[00:21:29.785 --> 00:21:42.510]  Starting next year, it'll be 20% tax over a decade, 50% tax on most human activity paid to government, who then goes and signs deals with the big megabanks to go into more debt with them.
[00:21:43.792 --> 00:21:45.474]  And remember, it's debt made out of nothing.
[00:21:45.794 --> 00:21:47.335]  So this is a monopoly game.
[00:21:47.375 --> 00:21:49.077]  We are being economically conquered.
[00:21:49.998 --> 00:21:59.487]  And folks need to start getting a little bit more sophisticated and thinking about exactly how this works.
[00:22:00.828 --> 00:22:02.750]  Because it's going to get a lot worse.
[00:22:02.930 --> 00:22:06.333]  I mean, when you see Bill O'Reilly up there saying, we've got to pay the debts we owe,
[00:22:07.489 --> 00:22:10.572]  We've got to have a national value-added tax.
[00:22:10.592 --> 00:22:12.214]  We've got to have national sales taxes.
[00:22:13.275 --> 00:22:14.556]  We've got to pay our bills.
[00:22:15.457 --> 00:22:17.820]  You know, we've got to cut spending and raise taxes.
[00:22:17.860 --> 00:22:21.964]  Ladies and gentlemen, this is an absolute historical fact.
[00:22:22.084 --> 00:22:28.591]  Every economist who has any brain knows this, that in every case from
[00:22:30.410 --> 00:22:37.377]  Oh, more modern example, a decade ago, Ireland to the 1960s with John F. Kennedy.
[00:22:37.837 --> 00:22:42.742]  Kennedy, in the highest tax bracket, cut taxes by 50%, and in the other bracket, 35.
[00:22:43.743 --> 00:22:45.084]  35% cut in taxes.
[00:22:46.566 --> 00:22:48.788]  Federal income taxes went down to almost nothing.
[00:22:49.489 --> 00:22:51.491]  And do you know what happened by the next year?
[00:22:52.702 --> 00:22:54.544]  A doubling in tax receipts.
[00:22:54.764 --> 00:22:57.546]  Oh, and the next year, another 50% increase.
[00:22:57.586 --> 00:23:00.068]  That's a 150% increase in two years.
[00:23:01.610 --> 00:23:03.972]  And you're like, wait, you cut taxes, more money comes in?
[00:23:04.252 --> 00:23:04.853]  Yes.
[00:23:05.313 --> 00:23:06.514]  It stimulates the economy.
[00:23:06.754 --> 00:23:07.815]  People start spending.
[00:23:07.855 --> 00:23:17.624]  They put that money back into hiring people, back into buying that boat, buying that house, buying that suit, buying that gold, buying that land, going on that vacation.
[00:23:20.290 --> 00:23:25.052]  Buying mama a Cadillac, like Elvis was doing back in the 60s.
[00:23:26.332 --> 00:23:27.633]  And that's what happens.
[00:23:28.353 --> 00:23:28.953]  And it's a fact.
[00:23:28.993 --> 00:23:33.395]  So why then, in the Western world, would they want to raise taxes?
[00:23:33.435 --> 00:23:42.398]  Well, as George Washington said, and as many of our Supreme Court justices have seconded, the power to tax is the power to destroy.
[00:23:43.584 --> 00:23:46.385]  And you've got corporate interest that are exempt.
[00:23:47.065 --> 00:23:51.087]  On average, the Fortune 100 pays 2.4% tax.
[00:23:51.387 --> 00:23:52.608]  In fact, folks won't believe that.
[00:23:52.908 --> 00:23:55.449]  Will you guys type in General Electric paid zero tax?
[00:23:55.989 --> 00:23:56.869]  Put that on screen.
[00:23:57.450 --> 00:23:59.150]  Then next, say Google paid 2.4.
[00:23:59.210 --> 00:24:01.631]  And one of them is London Guardian.
[00:24:01.671 --> 00:24:02.792]  CNN will show it to you.
[00:24:03.332 --> 00:24:04.252]  But wait, there's more.
[00:24:04.633 --> 00:24:06.593]  Then they have all the heads of these companies.
[00:24:06.653 --> 00:24:08.994]  Heads of Google, head of General Electric.
[00:24:09.034 --> 00:24:09.815]  I've seen them on the news.
[00:24:10.765 --> 00:24:11.805]  Yeah, there it is, ABC News.
[00:24:11.845 --> 00:24:14.806]  General Electric paid no federal taxes in 2010.
[00:24:16.306 --> 00:24:16.587]  Sorry.
[00:24:17.707 --> 00:24:21.688]  And then their executives don't either because they sit on foreign boards and why they're exempt over there as well.
[00:24:23.408 --> 00:24:24.769]  But I digress now.
[00:24:25.169 --> 00:24:34.191]  They then have all these ABC specials, you know, this week on ABC with Christina Amanpour and she interviews Bill Gates and Warren Buffett and they say, I'm not paying enough taxes.
[00:24:34.911 --> 00:24:36.312]  I want to pay more taxes.
[00:24:37.887 --> 00:24:38.711]  It's not fair!
[00:24:39.113 --> 00:24:40.601]  Raise taxes, get the economy going!
[00:24:41.874 --> 00:24:45.956]  These are the people on record in the last 20 years that got the tax codes changed.
[00:24:46.796 --> 00:24:48.637]  Did you know, what was it, 15 years ago or so?
[00:24:48.657 --> 00:24:49.897]  You can pull this up, too.
[00:24:50.197 --> 00:24:51.558]  By the way, they just pulled up Bloomberg.
[00:24:51.838 --> 00:24:53.459]  Google 2.4% tax.
[00:24:54.439 --> 00:24:57.240]  Shows how 60 billion lost to tax loopholes.
[00:24:57.320 --> 00:24:59.121]  Bloomberg, October 21st, 2010.
[00:25:00.102 --> 00:25:01.202]  I can show you a laundry list.
[00:25:01.222 --> 00:25:04.263]  The entire Fortune 100 pays almost zero tax.
[00:25:04.904 --> 00:25:06.624]  Oh, some of their domestic employees do.
[00:25:10.100 --> 00:25:11.041]  They are exempt.
[00:25:11.061 --> 00:25:13.322]  See, if you're a domestic corporation, you have to pay it all.
[00:25:13.702 --> 00:25:15.083]  But they are international.
[00:25:15.103 --> 00:25:16.003]  They've written the laws.
[00:25:16.604 --> 00:25:18.165]  And so then they sucker you further.
[00:25:18.505 --> 00:25:21.987]  They come out with all these specials saying, we've given our money to charity.
[00:25:22.007 --> 00:25:23.668]  And you find out it's tax-free foundations.
[00:25:23.688 --> 00:25:27.550]  They actually make giant profits and keep it, but just create new subsidiaries.
[00:25:27.890 --> 00:25:31.973]  Their tax-free foundations pay zero tax domestically when they operate.
[00:25:32.233 --> 00:25:35.575]  Bill and Melinda Gates, Warren Buffett, all of them, Oprah.
[00:25:36.095 --> 00:25:37.235]  They're all part of the same club.
[00:25:37.535 --> 00:26:03.580]  They pay zero taxes, give a little money to the UN for population reduction and things, as they admit, and then their subsidiary corporations of Microsoft and the rest of it, they get the profit contracts, but the tax-free foundations do deals with multinational foreign corporations who then again are paying zero domestic tax.
[00:26:03.920 --> 00:26:05.300]  You see how that little scam works?
[00:26:08.055 --> 00:26:11.356]  I could keep going on here if you'd like me to, but wait, there's more.
[00:26:12.477 --> 00:26:29.523]  This is the very same crew that are constantly in Time Magazine and The Economist Magazine and Newsweek and Financial Times of London and New York Times lecturing us about how America has greedy, greedy, greedy evil rich people.
[00:26:30.370 --> 00:26:35.453]  And how these greedy, greedy, greedy, evil, rich people aren't paying high enough taxes.
[00:26:35.713 --> 00:26:45.639]  And then when you see the legislation that their tax-free foundations lobby for, it wants to take the highest federal income tax from 35 up above 40.
[00:26:46.019 --> 00:26:49.621]  But when you look at the loopholes in the way it's written, somebody in a 35 is actually paying about 44.
