[00:00:08.539 --> 00:00:16.465]  Skull and Bones, the Order at Yale, 15 of them selected, out of every junior class.
[00:06:03.435 --> 00:06:12.939]  The twelve years included in this span, as an American pupil of Wundt, more than any other equal period marked and gave direction to modern psychology.
[00:06:13.659 --> 00:06:24.464]  Wilhelm Wundt, 1832-1920, Professor of Philosophy at University of Leipzig, was undoubtedly the major influence on G. Stanley Hall.
[00:06:26.078 --> 00:06:28.801]  Who was subsequently trained, you know, all the others.
[00:06:29.022 --> 00:06:30.704]  Thorndike, Dewey, and all of them, okay?
[00:06:31.585 --> 00:06:32.686]  And he was sent over.
[00:06:32.706 --> 00:06:37.712]  Hall, it appears that he had a lot of connections with the Order at Yale.
[00:06:38.193 --> 00:06:41.017]  And that's why he ultimately ended up going to Leipzig.
[00:06:43.007 --> 00:06:51.870]  Modern education practice stems from Hegelian social theory combined with the experimental psychology of Wilhelm Wundt.
[00:06:52.090 --> 00:06:57.192]  The Hegelian theory, you know, create the problem, people scream, impose a solution type of thing.
[00:06:57.312 --> 00:06:58.532]  No right, no wrong, too.
[00:06:59.913 --> 00:07:10.576]  Whereas Karl Marx and von Bismarck applied Hegelian theory to the political field, it was Wilhelm Wundt, influenced by Johann Herbart, who applied Hegel
[00:07:11.857 --> 00:07:22.603]  The Hegelian dialectic to education, which in turn was picked up by Hall and John Dewey and modern educational theorists in the United States.
[00:07:24.564 --> 00:07:28.227]  That's to create the problem and people scream and pose a solution.
[00:07:28.267 --> 00:07:29.747]  That's the Hegel.
[00:07:30.168 --> 00:07:33.970]  Wunt is the animal training method that bypasses the brain.
[00:07:35.009 --> 00:07:38.751]  Wundt is important in the history of American education for the following reasons.
[00:07:39.272 --> 00:07:47.056]  He established in 1875 the world's first laboratory in experimental psychology to measure individual responses to stimuli.
[00:07:48.017 --> 00:07:48.197]  Two.
[00:07:49.538 --> 00:07:54.621]  Wundt believed that man is only the summation of his experience, the stimuli that bear upon him.
[00:07:55.942 --> 00:08:01.945]  It follows from this that, for one, man has no self-will, no self-determination.
[00:08:02.125 --> 00:08:07.647]  Man is, in effect, only the captive of his experiences, a pawn needing guidance.
[00:08:08.408 --> 00:08:08.708]  Three.
[00:08:09.468 --> 00:08:15.891]  Students from Europe and the United States came to Leipzig to learn from Wundt the new science of experimental psychology.
[00:08:16.491 --> 00:08:26.044]  These students returned to their homelands to found schools of education or departments of psychology and trained hundreds of PhDs in the new field of psychology.
[00:08:29.169 --> 00:08:31.873]  The core of our problem is that once work
[00:08:33.038 --> 00:08:33.819]  We're good to go.
[00:08:51.414 --> 00:09:04.700]  This Wuntian view of the world was brought back from Leipzig to the United States by G. Stanley Hall and other Americans and went through what is known among psychologists as the Americanization of Wunt.
[00:09:06.261 --> 00:09:14.625]  Although Hall was primarily a psychologist and teacher, his political views were partially Marxist, as Hall himself writes.
[00:09:15.475 --> 00:09:21.479]  Quote, I had wrestled with Karl Marx and half accepted what I understood of him.
[00:09:22.860 --> 00:09:23.461]  Confessions.
[00:09:23.501 --> 00:09:28.805]  And don't forget Karl Marx used, the Communist Manifesto was basically Weishaupt's.
[00:09:29.585 --> 00:09:31.026]  It's important to remember that.
[00:09:31.707 --> 00:09:39.453]  So this is really a very, this is a very fine chapter out of Sutton's book, America's Secret Establishment.
[00:09:40.013 --> 00:09:43.656]  How the, this is a chapter how the order controls education.
[00:09:44.697 --> 00:09:57.443]  And I want to point out that nobody but Sutton, in the writings on the Order, has ever really dealt with education.
[00:09:58.704 --> 00:10:00.184]  Sutton saw the importance.
[00:10:00.785 --> 00:10:09.529]  I mean, he'd been doing all the work on our, you know, aid to the Soviet Union on technology and all for the Hoover Institute, but he really
[00:10:11.198 --> 00:10:15.801]  He's the only one who ever connected the Order with education.
[00:10:16.382 --> 00:10:23.527]  Yeah, you know, even this great book that we've all, that suddenly lives in connection, this great book.
[00:10:24.727 --> 00:10:29.271]  I don't believe that Paoli Leone understood the connection with the Order either.
[00:10:30.251 --> 00:10:31.552]  He wrote about Wundt.
[00:10:32.653 --> 00:10:34.034]  It's a fantastic little book.
[00:10:34.394 --> 00:10:34.915]  You couldn't get it.
[00:10:34.935 --> 00:10:37.877]  You know, viewers can get this book.
[00:10:39.278 --> 00:10:39.658]  I think it's...
[00:10:41.109 --> 00:10:43.530]  You know, there are a few very important books on education.
[00:10:43.610 --> 00:10:48.431]  I'd say that this is the number one book on education that's ever been written.
[00:10:49.892 --> 00:10:50.452]  This little book.
[00:10:51.832 --> 00:11:01.795]  And I think Anthony Sutton agreed because he got a lot of his work in his book, On the Order, from The Leipzig Connection as well.
[00:11:03.676 --> 00:11:10.578]  If we want to start with the condition of the average American right now, who has been conditioned
[00:11:12.448 --> 00:11:22.555]  By the television and in the schools and pretty much in daily life, you know, with the community councils and all.
[00:11:23.295 --> 00:11:24.916]  It goes away from the individual.
[00:11:25.036 --> 00:11:27.678]  Everything is to get... Well, John Dewey said it.
[00:11:27.738 --> 00:11:29.519]  We have to get rid of the individualism.
[00:11:30.180 --> 00:11:32.141]  Everything goes towards the collective.
[00:11:32.935 --> 00:11:33.495]  The group.
[00:11:34.316 --> 00:11:40.381]  And for ever since the early 60s or 50s, they've had the training sessions going on.
[00:11:40.421 --> 00:11:49.628]  They started in Bethlehem National Training Labs to use sensitivity training to bring people together in groups and they all spill their guts about everything.
[00:11:49.648 --> 00:11:52.170]  And once you've done that, you're dependent on that person, right?
[00:11:52.630 --> 00:11:54.051]  Because they know everything about you.
[00:11:54.912 --> 00:11:56.733]  So this is the way you form the collective.
[00:11:56.773 --> 00:11:59.856]  It really is very interesting, the sensitivity training, how it works.
[00:12:00.569 --> 00:12:04.410]  It says right in the original documents that it's Chinese Communist Thought Control.
[00:12:05.050 --> 00:12:09.171]  Well, Americans have been exposed to this now, you know, since, certainly since World War II.
[00:12:10.171 --> 00:12:12.572]  And they've become little collectivist, really, groupies.
[00:12:12.592 --> 00:12:13.532]  They think that way.
[00:12:13.672 --> 00:12:25.594]  Anybody who thinks as an individual really is looked at, uh, askance, you know, strange person, you know, having an opinion that is opposite to what I've heard every night on the TV or in school or in college.
[00:12:26.275 --> 00:12:28.115]  Strange person, these individualists, huh?
[00:12:30.740 --> 00:12:32.362]  So that's what we're looking at now.
[00:12:32.382 --> 00:12:40.895]  We finally, this is very interesting right now, I mean talking about the Rockefeller Foundation, the General Education Board of Carnegie.
[00:12:42.384 --> 00:13:10.445]  You have, this is the chart, showing that the University of Chicago, the School of Education, which had John Dewey and Charles Judd were there, Columbia University Teachers College, John Dewey, Thorndike, who had his pet chickens that he trained, James E. Russell, and then James Mckell at the Department of Psychology at Columbia, all of those, those were all funded
[00:13:11.983 --> 00:13:20.710]  and Hopkins Medical School by Rockefeller Foundation's General Education Board and Carnegie Foundation.
[00:13:21.490 --> 00:13:38.183]  Now, when you think back to everything I've been talking about, the Carnegie Conclusions and Recommendations to change the American, 1934, to change American education from the standard, you know, classical education that we have, basically to outcomes-based ed, because Carnegie
[00:13:39.469 --> 00:14:02.744]  After they wrote that nifty little blue book that outlines a socialist America using Carnegie's views, they had something called the Eight Year Study of the Carnegie Corporation, which we didn't realize until I read something in the Education Commission of States used to have, or still does, maybe in Denver, has a newsletter.
[00:14:03.605 --> 00:14:07.667]  And I was reading it one day and at the bottom of the page I just saw something and it said,
[00:14:09.248 --> 00:14:18.737]  OBE is simply the, because we were fighting OBE, outcomes-based education, performance-based education for workforce training, performance, performance.
[00:14:19.538 --> 00:14:31.409]  And I turned the page and I said, it's just a rerun virtually of the Carnegie Corporation's eight-year study in the 1930s.
[00:14:31.429 --> 00:14:31.909]  And I went, what?
[00:14:35.464 --> 00:14:43.668]  And then we went and we got the whole eight-year study out of the University of Georgia Library because the editor of my book lives in Athens, Georgia.
[00:14:44.128 --> 00:14:45.169]  And we got the eight-year study.
[00:14:45.809 --> 00:14:49.131]  And the eight-year study actually is what they're putting in right now.
[00:14:49.291 --> 00:14:50.392]  It's the no grades.
[00:14:50.832 --> 00:14:54.114]  It's removing the Carnegie unit, which requires the old Carnegie unit.
[00:14:54.134 --> 00:14:55.614]  You guys went through it in school.
[00:14:55.634 --> 00:14:56.295]  You know, we all did.
[00:14:57.775 --> 00:15:03.759]  Four years of math, four science, four English, four history, whatever, in order to graduate.
[00:15:04.819 --> 00:15:12.449]  And all of that has been removed now because the student is not focusing on intellectual endeavor.
[00:15:13.675 --> 00:15:14.956]  It's workforce training.
[00:15:15.476 --> 00:15:20.919]  And so they're taking those years away and they're taking A, B, C, D grades away.
[00:15:21.319 --> 00:15:24.241]  They're taking kindergarten 1, 2, 3 through 12 away.
[00:15:24.901 --> 00:15:32.225]  And the whole thing is an open system where the child proceeds at his own pace and has his own test.
[00:15:32.285 --> 00:15:34.486]  He's not being compared against anybody else.
[00:15:34.546 --> 00:15:35.326]  No competition.
[00:15:36.047 --> 00:15:38.408]  Because he is the cog in the wheel.
[00:15:38.468 --> 00:15:41.930]  He's being trained for the state and the corporations.
[00:15:43.129 --> 00:15:44.831]  Not for its own upward mobility.
[00:15:44.991 --> 00:15:46.672]  Forget classical education.
[00:15:46.752 --> 00:15:48.454]  That's what they're putting in right now.
[00:15:48.974 --> 00:15:51.796]  They're calling it Reinventing Schools Coalition.
[00:15:53.538 --> 00:16:04.507]  And, interestingly enough, why I should be living in this small town of Dresden, Maine, where it's one of the pilots, one of the few in the country for it, I went over and I found out about it.
[00:16:04.847 --> 00:16:09.151]  Their whole goal was to turn education on its head into training.
[00:16:10.675 --> 00:16:21.098]  Which is exactly what they wanted to do, because if you take the Carnegie's little Conclusions and Recommendations for the Social Studies, forget Social Studies, okay?
[00:16:21.138 --> 00:16:22.579]  I don't know why they call it that really.
[00:16:22.899 --> 00:16:27.720]  It was really Conclusions and Recommendations for the Destruction of American Education, that little book.
[00:16:28.461 --> 00:16:32.402]  By putting that new system in,
[00:16:34.757 --> 00:16:40.802]  And the very people who signed off on that report were involved in all of this.
[00:16:40.942 --> 00:16:46.407]  Columbia, George Counts, Rudd, Ballou, you know, all the names.
[00:16:46.567 --> 00:17:02.900]  And so Carnegie, whereas you had Hopkins and University of Chicago and all were putting in the method, Carnegie was advocating the change of our formerly free market system
[00:17:03.942 --> 00:17:05.268]  To a planned economy.
[00:17:07.003 --> 00:17:09.104]  Soviet style, through the schools.
[00:17:09.604 --> 00:17:11.765]  That's the little dark blue book.
[00:17:12.405 --> 00:17:13.845]  Conclusions and Recommendations.
[00:17:14.806 --> 00:17:36.133]  That is recommending a new form of government and economic system for the United States and it clearly states in there the American people are going to have to get used to this because this is the new order, these barriers are breaking down all over the world, we've got to have a world system and all, you know, this is all, I mean this isn't direct quotes, but this is what the book tells you.
[00:17:36.613 --> 00:17:46.559]  And that the curriculum has to be completely revised from the old classical curriculum to focus on world government basically.
[00:17:47.019 --> 00:17:49.160]  That's that little 1934 book.
[00:17:51.982 --> 00:17:53.623]  So at the same time you had
[00:17:56.516 --> 00:18:09.221]  Columbia University and Dewey and all of them, Dewey, you know, a lot of them have been to the Soviet Union, George Counts, and they were just saying, this is the most wonderful system, blah, blah, blah.
[00:18:09.261 --> 00:18:21.986]  Well, you know, I think Counts recounted, or recanted, sort of at the end, you know, I think he realized, because things were getting pretty brutal in the 30s under Stalin.
[00:18:23.106 --> 00:18:24.607]  It was pretty hard to defend the system.
[00:18:25.691 --> 00:18:34.659]  But anyway, the goal, I think, people will always ask, well why on earth did Wall Street finance the Bolshevik Revolution?
[00:18:35.740 --> 00:18:36.601]  Why would they do that?
[00:18:36.701 --> 00:18:46.870]  Well, I think they did it because Russia was a very, I don't think they did it because they were
[00:18:48.816 --> 00:18:50.997]  I think it was all greed, personally.
[00:18:51.017 --> 00:18:53.318]  I think that's why they initially started supporting the Bolshevik Revolution.
[00:18:53.358 --> 00:18:56.320]  I think they wanted to be in control of the natural resources.
[00:19:16.784 --> 00:19:20.586]  Talking about America's Secret Establishment by Anthony Sutton.
[00:19:21.127 --> 00:19:28.191]  I knew Anthony Sutton, we met, we both were working on U.S.-Soviet policy.
[00:19:28.211 --> 00:19:30.352]  I used to be in the State Department, so I was interested in that too.
[00:19:30.853 --> 00:19:33.674]  But one day, you know, he said, you know, I'm interested in
[00:19:35.031 --> 00:19:36.553]  The Influence of the Order at Yale.
[00:19:36.733 --> 00:19:38.575]  And I said, oh, you are?
[00:19:38.595 --> 00:19:48.546]  And interesting enough, I had just the day before received the copies of the membership in three or four little books.
[00:19:49.347 --> 00:19:51.349]  Actually, we can take pictures of them if you want.
[00:19:51.669 --> 00:19:52.090]  I have them.
[00:19:53.812 --> 00:19:55.793]  And he said, you have the membership list?
[00:19:55.853 --> 00:19:56.394]  And I said, yes.
[00:19:56.614 --> 00:19:58.255]  And he asked me to send it to him, and I did.
[00:19:58.795 --> 00:20:00.517]  He promised he'd get them back, which he did.
[00:20:01.257 --> 00:20:10.203]  And he told me, he said, Charlotte, I've been doing research for the Hoover Institute for several years on U.S.
[00:20:10.363 --> 00:20:11.424]  aid to the Soviet Union.
[00:20:11.444 --> 00:20:14.366]  I'm wondering, what on earth are we doing?
[00:20:14.446 --> 00:20:16.147]  Why are we building up our enemy?
[00:20:17.338 --> 00:20:18.739]  I just couldn't understand it.
[00:20:18.759 --> 00:20:27.126]  And he said, when I put all those names on the membership list that you had out on the dining room table, all of a sudden everything made sense.
[00:20:28.387 --> 00:20:36.353]  I saw the names of these very important people who were all involved in the defense contracts, who were involved in education going way back, everything.
[00:20:36.693 --> 00:20:38.515]  I saw what they were doing.
[00:20:38.875 --> 00:20:43.579]  And that was when he became, you know, he really started focusing.
[00:20:44.119 --> 00:20:46.101]  And he wrote the book after he got
[00:20:46.741 --> 00:20:47.241]  The list.
[00:20:48.463 --> 00:21:07.880]  And I've always really liked, this is a really good quote here that I like to use because, not just because the fellow that he's quoting was a friend of my father's, sort of interesting, but because it's so, it tells you exactly how important the Order of Skull and Bones at Yale is.
[00:21:09.775 --> 00:21:12.378]  People say, oh, it's a little boys club, and they ignore it.
[00:21:12.418 --> 00:21:17.363]  They ignore the fact that John Kerry and George Bush were both running for president.
[00:21:17.763 --> 00:21:33.859]  You know, they didn't, I mean, isn't this sort of weird that out of an organization that has a maximum, I don't know how many, maybe 12,000 members or less, you know, since its creation, I don't know how many there are, that we would end up in a country of, what, how many million are we?
[00:21:35.949 --> 00:21:40.011]  Having two people running for president who are out of Yale, the Order of Skull and Bones?
[00:21:41.052 --> 00:21:42.413]  I mean, that just doesn't make sense.
[00:21:42.994 --> 00:21:46.376]  So anyway, this is a quote that he has.
[00:21:46.676 --> 00:21:48.197]  This is from F.O.
[00:21:48.277 --> 00:22:00.306]  Matheson, who was Skull and Bones, 1923, and my father was too, to Donald Ogden Stewart, Skull and Bones, 1916, an older guy.
[00:22:03.044 --> 00:22:12.693]  In regard to Matheson, they called him Matty, Matty's upcoming appearance before the House Committee on Un-American Activities.
[00:22:13.877 --> 00:22:20.860]  So he's writing to his other Skull and Bones buddy, you know, soothing his concerns and saying, you know, don't worry, we'll make it.
[00:22:21.020 --> 00:22:21.920]  We're going to get by here.
[00:22:22.461 --> 00:22:24.561]  You know, we're going to get our agenda in, basically.
[00:22:25.062 --> 00:22:36.886]  So Matheson says, quote, as long as we have somebody from Bones himself, right, who can bring pressure on the committee, I should think we'll be all right.
[00:22:39.067 --> 00:22:40.408]  So that's a very important quote.
[00:22:41.570 --> 00:22:48.434]  Now Sutton goes on here and he says, for over 170 years these people have met in secret.
[00:22:49.695 --> 00:22:55.459]  From out of their initiates come presidents, senators, judges, cabinet secretaries and plenty of spooks.
[00:22:56.099 --> 00:22:56.659]  CIA.
[00:22:57.380 --> 00:23:05.345]  They are titans of finance and industry and they have just recently installed a third skull and bones president of the United States.
[00:23:05.865 --> 00:23:06.645]  George Jr., right?
[00:23:07.546 --> 00:23:10.408]  George W. Bush's secret name is temporary.
[00:23:12.034 --> 00:23:23.057]  His father, George H. W. Bush's bones name is Magog, and his grandfather, Prescott Sheldon Bush, stole for the Order one of their prized possessions, Geronimo's skull.
[00:23:24.097 --> 00:23:32.279]  But the Order of Skull and Bones secrets have always been safe with a press of which much they owned.
[00:23:33.567 --> 00:23:50.077]  They owned, and that's why I think earlier you saw in this video I mentioned that, or maybe I didn't, I've been writing letters to the press since 1975 with a direct quote from a communist that regionalism is communism.
[00:23:51.377 --> 00:23:56.180]  And I've had other articles published, but they would never go near that.
[00:23:57.181 --> 00:24:02.344]  Either they would take that quote out, because that's a quote from a communist writer for the Daily World,
[00:24:03.331 --> 00:24:05.433]  Writing for their own journal, The Daily World.
[00:24:06.894 --> 00:24:12.360]  And so, when you talk about the control of the press, it's complete, the major media.
[00:24:12.400 --> 00:24:14.382]  I don't have to tell you folks that, probably, but anyway.
[00:24:15.022 --> 00:24:20.107]  Alright, now, Skull and Bones men, here's a little list.
[00:24:21.048 --> 00:24:22.850]  Time, Life, Fortunes, Henry Luce.
[00:24:23.624 --> 00:24:26.806]  Newsweek's E. Roland Money Harriman.
[00:24:27.067 --> 00:24:27.667]  Harriman, right?
[00:24:28.448 --> 00:24:30.529]  Kells Communications' Alfred Kells.
[00:24:31.370 --> 00:24:32.911]  National Review's William Buckley.
[00:24:33.151 --> 00:24:34.752]  Boy, he took us to the cleaners, didn't he?
[00:24:35.353 --> 00:24:37.254]  Atlantic Monthly's R.W.
[00:24:37.274 --> 00:24:37.934]  Davenport.
[00:24:38.115 --> 00:24:44.359]  I guess Buckley was the one that managed to get the conservatives in line so they're supporting a planned economy and all, right?
[00:24:44.779 --> 00:24:50.003]  He said that John Kenneth Galbraith was one of his best friends and he admired him.
[00:24:50.063 --> 00:24:50.544]  So, hmm?
[00:24:53.285 --> 00:24:55.766]  Oh yes, yes, went after the Birchers.
[00:24:56.426 --> 00:24:57.827]  He did terrible things, Buckley.
[00:24:58.727 --> 00:25:01.009]  Atlantic Monthly, Stavenport, among others.
[00:25:01.989 --> 00:25:08.412]  If the order is mentioned in the establishment press at all, Bones is defined as just a staid wayside for students.
[00:25:08.952 --> 00:25:09.993]  Its glory faded.
[00:25:11.433 --> 00:25:13.334]  This book is extremely important.
[00:25:13.354 --> 00:25:16.436]  You can go on the internet to get it.
[00:25:16.456 --> 00:25:17.896]  You said Alex has got it, is that right?
[00:25:21.311 --> 00:25:21.711]  You're right.
[00:25:22.773 --> 00:25:27.337]  Anthony Sutton was educated at Universities London, Göttingen, and California.
[00:25:27.457 --> 00:25:36.106]  While research fellow at the prestigious Hoover Institute, he produced the monumental three-volume series, Western Technology and Soviet Economic Development.
[00:25:37.027 --> 00:25:44.595]  Other books include The Best Enemy Money Can Buy, Wall Street and the Bolshevik Revolution, Wall Street and Hitler, and many others.
[00:25:45.259 --> 00:25:52.342]  All right, this is a picture of my grandfather, Samuel Clifton Thompson, born in Pottsville, Pennsylvania.
[00:25:53.223 --> 00:26:02.467]  And this picture was taken just before he went out to South Africa as a mining engineer to open up the gold mines in South Africa.
[00:26:03.028 --> 00:26:08.610]  I might point out that he was the first member in the family from the Order of Skull and Bones.
[00:26:12.732 --> 00:26:17.437]  You'll be seeing later you're gonna see a picture of Grandpa and my father is coming up.
[00:26:17.777 --> 00:26:18.178]  Okay?
[00:26:21.357 --> 00:26:38.825]  And he lived out there from around 1897 and was there during the Boer War, and they returned in 19... the breakout of the first World War I. My father was born in South Africa, obviously, and my grandfather met a lovely gal from South... from Australia.
[00:26:39.385 --> 00:26:43.307]  That was my grandmother, and she... she had come... this is a very interesting story.
[00:26:43.347 --> 00:26:46.668]  She had come over with her father and 12 siblings,
[00:26:48.929 --> 00:27:04.414]  On a sailing ship from Australia to Cape Town, my great-grandfather from Australia had emigrated from England and was the clerk of the works or something in Melbourne, Australia.
[00:27:05.254 --> 00:27:07.475]  And they had all those children, and can you imagine?
[00:27:08.837 --> 00:27:15.279]  Traveling on a sailing ship back in 1895 or something with all those children.
[00:27:15.299 --> 00:27:22.042]  And anyway, my grandfather somehow met, we don't know how, my grandmother.
[00:27:22.922 --> 00:27:25.923]  And they were married in Johannesburg in 1902.
[00:27:26.664 --> 00:27:32.906]  And he was a member of the order at Yale and he was very close to Sir A. Bailey and some of the Fabian socialists.
[00:27:33.846 --> 00:27:44.852]  I don't really know what role he had in the activities of the Order, but I would imagine some, because it was pretty big-time gold mining and he was very instrumental in opening up the mines there.
[00:27:45.712 --> 00:27:47.673]  So that's Grandpa Thompson.
[00:27:49.114 --> 00:27:50.215]  Here is a picture of
[00:27:51.641 --> 00:27:57.245]  The same grandpa a little bit later with my father and my sister, Victoria.
[00:27:58.245 --> 00:28:00.107]  And that's grandpa.
[00:28:00.127 --> 00:28:02.068]  He's being very grandfatherly.
[00:28:02.128 --> 00:28:04.810]  This is probably around 1930, this picture.
[00:28:09.833 --> 00:28:31.327]  And that's my dad holding on to my sister, my dad Clifton, who subsequently was tapped for the order for his class at Yale, and with Grandpa, the one that I spoke to you about, who was the mining engineer that went from Pennsylvania to South Africa to open the gold mines in the late 1800s.
[00:28:38.277 --> 00:28:47.447]  This is an interesting picture here, which shows, I think that this looks like a bunch of Skull and Bones friends.
[00:28:48.708 --> 00:28:49.389]  I do believe.
[00:28:49.409 --> 00:28:53.373]  I'm going to show you the picture and then I will identify a bit for you.
[00:28:55.074 --> 00:29:00.400]  The one in the front row is Charles Barford.
[00:29:02.635 --> 00:29:02.976]  I don't
[00:29:17.672 --> 00:29:28.762]  The legal counsel from Davis Polk, Wardwell, Sunderland, Kendall, for the Suez Canal Company, and many, many other high, high positions.
[00:29:28.843 --> 00:29:39.713]  He rose to the top, getting all sorts of honorary medals from foreign governments in Europe and everywhere, and Council on Foreign Relations, and
[00:29:41.420 --> 00:29:45.346]  A lawyer and a very, very decent, nice man.
[00:29:46.347 --> 00:29:47.469]  Close to my father.
[00:29:47.489 --> 00:29:51.735]  He died about 25 years ago, I guess.
[00:29:52.296 --> 00:29:52.997]  Interesting man.
[00:29:53.057 --> 00:29:54.659]  He was born in California, I believe.
[00:29:57.823 --> 00:30:11.588]  Unlike the other Bones characters that were in that class, friends of my father's, he had not been to prep school, one of the fancy prep schools on the East Coast.
[00:30:11.848 --> 00:30:23.111]  He went to public school in California, which I do believe they must have had extremely good public schools back then because Chuck Spofford was quite a scholar and he was a very good musician.
[00:30:26.483 --> 00:30:33.606]  Very high up he became after World War II, which he served in in Europe as a lieutenant or something.
[00:30:33.667 --> 00:30:45.172]  After he got out, he was promoted way high up to one of the top positions in NATO, the North American Treaty Organization, and went on to be very influential in diplomatic circles.
[00:30:45.952 --> 00:30:48.834]  This is coming from being a boy in the public school system,
[00:30:49.474 --> 00:30:49.815]  I don't know.
[00:30:59.574 --> 00:31:03.635]  Close friends of my father's, Rebel McCallum and Fred Haynes, I think.
[00:31:03.735 --> 00:31:05.296]  I'm not going to tell you where they all are.
[00:31:05.416 --> 00:31:08.637]  My father is in the picture somewhere there in the second row, I think.
[00:31:09.478 --> 00:31:19.561]  And Edwin Blair, who was called Mr. Yale always because he was a great fundraiser for Yale.
[00:31:20.001 --> 00:31:21.142]  So he was Mr. Yale.
[00:31:21.182 --> 00:31:24.403]  He was also the gentleman that
