[00:00:05.458 --> 00:00:09.640]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:06:36.891 --> 00:06:40.816]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:06:41.036 --> 00:06:45.801]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:06:46.081 --> 00:06:50.102]  You can get more information at www.mysolarbackup.com.
[00:06:50.242 --> 00:06:51.782]  That's mysolarbackup.com.
[00:06:52.042 --> 00:06:54.122]  Remember, the government doesn't own the sun.
[00:06:54.262 --> 00:06:56.883]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:06:56.903 --> 00:07:06.004]  When you're out on the road, the last place you want to be is on the road.
[00:07:07.245 --> 00:07:12.026]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[00:07:12.386 --> 00:07:13.866]  There's a place down in Tennessee
[00:07:16.465 --> 00:07:27.555]  Well they make blue diamond gusset jeans They sew pride in every stitch Guarantee you'll love the way they fit
[00:07:29.485 --> 00:07:33.487]  They put a diamond gusset in the crotch where you need it most.
[00:07:34.207 --> 00:07:37.328]  Blue diamond gussets got it.
[00:07:38.029 --> 00:07:38.869]  Others don't.
[00:07:39.269 --> 00:07:41.150]  We turn jeans inside out.
[00:07:41.410 --> 00:07:42.931]  Diamond gusset jeans.
[00:07:43.191 --> 00:07:45.752]  Made in the USA with unparalleled quality.
[00:07:46.092 --> 00:07:52.335]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you can ride all day with confidence.
[00:07:52.715 --> 00:07:54.916]  Order yours at gusset.com.
[00:07:55.416 --> 00:07:57.457]  Diamond gusset jeans got it.
[00:07:57.777 --> 00:07:58.278]  Others don't.
[00:08:05.612 --> 00:08:09.817]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:08:10.437 --> 00:08:11.238]  You want answers?
[00:08:12.019 --> 00:08:12.920]  Well, so does he.
[00:08:13.581 --> 00:08:17.245]  He's Alex Jones on the GCN Radio Network.
[00:08:17.766 --> 00:08:21.830]  And now, live from Austin, Texas, Alex Jones.
[00:08:29.853 --> 00:08:37.359]  Aaron Dykes back on this Wednesday InfoWars transmission now into the long segment and we are joined by Alex Jones right now.
[00:08:37.399 --> 00:08:45.285]  Of course we do have a jam-packed broadcast coming up with Paul Joseph Watson, Webster Tarpley, Alan Watt and a lot more news.
[00:08:45.505 --> 00:08:48.147]  Alex, what's most important on the radar today?
[00:08:49.582 --> 00:09:01.475]  I think you're going to have a lot of key analysis coming up with Paul Watson in about 25 minutes from Prison Planet breaking down the fact that known Marxist groups funded by the British and U.S.
[00:09:01.515 --> 00:09:05.280]  government are trying to implement the Cass Sunstein program to brainwash kids.
[00:09:06.110 --> 00:09:08.452]  And teach them to not trust any alternative media.
[00:09:09.033 --> 00:09:12.796]  The system is just absolutely panicking right now.
[00:09:12.936 --> 00:09:28.651]  Alan Watts, I can't wait today as I'm driving home to hear his analysis on Occupy Wall Street and this global move for the elite to trigger revolutions so they can artificially steer them before the real revolutions kick off on their own.
[00:09:29.462 --> 00:09:30.442]  It's all about timing.
[00:09:30.462 --> 00:09:32.443]  That's what the globalists are doing right now.
[00:09:32.463 --> 00:09:42.908]  And of course, Webster Griffin, Darby Lee, on the African, huge invasion of Africa, Chad, Ivory Coast, Uganda, all of it coming up.
[00:09:42.928 --> 00:09:45.949]  You can also get his take on Iran, occupy Wall Street, you name it.
[00:09:45.969 --> 00:09:49.051]  So a jam-packed transmission definitely today.
[00:09:49.071 --> 00:09:50.712]  And I tell you, I'm chomping at the bit.
[00:09:51.052 --> 00:09:53.813]  The crew knows I almost just decided to Skype in.
[00:09:55.091 --> 00:10:09.157]  From the road, as I drive down the road with the family, but I decided to not do that because you're there in the cockpit and you've got all these great informative minds joining the transmission today.
[00:10:09.217 --> 00:10:16.680]  But most important is that we go with our research, we go with our gut, we go with the facts.
[00:10:16.940 --> 00:10:21.282]  I should have five, six weeks ago when Occupy Wall Street was being announced,
[00:10:21.989 --> 00:10:22.329]  I don't know.
[00:10:45.245 --> 00:10:54.471]  Like a, like a western painting behind John Wayne and stagecoach shot on the soundstage to say, look, you know, here are the people, here's what they want.
[00:10:54.851 --> 00:11:03.757]  Then the system can selectively talk to the people they want to, to create the perception that redistribute or else capitalism went wrong.
[00:11:04.178 --> 00:11:08.901]  We want all these new taxes, which will really just be used to pay austerity to the central banks.
[00:11:08.921 --> 00:11:10.742]  We told you these scams were coming.
[00:11:10.782 --> 00:11:14.965]  So this is about the establishment knowing we're really in a depression that they've engineered.
[00:11:15.585 --> 00:11:42.143]  And then trying to trigger the revolution before it organically developed, and to try to really kind of take over the end of the Fed movement, that of course has been going on now for decades, but under that name for four years, now we get to be lectured by the Occupy Wall Street people, and all the big Tides Foundation blogs, they're attacking myself, Ron Paul, and others right now, the service, employees, Corporation International,
[00:11:42.463 --> 00:11:43.284]  We're good to go.
[00:12:01.855 --> 00:12:14.001]  All of our listeners are noticing it and have become very sophisticated and notice it as soon as I threw the gauntlet down against the fellow reserve and tried to shift the activist groups onto the actual power structure that created this economic collapse.
[00:12:14.481 --> 00:12:19.984]  You know, the true criminal 1% who are waging war against what's left of the middle class and the working class.
[00:12:21.264 --> 00:12:23.985]  The gates of Hades have been released against us.
[00:12:24.366 --> 00:12:25.466]  That doesn't scare me.
[00:12:25.546 --> 00:12:29.328]  That lets me know we are heading directly at the heart of the system.
[00:12:30.143 --> 00:12:40.545]  The good news is they've not been able to co-opt the entire Occupy Wall Street movement, and instead a lot of their union-type people and others are actually waking up.
[00:12:40.585 --> 00:12:41.666]  I'm not against unions.
[00:12:42.006 --> 00:12:52.368]  I'm against how they've been taken over by globalists and don't oppose NAFTA and CAT and then promote gun control and police state and open borders, everything destroying American workers' jobs.
[00:12:53.214 --> 00:13:04.338]  So they want to play us off against each other, but just as the Republicans were unable to co-opt the Tea Party entirely, you now see Rick Perry and all of them with Tea Party talking points, we're actually co-opting them.
[00:13:04.418 --> 00:13:10.541]  A true populism in the vein of Thomas Jefferson is here upon us.
[00:13:11.221 --> 00:13:18.031]  But there is no doubt the elite's making their move worldwide through fake color revolution run by the State Department.
[00:13:18.292 --> 00:13:19.814]  And we'll watch some shots of that news coming up.
[00:13:19.874 --> 00:13:21.537]  I know you have it in front of you there.
[00:13:21.557 --> 00:13:23.740]  Aaron, you can give folks the headline in a moment.
[00:13:24.140 --> 00:13:25.142]  But we already knew this.
[00:13:25.182 --> 00:13:26.244]  This came out a month ago.
[00:13:26.844 --> 00:13:36.006]  And then it's now been confirmed the State Department, the CIA, think tanks they use are on the ground all over the country, including Austin.
[00:13:36.326 --> 00:13:45.529]  These are the people that come up and say, don't have a Ron Paul sign, don't talk about the Federal Reserve, but then they allow the union stuff and the calls for redistribution of wealth to be there.
[00:13:45.929 --> 00:13:52.890]  They want to claim they don't have an agenda except redistribute wealth, but then that's actually so they can quietly organize and try to take control.
[00:13:53.111 --> 00:13:54.991]  The globalists have prematurely launched
[00:13:55.620 --> 00:14:11.264]  The revolution in this country to try to hijack it into a Marxist redistribution vein directed by the mega bankers, George Soros and of course Warren Buffett and others who are Rockefeller and Rothschild agents, now publicly casting it.
[00:14:11.524 --> 00:14:18.245]  And you've got the State Department operatives who are literally behind the overthrow in Egypt, which made it 10 times worse.
[00:14:18.325 --> 00:14:22.907]  Total banning of free speech, killing of women, kicking women out of college, just stoning.
[00:14:24.967 --> 00:14:29.308]  And again, Mubarak was a dictator, but he actually tried to build his people up a little bit.
[00:14:29.908 --> 00:14:31.308]  He was a U.S.-backed dictator.
[00:14:32.489 --> 00:14:35.089]  That said, he's gone, and now it's total evil.
[00:14:35.129 --> 00:14:48.232]  This is the model all over the world, all over Africa, everywhere now, with invasion forces going in and either attacking rebels trying to overthrow Western puppets, or having rebels triggered to overthrow people that
[00:14:49.654 --> 00:14:50.354]  I think so.
[00:15:06.131 --> 00:15:14.477]  In the exact details of this new Euro super state run by private banks where the countries have no sovereignty, I can't say no to the new taxes or regulations.
[00:15:14.857 --> 00:15:16.478]  We are seeing history being made.
[00:15:16.498 --> 00:15:19.620]  The globalists are moving in Africa, Asia, Latin America.
[00:15:19.900 --> 00:15:25.604]  They're moving in the total takeover of Europe and the last shreds of sovereignty and citizens' chance to get out of it.
[00:15:25.884 --> 00:15:27.965]  A literal economic dictatorship.
[00:15:28.206 --> 00:15:33.289]  We're watching the control design depression launch here in this republic and they're trying to
[00:15:33.829 --> 00:15:40.214]  The very people that engineered this are now trying to trigger the people and divide and conquer and play us off against each other.
[00:15:40.575 --> 00:15:41.575]  So that's basically it.
[00:15:41.755 --> 00:15:42.316]  It's on.
[00:15:42.576 --> 00:15:44.638]  Things are just going to get crazier from here on out.
[00:15:44.998 --> 00:15:48.961]  We are literally seeing history unfold right now, Aaron.
[00:15:49.181 --> 00:15:50.122]  This is so amazing.
[00:15:50.142 --> 00:15:51.964]  I know you're about to get into that State Department story.
[00:15:52.224 --> 00:15:53.525]  We've got to get this out to everyone.
[00:15:53.545 --> 00:15:54.486]  People are so confused.
[00:15:54.506 --> 00:15:54.706]  They go,
[00:15:55.526 --> 00:15:59.731]  The corrupt elements of Wall Street, the big six megabanks and brokerage firms funded Obama.
[00:15:59.951 --> 00:16:01.632]  He went along with all the stuff Bush did.
[00:16:01.853 --> 00:16:06.537]  Bush followed the Clinton stuff with the architect of this, Alan Greenspan, the derivative, the bubble.
[00:16:06.818 --> 00:16:07.598]  They did all this.
[00:16:08.179 --> 00:16:10.181]  How can he say he's with Occupy Wall Street?
[00:16:10.681 --> 00:16:16.830]  Because they're with the element of Occupy Wall Street that wants to jack up taxes on the middle class and transfer it to the bankster.
[00:16:17.230 --> 00:16:22.478]  This is how the mega wealth was developed, was with government-public partnerships with these private entities.
[00:16:22.498 --> 00:16:23.699]  It's the UN agenda 21 model.
[00:16:23.719 --> 00:16:23.879]  It's on.
[00:16:25.842 --> 00:16:27.063]  Mayday, mayday, mayday.
[00:16:27.083 --> 00:16:29.385]  But the good news is we're not just rolling over.
[00:16:29.585 --> 00:16:34.508]  We understood the enemy attack profile decades ago and warned people about the globalist paradigm.
[00:16:34.748 --> 00:16:46.637]  We planted so many seeds that now that we're right here at the edge of this situation, we've got a chance to defeat these people because the Paul Revere's of the Liberty Movement, who've been demonized and attacked all along, have been proven absolutely correct.
[00:16:46.857 --> 00:16:53.542]  So now we've got a chance to defeat these people because they miscalculated and didn't understand that we were going to continue to work to expose them to
[00:16:53.922 --> 00:16:54.182]  We're good.
[00:17:05.646 --> 00:17:08.728]  Yeah, and just for a background, you were talking about the Egypt revolution.
[00:17:08.849 --> 00:17:16.615]  Isn't it convenient how the heavy press coverage dropped off after the celebratory victory of the spontaneous revolution?
[00:17:16.955 --> 00:17:22.339]  Now you've got the military junta refusing to give over power, putting off elections, making excuses.
[00:17:22.839 --> 00:17:29.985]  In the news right now on the London Guardian, jailed Egyptian blogger on hunger strike says he's ready to die, declares he would rather
[00:17:31.286 --> 00:17:39.210]  commit suicide than be tried before this kangaroo court in front of the military junta just for criticizing them in a blog.
[00:17:39.870 --> 00:17:46.293]  But of course we have the State Department agitator who we now know is advising the Occupy Wall Street movement.
[00:17:46.613 --> 00:17:53.597]  That is Ahmed Maher, helped lead Egypt's Arab Spring that resulted in military dictatorship.
[00:17:53.617 --> 00:17:55.438]  Paul Joseph Watson, a U.S.
[00:17:55.478 --> 00:18:00.220]  government-backed pioneer of the so-called Arab Spring in Egypt, eventually resulted in a
[00:18:00.640 --> 00:18:07.242]  Military Dictatorship is now advising the Occupy Wall Street protesters in another sign the movement's been subverted.
[00:18:08.403 --> 00:18:08.823]  Exactly.
[00:18:08.843 --> 00:18:18.166]  Look, Aaron, Aaron, I'm gonna let you go and let you get back to the show with Watson coming up and Alan Watt and then Tarpley, a jam-packed transmission on all these key subjects.
[00:18:18.206 --> 00:18:23.908]  Just understand, folks, most revolutions go bad and you get a French Revolution, not an American Revolution.
[00:18:24.388 --> 00:18:25.588]  That's what the Globalists want.
[00:18:25.648 --> 00:18:29.970]  They want to launch it themselves, try to steer it, use the old horror media,
[00:18:30.510 --> 00:18:32.152]  Establish a media to get this done.
[00:18:32.432 --> 00:18:35.374]  This is life and death situation to expose these people.
[00:18:35.414 --> 00:18:36.555]  Get back to what you're covering.
[00:18:36.856 --> 00:18:37.616]  God bless you all.
[00:18:37.656 --> 00:18:41.980]  We will defeat this globalist New World Order attempt to turn America into a communist state.
[00:18:42.040 --> 00:18:42.721]  God bless you all.
[00:18:44.338 --> 00:18:45.438]  There goes Alex Jones.
[00:18:45.498 --> 00:18:46.178]  Thanks, Alex.
[00:18:46.759 --> 00:18:50.419]  And we're going to have Paul Joseph Watson with more on this article in a moment.
[00:18:50.479 --> 00:18:53.160]  But yeah, of course, the energy is going to be there.
[00:18:53.240 --> 00:18:56.701]  The question is what kind of chemistry is going to result from it?
[00:18:56.781 --> 00:19:03.322]  What catalyst will be put forward to transform that energy into the various solutions that are out there?
[00:19:03.802 --> 00:19:13.224]  The globalists have been masters for decades and decades at steering energy outside of the left-right paradigm back into the left-right paradigm that's
[00:19:13.984 --> 00:19:20.548]  largely what did happen with the Tea Party and hopefully it will not now happen with the Occupy Wall Street movement.
[00:19:20.588 --> 00:19:38.938]  We know from on-the-ground reports that many of the Occupy Wall Street protesters have nothing to do with the establishment but at the same time the signs are all there that they're being absorbed and here they are being steered by a State Department-backed agitator asset who is part of the Egypt revolution
[00:19:39.798 --> 00:19:41.058]  The Arab Spring of course.
[00:19:41.118 --> 00:19:44.939]  We will get more into that on the other side and lots of this economic news.
[00:19:45.459 --> 00:19:55.482]  EU bank failures posing another Wall Street crash while the FDIC has been put in a position to insure derivatives by the hundreds of trillions people.
[00:19:55.942 --> 00:19:58.902]  This is serious and we'll be back after this.
[00:19:59.062 --> 00:20:00.723]  Infowars.com on the other side.
[00:20:00.763 --> 00:20:01.103]  Stay tuned.
[00:20:01.123 --> 00:20:06.284]  Last July a rare webinar was released that has since transformed lives all around the world.
[00:20:06.824 --> 00:20:11.465]  Now viewed by over 100,000 people, the movement is growing stronger than ever.
[00:20:11.886 --> 00:20:13.546]  WaterWebinar.com.
[00:20:13.906 --> 00:20:18.028]  Find out how to take fluoride and heavy metals out of your water and your body.
[00:20:18.388 --> 00:20:20.568]  Go to WaterWebinar.com now.
[00:20:20.948 --> 00:20:25.110]  Sign up for the webinar and see the shocking video footage with your own eyes.
[00:20:25.530 --> 00:20:32.052]  A water secret so powerful, some have called it the number one threat to the entire New World Order health agenda.
[00:20:32.592 --> 00:20:41.395]  Use it to neutralize deadly inorganic particles like lead, aluminum, and even mercury and remove these accumulated poisons from your body and your drinking water.
[00:20:41.855 --> 00:20:48.497]  You can take your water freedom into your own hands and defend yourself and your family from the globalist health agenda.
[00:20:48.937 --> 00:20:51.518]  See the webinar before it's taken off the web.
[00:20:51.678 --> 00:20:52.699]  There's still time.
[00:20:52.939 --> 00:20:59.723]  Go to www.waterwebinar.com now.
[00:21:00.243 --> 00:21:05.566]  Infowars.com, for 16 years, has led the charge against the technocrats.
[00:21:05.827 --> 00:21:13.771]  We have had unrivaled success in unlocking mines, expanding paradigms, and rallying the people to face the New World Order.
[00:21:14.092 --> 00:21:19.555]  No one can deny that our media operation is the tip of the spear, and it's because of our success
[00:21:19.875 --> 00:21:25.796]  That we have a responsibility to intensify our operations against the globalists 110%.
[00:21:25.996 --> 00:21:30.898]  We're only a month away from launching a weeknight news broadcast.
[00:21:31.058 --> 00:21:33.378]  The social network is nearing completion as well.
[00:21:33.518 --> 00:21:36.139]  The free newsletter is reaching hundreds of thousands.
[00:21:36.439 --> 00:21:40.420]  Please spread the word about InfoWars.com and PrisonPlanet.com.
[00:21:40.700 --> 00:21:49.803]  Sign up at the top of InfoWars.com for the free InfoWars Insider email with exclusive video and text reports as well as breaking news.
[00:21:50.164 --> 00:21:51.584]  Look in the mirror.
[00:21:51.804 --> 00:21:53.605]  You are the resistance.
[00:21:53.865 --> 00:21:59.467]  It is up to us, the InfoWarriors, to take the initiative and to defeat the globalists.
[00:22:00.100 --> 00:22:06.805]  Iodine Protection Packs from HempUSA.org are now in stock for immediate delivery worldwide.
[00:22:07.065 --> 00:22:17.792]  Our Iodine Protection Packs include Micro Plant Powder, Green Life Kelp, Red Palm Oil, and our clear Roll-On Iodine that will feed the body the iodine it needs.
[00:22:18.072 --> 00:22:23.636]  All Iodine Protection Packs are in stock, save you money, and ship for free in all 50 states.
[00:22:23.876 --> 00:22:26.258]  Visit HempUSA.org or call 908-691-2608 today!
[00:22:29.560 --> 00:22:38.826]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, and carting to a private bank, having it led back at interest, forcing taxes to service debt.
[00:22:38.886 --> 00:22:39.627]  This capitalism?
[00:22:39.687 --> 00:22:45.811]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[00:22:45.951 --> 00:22:46.772]  Hi, Ted Anderson.
[00:22:46.812 --> 00:22:49.914]  I'm placing a silver dollar in a book explains our monetary system.
[00:22:50.074 --> 00:22:50.874]  Call for your copy 800-686-2237.
[00:22:50.894 --> 00:22:52.215]  It's time to understand the system.
[00:22:52.275 --> 00:22:52.555]  Call 800-686-2237.
[00:22:52.615 --> 00:22:52.876]  That's 800-686-2237.
[00:23:00.360 --> 00:23:03.562]  Smokers, are you still smoking traditional cigarettes?
[00:23:03.902 --> 00:23:09.305]  Are you still smelling up your clothes and car interior, staining your teeth, and getting ashes everywhere?
[00:23:09.925 --> 00:23:10.226]  Why?
[00:23:10.566 --> 00:23:14.548]  When you can be smoking or vaping with e-cigarettes by Le Cig.
[00:23:14.908 --> 00:23:25.954]  With Le Cig e-cigarettes revolutionary microelectronic technology, rechargeable battery, and unique replacement cartridges, you'll get all the satisfaction of smoking, but no smoking hazards.
[00:23:26.494 --> 00:23:36.800]  Choose from a wide variety of our new American-made Vapriate e-liquid flavors at lecig.com spelled L-E-C-I-G dot com or call 870-518-4307.
[00:23:38.061 --> 00:23:39.642]  That's 870-518-4307.
[00:23:39.682 --> 00:23:45.506]  Lecig e-cigarettes for today's modern smoker.
[00:23:45.786 --> 00:23:52.710]  Warning, e-cigs may contain nicotine, an addictive substance known to the state of California to cause birth defects or cancer.
[00:23:52.930 --> 00:23:56.215]  Please be aware of the risks associated with e-cigs prior to use.
[00:23:56.415 --> 00:23:58.798]  You must be 18 years or older to purchase.
[00:24:18.499 --> 00:24:20.341]  We're back at Infowars.com.
[00:24:20.421 --> 00:24:21.703]  I'm Aaron Dyk sitting in.
[00:24:21.763 --> 00:24:26.128]  You just heard Alex Jones and coming up in the next segment we have Paul Joseph Watson.
[00:24:26.889 --> 00:24:31.535]  More foreign policy analysis coming up later with Webster Tarpley and Alan Watt.
[00:24:32.256 --> 00:24:35.260]  But as they are beating the drums for war with Iran...
[00:24:35.700 --> 00:24:39.782]  Of course, they've been provoking for a long time, but it's on the burner again.
[00:24:39.802 --> 00:24:44.925]  We have a clip from Ron Paul where he talks to Wolf Blitzer on CNN.
[00:24:44.965 --> 00:24:47.107]  I don't know if we have that ready, but if we could get it ready.
[00:24:47.807 --> 00:24:52.029]  He talks about how there's really been no evidence proven of this alleged assassination plot.
[00:24:53.328 --> 00:24:54.069]  We don't have the clip.
[00:25:09.961 --> 00:25:10.181]  I don't
[00:25:29.399 --> 00:25:30.740]  Uh, but it's pretty well written.
[00:25:45.024 --> 00:25:52.328]  When a string of European bank collapses is dead ahead, like the Arab Spring, they will trigger an economic disaster for American banks.
[00:25:52.888 --> 00:25:54.969]  Is this a perfect storm brewing?
[00:25:55.169 --> 00:25:56.270]  Obviously, we hope not.
[00:25:56.990 --> 00:26:04.034]  We were talking before the break about the way the energy is absorbed back into the establishment, back into the left-right paradigm.
[00:26:04.754 --> 00:26:13.819]  And it's just ironic that the Tea Party happens to be a perfect sort of metaphor for a venting of the steam of that heat energy as it's converted back into the left-right.
[00:26:14.199 --> 00:26:30.968]  Now we see Obama and other Democratic factions as well as the foundation-funded Soros and Rockefeller-backed factions trying to absorb that energy and transform it into their agenda to, quote, tax the rich while the true rich are offshore and really steering the revolutionaries.
[00:26:31.568 --> 00:26:47.374]  Isn't it ironic that the strength of the unions was largely built up because robber barons like the Rockefellers were so heavy-handed, but they have come to really steer those groups to finance a lot of the leftist political activity and the right for that matter.
[00:26:48.135 --> 00:26:50.336]  They really have learned to steer so much.
[00:26:50.756 --> 00:26:55.898]  Meanwhile, there's no money for streetlights, roving packs of wild dogs, and open-air drug markets.
[00:26:55.958 --> 00:26:58.719]  That's an economic collapse we have.
[00:27:00.646 --> 00:27:03.567]  Who is to blame Washington or Wall Street?
[00:27:03.688 --> 00:27:08.450]  A poll shows conservatives blame Washington's while many liberals blame Wall Street.
[00:27:08.990 --> 00:27:11.751]  Obviously they're working together for crony capitalism.
[00:27:12.152 --> 00:27:15.213]  We know that but it's being steered back into the left-right agenda.
[00:27:15.373 --> 00:27:23.877]  Last night at the GOP debate you have Herman Cain and Ron Paul going head-to-head over that sort of issue of whether or not to blame Wall Street.
[00:27:24.238 --> 00:27:26.259]  Herman Cain earlier made the statement
[00:27:27.359 --> 00:27:34.824]  That essentially the Occupy Wall Street people were to blame that they were just trying to hit out at Wall Street and that it was their fault if they're not rich.
[00:27:35.524 --> 00:27:42.369]  Ron Paul called out that they're blaming the victims and that really Wall Street does have a lot to answer for, while not everything of course.
[00:27:42.749 --> 00:27:44.490]  So much is going on in Washington as well.
[00:27:44.510 --> 00:27:45.811]  We'll keep an eye on that issue.
