[00:00:00.009 --> 00:00:01.855]  Waging War on Corruption.
[00:17:49.260 --> 00:17:52.023]  I just sat there and data streamed at him and sent him some links.
[00:17:52.583 --> 00:17:57.767]  Paul Watson, Alex Jones, Louisiana state officials call for troops on streets.
[00:17:58.368 --> 00:18:03.872]  National Guard engaged in door-to-door gun confiscation during Hurricane Katrina.
[00:18:04.653 --> 00:18:05.314]  And who led them?
[00:18:06.515 --> 00:18:11.839]  The FBI, who will do anything they're told.
[00:18:14.502 --> 00:18:16.587]  If it means torching Waco, they're on board.
[00:18:18.972 --> 00:18:20.996]  That's who was in command of the Delta Force and all of it.
[00:18:21.738 --> 00:18:24.724]  If it means sitting there and shooting little kids in the head...
[00:18:26.775 --> 00:18:32.417]  And blowing women's heads off when they hold babies in their arms because they dared to hide out in their own property with guns.
[00:18:32.878 --> 00:18:38.600]  They wanted to get domestic terrorism legislation passed at Ruby Ridge and Waco.
[00:18:38.920 --> 00:18:43.662]  And when both backfired on them and made them look bad, they blew up Oklahoma City.
[00:18:44.262 --> 00:18:49.425]  And we even know the names of the FBI agents that ran the stinking thing and were seen by police.
[00:18:50.384 --> 00:18:51.264]  Of course they murdered him.
[00:18:52.145 --> 00:18:58.247]  Some of them got the information out before they killed the medical doctors and police officers deader than a hammer.
[00:18:58.747 --> 00:19:03.269]  And then we found the receipts at the hotels, how they were already in town when they lied about that.
[00:19:04.930 --> 00:19:09.592]  And it's not fun and it's creepy to get up here and talk about these people because I know who they are.
[00:19:10.967 --> 00:19:15.690]  And the fact that they'll blow little kids up in a daycare center shows you who they are.
[00:19:16.331 --> 00:19:18.452]  Totally turned over to the dark side.
[00:19:18.472 --> 00:19:22.475]  100% willing to do anything.
[00:19:23.276 --> 00:19:28.199]  And the only way to defeat an enemy like that is to man up and admit to yourself who they are.
[00:19:28.900 --> 00:19:32.843]  And to say, I'm committed against you and that's the end of it, no matter what happens!
[00:19:35.276 --> 00:19:35.677]  You know what?
[00:19:35.717 --> 00:19:37.278]  They take us out individually, folks.
[00:19:37.298 --> 00:19:38.620]  We grow a hundred more heads.
[00:19:39.401 --> 00:19:41.623]  In their old paradigm, they'd smash us individually.
[00:19:41.884 --> 00:19:43.766]  But that only gave the Tree of Liberty more power.
[00:19:44.206 --> 00:19:48.631]  So now they just try to poison the general water supply, the food, dumb everybody down.
[00:19:48.932 --> 00:19:49.853]  When we come back...
[00:19:51.107 --> 00:19:54.791]  The top story before I get into global economic meltdown by design.
[00:19:55.191 --> 00:19:57.013]  Incredible police state, TSA.
[00:19:57.273 --> 00:20:00.716]  Oh, by the way, the military is going to be exempt now from the TSA.
[00:20:01.237 --> 00:20:03.739]  You see, the enforcer class is going to be exempt.
[00:20:03.940 --> 00:20:05.141]  The citizens are the enemy.
[00:20:07.199 --> 00:20:12.923]  When the food collapse happens, if trucks stop delivering food to supermarket shelves tomorrow, what will you do?
[00:20:13.403 --> 00:20:16.005]  How well is your family prepared for a food crisis?
[00:20:16.425 --> 00:20:17.826]  How long will you survive?
[00:20:18.486 --> 00:20:26.371]  Getting a biodome which produces food for you and your family year-round, even in the dead of winter, is easy, cheap, and extremely liberating.
[00:20:26.651 --> 00:20:29.893]  Find out how in an all-new webinar at domerevolution.com.
[00:20:30.994 --> 00:20:41.020]  Biodome expert Kasper Postavsky shows you the three actions you must start taking right now to start preparing your family for food shortages and survive the economic collapse.
[00:20:41.220 --> 00:20:44.462]  How to quickly and easily build your own geodesic biodome.
[00:20:44.822 --> 00:20:46.443]  DomeRevolution.com.
[00:20:46.703 --> 00:20:53.067]  You'll find out how to use aquaponics to literally have an automated food supply which grows you food year-round.
[00:20:53.207 --> 00:20:59.911]  How to grow extremely nutrient-dense food and use the secrets of biodynamics to restore completely dead soil.
[00:21:00.251 --> 00:21:00.953]  Get prepared.
[00:21:01.093 --> 00:21:02.657]  Watch the Biodome webinar.
[00:21:02.838 --> 00:21:06.146]  Go to domerevolution.com and sign up now.
[00:21:06.776 --> 00:21:13.460]  Iodine Protection Packs from HempUSA.org are now in stock for immediate delivery worldwide.
[00:21:13.721 --> 00:21:24.447]  Our Iodine Protection Packs include Micro Plant Powder, Green Life Kelp, Red Palm Oil, and our clear Roll-On Iodine that will feed the body the iodine it needs.
[00:21:24.728 --> 00:21:30.291]  All Iodine Protection Packs are in stock, save you money, and ship for free in all 50 states.
[00:21:30.551 --> 00:21:32.953]  Visit HempUSA.org or call 908-691-2608 today!
[00:21:36.215 --> 00:21:45.481]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[00:21:45.541 --> 00:21:46.282]  This capitalism?
[00:21:46.342 --> 00:21:52.486]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[00:21:52.606 --> 00:21:53.427]  Hi, Ted Anderson.
[00:21:53.467 --> 00:21:56.569]  I'm placing a silver dollar in a book explains our monetary system.
[00:21:56.729 --> 00:21:57.509]  Call for your copy 800-686-2237.
[00:21:57.529 --> 00:21:58.890]  It's time to understand the system.
[00:21:58.930 --> 00:21:59.210]  Call 800-686-2237.
[00:21:59.270 --> 00:21:59.531]  That's 800-686-2237.
[00:22:06.475 --> 00:22:07.656]  Hello, I'm Alex Jones.
[00:22:07.916 --> 00:22:18.339]  Myself, my family, the InfoWars.com team want to relay to you and your families that we are intensifying our efforts against the globalists on every front.
[00:22:18.559 --> 00:22:22.641]  InfoWars.com is leading the fight against the technocrats.
[00:22:23.021 --> 00:22:25.442]  But we can't do that without your help.
[00:22:25.762 --> 00:22:36.627]  By getting the films, bumper stickers, and t-shirts at Infowars.com, you will wake up people in your area and support our operation as we move to the next level.
[00:22:37.047 --> 00:22:40.189]  We need your help to spread the word like never before.
[00:22:40.529 --> 00:22:46.171]  They wish to hide themselves during this tectonic battle between the forces of freedom and darkness.
[00:22:46.651 --> 00:22:56.155]  You are the response to the globalist technocrats and their program of global eugenics dehumanization and ultimate extermination.
[00:22:56.555 --> 00:22:57.735]  The war is here.
[00:22:58.055 --> 00:22:59.476]  It's an info war.
[00:22:59.956 --> 00:23:02.757]  The spirit of 1776 versus the mindset of 1984.
[00:23:17.523 --> 00:23:19.685]  Hey, this is James from the Van Golden State.
[00:23:19.765 --> 00:23:23.148]  There's only one man that can end these wars, and that's Ron Paul.
[00:23:23.769 --> 00:23:29.234]  This Christmas, let's get him to number one on iTunes with our song, Bombs, a Ron Paul song.
[00:23:57.159 --> 00:23:58.900]  All proceeds go to RevPack.
[00:23:58.960 --> 00:24:03.582]  Visit iTunesBomb.com and let's end these wars.
[00:24:07.964 --> 00:24:13.087]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[00:24:13.767 --> 00:24:15.968]  Because there's a war on for your mind.
[00:24:18.027 --> 00:24:20.049]  Oh, there's a war on for your mind, alright.
[00:24:20.089 --> 00:24:22.171]  Look at the center of DrugsReport.com.
[00:24:22.511 --> 00:24:26.134]  Local cops ready for war with DHS-funded military weapons.
[00:24:26.755 --> 00:24:30.618]  Armored cars with turrets, drones, military-grade assault rifles.
[00:24:31.379 --> 00:24:40.006]  Articles pouring out everywhere where they're getting microwave guns, sound cannons, even non-law enforcement groups being given giant cases of shotguns.
[00:24:40.687 --> 00:24:41.628]  What do they know?
[00:24:43.186 --> 00:24:59.951]  The minute they got rid of Glass-Steagall in 99, and allowing the central banks to go hog-wild and make unlimited fake money, Ponzi schemes, that they could then sign us onto, the minute they got rid of that, it was just pure martial law training 24-7.
[00:25:01.271 --> 00:25:12.214]  And 12, 13 years later, the military's awake, 70 plus percent of the donations to Ron Paul, period, of all the other presidential candidates.
[00:25:13.868 --> 00:25:17.570]  But they've got specialized mercenaries, specialized that they've questionnaireed.
[00:25:17.610 --> 00:25:24.193]  They've got... I would say they've probably got 10 brigades from my sources and studying what they've announced and what I've seen.
[00:25:24.213 --> 00:25:25.534]  They've got about 10 brigades.
[00:25:26.775 --> 00:25:27.055]  How many?
[00:25:27.075 --> 00:25:27.695]  What's 10 times 4,000?
[00:25:27.875 --> 00:25:32.557]  I mean, they've got... They've got... 40,000?
[00:25:39.966 --> 00:25:44.149]  Troops that will eat their guts and ask for seconds and shoot American citizens all day long?
[00:25:45.950 --> 00:25:50.973]  And then they've got all these public deals that are in Toronto Star, Washington Post, and over the years I'm like, look at this!
[00:25:51.273 --> 00:25:54.215]  They say they'll use foreign troops in America during civil emergencies.
[00:25:54.475 --> 00:25:58.017]  And then you see NLE09 from FEMA saying it, two years ago.
[00:25:58.617 --> 00:25:59.398]  Two and a half years ago.
[00:26:00.677 --> 00:26:03.419]  And then you see at the Olympics, Mexican and U.S.
[00:26:03.460 --> 00:26:06.222]  troops in Canada bossing Canadians around.
[00:26:06.462 --> 00:26:08.324]  I mean, we're in the North American Union.
[00:26:09.065 --> 00:26:17.212]  And they tell Europeans in Germany and France, you will pay any taxes we say, and we're going to send EU police, paramilitary police, in to collect it.
