[00:00:01.478 --> 00:00:01.700]  Yeah.
[00:07:00.888 --> 00:07:04.750]  Ron Paul and others said this is clearly unconstitutional.
[00:07:05.230 --> 00:07:08.192]  And here you have one of the top polling agencies in the country,
[00:07:09.312 --> 00:07:21.296]  And their pollster Pat Cadell saying that this indicates that Americans are now pre-revolutionary and he described the outcome of the poll as unprecedented.
[00:07:21.677 --> 00:07:27.719]  He said there is a sea of anger is churning as Americans want to take their country back.
[00:07:28.399 --> 00:07:40.332]  And that's why we're now seeing the rebranding from Homeland Security and TSA and the face scanning cameras and the license plate reading cameras being for the quote Muslim threat.
[00:07:41.253 --> 00:07:48.560]  The military industrial complex owned by the same mega banks that have now conquered us through financial fraud are basically almost complete.
[00:07:49.401 --> 00:07:53.224]  In their takeover of the Middle East and Central Asia and wreaking havoc there.
[00:07:53.524 --> 00:07:59.868]  So now they're moving away from the Al-Syeda boogeyman over to the American people.
[00:07:59.888 --> 00:08:00.849]  And who do they say they are?
[00:08:00.929 --> 00:08:09.274]  Returning veterans, gun owners, libertarians, white males, but anyone else who is into freedom and liberty.
[00:08:09.675 --> 00:08:18.881]  And we've seen the last two weeks the full rollout of the full rollout of this with scores of top Democrats, including the vice president saying the Tea Party are terrorists.
[00:08:19.481 --> 00:08:31.410]  And they're continuing along that line with former presidential candidate, Democratic Senator John Kerry, testifying today that the Tea Party caused the downgrade.
[00:08:31.730 --> 00:08:34.252]  The headline is, Tea Party Downgrade.
[00:08:34.893 --> 00:08:43.039]  Associated Press, CBS News and others are reporting, White House advisor blames Tea Party for downgrade.
[00:08:43.199 --> 00:08:44.440]  If you slip on a banana peel.
[00:08:45.280 --> 00:08:48.705]  It is the fault of the Tea Party.
[00:08:48.945 --> 00:08:49.506]  Here's another one.
[00:08:49.546 --> 00:08:53.951]  Downgrade puts pressure on Debt Supercommittee.
[00:08:55.473 --> 00:09:00.739]  Now, it is the Tea Party that no doubt
[00:09:01.853 --> 00:09:03.514]  And it's a diverse group.
[00:09:03.814 --> 00:09:04.514]  They're not perfect.
[00:09:04.555 --> 00:09:05.915]  The Republicans have tried to take it over.
[00:09:06.475 --> 00:09:14.780]  But for those that don't know, it was founded by Ron Paul supporters here in Austin, Texas, and also spontaneously in Boston, Massachusetts, in 2007.
[00:09:15.600 --> 00:09:25.545]  And it was a libertarian constitutional view of fiscal conservatism, but also anti-preemptive imperial style aggressive war.
[00:09:26.366 --> 00:09:30.128]  That group, by 2010, had been pretty much taken over by Republicans.
[00:09:31.115 --> 00:09:32.076]  Mainline Republicans.
[00:09:32.156 --> 00:09:41.123]  But still, the core of the Tea Party is anti-war, anti-Fellow Reserve, pro-U.S.
[00:09:41.543 --> 00:09:47.528]  sovereignty, everything that the globalists are diametrically opposed to.
[00:09:48.068 --> 00:09:56.734]  And so that's why they're telling you the Tea Party is going to bomb police, the Tea Party caused the downgrade, the Tea Party, if it rains a little too much, they did it.
[00:09:57.555 --> 00:10:14.905]  It's not the fault of Alan Greenspan who got rid of the Glass-Steagall Act and allowed the six big megabanks to create over $1,500 trillion in fraudulent Ponzi scheme instruments that they then induced under Bush and now Obama our government to sign on to and pledge the people's credit and faith to.
[00:10:15.405 --> 00:10:17.106]  No, it's not the fault of the banksters.
[00:10:17.426 --> 00:10:20.187]  It's not the fault of the trillion-dollar wars.
[00:10:20.827 --> 00:10:27.550]  It's not the fault of all of the incredible corruption or dollar devaluation that's led us to this point.
[00:10:27.630 --> 00:10:37.014]  It's now the fault of anyone that calls out the private Federal Reserve as an alien, outside, anti-American institution.
[00:10:37.034 --> 00:10:39.135]  Remember three years ago when
[00:10:41.283 --> 00:10:50.149]  Alan Greenspan, former Fed Chairman, got on Laird NewsHour and said, I am above the law, the fellow Reserve is above the law, no one can regulate us, no one can challenge us.
[00:10:50.809 --> 00:10:59.195]  These are the people that are truly guilty, not the core of the Tea Party that actually is aware of the global government and how we're being conquered through financial fraud.
[00:10:59.995 --> 00:11:07.121]  Now, in closing, I want to show you a new clip, this time of the prostitutes on NBC's Meet the Press.
[00:11:07.181 --> 00:11:15.729]  It's a short clip, and it's in Curt Nemos' Infowars.com article, Greenspan counterfeit fiat dollars to avoid default.
[00:11:15.849 --> 00:11:19.632]  Now, just like we saw on Meet the Press the week before last,
[00:11:22.492 --> 00:11:30.699]  Them re-airing the clip of Geithner a few months ago, Treasury Secretary saying there will not be a AAA rating reduction.
[00:11:31.140 --> 00:11:32.661]  It will not happen, it's impossible.
[00:11:33.002 --> 00:11:35.464]  We've seen that clip, I played it yesterday on the radio.
[00:11:37.025 --> 00:11:46.113]  Well, now we have this new clip of Greenspan last night, or yesterday morning, on Sunday, on Meet the Press.
[00:11:47.404 --> 00:11:54.470]  Saying that it's impossible for the United States to default because they'll just print more money.
[00:11:55.311 --> 00:12:09.504]  Now, that is taking the audience of NBC's Meet the Press as complete morons, and I don't think they are complete morons, as evidenced by these polls that the American people now buy nothing that these politicians and banksters say.
[00:12:10.987 --> 00:12:15.450]  But saying that they'll hyperinflate and print dollars is what Mexico did.
[00:12:15.670 --> 00:12:17.511]  That's why pesos aren't worth that much.
[00:12:18.072 --> 00:12:26.597]  That's what Nigeria and Zimbabwe and Germany did in the Weimar Republic after World War I into the 20s and 30s with the Depression.
[00:12:27.618 --> 00:12:29.379]  So he's saying we'll never default.
[00:12:29.499 --> 00:12:31.861]  It's impossible because we'll just print money.
[00:12:32.681 --> 00:12:34.342]  Well, that's another form of default.
[00:12:34.863 --> 00:12:38.165]  And that's the real reason this country's losing its credit rating.
[00:12:38.425 --> 00:12:39.966]  In fact, that's what S&P said.
[00:12:40.386 --> 00:12:44.669]  That's what JP Morgan says in their report that's in CNBC.
[00:12:45.973 --> 00:12:47.954]  Today, in fact let me read that to you before we get to Greenspan.
[00:13:17.595 --> 00:13:18.255]  Why do they say?
[00:13:19.216 --> 00:13:20.318]  Inflation.
[00:13:20.978 --> 00:13:21.379]  Okay.
[00:13:21.839 --> 00:13:27.185]  Now, it's inflation that's driving up prices and killing people on fixed incomes and destroying business.
[00:13:28.561 --> 00:13:32.982]  But Greenspan says, don't worry, and he says it arrogantly with a straight face.
[00:13:33.042 --> 00:13:43.786]  You see the host of the show and the guest literally looking on like he has just murdered a child or something because it's so asinine.
[00:13:43.826 --> 00:13:54.209]  It's like Geithner two years ago when he went to China and spoke before their economics professors and their graduate students and said, we're not devaluing the dollar.
[00:13:54.469 --> 00:13:57.890]  And they all laughed at him because they had basic economic sense.
[00:13:58.570 --> 00:14:03.192]  But it's Greenspan laughing at you in this clip when he says, we won't default.
[00:14:03.672 --> 00:14:03.913]  All right.
[00:14:05.173 --> 00:14:06.114]  It's so incredible.
[00:14:06.174 --> 00:14:07.434]  I don't know how else to describe it.
[00:14:07.774 --> 00:14:11.616]  It is pure arrogance and fraud and deception in your face.
[00:14:11.656 --> 00:14:14.778]  He's telling you we're going to default through hyperinflation.
[00:14:15.998 --> 00:14:16.819]  Let's go to that clip.
[00:14:17.079 --> 00:14:17.679]  Are U.S.
[00:14:17.779 --> 00:14:21.041]  Treasury bonds still safe to invest in?
[00:14:21.801 --> 00:14:22.561]  Very much so.
[00:14:22.722 --> 00:14:27.804]  I think there's a this is not an issue of credit rating.
[00:14:28.641 --> 00:14:35.103]  The United States can pay any debt it has because we can always print money to do that.
[00:14:35.684 --> 00:14:39.045]  So there is zero probability of default.
[00:14:40.185 --> 00:14:44.327]  Sure, they can pay off debts by further hyper-inflating the currency.
[00:14:45.847 --> 00:14:46.108]  Sure.
[00:14:46.808 --> 00:14:50.509]  I mean, a tube of toothpaste, I remember five years ago, cost maybe a dollar, two dollars.
[00:14:50.529 --> 00:14:54.991]  I was at the store the other day, they were $7.95 and higher.
[00:14:55.271 --> 00:14:57.232]  I mean, everybody knows prices are exploding.
[00:14:58.266 --> 00:15:04.371]  And for people on Social Security and low-wage earners and people, this is going to be devastating.
[00:15:04.972 --> 00:15:11.297]  We've already seen in the last decade a 40% drop in the value of the dollar according to the Congressional Budget Office.
[00:15:11.877 --> 00:15:16.241]  Now, they're talking about taking what value it's got and completely devaluing it.
[00:15:16.962 --> 00:15:19.404]  We're not just talking about run-of-the-mill hyperinflation.
[00:15:19.424 --> 00:15:24.208]  We're talking about serious inflation with a statement like that.
[00:15:25.615 --> 00:15:36.550]  Now we will continue to cover all of these latest developments tomorrow on my syndicated radio broadcast that we also simulcast here on the web at PrisonPlanet.tv.
[00:15:37.331 --> 00:15:42.038]  In closing I want to hit on some other news that we've not yet covered that is of
[00:15:42.678 --> 00:15:43.299]  Great to see you.
[00:15:59.219 --> 00:15:59.679]  I think so.
[00:16:20.450 --> 00:16:26.053]  Mistress of LBJ, who also said that he bragged to her that he had had Kennedy killed.
[00:16:26.353 --> 00:16:30.255]  So we now have it from E. Howard Hunt, the mistress of LBJ.
[00:16:30.975 --> 00:16:39.980]  We also have it from Mr. McClellan, who was admittedly LBJ's lawyer for many years here in Austin, who wrote a best-selling book on the subject.
[00:16:40.040 --> 00:16:43.342]  So it wouldn't be the first time that a prince
[00:16:44.122 --> 00:16:50.614]  Uh, kills the king so he can become the king, or a vice president is involved with a military industrial complex in the banking cartel.
[00:16:51.215 --> 00:16:52.498]  And the same banking cartel...
[00:16:53.587 --> 00:16:59.371]  That was involved killing JFK because he signed an executive order to issue U.S.
[00:16:59.411 --> 00:17:04.214]  government greenbacks and to begin abolishing the Federal Reserve are the people that are in control of our country.
[00:17:04.675 --> 00:17:06.216]  And it is an outside foreign power.
[00:17:06.616 --> 00:17:08.897]  The Daily Mail also reported on the story.
[00:17:09.218 --> 00:17:14.161]  Explosive Jackie O. tapes reveal how she believed Lyndon Baines Johnson killed JFK.
[00:17:15.202 --> 00:17:19.925]  Continuing with other important news here that we'll cover more tomorrow on the Syndicated Radio Show.
[00:17:21.594 --> 00:17:29.421]  The mayor of Philadelphia is issuing a nine o'clock curfew because roving mobs and gangs robbing and stealing and attacking crowds.
[00:17:29.822 --> 00:17:39.451]  We're seeing this frightening development popping up all over the United States and England is now in day three of riots with dozens of cars and large buildings being completely torched.
[00:17:39.971 --> 00:17:41.372]  More of the flash mobs.
[00:17:42.313 --> 00:17:47.816]  Societal disintegration that was predicted by the Pentagon and others many years ago.
[00:17:48.156 --> 00:17:49.797]  This is all part of social engineering.
[00:17:50.438 --> 00:18:02.685]  And continuing, Irish social minister has announced that if you want your child benefits that you get in tax incentives when you have children, that you will have to get vaccinations.
[00:18:02.725 --> 00:18:09.549]  So the beginning of forced vaccinations with the social protection minister, Joan Burton.
[00:18:10.029 --> 00:18:15.231]  Very, very scary move there, because everything you see in Europe is later exported here.
[00:18:15.691 --> 00:18:18.032]  We have some good news I'd like to close out with tonight.
[00:18:18.512 --> 00:18:27.976]  Al Gore, according to press that was there at the Globalist Aspen Institute meeting, threw a fit and used expletives repeatedly, according to Climate Depot.
[00:18:28.356 --> 00:18:29.157]  And Mark Moreno,
[00:18:30.037 --> 00:18:32.818]  Top reporter covering the climate tax fraud.
[00:18:33.199 --> 00:18:42.443]  And Al Gore basically conceded defeat and said that they are completely losing and don't have any way of getting their global taxation system through.
[00:18:43.264 --> 00:18:47.126]  Again, this is only an InfoWars breaking news report.
[00:18:47.166 --> 00:18:53.709]  We're going to have these on a routine but random basis here at InfoWars.com and PrisonPlanet.tv.
[00:18:54.089 --> 00:18:58.231]  But starting September 1st, that's a Thursday, we are going to have nightly 30-minute
[00:18:59.292 --> 00:18:59.612]  I think so.
[00:19:18.044 --> 00:19:21.466]  For 15 cents a day at PrisonPlanet.tv.
[00:19:21.506 --> 00:19:25.269]  It helps us with our research, our production, and the work we're doing here.
[00:19:25.529 --> 00:19:27.530]  We couldn't have done any of this without you.
[00:19:27.770 --> 00:19:42.319]  We'd also like viewers and supporters and people who believe in liberty and the First Amendment to also visit the secure online video bookstore and to also check out the pro-liberty apparel we've developed to also help spread the word at InfoWars.com.
[00:19:42.759 --> 00:19:46.522]  I'm Alex Jones signing off from the front lines of the InfoWar.
[00:19:47.202 --> 00:19:48.144]  You have been warned.
[00:19:48.425 --> 00:19:50.289]  Now please warn others.
[00:19:50.830 --> 00:19:54.659]  The global government that we have warned about for so long is now upon us.
[00:20:10.245 --> 00:20:15.553]  Infowars.com for 16 years has led the charge against the technocrats.
[00:20:15.813 --> 00:20:23.785]  We have had unrivaled success in unlocking minds, expanding paradigms, and rallying the people to face the new world order.
[00:20:24.085 --> 00:20:25.167]  No one can deny.
[00:20:25.307 --> 00:20:35.790]  That our media operation is the tip of the spear, and it's because of our success that we have a responsibility to intensify our operations against the globalists 110%.
[00:20:36.050 --> 00:20:40.892]  We're only a month away from launching a weeknight news broadcast.
[00:20:41.072 --> 00:20:43.373]  The social network is nearing completion as well.
[00:20:43.513 --> 00:20:46.154]  The free newsletter is reaching hundreds of thousands.
[00:20:46.434 --> 00:20:50.435]  Please spread the word about InfoWars.com and PrisonPlanet.com.
[00:20:50.695 --> 00:20:59.806]  Sign up at the top of InfoWars.com for the free InfoWars Insider email with exclusive video and text reports as well as breaking news.
[00:21:00.147 --> 00:21:01.568]  Look in the mirror.
[00:21:01.809 --> 00:21:03.611]  You are the resistance.
[00:21:03.871 --> 00:21:09.498]  It is up to us, the InfoWarriors, to take the initiative and to defeat the globalists.
