[00:00:00.709 --> 00:00:01.810]  Government cover-ups.
[00:06:11.044 --> 00:06:19.667]  Passwords that are stored in a spreadsheet, text file, data file, or any other file that is not encrypted and password protected are vulnerable to malicious theft and misuse.
[00:06:20.027 --> 00:06:24.728]  With PasswordSafe Pro, your passwords can be secured in an encrypted database within minutes.
[00:06:24.988 --> 00:06:31.650]  PasswordSafe Pro utilizes secure 160-bit encryption and comes complete with a strong password generation tool.
[00:06:31.971 --> 00:06:38.993]  For secure password protection and peace of mind, get your free PasswordSafe Pro today at www.passwordsafepro.com.
[00:06:39.873 --> 00:06:45.636]  Again, get your free Password Safe Pro at www.PasswordSafePro.com.
[00:06:45.916 --> 00:06:49.518]  Secure password protection and peace of mind is one click away.
[00:06:49.758 --> 00:06:50.618]  Trust the Pro.
[00:06:50.818 --> 00:06:51.959]  Password Safe Pro.
[00:06:54.451 --> 00:06:59.233]  Do you want to know right now how you can drive around using water as fuel and laugh at rising gas costs?
[00:06:59.493 --> 00:07:01.494]  Then keep listening for a very special offer.
[00:07:01.774 --> 00:07:06.756]  GasFreedom.info has all the information you need to learn about a simple technology you can have right now.
[00:07:07.136 --> 00:07:10.577]  GasFreedom is a do-it-yourself, affordable, practical, free energy device.
[00:07:10.857 --> 00:07:15.159]  It uses a little electricity from your car's battery to separate water into a gas called HHO.
[00:07:16.019 --> 00:07:21.565]  HHO, also called Browns Gas, burns beautifully and provides tons of energy, while the end product is just water.
[00:07:21.865 --> 00:07:24.048]  Visit GasFreedom.info now to learn more.
[00:07:24.348 --> 00:07:27.111]  In just 10 minutes, you will discover exactly how this is possible.
[00:07:27.311 --> 00:07:30.314]  This is the secret the oil and auto industry doesn't want you to know.
[00:07:30.615 --> 00:07:35.280]  Go to GasFreedom.info to learn how very easy it is to extract energy from water to run your car.
[00:07:35.600 --> 00:07:37.901]  Go to GasFreedom.info for this special offer.
[00:07:38.142 --> 00:07:39.462]  Turn any car into a hybrid for $300.
[00:07:39.502 --> 00:07:40.523]  That's GasFreedom.info or call 239-628-3708.
[00:07:40.543 --> 00:07:40.803]  That's 239-628-3708.
[00:07:40.823 --> 00:07:40.883]  239-628-3708.
[00:07:40.923 --> 00:07:42.064]  He's the T-Rex of political talk.
[00:07:42.144 --> 00:07:43.265]  Alex Jones on the GCN Radio Network.
[00:07:43.285 --> 00:07:44.926]  All right, ladies and gentlemen, we are back.
[00:08:04.489 --> 00:08:13.115]  And, uh, joining me right now before we get to the, uh, Cole story is, uh, Trey, our lovely producer here over at InfoWars and Prison Planet.
[00:08:13.935 --> 00:08:18.358]  And we were trying to get on, uh, for you the apartment manager for the DC Madam.
[00:08:19.339 --> 00:08:27.784]  So we could discuss, uh, this whole letter thing and, you know, it's a big hot story over at InfoWars.com and Jones Report over by Aaron Dykes.
[00:08:27.824 --> 00:08:28.625]  He really went through
[00:08:29.668 --> 00:08:37.914]  All this handwriting and found a few inconsistencies, obviously the readers are finding even more, but we tried to get on the building manager and what happened, Trey?
[00:08:38.375 --> 00:08:51.565]  Oh, you know, just due to, I think just a lot of attention has been coming around and I think that the people who own the building and run the complex just aren't quite happy with all the attention that's coming across.
[00:08:52.306 --> 00:08:57.690]  I remember that he mentioned several times that she left him several post-it notes
[00:08:58.815 --> 00:09:08.301]  She left him several post-it notes and writings and she signed several documents for him over the course of time that she lived there.
[00:09:08.402 --> 00:09:10.323]  So he was pretty familiar with her handwriting.
[00:09:11.038 --> 00:09:14.319]  From what he saw as well, it just did not look anything at all like that.
[00:09:14.339 --> 00:09:16.420]  He said he didn't think the signature matched up at all, did he?
[00:09:16.620 --> 00:09:17.300]  No, not at all.
[00:09:17.400 --> 00:09:18.980]  So, he would love to come on.
[00:09:19.060 --> 00:09:23.102]  It's just, I think there's just been, you know, he's got to do his day job as well.
[00:09:23.182 --> 00:09:26.483]  So, I just don't think he's able to break apart and do interviews all day long.
[00:09:26.603 --> 00:09:33.845]  Yeah, and I think it's important for the listeners to bring these stories, you know, to other venues and call into other talk radio shows and talk about this.
[00:09:33.865 --> 00:09:37.186]  Because if we don't keep up on this issue, Trey, it is going to kind of go under the rug.
[00:09:37.906 --> 00:09:40.129]  And, uh, who knows what she was going to reveal.
[00:09:40.149 --> 00:09:41.950]  You know, was it just going to be a clientele list?
[00:09:41.990 --> 00:09:44.332]  Was it going to be a clientele list along with their associates?
[00:09:44.693 --> 00:09:52.040]  I know there's a few separate stories floating around, especially by Wayne Madsen, that could show some prior involvement in 9-11.
[00:09:52.500 --> 00:10:00.548]  But, you know, when you're working at one of these buildings and there's a media firestorm after a friend of yours has been killed, you know, apparently you can only do so much.
[00:10:01.269 --> 00:10:13.792]  Well, I'm sure he would like to come out and talk more, just like the other day, but like I said, I think the national media's gotten wind of it, and it's not necessarily that the building owners, you know, don't want him to help his friend.
[00:10:13.912 --> 00:10:22.254]  I just think that, you know, anytime there's a situation like that, people get all nervous about it and don't want to get involved, even though that's the last thing people should be doing.
[00:10:22.374 --> 00:10:27.095]  Yeah, they don't want a media circus outside of their building, and really, folks, it's only a few members of the mainstream media
[00:10:28.149 --> 00:10:29.550]  That are even considering this a murder!
[00:10:29.770 --> 00:10:31.551]  Well, the bottom line, she paid her rent.
[00:10:31.571 --> 00:10:32.911]  She wanted to pay her rent up.
[00:10:33.412 --> 00:10:35.112]  She said people have been following her.
[00:10:35.493 --> 00:10:42.476]  I mean, there's enough evidence out there to just open it, to not say that it was to rule it a suicide right from the start.
[00:10:42.536 --> 00:10:47.198]  It was ruled a suicide before the case seemed even close.
[00:10:47.238 --> 00:10:50.800]  And in December, she came in on this show and said she wasn't going to kill herself.
[00:10:50.840 --> 00:10:53.421]  She went on other shows and said she wasn't going to kill herself.
[00:10:54.962 --> 00:10:56.624]  She hung herself in her mother's shed.
[00:11:14.804 --> 00:11:18.505]  I don't know about those programs, but you could literally get a five-year sentence and do a year in prison.
[00:11:18.545 --> 00:11:22.467]  Yeah, it's silly to think that for a nonviolent crime she'd be sitting in jail for seven years.
[00:11:22.647 --> 00:11:23.407]  Yeah, absolutely.
[00:11:23.447 --> 00:11:24.087]  I don't see that happening.
[00:11:24.127 --> 00:11:31.870]  Absolutely, when she was never really convicted of knowing anything about the prostitution ring in particular, I think they got her on some other kind of technicality.
[00:11:32.810 --> 00:11:35.371]  It's all tax evasion and stuff like that.
[00:11:36.792 --> 00:11:40.673]  I don't think she would have been in prison that long, and so I don't see how
[00:11:41.919 --> 00:11:48.183]  Uh, having a book deal waiting for her, how, how, I don't see her not seeing the light at the end of the tunnel with that situation.
[00:11:48.203 --> 00:11:49.324]  No, I, I gotta agree with you 110%.
[00:11:49.784 --> 00:11:53.226]  That's why it's important for our listeners, uh, to get out there.
[00:11:53.346 --> 00:11:55.048]  Check out InfoWars.com.
[00:11:55.088 --> 00:11:56.028]  Thanks, Trey, I appreciate it.
[00:11:56.448 --> 00:11:57.849]  Uh, check out PrisonPlanet.com.
[00:11:57.869 --> 00:12:03.313]  There's a huge article up there with not only her suicide letters, but actual, uh, letters that she mailed here.
[00:12:03.773 --> 00:12:07.776]  So you can compare the real handwriting, uh, to the handwriting in those letters.
[00:12:07.816 --> 00:12:09.917]  We wanna hear your introspective into that.
[00:12:10.612 --> 00:12:13.853]  We're going to be getting into some jackboot cops later as well, of course.
[00:12:14.573 --> 00:12:19.014]  Police pulling over and assaulting people in the car, and then charging them with assault.
[00:12:19.054 --> 00:12:20.135]  It's the new America, folks.
[00:12:20.195 --> 00:12:21.335]  It's how they do.
[00:12:22.335 --> 00:12:27.337]  But I think this, out of the Washington Post, it came out Sunday and it's been pretty ignored.
[00:12:27.777 --> 00:12:30.998]  But again, let me just read the first couple paragraphs here.
[00:12:31.852 --> 00:12:45.455]  Almost eight years after Al-Qaeda nearly sank the USS Cole with an explosive-stuffed motorboat killing 17 sailors, all the defendants convicted in the attack have escaped from prison or been freed by Yemeni officials.
[00:12:45.475 --> 00:12:46.155]  Let me say that again.
[00:12:47.076 --> 00:12:52.317]  All the defendants convicted in the attack have escaped from prison or been freed by Yemeni officials.
[00:12:52.357 --> 00:12:53.557]  Now, why is this so important?
[00:12:54.277 --> 00:12:55.618]  Well, let me tell you why it's so important.
[00:12:57.634 --> 00:13:06.923]  The government's version of terrorism, if there was an Al-Qaeda member under every bed like they'd have you believe, and blonde, blue-haired Al-Qaeda members, you know, they're recruiting white people now.
[00:13:09.005 --> 00:13:10.547]  These guys would be the guys in Gitmo.
[00:13:11.228 --> 00:13:11.468]  Okay?
[00:13:11.488 --> 00:13:13.770]  These guys would be the guys in Abu Ghraib.
[00:13:13.790 --> 00:13:16.313]  Do you think we'd let Yemeni officials
[00:13:18.012 --> 00:13:18.812]  Have our terrorists?
[00:13:19.253 --> 00:13:20.913]  Seriously, do you really believe that?
[00:13:21.493 --> 00:13:27.316]  If these are the guys that actually bombed the coal, do you think that we would let them be in a Yemeni prison?
[00:13:27.876 --> 00:13:28.096]  No!
[00:13:28.676 --> 00:13:32.578]  These are the guys that should be on the so-called waterboarding tables.
[00:13:33.278 --> 00:13:36.319]  Alright, these are the guys that you should be extracting information from.
[00:13:36.560 --> 00:13:38.140]  But no, instead they're going to be let go.
[00:13:38.740 --> 00:13:44.863]  There'll probably be some wild outlandish story about how they helped with the next terror attack, the next false flag operation.
[00:13:46.306 --> 00:13:47.886]  And the dumb public will go along with it.
[00:13:48.907 --> 00:13:55.068]  Just like they went along with, uh, what was it, uh, Zwarhe there, who was killed like three different times.
[00:13:55.088 --> 00:14:02.029]  There was one time, I think, uh, you know, Khalid Sheikh Mohammed was captured and killed a couple times before, you know, his official capture.
[00:14:02.729 --> 00:14:11.051]  And so they put out those, you know, Mario the Plumber pics, and, you know, convicted him of the crimes of 9-11, and then didn't show anybody anything, and said, well, you know,
[00:14:12.077 --> 00:14:13.498]  Our interrogations are good enough.
[00:14:13.578 --> 00:14:14.879]  The public can just believe us.
[00:14:15.320 --> 00:14:21.805]  And even that on mainstream news, a lot of people were like, well, you know, he was tortured and there's no tape and there was no trial.
[00:14:22.566 --> 00:14:23.767]  Maybe there's something going on here.
[00:14:23.787 --> 00:14:25.508]  You're damn right there's something going on here!
[00:14:26.389 --> 00:14:28.411]  And it has nothing to do with terrorism.
[00:14:28.431 --> 00:14:40.141]  It has everything to do with fear and imposing new modes of control on the American people through eviscerating the Constitution and Bill of Rights and bringing into existence
[00:14:41.406 --> 00:14:44.250]  New agencies, such as Homeland Security.
[00:14:44.290 --> 00:14:48.155]  I know it's not so new anymore, folks, but we've been acclimated to this thing.
[00:14:48.255 --> 00:14:52.100]  We've been acclimated to a system of color codes.
[00:14:52.460 --> 00:14:53.281]  Oh no, it's orange.
[00:14:53.842 --> 00:14:54.923]  The threat level is high.
[00:14:56.025 --> 00:15:00.230]  Oh, I better lock my doors and not talk to anybody and report suspicious behavior.
[00:15:00.842 --> 00:15:02.143]  I mean, that's what it's come down to.
[00:15:02.583 --> 00:15:08.965]  And they're talking about having a high school that's going to indoctrinate people into Homeland Security, basically train you to go there.
[00:15:09.526 --> 00:15:13.407]  And they just recently had this drug bust over at San Diego University.
[00:15:13.447 --> 00:15:17.149]  I think it was either San Diego State or San Diego U. I'm not sure which one it is.
[00:15:17.990 --> 00:15:29.334]  And, uh, I think they rounded up about a hundred kids, and one of the kids that they arrested for selling cocaine and having weapons was, of course, in the criminal justice program, about to head into Homeland Security.
[00:15:29.654 --> 00:15:30.814]  See, these people are criminals, too.
[00:15:30.854 --> 00:15:37.236]  Just because you work for a government agency doesn't make it so you're above the law or you're not corrupt.
[00:15:37.296 --> 00:15:42.838]  No, most of these people get involved in these agencies so they can be more corrupt, so they can take some money off the top.
[00:15:44.207 --> 00:15:51.934]  It has nothing to do with protecting you and I. Again, the people that supposedly bombed the coal are out of prison.
[00:15:54.156 --> 00:15:57.339]  They were not the subject of these high-tech camps.
[00:15:57.539 --> 00:16:02.643]  When Mitt Romney goes out and says, Oh, I think that we should have more prisoners in Abu Ghraib.
[00:16:02.683 --> 00:16:03.764]  I think it should be bigger.
[00:16:05.226 --> 00:16:06.507]  I want bigger Gitmo.
[00:16:07.508 --> 00:16:09.069]  Guantanamo Bay does not do enough.
[00:16:09.915 --> 00:16:15.260]  Well, if you're not putting the quote-unquote, suppose it, real terrorists in these bases, what are they there for?
[00:16:15.541 --> 00:16:25.571]  Well, they're there to, you know, herd up the farmers and the sheep herders and, you know, the regular people and do experiments on them.
[00:16:26.184 --> 00:16:28.745]  Check out, uh, John Ronson's, uh, what is it?
[00:16:29.205 --> 00:16:40.408]  Crazy Rulers of the World, in the second part of that, they show how they torture these people by playing a continuous loop of Barney, I love you, you love me, we're a happy family.
[00:16:40.828 --> 00:16:46.309]  Can you imagine having to hear that for 24 hours a day, for months and years on end, while you're tortured?
[00:16:46.869 --> 00:16:49.130]  While you watch your family get tortured?
[00:16:49.150 --> 00:16:53.791]  I, you know, we have William Lewis on, uh, a little later today.
[00:16:54.773 --> 00:16:56.555]  And he's recently put out Washington, You're Fired.
[00:16:56.575 --> 00:17:01.679]  You can get that over at Infowars.com along with American Drug War and a host of other great titles.
[00:17:01.739 --> 00:17:06.322]  But the reason I bring William Lewis into this is because I was skimming through his movie last night.
[00:17:07.163 --> 00:17:10.045]  And he has some of those pictures from Guantanamo Bay.
[00:17:10.566 --> 00:17:15.210]  You know, the famous ones we've all seen with the dogs attacking and the prisoners naked and bloodied.
[00:17:15.450 --> 00:17:16.451]  But that's not half of it.
[00:17:16.871 --> 00:17:17.171]  Okay?
[00:17:17.812 --> 00:17:20.514]  The foreign press published pictures of women being raped.
[00:17:21.181 --> 00:17:22.042]  I bet you didn't know that.
[00:17:22.382 --> 00:17:23.562]  Do a little Google image search.
[00:17:23.803 --> 00:17:24.843]  Take the safe search off.
[00:17:25.464 --> 00:17:26.104]  Just type it in.
[00:17:26.664 --> 00:17:27.185]  It's real.
[00:17:27.965 --> 00:17:32.768]  And that's just a small percentage of the things that were leaked out of Abu Ghraib.
[00:17:32.788 --> 00:17:50.719]  We all think that we've seen it all, but if you go back to the news, in and around that time, there were many senators that got to watch the videotapes and see the classified photographs, and they were appalled, they were disgusted, they barely even discussed it with the media because they could not believe what they had seen and experienced.
[00:17:53.231 --> 00:17:58.713]  And of course, you know, Don Rumsfeld and Gonzalez want to blame it on the lower tier.
[00:17:59.393 --> 00:18:01.754]  They want to get an army colonel in trouble.
[00:18:02.054 --> 00:18:03.494]  They want to say he orchestrated it.
[00:18:04.555 --> 00:18:08.276]  Well, these guys up at the upper echelons, they're the ones that ordered it.
[00:18:09.096 --> 00:18:10.637]  They knew they were torturing people.
[00:18:10.697 --> 00:18:12.537]  They know what kind of programs they're running.
[00:18:13.157 --> 00:18:18.239]  They try to have plausible deniability by bringing in CACI forces, CACI forces.
[00:18:19.457 --> 00:18:20.558]  Or Blackwater types.
[00:18:21.118 --> 00:18:23.600]  For them to, uh, carry out the interrogations.
[00:18:24.160 --> 00:18:26.021]  But the military knows damn well what they're doing.
[00:18:26.141 --> 00:18:26.982]  They're in the room, too.
[00:18:27.662 --> 00:18:31.084]  And if you think that they don't jump in, you're very mistaken.
[00:18:31.104 --> 00:18:33.346]  I mean, again, check it out for yourselves, folks.
[00:18:33.406 --> 00:18:34.547]  Go out, do the research.
[00:18:34.707 --> 00:18:36.388]  I'm not asking you to believe anything I'm saying.
[00:18:36.568 --> 00:18:38.849]  I'm asking you to actually make your mind work.
[00:18:39.450 --> 00:18:39.690]  You know?
[00:18:40.250 --> 00:18:41.631]  Go out, do a little research.
[00:18:41.671 --> 00:18:42.391]  Get on the internet.
[00:18:42.552 --> 00:18:45.614]  You know, that new fandangled thing the kids are talking about.
[00:18:46.954 --> 00:18:47.835]  Type in Abu Ghraib.
[00:18:48.931 --> 00:18:49.891]  Type in photographs.
[00:18:50.211 --> 00:18:51.312]  Type in videotapes.
[00:18:52.712 --> 00:19:03.236]  Literally, John Hugh writes memos how they can crush small children's testicles in front of their parents and rape people with battery acid if it's going to stop the next terror attack.
[00:19:04.436 --> 00:19:06.037]  Because we're all worried about terrorism.
[00:19:06.977 --> 00:19:14.119]  Well, apparently someone's not worried about terrorism because all the people that killed those sailors at the USS Cole are gone.
[00:19:15.540 --> 00:19:16.160]  They're gone.
[00:19:17.213 --> 00:19:18.715]  It's so ridiculous.
[00:19:18.735 --> 00:19:19.035]  Hold on.
[00:19:19.475 --> 00:19:25.261]  Two suspects described as the key organizers were captured outside Yemen and are being held at Guantanamo Bay.
[00:19:25.321 --> 00:19:26.422]  See, those are the guys there.
[00:19:26.943 --> 00:19:29.865]  Many details of their alleged involvement remain classified.
[00:19:30.566 --> 00:19:33.769]  It is unclear when or if they will be tried by the military.
[00:19:33.789 --> 00:19:36.572]  Well, if they were guilty, they'd be tried in a hurry, folks.
[00:19:37.253 --> 00:19:39.755]  PrisonPlanet.com will be back after this.
[00:19:40.616 --> 00:19:41.136]  Bob Chapman, 1130.
[00:19:54.295 --> 00:19:56.337]  Do you know the truth about cancer treatments?
[00:19:56.977 --> 00:20:05.905]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:20:06.445 --> 00:20:13.551]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:20:14.272 --> 00:20:19.754]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:20:20.254 --> 00:20:31.038]  Without cutting, bleeding, drugs, or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:20:31.818 --> 00:20:32.178]  It is a big idea.
[00:20:55.839 --> 00:20:56.899]  A New World Order.
[00:20:57.600 --> 00:21:02.001]  In the near future, Earth is dominated by a powerful new government.
[00:21:02.482 --> 00:21:05.303]  It's known as the Bilderberg Group.
[00:21:05.343 --> 00:21:07.584]  Could their objective be world domination?
[00:21:08.124 --> 00:21:10.545]  For thousands of years, their dark order grew.
[00:21:11.305 --> 00:21:18.628]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:21:21.650 --> 00:21:26.633]  For the first time in history, the elite's plan for world government is blown wide open.
[00:21:27.094 --> 00:21:30.396]  You will learn the secret that drives the entire New World Order agenda.
[00:21:30.416 --> 00:21:33.438]  The old Americans are making great progress toward a world government.
[00:21:33.538 --> 00:21:34.679]  Most people have no idea.
[00:21:34.699 --> 00:21:35.479]  They're not after money.
[00:21:35.499 --> 00:21:36.560]  They have all the money they need.
[00:21:36.760 --> 00:21:37.461]  They're after power.
[00:21:37.741 --> 00:21:38.761]  That's what they're after.
[00:21:38.902 --> 00:21:43.425]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[00:21:43.665 --> 00:21:47.167]  Or watch it online right now at PrisonPlanet.tv.
[00:21:47.607 --> 00:21:47.988]  In Game.
[00:21:48.388 --> 00:21:49.909]  Blueprint for global enslaving.
[00:21:50.429 --> 00:21:51.470]  You have been warned.
[00:21:52.791 --> 00:21:55.733]  Spyville.com is your choice for everything spy related.
[00:21:55.973 --> 00:22:03.920]  Stealth cameras cleverly disguised as items commonly found around the home, night vision cameras, covert phone and voice recorders, powerful binoculars, security systems and more.
[00:22:04.140 --> 00:22:09.985]  Find hidden cameras wherever you go with a small handheld spy finder and locate hidden transmitters with one of our bug detectors.
[00:22:10.325 --> 00:22:15.952]  Spieville .com also carries a wide variety of night vision scopes, allowing you to see in the darkest of conditions.
[00:22:16.172 --> 00:22:20.857]  Protect your home and business with our complete line of security cameras made to fit any situation.
[00:22:21.077 --> 00:22:23.921]  We also carry a large selection of personal security devices.
[00:22:24.141 --> 00:22:30.989]  Keep your personal belongings secure using our hidden safes made out of everyday household items, including an outlet safe and even an underwear safe.
[00:22:31.269 --> 00:22:35.875]  Go to Spyville.com that's S P Y V I L L E dot com or call us today at 866-779-8455.
[00:22:35.895 --> 00:22:36.175]  That's 866-779-8455.
[00:22:36.195 --> 00:22:38.718]  Use promotional code GCN 007 and receive a 5% discount when ordering online.
[00:22:38.738 --> 00:22:40.760]  Spyville.com where your personal security and well-being is our goal.
[00:22:52.529 --> 00:23:05.319]  Now from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[00:23:05.680 --> 00:23:16.368]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[00:23:16.748 --> 00:23:18.950]  Loose Change Final Cut is the ultimate 9-11 exposé.
[00:23:20.151 --> 00:23:21.852]  From hijackers being trained at U.S.
