[00:00:00.550 --> 00:00:02.313]  Government cover-ups.
[00:09:45.094 --> 00:09:45.994]  Open the door.
[00:09:45.994 --> 00:09:50.976]  I want people to hear this live to the... you know, 16 million people listening.
[00:09:50.976 --> 00:09:54.717]  And where are you, Alex?
[00:09:54.717 --> 00:09:56.178]  You can hear the alarm in the background.
[00:09:56.178 --> 00:09:57.218]  George, do you hear that?
[00:09:57.218 --> 00:09:58.759]  Yeah, now where are you exactly?
[00:09:58.759 --> 00:10:00.259]  They're going to use this as an excuse.
[00:10:00.259 --> 00:10:01.660]  The Westfield Marriott
[00:10:02.136 --> 00:10:03.216]  Right outside D.C.
[00:10:03.216 --> 00:10:04.257]  in Chantilly.
[00:10:04.257 --> 00:10:06.017]  They want to use this to flush us out of here.
[00:10:06.017 --> 00:10:07.058]  They're very upset.
[00:10:07.058 --> 00:10:10.939]  Everybody that covers Bilderberg, I was detained two years ago, interrogated, screamed at.
[00:10:10.939 --> 00:10:15.120]  They said Bilderberg was upset about me, wanted to stop us.
[00:10:15.120 --> 00:10:16.181]  This is guaranteed.
[00:10:16.181 --> 00:10:18.161]  Everywhere we go, we're followed.
[00:10:18.161 --> 00:10:23.523]  We have another hotel across town as a base of operations that were there questioning us, getting in our faces.
[00:10:23.939 --> 00:10:24.799]  We're being followed everywhere.
[00:10:24.799 --> 00:10:26.260]  I need everybody's support right now.
[00:10:26.260 --> 00:10:28.141]  I pray to God they don't try to set me up.
[00:10:28.141 --> 00:10:34.524]  They may have tried to concoct this in some way to say, you know, look, they didn't leave during a fire drill, assessing me, knowing I would stay and do the interview.
[00:10:34.524 --> 00:10:41.147]  But again, the moment the phone rang with Tom Danheiser, the moment the phone rang, the guys answered it.
[00:10:41.147 --> 00:10:42.188]  I'm standing there.
[00:10:42.188 --> 00:10:44.268]  The alarm goes off.
[00:10:44.268 --> 00:10:45.249]  It's going off right now.
[00:10:45.249 --> 00:10:47.010]  The guests are exiting the hotel out there.
[00:10:47.010 --> 00:10:48.590]  Of course there's no fire.
[00:10:48.590 --> 00:10:50.611]  This is just absolutely insane.
[00:10:50.611 --> 00:10:51.712]  I noticed, too, that there was
[00:10:52.245 --> 00:10:56.928]  Over 100 security people here today, but tonight we got back and it was a total ghost town.
[00:10:56.928 --> 00:10:58.530]  And this is what's insane.
[00:10:58.530 --> 00:11:04.674]  We have a security guy walk up to us 30 minutes ago, about 25 minutes ago, before this happened and said, what are you guys doing?
[00:11:04.674 --> 00:11:08.377]  We said, we're just walking around checking out the artwork in the hotel, which we actually were admiring.
[00:11:08.377 --> 00:11:10.478]  And we were also going around getting some footage.
[00:11:10.478 --> 00:11:11.919]  And he said, well, no cameras allowed.
[00:11:11.919 --> 00:11:12.520]  We said, fine.
[00:11:12.520 --> 00:11:16.863]  And then he said, yeah, we had somebody do a fire alarm a few weeks ago.
[00:11:16.863 --> 00:11:20.045]  And me and Rob, my camera guy, we're going, why'd you tell us about a fire alarm?
[00:11:20.729 --> 00:11:21.810]  I forgot that part, George.
[00:11:21.810 --> 00:11:23.070]  These bastards have done this.
[00:11:23.070 --> 00:11:23.710]  I don't know how.
[00:11:23.710 --> 00:11:26.111]  They're planning to try to set us up or something.
[00:11:26.111 --> 00:11:27.112]  But this is incredible.
[00:11:27.112 --> 00:11:29.513]  We are here in the middle of this right now, George.
[00:11:29.513 --> 00:11:32.314]  Alright, you get yourself outside and be safe, okay?
[00:11:32.314 --> 00:11:35.275]  Okay, once I get out, do you want Tom to call me back?
[00:11:35.275 --> 00:11:39.117]  Yeah, we'll call you back, make sure everything's okay, Alex.
[00:11:39.117 --> 00:11:42.038]  Okay, there'll be total coverage at PrisonPlanet.com.
[00:11:42.038 --> 00:11:44.539]  We're going to be here the next three days covering this for you, George.
[00:11:44.539 --> 00:11:46.100]  This is insane, everybody.
[00:11:46.380 --> 00:11:48.321]  Pray for us, and thank God you're there.
[00:11:48.321 --> 00:11:51.143]  Thank God you were there to cover when I got detained in Canada.
[00:11:51.143 --> 00:11:52.924]  All we're trying to do is get the First Amendment out.
[00:11:52.924 --> 00:11:53.904]  We're reporters.
[00:11:53.904 --> 00:11:57.986]  It's our right when 125 world leaders show up.
[00:11:57.986 --> 00:12:01.668]  If 125 Hollywood people showed up and it was in secret, there'd be media everywhere.
[00:12:01.668 --> 00:12:04.330]  We have a right and a duty to find out what's going on.
[00:12:04.330 --> 00:12:10.133]  We have a right and a duty to cover what's going on here, and that's all we're doing as free Americans under the First Amendment.
[00:12:10.133 --> 00:12:11.153]  We've paid our way.
[00:12:11.153 --> 00:12:12.454]  We're staying in this hotel.
[00:12:12.454 --> 00:12:14.575]  They kick us out tomorrow for the official meeting to begin.
[00:12:15.103 --> 00:12:18.184]  Globalists are already arriving, and this is some kind of stunt.
[00:12:18.184 --> 00:12:21.346]  These bastards walked up to us and made a comment about fire alarms.
[00:12:21.346 --> 00:12:22.806]  That's the part I forgot to tell you.
[00:12:22.806 --> 00:12:23.707]  I'm like, why did he say that?
[00:12:23.707 --> 00:12:24.807]  We're like, that's weird.
[00:12:24.807 --> 00:12:33.651]  We come up in the elevator, we walk in the room, we've got our crew in here, the phone rings, and right as the phone rings and they pick it up, and your producer's calling us.
[00:12:33.651 --> 00:12:36.813]  Alright Alex, get yourself out of there and we'll check back with you.
[00:12:36.813 --> 00:12:39.754]  That's Alex Jones, who's obviously very excited.
[00:12:40.504 --> 00:12:43.225]  Over what's going on there where the Bilderbergs are meeting.
[00:12:43.225 --> 00:12:50.869]  Now the Bilderbergs is an elite invitation-only conference of very influential members of business, media, political community.
[00:12:50.869 --> 00:13:04.735]  Past attendees have included Hillary Clinton, Bill Clinton, former Secretary of Defense, Donald Rumsfeld, former British Prime Minister Tony Blair, and then a number of other people that we just have no idea who they are.
[00:13:05.868 --> 00:13:08.809]  Kissinger, John Edwards.
[00:13:08.809 --> 00:13:10.610]  Let me try to think about some other guys.
[00:13:10.610 --> 00:13:12.631]  Greenspan goes there.
[00:13:12.631 --> 00:13:16.192]  Really, the upper crust of the American elite.
[00:13:16.192 --> 00:13:18.473]  And of course, David Rockefeller is there every year.
[00:13:18.473 --> 00:13:25.416]  George Pataki was there in 2006 on video, sucking up to one David Rockefeller.
[00:13:25.416 --> 00:13:28.117]  All right, let's take some calls before Alex actually calls in.
[00:13:28.117 --> 00:13:30.278]  Let's go to Dion in New York.
[00:13:30.278 --> 00:13:31.918]  Dion, are you with us?
[00:13:31.918 --> 00:13:32.578]  I'm here.
[00:13:32.578 --> 00:13:33.319]  What's up, man?
[00:13:33.319 --> 00:13:33.799]  How you doing, man?
[00:13:34.602 --> 00:13:36.783]  Pretty good, guess where I'm at right now?
[00:13:36.783 --> 00:13:37.823]  Uh, Bilderberg?
[00:13:37.823 --> 00:13:39.964]  That's right, sir.
[00:13:39.964 --> 00:13:47.287]  A little spooked out after that last call, I gotta say, that, you know, clip of Alex, but I guess here I go, still going.
[00:13:47.287 --> 00:13:51.048]  I have two comments and a request.
[00:13:51.048 --> 00:13:56.931]  First comment is, you changed by far the best rule of waking someone up to 9-11.
[00:13:56.931 --> 00:14:00.912]  Truth, I appreciate it, and it really helped me wake up some of my friends.
[00:14:00.912 --> 00:14:01.633]  Okay, thanks, man.
[00:14:03.706 --> 00:14:06.068]  If this TV show does happen, you've got to be in it somehow.
[00:14:06.068 --> 00:14:07.829]  You've got to be like the Ed McMahon.
[00:14:07.829 --> 00:14:09.030]  You know what I mean?
[00:14:09.030 --> 00:14:11.012]  A little side permit section.
[00:14:11.012 --> 00:14:11.932]  Well, thanks, man.
[00:14:11.932 --> 00:14:13.413]  I appreciate that.
[00:14:13.413 --> 00:14:18.397]  The third request, since I'm going to this Filzberg thing, I'm going to be alone.
[00:14:18.397 --> 00:14:26.123]  I'm sure a lot of other people are, too, and I'm just hoping you could pass the word on to Alex, maybe to give some advice to those of us traveling there that
[00:14:26.510 --> 00:14:28.292]  It's the first time, you know, not really knowing what to do.
[00:14:28.292 --> 00:14:29.573]  If you could just give advice to people.
[00:14:29.573 --> 00:14:32.256]  Sure, well let me give you some advice right now.
[00:14:32.256 --> 00:14:38.242]  You know, I talked to Luke Radowski late last night, and there's some breaking news on that Gary Tallis arrest.
[00:14:38.242 --> 00:14:48.092]  They went to court yesterday, actually, and the prosecutors tried to say that Gary had put personal information of the other man up on the web, which is a total lie, and they're going for him.
[00:14:48.092 --> 00:14:50.034]  I mean, they offered him two years probation yesterday.
[00:14:50.646 --> 00:14:51.068]  I don't know.
[00:14:58.578 --> 00:14:59.978]  Here's what's going to happen.
[00:14:59.978 --> 00:15:02.979]  The way that that hotel is set up, it has a long driveway.
[00:15:02.979 --> 00:15:05.620]  It's at an intersection of about four streets, I believe.
[00:15:05.620 --> 00:15:08.741]  They're not going to let you anywhere near anything but that intersection.
[00:15:08.741 --> 00:15:13.783]  I would imagine that's where Alex and crew will be to try to tape those attending.
[00:15:13.783 --> 00:15:14.924]  That's your best shot.
[00:15:14.924 --> 00:15:23.126]  What you're going to try to do is get the faces of those on camera that are in the cars, because that's going to be a passing moment, man.
[00:15:23.126 --> 00:15:28.128]  You're literally going to have 30 seconds to try to get these guys on camera and then try to match a face to a name.
[00:15:28.757 --> 00:15:38.100]  Now your only other shot to try to get these guys on camera or see what these elite guys are up to is to troll the local, you know, aristocratic bar scene.
[00:15:38.100 --> 00:15:45.762]  I've been down in Virginia before and you would not believe, like, all these little restaurants, bars, they have, like, little idol ships.
[00:15:45.762 --> 00:15:53.204]  Little pictures of, like, Lee Hamilton and Thomas Kean and all these Washington insiders when they were younger, when they were in college, when they were just starting out.
[00:15:53.204 --> 00:15:55.125]  And that's where these guys tend to like to hang out.
[00:15:55.549 --> 00:16:03.933]  So I would say go around there, try to get as much footage as you possibly can, and of course, you know, try to get them driving in and out of Bilderberg.
[00:16:03.933 --> 00:16:08.456]  I've got a new battery for my camera, it's all charged up, so hopefully I've got a steady hand.
[00:16:08.456 --> 00:16:11.757]  Alright, Godspeed, Dion, we're gonna jump to Bart in Houston.
[00:16:11.757 --> 00:16:14.059]  Bart, are you with us?
[00:16:14.059 --> 00:16:15.119]  You with us, Bart?
[00:16:15.119 --> 00:16:17.640]  Oh, hey, sorry, I clicked out for a second.
[00:16:17.640 --> 00:16:18.141]  That's okay.
[00:16:18.141 --> 00:16:22.223]  Yeah, you know, this Bilderberg conference, I really feel
[00:16:23.118 --> 00:16:31.926]  It's probably one of the most, I mean, each one has been important for what it's done for world policy and what the elite and the establishment are trying to accomplish.
[00:16:31.926 --> 00:16:41.434]  But everywhere I turn, and I'm a complete info-media junkie, I mean, this is basically what I spend all of my time doing.
[00:16:41.434 --> 00:16:47.079]  At every corner, from every sector, everyone feels the acceleration happening right now.
[00:16:47.515 --> 00:16:55.798]  I mean, these last seven years, these last eight years, have just been this crazy rollercoaster ride as we're just accelerating into the new world order.
[00:16:55.798 --> 00:17:09.824]  But I think everyone can definitely feel that this next 12 months, I think that the illusion of normalcy that has bemused and controlled so much of the public is really going to start fading away.
[00:17:09.824 --> 00:17:16.407]  And that it's absolutely critical for every one of us, in every way possible, to accelerate
[00:17:17.947 --> 00:17:21.170]  I absolutely agree with you.
[00:17:21.170 --> 00:17:25.455]  I mean, we're on the verge of $5 a gallon nationwide.
[00:17:25.455 --> 00:17:27.357]  Expect that in the next couple months.
[00:17:27.357 --> 00:17:28.899]  I'm pretty sure that's what they're going to be discussing.
[00:17:28.899 --> 00:17:30.361]  They're going to be discussing gas prices.
[00:17:30.361 --> 00:17:33.504]  They're going to be discussing how the presidential election is going to go.
[00:17:33.504 --> 00:17:36.748]  They're going to be discussing possibilities and, really, probabilities.
[00:17:37.108 --> 00:17:41.511]  For our Vice President, my money's still on Edwards, just because he's an insider with those guys.
[00:17:41.511 --> 00:17:45.194]  It'll be almost guaranteed if he actually shows up to the Bilderberg meeting this year.
[00:17:45.194 --> 00:17:54.882]  They tend to like him, I believe, because he's well-spoken, he's a good-looking guy, and he fools a lot of people with his rhetoric, much like Obama does.
[00:17:54.882 --> 00:17:55.782]  Obama's a great speaker.
[00:17:55.782 --> 00:18:03.248]  He doesn't say much when he speaks, but he gets them with slogans like, you know, change you can vote for, change you can believe in.
[00:18:03.248 --> 00:18:04.249]  People love that stuff.
[00:18:04.589 --> 00:18:05.909]  Whether it's change or not.
[00:18:05.909 --> 00:18:06.329]  Change?
[00:18:06.329 --> 00:18:06.890]  That's good!
[00:18:06.890 --> 00:18:08.370]  We need change!
[00:18:08.370 --> 00:18:11.570]  So, you know, we have to keep a close eye on what Bilderberg's going to do here.
[00:18:11.570 --> 00:18:15.131]  Remember back in 2002 they decided that they were going to invade Iraq.
[00:18:15.131 --> 00:18:20.552]  In 2003 I had Estalon yesterday saying that there's no way they're going to go into Iran.
[00:18:20.552 --> 00:18:32.715]  You know, I'd like to believe him, but when you have, you know, the President of Australia going into how they're about to build an Asian Union, you know when they're building a North American Union, the European Union's already there, the Pan-American Union has been formed,
[00:18:34.226 --> 00:18:47.595]  You know, you've got to wonder if they're really going to push for this Eurasian Union, and it seems like, you know, the only two countries that are really stopping that Eurasian Union are Iran and possibly Saudi Arabia, but we're buddies with Saudi Arabia at this point.
[00:18:47.595 --> 00:18:48.636]  So, we'll see.
[00:18:48.636 --> 00:18:49.577]  Go ahead.
[00:18:49.577 --> 00:18:56.181]  Well, I was going to say, if you look, you know, there really is a schism within the New World Order right now.
[00:18:56.181 --> 00:19:00.725]  I had a chance to interview Dr. Joseph Nye a couple of months back when he came to Houston.
[00:19:01.724 --> 00:19:03.405]  I don't, not many people know who he is.
[00:19:03.405 --> 00:19:06.227]  He's the founder of neoliberalism.
[00:19:06.227 --> 00:19:13.972]  And when I interviewed him, you know, he talked about how at least their group understood that they had pushed it too far.
[00:19:13.972 --> 00:19:16.933]  And I went back and I've read everything that he's written for the last year.
[00:19:16.933 --> 00:19:22.977]  And it goes exactly through that about the elite are saying that they need a John F. Kennedy.
[00:19:22.977 --> 00:19:30.682]  They need an FDR right now to channel the energy back into their system because of the widespread, um,
[00:19:32.321 --> 00:19:34.842]  And I think they think that Obama is that guy.
[00:19:34.842 --> 00:19:36.003]  A lot of people are getting behind him.
[00:19:36.003 --> 00:19:37.504]  I thank you for the call, Bart.
[00:19:37.504 --> 00:19:41.287]  On the other end, I'm going to talk about Plum Island and how they may be moving that.
[00:19:41.287 --> 00:19:50.473]  Now, for those who don't know what Plum Island is, well, it's this bio-warfare lab that specializes in foot and mouth and all these other great diseases, and they want to expand and move it.
[00:19:50.473 --> 00:19:51.574]  This is the Alex Jones Show.
[00:19:51.574 --> 00:19:52.775]  We'll be back after these.
[00:19:54.537 --> 00:19:57.219]  Do you know the truth about cancer treatments?
[00:19:57.219 --> 00:20:06.686]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:20:06.686 --> 00:20:13.771]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:20:14.491 --> 00:20:20.479]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:20:20.479 --> 00:20:31.273]  Without cutting, bleeding, drugs, or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:20:32.054 --> 00:20:32.675]  We're good to go.
[00:20:53.214 --> 00:20:55.176]  Our beloved Republic is on her knees.
[00:20:55.176 --> 00:20:58.800]  The forces of globalism are destroying national sovereignty worldwide.
[00:20:58.800 --> 00:21:01.243]  But in Liberty's darkest hour, there is hope.
[00:21:01.243 --> 00:21:04.287]  The first time in modern history, the people are beginning to wake up.
[00:21:04.287 --> 00:21:10.033]  It is essential that Patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[00:21:10.033 --> 00:21:13.938]  We have a short time frame to fully awaken and energize the people to meet this threat.
[00:21:14.258 --> 00:21:19.462]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[00:21:19.462 --> 00:21:22.504]  PrisonPlanet.tv is a vault of forbidden information.
[00:21:22.504 --> 00:21:29.730]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[00:21:29.730 --> 00:21:35.714]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[00:21:35.714 --> 00:21:40.238]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[00:21:40.538 --> 00:21:43.383]  The Info War is waiting for you to set it free.
[00:21:43.383 --> 00:21:45.426]  Join PrisonPlanet.tv.
[00:21:45.426 --> 00:21:47.429]  Burn the info bombs to disk.
[00:21:47.429 --> 00:21:49.573]  Put them on the file sharing networks.
[00:21:49.573 --> 00:21:51.336]  Bring down the New World Order.
[00:21:51.336 --> 00:21:52.097]  PrisonPlanet.tv
[00:21:53.148 --> 00:21:54.208]  Hello, Ted Anderson.
[00:21:54.208 --> 00:21:59.149]  Listeners of the network are familiar with the Federal Reserve Note and understand the risks of deficit spending.
