[00:00:00.009 --> 00:00:01.630]  We're good to go.
[00:06:20.755 --> 00:06:23.276]  Triple concentrated for all your cleaning needs.
[00:06:23.276 --> 00:06:25.716]  From bathing and laundry to dishes, hair and more.
[00:06:25.716 --> 00:06:26.917]  No harsh chemicals.
[00:06:26.917 --> 00:06:28.097]  No animal testing.
[00:06:28.097 --> 00:06:29.437]  I use them and love them.
[00:06:29.437 --> 00:06:31.318]  Knowing they're all natural and safe.
[00:06:31.318 --> 00:06:32.738]  And I save big time.
[00:06:32.738 --> 00:06:34.299]  Call Calvin Pure Soap at 1-800-340-7091.
[00:06:34.299 --> 00:06:34.619]  That's 1-800-340-7091.
[00:06:34.619 --> 00:06:34.979]  Or log on to
[00:06:41.041 --> 00:06:44.223]  Go to 5starsoap.com now for a free catalog.
[00:06:44.223 --> 00:06:46.705]  Again, that number, 1-800-340-7091 or 5starsoap.com for all your cleaning needs.
[00:06:51.687 --> 00:06:52.147]  Fact.
[00:06:52.147 --> 00:06:58.172]  Rapid industrialization has resulted in environmental pollution and its curse on world health is staggering.
[00:06:58.172 --> 00:07:02.495]  We live in a toxic world that is bombarded by seven new chemicals each day.
[00:07:02.495 --> 00:07:10.181]  The human body is amazing and efficient in design, but because of the polluted world in which we live, is unable to remove all toxins.
[00:07:10.181 --> 00:07:10.922]  The solution.
[00:07:10.922 --> 00:07:15.145]  Detoxification integrated with the LectroChi Premier Energy Foot Spa.
[00:07:15.145 --> 00:07:17.127]  The LectroChi Premier Energy Foot Spa.
[00:07:17.227 --> 00:07:17.487]  I think so.
[00:07:37.156 --> 00:07:39.939]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[00:08:19.402 --> 00:08:22.243]  Thank you for joining us today.
[00:08:22.243 --> 00:08:30.929]  We've got a guest coming up in about 20 minutes who's going to discuss how the Democratic Convention is going to be held this year.
[00:08:34.068 --> 00:08:47.737]  They are not allowing anybody to demonstrate unless they authorize it, and then hundreds of groups go and put in for a lottery, and then one group is allowed to demonstrate in a small pen.
[00:08:47.737 --> 00:08:56.504]  Now, that's the opposite of the First Amendment, that's the opposite of the United States and our entire heritage and our law, but it doesn't matter.
[00:08:56.504 --> 00:09:01.287]  Major states are announcing there's no more Fourth Amendment, and they'll spy on whoever they want without warrants, too.
[00:09:02.518 --> 00:09:05.259]  It's just wall-to-wall government lawlessness.
[00:09:05.259 --> 00:09:20.366]  I went and paid the supposed income taxes to the private Federal Reserve yesterday and violated my own Fifth Amendment right, incriminating myself, and a tax code designed so they can selectively enforce on whoever they wish.
[00:09:20.366 --> 00:09:30.270]  And then I was at a meeting last night at about 10 o'clock and I was driving downtown and I was in traffic that was moving slowly across the Congress Bridge
[00:09:31.038 --> 00:09:36.081]  That is a 35 mile an hour speed limit and a cop pulls me over and he says, uh, didn't you see me behind you?
[00:09:36.081 --> 00:09:36.661]  And I said, no.
[00:09:36.661 --> 00:09:38.722]  He goes, well, you were speeding.
[00:09:38.722 --> 00:09:42.945]  And, uh, I kind of analyzed that in my head and I looked at him and I said, really?
[00:09:42.945 --> 00:09:45.386]  I was speeding.
[00:09:45.386 --> 00:09:46.467]  I was speeding.
[00:09:46.467 --> 00:09:54.071]  And, uh, I had some, uh, friends who were traveling behind me and they had noticed the cop.
[00:09:54.071 --> 00:09:54.451]  I hadn't.
[00:09:55.442 --> 00:10:01.606]  And I had pulled up beside him and saw him behind me, basically, you know, running people's plates, probably mine.
[00:10:01.606 --> 00:10:20.599]  And I guess that's the fun game, is to just... And he had his light shining at my car, but I did get a decent look at it, and I believe the issue was he had, and I know some of the Austin Cruisers have this, Houston has it, Dallas has it, Austin has a few.
[00:10:21.863 --> 00:10:22.183]  I don't know.
[00:10:22.183 --> 00:10:24.345]  I saw when they were testing five of them a few years ago.
[00:10:24.345 --> 00:10:27.368]  I'm sure they've got more now.
[00:10:27.368 --> 00:10:29.149]  They always buy more.
[00:10:29.149 --> 00:10:32.452]  Where it just reads everybody's license plates as it drives down the road.
[00:10:32.452 --> 00:10:34.514]  And I guess it was fun to pull over Alex Jones.
[00:10:34.514 --> 00:10:39.598]  I said, how much was I speeding?
[00:10:39.598 --> 00:10:41.980]  Oh, five miles over the speed limit.
[00:10:41.980 --> 00:10:42.581]  That's right.
[00:10:42.581 --> 00:10:44.122]  Now it's five miles over.
[00:10:44.122 --> 00:10:46.744]  You see, in the past it was five, six miles over.
[00:10:46.744 --> 00:10:47.425]  They don't pull you over.
[00:10:48.451 --> 00:10:52.654]  Pretty soon, if you're one mile over the speed limit, there'll probably be a $50,000 fine.
[00:10:52.654 --> 00:10:54.716]  You'll probably go to Guantanamo Bay.
[00:10:54.716 --> 00:10:57.418]  But illegal aliens can be drinking and driving.
[00:10:57.418 --> 00:11:01.681]  Illegal aliens can get free health care.
[00:11:01.681 --> 00:11:03.803]  Citizens don't.
[00:11:03.803 --> 00:11:05.664]  But the corporations are above the law, too.
[00:11:05.664 --> 00:11:12.109]  There was an AP article yesterday admitting that big corporations don't really get audited and don't pay much taxes anymore.
[00:11:13.063 --> 00:11:14.144]  In fact, I meant to cover that.
[00:11:14.144 --> 00:11:17.226]  It was in the stack yesterday, but it's just all selectively enforced.
[00:11:17.226 --> 00:11:20.268]  That's how everything works now today.
[00:11:20.268 --> 00:11:26.171]  I saw a nice fellow on my Myspace saying, hey Alex, stop bashing the brainwashed Mexicans.
[00:11:26.171 --> 00:11:29.774]  It makes us tough on us Mexicans.
[00:11:29.774 --> 00:11:32.175]  You know, I'm not against Mexicans.
[00:11:32.175 --> 00:11:34.096]  I like Mexicans.
[00:11:34.096 --> 00:11:36.458]  They like me.
[00:11:36.458 --> 00:11:41.381]  I'm not into what color people are, but I am into the fact that a lot of people that are different colors from me don't like me.
[00:11:42.040 --> 00:11:45.402]  And I'm sure that you're a different color from whites, so you don't like it.
[00:11:45.402 --> 00:11:51.506]  A lot of whites don't like you, and I make no bones about the fact there are a lot of whites that don't like you for your skin color.
[00:11:51.506 --> 00:11:53.607]  I think that's wrong.
[00:11:53.607 --> 00:12:08.577]  I'm just saying, if illegal aliens and foreigners and immigrants get more tuition than citizens, more health care than citizens, more welfare than citizens, are above the law, don't have to have insurance,
[00:12:10.956 --> 00:12:15.519]  I also showed him, I said, oh, I don't have my new insurance card, because you get one every six months for some reason.
[00:12:15.519 --> 00:12:18.341]  I don't know why that happens from Allstate.
[00:12:18.341 --> 00:12:23.084]  But I said, oh, look, it was expired by a month.
[00:12:23.084 --> 00:12:24.685]  And he said, well, I'm going to give you a ticket for that, too.
[00:12:24.685 --> 00:12:27.107]  And I had a whole bunch of expired ones in the glove compartment.
[00:12:27.107 --> 00:12:28.388]  I said, yeah.
[00:12:28.388 --> 00:12:29.728]  I said, go ahead.
[00:12:29.728 --> 00:12:33.871]  He said, you can just go down to the court, and there's a little fee or something.
[00:12:33.871 --> 00:12:34.992]  Or I pointed out there's a fee.
[00:12:34.992 --> 00:12:36.513]  And he said, yeah, you just go down to the court.
[00:12:37.779 --> 00:12:43.163]  And so, you know, it's not enough to pay the private bankers that own me and my family, and they pretty much do.
[00:12:43.163 --> 00:12:47.126]  I mean, I can say consciously that they don't own me, but they physically do.
[00:12:47.126 --> 00:12:52.670]  They have paramilitary forces that they can snap their fingers and they'll kill me and my family in ten seconds.
[00:12:52.670 --> 00:13:02.197]  They'll kill you, they'll put poison in your water, they'll put poison in your vaccines, they'll spray you, they'll do what they want, when they want, how they want.
[00:13:02.197 --> 00:13:05.079]  And I don't even want to say I feel impotent.
[00:13:07.190 --> 00:13:09.953]  But I feel borderline impotence, the word.
[00:13:09.953 --> 00:13:16.899]  I know we're making big in-rows, we're exposing these people, and their system is being discredited, but they just say, we don't care.
[00:13:16.899 --> 00:13:23.265]  By the way, we're gonna hire another million cops, and get rid of posse commentatus, and we're building FEMA camps.
[00:13:23.265 --> 00:13:25.027]  And that's really what it comes down to.
[00:13:25.027 --> 00:13:32.434]  We have criminals that have the high ground, with brainwashed minions serving them, who have no idea what they're part of, and, uh, we're in a lot of trouble.
[00:13:34.994 --> 00:13:49.461]  You know, there's a big story out about aboriginal children in Australia being injected with leprosy, watered-down leprosy, quote, as a treatment until the 1960s.
[00:13:49.461 --> 00:13:59.065]  And people are whitewashing it and saying, well, it killed some of them and made some of them sick, the aborigines.
[00:14:00.544 --> 00:14:08.107]  Then they defend in the articles that, well, CPS took the children from all aboriginal families to indoctrinate them.
[00:14:08.107 --> 00:14:10.528]  It says to bring them into society.
[00:14:10.528 --> 00:14:15.650]  Kind of like when they say in California, the state court has ruled homeschooling's illegal.
[00:14:15.650 --> 00:14:17.671]  Did that a month and a half ago.
[00:14:17.671 --> 00:14:22.573]  And they said in the ruling, they said it's, you need to be, you know, you know what?
[00:14:22.573 --> 00:14:24.154]  I shouldn't just talk about something like that.
[00:14:24.154 --> 00:14:24.374]  I should
[00:14:27.113 --> 00:14:28.594]  It's in the bottom of the stack here.
[00:14:28.594 --> 00:14:30.716]  Let me just find that and go ahead and cover that now.
[00:14:30.716 --> 00:14:33.398]  I want to use the exact term.
[00:14:33.398 --> 00:14:35.240]  Here it is, BBC.
[00:14:35.240 --> 00:14:37.722]  Aborigines using experiments.
[00:14:37.722 --> 00:14:42.445]  Some Aboriginal children in Australia were once used for medical tests, it has been claimed.
[00:14:42.445 --> 00:14:52.934]  And then it says, well, it is, they go on to admit that, well, yeah, the medical records show they took them and did experiments on them, but it was reported like maybe it's a good job.
[00:14:54.309 --> 00:14:59.993]  It says, from the 19th century to the late 60s, many aboriginal children were taken from their parents.
[00:14:59.993 --> 00:15:03.036]  The info I've got is in many areas of the country, all of them were taken.
[00:15:03.036 --> 00:15:05.818]  There are a few areas where they didn't take all of them.
[00:15:05.818 --> 00:15:11.022]  And brought up by white families in an attempt at the government to assimilate the indigenous population.
[00:15:11.022 --> 00:15:12.403]  Assimilate!
[00:15:12.403 --> 00:15:15.525]  And that's what they say in the court ruling in California.
[00:15:15.525 --> 00:15:22.010]  They said, well, it's all part of assimilation, and all part of, um... Oh, what's the term they use?
[00:15:22.010 --> 00:15:23.091]  It's right on the tip of my tongue.
[00:15:24.128 --> 00:15:53.346]  uh... assimilation and the other term is uh... oh it's the one they always use when they say that they're taking people's homeschoolers kids or christians children or rural peoples or Appalachian children poor white children whenever they're taking them usually using them for medical experiments too it is their favorite or poor black children uh... they say that they uh... need the interaction with other children uh... uh... the term will pop somebody will call in with the term but
[00:15:54.565 --> 00:15:55.845]  It's similar to this.
[00:15:55.845 --> 00:16:01.587]  You know, we the state, we know best.
[00:16:01.587 --> 00:16:20.051]  And if you want to profile the social workers... You know, when I say that the CPS workers, that a lot of them are pedophiles, that's because every day, and we're not even looking for this news, we see it and
[00:16:20.649 --> 00:16:49.438]  Texas, New York, Florida, every state where some head CPS individual or someone running a a foster home or uh... the the truancy officer or the cop or the principal or the teacher but uh... well i mean the federal statistics are five times more likely for a child to be abused the number one most dangerous place for a child is government custody state custody you can pull that uh...
[00:16:50.103 --> 00:16:51.764]  Federal numbers up, if you want it.
[00:16:51.764 --> 00:16:53.786]  Department of Health and Human Services.
[00:16:53.786 --> 00:16:56.768]  And it's been on the cover of Time Magazine and things.
[00:16:56.768 --> 00:17:02.913]  One issue was the shame of foster care, with a little black kid on the front, beat half to death.
[00:17:02.913 --> 00:17:15.723]  But, uh, when you read this article, the main issue is, is that they kidnapped the children, and sent them to facilities and, uh, other families, who basically used them on farms and ranches as slave labor.
[00:17:15.723 --> 00:17:19.506]  See, there's a lot of slavery, uh, we think of blacks,
[00:17:20.202 --> 00:17:26.247]  With yokes around their neck, like a mule pulling a plow in a cotton field.
[00:17:26.247 --> 00:17:28.369]  And certainly that went on here.
[00:17:28.369 --> 00:17:33.233]  But most slavery is indentured type, or sharecropper type.
[00:17:33.233 --> 00:17:42.360]  Where you live in a shack, and it's not even the job legally of master to make sure you've got enough food to eat or medicine.
[00:17:42.360 --> 00:17:45.903]  You could get in trouble if you didn't take care of your black slaves.
[00:17:45.903 --> 00:17:49.146]  But if you were the poor whites or others, or freed blacks,
[00:17:49.821 --> 00:17:53.223]  Nobody took care of you and you were just basically slaves on the property.
[00:17:53.223 --> 00:17:54.824]  And that's what the globalists want.
[00:17:54.824 --> 00:17:56.305]  That's what they need.
[00:17:56.305 --> 00:17:58.266]  That's what they're pushing for.
[00:17:58.266 --> 00:18:02.768]  That's what they are creating.
[00:18:02.768 --> 00:18:10.452]  And so, hidden in plain view, right here in this article, is the real issue.
[00:18:10.452 --> 00:18:17.016]  And by the way, I remember more than ten years ago reading about them giving them leprosy.
[00:18:18.423 --> 00:18:22.304]  And testing vaccines on them, and all sorts of things.
[00:18:22.304 --> 00:18:30.246]  So, you know, this new thing about a controversial, dangerous leprosy treatment, you know, which was a, again, watered-down version of leprosy, you know, did it?
[00:18:30.246 --> 00:18:31.166]  Was it abusive?
[00:18:31.166 --> 00:18:34.367]  Well, the point is they took their kids away.
[00:18:34.367 --> 00:18:45.790]  And, you know, I point a lot to what was in the New York Daily News and a few other papers a few years back, where, because it described it, and this was good CPS workers that did tell the truth.
[00:18:45.790 --> 00:18:47.010]  Because they're not all pedophiles.
[00:18:47.757 --> 00:19:06.726]  The rest of them were, because I went to college with them, I remember talking to people that were going to school to be CPS workers, and then I bumped into, socially, these people before, and they'll always get this weird, far-off look in their eyes, and they'll say, you know, I was abused when I was a child.
[00:19:06.726 --> 00:19:13.129]  My father did this and that to me, and put cigarettes out on me, and beat me, and I'm not gonna let that continue to happen.
[00:19:13.129 --> 00:19:14.930]  I'm gonna go out and fight these people.
[00:19:14.930 --> 00:19:17.371]  And they get this far-off look and start talking about their dad or mom,
[00:19:18.576 --> 00:19:20.878]  And they literally are mentally scarred.
[00:19:20.878 --> 00:19:23.961]  They shouldn't be out doing this.
[00:19:23.961 --> 00:19:27.303]  And so they think everybody's an abuser.
[00:19:27.303 --> 00:19:29.785]  And it's like, I'm taking your children.
[00:19:29.785 --> 00:19:31.747]  You look like my father.
[00:19:31.747 --> 00:19:33.668]  You've got dirty dishes.
[00:19:33.668 --> 00:19:35.230]  You're bad.
[00:19:35.230 --> 00:19:39.853]  So it's an abuse cult.
[00:19:39.853 --> 00:19:41.855]  So, I don't know.
[00:19:41.855 --> 00:19:43.356]  We've got a bunch of financial news we'll get to.
[00:19:43.356 --> 00:19:46.779]  We'll get to this call for getting rid of the Constitution.
[00:19:47.501 --> 00:19:53.446]  And a lot more on the other side, too.
[00:19:53.446 --> 00:19:56.148]  Do you know the truth about cancer treatments?
[00:19:56.148 --> 00:20:05.596]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:20:05.596 --> 00:20:12.702]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:20:13.422 --> 00:20:19.407]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:20:19.407 --> 00:20:30.196]  Without cutting, bleeding, drugs, or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:20:30.976 --> 00:20:31.537]  It is a big idea.
[00:20:54.986 --> 00:20:56.747]  A New World Order.
[00:20:56.747 --> 00:21:01.269]  In the near future, Earth is dominated by a powerful new government.
[00:21:01.269 --> 00:21:04.490]  It's known as the Bilderberg Group.
[00:21:04.490 --> 00:21:07.271]  Could their objective be world domination?
[00:21:07.271 --> 00:21:10.453]  For thousands of years, their dark order grew.
[00:21:10.453 --> 00:21:17.776]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:21:20.798 --> 00:21:26.240]  For the first time in history, the elite's plan for world government is blown wide open.
[00:21:26.240 --> 00:21:30.121]  You will learn the secret that drives the entire New World Order agenda.
[00:21:30.121 --> 00:21:32.682]  Build America is making great progress toward a world government.
[00:21:32.682 --> 00:21:33.842]  Most people have no idea.
[00:21:33.842 --> 00:21:34.623]  They're not after money.
[00:21:34.623 --> 00:21:35.903]  They have all the money they need.
[00:21:35.903 --> 00:21:36.903]  They're after power.
[00:21:36.903 --> 00:21:38.024]  That's what they're after.
[00:21:38.024 --> 00:21:42.185]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[00:21:42.825 --> 00:21:53.590]  Gasoline prices are out of control.
[00:21:53.590 --> 00:21:56.892]  Are you tired of giving your hard-earned dollars to the major oil companies?
[00:21:56.892 --> 00:22:01.874]  Did you know that the oil companies have developed special products to increase mileage in their own vehicles?
[00:22:01.874 --> 00:22:04.756]  Very few consumers even know such products exist.
[00:22:04.756 --> 00:22:09.538]  SFR has obtained this technology that is backed by testing that the major oil companies have run.
[00:22:09.818 --> 00:22:10.058]  Yes, sir.
[00:22:28.996 --> 00:22:35.622]  That they are allowing my listeners to buy one at their regular price of $9.95 and get another one free of charge.
[00:22:35.622 --> 00:22:40.927]  If you are not completely delighted with the savings, SFR will refund the purchase price and shipping.
[00:22:40.927 --> 00:22:44.190]  Share in the oil company's secret and get SFR now.
[00:22:44.190 --> 00:22:44.791]  Call 888-USE-SFR1.
[00:22:44.791 --> 00:22:46.372]  That's 888-USE-SFR1 today!
[00:22:51.161 --> 00:22:54.023]  Terror Storm, a history of government-sponsored terror.
[00:22:54.023 --> 00:22:55.585]  Loose Change Final Cut.
[00:22:55.585 --> 00:22:57.726]  Endgame, blueprint for global enslavement.
[00:22:57.726 --> 00:22:59.628]  The true story of the Bilderberg Group.
[00:22:59.628 --> 00:23:01.129]  The late great USA.
[00:23:01.129 --> 00:23:02.890]  America, freedom to fascism.
[00:23:02.890 --> 00:23:09.916]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[00:23:09.916 --> 00:23:13.999]  When you visit prisonplanet.com, you can connect to our amazing online store.
[00:23:13.999 --> 00:23:17.382]  Whether you're looking for survival and wellness products like Berkey water filters,
[00:23:17.762 --> 00:23:20.525]  Or you would like a book on the history of the Federal Reserve.
[00:23:20.525 --> 00:23:23.608]  We've got the most well-researched and documented titles.
[00:23:23.608 --> 00:23:25.971]  All available at PrisonPlanet.com.
[00:23:25.971 --> 00:23:31.677]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[00:23:31.677 --> 00:23:36.622]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[00:23:37.683 --> 00:23:48.275]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[00:23:48.275 --> 00:23:49.757]  Join the info war today!
[00:23:55.595 --> 00:23:58.597]  Don't worry, this show is documented.
[00:23:58.597 --> 00:24:01.779]  Alex Jones on the GCN Radio Network.
[00:24:01.779 --> 00:24:05.702]  I fell into a burning ring of fire.
[00:24:05.702 --> 00:24:10.345]  I went down, down, down, and the flames went higher.
[00:24:10.345 --> 00:24:18.190]  And it burns, burns, burns, the ring of fire, the ring of fire.
[00:24:18.190 --> 00:24:20.292]  And it burns, burns, burns,
[00:24:21.663 --> 00:24:26.165]  Paul Watson has done an incredible job at PrisonPlanet.com.
[00:24:26.165 --> 00:24:38.752]  Neocon calls for shredding Constitution, imposing world government, and of course he poses as a neolib, is what he calls himself, but it's the same thing as a neocon.
[00:24:38.752 --> 00:24:40.393]  Two sides of the same coin.
[00:24:40.393 --> 00:24:44.455]  A malcontent response to Philip Bobbitt's call to end America.
[00:24:44.455 --> 00:24:46.316]  And they call for it.
[00:24:46.316 --> 00:24:50.918]  I mean, they show a picture of the Constitution being burned, they say it's good, and they say everything must go.
[00:24:52.364 --> 00:24:54.906]  And that's what they do on the front page of the paper where I live.
[00:24:54.906 --> 00:24:57.988]  They just celebrate the death of this country.
[00:24:57.988 --> 00:25:05.533]  And they just sit up there in their little armored university fortresses, guarded by their men in black uniforms, and urinate all over us.
[00:25:05.533 --> 00:25:12.077]  And I've just had enough of these people.
[00:25:12.077 --> 00:25:20.043]  In fact, every time I read the quotes and look at the picture of the Constitution being burned, I get so mad that I
[00:25:22.116 --> 00:25:23.257]  It's just so over the top!
[00:25:23.257 --> 00:25:24.618]  They're the enemy!
[00:25:24.618 --> 00:25:27.861]  They're declared enemies of this country!
[00:25:27.861 --> 00:25:40.932]  And everybody kisses their hind end, everybody worships them, and grovels to them, and they just feed on us, and suck off of us, and... Let me tell you something.
[00:25:40.932 --> 00:25:49.760]  They beta-tested taking people's kids, and testing drugs on them, and... Everything on the blacks, and the Mexicans, and the Asians.
[00:25:51.738 --> 00:25:57.741]  In this country, and in other nations, on whatever the minority group is.
[00:25:57.741 --> 00:26:00.903]  But their real target is everybody.
[00:26:00.903 --> 00:26:04.845]  And you need to understand that, that we're all being attacked, we're all going through this.
[00:26:04.845 --> 00:26:11.829]  And I never finished talking about New York City, what had been admitted in New York.
[00:26:11.829 --> 00:26:15.091]  You can pull it up, foster children, you know, drugs tested on them.
[00:26:15.091 --> 00:26:20.754]  Most articles you find are the whitewash about how kids that didn't even have AIDS, well first you'll find articles, hundreds of them,
[00:26:23.117 --> 00:26:25.338]  They kind of smokescreen it with the lesser evil.
[00:26:25.338 --> 00:26:27.319]  That's one of their favorite tactics.
[00:26:27.319 --> 00:26:38.425]  Well, they take kids that had AIDS or HIV and test experimental, highly toxic drugs that are basically chemotherapies on them and how some of them got sick and died.
[00:26:38.425 --> 00:26:49.951]  And then you read deeper and you'll find in a few news articles out of New York and in the police reports and others and advocacy groups that have the documents posted on their sites and
[00:26:50.678 --> 00:26:55.961]  That, no no no, it was children that didn't have HIV they'd test the drugs on and they'd die.
[00:26:55.961 --> 00:27:08.369]  And then you find out that thousands of children in New York City alone, in the last decade, would have pesticides tested on them till they die.
[00:27:08.369 --> 00:27:12.612]  And I remember crying on air, I can't help it, I broke down one day.
