[00:00:01.677 --> 00:00:04.308]  Yeah.
[00:01:33.385 --> 00:01:35.345]  Our news is like, maybe torture's good.
[00:01:36.186 --> 00:01:37.246]  Maybe all of this is okay.
[00:01:37.286 --> 00:01:38.867]  This is this great evil.
[00:01:39.827 --> 00:01:44.969]  But in D.C., in Austin, Texas, all over I have cops walk over.
[00:01:45.822 --> 00:01:49.365]  And say, turn your camera off, you're not allowed to be protesting, you're not allowed to stand on the street corner.
[00:01:50.666 --> 00:02:00.214]  But England is the worst, so they're going through where they just come up, there's no law, they just grab your film, frisk you, take it from you, doesn't matter, it says if you're mainstream press, they still do it.
[00:02:00.754 --> 00:02:08.400]  They put up all their cameras surveilling us, they watch what we're doing, they face scan us, but then we don't go out and videotape them.
[00:02:08.420 --> 00:02:11.743]  I mean, this is total police state, this is total East Germany.
[00:02:12.363 --> 00:02:13.184]  I mean, it's happening.
[00:02:14.912 --> 00:02:17.415]  And it goes on, Mr. Carroll requested an explanation.
[00:02:17.455 --> 00:02:19.557]  He asked whether he was obliged to hand over his film.
[00:02:19.597 --> 00:02:21.880]  In vain, every time he asked, back came the same response.
[00:02:22.000 --> 00:02:25.664]  I'm taking your film, Robocop said.
[00:02:26.445 --> 00:02:31.171]  When he eventually handed over his film, he was asked to turn out his pockets and to show the other films he had on them.
[00:02:32.657 --> 00:02:41.466]  The police filed out of the ubiquitous forms, this one labeled stop and search, and went on their way on the form clearly read, in other words, seized films.
[00:02:42.027 --> 00:02:45.290]  No judge, no jury, no due process, no process.
[00:02:45.951 --> 00:02:50.536]  Just arbitrary, judge, jury, God, absolute king of earth, thug.
[00:02:52.315 --> 00:02:53.136]  What are we to make of this?
[00:02:53.176 --> 00:02:57.542]  A statement from Humberside Police reiterated that Mr. Carroll had been photographing sensitive buildings.
[00:02:58.062 --> 00:02:59.304]  And that's anywhere sensitive.
[00:02:59.965 --> 00:03:02.909]  And remarkably bullish, as they pump the country full of foreigners, by the way.
[00:03:03.249 --> 00:03:09.357]  They added that they would expect other officers within the force to act the same manner if they're given a similar situation.
[00:03:09.637 --> 00:03:10.619]  But what situation?
[00:03:13.183 --> 00:03:16.224]  And then it goes on to say, this is seriously alarming stuff.
[00:03:16.785 --> 00:03:17.885]  These stop-and-talks.
[00:03:17.905 --> 00:03:20.546]  They just stop and interrogate you and put you in a database.
[00:03:21.147 --> 00:03:22.407]  This is seriously alarming stuff.
[00:03:22.427 --> 00:03:28.970]  It's bad enough on its own, but coupled with long catalog of other incidents that have been reported recently, it begins to look like a pattern.
[00:03:29.030 --> 00:03:29.811]  The government's ordered this.
[00:03:29.831 --> 00:03:30.451]  What are you talking about?
[00:03:31.191 --> 00:03:34.192]  They arrested a woman for reading a newspaper.
[00:03:34.293 --> 00:03:35.793]  Stopped and reading a newspaper.
[00:03:35.833 --> 00:03:39.415]  That was in the London Telegraph last year.
[00:03:40.933 --> 00:03:49.759]  And the cops said that it had a headline about Stop the War and that people on the street weren't allowed to see a... You think I'm joking, folks.
[00:03:49.779 --> 00:03:50.380]  You can go look it up.
[00:03:51.961 --> 00:03:53.862]  That the officer didn't like that headline.
[00:03:53.902 --> 00:03:55.583]  I mean, this is... I'm God.
[00:03:55.704 --> 00:03:56.604]  This is drill camp.
[00:03:56.904 --> 00:03:57.805]  You're at West Point.
[00:03:58.105 --> 00:03:58.846]  You're a cadet.
[00:03:59.306 --> 00:03:59.646]  Shut.
[00:04:00.127 --> 00:04:00.187]  Up.
[00:04:00.447 --> 00:04:00.887]  Slave.
[00:04:01.308 --> 00:04:02.548]  You are a freshman cadet.
[00:04:03.289 --> 00:04:04.290]  I'm gonna line you up.
[00:04:04.470 --> 00:04:06.031]  I'm gonna tell you you've got no rights.
[00:04:06.391 --> 00:04:08.693]  I'm gonna tell you I'm arresting you for that newspaper.
[00:04:10.370 --> 00:04:12.733]  Cop walks by, sees a person reading a newspaper with a copy.
[00:04:13.514 --> 00:04:13.874]  You know what?
[00:04:13.894 --> 00:04:15.336]  I'm going to go ahead and arrest you.
[00:04:17.098 --> 00:04:19.261]  See, it's meant to be insane.
[00:04:19.321 --> 00:04:20.803]  It's meant to be crazy.
[00:04:21.003 --> 00:04:22.064]  So you'll accept anything.
[00:04:22.084 --> 00:04:25.628]  Like the White House writing memos saying rip children's genitals off with pliers.
[00:04:26.598 --> 00:04:27.158]  They did that!
[00:04:27.218 --> 00:04:31.361]  It's a searing of the conscience.
[00:04:31.782 --> 00:04:33.343]  It's a bathing in a tyranny.
[00:04:33.843 --> 00:04:38.606]  And then it goes through all these examples and has links to news organizations where it's happening to their people.
[00:04:39.087 --> 00:04:40.428]  And the cops steal the cameras!
[00:04:41.670 --> 00:04:47.053]  Just criminals, hardcore crooks, there to savagely bring you to submission.
[00:04:47.494 --> 00:04:51.836]  And now in Canada, they catch you without a ticket on a train, you are tasered for punishment.
[00:04:51.876 --> 00:04:52.197]  Torture.
[00:04:52.217 --> 00:05:02.383]  Now from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film.
[00:05:02.423 --> 00:05:03.203]  ...of the conscience.
[00:05:03.324 --> 00:05:05.565]  It's a, it's a bathing in a tyranny.
[00:05:06.089 --> 00:05:12.695]  And then it goes through all these examples and has links to news organizations where it's happening to their people, and the cops steal the cameras!
[00:05:13.897 --> 00:05:19.320]  Just criminals, hardcore crooks, there to savagely bring you to submission.
[00:05:19.740 --> 00:05:24.082]  And now in Canada, they catch you without a ticket on a train, you are tasered for punishment.
[00:05:24.122 --> 00:05:24.342]  Torture.
[00:05:24.402 --> 00:05:31.946]  Now, from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut.
[00:05:32.326 --> 00:05:37.108]  An entirely new two-hour film that completely destroys the official fable forever.
[00:05:37.548 --> 00:05:41.350]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation.
[00:05:41.710 --> 00:05:48.216]  In which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[00:05:48.596 --> 00:05:51.799]  Loose Change Final Cut is the ultimate 9-11 expose.
[00:05:51.999 --> 00:05:59.506]  From hijackers being trained at US military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[00:05:59.907 --> 00:06:07.073]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com while you're visiting the online video store.
[00:06:07.273 --> 00:06:07.473]  I'm good.
[00:06:25.200 --> 00:06:25.660]  Hi, neighbor.
[00:06:25.980 --> 00:06:28.721]  They say the road to hell is paved with good intentions.
[00:06:29.281 --> 00:06:34.002]  Certainly we'd never intend to procrastinate getting our own food supply until there was none left at any price.
[00:06:34.562 --> 00:06:39.703]  We would intend to have plenty of food so the relief organizations could care for those unable to care for themselves.
[00:06:40.303 --> 00:06:47.385]  We would intend not to be standing in the breadline with the ignorant and the foolish who pretend the facts of food disappearance are untrue.
[00:06:47.905 --> 00:06:52.806]  If the experience of the Katrina disaster is evidence, the breadline may have no bread.
[00:06:53.426 --> 00:07:00.471]  Just like the good intentions on the road to that unheavenly place, the good intentions alone to get a supply of food will not feed us.
[00:07:01.251 --> 00:07:05.674]  Only getting our food supply immediately will make us independent and fearless for the future.
[00:07:06.375 --> 00:07:06.635]  Call 800-409-5633.
[00:07:06.655 --> 00:07:06.715]  800-409-5633.
[00:07:06.735 --> 00:07:07.695]  On the web, efoodsdirect.com.
[00:07:07.735 --> 00:07:08.016]  Who am I?
[00:07:08.056 --> 00:07:08.196]  Nobody.
[00:07:08.236 --> 00:07:09.276]  Steve Schenck, Someone Who Cares.
[00:07:26.221 --> 00:07:28.523]  Do you stay up late worrying about your teen driver?
[00:07:28.823 --> 00:07:31.925]  Do you need to know the exact location of a loved one or a company vehicle?
[00:07:32.185 --> 00:07:35.888]  What can you do if your vehicle becomes one of the thousands annually targeted for theft?
[00:07:36.188 --> 00:07:44.313]  Now you can log into your own personal website and view the exact location of your vehicle, stationary or moving, in real time, 24 hours a day.
[00:07:44.554 --> 00:07:52.219]  Introducing NowTrack, a revolutionary new GPS vehicle tracking device that requires no activation fee, no monthly fee, and no contract.
[00:08:04.726 --> 00:08:10.669]  Several months ago, the Supreme Court ruled, in secret as they always do, on the meaning of the Second Amendment.
[00:08:10.689 --> 00:08:17.993]  This is a massively historical case, as big as Roe v. Wade, when it comes to a constitutional ruling.
[00:08:19.665 --> 00:08:27.927]  Monday they came out and in the past, within a day or so, they normally, when they have their meeting to announce their rulings, you then hear it.
[00:08:28.327 --> 00:08:35.689]  But now they're talking about today, tomorrow, Monday, what the White House and the Democrats have said.
[00:08:35.729 --> 00:08:37.030]  They're unified on gun control.
[00:08:37.550 --> 00:08:38.050]  To be clear,
[00:08:39.477 --> 00:08:44.924]  Is that they're for the Second Amendment, but the Second Amendment means they can ban your guns and take them from you.
[00:08:45.525 --> 00:08:46.786]  So it's lawyer speak.
[00:08:46.806 --> 00:08:49.710]  They're very good now at not fighting with us.
[00:08:50.170 --> 00:08:52.453]  They make us think we've won and stab us in the back.
[00:08:53.054 --> 00:08:54.456]  It's a corporate Delphi technique.
[00:08:54.476 --> 00:08:56.518]  They say, oh, you've got a right.
[00:08:57.259 --> 00:08:58.880]  The DC gun ban is struck down.
[00:09:00.382 --> 00:09:05.306]  They have to let people have guns through permits, but they don't have to give you a permit.
[00:09:05.866 --> 00:09:08.148]  And then a reign of terror is going to begin everywhere.
[00:09:08.188 --> 00:09:09.690]  They've tripled the size of the BATF.
[00:09:10.130 --> 00:09:10.871]  All this is happening.
[00:09:10.911 --> 00:09:14.614]  Larry Pratt, Executive Director, Gun Owners of America, GunOwners.org.
[00:09:15.515 --> 00:09:20.119]  We've never had more lawsuits, more attacks, more bullet marking rules.
[00:09:20.619 --> 00:09:22.080]  It's all happening now.
[00:09:22.761 --> 00:09:24.422]  More attacks on ammo makers.
[00:09:25.123 --> 00:09:35.069]  Gunowners.org joins us to give us his expert analysis on when we're going to hear the hearing, what he thinks is going to happen, why they're delaying it, which I think is very ominous.
[00:09:35.369 --> 00:09:36.609]  Larry Pratt, thanks for coming on.
[00:09:37.350 --> 00:09:38.651]  Alex, thank you for having me.
[00:09:38.711 --> 00:09:40.111]  I really appreciate being with you again.
[00:09:40.612 --> 00:09:41.012]  Thank you.
[00:09:41.632 --> 00:09:42.333]  Tell us what's happening.
[00:09:43.013 --> 00:09:45.835]  Well, the court has seven more decisions to go.
[00:09:45.875 --> 00:09:48.076]  They've handed down some thirty
[00:09:48.871 --> 00:09:50.432]  Twenty-some, thirty, whatever.
[00:09:51.193 --> 00:09:57.258]  And they typically do all of their handing down of decisions during the month of June.
[00:09:57.438 --> 00:10:04.384]  So that means by the calendar, they probably will get finished doing them by next Monday.
[00:10:04.464 --> 00:10:08.188]  Monday is one of the normal days they hand down decisions through the month.
[00:10:08.708 --> 00:10:09.729]  Thursday is another.
[00:10:09.889 --> 00:10:15.534]  And now we're told that they may have decisions being handed down tomorrow as well.
[00:10:16.098 --> 00:10:24.465]  So my guess is that if there's a last one, it's likely to be DC versus Heller, the DC gun ban case.
[00:10:25.206 --> 00:10:33.873]  They are no doubt faced with some political as well as internal disagreements on the court.
[00:10:35.234 --> 00:10:38.417]  It's not too much of a bit of rocket science to
[00:10:39.059 --> 00:10:48.402]  Conclude that there are going to be at least five justices for the position that there's an individual right to keep and bear arms that's protected by the Second Amendment.
[00:10:49.043 --> 00:11:06.689]  And, you know, as far as it goes, that's good because the antis have been making their argument all along that you had no individual right to keep and bear arms, that if you had a gun, it was only because you were part of the militia of the state of whatever and had nothing to do with an individual right.
[00:11:07.622 --> 00:11:14.045]  That argument is going to go out the window, almost certainly, because five judges have said they buy the individual right.
[00:11:14.445 --> 00:11:27.150]  However, the but means that the devil will be in the details, because none of them seem to be concerned about the last four words, shall not be infringed.
[00:11:28.070 --> 00:11:29.931]  And the discussion that we can
[00:11:30.723 --> 00:11:44.446]  I imagine the discussion that we heard a little bit of in the hearing, the oral argument that was presented before the Supreme Court several weeks ago, has been on how much infringement can they get away with.
[00:11:44.566 --> 00:11:47.207]  Now, Justice Stevens was the most brazen.
[00:11:47.627 --> 00:11:51.308]  He was the one that actually asked Mr. Heller's attorney
[00:11:52.042 --> 00:12:05.331]  Would you agree with the view that the last part of the amendment could be interpreted to read, shall not be unreasonably infringed?
[00:12:05.931 --> 00:12:08.893]  Unhappily, the attorney answered in the affirmative.
[00:12:09.383 --> 00:12:25.019]  And then he was asked two specific questions to nail that down and they were, would it be reasonable then to ban machine guns, another affirmative, and would it be reasonable to require licenses to buy handguns, which is something that was the
[00:12:25.655 --> 00:12:28.137]  underlying law before the D.C.
[00:12:28.197 --> 00:12:31.080]  gun ban, technically as part of the D.C.
[00:12:31.100 --> 00:12:31.420]  gun ban law.
[00:12:31.440 --> 00:12:36.565]  And the power to license is the power to tax and destroy, and we know that's the Chicago, New York model.
[00:12:36.585 --> 00:12:42.791]  So this is the bottom line, and I want to see if you concur exactly on this or if you want to add a caveat or an addendum.
[00:12:45.169 --> 00:13:08.857]  I have seen the policy in the last ten years, eight years, of the government switch to no longer having a frontal attack on us, because our numbers were growing, we were energized by the attack, we were taking over states and winning political battles, to a stealth mode of, you have a right to own guns, but we have a right to ban them all, basically, or make you jump through 5,000 flaming hoops and find the Bermuda Triangle
[00:13:09.537 --> 00:13:15.718]  And swim around with a mermaid with your hands tied behind your back, and then fly to Pluto, and then you can own a gun.
[00:13:15.738 --> 00:13:24.740]  And so they're going to go into that model, and so we'll actually have a Supreme Court ruling saying, yeah, you can have a license, you can be controlled, and then it's all over a reign of terror.
[00:13:25.880 --> 00:13:31.801]  I quite agree with that, and I would say so does the Brady campaign to stop gun violence.
[00:13:31.841 --> 00:13:37.622]  The old Handgun Control Incorporated, Paul Helmke, their present spokesman, said that
[00:13:38.144 --> 00:13:54.265]  uh... in a way we can see an advantage of losing out on the idea that we can no longer have an outright ban on guns because now that boogeyman can no longer be used by the pro-gun people uh... now we will just be talking about
[00:13:54.745 --> 00:14:00.529]  Reasonable restrictions on a right to keep and bear arms that has been established.
[00:14:00.549 --> 00:14:01.490]  Now that's key.
[00:14:01.530 --> 00:14:03.451]  Let's understand, everybody, there's no debating this.
[00:14:03.952 --> 00:14:18.602]  The pro-gun ban, the victim disarmament lobby likes this because it's one thing in their little playground of the district of criminals up there to disarm their slaves, their subjects, but now they're going to have a ruling nationwide
[00:14:20.503 --> 00:14:23.827]  That's exactly the Orwellian nature of what we're talking about.
[00:14:34.170 --> 00:14:36.914]  Truly something to behold.
[00:14:36.934 --> 00:14:42.761]  And it was something to behold to watch Justice Stevens in plain sight, recorded.
[00:14:42.881 --> 00:14:47.307]  You can still probably go to the Supreme Court website and hear the recording.
[00:14:49.370 --> 00:14:52.414]  You can almost see him taking out a copy of the Second Amendment.
[00:14:52.814 --> 00:15:05.138]  Getting a hold of those last four words, and between not and infringed, putting one of those little editorial carrots, like an open triangle, in between those last two words, and writing on top, unreasonably.
[00:15:05.158 --> 00:15:12.940]  And hey, we're all in agreement, it protects an individual right, and we will tell you how it can be exercised.
[00:15:14.201 --> 00:15:18.202]  And really the only thing that we're in doubt about, in my opinion,
[00:15:19.037 --> 00:15:27.662]  And what I can't tell you with any specificity until we've read the decision, is how much infringement do they openly declare they can get away with?
[00:15:28.462 --> 00:15:31.684]  And so I think that's the only doubt that we have.
[00:15:32.004 --> 00:15:37.407]  And frankly, once they have any infringement reserved into themselves, that's really the same.
[00:15:37.528 --> 00:15:38.708]  Well, what do you do though?
[00:15:38.728 --> 00:15:42.030]  I mean, the Supreme Court previously said blacks were only two-thirds human.
[00:15:42.810 --> 00:15:45.092]  Obviously, if the Supreme Court rules they can
[00:15:45.692 --> 00:15:47.794]  You know, cut our heads off without due process.
[00:15:47.834 --> 00:15:49.695]  It's unconstitutional.
[00:15:49.755 --> 00:15:50.736]  This is a fraud.
[00:15:50.836 --> 00:15:54.339]  What do we do when the devastating ruling comes down?
[00:15:54.639 --> 00:15:57.402]  A. Because it's going to neutralize mainline conservatives.
[00:15:57.422 --> 00:16:00.084]  They're going to think, oh, it's a victory for the Second Amendment.
[00:16:00.124 --> 00:16:01.205]  It's going to be advertised.
[00:16:01.505 --> 00:16:02.866]  So that's a sleeping gas.
[00:16:03.287 --> 00:16:08.131]  And then the states are all going to move, as well as the feds, with wanton abandon against us.
[00:16:08.551 --> 00:16:13.495]  Well, you hope there's at least one exception among the states, and that's the state of Montana.
[00:16:14.119 --> 00:16:18.981]  It's legislature passed a resolution which they brought to the attention of the Supreme Court.
[00:16:19.101 --> 00:16:23.623]  Wasn't as a formal brief, but I'm pretty sure the Supreme Court knows about it.
[00:16:24.264 --> 00:16:27.505]  It was published as a letter to the editor in the Washington Times.
[00:16:28.426 --> 00:16:42.032]  And this resolution has a lot of whereases and a number of resolves, but the one that's I think the real key is if the Supreme Court were to rule that it could infringe in any degree
[00:16:42.956 --> 00:16:54.818]  The second amendment, then that would put into question the continuing validity of the compact, read contract, the compact by which Montana joined the Union in 1889.
[00:16:55.218 --> 00:17:10.861]  Now, then there is strong words because obviously when a contract is unilaterally broken by one party, in this case the federal government, then Montana is released of any of its obligation to be part of the Union.
[00:17:12.170 --> 00:17:13.151]  And that's what they're saying.
[00:17:13.471 --> 00:17:29.301]  Now, I think I've mentioned to you before, I thought our brief was edgy because we had reminded the court that the Crown got shot at when they kept pushing and shooting at our guys, when they kept shutting down our governments and our militias.
[00:17:30.301 --> 00:17:34.564]  And so this generation is watching what the Supreme Court will do in this case.
[00:17:34.704 --> 00:17:36.145]  And that's why they do it incrementally.
[00:17:36.165 --> 00:17:38.887]  They've got to do it slow or it will become a shooting war.
[00:17:39.440 --> 00:17:54.030]  Well, I think they're certainly concerned about that, but what would happen if Montana was actually not fooling, which is a big if, I admit, but let's ask the question, are they sure that Montana wouldn't just say, you know what?
[00:17:54.491 --> 00:17:58.734]  You have put, not only into doubt, you busted the contract.
[00:17:58.774 --> 00:18:09.161]  What you guys just did in that June umpteenth decision, DC versus Heller, shows that you have nothing but contempt for the compact by which we entered the union.
[00:18:10.193 --> 00:18:17.355]  And this was something that was guaranteed to not be altered in that compact, and therefore you've gone and broken it.
[00:18:18.215 --> 00:18:20.276]  You know, Montana's not without recourse.
[00:18:20.316 --> 00:18:29.298]  They could sidle up with the province of Alberta, which has nearly identical dislike of being in the Commonwealth of Canada.
[00:18:30.379 --> 00:18:35.400]  And between the two states, they're sitting on tons and tons of oil.
[00:18:35.420 --> 00:18:38.981]  They could certainly finance their own
[00:18:39.878 --> 00:18:43.944]  Operation and with air traffic being what it is.
[00:18:44.005 --> 00:18:46.128]  I don't think they have to worry about being landlocked.
[00:18:46.589 --> 00:18:52.980]  So this is not really all that much of an idle threat if they choose to not blink.
[00:18:53.746 --> 00:18:57.089]  Well, we've got a rogue government, Larry Pratt, and nobody can deny that.
[00:18:57.109 --> 00:19:05.517]  I want to come back with you and take some phone calls from Joe and Sandra and Charles and Bobby and others that are patiently holding.
[00:19:05.577 --> 00:19:06.197]  I want to speak with you.
[00:19:06.217 --> 00:19:08.259]  Then we've got Aaron Zellman coming on to talk about this.
[00:19:08.960 --> 00:19:16.226]  But for those that don't know, this is the biggest thing I've seen in the Second Amendment in my 34, 35 years on the planet.
[00:19:16.787 --> 00:19:20.090]  Larry, is this the most important, biggest, single thing you've ever seen?
[00:19:21.803 --> 00:19:22.943]  What we're about to find out, Larry?
[00:19:23.424 --> 00:19:23.944]  I think so.
[00:19:23.984 --> 00:19:29.246]  Between this and Roe v. Wade, I can't think of any two more major assaults on the Constitution.
[00:19:29.546 --> 00:19:33.687]  Been lots of them, but this is pretty brazen if they do what we think they're going to do.
[00:19:34.007 --> 00:19:37.428]  And do you agree that they're going to come out and announce it as a victory to fool everybody?
[00:19:38.189 --> 00:19:38.909]  Oh, no question.
[00:19:38.949 --> 00:19:39.149]  Why?
[00:19:39.189 --> 00:19:40.789]  We just gave you an individual right.
[00:19:40.909 --> 00:19:41.750]  Gave you, get that?
[00:19:43.530 --> 00:19:47.512]  But we can remove it if prescribed by law, which is what the EU Charter does.
[00:19:47.552 --> 00:19:48.372]  Stay with us, Larry Brad.
[00:19:52.314 --> 00:19:53.354]  I'm going to keep talking to Larry.
[00:19:53.634 --> 00:19:54.055]  Warning!
[00:19:54.235 --> 00:19:57.035]  The EPA states that... John, I'm going to keep talking to Larry.
[00:19:57.375 --> 00:19:58.236]  We're still rolling, guys.
[00:19:58.596 --> 00:20:01.036]  Hey, Larry, I'm doing a webcast for Time Constraints.
[00:20:01.076 --> 00:20:02.657]  I want to keep talking during the breaks, okay?
[00:20:02.937 --> 00:20:03.217]  Sure.
[00:20:04.017 --> 00:20:05.478]  Tell us about Gun Owners of America.
[00:20:05.518 --> 00:20:07.178]  Tell us how people can join.
[00:20:07.398 --> 00:20:08.798]  They're needed now more than ever.
[00:20:09.359 --> 00:20:10.619]  The media is more sophisticated.
[00:20:10.639 --> 00:20:13.020]  They're not letting us know that this is the final assault.
[00:20:13.400 --> 00:20:14.140]  How do we join?
[00:20:14.160 --> 00:20:14.820]  How do we support?
[00:20:15.300 --> 00:20:16.701]  We're at gunowners.org.
[00:20:16.781 --> 00:20:18.421]  That's the easiest way to join, and certainly
[00:20:19.093 --> 00:20:23.176]  For those on the webcast, that would be something they could do while they keep listening.
[00:20:23.636 --> 00:20:30.601]  GunOwners.org is the place where our alerts are archived and they can join, become a life member for $500.
[00:20:30.741 --> 00:20:31.902]  It's only $20 for a year.
[00:20:33.955 --> 00:20:40.482]  And this is, as you say, very important because of the growing constriction on communication.
[00:20:40.862 --> 00:20:48.610]  There's right now a backdoor effort to get at the Fairness Doctrine, without calling it that, called Broadcast Localism.
[00:20:48.890 --> 00:20:51.993]  It's a proposal by the FCC that would
[00:20:52.432 --> 00:21:01.836]  Uh, set up stakeholders, which are these Stalinist People's Tribunals that are appointed by bureaucrats who would decide whether a station's been naughty or nice.
[00:21:01.896 --> 00:21:04.778]  By the way, that really came out of the Stalinist era.
[00:21:04.798 --> 00:21:12.501]  For folks that don't know, political correctness was a term there, the stakeholder thing, and of course these little committees are just fronts for the global corporations.
[00:21:12.821 --> 00:21:16.063]  They just point at them and say, that's the NGO, they say.
[00:21:16.687 --> 00:21:41.263]  That is exactly right, and we filed comments actually belatedly because we didn't know about it until it was technically too late, but we thought it was important all the same to go on the record because we know what they're doing and this would be just as effective a way to shut down Rush Limbaugh or Larry Pratt's little show on Saturday afternoon or anybody in between that doesn't speak enough Spanish, that doesn't have enough
[00:21:41.827 --> 00:21:47.030]  Among job training possibilities on their show.
[00:21:47.290 --> 00:22:02.477]  Now, the fact that the market doesn't demand it, that people acting freely, using their money to get what they want, which is the way radio pretty much operates, that doesn't concern them because we've already identified the mentality that these folks have.
[00:22:02.838 --> 00:22:03.538]  It's Stalinist.
[00:22:03.598 --> 00:22:09.481]  No wonder they want our guns, because they're fixing on telling us exactly what it is we're going to hear, what we're going to think.
[00:22:11.570 --> 00:22:13.971]  Larry, I just can't believe how far this country's fallen.
[00:22:14.251 --> 00:22:18.032]  I mean, did you ever think you would see the Supreme Court?
[00:22:18.612 --> 00:22:23.553]  Because we know, we've already got their oral comments and the debates, and you guys were there.
[00:22:23.933 --> 00:22:29.454]  I mean, they're telling us they're going to say, we can restrict them, we can ban them, we can make you get a license.
[00:22:29.995 --> 00:22:31.715]  I mean, this is going to be hell on earth!
[00:22:32.135 --> 00:22:39.937]  It seems like we're watching the bottom fall out, that the Christian foundations that our founding fathers had given us,
[00:22:40.529 --> 00:22:47.053]  Have held firm long after we allowed erosion and corruption to enter into the foundation itself.
[00:22:47.593 --> 00:22:58.620]  But now the point seems to have been reached when it's all kind of collapsing into the middle and you can almost hear the structure coming down around our ears.
[00:22:58.900 --> 00:23:10.187]  It's moving very fast because when they start moving on what you're allowed to say and not say, when they can tell you how many guns, if any, you can have
[00:23:11.457 --> 00:23:17.641]  It's getting pretty far along, and they will continue the process of criminalizing politics.
[00:23:18.081 --> 00:23:21.182]  When we disagree with you on anything... Well, they're already all over the U.S.
[00:23:21.202 --> 00:23:24.664]  saying you can't videotape or be on the street while they have cameras on us.
[00:23:24.724 --> 00:23:25.985]  I mean, it's getting bad, Larry.
[00:23:26.205 --> 00:23:26.645]  Exactly.
[00:23:27.145 --> 00:23:27.906]  Gunowners.org.
[00:23:28.086 --> 00:23:31.848]  We're going to go back to the main radio show here in about 20 seconds and take some calls.
[00:23:31.908 --> 00:23:32.428]  Okay, Larry?
[00:23:32.508 --> 00:23:32.948]  Very good.
[00:23:32.968 --> 00:23:35.670]  Do you want to stay on with Aaron Zellman, or are you too busy?
[00:23:36.943 --> 00:23:39.604]  I'd be happy to stay on, although he probably doesn't need anything else.
[00:23:39.624 --> 00:23:40.625]  No, no, let's have you both together.
[00:23:40.665 --> 00:23:41.325]  That's something new.
[00:23:41.565 --> 00:23:48.928]  He's going to be on at the bottom of the hour, but here we go.
[00:23:53.790 --> 00:23:56.571]  Nobody's going to tell you this is the final battle for the Second Amendment.
[00:23:57.291 --> 00:24:00.853]  The criminals in white robes that are about as conservative as Mao Zedong
[00:24:02.172 --> 00:24:05.196]  are going to come out and say, you've got a right to have guns, we've got a right to ban them.
[00:24:05.817 --> 00:24:07.519]  Your right is to have us take them.
[00:24:08.640 --> 00:24:10.162]  Your right is to have us tax them.
[00:24:10.522 --> 00:24:12.685]  They're announcing they're going to track every internet purchase.
[00:24:13.025 --> 00:24:14.847]  The government won't even let you report on yourself.
[00:24:14.908 --> 00:24:16.509]  It'll be instantly reported to the government.
[00:24:17.050 --> 00:24:18.272]  No fourth, no fifth.
[00:24:19.052 --> 00:24:20.955]  It's total tyranny, folks.
[00:24:21.355 --> 00:24:21.776]  They are
[00:24:23.223 --> 00:24:24.063]  Hey Alex, how you doing?
