[00:00:00.783 --> 00:00:02.545]  Government cover-ups.
[00:06:30.077 --> 00:06:33.319]  That's 1-800-383-8474.
[00:06:33.319 --> 00:06:36.881]  Or visit us at pncdistributors.com.
[00:06:36.881 --> 00:06:40.344]  That's P, the letter N, C, distributors.com.
[00:06:40.344 --> 00:06:44.326]  Mention coupon code GCN and receive 20% off your order.
[00:06:44.326 --> 00:06:46.647]  Guaranteed to work or your money back.
[00:06:46.647 --> 00:06:49.289]  Nature's Renewal Supreme Anti-Stress Formula.
[00:06:49.289 --> 00:06:52.131]  Get back to feeling well and being well.
[00:06:53.209 --> 00:06:58.633]  If this is your paycheck and this is your debt, what are your options?
[00:06:58.633 --> 00:07:03.696]  File bankruptcy and tread water the next seven years?
[00:07:03.696 --> 00:07:09.320]  Or make a call for CareOne Credit Counseling Services and start getting out of debt today!
[00:07:09.320 --> 00:07:15.604]  A CareOne Credit Counseling Agency can help you get immediate relief from stress caused by debt.
[00:07:15.604 --> 00:07:19.507]  And you'll have one lower monthly payment instead of the pile you have right now.
[00:07:19.887 --> 00:07:25.873]  Call a CARE One agent today and you can start saving hundreds of dollars in fees and interest payments.
[00:07:25.873 --> 00:07:31.118]  CARE One agencies have helped over 4 million people get out of debt and they can help you too.
[00:07:31.118 --> 00:07:31.419]  Call 800-498-2981.
[00:07:31.419 --> 00:07:31.459]  800-498-2981.
[00:07:35.843 --> 00:07:40.009]  Call 800-498-2981 and find out how you can lower your monthly payments up to 57%.
[00:07:40.009 --> 00:07:42.272]  One 15-minute phone call can change your life.
[00:07:42.272 --> 00:07:42.492]  Call 800-498-2981.
[00:07:42.492 --> 00:07:42.552]  800-498-2981.
[00:07:42.552 --> 00:07:44.855]  Provider and licensing details are available.
[00:07:57.884 --> 00:08:02.727]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:08:02.727 --> 00:08:04.308]  You want answers?
[00:08:04.308 --> 00:08:05.869]  Well, so does he.
[00:08:05.869 --> 00:08:10.052]  He's Alex Jones on the GCN Radio Network.
[00:08:10.052 --> 00:08:14.114]  And now, live from Austin, Texas, Alex Jones.
[00:08:31.804 --> 00:08:35.225]  Okay, we're going to break down what's happening with Russia right now.
[00:08:35.225 --> 00:08:44.268]  Then we're going to look in more depth into that with, into more depth into that subject with Professor Michelle Chassidashi coming up in about 25 minutes.
[00:08:44.268 --> 00:08:46.789]  Russia, Poland risk attacks because of U.S.
[00:08:46.789 --> 00:08:50.230]  missile shield.
[00:08:50.230 --> 00:08:54.171]  Now, my detractors, whenever I read one of these AP articles,
[00:08:55.189 --> 00:09:00.612]  They go out and create YouTube videos and things saying that, and I don't want to talk about myself here, but we have to.
[00:09:00.612 --> 00:09:09.196]  This show is coming under so much attack now from the mainstream media, the New York Times, Fox News, CNN.
[00:09:09.196 --> 00:09:23.303]  We're coming under such incredible attack from operatives on the internet and their fellow travelers and well-meaning idiots that are sucked into it that I just have to, I guess, caveat mention here that I'm reading the Associated Press
[00:09:24.019 --> 00:09:33.541]  What they do is they edit this together with me saying other incendiary things out of the news, and then make it sound like I'm saying that Russia's nuked us or launched missiles at us.
[00:09:33.541 --> 00:09:50.185]  There's the famous case of ABC News, and it was December 31st, 1999, and I'm on Michael Trudeau's radio show, back when he had a show on the station, one of the hosts here,
[00:09:51.562 --> 00:09:59.225]  I was co-hosting throughout the day with continual coverage, and she runs in and says, ABC News is saying a missile's been fired from Russia.
[00:09:59.225 --> 00:10:08.369]  And I ran out, and there was ABC News and Peter Jennings saying, yes, NORAD is saying a missile has been fired from Russia, out of Chechnya.
[00:10:08.369 --> 00:10:16.413]  We don't know if it's an intercontinental ballistic or theater missile, intermediate range, but NORAD is on the highest alert.
[00:10:16.413 --> 00:10:18.714]  And I come back on air and say, okay, this is what ABC News said.
[00:10:21.324 --> 00:10:42.723]  And then, people knowing, the government knowing, their operatives knowing, and plus people that are just flat out jealous of me for some reason, knowing the public has no memory, knowing they have no grasp of that, months later said, look, Alex Jones claimed nukes were launched from
[00:10:43.729 --> 00:10:45.049]  Russia against the U.S.
[00:10:45.049 --> 00:11:05.214]  Now, 30 minutes after they announced that some missile's been fired, we don't know if it's a nuke, we don't know if it's conventional, we don't know what range missile it is, they came out with a weird press conference with Russians at NORAD, and the Pentagon, the SAC-based commanders, was there in Colorado Springs,
[00:11:06.007 --> 00:11:10.448]  Came out and said, okay, it was a Scud missile launch in the Chechen War.
[00:11:10.448 --> 00:11:15.010]  That got high enough up, uh, to look like an ICBM, no problem.
[00:11:15.010 --> 00:11:20.311]  And it turns out that was probably some type of weird drill or test of NORAD, while the Russians were there.
[00:11:20.311 --> 00:11:26.213]  In fact, that leaked out in the media that that's probably what it was, to show the Russians, see, we can even see one of your Scuds being launched.
[00:11:26.213 --> 00:11:32.015]  And they were all laughing and joking and smiling during the press conference, like it was some type of joke on the public.
[00:11:32.015 --> 00:11:32.915]  Something went on there.
[00:11:34.119 --> 00:11:34.920]  Doesn't matter.
[00:11:34.920 --> 00:11:35.941]  People misrepresent it.
[00:11:35.941 --> 00:11:37.342]  And I hate to even give my ideas.
[00:11:37.342 --> 00:11:38.022]  They're gonna do it anyways.
[00:11:38.022 --> 00:11:42.406]  They've already done this last week.
[00:11:42.406 --> 00:11:45.789]  There are people saying I made up that there's even a war over there in Georgia.
[00:11:45.789 --> 00:11:48.191]  I mean, and you laugh at that.
[00:11:48.191 --> 00:11:50.953]  But remember, the general public doesn't know where Russia is.
[00:11:50.953 --> 00:11:52.554]  They don't know anything.
[00:11:52.554 --> 00:11:59.660]  And so the government and their operatives, they target people who don't know any better.
[00:11:59.660 --> 00:12:03.103]  They target people who have no grasp of reality.
[00:12:03.996 --> 00:12:05.918]  Now, I shouldn't have prefaced this.
[00:12:05.918 --> 00:12:06.538]  It doesn't matter.
[00:12:06.538 --> 00:12:12.943]  I just realized when I cover the Associated Press that it could be edited together later, and it probably will.
[00:12:12.943 --> 00:12:14.044]  It shocks me on YouTube.
[00:12:14.044 --> 00:12:24.311]  I mean, they'll edit me together saying I hate America, death to America, when I was quoting neocons, and then they'll go say I said that, and then people buy it.
[00:12:24.311 --> 00:12:28.374]  I mean, they revel in deception.
[00:12:28.374 --> 00:12:29.896]  They revel it.
[00:12:29.896 --> 00:12:31.577]  But those that practice this deception
[00:12:33.706 --> 00:12:50.814]  That's the reason the newspapers are down by over 60% circulation, why TV's imploding, why mainstream news admits that they're losing all credibility and most of their viewers, because the public may be dumbed down, a large segment of them, the majority, but even the dumbed down public doesn't trust you anymore.
[00:12:50.814 --> 00:12:58.838]  So you're spoiling your own dirty little nest and, um, it's just incredible.
[00:12:58.838 --> 00:13:02.880]  People then also say, well, you say the mainstream media lies, you say the mainstream media, um,
[00:13:03.556 --> 00:13:06.937]  Distort, you say they spin, they abscond with the truth.
[00:13:06.937 --> 00:13:08.237]  Why do you then quote them so much?
[00:13:08.237 --> 00:13:14.538]  Well, there's different types of propaganda, different types of media.
[00:13:14.538 --> 00:13:17.599]  And we look at media from different angles.
[00:13:17.599 --> 00:13:24.021]  And so we can look at Russian, German, Dutch, Japanese, Iraqi, French.
[00:13:24.021 --> 00:13:27.801]  We can watch the raw video feeds and then we get a clear picture of what indeed happened.
[00:13:27.801 --> 00:13:30.822]  It takes a lot of time, it takes a lot of research, it takes a lot of hard work.
[00:13:35.302 --> 00:13:41.586]  But we told you day one that Georgia attacked Ossetia.
[00:13:41.586 --> 00:13:54.435]  Now that the details are out, it turns out for weeks the Georgian military was just randomly shelling civilians in Ossetia to turn the water off.
[00:13:54.435 --> 00:13:56.617]  So it was already siege over there.
[00:13:56.617 --> 00:14:04.162]  And then Georgian peacekeepers with the UN force made up of Russians, Europeans,
[00:14:05.259 --> 00:14:12.724]  Western Europeans, and a contingent from around the world, and Georgians, the Georgians opened fire inside the bases.
[00:14:12.724 --> 00:14:13.765]  They ran a sneak attack.
[00:14:13.765 --> 00:14:24.511]  I mean, it's now admitted they came up behind their fellow peacekeepers in the same uniforms and stabbed them in the backs, not figuratively, literally.
[00:14:24.511 --> 00:14:32.116]  Grabbed the mouth in the kidney, rotated, slit the throat, choking them with tourniquets.
[00:14:32.116 --> 00:14:33.037]  That's now confirmed.
[00:14:34.890 --> 00:14:42.354]  When, uh, Russian peacekeepers would run out of their barracks once they were under bombardment, the Georgians were set up inside their own base.
[00:14:42.354 --> 00:14:52.719]  But the Georgian peacekeepers had already gotten together beforehand, this is the prim meditativeness of it, and mowed them down as they were running out of their buildings.
[00:14:52.719 --> 00:14:57.401]  I mean, a total covert sneak attack.
[00:14:57.401 --> 00:15:01.723]  A coup d'etat against Ossetia.
[00:15:01.723 --> 00:15:02.643]  In violation of the 1992 Accords.
[00:15:06.491 --> 00:15:07.091]  And then U.S.
[00:15:07.091 --> 00:15:16.734]  Special Forces, trainers, Israelis, Ukrainians, backing up Georgians, went house to house in scores of towns and cities, murdering people en masse.
[00:15:16.734 --> 00:15:22.536]  And now the numbers are coming out, it's well above 2,000.
[00:15:22.536 --> 00:15:30.018]  Little towns, villages, stand-alone farmhouses, they go in, the video's all over the foreign, European and Russian news, never on the U.S.
[00:15:30.018 --> 00:15:30.218]  news.
[00:15:31.525 --> 00:15:33.246]  And it just shows dead bodies.
[00:15:33.246 --> 00:15:37.407]  We have a Fox News clip where he's got these Americans on who happen to be over there visiting.
[00:15:37.407 --> 00:15:39.888]  And he says, so the Russians were attacking and killing you.
[00:15:39.888 --> 00:15:42.508]  And they go, no, no, the Georgians attacked us.
[00:15:42.508 --> 00:15:44.209]  Thank you, Russia, for saving us.
[00:15:44.209 --> 00:15:45.649]  They were coming door to door, killing us.
[00:15:45.649 --> 00:15:46.950]  We barely got out.
[00:15:46.950 --> 00:15:48.890]  If the Russians wouldn't have come in, they would have killed us.
[00:15:48.890 --> 00:15:54.552]  And they go, oh, we gotta go to commercial.
[00:15:54.552 --> 00:15:57.073]  And they come back and say, that's what Russia wants you to think.
[00:15:58.553 --> 00:16:00.514]  Shepherd Smith or whatever his name is.
[00:16:00.514 --> 00:16:03.775]  Hammerhead's name is.
[00:16:03.775 --> 00:16:05.676]  Guy's got the eyes on the side of his head.
[00:16:05.676 --> 00:16:12.139]  Poland risk attack because of U.S.
[00:16:12.139 --> 00:16:14.160]  missiles.
[00:16:14.160 --> 00:16:17.641]  A top Russian general said Friday that Poland's agreement to accept a U.S.
[00:16:17.641 --> 00:16:22.203]  missile interceptor base exposed the ex-communist nation to attack possible by nuclear weapons.
[00:16:22.203 --> 00:16:23.404]  Interfax News Agency reported.
[00:16:24.523 --> 00:16:27.005]  You can read what the top general said two days ago.
[00:16:27.005 --> 00:16:29.127]  We reported it here two days ago and yesterday.
[00:16:29.127 --> 00:16:33.412]  You can just go read the full Russian transcript or watch the video translated.
[00:16:33.412 --> 00:16:38.317]  It's up on InfoWars.com and PrisonPlanet.com.
[00:16:38.317 --> 00:16:40.699]  But he laid out, look, here's the NATO doctrine.
[00:16:40.699 --> 00:16:41.580]  He read from it.
[00:16:41.580 --> 00:16:45.024]  They say since 2000 they have a preemptive strike on Russia.
[00:16:45.024 --> 00:16:46.265]  They're encircling us with
[00:16:47.119 --> 00:17:11.114]  ...what they call a missile defense shield, but it's an anti-missile system, so that if they begin nuking us, or bombing us from the air, or using cruise missiles, and we try to strike back, this destroys the concept of MAD, and the Russian General said, we would like to go back to mutually assured destruction, where if... ...any one party sneak attacks the other, they will then be destroyed by reciprocal attacks.
[00:17:12.168 --> 00:17:23.975]  But now, you're rolling anti-missile systems in, right up to our borders, so that you can sneak attack us, and if we try to counter-strike, you've got anti-missile missiles.
[00:17:23.975 --> 00:17:28.837]  Surface-to-air... anti-missile missiles.
[00:17:28.837 --> 00:17:31.899]  And they said, please, we don't want this doctrine, we don't like it.
[00:17:31.899 --> 00:17:35.241]  You're encircling us, you're sneak attacking us, he looks totally grave!
[00:17:35.241 --> 00:17:36.261]  This isn't an act!
[00:17:36.261 --> 00:17:37.502]  I mean, they're being legitimate!
[00:17:38.587 --> 00:17:43.889]  You watch our generals, they're a bunch of primping, arrogant, lying scum on average.
[00:17:43.889 --> 00:17:45.389]  Nothing but lies comes out of their mouth.
[00:17:45.389 --> 00:17:46.950]  And I've been analyzing Russia, folks.
[00:17:46.950 --> 00:17:49.051]  They've been doing nothing but telling the truth.
[00:17:49.051 --> 00:17:51.371]  I have a responsibility to come here and tell you.
[00:17:51.371 --> 00:17:53.292]  I've been studying this six, seven hours a day.
[00:17:53.292 --> 00:17:54.573]  Two, three hours in the morning.
[00:17:54.573 --> 00:17:56.373]  Three, four hours at night.
[00:17:56.373 --> 00:17:59.134]  I got a staff of a few people looking all this up.
[00:17:59.134 --> 00:18:00.315]  Well, I mean, it is a fact.
[00:18:00.315 --> 00:18:01.495]  The Russians are being truthful.
[00:18:04.438 --> 00:18:08.100]  And the United States and NATO and Israel are lying about everything.
[00:18:08.100 --> 00:18:10.281]  It is incredible.
[00:18:10.281 --> 00:18:15.303]  I mean, the Georgian president went on TV Friday and said, we're under attack.
[00:18:15.303 --> 00:18:20.045]  A sneak attack by Russia for no reason, and our news all announced it.
[00:18:20.045 --> 00:18:27.469]  For five minutes when we first put the TV on, during the show, and all the headlines said, Russia attacks Georgia.
[00:18:27.469 --> 00:18:29.049]  I said, wow, Russia's gone to Georgia.
[00:18:29.049 --> 00:18:29.510]  I know U.S.
[00:18:29.510 --> 00:18:30.150]  forces were there.
[00:18:30.771 --> 00:18:33.393]  I know they were trying to take over an area, but man, this is incredible.
[00:18:33.393 --> 00:18:39.278]  And then five minutes later, we were able to get it right and go, wait a minute, all these articles have been at the bottom after a sneak attack by Georgia.
[00:18:39.278 --> 00:18:46.383]  But that, but... Mikhail Shashvili, he goes on TV and says, we're under attack, help us, oh, it's horrible!
[00:18:46.383 --> 00:18:53.929]  Oh my god, out of the blue, no reason, sneak attack!
[00:18:53.929 --> 00:18:58.953]  Meanwhile, he's still saying Russian forces are in the center of the country when they pull back, as they said they do.
[00:18:58.953 --> 00:18:59.794]  He's lying there.
[00:19:00.547 --> 00:19:05.309]  Nothing he says has any connection to reality.
[00:19:05.309 --> 00:19:07.550]  And I see a scared Russian General.
[00:19:07.550 --> 00:19:10.591]  And by scared, you know, he's a big old, big guy, old man.
[00:19:10.591 --> 00:19:13.652]  He's saying, look, you're encircling us with weapons.
[00:19:13.652 --> 00:19:16.093]  NATO's doctrine is a sneak nuke attack on us.
[00:19:16.093 --> 00:19:17.613]  And that is their doctrine.
[00:19:17.613 --> 00:19:18.693]  Since 2000.
[00:19:18.693 --> 00:19:21.114]  He said, stop it!
[00:19:21.114 --> 00:19:22.775]  Stop encircling us with nukes!
[00:19:22.775 --> 00:19:26.756]  What do you think caused the Cuban Missile Crisis?
[00:19:26.756 --> 00:19:27.377]  When the U.S.
[00:19:27.377 --> 00:19:28.457]  moved nukes into Turkey.
[00:19:29.085 --> 00:19:33.148]  But our media was so controlled, no one was ever told that.
[00:19:33.148 --> 00:19:34.369]  Folks, I love my children.
[00:19:34.369 --> 00:19:37.971]  I don't want World War III.
[00:19:37.971 --> 00:19:44.816]  And they're now escalating in Poland, escalating in Ukraine, saying they may start fights on the Russian border.
[00:19:44.816 --> 00:19:48.199]  Ladies and gentlemen, this is war against Russia!
[00:19:48.199 --> 00:19:48.779]  We'll be right back.
[00:19:53.305 --> 00:19:55.287]  Jim Newcomer for Midas Resources.
[00:19:55.287 --> 00:19:56.989]  August 15, 2008.
[00:19:56.989 --> 00:19:58.771]  Gold opened down this morning at $797.40.
[00:19:58.771 --> 00:20:02.895]  One ounce gold coins can be purchased for $821.51, $404.90 for half ounce, and $202.45 for quarter ounce.
[00:20:02.895 --> 00:20:03.316]  That's $821.51, $404.90, and $202.45.
[00:20:11.124 --> 00:20:23.633]  On June 4th, 1963, an unknown presidential decree, Executive Order 11110, was signed with the authority to strip the Federal Reserve Bank of its power to lend money to the United States government in interest.
[00:20:23.633 --> 00:20:26.835]  With the stroke of a pen, Kennedy would have put the Fed out of business.
[00:20:26.835 --> 00:20:30.198]  The November assassination quieted the production of the new currency.
[00:20:30.198 --> 00:20:32.980]  However, the Executive Order still stands unrepealed.
[00:20:33.260 --> 00:20:36.061]  Minus has the Kennedy vs. Fed document.
[00:20:36.061 --> 00:20:36.541]  Call 800-686-2237.
[00:20:36.541 --> 00:20:41.262]  Unlike your liberty, the paper is free.
[00:20:41.262 --> 00:20:41.502]  Call 800-686-2237.
[00:20:41.502 --> 00:20:47.784]  If you're interested in breaking the bondage of taxation and debt, call 800-686-2237.
[00:20:47.784 --> 00:20:48.004]  That's 800-686-2237.
[00:20:54.195 --> 00:20:56.518]  Gas prices are out of control.
[00:20:56.518 --> 00:21:00.382]  Fight back by doing what thousands of listeners to the Alex Jones Show have done.
[00:21:00.382 --> 00:21:03.466]  Developed by a major oil company, a product that really works.
[00:21:03.466 --> 00:21:07.231]  Introducing SFR's Protect-to-Complete fuel system and engine treatment.
[00:21:07.231 --> 00:21:09.714]  Just one bottle increases mileage for up to six months.
[00:21:10.367 --> 00:21:13.748]  Tested by major oil companies showing improvements in every car tested.
[00:21:13.748 --> 00:21:17.429]  Stop paying mechanics your hard-earned money to have your injection system cleaned.
[00:21:17.429 --> 00:21:23.311]  Protector cleans up to 95% of new injector condition in just one tankful and is safe for all cars.
[00:21:23.311 --> 00:21:30.474]  Tests conducted by General Motors conclude fuel injectors can partially plug in as little as 5,000 miles due to poor gasoline quality.
[00:21:30.774 --> 00:21:38.817]  Fight high fuel prices by purchasing a protective fuel system treatment for only $9.95 and receive an engine treatment free at $12.95 value.
[00:21:38.817 --> 00:21:40.878]  Satisfaction guaranteed or your money back!
[00:21:40.878 --> 00:21:45.380]  Go to oilcompanysecret.com, that's oilcompanysecret.com or call 888-USE-SFR1.
[00:21:45.380 --> 00:21:45.660]  That's 888-873-7371.
[00:21:53.314 --> 00:21:55.455]  May I have everybody's attention, please?
[00:21:55.455 --> 00:21:57.896]  I've come with a message of information.
[00:21:57.896 --> 00:22:00.557]  9-11 was an inside job.
[00:22:00.557 --> 00:22:01.718]  Do you like being a puppet, sir?
[00:22:01.718 --> 00:22:03.419]  Do you like being a puppet for the New World Order?
[00:22:03.419 --> 00:22:06.260]  How do the American people know that 9-11 was a state?
[00:22:06.260 --> 00:22:11.202]  It wasn't engineered by you, David Rockefeller, the Trilateral Commission, the C.A.F.R., to you.
[00:22:12.363 --> 00:22:19.609]  The day that we stop asking questions is the day that we have allowed the seeds of despotism to grow at our own door.
[00:22:19.609 --> 00:22:25.774]  Seven years after the attacks of September 11th, a global awakening has taken place.
[00:22:25.774 --> 00:22:26.855]  An inside job.
[00:22:28.280 --> 00:22:30.701]  How dare you?
[00:22:30.701 --> 00:22:35.803]  If you know that there's treason going on, you can be held accountable for treason yourself.
[00:22:35.803 --> 00:22:38.664]  All hell is breaking loose on 6th Avenue.
[00:22:38.664 --> 00:22:45.146]  And if the government has not told the truth in 5 years, we will be here on the 10th anniversary of 9- Truth Rising.
[00:22:45.146 --> 00:22:47.987]  Download the film at PrisonPlanet.tv right now.
[00:22:47.987 --> 00:22:50.248]  Or get the DVD at Infowars.com.
[00:22:50.248 --> 00:22:52.729]  It's now time to take the revolution to the next level.
[00:22:54.087 --> 00:23:00.228]  Have you ever suffered from giardia, food poisoning, heavy metal poisoning, arthritis, fatigue, or high cholesterol?
[00:23:00.228 --> 00:23:06.770]  Maybe you're one of the 75 million Americans that the Center for Disease Control reports as suffering from internal parasites.
[00:23:06.770 --> 00:23:15.812]  If so, Freshwater Organics is proud to introduce you to a million-year-old miracle that has been used all over the world by health-conscious individuals seeking alternatives to chemicals and drugs.
[00:23:16.232 --> 00:23:23.417]  FPP or Fossilized Phytoplankton Powder is a 100% natural organic product with absolutely no additives.
[00:23:23.417 --> 00:23:28.700]  When taken daily, it is an excellent source of natural plant-based silica with 14 trace minerals.
