[00:00:00.349 --> 00:00:01.450]  Government cover-ups.
[00:02:09.522 --> 00:02:36.945]  Governor Ventura going public, when they hear about Willie Nelson going public, when they hear about a high-level Japanese member of parliament going public, when they hear about a highly respected former president of Italy, president for seven years, one of the most respected presidents in modern history, when they hear about CIA section chiefs and Bob Baird, Bill Christensen, Ray McGovern, the list goes on and on, coming out and saying inside job, Michael Meacher, who was number three in Blair's government,
[00:02:39.176 --> 00:02:43.818]  Actress of the year, best actress, Oscar winning actress, 2008 coming out and saying it.
[00:02:45.518 --> 00:02:53.121]  Hundreds of engineers and scientists and physicists coming out and saying it.
[00:02:53.921 --> 00:03:06.386]  That creates courage and it makes it easier for others to stand up and go public in the trails that have already been blazed by others.
[00:03:10.643 --> 00:03:12.004]  This is so important.
[00:03:16.566 --> 00:03:17.387]  I need your help.
[00:03:18.247 --> 00:03:19.628]  We all need to help each other.
[00:03:19.748 --> 00:03:23.350]  I need you to go to InfoWars.com and PrisonPlanet.com.
[00:03:23.370 --> 00:03:24.851]  They're the top stories right now.
[00:03:28.673 --> 00:03:30.334]  There are three top stories.
[00:03:32.120 --> 00:03:45.048]  One is former Governor Jesse Ventura, WTC collapse, a controlled demolition, Navy veteran and movie star, Savage's official story, says media covering up truth about attacks.
[00:03:48.710 --> 00:03:51.192]  This is powerful information.
[00:03:51.852 --> 00:03:54.634]  This is important information.
[00:03:55.234 --> 00:03:59.257]  This is information that needs to get out to everybody right now.
[00:04:07.125 --> 00:04:12.608]  There's another story, dealing with what Ventura said in his incendiary hour and 20-minute interview here yesterday.
[00:04:13.288 --> 00:04:16.369]  Jesse Ventura warns of Obama assassination attempt.
[00:04:16.970 --> 00:04:30.336]  And by exposing government-sponsored assassinations, we reduce the chances that they will be committed in the future, not against Barack Obama, but against Ron Paul or others that we know are coming in the future.
[00:04:31.954 --> 00:04:45.546]  There's another one of dealing with Jesse Ventura, right at the top of presentplanet.com, where 20 plus publishers refused to care and book Operation Mockingbird Behavior, MSNBC silencing him.
[00:04:46.247 --> 00:04:49.630]  He broke all this yesterday on this very show.
[00:04:50.391 --> 00:04:51.832]  I need your help to carry the ball.
[00:04:53.273 --> 00:04:54.695]  It is a big idea.
[00:04:55.775 --> 00:04:58.278]  A new world order in the near future.
[00:04:59.324 --> 00:05:01.925]  Earth is dominated by a powerful world government.
[00:05:01.985 --> 00:05:04.506]  It's known as the Builder Bird Group.
[00:05:05.206 --> 00:05:07.447]  Could their objective be world domination?
[00:05:08.007 --> 00:05:10.448]  For thousands of years, their dark order grew.
[00:05:11.188 --> 00:05:18.511]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:05:21.533 --> 00:05:26.516]  For the first time in history, the elite's plan for world government is blown wide open.
[00:05:26.977 --> 00:05:30.439]  You will learn the secret that drives the entire New World Order agenda.
[00:05:30.859 --> 00:05:33.321]  Build America is making great progress toward a world government.
[00:05:33.421 --> 00:05:34.582]  Most people have no idea.
[00:05:34.602 --> 00:05:35.362]  They're not after money.
[00:05:35.382 --> 00:05:36.443]  They have all the money they need.
[00:05:36.643 --> 00:05:37.344]  They're after power.
[00:05:37.624 --> 00:05:38.444]  That's what I have to do, sir.
[00:05:38.785 --> 00:05:47.030]  Order Endgame on DVD at PrisonPlanet.com or Infowars.com or watch it online right now at PrisonPlanet.tv.
[00:05:47.490 --> 00:05:49.812]  Endgame, blueprint for global enslaving.
[00:05:50.312 --> 00:05:51.353]  You have been warned.
[00:05:51.493 --> 00:05:51.584]  Yeah.
[00:05:52.833 --> 00:05:54.014]  I'm Dr. Bill Deagle, M.D.
[00:05:54.134 --> 00:05:56.155]  of the Nutrimedical Report here on Genesis.
[00:05:56.555 --> 00:05:59.537]  Allicin, a natural antibiotic from Allomax Nutraceuticals U.S.
[00:05:59.597 --> 00:06:00.257]  is a real thing.
[00:06:00.337 --> 00:06:07.202]  This amazing molecule is a stabilized antimicrobial antipathogenic killer from fresh and never before available garlic.
[00:06:07.342 --> 00:06:18.268]  Allicin molecule is biologically active against all bacterial pathogens, viruses, fungi, parasites, TB, and it kills fleshy bacteria, MRSA, Acinetobacter infections that ravage our everyday health.
[00:06:18.348 --> 00:06:21.610]  Taken daily, it removes these stealth pathogens, clearing our bodies of
[00:06:21.710 --> 00:06:22.090]  I think so.
[00:06:52.338 --> 00:06:54.879]  Hi neighbor, this is Steve Shank, Fearless Task Force.
[00:06:55.479 --> 00:06:58.081]  Life is a gamble, but you can stack the deck.
[00:06:59.001 --> 00:07:08.265]  If you knew what I know about all the problems food will protect you from, you'd start immediately to put every effort and dollar you can get into the biggest supply of food possible.
[00:07:08.965 --> 00:07:14.188]  When the dollar and economy crash, when the imported and genetically poisoned food is all that's left,
[00:07:14.848 --> 00:07:23.135]  When the quarantine and bird flu hit, our only protection and only chance to be fearless is having control of our own supply of food and enough of it.
[00:07:23.416 --> 00:07:31.102]  But if you knew what we haven't yet discovered, you wouldn't waste time listening to the rest of this announcement before charging out and getting a serious food supply.
[00:07:31.622 --> 00:07:34.445]  Decide, it's food now or probably never.
[00:07:34.845 --> 00:07:36.186]  But can you afford to be wrong?
[00:07:36.827 --> 00:07:37.548]  Decide now.
[00:07:38.008 --> 00:07:38.729]  Place your bet.
[00:07:39.549 --> 00:07:41.030]  Can you afford to be wrong?
[00:07:41.390 --> 00:07:42.811]  Call 800-409-5633 on the web efoodsdirect.com.
[00:07:42.851 --> 00:07:43.212]  Call 800-409-5633.
[00:07:57.369 --> 00:08:01.471]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:08:02.212 --> 00:08:03.032]  You want answers?
[00:08:03.813 --> 00:08:04.673]  Well, so does he.
[00:08:05.354 --> 00:08:08.956]  He's Alex Jones on the GCN Radio Network.
[00:08:09.536 --> 00:08:13.659]  And now, live from Austin, Texas, Alex Jones.
[00:08:27.106 --> 00:08:31.807]  I don't want anyone to take for granted how big that Jesse Ventura interview was.
[00:08:32.368 --> 00:08:51.793]  This is the former governor of Minnesota, who I met with a year and a half ago, and he said he had questions because he knew the government had staged things with Operation Northwoods, had wanted to stage terror attacks, and then he knew Gulf of Tonkin had been staged to get us into Vietnam, but that he still just couldn't believe that they'd carry the attacks out, that they let it happen.
[00:08:52.915 --> 00:08:54.116]  And he says that in his new book.
[00:08:54.156 --> 00:09:00.902]  But yesterday on this show, and it's the first time he's done it, I was talking to him during a break and he just said, look, I'm coming all out today.
[00:09:00.962 --> 00:09:02.584]  I'm just going to go ahead and say what I really think.
[00:09:03.344 --> 00:09:08.209]  I don't know why people come on this show and they just spill their guts.
[00:09:09.525 --> 00:09:11.107]  I guess God moves their heart or something.
[00:09:11.127 --> 00:09:14.010]  Even though they're like Jesse Ventura and don't believe in God.
[00:09:15.212 --> 00:09:23.461]  But, you know, the point here is he came on the show and he said that the government basically carried out the attacks and they were controlled demolitions.
[00:09:24.322 --> 00:09:26.865]  The stories are up on PrisonPlanet.com, right at the top.
[00:09:26.885 --> 00:09:29.488]  Three stories written by Paul Watson and Kurt Nemo.
[00:09:30.129 --> 00:09:35.195]  They need to go to every radio station, every TV station, especially the AP in Minnesota.
[00:09:35.535 --> 00:09:42.944]  I need you to fax them, call them, email AP all over the country, Reuters, the Pioneer Press in Minneapolis-St.
[00:09:42.984 --> 00:09:47.809]  Paul, the Star up there in Minneapolis-St.
[00:09:47.829 --> 00:09:48.110]  Paul.
[00:09:49.628 --> 00:09:53.391]  The Duluth paper, I'm giving you key attack points where I know they'll pick it up.
[00:09:54.212 --> 00:09:55.052]  L.A.A.P.
[00:09:55.493 --> 00:09:56.633]  I got people working on it here.
[00:09:56.653 --> 00:09:57.794]  We have a very small staff.
[00:09:58.155 --> 00:09:58.955]  We need your help.
[00:09:58.975 --> 00:10:01.197]  Now they're going to try to block this and keep it from coming out.
[00:10:01.497 --> 00:10:02.438]  This is big news.
[00:10:03.639 --> 00:10:07.642]  I had to lobby the Associated Press to pick up the Willie Nelson information.
[00:10:08.122 --> 00:10:09.844]  So we're going to be talking about that coming up in a few minutes.
[00:10:09.864 --> 00:10:10.944]  But first, the economy.
[00:10:11.345 --> 00:10:16.269]  Ron Paul, yesterday, on the Banking Committee, in Congress, boldly
[00:10:17.162 --> 00:10:21.146]  Exposed, Edward Bernanke, and talk about how this country's going into fascism.
[00:10:21.586 --> 00:10:25.990]  Fascism is where the private corporate interest control the government.
[00:10:26.630 --> 00:10:29.673]  And where the government is in league and controls the corporate interest.
[00:10:30.173 --> 00:10:33.676]  The Federal Reserve engineered the monetary system that has caused what's happening today.
[00:10:34.537 --> 00:10:49.048]  Now they want to get rid of three federal regulatory agencies, and the Federal Reserve wants to be judge, jury, executioner, chief inspector, detective, beat cop, chief cook, bottle washer, everything.
[00:10:49.588 --> 00:10:54.031]  Just total, this country will be fully run by the Federal Reserve.
[00:10:56.453 --> 00:10:57.354]  It's just amazing.
[00:10:57.414 --> 00:10:59.996]  So here is Congressman Ron Paul yesterday.
[00:11:01.214 --> 00:11:02.595]  Congressman Paul.
[00:11:03.555 --> 00:11:04.476]  Thank you, Madam Chairman.
[00:11:06.076 --> 00:11:07.457]  Welcome, Chairman Bernanke.
[00:11:08.838 --> 00:11:16.521]  There's a political philosophy that advocates the merging together of the interests of business and government.
[00:11:17.082 --> 00:11:21.484]  At the same time, with a loss of civil liberties of the people.
[00:11:22.845 --> 00:11:28.850]  And I'm afraid we're moving in that direction, not just in the last year or two, but over many, many years.
[00:11:28.910 --> 00:11:36.255]  When you think about, especially since 9-11, there has been some loss of civil liberties that we shouldn't be unconcerned about.
[00:11:36.275 --> 00:11:37.456]  There are warrantless searches.
[00:11:37.496 --> 00:11:41.059]  There's no really financial privacy or medical privacy in this country.
[00:11:41.079 --> 00:11:46.963]  Habeas corpus has been challenged, as well as the Internet privacy is being challenged.
[00:11:46.983 --> 00:11:48.424]  So civil liberties have been challenged.
[00:11:48.784 --> 00:11:53.466]  But the combination of business and government has been ongoing for a good many years.
[00:11:53.526 --> 00:11:58.209]  I would say possibly for a hundred years, but more so now.
[00:11:58.269 --> 00:12:08.453]  And I see what we're doing today, or at least the proposal by Treasury, as a massive move for a lot closer association of business and government.
[00:12:10.094 --> 00:12:17.921]  Most everybody's aware of the military-industrial complex and the combination of how military contractors and government are in bed together.
[00:12:17.941 --> 00:12:19.983]  Now we have a medical-industrial complex.
[00:12:20.383 --> 00:12:29.671]  The media is very much involved with government, as well as just about everything that we have.
[00:12:30.072 --> 00:12:33.495]  Government and businesses are very much involved.
[00:12:34.175 --> 00:12:35.596]  But the original...
[00:12:36.597 --> 00:12:45.142]  The purpose of our government was to regulate the government, and not for the government to regulate the people.
[00:12:45.462 --> 00:12:51.165]  Because there really isn't any authority to people for the government to tell us what to do with our civil liberties or to run our businesses.
[00:12:51.505 --> 00:12:55.727]  I mean, if we believe in the marketplace, the market is supposed to be self-regulating.
[00:12:56.127 --> 00:12:58.769]  And there can be a case made for that.
[00:12:59.249 --> 00:13:05.172]  But we have embarked for many years in this effort to have the government do all the regulating.
[00:13:05.932 --> 00:13:10.515]  From my viewpoint and the viewpoint of many others, we should be regulating the government.
[00:13:11.636 --> 00:13:12.936]  We essentially don't.
[00:13:12.956 --> 00:13:22.562]  I mean, when you think about the authority, you as the Chairman of the Federal Reserve, and what the Federal Reserve can do, I mean, it really goes unaudited.
[00:13:23.783 --> 00:13:25.284]  Very, very little oversight.
[00:13:25.684 --> 00:13:35.467]  And now when you think about the recent embarking of the president's working group, and this is not an advisory group, it's called a working group.
[00:13:35.747 --> 00:13:37.407]  I mean, they're not economic advisors.
[00:13:37.427 --> 00:13:39.428]  We have presidential economic advisory.
[00:13:39.968 --> 00:13:42.909]  But we don't have minutes of the working group.
[00:13:42.929 --> 00:13:46.870]  We don't know what they do, what kind of action, what authority they have.
[00:13:48.171 --> 00:13:51.912]  And once in a while we hear a report, but we're
[00:13:52.332 --> 00:14:03.338]  We're getting more power to this working group, which means that it looks like we've really given up on the Republic, you know, freedom and the marketplace and sound money.
[00:14:03.858 --> 00:14:10.482]  And all we accept is more encroachment of our civil liberties, more collusion between business and government.
[00:14:10.782 --> 00:14:16.745]  And it looks like this is a massive increase in the combination of government and big business.
[00:14:17.265 --> 00:14:20.769]  So my concern really is very philosophic.
[00:14:20.910 --> 00:14:23.192]  I mean, most of us deal here from day to day.
[00:14:23.453 --> 00:14:25.996]  Is this regulation good or is this regulation bad?
[00:14:26.376 --> 00:14:33.725]  Without realizing that the general rule is that when government creates a regulation, they create the need for two more regulations.
[00:14:34.485 --> 00:14:49.175]  And the same way, when we allow our banking system to inflate the economy, it causes the bubbles to occur, and then we have to inflate to prevent them from breaking and deflating.
[00:14:49.615 --> 00:14:53.257]  So it goes on and on, and we perpetuate our problems.
[00:14:53.637 --> 00:15:00.162]  But it seems to me that the basic question that we don't ask, and we should ask, is
[00:15:00.842 --> 00:15:02.143]  Why do we have a business cycle?
[00:15:02.684 --> 00:15:12.771]  And for a hundred years, the conclusion has been in this country, philosophically and practically at the political level, is that it's a consequence of freedom.
[00:15:13.012 --> 00:15:14.693]  It's a consequence of capitalism.
[00:15:15.033 --> 00:15:18.616]  And therefore, we need government to save the people from their freedom.
[00:15:19.036 --> 00:15:23.340]  Freedom of choice personally, loss of civil liberties, and the freedom of choice of businesses.
[00:15:23.920 --> 00:15:26.963]  So, could you tell me, do you accept the idea that
[00:15:27.503 --> 00:15:36.256]  The business cycle is a consequence of capitalism and freedom versus the business cycle, could it be that others who say it's a consequence of government interference?
[00:15:36.276 --> 00:15:42.886]  Because that to me is the key question and depending on how you answer that depends on everything we do from here on out.
[00:15:44.701 --> 00:15:48.245]  Well, Congressman, first a word on the President's Working Group.
[00:15:49.426 --> 00:15:53.651]  That's an informal group of the heads of various agencies.
[00:15:53.671 --> 00:15:58.095]  It has no separate statutory authorities, but it's a chance to get together and talk about issues.
[00:15:58.816 --> 00:16:03.721]  And on a number of occasions, as you've noted, we've put out reports that have no statutory
[00:16:04.602 --> 00:16:15.169]  Authority but represent our thinking and our staff's thinking and some on some various issues Certainly large parts of the fluctuations in the economy are from the free market.
[00:16:15.369 --> 00:16:27.236]  They represent changes in productivity for example changes in business activity There are probably also those circumstances in which fluctuations are due to government intervention
[00:16:28.217 --> 00:16:28.757]  I think?
[00:16:46.252 --> 00:16:53.820]  And it was dissatisfaction with that that led in 1913 to the creation of the Federal Reserve to try and stop these periodic financial crises.
[00:16:54.981 --> 00:17:03.130]  This created the set of consequences that you allude to in the sense that if you're going to give
[00:17:03.790 --> 00:17:19.582]  The Federal Reserve power over the financial system in particular, if there's going to be moral hazard induced by that, then for the protection, you need to have some regulation to prevent the moral hazard from creating further distortions in the financial system.
[00:17:19.642 --> 00:17:31.371]  But I do agree with you that the fluctuations often have a private sector entrepreneurial component to it, and we are neither able nor should we try to completely eliminate fluctuations in the economy.
[00:17:31.391 --> 00:17:33.373]  Does the Federal Reserve contribute to the business cycle?
[00:17:33.893 --> 00:17:34.234]  It has.
[00:17:34.654 --> 00:17:35.355]  It has in times.
[00:17:35.615 --> 00:17:45.105]  Most notably during the 70s when inflation got out of control and the Fed had to raise interest rates sharply to control inflation and it resulted sometimes in slowdowns.
[00:17:45.185 --> 00:17:49.009]  Does excessive credit and low interest rate cause malinvestment?
[00:17:49.749 --> 00:17:51.031]  Artificially low interest rates?
[00:17:52.402 --> 00:17:57.045]  Well, the question is, you know, is the judgment about where interest rates ought to be.
[00:17:58.386 --> 00:18:01.628]  We have, of course, a mandate for maximum employment and price stability.
[00:18:01.668 --> 00:18:04.129]  We're trying to balance those obligations.
[00:18:05.430 --> 00:18:10.473]  So we could make mistakes and put the interest rate at the wrong place and that would have negative impacts.
[00:18:10.573 --> 00:18:10.953]  I agree.
[00:18:11.814 --> 00:18:20.619]  So we're doing the best we can to find the right place to put the interest rate, the one that's consistent with the neutral rate or the rate that establishes a full employment economy.
[00:18:20.999 --> 00:18:24.241]  And someday we may try the market to determine the interest rates.
[00:18:24.681 --> 00:18:25.001]  Thank you.
[00:18:27.262 --> 00:18:28.643]  Well, there you have it.
[00:18:29.143 --> 00:18:37.347]  In the House Banking Committee, Congressman Ron Paul, the leading Republican on the committee, grilling Bernanke.
[00:18:39.748 --> 00:18:50.013]  And if you read the proposal made last Thursday by the Federal Reserve, by the way, we have Bob Chapman joining us in the third hour to talk about that from the International Forecaster,
[00:18:51.138 --> 00:18:51.839]  It's amazing.
[00:18:52.299 --> 00:19:01.467]  And I was driving into the Sunday Radio Show Sunday and I heard Fox News Radio going, The Federal Reserve is proposing to crack down on corruption in the markets and problems.
[00:19:02.188 --> 00:19:04.630]  And it said, strangely enough, with less regulation.
[00:19:08.628 --> 00:19:21.418]  So, get rid of the Securities and Exchange Commission, get rid of a bunch of other federal agencies, which, granted, are revolving doors from the Federal Reserve and revolving doors from Wall Street and the brokerage houses and banks.
[00:19:22.379 --> 00:19:32.027]  Kind of like the FDA's a revolving door, or the EPA's a revolving door, or the Pentagon's a revolving door from the defense contractors and the generals.
[00:19:33.334 --> 00:19:36.216]  But now, it's just one group will have all the power.
[00:19:36.476 --> 00:19:38.157]  The private bankers that own us.
[00:19:38.917 --> 00:19:40.018]  That own you and your family.
[00:19:41.399 --> 00:19:42.679]  That's their view on it.
[00:19:43.800 --> 00:19:47.722]  We'll be right back, ladies and gentlemen, here on the GCN Radio Network.
[00:19:48.303 --> 00:19:52.525]  We're going to get into a bunch of economic news, the Jesse Ventura interview, and a lot more.
[00:19:54.059 --> 00:19:56.100]  Do you know the truth about cancer treatments?
[00:19:56.741 --> 00:20:05.646]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:20:06.206 --> 00:20:13.311]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:20:14.031 --> 00:20:19.512]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:20:20.012 --> 00:20:30.815]  Without cutting, bleeding, drugs or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:20:31.595 --> 00:20:33.656]  Laser technology at its best.
[00:20:34.156 --> 00:20:35.576]  For more information, call 702-953-0267.
[00:20:40.137 --> 00:20:47.621]  Or, visit www.lasemedinc.com.
[00:20:48.081 --> 00:20:49.622]  Call 702-953-0267.
[00:20:49.822 --> 00:20:54.564]  It is a big idea.
[00:20:54.584 --> 00:20:56.685]  A new world order.
[00:20:57.405 --> 00:21:01.707]  In the near future, Earth is dominated by a powerful new government.
[00:21:02.287 --> 00:21:04.448]  It's known as the Bilderberg Group.
[00:21:05.129 --> 00:21:07.290]  Put their objective being world domination.
[00:21:07.915 --> 00:21:10.360]  For thousands of years, their dark order grew.
[00:21:11.081 --> 00:21:18.416]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:21:21.425 --> 00:21:26.428]  For the first time in history, the elite's plan for world government is blown wide open.
[00:21:26.869 --> 00:21:30.331]  You will learn the secret that drives the entire New World Order agenda.
[00:21:30.751 --> 00:21:33.233]  Bill of Rights is making great progress toward a world government.
[00:21:33.313 --> 00:21:34.474]  Most people have no idea.
[00:21:34.494 --> 00:21:35.234]  They're not after money.
[00:21:35.254 --> 00:21:36.335]  They have all the money they need.
[00:21:36.555 --> 00:21:37.236]  They're after power.
[00:21:37.516 --> 00:21:38.656]  That's what they're after these days.
[00:21:38.677 --> 00:21:43.200]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[00:21:43.440 --> 00:21:46.922]  Or watch it online right now at PrisonPlanet.tv.
[00:21:47.402 --> 00:21:47.763]  In Game.
[00:21:48.163 --> 00:21:49.864]  Blueprint for global enslaving.
[00:21:50.204 --> 00:21:51.325]  You have been warned.
[00:21:52.146 --> 00:21:53.627]  Hi, this is Brother Michael Diamond.
[00:21:53.968 --> 00:21:59.474]  You can now get the most important package ever on what has happened to the Catholic Church in the last 50 years.
[00:21:59.954 --> 00:22:07.902]  Find out how this massive crisis concerning the Catholic Church happened, what happened, and how the Bible predicted it would take place in the last days.
[00:22:08.403 --> 00:22:12.007]  The package contains 6 DVDs that contain 10 different programs.
[00:22:12.347 --> 00:22:15.950]  Two books that combined are over a thousand pages and other information.
[00:22:16.270 --> 00:22:19.392]  Order now at our website, mostholyfamilymonastery.com.
[00:22:19.612 --> 00:22:23.575]  That's mostholyfamilymonastery.com.
[00:22:23.835 --> 00:22:27.738]  The last word monastery is spelled M-O-N-A-S-T-E-R-Y.
[00:22:28.078 --> 00:22:28.518]  Or call us at 1-800-275-1126.
[00:22:28.538 --> 00:22:28.739]  That's 1-800-275-1126.
[00:22:28.759 --> 00:22:31.180]  Or mail in your order to us at 4425 Schneider Road, Fillmore, New York, 14735.
[00:22:42.248 --> 00:22:45.933]  The total cost for this massive package of information is only $10.
[00:22:45.973 --> 00:22:47.555]  $15 for UPS ground or $30 outside the U.S.
[00:22:51.553 --> 00:22:53.235]  Our beloved Republic is on her knees.
[00:22:53.535 --> 00:22:56.979]  The forces of globalism are destroying national sovereignty worldwide.
[00:22:57.159 --> 00:22:59.022]  But in Liberty's darkest hour, there is hope.
[00:22:59.402 --> 00:23:02.385]  For the first time in modern history, the people are beginning to wake up.
[00:23:02.706 --> 00:23:08.212]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[00:23:08.492 --> 00:23:12.417]  We have a short time frame to fully awaken and energize the people to meet this threat.
[00:23:12.757 --> 00:23:17.678]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[00:23:17.958 --> 00:23:20.739]  PrisonPlanet.tv is a vault of forbidden information.
[00:23:21.039 --> 00:23:27.921]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[00:23:28.301 --> 00:23:34.163]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[00:23:34.323 --> 00:23:38.864]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[00:23:39.184 --> 00:23:41.689]  The Info War is waiting for you to set it free.
[00:23:42.049 --> 00:23:43.732]  Join PrisonPlanet.TV.
[00:23:44.113 --> 00:23:45.896]  Burn the info bombs to disk.
[00:23:46.117 --> 00:23:47.920]  Put them on the file sharing networks.
[00:23:48.261 --> 00:23:49.703]  Bring down the New World Order.
[00:23:50.064 --> 00:23:50.825]  PrisonPlanet.TV
[00:24:04.969 --> 00:24:13.017]  Before I get back into the incredible Jesse Ventura revelations, there were like five of them breaking here on this show yesterday.
[00:24:13.037 --> 00:24:14.398]  I had no idea it was going to do that.
[00:24:18.903 --> 00:24:27.652]  And before I get into the economy and the guest we have joining us today, I wanted to get into a story out of the
[00:24:28.641 --> 00:24:41.467]  Metropolitan newspaper out of Canada, Obama's minister claims that HIV AIDS is a eugenics depopulation agenda and is supported by US investigative researchers.
[00:24:44.088 --> 00:24:52.572]  So again, to read that headline, Obama's minister's claim that HIV AIDS is eugenics depopulation agenda is supported by US investigative researchers.
[00:24:53.232 --> 00:24:54.512]  This is by David Stein.
[00:24:54.552 --> 00:24:55.753]  I'm gonna get David Stein on.
[00:24:56.847 --> 00:25:23.591]  You'll probably hear him tomorrow or next week, but in this article he goes over a lot of the mainline history and research and documents that the autoimmune virus, known as AIDS, was engineered as a soft kill, that is a slow kill, hard to track bioweapon, and that it's only an umbrella cover story now for a whole bunch of different soft kill bioweapons that are targeted towards blacks.
[00:25:25.751 --> 00:25:31.094]  They also, of course, Homo Sapiens Sapiens are all so closely interrelated, it kills whites as well.
[00:25:31.875 --> 00:25:39.199]  But more than a hundred times harder, and these are mainline studies, but they're suppressed for a white to contract them.
[00:25:39.600 --> 00:25:50.086]  Now most whites in Central and Southern Europe and Eastern Europe from Moor invasion and Turkish invasion have Negroid blood.
[00:25:51.307 --> 00:25:54.409]  And please don't be so politically correct that I use a scientific term.
[00:25:55.171 --> 00:25:57.432]  Call in thinking that's a racist term.
[00:25:57.452 --> 00:26:02.475]  That's a Caucasian, Asian, Negro.
[00:26:02.515 --> 00:26:03.596]  That's where these terms come from.
[00:26:03.636 --> 00:26:04.416]  Let's be adults.
[00:26:04.436 --> 00:26:11.340]  They arrest you in England if you say the word homosexual because the ignorant public believes that it's a slander.
[00:26:11.780 --> 00:26:15.242]  It's heterosexual, homosexual, homosapien, sapien.
[00:26:15.262 --> 00:26:16.643]  It's just scientific terms, okay?
[00:26:17.083 --> 00:26:21.825]  And I'm not being sarcastic to our learned audience that's smarter than I am in most cases.
[00:26:22.086 --> 00:26:24.667]  Believe me, you cannot underestimate how dumb some of the public are.
[00:26:27.373 --> 00:26:31.456]  Let's get back to killing the blacks instead of freaking out about the word Negroid.
[00:26:35.078 --> 00:26:40.261]  Obama's ministers claim that HIV AIDS is eugenics depopulation agenda supported by U.S.
[00:26:40.281 --> 00:26:41.302]  investigative researchers.
[00:26:41.342 --> 00:26:42.382]  I'm going to get into this later.
[00:26:43.123 --> 00:26:48.486]  That's up on InfoWars.com and PrisonPlanet.com right now or you can go to the
[00:26:52.884 --> 00:26:57.185]  Metropolitan website, and we'll post that up on the site of this post so you can go link through to it.
[00:26:57.985 --> 00:27:02.466]  School Fluoride Program, ensuring a lasting smile.
[00:27:02.646 --> 00:27:11.528]  Now, just type in School Fluoride Program, or Fluoride School Program, and this is how this works very often.
[00:27:11.928 --> 00:27:22.571]  I was on InfoWars.com looking at the stories Curtin Emo had written or posted, and I was reading some of the comments, because there's always good tips in them, and a lot of times entertaining stuff as well.
[00:27:23.288 --> 00:27:36.913]  And I saw a lady saying, I'm so mad, my son is in elementary school and he comes home with fluoride tablets every week and they make him wash their mouths out with fluoride treatment every morning.
[00:27:42.394 --> 00:27:45.035]  And I didn't just go off that and believe that.
[00:27:45.295 --> 00:27:52.718]  I remembered going to Margaret Sanger Elementary School in kindergarten in Dallas, Texas, named after the eugenicist.
