[00:00:00.009 --> 00:00:04.635]  We're good to go.
[00:17:26.367 --> 00:17:27.488]  Now we want to get rid of you.
[00:17:27.528 --> 00:17:29.110]  They've been having this debate for 80 years.
[00:17:30.151 --> 00:17:41.123]  That's why in the Kurzweil paradigm and his other contemporaries, it's this discussion of, well, should we, you know, politely sort of maintain the human population or just wipe them out altogether?
[00:17:41.203 --> 00:17:56.417]  And by the way, these guys run the planet, and then you try to tell the mind-controlled public, they drool at you and laugh, because that's scary, that there's this big technocratic technocracy putting cancer viruses in your vaccines, and you're giggling and laughing as every cancer goes up thousands of percentage points.
[00:17:56.777 --> 00:17:58.119]  I mean, this isn't a game, folks.
[00:17:58.139 --> 00:17:58.859]  This isn't a joke.
[00:17:59.100 --> 00:18:00.721]  They're killing us right now.
[00:18:01.161 --> 00:18:05.085]  Well, they've invested in this program, so there's no way they could pull out the elites themselves.
[00:18:05.726 --> 00:18:07.187]  The whole structure is built around it.
[00:18:07.347 --> 00:18:08.830]  Yeah, they're psychologically built.
[00:18:08.850 --> 00:18:11.995]  The British Royalty got behind this 150 years ago and that's it!
[00:18:12.375 --> 00:18:17.904]  And they believe time and space are concentrating and that human genocide is basically inevitable.
[00:18:18.806 --> 00:18:19.106]  That's it.
[00:18:19.126 --> 00:18:24.029]  They believe everything is accelerating and if they don't cold-bloodedly kill the majority of us, then we're going to destroy ourselves.
[00:18:24.390 --> 00:18:26.231]  Meanwhile, they hand out nukes to Pakistan.
[00:18:26.271 --> 00:18:29.833]  They hand out these mousepox designed to kill every mammal on earth.
[00:18:30.293 --> 00:18:34.236]  They cross-species splice everything.
[00:18:35.316 --> 00:18:36.157]  It's like they're devils.
[00:18:36.637 --> 00:18:40.700]  They're busy destroying everything and then they offer the solution as it's all being destroyed.
[00:18:41.360 --> 00:18:44.803]  Yeah, in a geopolitical sense, it's a policy of tension.
[00:18:44.843 --> 00:18:46.184]  There's so many distractions.
[00:18:46.264 --> 00:18:46.925]  Well, they say that.
[00:18:46.985 --> 00:18:51.429]  They say somebody's going to destroy it, so we'll destroy things so we're in control of the process.
[00:18:51.449 --> 00:18:51.709]  Go ahead.
[00:18:52.370 --> 00:19:02.338]  Yeah, it keeps us distracted from the real issues, too, because we think we're fighting AIDS, the isolated human epidemic, when it turns out that it's steered by science.
[00:19:05.439 --> 00:19:11.822]  It's about institutionalizing AIDS and covering it up and beta testing a soft kill age when they're getting ready to release a much worse age.
[00:19:12.022 --> 00:19:15.983]  I think it's also about how the system has to design new problems.
[00:19:16.183 --> 00:19:20.485]  Huxley talks about iatric diseases, diseases caused by doctors.
[00:19:21.746 --> 00:19:33.230]  We've cured a few diseases over the ages, but only by subjecting all of society to more diseases and the more intervention they do, the more problems we have.
[00:19:33.610 --> 00:19:47.214]  And they're contagious, so they've got to build a social control grid in the name of stopping other communicable diseases from third world populations, so then they can get us more herded into compact systems, so they can release the more destructive controlled weapons.
[00:19:47.634 --> 00:19:49.995]  Right, it's about being herded into the compact system.
[00:19:50.395 --> 00:19:54.937]  Just like with politics, freedom is really a better solution, but they want to have us herded together.
[00:19:54.957 --> 00:19:59.418]  All right, I'm going to skip this break for InfoWars.com audio stream listeners will be the only ones that can hear it.
[00:19:59.738 --> 00:20:01.159]  Everybody else will be back in four minutes.
[00:20:02.859 --> 00:20:10.084]  Yeah, I want to draw another picture of that for the PrisonPlanet.TV viewers, if you guys can punch that up for me.
[00:20:14.728 --> 00:20:17.049]  So, there we go.
[00:20:17.169 --> 00:20:18.190]  Okay, check this out.
[00:20:19.151 --> 00:20:30.439]  Now, earlier I explained how one political party is clearly the power structure and the people can rebel against it and bring it down, destroy it, and replace it.
[00:20:31.735 --> 00:20:34.016]  Doesn't mean that necessarily what it's replaced with will be better.
[00:20:34.596 --> 00:20:34.916]  Okay?
[00:20:36.656 --> 00:20:57.902]  But if they can control a nation, the true elite, by putting puppet governments or parliaments with different power structures in front, where they've bought off and control the leaders of all the groups, or maybe three of the groups, then if this guy gets too powerful, they can have these groups gang up on this guy,
[00:20:59.224 --> 00:21:00.404]  Okay, so that's another structure.
[00:21:01.004 --> 00:21:24.429]  I mean, I'm simplifying all of this, but earlier I was describing how a one-party system will fall over on its own, but if you have two parties leaning up against each other, the pressure of the two forces coming together will make it very, very sturdy and very, very strong and hard to bring down.
[00:21:25.489 --> 00:21:28.170]  Also, by controlling the two parties in the left-right system,
[00:21:30.242 --> 00:21:43.050]  Then the people will put all of their energy into trying to affect the two columns that are joined and are operating under the control of
[00:21:45.014 --> 00:21:50.476]  the outside elite that is controlling the contained paradigm.
[00:21:51.036 --> 00:21:54.977]  All I'm saying is, folks, you need to get out of this controlled paradigm.
[00:21:55.297 --> 00:21:56.338]  It doesn't mean listen to me.
[00:21:56.378 --> 00:21:57.338]  It doesn't mean believe me.
[00:21:57.358 --> 00:21:58.178]  It doesn't mean any of that.
[00:21:58.718 --> 00:22:00.819]  It means start looking outside the box.
[00:22:00.879 --> 00:22:01.799]  Start pulling back.
[00:22:02.239 --> 00:22:03.340]  Start connecting the dots.
[00:22:03.400 --> 00:22:04.680]  Don't be too close to the problem.
[00:22:05.300 --> 00:22:06.021]  You're right here.
[00:22:06.121 --> 00:22:07.501]  You need to get over here.
[00:22:08.361 --> 00:22:09.942]  And you don't just need
[00:22:10.942 --> 00:22:15.005]  To be looking over here, or looking over here, or looking over here at what I said.
[00:22:15.025 --> 00:22:16.066]  Look at whatever you want.
[00:22:16.767 --> 00:22:17.747]  Look in all directions.
[00:22:18.508 --> 00:22:19.589]  Walk off the page.
[00:22:20.429 --> 00:22:23.231]  You know, you can decide to be a little person.
[00:22:23.252 --> 00:22:25.513]  Here, I'll draw a little person.
[00:22:31.618 --> 00:22:31.938]  See?
[00:22:33.299 --> 00:22:39.224]  You can decide to be a little person, and instead of, you know, being in this controlled paradigm,
[00:22:41.704 --> 00:22:44.965]  Right here, you can just march off.
[00:22:46.385 --> 00:22:48.666]  And you can go investigate or look at whatever you want.
[00:22:49.106 --> 00:23:00.889]  The point is, there is no doubt, and more and more Americans know, with Congress with a 9% approval rating, that's 9%, people now know this is a fraud.
[00:23:00.929 --> 00:23:01.609]  They know it's bull.
[00:23:01.689 --> 00:23:05.050]  But, you know, that's why the elite didn't care before.
[00:23:05.070 --> 00:23:10.132]  They'd give you two old white guys and act like they ran and let people fight over which old white guy was going to run things.
[00:23:11.431 --> 00:23:14.832]  To make people think that, you know, the power ended with those presidents or prime ministers.
[00:23:15.132 --> 00:23:28.415]  Well, now they know that people are getting away from the process and they keep saying about Barack Obama and now about Sarah Palin, oh, they're new, they're fresh, it's a woman, she's unexperienced, oh, it's a black guy, he's unexperienced, but at least it's changed.
[00:23:28.436 --> 00:23:30.036]  We'll see what change on the surface.
[00:23:31.681 --> 00:23:33.623]  They could be green-skinned, purple-skinned.
[00:23:34.604 --> 00:23:35.184]  They're puppets.
[00:23:35.204 --> 00:23:36.746]  They're not running anything, so it doesn't matter.
[00:23:36.966 --> 00:23:41.611]  And I know you know that, but the general public is not aware of this fully.
[00:23:43.226 --> 00:24:01.380]  And all you see from the power structure is an attempt to suck people back into the false paradigm, back into the blinders, back into not looking outside the two parties, where we can get real solutions, take over our local governments, have a revolution of understanding, and stop trusting the corrupt people that are running our society.
[00:24:01.760 --> 00:24:02.801]  Let's go back to eugenics.
[00:24:02.821 --> 00:24:03.542]  Did you get any quotes?
[00:24:03.562 --> 00:24:04.342]  Because I know you had a lot of quotes.
[00:24:04.362 --> 00:24:05.263]  I wanted to cover quotes.
[00:24:06.564 --> 00:24:08.606]  I mean, I know I told you just a little bit before we went on air here.
[00:24:08.806 --> 00:24:10.987]  Yeah, I don't have a very good source of quotes in front of me.
[00:24:11.148 --> 00:24:15.071]  Well, people can refer back on the archives of the first four eugenics pieces we did.
[00:24:15.111 --> 00:24:15.371]  Here we go.
[00:24:20.868 --> 00:24:22.790]  You know, Aaron, I want to do a show in the next few weeks.
[00:24:22.850 --> 00:24:23.611]  I can pull these too.
[00:24:23.651 --> 00:24:24.892]  There's sites for thousands of them.
[00:24:25.273 --> 00:24:30.878]  But we sent off to the libraries and to... Where are all those big boxes of eugenics books and documents we got?
[00:24:31.559 --> 00:24:32.260]  Most of it's in there.
[00:24:32.820 --> 00:24:33.621]  Why don't you go get that?
[00:24:33.641 --> 00:24:35.383]  I want to show people the research on TV.
[00:24:36.624 --> 00:24:37.004]  Because...
[00:24:38.234 --> 00:24:40.515]  You know, we did off and on a year of research.
[00:24:40.815 --> 00:24:56.261]  We've done all this other research before, I have, but we went back and if we saw a Margaret Singer quote online about black people being weed, she wanted to kill all of them, you know, to the Colgate Foundation or whatever, we would go and send off to a university and get Xerox copies of the official letter.
[00:24:56.982 --> 00:25:00.383]  And then we had so much evil that we didn't even put that in the film, in-game.
[00:25:01.404 --> 00:25:04.305]  I mean, you know, that's the level of this stuff.
[00:25:04.345 --> 00:25:06.706]  It's like yesterday, I had one of my new IT guys in here,
[00:25:07.674 --> 00:25:08.294]  Paul Hartman.
[00:25:10.075 --> 00:25:13.376]  And he's like, yeah, my wife couldn't believe me about the vaccines.
[00:25:13.396 --> 00:25:19.717]  And I said, well, you know, they're putting AIDS in over a million ampules of factor VIII blood product.
[00:25:20.818 --> 00:25:25.899]  And he just started shaking his head like, I said, oh, let's just go to, I just typed it in and pulled up MSNBC and they admitted it.
[00:25:26.499 --> 00:25:27.100]  Here, let me see that.
[00:25:27.400 --> 00:25:28.400]  Show Aaron right now, guys.
[00:25:30.165 --> 00:25:30.485]  Look at this.
[00:25:30.585 --> 00:25:31.046]  Let me see that.
[00:25:31.646 --> 00:25:35.169]  Now, this is just some of the research, ladies and gentlemen.
[00:25:35.710 --> 00:25:36.010]  Look at this.
[00:25:36.550 --> 00:25:38.192]  This is just some of the eugenics stuff.
[00:25:38.652 --> 00:25:40.574]  And this is letters about how they're going to kill us.
[00:25:41.194 --> 00:25:41.575]  Not that one.
