[00:00:01.065 --> 00:00:02.808]  Government cover-ups.
[00:09:05.259 --> 00:09:07.320]  These guys were on to something.
[00:09:07.320 --> 00:09:09.442]  We better listen more carefully to them.
[00:09:09.442 --> 00:09:14.805]  Man, major newspapers are admitting the government's built all these FEMA camps for the American people.
[00:09:14.805 --> 00:09:30.135]  Instead, our detractors, and I watch them on the message boards, and the emails I get, and I hear them on talk radio, and it's a discussion in newspapers, and they say, Oh, where did the martial law go that Bush was going to declare for the election?
[00:09:30.135 --> 00:09:31.136]  Where is it, Alex?
[00:09:32.876 --> 00:09:39.661]  You said he was going to do it for the election and suspend things and it didn't happen.
[00:09:39.661 --> 00:09:40.662]  Do you know what that's called?
[00:09:40.662 --> 00:09:43.605]  That's called a straw man.
[00:09:43.605 --> 00:09:46.007]  A straw man.
[00:09:46.007 --> 00:09:52.752]  They make up something that you didn't say and then attribute it to you and then claim that you're wrong.
[00:09:54.940 --> 00:10:02.007]  That'd be like saying Alex Jones said Planet X was going to smash into the earth in 2002 and kill everybody.
[00:10:02.007 --> 00:10:07.191]  No, I went on air and said that was a hoax, and that it was baloney, and that it wasn't real.
[00:10:07.191 --> 00:10:10.995]  Doesn't matter, there are websites and news articles lying saying I did say that.
[00:10:14.582 --> 00:10:17.724]  And what did I say two, three, four months ago, six months ago, a year ago?
[00:10:17.724 --> 00:10:33.051]  I said they have set up the apparatus, the systems of martial law and federalization and in slow motion they're already, without a shot being fired, federalizing the counties, the cities, the states, the regions, the nation.
[00:10:33.051 --> 00:10:39.074]  And then that goes under international control through treaty.
[00:10:39.074 --> 00:10:44.257]  The banking system now going under martial law.
[00:10:46.730 --> 00:11:12.758]  of the international elite where where the smaller banks and insurance companies and financial institutions have a private group of banks above them that have governmental power through the nations they control through the debts and through their think tanks and roundtable groups and they order them they instruct them to carry out their policies and now all of that is being announced exactly like we said it would
[00:11:17.136 --> 00:11:21.598]  And so we have people living in denial about it.
[00:11:21.598 --> 00:11:34.483]  You see, martial law is the Congress being threatened with martial law if they don't follow their orders.
[00:11:34.483 --> 00:11:38.685]  Martial law is when the federal government
[00:11:40.154 --> 00:11:52.183]  It is completely run by a small inner group through the executive that does whatever it wants, whenever it wants, however it wants, and says that it's above the law, which we have.
[00:11:52.183 --> 00:11:55.946]  It's martial law when the police are paramilitary.
[00:11:55.946 --> 00:12:00.490]  It's martial law when you have a giant portion of your population in prison.
[00:12:00.490 --> 00:12:04.433]  It's martial law when you see due process being thrown out the window.
[00:12:09.201 --> 00:12:11.041]  And so we have this incremental build-up.
[00:12:11.041 --> 00:12:36.828]  Now, at any time this month, six years from now, I don't know, at any time they could stage more terror attacks, or provocateur terror attacks, or release a biological weapon, and blame it on foreign imaginary terrorists, or claim that it was just naturally occurring, and use that as a way to accelerate the consolidation over society.
[00:12:38.055 --> 00:12:48.824]  And they have set it up that way so they can pose as the Saviors time and time again.
[00:12:48.824 --> 00:12:54.949]  So that is the bottom line here.
[00:12:54.949 --> 00:13:02.956]  So we have a congressman come out in the Associated Press and say this.
[00:13:04.927 --> 00:13:08.168]  Georgia congressman warns of Obama dictatorship.
[00:13:08.168 --> 00:13:18.511]  A Republican congressman from Georgia said Monday he fears that President-elect Obama will establish a Gestapo-like security force to impose a Marxist or fascist dictatorship.
[00:13:18.511 --> 00:13:22.672]  That's coming along with this guy's getting that it could be communist or fascist.
[00:13:22.672 --> 00:13:23.992]  The bankers like both.
[00:13:23.992 --> 00:13:25.473]  Anything centralized.
[00:13:25.473 --> 00:13:28.814]  It may sound a bit crazy and off-base, but the thing is,
[00:13:29.713 --> 00:13:32.995]  He's the one who proposed this national security force.
[00:13:32.995 --> 00:13:49.525]  Representative Paul Brown said of Obama in an interview Monday with the Associated Press, I'm just trying to bring attention to the fact that we may or may not, I hope not, but that we may have a problem with the type of philosophy or radical socialism or Marxism.
[00:13:49.525 --> 00:13:56.910]  Brown cited a July speech by Obama that was circulated on the internet in which the then Democratic presidential candidate called for a national force.
[00:13:57.702 --> 00:14:01.425]  To take some of the national security burden off the military.
[00:14:01.425 --> 00:14:07.250]  That's exactly what Hitler did in Nazi Germany, and that's exactly what the Soviet Union did, Brown said.
[00:14:07.250 --> 00:14:15.277]  When he's proposing to have a national security force that's answering to him, this is a strong, that is as strong as the U.S.
[00:14:15.277 --> 00:14:18.119]  military, he's showing me signs of being Marxist.
[00:14:19.833 --> 00:14:28.279]  Obama's comments about a national security force came during a speech in Colorado about building a new civilian service corps.
[00:14:28.279 --> 00:14:38.706]  Among other things, he called for expanding the nation's force, foreign service, and doubling the size of the Peace Corps to renew our diplomacy.
[00:14:38.706 --> 00:14:39.766]  That's not what he was doing.
[00:14:39.766 --> 00:14:40.807]  He proposed a domestic
[00:14:41.821 --> 00:14:49.067]  Intelligence force of a million plus people and he proposed compulsory national service for basically all ages.
[00:14:49.067 --> 00:14:52.530]  And then that's all in his Chief of Staff's book, Rahm Emanuel.
[00:14:52.530 --> 00:14:58.715]  That was all on change.gov until two days ago when they jerked it down and that's made national news.
[00:14:58.715 --> 00:14:59.755]  They did pull it.
[00:14:59.755 --> 00:15:01.437]  So don't try to spin it, AP.
[00:15:07.625 --> 00:15:14.353]  This is what Obama said, we cannot continue to rely on our military in order to achieve the national security objectives that we set out.
[00:15:14.353 --> 00:15:23.845]  Obama said in July, continuing the quote, we've got to have a civilian national security force that's just as powerful, just as strong, just as well funded.
[00:15:27.836 --> 00:15:34.539]  Brown, who said he also believes Obama will move to ban gun ownership if he does build a national police force.
[00:15:34.539 --> 00:15:39.861]  Obama has said he respects the Second Amendment right to bear arms and favors common sense gun laws.
[00:15:39.861 --> 00:15:47.024]  Gun rights advocates interpret that as meaning he'll at least enact curbs on the ownership of assault weapons and concealed weapons.
[00:15:47.024 --> 00:15:49.045]  Well, yeah, he's wanted to ban all those.
[00:15:49.045 --> 00:15:54.187]  He said no concealed carry, no assault weapons, which is basically any semi-automatic rifle.
[00:15:54.187 --> 00:15:56.728]  As an Illinois state lawmaker, Obama supported a ban
[00:15:58.047 --> 00:16:01.269]  On semi-automatic weapons, banning them, period, folks.
[00:16:01.269 --> 00:16:02.749]  This is AP admitting that.
[00:16:02.749 --> 00:16:05.311]  And tighter restrictions on firearms, generally.
[00:16:05.311 --> 00:16:07.432]  He also wants to ban gun shows.
[00:16:07.432 --> 00:16:11.434]  He wants to ban all .223 and .308 calibers, .50 cal.
[00:16:11.434 --> 00:16:14.375]  He wants you to have to physically register them all.
[00:16:14.375 --> 00:16:16.276]  It's basically Chicago, 98% gun ban.
[00:16:19.358 --> 00:16:21.539]  We can't be lulled into complacency, Brown said.
[00:16:21.539 --> 00:16:25.602]  You have to remember that Adolf Hitler was elected in a democratic Germany.
[00:16:25.602 --> 00:16:27.263]  I'm not comparing him to Adolf Hitler.
[00:16:27.263 --> 00:16:29.284]  What I'm saying is there is that potential.
[00:16:29.284 --> 00:16:32.746]  Obama's transition office did not respond immediately to Brown's remarks.
[00:16:32.746 --> 00:16:42.212]  So, this is really good news because it shows that people are really putting heat on Obama and really seeing how dangerous the people that control him are.
[00:16:43.522 --> 00:16:51.410]  The point is, we're hearing in the media, he's going to keep the troops in Iraq for 18 months before looking at it again.
[00:16:51.410 --> 00:16:54.153]  Well, Bush has done that for almost 6 years.
[00:16:54.153 --> 00:16:56.496]  By the time Obama gets in, it will be basically 6 years.
[00:16:56.496 --> 00:16:57.657]  6 years in March.
[00:16:57.657 --> 00:17:01.020]  So about a month, 2 months short of 6 years.
[00:17:03.723 --> 00:17:07.566]  And he's saying, well, it'll be seven and a half years.
[00:17:07.566 --> 00:17:10.408]  At seven and a half years out, then we'll look.
[00:17:10.408 --> 00:17:16.113]  Another year and a half on that six years, and then I'll look at it.
[00:17:16.113 --> 00:17:16.993]  And he can do what Bush did.
[00:17:16.993 --> 00:17:23.038]  Remember when Bush, two years ago, pulled out $30,000 and then sent $60,000 back?
[00:17:23.038 --> 00:17:23.879]  It'll be hailed.
[00:17:23.879 --> 00:17:24.619]  Oh, look!
[00:17:24.619 --> 00:17:26.281]  Parades of troops returning!
[00:17:28.413 --> 00:17:30.494]  Kind of like Mission Accomplished on the aircraft carrier.
[00:17:30.494 --> 00:17:31.374]  You watch.
[00:17:31.374 --> 00:17:36.217]  Obama, within three or four months of being in office, will go to a parade.
[00:17:36.217 --> 00:17:37.638]  It'll be all over TV.
[00:17:37.638 --> 00:17:41.479]  There'll be four or five thousand troops and they'll say, the troops are returning.
[00:17:41.479 --> 00:17:50.444]  And the public will say, well he kept his promise.
[00:17:50.444 --> 00:17:53.045]  Form over reality.
[00:17:53.045 --> 00:17:54.726]  Packaging over substance.
[00:17:57.190 --> 00:18:05.692]  And there's all these news articles about hundreds of things to be reversed by Barack Obama.
[00:18:05.692 --> 00:18:10.373]  Hundreds and hundreds of executive orders and signing statements to be reversed.
[00:18:10.373 --> 00:18:13.453]  And then you read what he's saying he'll reverse?
[00:18:13.453 --> 00:18:22.275]  Bush kind of milquetoast blocked global warming taxes, but then the last year... No, that's since Istanbul, a year and a half.
[00:18:22.955 --> 00:18:25.596]  He's totally capitulated.
[00:18:25.596 --> 00:18:27.676]  And said, yeah, we'll have the global tax.
[00:18:27.676 --> 00:18:30.176]  So Obama's saying, I'm going to reverse Bush.
[00:18:30.176 --> 00:18:33.797]  I'll bring you a tax on all human respiration.
[00:18:33.797 --> 00:18:35.077]  A tax to breathe.
[00:18:35.077 --> 00:18:36.018]  That's what it is.
[00:18:36.018 --> 00:18:40.019]  New York Times called it that.
[00:18:40.019 --> 00:18:43.639]  And he'll change the language a little bit on torture.
[00:18:43.639 --> 00:18:44.879]  And that's basically going to be it.
[00:18:44.879 --> 00:18:48.980]  Alright, I want to finish up with martial law.
[00:18:48.980 --> 00:18:52.001]  And then I want to get into the two trillion.
[00:18:52.708 --> 00:18:59.270]  Federal Reserve says, look, we've taken two trillion of your tax money, and we're not going to tell you where Jack's squad of it is.
[00:18:59.270 --> 00:19:01.310]  Comprende?
[00:19:01.310 --> 00:19:11.873]  With food prices soaring to all-time highs, as the dollar continues to fall in value, what can you and your family do to guarantee that fresh, nutritious vegetables will make it to your dinner table?
[00:19:11.873 --> 00:19:13.294]  Garden in a can.
[00:19:13.294 --> 00:19:16.855]  Garden in a can is your source for premium, long-term, storable seeds.
[00:19:17.435 --> 00:19:19.456]  Garden in a Can is ready when you are.
[00:19:19.456 --> 00:19:22.218]  Plant them now or store them for when you really need them.
[00:19:22.218 --> 00:19:31.902]  There are 16 large, hermetically sealed, non-hybrid, open-pollinated packets of seeds, along with detailed planting instructions sealed in a can for ultimate long-term protection.
[00:19:31.902 --> 00:19:33.323]  Garden in a Can.
[00:19:33.323 --> 00:19:34.524]  It's that simple.
[00:19:34.524 --> 00:19:35.224]  Fresh.
[00:19:35.224 --> 00:19:36.105]  Healthy.
[00:19:36.105 --> 00:19:36.925]  Easy.
[00:19:36.925 --> 00:19:41.267]  Only $69.95 for over a half acre of safe, fresh vegetables.
[00:19:41.267 --> 00:19:42.148]  Ready when you are.
[00:19:42.828 --> 00:19:46.910]  Stop procrastinating and start preparing with Garden In A Can.
[00:19:46.910 --> 00:19:50.391]  For more details visit GardenInACan.com today.
[00:19:50.391 --> 00:19:52.912]  That's GardenInACan.com or call 866-598-7396.
[00:19:52.912 --> 00:19:52.952]  866-598-7396.
[00:20:00.663 --> 00:20:04.724]  Have you ever felt like the United States government knows way too much about your financial affairs?
[00:20:04.724 --> 00:20:10.625]  I continue to hear stories about property seizures, frozen bank accounts, confiscation of stocks and bonds.
[00:20:10.625 --> 00:20:11.725]  It makes me wonder if the U.S.
[00:20:11.725 --> 00:20:16.426]  citizen will ever again have the right to life, liberty, and the pursuit of happiness.
[00:20:16.426 --> 00:20:29.669]  Unfortunately, with the Drug and Money Laundering Act, the IRS Revenue Ruling 6045 of 1984, and the Trading with the Enemy Act and Franklin D. Roosevelt's Executive Order of 1933, some precious metal holdings are subject to government intervention.
[00:20:30.229 --> 00:20:35.833]  For this reason Midas Resources has prepared a report explaining the boundaries of trading precious metals privately.
[00:20:35.833 --> 00:20:42.478]  Whether if you have any intention of trading with Midas Resources or not, I have instructed my representatives to give this report out free.
[00:20:42.478 --> 00:20:43.759]  Call for your free copy at 1-800-686-2237.
[00:20:43.759 --> 00:20:44.860]  When investing, always proceed with caution.
[00:20:44.860 --> 00:20:45.380]  Again, call 1-800-686-2237.
[00:20:45.380 --> 00:20:47.142]  Exercise your legal right to trade metals privately.
[00:20:47.142 --> 00:20:47.202]  1-800-686-2237.
[00:21:00.077 --> 00:21:06.844]  Today, unlike any other in the long course of American history, a terrorist act of war against this country.
[00:21:06.844 --> 00:21:09.486]  The enemy struck America on September 11th.
[00:21:09.486 --> 00:21:11.048]  But who is the enemy?
[00:21:11.048 --> 00:21:11.829]  Bin Laden.
[00:21:11.829 --> 00:21:12.690]  This is his ammo.
[00:21:12.690 --> 00:21:14.211]  We have to look to the Middle East.
[00:21:14.211 --> 00:21:16.193]  We have to look to Osama Bin Laden.
[00:21:16.193 --> 00:21:22.940]  Fabled Enemies is the first 9-11 film to take a close look at the terrorist ties to intelligence networks inside the United States.
[00:21:23.340 --> 00:21:23.820]  Some U.S.
[00:21:23.820 --> 00:21:30.162]  investigators believe that there are Israelis again very much engaged in spying in and on the U.S.
[00:21:30.162 --> 00:21:33.682]  I'm aware that some Israeli citizens have been detained.
[00:21:33.682 --> 00:21:44.145]  Bin Laden's connections to the CIA, the hijacker's ties to the FBI, the Saudi Arabian connection, the Israeli intelligence network, warnings and war games, the shadow government, and much, much more.
[00:21:44.145 --> 00:21:45.365]  Fabled enemies.
[00:21:45.365 --> 00:21:51.987]  Get the DVD at InfoWars.com or see it in super high quality along with hundreds of other titles at PrisonPlanet.tv.
[00:21:53.107 --> 00:21:59.852]  Either you are with us, or you are with the terrorists.
[00:21:59.852 --> 00:22:09.039]  With the days getting shorter and the nights getting longer, being out after dark increases your odds of being mugged, assaulted, or even worse.
[00:22:09.039 --> 00:22:13.382]  Studies show 45% of violent crimes happen after dark.
[00:22:13.382 --> 00:22:20.027]  No matter where you are, being unprepared in the wrong place at the wrong time can be extremely dangerous.
[00:22:20.387 --> 00:22:22.968]  That's why you need to visit Pepperspray.com.
[00:22:22.968 --> 00:22:32.053]  Protect yourself with our Mace brand triple action pocket model, which contains pepper spray, tear gas, and a UV dye, making most attackers think twice.
[00:22:32.053 --> 00:22:42.178]  For only $12.95, Pepperspray.com also carries hundreds of less than lethal self-defense products, including personal pepper sprays, animal repellents, stun guns, and tasers.
[00:22:42.178 --> 00:22:46.820]  Visit Pepperspray.com and enter coupon code GCN when you check out
[00:22:46.940 --> 00:22:47.200]  We're good.
[00:23:06.954 --> 00:23:09.536]  Every morning at the mine, you could see him arrive.
[00:23:09.536 --> 00:23:10.637]  He stood six foot seven.
[00:23:10.637 --> 00:23:15.241]  Alright, finishing up with the whole martial law discussion, you're welcome to call in about it at 1-800-259-9231.
[00:23:15.241 --> 00:23:31.676]  We have been incrementally acclimated to domesticate wild animals, slowly to accept police and paramilitary dress, surveillance, lockdown of major parts of cities for trivial issues.
[00:23:32.649 --> 00:23:42.794]  Uh, being questioned, being told they can't demonstrate, having police dress up like protesters to riot so they can set the precedent to ban demonstrating without permits, which they then don't issue.
[00:23:42.794 --> 00:23:46.776]  On and on and on.
[00:23:46.776 --> 00:23:49.878]  And these are the basic staples of a third world country.
[00:23:49.878 --> 00:23:58.342]  Now, the John Warner Defense Authorization Act, that Barack Obama isn't talking about repealing, clearly states that the President is a dictator.
[00:23:59.215 --> 00:24:09.605]  Presidential Decision Directive 51 states that the continuity of government is run by the executive in the House and the Senate, has no purview, and is not involved.
[00:24:09.605 --> 00:24:19.735]  Despite the fact that they are co-equal with the executive, they pass the laws, and then he executes, and then if he gets out of line, they can call him before Congress.
[00:24:19.735 --> 00:24:22.638]  If you really read what the founders said, it was not a
[00:24:24.406 --> 00:24:27.747]  Co-equal government of the legislative, executive, and judicial.
[00:24:27.747 --> 00:24:34.668]  The judicial is dominant at the federal and state level because it has the most members.
[00:24:34.668 --> 00:24:39.829]  And you don't want the state to be able to do things quickly or be able to unify quickly.
[00:24:39.829 --> 00:24:46.431]  You want to give people time to wake up to dictators or corrupt combinations of people working together.
[00:24:46.431 --> 00:24:51.292]  That's why the legislators would appoint these senators
[00:24:52.583 --> 00:24:53.043]  Federally.
[00:24:53.043 --> 00:24:54.464]  People say, well, why would you want that?
[00:24:54.464 --> 00:24:57.406]  You know, they're not elected.
[00:24:57.406 --> 00:24:59.126]  Don't you want to elect them?
[00:24:59.126 --> 00:25:04.309]  You do elect your legislators, and then they appoint the senator.
[00:25:04.309 --> 00:25:10.072]  The senator is a creature of the state.
[00:25:10.072 --> 00:25:20.858]  So again, another example of the legislative system, the legislative branch being above, though only slightly, the executive and the judicial.
[00:25:22.285 --> 00:25:26.866]  It is the Legislative that can drag in Supreme Court Justices and impeach them.
[00:25:26.866 --> 00:25:30.227]  It is the Legislative that can drag in Presidents and impeach them.
[00:25:30.227 --> 00:25:36.008]  It is the State Legislatures that can drag in a Federal Senator and impeach them.
[00:25:36.008 --> 00:25:40.790]  Or drag in a Governor and impeach them.
[00:25:40.790 --> 00:25:43.390]  You understand?
[00:25:43.390 --> 00:25:50.212]  But now it is, as they say, butt backwards to make it family friendly.
[00:25:51.192 --> 00:26:00.678]  Where the executive tells the Congress and the Homeland Security Committee, you don't even get to see PDD 51, but here's the cover sheet.
[00:26:00.678 --> 00:26:09.204]  It says, you don't run anything.
[00:26:09.204 --> 00:26:12.566]  And now we have all these members of Congress.
[00:26:12.566 --> 00:26:20.551]  There's Brad Sherman, just five weeks ago, four and a half weeks ago, saying, we've been threatened with martial law if we don't pass this banker takeover bill.
[00:26:21.226 --> 00:26:33.295]  And here we are, four and a half weeks later, and they now admit two trillion, we've now got the number, Bloomberg and AP, two trillion, and they won't say who they gave it to.
[00:26:33.295 --> 00:26:36.497]  Go ahead and play the clip.
[00:26:36.497 --> 00:26:42.862]  The only way they can pass this bill is by creating and sustaining a panic atmosphere.
[00:26:42.862 --> 00:26:45.164]  That atmosphere is not justified.
[00:26:46.147 --> 00:27:07.172]  Many of us were told in private conversations that if we voted against this bill on Monday, that the sky would fall, the market would drop two or three thousand points the first day, another couple thousand the second day, and a few members were even told that there would be martial law in America if we voted no.
