[00:00:00.009 --> 00:00:01.029]  We're good to go.
[00:05:06.974 --> 00:05:17.641]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[00:05:18.041 --> 00:05:21.443]  Loose Change Final Cut is the ultimate 9-11 expose.
[00:05:21.443 --> 00:05:23.205]  From hijackers being trained at U.S.
[00:05:23.205 --> 00:05:29.329]  military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[00:05:29.329 --> 00:05:34.753]  Secure your copy of Loose Change Final Cut today at Infowars.com or PrisonPlanet.com.
[00:05:34.753 --> 00:05:44.540]  While you're visiting the online video store, be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[00:05:44.980 --> 00:05:47.601]  We're in a no-holds-bar information war.
[00:05:47.601 --> 00:05:57.365]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[00:05:57.365 --> 00:06:06.970]  Prepare yourself for a talk radio experience like no other.
[00:06:06.970 --> 00:06:09.731]  He stands for truth.
[00:06:09.731 --> 00:06:12.932]  He stands for justice.
[00:06:12.932 --> 00:06:14.493]  He stands for what's right.
[00:06:15.345 --> 00:06:18.666]  This is the Alex Jones Show.
[00:06:18.666 --> 00:06:21.567]  Call Alex now, toll free at 877-590-5525.
[00:06:21.567 --> 00:06:25.689]  Now live from Austin, Texas, here's Alex Jones.
[00:06:35.163 --> 00:06:38.364]  Hello ladies and gentlemen, thank you for joining us.
[00:06:38.364 --> 00:06:46.687]  It is already the March 30th, 2008, April Fool's Day, rapidly approaching everyone.
[00:06:46.687 --> 00:06:53.149]  We're gonna be live here for the next two hours.
[00:06:53.149 --> 00:07:00.031]  We have Yuki Hisa Uchida joining us, coming up at the start of the next hour.
[00:07:00.031 --> 00:07:03.272]  He is on Japan's National Security Council.
[00:07:05.829 --> 00:07:19.580]  He is also the leader of Japan's second largest party, and he has had nationwide televised hearings in the Japanese Parliament concerning 9-11 being an inside job.
[00:07:19.580 --> 00:07:24.645]  They play the clips of firefighters and police saying, get back, the government's going to blow up Building 7.
[00:07:24.645 --> 00:07:33.312]  Yeah, there's just a whole bunch of CNN, Fox clips where they say, we're gonna blow up Building 7, we're bringing it down, the cops say, get back, we're blowing it up.
[00:07:34.324 --> 00:07:37.845]  And they say it fell on its own, 47-story building.
[00:07:37.845 --> 00:07:42.427]  And he goes through hours of that every month now on the Japanese diet.
[00:07:42.427 --> 00:07:46.548]  And then at the Higher Council, above that.
[00:07:46.548 --> 00:07:48.489]  And it's just coming out everywhere.
[00:07:48.489 --> 00:08:01.393]  We have one of the most respected and longest-serving, the longest-serving in the modern age, it's Mussolini, served seven-plus years as Italy's president, was the former head,
[00:08:01.903 --> 00:08:02.963]  of their CIA.
[00:08:02.963 --> 00:08:07.344]  He's gone public saying that criminals running our government carried out the attacks.
[00:08:07.344 --> 00:08:14.186]  A bunch of former CIA section chiefs, like Bill Christensen and others, have gone public saying it's an inside job.
[00:08:14.186 --> 00:08:23.648]  But the media is very good at only giving an attention of some Hollywood person that they think that they can attack, like, well, Oscar winner.
[00:08:23.648 --> 00:08:25.028]  This year she got Best Actress.
[00:08:25.028 --> 00:08:30.670]  She came out and talked about it, so they did focus on that in the media because she's foreign, she's French, she's a woman.
[00:08:30.670 --> 00:08:31.570]  They can try to demonize her.
[00:08:32.253 --> 00:08:59.633]  uh... but uh... you can use of fugitive will be on with us coming up uh... for about twenty or thirty minutes in the second hour today at jim mars or before we start telegram reporter he wrote the screenplay of the film jfk he's gonna be popping in a bc news bbc nbc have come out with separate reports uh... the head of the national forensics society
[00:09:00.707 --> 00:09:17.399]  And then also, one of the top doctorates in sound acoustics, they had a big symposium out in California a few weeks ago, documenting how Sirhan Sirhan didn't shoot RFK, 40th anniversary coming up.
[00:09:17.399 --> 00:09:28.447]  But separately, the BBC just got the films analyzed, showing four CIA operatives, one of them a section chief from Asia, they're in the crowd.
[00:09:29.363 --> 00:09:35.388]  They've also analyzed the gun that was used to shoot Bobby in the back.
[00:09:35.388 --> 00:09:36.589]  Of course, we always knew this.
[00:09:36.589 --> 00:09:44.195]  The LA coroner said that he was shot in the back at point-blank powder burns, not by the mental patient that they set up, Sirhan Sirhan.
[00:09:44.195 --> 00:09:47.498]  So that's coming up in about 20 minutes.
[00:09:47.498 --> 00:09:51.501]  Now, we'll take a few calls today, but I'm not taking many.
[00:09:51.501 --> 00:09:54.544]  So just understand that some shows we take nothing but calls, some shows we
[00:09:55.208 --> 00:09:56.828]  Don't take many, and today is one of those.
[00:09:56.828 --> 00:09:59.409]  So I don't know when we're going to get to you, but we will get to you.
[00:09:59.409 --> 00:10:03.730]  Because I've got a lot of news I want to cover while these two guests are on with us as well.
[00:10:03.730 --> 00:10:06.771]  So John in Florida, and Moe in Oregon, and Paul in Montana.
[00:10:06.771 --> 00:10:09.872]  We'll get to you, but just be prepared to wait.
[00:10:09.872 --> 00:10:12.233]  Okay?
[00:10:12.233 --> 00:10:16.334]  Let me just give you the stacks of news I have here in front of me.
[00:10:16.334 --> 00:10:20.795]  China has been caught cloaking soldiers as monks to incite riots.
[00:10:20.795 --> 00:10:22.516]  British government is now saying that's even the case.
[00:10:22.516 --> 00:10:23.836]  We told you that about a week and a half ago.
[00:10:24.794 --> 00:10:30.537]  Also, airport security forces woman to remove nipple ring with pliers.
[00:10:30.537 --> 00:10:39.761]  And how that ties into other reports that we have, like cops beat peaceful Tibetan protesters in America.
[00:10:39.761 --> 00:10:44.524]  How this is all training for the police state and how the elites are engaging in this training.
[00:10:44.524 --> 00:10:47.285]  Also, mobile phones more dangerous than smoking.
[00:10:47.285 --> 00:10:49.886]  Top government report.
[00:10:49.886 --> 00:10:53.028]  But people are going to continue their heavy use, radiating in their brains.
[00:10:53.755 --> 00:11:05.159]  Also, Mukasey says, the Attorney General, terrorists behind copyright violations are saying that copyright violation of any type now will be terrorism and you won't get a Bill of Rights or Constitution or due process.
[00:11:05.159 --> 00:11:07.499]  You can't make this stuff up.
[00:11:07.499 --> 00:11:13.121]  All misdemeanors under Section 802 of the Patriot Act are terrorism.
[00:11:13.121 --> 00:11:17.503]  10% of the college graduates going into Homeland Security isn't for real terrorism, folks.
[00:11:17.503 --> 00:11:18.643]  It's to run your life.
[00:11:19.420 --> 00:11:21.041]  Is to have secret police everywhere.
[00:11:21.041 --> 00:11:23.282]  It's the new America.
[00:11:23.282 --> 00:11:25.783]  So we'll be going over some of that as well.
[00:11:25.783 --> 00:11:28.885]  And then I've got this report, this group of reports.
[00:11:28.885 --> 00:11:33.628]  Under siege in Baghdad's Mahdi Army stronghold.
[00:11:33.628 --> 00:11:41.872]  Areas of Baghdad fall to militias as Iraq Army falters in Basra.
[00:11:41.872 --> 00:11:47.015]  Iraqi police in Basra shed their uniforms, kept their rifles, and switched sides.
[00:11:47.867 --> 00:11:50.509]  I was listening to fake conservatives, because they're not real conservatives.
[00:11:50.509 --> 00:11:52.290]  They're neutralized real conservatives.
[00:11:52.290 --> 00:11:54.352]  That looks too like the globalist agenda.
[00:11:54.352 --> 00:12:09.204]  I listened to some San Antonio radio and some national radio, and it was Al-Qaeda is attacking in Basra, and Al-Qaeda is attacking in Baghdad, and that Al-Qaeda, backed by Iran, is attacking the Green Zone.
[00:12:09.204 --> 00:12:13.427]  Now, I talk about this every week, and it's finally getting some attention.
[00:12:16.869 --> 00:12:19.450]  Iran is Shiite.
[00:12:19.450 --> 00:12:25.013]  It is predominantly Shiites attacking the minority-run Sunni government.
[00:12:25.013 --> 00:12:31.277]  Sunni is the group that Al-Qaeda comes from.
[00:12:31.277 --> 00:12:43.063]  So when you listen to the news and you listen to McCain, and I'm not saying vote for the Democrats either, the point is they're all a pack of criminals, they talk to you like you're two-year-old fools.
[00:12:43.063 --> 00:12:43.463]  So just
[00:12:44.437 --> 00:12:45.958]  Find out where Iraq is on a map.
[00:12:45.958 --> 00:12:47.859]  Get a globe out, or get a map out.
[00:12:47.859 --> 00:12:49.760]  Learn about the different branches of Islam.
[00:12:49.760 --> 00:12:51.221]  Learn about how they're at each other's throats.
[00:12:51.221 --> 00:12:55.884]  And then, watch the news and realize that they lie to you.
[00:12:55.884 --> 00:12:56.584]  Okay?
[00:12:56.584 --> 00:12:57.765]  Now, why did all this start?
[00:12:57.765 --> 00:12:59.846]  They were about to have fair elections again.
[00:12:59.846 --> 00:13:02.648]  It clearly showed that the Shiites were going to win.
[00:13:02.648 --> 00:13:05.190]  They can't have that.
[00:13:05.190 --> 00:13:12.514]  And so, the Sunnis started invading strongholds, and they broke the ceasefire that had... not the surges that weren't worked.
[00:13:13.885 --> 00:13:23.567]  The ceasefire a year and a half ago, and by working, it did cut back about 50% the violence against Iraqis and the troops on both sides.
[00:13:23.567 --> 00:13:31.088]  I say all three sides, the Iraqi government, puppet troops, our troops, and then the Shiites.
[00:13:31.088 --> 00:13:35.929]  So, there was a ceasefire with al-Sadr, and that's admitted.
[00:13:35.929 --> 00:13:41.350]  A week ago, they rolled in there, started trying to get him, started trying to get others, started trying to take over Basra.
[00:13:43.200 --> 00:13:55.327]  For no reason, and now all hell has broken loose, that way you can't have a real election, and that way the people can't actually have their will.
[00:13:55.327 --> 00:13:58.149]  And now they've got an excuse to keep our troops there even longer.
[00:13:58.149 --> 00:13:59.930]  It's called the strategy of tension.
[00:13:59.930 --> 00:14:11.897]  When people get, you know, first they say we're going to Iraq for six weeks, then they say six months, then they say mission accomplished, then they say, oh, well, we've got to stop the violence, then they make deals and cut back on the violence, which is still just epidemic.
[00:14:13.015 --> 00:14:18.057]  Call it having one leg sawed off and then, you know, they saw off the other and then they tourniquet one and say, well, you're OK.
[00:14:18.057 --> 00:14:21.019]  Both legs are sawed off, but a tourniquet's on one.
[00:14:21.019 --> 00:14:25.261]  And then now they're going to say, oh, we've got to stay forever because now the violence has started again.
[00:14:25.261 --> 00:14:37.687]  When you read the Pentagon plans and Israeli plans from more than a decade ago, they said split it in three parts, have the groups fight each other, and then set up military bases to project power into Iran and then, of course, into Syria and surrounding areas.
[00:14:39.628 --> 00:14:41.749]  So, that's the basics there.
[00:14:41.749 --> 00:14:45.190]  And now, these vaunted brigades of troops trained by the U.S.
[00:14:45.190 --> 00:14:53.993]  and England are ordered to go in and attack their fellow Shiites and their fellow Iraqis, and they're laying their guns down.
[00:14:53.993 --> 00:14:59.615]  And I saw a London Guardian article calling them turncoats.
[00:14:59.615 --> 00:15:01.096]  No, they're not turncoats.
[00:15:01.096 --> 00:15:03.517]  They're with their people, with their religion.
[00:15:04.418 --> 00:15:06.579]  Would you expect Americans to do anything else?
[00:15:06.579 --> 00:15:12.842]  Again, the people running our government knowingly attacked them to get them to fight back because they don't want peace in the country.
[00:15:12.842 --> 00:15:13.622]  They want turmoil.
[00:15:13.622 --> 00:15:15.943]  That's the strategy.
[00:15:15.943 --> 00:15:19.405]  Now, the really big news when we get back.
[00:15:19.405 --> 00:15:21.746]  This is not Alex Jones, though I've talked a lot about this.
[00:15:21.746 --> 00:15:26.068]  I'm very thankful to see this in the New York Times.
[00:15:26.068 --> 00:15:30.590]  Asking the judge to save the world or more.
[00:15:30.590 --> 00:15:33.191]  When we get back, antimatter weapons.
[00:15:33.191 --> 00:15:33.611]  Stay with us.
[00:15:53.986 --> 00:15:55.386]  It is a big idea.
[00:15:55.386 --> 00:15:58.208]  A new world order.
[00:15:58.208 --> 00:16:02.349]  In the near future, Earth is dominated by a powerful world government.
[00:16:02.349 --> 00:16:05.931]  It's known as the Bilderberg Group.
[00:16:05.931 --> 00:16:08.132]  Could their objective be world domination?
[00:16:08.732 --> 00:16:11.898]  For thousands of years, their dark order grew.
[00:16:11.898 --> 00:16:19.213]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:16:22.253 --> 00:16:27.697]  For the first time in history, the elite's plan for world government is blown wide open.
[00:16:27.697 --> 00:16:31.579]  You will learn the secret that drives the entire New World Order agenda.
[00:16:31.579 --> 00:16:34.141]  Bill Burgess is making great progress toward a world government.
[00:16:34.141 --> 00:16:35.302]  Most people have no idea.
[00:16:35.302 --> 00:16:36.082]  They're not after money.
[00:16:36.082 --> 00:16:37.363]  They have all the money they need.
[00:16:37.363 --> 00:16:38.344]  They're after power.
[00:16:38.344 --> 00:16:39.485]  That's what they have to do.
[00:16:39.485 --> 00:16:44.248]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[00:16:44.248 --> 00:16:48.210]  Or watch it online right now at PrisonPlanet.tv.
[00:16:48.210 --> 00:16:48.971]  Endgame.
[00:16:48.971 --> 00:16:51.032]  Blueprint for global enslaving.
[00:16:51.032 --> 00:16:52.033]  You have been warned.
[00:16:52.653 --> 00:16:54.274]  Dead Enders are for minus March 26, 2008 gold 942.70.
[00:16:54.274 --> 00:16:57.236]  Else gold coins can be purchased for 969.71, 477.55 for half, 238.78 for quarter.
[00:16:57.236 --> 00:16:57.676]  That's 969.71, 477.55, and 238.78.
[00:17:08.382 --> 00:17:11.003]  Edgefund is caught in the malaise of mortgage bankruptcies.
[00:17:11.003 --> 00:17:12.923]  The bond market continues to slump.
[00:17:12.923 --> 00:17:13.263]  J.P.
[00:17:13.263 --> 00:17:16.204]  Morgan gets caught in a $10 billion bad deal for Chrysler.
[00:17:16.204 --> 00:17:18.445]  Housing sales fell 6.6%.
[00:17:18.445 --> 00:17:23.246]  Mortgage giant Countrywide showed mortgage payment woes spreading to the middle and upper class.
[00:17:23.246 --> 00:17:25.767]  Investors cast doubt on investment banks.
[00:17:25.767 --> 00:17:30.428]  Credit protection insurance for mortgage lenders are skyrocketing due to the increased risk.
[00:17:30.428 --> 00:17:30.848]  The U.S.
[00:17:30.848 --> 00:17:35.229]  dollar is free-falling against foreign currencies and countries that previously financed the U.S.
[00:17:35.229 --> 00:17:36.950]  are now seeking safer alternatives.
[00:17:37.390 --> 00:17:40.353]  Economist Rhodey Boyd published the report, Bubble Leaking.
[00:17:40.353 --> 00:17:41.654]  Call for the report today, 800-686-2237.
[00:17:41.654 --> 00:17:47.199]  The value of your hard-earned money is being lost in a global game of chess.
[00:17:47.199 --> 00:17:47.519]  Call 800-686-2237.
[00:17:47.519 --> 00:17:48.280]  That's 800-686-2237.
[00:17:48.280 --> 00:17:48.580]  Bill!
[00:17:54.702 --> 00:17:55.482]  Hi, neighbor.
[00:17:55.482 --> 00:17:58.783]  They say the road to hell is paved with good intentions.
[00:17:58.783 --> 00:18:04.065]  Certainly we'd never intend to procrastinate getting our own food supply until there was none left at any price.
[00:18:04.065 --> 00:18:09.807]  We would intend to have plenty of food so the relief organizations could care for those unable to care for themselves.
[00:18:09.807 --> 00:18:17.409]  We would intend not to be standing in the bread line with the ignorant and the foolish who pretend the facts of food disappearance are untrue.
[00:18:17.409 --> 00:18:22.311]  If the experience of the Katrina disaster is evidence, the bread line may have no bread.
[00:18:22.931 --> 00:18:30.756]  Just like the good intentions on the road to that unheavenly place, the good intentions alone to get a supply of food will not feed us.
[00:18:30.756 --> 00:18:35.879]  Only getting our food supply immediately will make us independent and fearless for the future.
[00:18:35.879 --> 00:18:36.179]  Call 800-409-5633.
[00:18:36.179 --> 00:18:36.239]  800-409-5633.
[00:18:36.239 --> 00:18:37.240]  On the web, efoodsdirect.com.
[00:18:37.240 --> 00:18:37.540]  Who am I?
[00:18:37.540 --> 00:18:37.740]  Nobody.
[00:18:37.740 --> 00:18:38.861]  Steve Schenck, someone who cares.
[00:18:55.464 --> 00:18:59.608]  We all know that the Berkey Water Systems are the most trusted name in water filtration.
[00:18:59.608 --> 00:19:16.784]  The revolutionary Berkey Light self-sterilizing and recleanable purification elements purify water by removing pathogenic bacteria, cysts, and parasites to non-detectable levels, and by extracting harmful chemicals such as herbicides, pesticides, VOCs, organic solvents, radon-222, and trihalomethanes.
[00:19:16.784 --> 00:19:21.208]  They also reduce nitrates, nitrates, sediment, and unhealthy minerals such as lead and mercury.
[00:19:21.388 --> 00:19:28.770]  As an authorized dealer for over two and a half years, serving thousands of satisfied customers, we offer amazing specials for Berkey Light water systems.
[00:19:28.770 --> 00:19:34.952]  Order the Berkey Light system today, complete with two black Berkey filter elements and free KDF shower filter for only $209, plus free shipping.
[00:19:36.613 --> 00:19:37.174]  That's right.
[00:19:37.174 --> 00:19:39.395]  Free shipping and one KDF shower filter.
[00:19:39.395 --> 00:19:42.018]  A $49 value free for a limited time.
[00:19:42.018 --> 00:19:43.559]  Just call the Berkey guy at 1-877-886-3653 now to order.
[00:19:43.559 --> 00:19:45.640]  That's 1-877-886-3653 or simply click on the banner at GCNlive.com to order.
[00:19:45.640 --> 00:19:47.162]  This is the GCN Radio Network.
[00:19:47.162 --> 00:19:47.962]  Home to hard-hitting talk radio.
[00:20:07.853 --> 00:20:12.997]  All right, my friends, we're back live here.
[00:20:12.997 --> 00:20:31.173]  I remember in college, and I remember watching PBS and reading a few books by quantum mechanics and physicists about the danger of superconducting super colliders.
[00:20:31.173 --> 00:20:32.334]  And there's a lot of other
[00:20:34.488 --> 00:20:48.258]  Different devices and systems, and they've had machines for 40 years that take the amount of power that Cincinnati, was one example, uses in a week to change elements.
[00:20:48.258 --> 00:20:53.101]  They can change different metals into gold, or they can create totally new elements.
[00:20:53.101 --> 00:20:55.383]  They've created a bunch of them.
[00:20:55.383 --> 00:20:56.243]  That's one example.
[00:20:56.243 --> 00:20:59.025]  I mean, this science fiction stuff's been around 40 years.
[00:20:59.025 --> 00:21:02.788]  They were going to build a superconducting supercollider from Waxahachie down to Austin, Texas.
[00:21:03.678 --> 00:21:08.481]  And I remember at the time, reading about it when it stalled in the mid-1990s.
[00:21:08.481 --> 00:21:09.262]  Actually, when Bush Sr.
[00:21:09.262 --> 00:21:10.723]  left office in 1993, he killed it.
[00:21:10.723 --> 00:21:18.348]  And they built a large part of it, a huge underground labyrinth up at Waxahachie.
[00:21:18.348 --> 00:21:21.010]  They built about a third of it.
[00:21:21.010 --> 00:21:33.239]  And they shoot different particles of lead and uranium and plutonium and gold and other heavy elements
[00:21:33.826 --> 00:21:38.690]  At the speed of light into other elements, or they accelerate them towards each other.
[00:21:38.690 --> 00:21:40.991]  And these things cost hundreds of billions of dollars to build.
[00:21:40.991 --> 00:21:42.933]  The European Union built the biggest one.
[00:21:42.933 --> 00:21:46.115]  They've got a whole bunch of them here in the U.S.
[00:21:46.115 --> 00:21:48.897]  And I'm going to get a bunch of top scientists and physicists on about this.
[00:21:48.897 --> 00:21:52.199]  Every time I mention this, people email me and say, man, you're nuts.
[00:21:52.199 --> 00:21:54.121]  This is UFO stuff.
[00:21:54.121 --> 00:21:57.643]  Look, I don't cover stuff that isn't documented.
[00:21:57.643 --> 00:22:00.065]  And all I know is the head of the British
[00:22:00.771 --> 00:22:09.453]  Royal Society, the most prestigious in the world, who's a physicist, wrote a book 20 years ago saying this could easily destroy the planet or the solar system.
[00:22:09.453 --> 00:22:24.576]  There's a bunch of physicists that are now suing to block this new collider that the equations show that there is a possibility of basically antimatter explosions, is the simplest way to put it.
[00:22:24.576 --> 00:22:28.597]  But I thought instead of, I mean, sometime this week, someday on the weekday show or
[00:22:29.724 --> 00:22:31.805]  Maybe even tomorrow.
[00:22:31.805 --> 00:22:37.866]  In fact, Trey, my producer in there yesterday, I dug up one of these physicists who's suing.
[00:22:37.866 --> 00:22:39.206]  Number in Hawaii.
[00:22:39.206 --> 00:22:39.806]  I sent that to you.
[00:22:39.806 --> 00:22:41.347]  I want to get him on in the next few days.
[00:22:41.347 --> 00:22:43.267]  We have a bunch of them on.
[00:22:43.267 --> 00:22:44.228]  And these are not quacks.
[00:22:44.228 --> 00:22:46.368]  These are highly respected physicists.
[00:22:46.368 --> 00:22:50.969]  And they're saying that the equations are showing all sorts of problems.
[00:22:50.969 --> 00:22:54.850]  Now, they're talking about it creating black holes.
[00:22:54.850 --> 00:22:58.111]  And these same physicists, and it's a large group of them, have been saying this for
[00:22:58.564 --> 00:23:09.531]  In the equations for 40 years, complaining for 20, lawsuits for, well, since 1990, different groups have been filing suits, so that's 18 years.
[00:23:09.531 --> 00:23:17.937]  And they said, theoretically, this shows that there's a probability, if they do thousands of tests, that you will get black holes.
[00:23:17.937 --> 00:23:19.458]  Well, now they got black holes.
[00:23:20.731 --> 00:23:23.253]  And the New York Times obviously didn't do its research on this.
[00:23:23.253 --> 00:23:27.415]  I mean, they say it's a real threat, but they say, oh, that's not going to make a black hole.
[00:23:27.415 --> 00:23:30.397]  They have the head of one of these colliders saying that's cookie.
[00:23:30.397 --> 00:23:36.882]  Well, funny, already in similar colliders, National Geographic, black hole.
[00:23:36.882 --> 00:23:43.526]  A Brown University physicist has created a black hole in a particle accelerator.
[00:23:43.526 --> 00:23:44.667]  That's National Geographic.
[00:23:45.652 --> 00:23:48.094]  That was March 18, 2005.
[00:23:48.094 --> 00:23:50.256]  Here's Fox News.
[00:23:50.256 --> 00:23:53.519]  Scientists create artificial black hole in lab.
[00:23:53.519 --> 00:24:00.585]  Exactly what these physicists warned everybody about 20 years ago is what they're now doing.
[00:24:00.585 --> 00:24:04.729]  Now, I've got LA Times here.
[00:24:04.729 --> 00:24:07.332]  Here's a San Francisco Chronicle.
[00:24:07.332 --> 00:24:09.574]  Air Force pursuing antimatter weapons.
[00:24:10.316 --> 00:24:20.123]  The program was touted publicly, then official gag order came, and it goes into this long article admitting that the Air Force, seven years ago, admitted they had already created antimatter weapons.
[00:24:20.123 --> 00:24:22.925]  Isolated them in these particle accelerators.
[00:24:22.925 --> 00:24:32.512]  Then they've got to hold them in these huge facilities with these different magnetic fields that take the power of a city, literally, just to hold it.
[00:24:32.512 --> 00:24:35.954]  And then they go, but don't worry, they decay before they explode.
[00:24:35.954 --> 00:24:38.376]  And then, oh, don't worry, physicist Hawking's
[00:24:39.305 --> 00:24:45.869]  Uh, Hawking, he said that it would make black holes, but that they would decay and break down.
[00:24:45.869 --> 00:24:49.271]  But he said that after these were developed.
[00:24:49.271 --> 00:24:57.015]  The physicists that predicted they would make black holes, even by accident, in these superconducting super colliders, predicted it, and they laughed at it, and then they made them!
[00:24:58.683 --> 00:25:03.864]  Now, the problem is that they say, well, we're holding these black holes in these fields.
[00:25:03.864 --> 00:25:10.146]  And so they're unable to get more matter to energize themselves and grow, and so they decay and break up.
[00:25:10.146 --> 00:25:19.049]  You see, if a black hole is able to start grabbing other particles around it, its core gets smaller and denser.
[00:25:19.049 --> 00:25:21.869]  But don't worry, if this happens, you won't feel anything.
[00:25:21.869 --> 00:25:27.491]  You will be crushed into subatomic quarks, and that's little subdivisions of atoms.
[00:25:27.901 --> 00:25:32.043]  And sucked into something smaller than a pinhead instantly.
[00:25:32.043 --> 00:25:40.687]  You will feel no pain, no nothing, just all the birds, all the bees, your boathouse, your home, pictures of grandma, it's all gone.
[00:25:40.687 --> 00:25:42.627]  The whole planet, everything gone.
