[00:00:00.865 --> 00:00:02.626]  Government cover-ups.
[00:03:07.335 --> 00:03:12.699]  It is bad, but I've studied even more last night, so I have even more information for you on that front.
[00:03:12.699 --> 00:03:16.462]  But here's the big news today!
[00:03:16.462 --> 00:03:18.984]  Comcast cameras to start watching you!
[00:03:19.969 --> 00:03:28.731]  And Comcast is announcing themselves that they are going to have cameras on the front of all cable boxes that will watch you.
[00:03:28.731 --> 00:03:30.552]  Now, this is hidden in plain view.
[00:03:30.552 --> 00:03:36.714]  They just come out and announce it happily, and it's so shocking and incredible, people just go, OK.
[00:03:36.714 --> 00:03:39.894]  It's a mind trick, like a Jedi mind trick.
[00:03:39.894 --> 00:03:47.396]  Then it goes into psychology, corporate manipulation, Delphi technique, but mainstream news.
[00:03:47.396 --> 00:03:49.197]  I mean, you will be watched in your home.
[00:03:50.211 --> 00:03:53.412]  And if you're not for it, you're a weirdo.
[00:03:53.412 --> 00:03:59.495]  But see, the way they do this, well, if you don't want a cable box, you don't have to have cable.
[00:03:59.495 --> 00:04:01.676]  And people will know I want it.
[00:04:01.676 --> 00:04:03.056]  Or like, you don't have to have a cell phone.
[00:04:03.056 --> 00:04:04.897]  We track you with it, listen to you.
[00:04:04.897 --> 00:04:06.858]  You don't have to have a cell phone.
[00:04:06.858 --> 00:04:16.362]  And I've been telling you for 12 years that all of your DNA at birth, if you're 35 or younger, been about 35 years since it started, started back in 72,
[00:04:18.377 --> 00:04:22.661]  All of your DNA is taken and put in an international database.
[00:04:22.661 --> 00:04:27.805]  In Australia, Canada, the US, New Zealand.
[00:04:27.805 --> 00:04:29.687]  It's in five nations.
[00:04:29.687 --> 00:04:33.670]  It finally is in the mainstream news.
[00:04:33.670 --> 00:04:36.072]  So I thought I'd get into that too.
[00:04:36.072 --> 00:04:37.753]  Oh yeah!
[00:04:37.753 --> 00:04:42.197]  They take your baby's blood and it goes right into Homeland Security.
[00:04:42.197 --> 00:04:44.579]  Every American is put in a DNA database at birth.
[00:04:44.579 --> 00:04:46.101]  It's all part of the freedom.
[00:04:47.901 --> 00:04:53.891]  We'll be right back.
[00:04:53.891 --> 00:04:55.313]  It is a big idea.
[00:04:55.313 --> 00:04:59.060]  A new world order in the near future.
[00:04:59.958 --> 00:05:02.999]  Earth is dominated by a powerful world government.
[00:05:02.999 --> 00:05:05.840]  It's known as the Bilderberg Group.
[00:05:05.840 --> 00:05:08.641]  Could their objective be world domination?
[00:05:08.641 --> 00:05:11.822]  For thousands of years, their dark order grew.
[00:05:11.822 --> 00:05:19.144]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:05:22.165 --> 00:05:27.609]  For the first time in history, the elite's plan for world government is blown wide open.
[00:05:27.609 --> 00:05:31.531]  You will learn the secret that drives the entire New World Order agenda.
[00:05:31.531 --> 00:05:35.954]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com or watch it online right now at PrisonPlanet.tv.
[00:05:52.846 --> 00:05:53.706]  It's a fact.
[00:05:53.706 --> 00:06:01.311]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue.
[00:06:01.311 --> 00:06:10.456]  With never-ending late fees, over-the-limit fees, and higher and higher interest rates, it has become mathematically impossible to repay all debt, making all of us slaves to our creditors.
[00:06:10.456 --> 00:06:21.003]  The Federal Debt Relief System has created a successful, attorney-backed program to legally eliminate credit card debt, personal loans, lines of credit, and other unsecured debts which have been fraudulently created by the banks.
[00:06:21.243 --> 00:06:27.526]  We can terminate your unsecured debt within 18 months with a much lower monthly payment, ending with nothing on your credit report.
[00:06:27.526 --> 00:06:32.728]  Join the thousands of Americans who now breathe with a sigh of relief because they have legally eliminated their debt.
[00:06:32.728 --> 00:06:37.371]  Instead of living each day in fear and frustration, it's time to take action and turn your life around.
[00:06:37.371 --> 00:06:39.231]  Call the Federal Debt Relief System at 877-943-8600.
[00:06:39.231 --> 00:06:39.532]  That's 877-943-8600.
[00:06:39.532 --> 00:06:40.132]  Or visit FDRS.org.
[00:06:40.132 --> 00:06:41.893]  Find out how you can break the cycle of debt slavery.
[00:06:49.116 --> 00:06:52.037]  Visit FDRS.org today!
[00:07:12.122 --> 00:07:16.343]  Detoxification integrated with Electro-Qi Premier Energy Foot Spa.
[00:07:16.343 --> 00:07:25.485]  The Electro-Qi Premier Energy Foot Spa helps to aid in cleansing the body of harmful toxins while energizing and oxygenating your entire body at the cellular level.
[00:07:25.485 --> 00:07:37.428]  Detoxification works with the Electro-Qi Premier Energy Foot Spa because it addresses the needs of individual cells, the building blocks of human life, for mental clarity, restored vitality, a stronger immune system,
[00:07:37.608 --> 00:07:40.851]  Clear skin and health in every aspect of your being.
[00:07:40.851 --> 00:07:47.197]  Order your LectroChi Premier Energy Foot Spa by visiting NutraMedical.com or call Dr. William Deagle at 888-212-8871.
[00:07:47.197 --> 00:07:47.257]  888-212-8871.
[00:07:47.257 --> 00:07:50.079]  The Genesis Communications Radio Network proudly presents The Alex Jones Show.
[00:07:50.079 --> 00:07:51.360]  Because there's a war on for your mind.
[00:08:15.027 --> 00:08:26.469]  Okay, we've got Aubrey de Grey, one of the top experts on live extension technologies and what's real, what's hype, joining us in the second hour.
[00:08:26.469 --> 00:08:37.172]  Then, of course, from India, the Dalai Lama's government in absentia will have the head of their human rights and democracy group on.
[00:08:38.097 --> 00:08:55.691]  I'm joining us, Urgent Tension, coming up in the third hour, but it'll be about a 20-minute interview that I'm going to cover financial news and some other things of the fifth anniversary of the wondrous war of George Bush's manhood and strength showing off as our war president.
[00:08:55.691 --> 00:08:56.531]  I'm a war president.
[00:08:57.933 --> 00:09:02.497]  So, we'll be covering that coming up as well at the end of the show today.
[00:09:02.497 --> 00:09:05.799]  Right now, Larry Elliott joins us for this segment and the next.
[00:09:05.799 --> 00:09:15.146]  He is the economics editor at the London Guardian, biggest paper in England, and they do a lot of great reporting there, and we're really honored to have him.
[00:09:15.146 --> 00:09:21.031]  I've read a lot of his reportage over the years, but a story he did earlier in the week, America was conned.
[00:09:21.031 --> 00:09:22.832]  Who will pay?
[00:09:22.832 --> 00:09:25.434]  The South Sea bubble ended in riots.
[00:09:26.607 --> 00:09:30.930]  As trust was lost, Wall Street duped the public.
[00:09:30.930 --> 00:09:39.695]  And then it goes into what's really happening here, and now they're leaving the dollar and the American people holding the bag, devaluing our currency.
[00:09:39.695 --> 00:09:46.919]  We're going to pay back all of these hundreds of billions a month they're pumping in to these brokerage firms and banks.
[00:09:46.919 --> 00:09:51.382]  We'll have to pay that back in tax money, so they're going to tax us and they're devaluing our savings.
[00:09:51.382 --> 00:09:53.083]  People on Social Security fixed incomes,
[00:09:53.766 --> 00:09:54.106]  I don't know.
[00:10:11.223 --> 00:10:14.705]  Well, I think the real point about this is that for a large part of the last 70 or 80 years since the New Deal,
[00:10:38.578 --> 00:10:43.202]  I mean, certainly for the first half of that, America grew in steps and everybody got richer together.
[00:10:43.202 --> 00:10:48.906]  So rich and poor got wealthier and everybody got a fair share of the pie.
[00:10:48.906 --> 00:10:52.409]  Of course, the rich stayed rich and the poor stayed poor, but everybody got richer together.
[00:10:52.409 --> 00:10:56.392]  And I think it was John F. Kennedy that said, a rising tide lifts all boats.
[00:10:56.392 --> 00:10:58.794]  And that for sure happened in the 50s and 60s.
[00:11:00.894 --> 00:11:10.721]  Well, in the 70s and 80s, some sort of weird stuff happened, really, which was that all the controls that had been put on big finance on Wall Street by Roosevelt and the new dealers were gradually stripped away.
[00:11:10.721 --> 00:11:26.652]  So essentially, Wall Street was allowed to do pretty much what it wanted, and you saw these stratospheric salaries, and the rich got very much richer than poor people who saw their salaries pretty much stagnate for a large period of time.
[00:11:27.659 --> 00:11:33.523]  But of course, you know, you still have to get people to buy stuff, otherwise big business doesn't make any money.
[00:11:33.523 --> 00:11:51.776]  So they came up with this great idea, which was that everybody would get on the housing market, and they went around and sold loans to people who really weren't well equipped to pay the loans back, and these were sort of subprime and all-pay loans, and then they sort of mixed stuff with sort of teaser rates and exploding ARMs and so on.
[00:11:51.776 --> 00:11:53.597]  People didn't really know at that point.
[00:11:53.951 --> 00:11:54.691]  I think it's a great question.
[00:12:15.503 --> 00:12:15.923]  I think so.
[00:12:26.817 --> 00:12:27.257]  I don't think so.
[00:12:46.367 --> 00:13:11.040]  And someone described it like this, you take a meat pie factory and you put a few really rancid carcasses in there and you mince it all up and put it into some pies and then you sell the pies off into the supermarket, into Walmart or whatever, and then suddenly there's a big panic because someone says, some of these pies have got bad meat in them but nobody actually knows.
[00:13:11.567 --> 00:13:12.228]  We're good to go!
[00:13:33.233 --> 00:13:51.306]  And so that was when the financial markets themselves went into a complete meltdown because nobody would actually deal with anybody else because nobody knew how much of this toxic waste they'd got, how many of the bad meat pies were actually sitting in Citigroup or in Merrill Lynch or in Lehman Brothers or wherever.
[00:13:51.306 --> 00:13:53.908]  And so that's really the genesis of the crisis.
[00:13:53.908 --> 00:14:02.394]  Ordinary American people who were genuinely, I think, conned by the slick salespeople who came around and sold them the loans have actually
[00:14:02.887 --> 00:14:09.369]  Absolutely, and the article you wrote, America Was Conned, Who Will Pay, gets into more detail and a lot of historical perspectives.
[00:14:09.369 --> 00:14:11.289]  I want to talk about the British experience in the 1770s.
[00:14:29.824 --> 00:14:30.225]  I don't know.
[00:14:39.355 --> 00:14:42.937]  Or to boil it down, they always make it a left-right political football.
[00:14:42.937 --> 00:14:46.379]  And I'm a libertarian, but by the left would be seen as more right-wing.
[00:14:46.379 --> 00:14:58.965]  It has nothing to do with left or right, but Rush Limbaugh and the other big neocons want to make it a political football instead of having a rancid, corrupt financial system that's totally corrupt.
[00:14:58.965 --> 00:15:00.786]  We can't have a discussion about that.
[00:15:00.786 --> 00:15:08.030]  They get on the radio and they say, evil liberals claim that it was the banks that did this, but no, it's dumb, poor,
[00:15:09.051 --> 00:15:10.572]  Greedy liars!
[00:15:10.572 --> 00:15:18.117]  And sure, I mean, I use the analogy of a five-year-old child... Hello?
[00:15:18.117 --> 00:15:19.498]  Yeah?
[00:15:19.498 --> 00:15:25.542]  I use the analogy... Sure, I just heard somebody's cell phone cut into the wire, so I was just pausing... You're having trouble with being in an office here, but carry on.
[00:15:25.542 --> 00:15:28.383]  No, no, no, I totally understand, that's fine.
[00:15:28.383 --> 00:15:30.905]  I was just pausing for you to answer, or whatever.
[00:15:30.905 --> 00:15:33.827]  Going back... It's like a five-year-old child, yeah?
[00:15:34.361 --> 00:15:41.469]  Yes, like a five-year-old child who you tell don't play in the front yard, and then the kidnapper comes by and kidnaps them.
[00:15:41.469 --> 00:15:44.953]  The child was bad, but the kidnapper is the predator.
[00:15:44.953 --> 00:15:47.956]  And that's what we have with these brokerage firms and banks.
[00:15:47.956 --> 00:15:54.484]  They knowingly went and lobbied the federal government to take off the restrictions in the early 90s and then in 99, as you know.
[00:15:54.924 --> 00:15:55.064]  Yeah.
[00:16:08.300 --> 00:16:14.083]  And then the average American doesn't even understand how the financial system works or even where D.C.
[00:16:14.083 --> 00:16:15.464]  is or where the U.S.
[00:16:15.464 --> 00:16:16.465]  is on a map.
[00:16:16.465 --> 00:16:19.686]  All they know about is Britney Spears and American Idol.
[00:16:19.686 --> 00:16:24.429]  So where do you think we're going with your economic expertise and what you watch with markets?
[00:16:24.429 --> 00:16:26.010]  How bad do you think this is going to get?
[00:16:26.010 --> 00:16:28.832]  Are we seeing just the beginning or is everything fine?
[00:16:28.832 --> 00:16:30.933]  I think this could get very bad indeed.
[00:16:30.933 --> 00:16:32.934]  I think it is actually quite bad in the U.S.
[00:16:32.934 --> 00:16:33.654]  at the moment.
[00:16:33.654 --> 00:16:34.575]  We're already now
[00:16:35.387 --> 00:16:35.928]  I think so.
[00:16:47.423 --> 00:16:48.043]  We're good to go!
[00:17:11.909 --> 00:17:18.814]  The South Sea bubble in the 1720s, or tulips in Holland in the 17th century, or the railroad booms that America had in the 19th century.
[00:17:18.814 --> 00:17:26.699]  It's a classic bubble which always ends in a very, very deep bust, and that's what we're getting right now.
[00:17:26.699 --> 00:17:36.206]  And I think what's interesting about all this politically is that Wall Street finds welfare a very, very good idea when itself is in trouble.
[00:17:36.206 --> 00:17:41.069]  All the time that things are going well, it wants the government off its back, it wants regulations to be removed, it wants
[00:17:41.610 --> 00:17:48.671]  It wants the freedom to do exactly what it wants, up until the very moment when it gets into trouble, then it suddenly finds it wants a really big fat check from the U.S.
[00:17:48.671 --> 00:17:52.372]  taxpayer to pay that out and to get it into business.
[00:17:52.372 --> 00:17:53.012]  I agree, sir.
[00:17:53.012 --> 00:18:00.954]  Let's get into the South Seas bubble, because you call it the classic Ponzi scheme with more crap paper, you know, chasing more crap paper.
[00:18:00.954 --> 00:18:05.915]  I mean, for the average person who doesn't understand how this works, the South Seas example, I think, is a good one.
[00:18:05.915 --> 00:18:06.875]  Yeah.
[00:18:06.875 --> 00:18:10.616]  Essentially what happened there, I mean, people didn't actually know what they were
[00:18:10.916 --> 00:18:11.757]  We're good to go.
[00:18:31.648 --> 00:18:32.209]  We're good to go!
[00:18:48.109 --> 00:18:50.351]  And he was the CEO of a big Swiss company.
[00:18:50.351 --> 00:18:57.359]  He said, I was the CEO of a company and we knew these guys were out there doing all these weird stuff and dealing in these exotic financial instruments.
[00:18:57.359 --> 00:19:00.822]  And we just turned a blind eye to it because they were making us money and we didn't know what they were doing.
[00:19:00.822 --> 00:19:02.704]  But we thought, hell, they're making loads of money.
[00:19:02.704 --> 00:19:03.785]  Let them get on with it.
[00:19:03.785 --> 00:19:05.066]  I mean, that was the problem.
[00:19:05.066 --> 00:19:08.350]  That's why it's exactly the same as the South Sea Bubble.
[00:19:08.350 --> 00:19:11.413]  It was people were just buying because everybody else was buying.
[00:19:12.080 --> 00:19:17.303]  And eventually, it does become a Ponzi scheme.
[00:19:17.303 --> 00:19:21.945]  And I would say there's no doubt that we could have imploded in the 70s, the 80s, the 90s.
[00:19:21.945 --> 00:19:23.526]  I mean, it had already built up.
[00:19:23.526 --> 00:19:29.069]  But the corruption of the 90s and 2000s makes the stuff in the 60s and 70s look like a tea party.
[00:19:29.069 --> 00:19:32.791]  And we're now entering the end of this mega-global bubble.
[00:19:32.791 --> 00:19:36.033]  It's not just going to affect the U.S., it's going to pull the world down with us.
[00:19:36.033 --> 00:19:41.316]  I want to come back and get your take on how bad you think it'll get, what the experts are telling you the time frame
[00:19:42.077 --> 00:19:51.559]  Is with all of this with the financial editor at the London Guardian largest paper in England and probably in Europe One final segment with him after this quick break stay with us
[00:19:54.636 --> 00:19:57.338]  Do you know the truth about cancer treatments?
[00:19:57.338 --> 00:20:06.807]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:20:06.807 --> 00:20:13.893]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:20:14.614 --> 00:20:20.601]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:20:20.601 --> 00:20:31.393]  Without cutting, bleeding, drugs, or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:20:32.154 --> 00:20:32.734]  It is a big idea.
[00:20:56.201 --> 00:20:57.962]  A New World Order.
[00:20:57.962 --> 00:21:02.785]  In the near future, Earth is dominated by a powerful new government.
[00:21:02.785 --> 00:21:05.686]  It's known as the Bilderberg Group.
[00:21:05.686 --> 00:21:08.468]  Could their objective be world domination?
[00:21:08.468 --> 00:21:11.650]  For thousands of years, their dark order grew.
[00:21:11.650 --> 00:21:18.974]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[00:21:21.993 --> 00:21:27.436]  For the first time in history, the elite's plan for world government is blown wide open.
[00:21:27.436 --> 00:21:31.318]  You will learn the secret that drives the entire New World Order agenda.
[00:21:31.318 --> 00:21:33.879]  Build America is making great progress toward a world government.
[00:21:33.879 --> 00:21:35.060]  Most people have no idea.
[00:21:35.060 --> 00:21:35.840]  They're not after money.
[00:21:35.840 --> 00:21:37.101]  They have all the money they need.
[00:21:37.101 --> 00:21:38.081]  They're after power.
[00:21:38.081 --> 00:21:39.242]  That's what they're after these years.
[00:21:39.242 --> 00:21:43.985]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[00:21:43.985 --> 00:21:47.967]  Or watch it online right now at PrisonPlanet.tv.
[00:21:47.967 --> 00:21:50.748]  Endgame, blueprint for global enslavement.
[00:21:50.848 --> 00:21:51.928]  You have been warned.
[00:22:12.916 --> 00:22:13.316]  That's right.
[00:22:42.816 --> 00:22:46.545]  The total cost for this massive package of information is only $10.
[00:22:46.545 --> 00:22:48.168]  $15 for UPS ground or $30 outside the U.S.
[00:22:52.116 --> 00:22:54.118]  Our beloved Republic is on her knees.
[00:22:54.118 --> 00:22:57.722]  The forces of globalism are destroying national sovereignty worldwide.
[00:22:57.722 --> 00:23:00.085]  But in Liberty's darkest hour, there is hope.
[00:23:00.085 --> 00:23:03.269]  For the first time in modern history, the people are beginning to wake up.
[00:23:03.269 --> 00:23:09.055]  It is essential that Patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[00:23:09.055 --> 00:23:12.980]  We have a short time frame to fully awaken and energize the people to meet this threat.
[00:23:13.320 --> 00:23:18.522]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[00:23:18.522 --> 00:23:21.603]  PrisonPlanet.tv is a vault of forbidden information.
[00:23:21.603 --> 00:23:28.866]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[00:23:28.866 --> 00:23:34.888]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[00:23:34.888 --> 00:23:39.430]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[00:23:39.770 --> 00:23:40.651]  What we are looking at...
[00:24:26.505 --> 00:24:35.073]  All right, going back to Larry Elliott, he is the financial editor of the London Guardian.
[00:24:35.073 --> 00:24:46.003]  We were talking about collusion, and it's admitted that from the big brokerage companies and banks right down to the local appraisers, the realtors,
[00:24:47.070 --> 00:24:55.354]  And then, yes, the people taking the loans, but they're there, yeah, I have no money, I have an $8 an hour job, but I'm getting a $300,000 house.
[00:24:55.354 --> 00:24:57.855]  I mean, they just did it.
[00:24:57.855 --> 00:24:59.676]  And so can you speak to that?
[00:24:59.676 --> 00:25:04.238]  I mean, this amazing systemic corruption across the board.
[00:25:04.238 --> 00:25:08.320]  I think it's a bit bizarre to blame the people right at the bottom for this.
[00:25:08.320 --> 00:25:10.061]  I mean, I think that's a rather bizarre thing.
[00:25:10.061 --> 00:25:11.922]  They were told that they could live the American dream.
[00:25:12.746 --> 00:25:18.270]  Yeah, this was advertised as the financial instrument!
[00:25:18.270 --> 00:25:28.096]  Yeah, I mean, Alan Greenspan has been banging on about this in his memoirs, saying that the good thing about what happened in the last few years was that it enabled people to get their foot on the property.
[00:25:28.096 --> 00:25:30.037]  That was the way it was heavily marketed to people.
[00:25:30.037 --> 00:25:36.261]  And I think a lot of people, they did raise issues with the people who came around and sold them loans.
[00:25:36.997 --> 00:25:40.962]  You know, actually, I don't have a full-time job, or, you know, I don't earn that much money.
[00:25:40.962 --> 00:25:42.944]  And the people who were selling them the loans said, that doesn't matter.
[00:25:42.944 --> 00:25:44.146]  I mean, you know, hey, chill.
[00:25:44.146 --> 00:25:46.429]  I mean, they said, you know, we can sort that.
[00:25:46.429 --> 00:25:47.630]  We'll give you a low-cost loan.
[00:25:47.630 --> 00:25:53.778]  And they didn't actually tell them all the ramifications of it, what would happen after one or two years when the real deal kicked in.
[00:25:53.778 --> 00:25:55.500]  So I think people really were
[00:25:56.052 --> 00:25:56.372]  I don't know.
[00:26:07.682 --> 00:26:09.163]  No, it's like abducting a child!
[00:26:31.037 --> 00:26:38.342]  And I just want to add that they may have cut interest rates down to almost nothing.
[00:26:38.342 --> 00:26:43.627]  They're still not giving loans to people that have pretty good credit here in the United States.
[00:26:43.627 --> 00:26:57.698]  The level of fed funds rate is really irrelevant to the real level of mortgages that people are actually paying because what's happening is that Wall Street firms have taken such big hits on their profitability as a result of all the stupid stuff they did that they are now trying to make that money back by
[00:26:58.362 --> 00:26:58.943]  We're good to go.
[00:27:18.323 --> 00:27:18.763]  Yeah, exactly.
[00:27:18.763 --> 00:27:22.024]  So I mean people, you know, you think about it, people are paying
[00:27:32.598 --> 00:27:40.108]  7.5% for the mortgage, they're seeing the price of gas go up because of $100 oil prices, they're seeing the price of food go up because of what's happening in the global food markets.
[00:27:40.108 --> 00:27:43.253]  They're not getting a big increase in their take-home pay.
[00:27:43.253 --> 00:27:46.317]  I mean, this is a really, really tough time for Americans.
[00:27:46.317 --> 00:27:50.102]  And that's why I say there's been a sort of con job done here, really, by the
[00:27:50.442 --> 00:27:57.288]  Well, listen, I want to come back and ask you just a few more questions.
[00:27:57.288 --> 00:27:59.269]  We'll keep to about 40 after.
[00:27:59.269 --> 00:28:03.172]  The bigger thing now is we have the credit cards leveraged and coming due.
[00:28:03.172 --> 00:28:04.093]  And it's simple.
[00:28:04.093 --> 00:28:07.096]  When I was poor and in college, I got a credit card every week in the mail.
[00:28:07.096 --> 00:28:08.517]  I wasn't dumb enough to use them.
[00:28:08.517 --> 00:28:12.500]  But now that I'm not insolvent, I don't get credit cards in the mail.
[00:28:12.500 --> 00:28:15.302]  But, you know, once every two months.
[00:28:15.302 --> 00:28:16.803]  That's all coming due now.
[00:28:16.803 --> 00:28:18.665]  I mean, this looks like it just gets worse and worse.
[00:28:18.965 --> 00:28:24.607]  Yeah, I mean, I think that the problem at the moment is that if you don't need credit, you can get loads of it.
[00:28:24.607 --> 00:28:29.169]  So if you wanted to have a credit card and you're on, if you've got a lot of equity in your house, then you can get it easily.
[00:28:29.169 --> 00:28:32.110]  But if you do need credit, it's very hard to get hold of and very expensive.
[00:28:32.492 --> 00:28:39.555]  And a lot of people... I mean, what's really happened in the States, I think, over the last 15 years is that one bubble has been solved by creating another bubble.
[00:28:39.555 --> 00:28:51.981]  So there was a dot-com bubble, and that seemed like it was going to fizzle out, and Alan Greenspan responded to that by creating another, even bigger bubble, and now all the bubbles run out, and that's where we are, which is that all the bills are coming due.
[00:28:51.981 --> 00:28:53.802]  Did you see Bush?
[00:28:53.802 --> 00:28:54.963]  Yeah, I did see Bush.
[00:28:54.963 --> 00:28:56.784]  I mean, I just thought what he said was ridiculous.
[00:28:56.784 --> 00:28:59.165]  Did you see him call it a bubble-neck?
[00:28:59.165 --> 00:28:59.945]  Yeah, yeah.
[00:29:02.759 --> 00:29:07.742]  I think most ordinary Americans would find what he was saying to be ridiculous, really.
[00:29:07.742 --> 00:29:09.963]  It bared no resemblance to what's happening.
[00:29:09.963 --> 00:29:12.385]  He says everything's wonderful at the meet and greet!
[00:29:12.385 --> 00:29:18.548]  Well, it may be wonderful if you're living in the White House and you've got a big ranch down in Crawford, but I'm not sure it's particularly wonderful.
[00:29:23.650 --> 00:29:26.192]  Well, we saw the markets plunge after those two speeches.
[00:29:26.192 --> 00:29:28.433]  People knew it was pure crap.
[00:29:28.433 --> 00:29:31.014]  Stay there, sir, just about five minutes on the other side.
[00:29:31.014 --> 00:29:44.001]  I want to get your personal forecast or dead reckoning estimation, and I want to hear from you what the majority of experts you talk to, what they're saying we're really going into.
[00:29:44.001 --> 00:29:45.382]  We're on the march.
[00:29:45.382 --> 00:29:46.883]  The empire's on the run.
[00:29:47.916 --> 00:29:55.263]  Alex Jones and the GCN Radio Network.
[00:29:55.263 --> 00:29:55.724]  Hi, neighbor.
[00:29:57.020 --> 00:29:59.161]  We all know that knowledge is power.
[00:29:59.161 --> 00:30:02.864]  We've tried to give you knowledge to help you prepare for rough times.
[00:30:02.864 --> 00:30:08.187]  There's the worldwide famine and our country's dependence on often dangerous food imports.
[00:30:08.187 --> 00:30:10.709]  You know about genetically poisoned food.
[00:30:10.709 --> 00:30:17.013]  Two-thirds of the food is disappearing with the bees along with huge crop failures from all-time record water shortages.
[00:30:17.013 --> 00:30:20.675]  You know they're turning food into fuel with corn ethanol plants.
[00:30:21.616 --> 00:30:25.837]  If we do not control our food, food will be used to control us.
[00:30:25.837 --> 00:30:31.679]  Food control has been the plan historically in every enslaved population and is the plan for America.
[00:30:31.679 --> 00:30:40.402]  The only value of the knowledge you have to take control of your food is if you choose to get a supply while you still have the freedom to choose.
[00:30:40.402 --> 00:30:41.682]  Call 800-409-5633 on the web eFoodsDirect.com.
[00:30:41.682 --> 00:30:41.983]  Call 800-409-5633.
[00:30:54.864 --> 00:30:56.145]  I'm Dr. Bill Deagle, M.D.
