[00:00:00.009 --> 00:00:01.130]  We're good to go.
[00:05:38.714 --> 00:05:39.875]  That's their aphrodisiac.
[00:05:39.875 --> 00:05:44.618]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[00:05:44.618 --> 00:05:48.580]  Or watch it online right now at PrisonPlanet.tv.
[00:05:48.580 --> 00:05:51.382]  In Game, blueprint for global enslavement.
[00:05:51.382 --> 00:05:52.443]  You have been warned.
[00:05:53.204 --> 00:05:58.551]  The Federal Trade Commission estimates that 9 million Americans are victims of identity theft each year.
[00:05:58.551 --> 00:06:04.598]  The crime of identity theft occurs every 3.5 seconds, costing the victims an average of $8,000.
[00:06:04.598 --> 00:06:11.427]  If you own a PC, passwords are a common form of authentication, and often the only protection between a hacker and your personal information.
[00:06:11.727 --> 00:06:20.730]  Passwords that are stored in a spreadsheet, text file, data file, or any other file that is not encrypted and password protected are vulnerable to malicious theft and misuse.
[00:06:20.730 --> 00:06:25.671]  With PasswordSafe Pro, your passwords can be secured in an encrypted database within minutes.
[00:06:25.671 --> 00:06:32.653]  PasswordSafe Pro utilizes secure 160-bit encryption and comes complete with a strong password generation tool.
[00:06:32.653 --> 00:06:40.175]  For secure password protection and peace of mind, get your free PasswordSafe Pro today at www.passwordsafepro.com
[00:06:40.575 --> 00:06:46.616]  Again, get your free Password Safe Pro at www.PasswordSafePro.com.
[00:06:46.616 --> 00:06:50.457]  Secure password protection and peace of mind is one click away.
[00:06:50.457 --> 00:06:51.497]  Trust the Pro.
[00:06:51.497 --> 00:06:53.298]  Password Safe Pro.
[00:06:53.298 --> 00:06:59.119]  Doctors around the world claim that cancer and other diseases cannot live in a pH-balanced alkaline environment.
[00:06:59.119 --> 00:07:04.200]  But as you know, most people are overly acidic due to stress, acidic diet, and lack of exercise.
[00:07:04.540 --> 00:07:09.926]  pH balance is the foundation of energy abundance and perfect health, as well as prevention of disease.
[00:07:09.926 --> 00:07:15.832]  People who alkalize the water they drink experience normalized blood sugar, mental clarity, and loss of weight.
[00:07:15.832 --> 00:07:22.078]  It was intended for human beings to drink alkaline water, but due to modern way of life, most people are overly acidic.
[00:07:22.078 --> 00:07:25.582]  The fact is that disease simply cannot exist in an alkaline environment.
[00:07:25.842 --> 00:07:30.664]  Fat accumulates if a person consumes too much acid on a regular basis and doesn't neutralize it.
[00:07:30.664 --> 00:07:31.704]  Do your part.
[00:07:31.704 --> 00:07:34.346]  Alkalize and supercharge your body now.
[00:07:34.346 --> 00:07:43.549]  AlkaVision Plasma pH Drops contain a special mineral salt concentrate that raises the pH of the water you drink up to the pH of 10 with only 10 drops.
[00:07:43.549 --> 00:07:50.012]  Order your bottle of AlkaVision Plasma pH Drops now by going directly to alkavision.com.
[00:07:50.012 --> 00:07:51.393]  Again, that's alkavision.com.
[00:07:54.741 --> 00:08:01.366]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:08:01.366 --> 00:08:09.932]  It's Alex Jones and the GCN Radio Network.
[00:08:09.932 --> 00:08:18.579]  Coming up later in this hour, I'm going to do a mini-report on Nortino, a new chain of radio stations.
[00:08:19.381 --> 00:08:31.481]  That openly proclaim the station of the race and it's all about the race and all about Gringo and how wicked Gringo is and how wonderful the illegal aliens are.
[00:08:32.262 --> 00:08:34.123]  And it's all financed by the U.S.
[00:08:34.123 --> 00:08:34.843]  government.
[00:08:34.843 --> 00:08:40.866]  All financed, all bankrolled, all controlled, to balkanize, get us at each other's throats.
[00:08:40.866 --> 00:08:41.666]  And the U.S.
[00:08:41.666 --> 00:08:51.390]  government funds and finances tens of billions a year, now to be 147, or 146, you can pull the numbers up, billion a year to, quote, fight drugs and terror.
[00:08:51.969 --> 00:08:55.151]  And that means huge death squads being turned loose on you.
[00:08:55.151 --> 00:08:58.294]  Celica Stillo, of course, talked about this here three years ago.
[00:08:58.294 --> 00:09:02.277]  We wrote articles at PrisonPlanet.com and InfoWars.com on it.
[00:09:02.277 --> 00:09:04.338]  And now, here it is in the Houston Chronicle.
[00:09:04.338 --> 00:09:05.699]  Yesterday, U.S.
[00:09:05.699 --> 00:09:14.726]  trained forces reportedly helping Mexican cartels, rocket attacks, truck bombings, mass kidnappings, hundreds dead.
[00:09:14.726 --> 00:09:16.567]  And it's kept very quiet.
[00:09:16.567 --> 00:09:19.209]  It's in a few Texas papers.
[00:09:19.209 --> 00:09:20.130]  Absolute bedlam.
[00:09:20.999 --> 00:09:25.260]  And they've now taken to running hit teams, killing reporters inside the U.S.
[00:09:25.260 --> 00:09:25.721]  And the U.S.
[00:09:25.721 --> 00:09:31.262]  government will come after you if you, in any way, try to fight back against their terror teams.
[00:09:31.262 --> 00:09:34.284]  So, uh, you want to live as a third-world scum?
[00:09:34.284 --> 00:09:37.625]  You want to live and be humiliated and shoved around and taught how to be a slave?
[00:09:37.625 --> 00:09:38.285]  You're going to.
[00:09:38.285 --> 00:09:46.488]  Uh, the Iraqis have already gotten more than 10,000 former death squad members that are recruited by Negroponte and others.
[00:09:46.488 --> 00:09:47.528]  Uh, Sully told us that
[00:09:48.263 --> 00:10:08.095]  Four years ago, only a year into the Iraq War, he said, yeah, I know a lot of these contacts in Latin America, and he was also reading it in Spanish out of the papers in Central America, and he said there are huge death squads being sent in, and then later, years later, it was in the news, mainstream news, in England, in the U.S.
[00:10:08.095 --> 00:10:14.678]  I mean, they just ship them in, they go get the families, they line them up, they blow their heads off, they rock and roll!
[00:10:14.678 --> 00:10:17.360]  And they're gonna rock and roll here, ladies and gentlemen.
[00:10:17.858 --> 00:10:42.306]  Because they've grown up in a society where you enslave the people, shove them around, where the people bow down to badges and guns and uniforms and know it's all about more details and the little bite, the little corruption, with smiling pot-bellied corrupt thugs running around with submachine guns, absolute enslavement, 1% owning everything, the rest living with huge open sewers.
[00:10:42.306 --> 00:10:43.927]  I mean, that's how we are.
[00:10:43.927 --> 00:10:46.088]  That's what we are now.
[00:10:46.088 --> 00:10:46.928]  Oh, it's so good.
[00:10:49.148 --> 00:10:50.990]  It makes me sick, ladies and gentlemen.
[00:10:50.990 --> 00:10:53.171]  Absolutely makes you want to vomit.
[00:10:53.171 --> 00:10:59.075]  By 1998, seven Texas towns already flew the Mexican flag over their courthouses.
[00:10:59.075 --> 00:11:00.576]  English not allowed in court.
[00:11:00.576 --> 00:11:03.318]  Las Zetas running everything.
[00:11:03.318 --> 00:11:07.901]  El Cenizo was the first town to do it more than 14 years ago.
[00:11:07.901 --> 00:11:12.705]  Finally heard about that on Lou Dobbs last year, but it was a total whitewash.
[00:11:12.705 --> 00:11:18.369]  I first learned about it in the San Antonio newspaper, San Antonio Express News.
[00:11:19.406 --> 00:11:23.727]  And, uh, they just came right out with a 10-part series in 98.
[00:11:23.727 --> 00:11:31.749]  Mr. Gonzales wrote it, and he was horrified by it as an American citizen and a veteran, a patriot, who I really feel sorry for are Hispanic Americans.
[00:11:31.749 --> 00:11:36.011]  Wonderful, patriotic, hard-working, soul-to-the-earth people.
[00:11:36.011 --> 00:11:37.171]  And they are just horrified.
[00:11:37.171 --> 00:11:40.212]  They were the first to tell me when I was 10, 11, 12 years old.
[00:11:40.212 --> 00:11:48.634]  Every summer for a week, my parents would send me from Dallas to San Antonio, and my aunt and uncle lived down there to hang out with my cousins, Buckley and Verna and Hester and Peter.
[00:11:49.580 --> 00:11:55.603]  And I'd go down there and it was 90 percent, you know, Hispanic in middle-class neighborhood where they live.
[00:11:55.603 --> 00:11:59.004]  It was mainly, you know, veterans' families, officers' families.
[00:11:59.004 --> 00:12:05.527]  And I thought it was some type of race test or something because I've been taught to be a little liberal chicken-neck and feel guilty for being white.
[00:12:05.527 --> 00:12:10.329]  I mean, not overtly by my parents, but, you know, by the schools and a little bit by family.
[00:12:10.329 --> 00:12:15.631]  And so I, you know, contrary to not liking Mexicans, I thought I was bad because I was white.
[00:12:15.631 --> 00:12:16.992]  And they'd say, you know about these
[00:12:17.941 --> 00:12:19.262]  They call them wetbacks.
[00:12:19.262 --> 00:12:21.284]  You know they hate America and want to kill you, right?
[00:12:21.284 --> 00:12:22.845]  And I'd say, no.
[00:12:22.845 --> 00:12:27.850]  And they'd say, yeah, you know they want to take down the country and that they're going to drive down the wages and they're bad.
[00:12:27.850 --> 00:12:32.614]  And I'd be eating dinner with their parents and they'd say stuff to me like this.
[00:12:32.614 --> 00:12:34.755]  And I'd be like, what are you talking about?
[00:12:34.755 --> 00:12:36.777]  And they'd say, you don't know.
[00:12:36.777 --> 00:12:39.440]  Because see, they speak Spanish.
[00:12:39.440 --> 00:12:42.302]  They speak Spanish and they did know.
[00:12:42.302 --> 00:12:43.643]  They were around it.
[00:12:43.643 --> 00:12:44.644]  They saw it.
[00:12:45.825 --> 00:12:48.806]  Just like it was some UT professor who was Hispanic.
[00:12:48.806 --> 00:12:59.230]  I've seen him at a few events, and another white guy told me three years ago at a Mexican Independence Day rally, this Hispanic guy goes, Alex, you know what those green shirts say, don't you?
[00:12:59.230 --> 00:13:04.072]  And I said, I mean, I didn't know one-tenth of what I knew three years ago that I know now.
[00:13:04.072 --> 00:13:07.454]  It all started when he said, you know what those shirts they're all wearing, those green shirts mean?
[00:13:07.454 --> 00:13:10.235]  And I looked over, and the guys looked like something out of a
[00:13:11.142 --> 00:13:20.566]  Out of a, you know, comic book of the, you know, quote, classical Mexican rebel, you know, with the big mustache and the black slick back hair and, you know, I mean, looked like it should be in movies.
[00:13:20.566 --> 00:13:22.026]  I mean, it was, you know, handsome guys.
[00:13:22.026 --> 00:13:26.008]  I'm not saying they were bad or anything, but they looked like bad guys out of a movie.
[00:13:26.008 --> 00:13:28.368]  And they were looking at me, smiling, going, yeah, gringo.
[00:13:28.368 --> 00:13:29.109]  And I'm going, why?
[00:13:29.109 --> 00:13:29.829]  What does the shirt say?
[00:13:29.829 --> 00:13:32.090]  And it says, plan of San Diego.
[00:13:32.090 --> 00:13:33.710]  It says, implement the plan of San Diego.
[00:13:33.710 --> 00:13:35.031]  And he said, Google it.
[00:13:35.709 --> 00:13:49.252]  So I got home and I googled University of Texas at Austin, University of Mexico at Mexico City, and it was all the history of the plan to kill whites 16 and older, and the plan to round up all whites and kill us, and my god, I was like, no one knows?
[00:13:49.252 --> 00:13:52.593]  And they were like, no, no one knows.
[00:13:52.593 --> 00:13:58.794]  And so now you tune into Mexican radio and it'll be, the plan of San Diego will be implemented, you know, and they even say it in English.
[00:13:58.794 --> 00:14:01.235]  The head of Chicano Studies says it up in
[00:14:02.575 --> 00:14:04.496]  Up in, uh, UT Arlington.
[00:14:04.496 --> 00:14:11.277]  We've played the tapes here about... We're going to implement the plan of San Diego on the gringo!
[00:14:11.277 --> 00:14:15.758]  The dirty pilgrim that came to hurt our Chicano nation!
[00:14:15.758 --> 00:14:18.539]  When you are part dirty gringo.
[00:14:18.539 --> 00:14:23.660]  You're natives to North America, and Mesoamerica, Southern North America.
[00:14:23.660 --> 00:14:25.981]  I mean, you're a dirty gringo too.
[00:14:25.981 --> 00:14:28.522]  I mean, I don't dislike the Native American in you.
[00:14:28.522 --> 00:14:30.082]  I've got a little bit of Native American in me.
[00:14:30.896 --> 00:14:33.739]  I'm proud of my little bit of Native American heritage I have.
[00:14:33.739 --> 00:14:37.642]  I mean, I'd be happy to have more.
[00:14:37.642 --> 00:14:40.285]  So, I mean, you're a dirty gringo, too.
[00:14:40.285 --> 00:14:42.867]  And I'm tired of it.
[00:14:43.531 --> 00:14:56.504]  And I'm tired of this incredible, insane hoax that the average person doesn't know that these radio stations... My wife speaks Spanish and I'll be driving on a road trip and I'll say, I want you to listen to this for 10 minutes.
[00:14:56.504 --> 00:14:57.986]  And she'll go, no, no, I don't want to hear it.
[00:14:57.986 --> 00:15:00.588]  And she'll tune in and she'll go, yeah, they're saying race stuff.
[00:15:00.588 --> 00:15:02.050]  She'll say, look at that restaurant.
[00:15:02.050 --> 00:15:04.692]  It says, you know, the race is going to take over right there.
[00:15:04.692 --> 00:15:06.414]  She'll go, look at that Mexican grocery store.
[00:15:06.414 --> 00:15:07.215]  It says it right there.
[00:15:08.630 --> 00:15:12.393]  I'd tell her about this just for the little I knew, like five, six, seven years ago.
[00:15:12.393 --> 00:15:16.535]  And she was like, oh no, Alex, don't be, you know, don't be racist.
[00:15:16.535 --> 00:15:20.778]  And, you know, she knows about the New World Order, but she's still, you know, thinking, you know, kind of mainstream.
[00:15:20.778 --> 00:15:22.800]  And then now she's like, oh my God, we're in trouble.
[00:15:22.800 --> 00:15:24.961]  Look, it says they're going to kill us right there on that.
[00:15:24.961 --> 00:15:26.262]  Oh my God, look at that.
[00:15:26.262 --> 00:15:31.626]  You know, because she lived, once you know a romantic language, you know them all.
[00:15:31.626 --> 00:15:32.206]  She lived, I don't know,
[00:15:33.015 --> 00:15:39.657]  Six years in Rome, three years in France, four years in Madrid, in Spain.
[00:15:39.657 --> 00:15:41.617]  So she speaks it fluently.
[00:15:41.617 --> 00:15:46.258]  She speaks, they say, Castilian, and people hear it, it's like the correct chopped off, you know.
[00:15:46.258 --> 00:15:54.300]  She can hardly understand sometimes the version we've got up here in the border area, which kind of mix with English and other stuff.
[00:15:55.257 --> 00:16:02.822]  Uh, but, I mean, it freaks you out when there's transmitters everywhere going, the takeover will be soon, prepare ourselves to deal with the devil, gringo.
[00:16:02.822 --> 00:16:16.492]  They are the scum of earth and filth, racist trash, need to be immediately... I mean, and it's like, you know, huge La Raza meetings with tens of thousands going, we will soon implement the plan of San Diego, in English!
[00:16:17.285 --> 00:16:18.526]  I'm like, murder me?
[00:16:18.526 --> 00:16:18.926]  Why?
[00:16:18.926 --> 00:16:22.548]  You know, and it's like, how dare you say you don't want to be murdered?
[00:16:22.548 --> 00:16:31.153]  How dare you, you racist pig, white piece of trash, you and your Mayatta Blackbird friends.
[00:16:31.153 --> 00:16:42.960]  And then, you hear about the, quote, riots in L.A., and you hear about the, quote, SWAT teams and riot gear had to be called out this week and last week and the week before, when black groups and Mexican groups and Latin were fighting.
[00:16:43.480 --> 00:17:01.472]  Then you actually read the newspaper details, it's, you'll have 10 to 1, you know, the Latins attacking the blacks, and they have public MS-13 proclamations about, you must kill a Mayatta every day, you know, per city, and then the blacks are just being shot and killed everywhere, and if they fight back, they're bad.
[00:17:01.472 --> 00:17:04.374]  I mean, this is insane!
[00:17:04.374 --> 00:17:09.178]  This is, I mean, you know, the white birds and the black birds are to be killed, and
[00:17:10.888 --> 00:17:14.049]  And the Mexican culture is very racist towards Indians, too.
[00:17:14.049 --> 00:17:15.449]  I mean, it's on mainstream TV.
[00:17:15.449 --> 00:17:19.930]  They call the Indians the dirty, retarded children in Spanish.
[00:17:19.930 --> 00:17:23.031]  That's the translation.
[00:17:23.031 --> 00:17:23.811]  In fact, you know what?
[00:17:23.811 --> 00:17:24.831]  I think I'm going to do a special.
[00:17:24.831 --> 00:17:32.012]  I'm going to dig up clips of these radio stations and shows and websites, and I think I'm going to string them all together and then have them translated for you.
[00:17:32.012 --> 00:17:33.453]  So everybody can hear it.
[00:17:33.453 --> 00:17:34.333]  I don't have the staff.
[00:17:34.333 --> 00:17:35.133]  I don't have the people.
[00:17:35.133 --> 00:17:38.734]  I don't have the infrastructure to do it.
[00:17:38.734 --> 00:17:39.654]  That's why
[00:17:41.716 --> 00:17:46.023]  I was thinking about how we spend $15,000 a month on internet.
[00:17:46.023 --> 00:17:52.012]  We spend about $15,000 a month on radio, shortwave and things like that.
[00:17:52.012 --> 00:17:55.557]  We spend, then I pay my employees and there's a tiny amount
[00:17:57.859 --> 00:18:04.121]  And then I've taken that tiny amount that's left over and tried to put it in an account so we could run a few months if money stopped flowing ever.
[00:18:04.121 --> 00:18:05.522]  You know, I think ahead.
[00:18:05.522 --> 00:18:06.322]  I try to prepare.
[00:18:06.322 --> 00:18:12.024]  I try to... And I want to expand and do a bunch of other stuff, but we need your support, ladies and gentlemen.
[00:18:12.024 --> 00:18:26.810]  I don't have the Fortune 500 to a man, you know, donating huge amounts of money to put up radio stations that say, the race, or the northern takeover, or the rebellion, or the rebels, the race rebels, or the race, or the holy race, or the god race,
[00:18:27.310 --> 00:18:28.711]  How do you say cosmic in Spanish?
[00:18:28.711 --> 00:18:30.852]  It'll say Cosmic Raza.
[00:18:30.852 --> 00:18:34.654]  I mean, they have city council proclamations that they're the God race here in Austin.
[00:18:34.654 --> 00:18:36.835]  I have that on video.
[00:18:36.835 --> 00:18:41.077]  I mean, I'm freaked out, folks, and I'm not going to play along with this cover-up anymore.
[00:18:41.077 --> 00:18:47.841]  And then I hate having to talk about it and hurt the feelings of good Hispanics and good Americans and people who are freaked out about this.
[00:18:47.841 --> 00:18:52.263]  But I cannot go along with this anymore.
[00:18:52.263 --> 00:18:54.564]  I cannot play along with this anymore.
[00:18:56.178 --> 00:19:02.280]  And it's that we want to fight, and so much more we want to do, but we need your help.
[00:19:02.280 --> 00:19:03.461]  There's a couple ways to donate.
[00:19:03.461 --> 00:19:07.782]  Go to InfoWars.com, buy 5, 10, 15, 20 DVDs if you've got the capital.
[00:19:07.782 --> 00:19:09.823]  I know things are tough.
[00:19:09.823 --> 00:19:13.064]  Buy the books and the videos and the materials we carry that others have made.
[00:19:13.064 --> 00:19:15.765]  That way you're supporting them as well, because we buy it from them.
[00:19:15.765 --> 00:19:19.146]  You know, 60% off or so on average.
[00:19:19.146 --> 00:19:19.847]  Help us.
[00:19:19.847 --> 00:19:20.947]  I mean, we need your help.
[00:19:21.630 --> 00:19:22.530]  We need your support.
[00:19:22.530 --> 00:19:23.771]  Support our sponsors.
[00:19:23.771 --> 00:19:25.671]  Support our aminatum affiliates.
[00:19:25.671 --> 00:19:28.052]  If you want to write me a check, that's fine.
[00:19:28.052 --> 00:19:34.475]  If you say on the check 100% goes to the effort, 100% will go to it.
[00:19:34.475 --> 00:19:36.675]  Okay?
[00:19:36.675 --> 00:19:39.156]  Because then I'll put it in a separate account where 100% goes.
[00:19:39.156 --> 00:19:40.557]  If not, it goes in a general fund.
[00:19:40.557 --> 00:19:43.758]  It used to be about 10% went to support me and my family.
[00:19:43.758 --> 00:19:44.158]  Now it's about 5%.
[00:19:44.158 --> 00:19:47.859]  Because things have grown.
[00:19:47.859 --> 00:19:49.260]  I need your support.
[00:19:49.260 --> 00:19:49.600]  I need
[00:19:50.319 --> 00:19:54.940]  The fuel to drive the engine.
[00:19:54.940 --> 00:19:57.621]  Do you know the truth about cancer treatments?
[00:19:57.621 --> 00:20:07.082]  Do you realize that with all presently accepted methods, you are not correctly attacking the cancer, and you are mostly fighting to survive the treatment?
[00:20:07.082 --> 00:20:14.184]  Do you realize that mutilating surgery, burning, and the poisoning of your entire system are totally unnecessary?
[00:20:14.904 --> 00:20:20.888]  But now, it's cancer's turn to die with LaceMedInc's patented methodology.
[00:20:20.888 --> 00:20:32.476]  Without cutting, bleeding, drugs, or damaging radiation, we can destroy skin cancer and breast tumors of any size without adverse side effects at our physician's office.
[00:20:32.476 --> 00:20:35.038]  Laser technology at its best.
[00:20:35.038 --> 00:20:36.659]  For more information, call 702-953-LACE.
[00:20:38.960 --> 00:20:39.320]  We're good.
[00:20:53.837 --> 00:20:56.698]  Terror Storm, a history of government-sponsored terror.
[00:20:56.698 --> 00:20:58.258]  Loose Change Final Cut.
[00:20:58.258 --> 00:21:00.398]  Endgame, blueprint for global enslavement.
[00:21:00.398 --> 00:21:02.299]  The true story of the Bilderberg Group.
[00:21:02.299 --> 00:21:03.799]  The late, great USA.
[00:21:03.799 --> 00:21:05.559]  America, freedom to fascism.
[00:21:05.559 --> 00:21:12.581]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[00:21:12.581 --> 00:21:16.661]  When you visit prisonplanet.com, you can connect to our amazing online store.
[00:21:16.661 --> 00:21:20.062]  Whether you're looking for survival and wellness products like Berkey water filters,
[00:21:20.442 --> 00:21:23.225]  Or you would like a book on the history of the Federal Reserve.
[00:21:23.225 --> 00:21:26.309]  We've got the most well-researched and documented titles.
[00:21:26.309 --> 00:21:28.672]  All available at PrisonPlanet.com.
[00:21:28.672 --> 00:21:34.358]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[00:21:34.358 --> 00:21:39.324]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[00:21:40.966 --> 00:21:57.638]  Have you ever felt like the United States government knows way too much about your financial affairs?
[00:21:57.638 --> 00:22:03.522]  I continue to hear stories about property seizures, frozen bank accounts, confiscation of stocks and bonds.
[00:22:03.522 --> 00:22:04.643]  It makes me wonder if the U.S.
[00:22:04.643 --> 00:22:08.686]  citizen will ever again have the right to life, liberty, and the pursuit of happiness.
[00:22:09.326 --> 00:22:23.137]  Unfortunately, with the Drug and Money Laundering Act, the IRS Revenue Ruling 6045 of 1984, and the Trading with the Enemy Act in Franklin D. Roosevelt's Executive Order of 1933, some precious metal holdings are subject to government intervention.
[00:22:23.137 --> 00:22:28.742]  For this reason, Midas Resources has prepared a report explaining the boundaries of trading precious metals privately.
[00:22:28.742 --> 00:22:34.626]  Whether if you have any intention of trading with Midas Resources or not, I have instructed my representatives to give this report out free.
[00:22:35.367 --> 00:22:36.628]  Call for your free copy at 1-800-686-2237.
[00:22:36.628 --> 00:22:38.370]  When investing, always proceed with caution.
[00:22:38.370 --> 00:22:38.810]  Again, call 1-800-686-2237.
[00:22:38.810 --> 00:22:40.832]  Exercise your legal right to trade metals privately.
[00:22:40.832 --> 00:22:40.892]  1-800-686-2237.
[00:22:53.900 --> 00:22:56.942]  David J. Smith for Newswatch Magazine.
