[00:00:00.549 --> 00:00:02.291]  Government cover-ups.
[00:05:03.283 --> 00:05:06.185]  How do the American people know that 9-11 was a stage?
[00:05:06.185 --> 00:05:10.829]  Was it engineered by you, David Rockefeller, the Trilateral Commission, the CFR, or you?
[00:05:14.898 --> 00:05:19.461]  Is the day that we have allowed the seeds of despotism to grow at our own door.
[00:05:19.461 --> 00:05:25.605]  Seven years after the attacks of September 11th, a global awakening has taken place.
[00:05:25.605 --> 00:05:26.726]  An inside job.
[00:05:28.135 --> 00:05:30.556]  How dare you?
[00:05:30.556 --> 00:05:35.659]  If you know that there's treason going on, you can be held accountable for treason yourself.
[00:05:35.659 --> 00:05:38.541]  All hell is breaking loose on 6th Avenue.
[00:05:38.541 --> 00:05:45.005]  And if the government has not told the truth in 5 years, we will be here on the 10th anniversary of 9- Truth Rising.
[00:05:45.005 --> 00:05:47.846]  Download the film at PrisonPlanet.tv right now.
[00:05:47.846 --> 00:05:50.107]  Or get the DVD at Infowars.com.
[00:05:50.107 --> 00:05:52.589]  It's now time to take the revolution to the next level.
[00:05:53.493 --> 00:05:55.635]  High gasoline prices got you down?
[00:05:55.635 --> 00:05:58.558]  Is your vehicle not getting the mileage it used to?
[00:05:58.558 --> 00:06:04.223]  Poor quality gasoline and the addition of ethanol plugs your fuel injectors and slowly robs fuel economy.
[00:06:04.223 --> 00:06:07.867]  Mechanics charge up to $300 to clean your fuel system.
[00:06:07.867 --> 00:06:08.427]  Save your money!
[00:06:09.128 --> 00:06:18.659]  Add just one bottle of Protect-A-Complete fuel system treatment to clean your fuel system to a like-new condition in only one tankful and improve your mileage for up to six months.
[00:06:18.659 --> 00:06:26.028]  Safe for all cars, Protect-A-Complete fuel system cleaner reduces emissions by up to 19% and that's something we can all live with.
[00:06:26.488 --> 00:06:33.750]  Order Protect-A-Complete fuel system cleaner today for only $9.95 and receive Protect-A-Synthetic engine treatment free.
[00:06:33.750 --> 00:06:35.650]  That's a $13.95 value.
[00:06:35.650 --> 00:06:40.471]  Protect-A-Engine treatment also comes with a 200,000 mile limited warranty on your engine.
[00:06:40.471 --> 00:06:43.312]  Order now at OilCompanySecret.com.
[00:06:43.312 --> 00:06:45.672]  That's OilCompanySecret.com.
[00:06:45.672 --> 00:06:46.273]  Or call 888-873-7371.
[00:06:46.273 --> 00:06:46.513]  That's 888-873-7371.
[00:06:52.796 --> 00:06:56.218]  You ever have one of those days where everything goes right?
[00:06:56.218 --> 00:06:58.540]  First, I get the best parking space at work.
[00:06:58.540 --> 00:07:01.822]  Tonight, I have a date with a very lovely Rachel.
[00:07:01.822 --> 00:07:08.707]  And today, I gave a killer presentation in Sydney, finalized a contract in London, and demoed our new product in Boston.
[00:07:08.707 --> 00:07:10.829]  Online, from my desk, with Webex.
[00:07:11.329 --> 00:07:14.610]  Webex lets me take meetings and give presentations from my desk.
[00:07:14.610 --> 00:07:19.392]  I just talk to clients on the phone and they watch what's happening on my desktop from their desktop.
[00:07:19.392 --> 00:07:23.333]  So I can travel the world and still be here for my date tonight with Rachel.
[00:07:23.333 --> 00:07:24.954]  Travel less, meet online.
[00:07:24.954 --> 00:07:27.635]  Go to Webex.com and try Webex free.
[00:07:27.635 --> 00:07:33.557]  Just click the radiographic and enter promo code 500 to get a free trial and a free webcam too.
[00:07:33.557 --> 00:07:37.318]  Remember that code 500 to qualify for the free webcam.
[00:07:37.318 --> 00:07:37.618]  Webex
[00:07:37.938 --> 00:07:41.981]  Now part of Cisco and used by more than five and a half million people every month.
[00:07:41.981 --> 00:07:42.961]  Give it a try.
[00:07:42.961 --> 00:07:43.542]  Free.
[00:07:43.542 --> 00:07:46.564]  Go to WebEx.com and enter the promo code 500.
[00:07:46.564 --> 00:07:48.965]  W-E-B-E-X.com.
[00:07:48.965 --> 00:07:50.406]  Free webcams available while supplies last.
[00:07:50.406 --> 00:07:51.367]  Terms and restrictions apply.
[00:07:51.367 --> 00:07:53.829]  See website for details.
[00:07:53.829 --> 00:07:56.591]  He's the T-Rex of political talk.
[00:07:56.591 --> 00:07:59.452]  Alex Jones on the GCN Radio Network.
[00:08:16.639 --> 00:08:27.149]  More than a decade ago, I warned my listeners on air that there was a covert, wide-reaching, secret program.
[00:08:29.389 --> 00:08:38.431]  To incrementally introduce the American people to military occupation, military form of law.
[00:08:38.431 --> 00:08:55.294]  And in my films, Police State 2000, Police State 2, The Takeover, Police State 3, Total Enslavement, 9-11, The Road to Tyranny, we show you illegal, secret, military,
[00:08:57.413 --> 00:09:21.636]  Units without patches on their arms, assigned from Fort Hood, and that was in the Army in one case, the Marines, military in black uniforms, in gray uniforms, in plain clothes, running domestic operations, drilling, to take over police stations, sheriff's departments, city halls,
[00:09:22.927 --> 00:09:36.295]  Driving buses to pick up people on pick-up lists, to be taken to camps, to be taken to airports.
[00:09:36.295 --> 00:09:40.238]  Those that are to be killed are going to be flown out of the country.
[00:09:40.238 --> 00:09:45.561]  We made films about that before they said, oh yeah, we grab citizens off the street with rendition.
[00:09:45.561 --> 00:09:47.622]  We grab people off the streets of Europe and the U.S.
[00:09:47.622 --> 00:09:52.445]  and just fly them out to Poland and Czechoslovakia and Azerbaijan.
[00:09:54.116 --> 00:09:59.020]  And we torture them to death.
[00:09:59.020 --> 00:10:07.866]  And we told you, long before it was in the news about torture, that the government was training giant cadres of men to carry out torture.
[00:10:07.866 --> 00:10:17.574]  I mean, it's part of the mainline special forces training in the Army and the Marines.
[00:10:17.574 --> 00:10:18.975]  And that's all been declassified.
[00:10:18.975 --> 00:10:20.596]  There's no doubting or denying
[00:10:21.943 --> 00:10:23.263]  What's going on?
[00:10:23.263 --> 00:10:27.384]  The new upgraded forms of torture are attacking people's children in front of them.
[00:10:27.384 --> 00:10:36.006]  The most dark, vicious, evil, criminal actions you can imagine.
[00:10:36.006 --> 00:10:38.526]  And how did I discover this?
[00:10:38.526 --> 00:10:45.768]  We would have urban warfare drills from California to Maryland to Texas.
[00:10:45.768 --> 00:10:46.268]  Missouri.
[00:10:47.341 --> 00:10:48.522]  Florida.
[00:10:48.522 --> 00:11:05.440]  And I would get local newspapers mailed to me, my listeners, I mean, even the Miami Herald, and it would say, a helicopter fired into a restaurant, and it, you know, bullets went under the tables, and this police chief threw them out in a helicopter crash, killing secret forces.
[00:11:05.440 --> 00:11:07.362]  The police wouldn't say who they were in Houston.
[00:11:09.506 --> 00:11:17.370]  And police chief says Delta Force tried to bribe him so I'd get in the car and drive down to San Antonio and the police chief would say, yeah, they just come in with big bags of money.
[00:11:17.370 --> 00:11:21.852]  Hundreds of thousands of dollars and they're buying off the whole city.
[00:11:21.852 --> 00:11:30.897]  And he's like, I was in the military, I was in army intelligence, this is some kind of black op, like they take over third world countries.
[00:11:30.897 --> 00:11:39.101]  And we go on the radio here in Austin, and I guess it's 98, I've been syndicated, and people would call and say, you're lying.
[00:11:40.111 --> 00:12:02.571]  I'd say, well, here are all the news articles, and I'd post them on Infowars.com, and I made films about where there's just a checkpoint set up on the side of I-35 with the Army, pulling cars over, pulling buses over, searching them with one bus for 11 hours, and then it's saying it's just a drill, then the FBI pulls up and tries to run us off, Mike Hanson, camera guy,
[00:12:03.817 --> 00:12:05.698]  Did a great job.
[00:12:05.698 --> 00:12:12.720]  And uh... the FBI gives them the wrong document and gives them a classified document that says this is restricted.
[00:12:12.720 --> 00:12:14.021]  It's up on InfoWars.com.
[00:12:14.021 --> 00:12:19.143]  It's in Police State 2 The Takeover.
[00:12:19.143 --> 00:12:22.704]  And it says in 77 counties we basically are the police.
[00:12:22.704 --> 00:12:24.445]  We're in all the departments.
[00:12:24.445 --> 00:12:27.646]  This is a secret operation to help you fight crime
[00:12:29.091 --> 00:12:30.792]  All forms of crime.
[00:12:30.792 --> 00:12:33.234]  Totally illegal at the time.
[00:12:33.234 --> 00:12:36.376]  They've since said posse commentatus is gone.
[00:12:36.376 --> 00:12:37.337]  And we were telling you.
[00:12:37.337 --> 00:12:45.723]  But see, you weren't ready to hear it, and the establishment wasn't ready to tell you about it yet, because it's a creeping death.
[00:12:45.723 --> 00:12:50.406]  They had to first pay off and infiltrate, or find out who they couldn't pay off or infiltrate.
[00:12:53.567 --> 00:13:00.270]  And by the way, if you didn't take Delta Force and CIA payoffs in your city or county, I mean, they're in small towns, big cities, it doesn't matter.
[00:13:00.270 --> 00:13:10.156]  They bring in former FBI, former DEA, former CIA, and they will put in millions of dollars just to elect a little sheriff in a small town.
[00:13:10.156 --> 00:13:13.958]  Normally, you might see $20,000 spent on that race.
[00:13:13.958 --> 00:13:15.999]  They'll spend millions.
[00:13:15.999 --> 00:13:22.402]  We're now large percentage of your sheriffs and police chiefs
[00:13:23.294 --> 00:13:23.754]  are feds
[00:13:42.881 --> 00:13:46.364]  They're police departments, they're sheriff's departments, they're fire departments.
[00:13:46.364 --> 00:13:56.574]  And in hundreds of cases, they'll just move the National Guard armory in, or they'll move the police department into the National Guard in the same building with them.
[00:13:56.574 --> 00:14:06.384]  All together, all being compromised, all nesting.
[00:14:06.384 --> 00:14:07.405]  It isn't enough to spend
[00:14:12.802 --> 00:14:16.783]  More than eight hundred billion a year just on budget for the military.
[00:14:16.783 --> 00:14:22.024]  They report about a five hundred billion off budget, not counting all their narcotics money that's four hundred billion a year conservatively.
[00:14:22.024 --> 00:14:27.525]  It's not enough to Lockheed on the red light cameras.
[00:14:27.525 --> 00:14:34.506]  It's not enough to have federally controlled big international corporations training our police and brainwashing them.
[00:14:34.506 --> 00:14:39.707]  It's not enough to have the foreign global corporations buying up our city infrastructures now
[00:14:40.503 --> 00:14:52.827]  It's not enough that the defense contractors are putting in the face scanning cameras, the license plate scanning cameras, and now putting in cameras all over the country that see through your clothes, just like they have in the airports.
[00:14:52.827 --> 00:14:53.808]  That was in the news yesterday.
[00:14:53.808 --> 00:14:55.388]  I didn't even get to it.
[00:14:55.388 --> 00:14:56.889]  They are absorbing everything.
[00:14:56.889 --> 00:15:04.232]  Ten percent in the statistics that came out a year ago of the college grads are homeland security related.
[00:15:04.232 --> 00:15:08.053]  Ten percent of the country are going to be spooks and spies and cops and
[00:15:09.178 --> 00:15:16.501]  This is it, a military armed camp with a bunch of parasites who are just gonna tax and run our lives.
[00:15:16.501 --> 00:15:18.302]  Classic tyranny!
[00:15:18.302 --> 00:15:30.427]  You got the average American still so brainwashed, they just see a uniform, they just fall down and start worshipping.
[00:15:30.427 --> 00:15:32.428]  I remember being in Belton, Texas.
[00:15:32.428 --> 00:15:34.789]  We got a tip off, they were gonna do an urban warfare drill.
[00:15:35.771 --> 00:15:39.854]  We show up, the mayor gets up in front of the news and says terrorists have attacked.
[00:15:39.854 --> 00:15:43.978]  Simultaneously, a couple cars blow up in the parking lot.
[00:15:43.978 --> 00:15:46.019]  The town starts freaking out.
[00:15:46.019 --> 00:15:50.683]  People around there, by the city hall, think the terrorists have attacked.
[00:15:50.683 --> 00:15:57.808]  And the police chief's sitting there smiling with the military behind him and looking at FEMA and they're nodding at him and he's smiling like it's funny.
[00:15:57.808 --> 00:16:02.172]  And he reads this whole script about how we were attacked by terrorists and then says, but it was just a drill.
[00:16:03.837 --> 00:16:08.863]  Then the next day the paper comes out with a headline, Terrorist Attack Belton.
[00:16:08.863 --> 00:16:11.125]  It's in Road to Tyranny.
[00:16:11.125 --> 00:16:15.830]  And then at the bottom, after you read the big article, it tells you it wasn't real.
[00:16:15.830 --> 00:16:18.133]  See, that's a re-education camp.
[00:16:18.133 --> 00:16:21.196]  A mass, that city was turned into a re-education camp.
[00:16:21.196 --> 00:16:22.217]  Shocking you.
[00:16:22.217 --> 00:16:23.819]  Psychologically manipulating you.
[00:16:26.894 --> 00:16:39.121]  Just like they have drills where the police show up unannounced, throw fake blood on children, and say, we're the militia, homeschoolers for gun ownership, but that's been in the Associated Press.
[00:16:39.121 --> 00:16:51.048]  Or in another case, we're homeschoolers against public education, we're going to kill you, and they put guns to children's heads, and they universally crap themselves in hard, core, mind-control operations.
[00:16:52.031 --> 00:16:54.133]  I mean that is HARDCORE!
[00:16:54.133 --> 00:16:55.734]  Teachers have heart attacks.
[00:16:55.734 --> 00:16:57.475]  Teachers have gone to mental institutions.
[00:16:57.475 --> 00:17:00.817]  One in a Minnesota case we had their lawyers on.
[00:17:00.817 --> 00:17:04.780]  Took the kids out, came in the portable building, said we're gonna kill you, we're terrorists.
[00:17:04.780 --> 00:17:08.303]  Marched the teacher out in the woods, put her on her knees.
[00:17:08.303 --> 00:17:16.028]  She's cuckoo for Cocoa Puffs.
[00:17:16.028 --> 00:17:16.669]  Just gone.
[00:17:19.013 --> 00:17:21.034]  And it's in the news, they soil themselves.
[00:17:21.034 --> 00:17:31.062]  Now, just came out MSNBC, what, a few days ago, that they went into a big school, terrorized everybody, didn't tell the teachers, said they were going to kill people.
[00:17:31.062 --> 00:17:37.726]  And when the teachers said, this is bad, they said, hey, the federal grant says we're going to do it this way, and we're going to do it again, unannounced.
[00:17:37.726 --> 00:17:44.111]  And every week I see a case of where they'll even have eighth grade camp during public school
[00:17:45.486 --> 00:17:50.267]  That the school just introduced that year and said, oh, we're taking the kids out to these college dorms by the lake.
[00:17:50.267 --> 00:17:54.168]  Then they had people in black masks come to the doors with guns and knives and say they're gonna kill them.
[00:17:54.168 --> 00:17:57.209]  I mean, this is, they are, they are passing boundaries.
[00:17:57.209 --> 00:17:58.889]  They are, they are conditioning.
[00:17:58.889 --> 00:18:01.890]  I don't care what you say, you freaks.
[00:18:01.890 --> 00:18:07.352]  Hey, cops, this is all being done so the fascists can take over and steal all the pension funds.
[00:18:07.352 --> 00:18:08.452]  That includes yours, too.
[00:18:09.758 --> 00:18:11.740]  You understand you're part of something very evil?
[00:18:11.740 --> 00:18:15.983]  Do not rationalize, unannounced, busting in and telling people you're gonna kill them.
[00:18:15.983 --> 00:18:18.705]  The rest is terrorists.
[00:18:18.705 --> 00:18:20.667]  Just don't try it.
[00:18:20.667 --> 00:18:22.549]  You're sick freaks.
[00:18:22.549 --> 00:18:25.451]  Any of you that say that's okay.
[00:18:25.451 --> 00:18:27.413]  So, this is the type of stuff that's going on.
[00:18:27.413 --> 00:18:32.057]  Imagine having men throw blood on 5th grade students and then tell them they're gonna kill them.
[00:18:32.057 --> 00:18:32.497]  Fake blood.
[00:18:34.460 --> 00:18:35.241]  Red Syrup.
[00:18:35.241 --> 00:18:36.524]  These are bastards.
[00:18:36.524 --> 00:18:38.847]  And then say that pro-gun groups did it.
[00:18:38.847 --> 00:18:42.353]  See, those kids for the rest of their lives will hate the Second Amendment.
[00:18:42.353 --> 00:18:43.916]  That's mind control, ladies and gentlemen.
[00:18:45.489 --> 00:18:49.353]  I'm gonna give you the financial news, and it's incredible, but that's only the beginning.
[00:18:49.353 --> 00:19:05.388]  See, first they gear up, covertly take over local police departments, covertly, illegally get rid of Posse Comitatus, and they stage terror attacks, as I said on July 25th, 2001, and as I said in films years before that, that they would stage terror attacks as the pretext to roll out
[00:19:06.314 --> 00:19:09.476]  The secret military takeover and make it public.
[00:19:09.476 --> 00:19:11.397]  And how are they going to have them step out?
[00:19:11.397 --> 00:19:13.618]  What did I say in Police Day 2000?
[00:19:13.618 --> 00:19:14.979]  In road assistance.
[00:19:14.979 --> 00:19:15.540]  Oh!
[00:19:15.540 --> 00:19:16.820]  The Army's just helping.
[00:19:16.820 --> 00:19:19.702]  And they say in the Army Times.
[00:19:19.702 --> 00:19:25.426]  Imagine, oh, the Army showed up with the jaws of life to get the lady out of the car.
[00:19:25.426 --> 00:19:27.107]  See, the cops can't do that.
[00:19:27.107 --> 00:19:28.627]  You're not militarized enough for them.
[00:19:28.627 --> 00:19:30.088]  You're not federal enough.
[00:19:30.088 --> 00:19:32.590]  It's, oh, talk about jurisdiction.
[00:19:34.369 --> 00:19:38.370]  You know, used to, if a county over was in your county, it'd be a big deal.
[00:19:38.370 --> 00:19:40.171]  Now it's, oh, the feds are here, see?
[00:19:40.171 --> 00:19:41.771]  Oh, well, what's wrong with the army?
[00:19:41.771 --> 00:19:43.872]  They're just helping direct traffic.
[00:19:43.872 --> 00:19:50.133]  But it says in the article, and engaging the American people, it says if we try to, they're getting ready for insurrection.
[00:19:50.133 --> 00:19:52.634]  I wonder what they think you're gonna be insurrecting about.
[00:19:53.291 --> 00:20:00.041]  Today, unlike any other in the long course of American history, a terrorist act of war against this country.
[00:20:00.041 --> 00:20:02.685]  The enemy struck America on September 11th.
[00:20:02.685 --> 00:20:04.227]  But who is the enemy?
[00:20:04.227 --> 00:20:05.048]  Bin Laden.
[00:20:05.048 --> 00:20:05.890]  This is his MO.
[00:20:05.890 --> 00:20:07.392]  We have to look to the Middle East.
[00:20:07.392 --> 00:20:08.814]  We have to look to Osama Bin Laden.
[00:20:09.374 --> 00:20:16.517]  Fabled Enemies is the first 9-11 film to take a close look at the terrorist ties to intelligence networks inside the United States.
[00:20:16.517 --> 00:20:16.998]  Some U.S.
[00:20:16.998 --> 00:20:23.360]  investigators believe that there are Israelis again very much engaged in spying in and on the U.S.
[00:20:23.360 --> 00:20:26.802]  I'm aware that some Israeli citizens have been detained.
[00:20:27.062 --> 00:20:37.331]  Bin Laden's connections to the CIA, the hijacker's ties to the FBI, the Saudi Arabian connection, the Israeli intelligence network, warnings and war games, the shadow government, and much, much more.
[00:20:37.331 --> 00:20:38.573]  Fabled enemies.
[00:20:38.573 --> 00:20:46.300]  Get the DVD at InfoWars.com, or see it in super high quality, along with hundreds of other titles at PrisonPlanet.tv.
[00:20:46.300 --> 00:20:49.683]  Either you are with us, or you are with the terrorists.
[00:20:53.080 --> 00:20:54.140]  Hello, Ted Anderson.
[00:20:54.140 --> 00:20:59.082]  Listeners of the network are familiar with the Federal Reserve Note and understand the risks of deficit spending.
[00:20:59.082 --> 00:21:07.145]  Therefore, with catastrophic events, it comes as no surprise that some banks have currently placed limits on the amount of cash depositors can remove from their accounts.
[00:21:07.145 --> 00:21:12.727]  A fractional reserve system means only a small portion of your deposit is held in reserve for immediate withdrawal.
[00:21:12.727 --> 00:21:19.709]  Deficit spending will skyrocket through FDIC if the government is forced to insure deposits during a bank run followed by a depressed economy.
[00:21:20.009 --> 00:21:25.595]  A current effort is underway by the Fed along with other central banks to increase liquidity for depositors.
[00:21:25.595 --> 00:21:30.681]  However, an increase in money supply without equal expansion in productivity can cause inflation.
[00:21:30.681 --> 00:21:38.270]  In order to achieve strength and stability, I recommend a conservative portion of all investments to be calmly repositioned into gold and silver.
[00:21:38.610 --> 00:21:45.176]  While paper investments currently have been driven by debt, gold on its own has held value for over 6,000 years.
[00:21:45.176 --> 00:21:46.237]  For more information, call 1-800-686-2237.
[00:21:46.237 --> 00:21:46.457]  That's 1-800-686-2237.
[00:21:54.642 --> 00:21:56.783]  We live in a world of vanishing privacy.
[00:21:56.783 --> 00:22:04.625]  The added threat of invisible radio waves sending out personal information to anyone willing to receive them makes our privacy as citizens even less secure.
[00:22:04.625 --> 00:22:08.367]  The RFID tags and ID cards have been proven to be not secure.
[00:22:08.367 --> 00:22:12.548]  Thieves are able to read information stored on these tags to steal your identity.
[00:22:12.548 --> 00:22:18.430]  Protect yourself from ID theft with our RFID blocker, available as a wallet or passport case.
[00:22:18.430 --> 00:22:21.651]  ProSpy.com offers simple, affordable personal protection.
[00:22:22.091 --> 00:22:26.374]  Many countries, including the U.S., have begun to institute RFID in passports.
[00:22:26.374 --> 00:22:27.535]  Why take a chance?
[00:22:27.535 --> 00:22:29.557]  This is your personal information.
[00:22:29.557 --> 00:22:30.537]  Protect yourself!
[00:22:30.537 --> 00:22:39.784]  ProSpy.com also offers a complete selection of spy gear and security equipment, including bug detectors, camera finders, countermeasure equipment, and night vision gear.
[00:22:39.784 --> 00:22:44.488]  ProSpy.com is your source for high-quality spy and security equipment.
[00:22:44.488 --> 00:22:47.130]  Visit us online at ProSpy.com.
[00:22:47.130 --> 00:22:49.592]  That's ProSpy.com today!
[00:22:53.095 --> 00:22:53.876]  Attention!
[00:22:53.876 --> 00:22:56.919]  This is an extremely urgent self-reliant news bulletin.
[00:22:56.919 --> 00:23:04.007]  If you have ever wanted to produce your own cheaper-than-dirt survival food, this is going to be the most important message you will ever hear.
[00:23:04.007 --> 00:23:05.488]  Here is why.
[00:23:05.488 --> 00:23:15.399]  This network has just learned of a new video course that reveals the secrets of how to safely prepare and store all types of survival foods in an event of social unrest and food shortages here in the U.S.
[00:23:15.919 --> 00:23:18.643]  Grain shortages and hunger are spreading across the globe.
[00:23:18.643 --> 00:23:20.786]  Will troops guard the food supplies in the U.S.
[00:23:20.786 --> 00:23:21.768]  this fall?
[00:23:21.768 --> 00:23:22.669]  Don't wait.
[00:23:22.669 --> 00:23:26.635]  Learn the food shortage skills that can keep you and your family alive in a crisis.
[00:23:26.635 --> 00:23:29.980]  Get the details at FoodShortageUSA.com.
[00:23:29.980 --> 00:23:31.081]  That's FoodShortageUSA.com.
[00:23:32.643 --> 00:23:37.385]  Or you can call toll-free 877-327-0365.
[00:23:37.385 --> 00:23:39.165]  Don't wait for empty shelves.
[00:23:39.165 --> 00:23:43.026]  Go to foodshortageusa.com while you still have time.
[00:23:43.026 --> 00:23:47.268]  www.foodshortageusa.com or toll-free at 877-327-0365.
[00:23:47.268 --> 00:23:47.648]  Act now.
[00:23:47.648 --> 00:23:48.748]  Imagine our founding fathers.
[00:24:03.622 --> 00:24:23.490]  Witnessing a covert operations military takeover of the United States with the express intention of criminally looting the economy and as a rearguard action by the internationalists so the American people cannot get control of our government again and try to prosecute the people that have carried out this economic collapse.
[00:24:23.490 --> 00:24:29.893]  Now, I want to be clear to the FBI, I want to be clear to the military, I want to be clear with police listening
[00:24:30.493 --> 00:24:38.077]  In the cities that we're on, like San Diego, Kansas City, Austin, Texas, Niagara Falls, places like that.
[00:24:38.077 --> 00:24:39.458]  I want to be clear to you.
[00:24:41.184 --> 00:24:43.525]  Everything I'm saying is backed up in triplicate.
[00:24:43.525 --> 00:24:44.946]  It is not my opinion.
