[00:00:06.448 --> 00:00:08.591]  Waging war on corruption.
[00:03:22.676 --> 00:03:34.224]  And so this is a Category 6 hurricane, estimated when it makes landfall, when it slams into South and North Carolina, is its attack vector at this point.
[00:03:34.884 --> 00:03:38.626]  You're seeing a massive exodus out of that area, obviously, ahead of the storm.
[00:03:40.286 --> 00:03:43.828]  We'll be going over all of this here on the broadcast today.
[00:03:43.908 --> 00:03:49.931]  Big focus on the hurricane with expert analysis in the second hour.
[00:03:50.551 --> 00:03:57.234]  And then, I've heard his show many times, just went on a few weeks ago and I was amazed by Clyde Lewis.
[00:03:59.235 --> 00:04:07.678]  Because I used to go to bed pretty late, but then when you end up having four children, you end up going to bed earlier and earlier.
[00:04:07.738 --> 00:04:11.199]  So I go to bed a lot of times about nine o'clock, so I haven't listened to his show in quite a while.
[00:04:11.880 --> 00:04:23.444]  But I tuned into it when I was on, obviously, and it was just amazing, his knowledge of the deep state, the martial law plan, and things I'd forgotten about that blew me away.
[00:04:24.204 --> 00:04:27.786]  The internet kill switch, stay-behind groups Obama put in place.
[00:04:28.186 --> 00:04:34.750]  And I was remembering as he said it, and I was sitting there search-engineering at my computer in the kitchen when I was on for three hours the other night.
[00:04:35.411 --> 00:04:36.832]  And I was like, you've got to come on my show.
[00:04:37.212 --> 00:04:38.453]  I mean, this is amazing.
[00:04:38.953 --> 00:04:40.414]  So this is really important intel.
[00:04:40.434 --> 00:04:43.596]  The reason they banned the show is that we're exposing the whole Deep State situation.
[00:04:43.996 --> 00:04:45.357]  That's coming up the third hour.
[00:04:45.617 --> 00:04:47.498]  Paul Watson has the guy who had his books banned.
[00:04:47.518 --> 00:04:51.901]  And Amazon got contacted by the media, and they said, yeah, we banned his books.
[00:04:52.421 --> 00:04:53.182]  So what are you gonna do about it?
[00:04:53.422 --> 00:04:54.043]  Well, I can tell you why.
[00:04:54.063 --> 00:04:55.184]  Well, I'll tell you why.
[00:04:55.204 --> 00:04:57.466]  Cause it's, it's, they don't want men and women mating.
[00:04:57.806 --> 00:04:58.867]  They don't want us coming together.
[00:04:58.907 --> 00:04:59.888]  They want us divided.
[00:05:00.349 --> 00:05:02.271]  And it's all about targeting our reproductive systems.
[00:05:05.706 --> 00:05:11.691]  So if you want to see this mission continue, and if you understand they want to shut us down for a reason, then you need to financially support us.
[00:05:12.112 --> 00:05:12.992]  And I want to thank you all.
[00:05:13.072 --> 00:05:14.033]  I'm not shaming anybody.
[00:05:14.053 --> 00:05:15.835]  I'm thanking you for so far supporting us.
[00:05:15.895 --> 00:05:22.180]  But you cannot put money into something that is more aggressive against tyranny and satanist and anti-human filth.
[00:05:22.421 --> 00:05:24.542]  And we've got products that help you.
[00:05:24.562 --> 00:05:27.525]  I mean, even mainstream media admits, they have to, that fish roe is the best thing ever.
[00:05:27.725 --> 00:05:28.946]  But you want pure fish oil.
[00:05:29.046 --> 00:05:30.427]  You want the mercury removed.
[00:05:30.567 --> 00:05:32.809]  We have the best, strongest, cleanest you're going to get anywhere.
[00:05:32.989 --> 00:05:33.730]  The best krill oil.
[00:05:33.810 --> 00:05:36.452]  The best wild harvested from the fjords of the North Atlantic.
[00:05:36.492 --> 00:05:39.955]  Salmon and the best concentrated in little pills for the kids.
[00:05:40.395 --> 00:05:40.896]  The Honor Roll.
[00:05:40.916 --> 00:05:41.536]  Three different types.
[00:05:41.616 --> 00:05:42.497]  You cannot do better.
[00:05:42.557 --> 00:05:43.358]  InfoWarStore.com.
[00:05:43.398 --> 00:05:43.938]  Help the brain.
[00:05:43.978 --> 00:05:44.439]  Help the body.
[00:05:44.459 --> 00:05:44.899]  Help the heart.
[00:05:44.939 --> 00:05:45.499]  Help the InfoWar.
[00:05:45.519 --> 00:05:46.220]  Win, win, win, win, win.
[00:05:46.220 --> 00:05:48.082]  You are listening to an InfoWars.com Frontline Report.
[00:06:14.119 --> 00:06:18.243]  If you are receiving this transmission, you are the resistance.
[00:06:25.649 --> 00:06:34.296]  From deep in the heart of FEMA Region 6, Austin, Texas, transmitting worldwide, it's Alex Jones.
[00:06:43.997 --> 00:06:47.119]  56 days out, ladies and gentlemen, the most important election in world history.
[00:06:47.999 --> 00:06:56.863]  We've got 10 nuclear power plants that the Department of Energy admits are in the path of a Category 6 hurricane.
[00:06:59.364 --> 00:07:02.626]  Hurricane Florence, we're praying that it slows down.
[00:07:03.146 --> 00:07:08.889]  But if it hits as a Category 6, you're talking spectacular devastation.
[00:07:08.949 --> 00:07:11.330]  Could it be an American Fukushima?
[00:07:12.500 --> 00:07:20.967]  We've already had multiple nukes blow up in the United States before, one back in the 50s in California, and no one even knew to the 80s when it was declassified.
[00:07:21.648 --> 00:07:23.669]  It was as bad as Fukushima.
[00:07:25.931 --> 00:07:30.695]  And the plants are on average 40 years old and rotting.
[00:07:30.715 --> 00:07:32.337]  92% of worldwide plants are leaking.
[00:07:34.076 --> 00:07:40.440]  And again, I've been a fan of technology growing up, a fan of nuclear power, because I thought they would responsibly try to control it.
[00:07:40.480 --> 00:07:41.900]  These big corporations will not do it.
[00:07:41.940 --> 00:07:46.043]  So this is a serious, serious, serious situation.
[00:07:47.624 --> 00:07:54.568]  And we are going to be covering it with Mike Adams for 30 minutes or longer at the start of the second hour.
[00:07:55.555 --> 00:08:23.183]  Then I have Clyde Lewis joining us, who is just a real expert on the deep state, and I was on with him for three hours on his big syndicated show that comes on before George Norris on the same network, on the Premier Radio Network, and he was mentioning all this history and all this research that I had totally forgotten all these other agencies Obama set up, and the Kill Switch Office, and how they put these groups inside the FCC to take control of the internet, and
[00:08:23.996 --> 00:08:25.717]  It was blowing me away.
[00:08:26.258 --> 00:08:29.139]  And I was sitting there search engine-ing everything he was saying, like, oh, I forgot about that.
[00:08:29.400 --> 00:08:30.120]  I forgot about this.
[00:08:30.160 --> 00:08:31.861]  So, it's amazing.
[00:08:32.001 --> 00:08:32.982]  And it's important to know.
[00:08:33.422 --> 00:08:35.524]  And it's all coming up in the third hour.
[00:08:35.584 --> 00:08:38.906]  Then Paul Watson has the gentleman joining him.
[00:08:40.774 --> 00:08:44.475]  Who had nine of his books banned in one day and Amazon admits that they've banned them.
[00:08:44.535 --> 00:08:45.816]  You can say, oh, they're a private company.
[00:08:46.196 --> 00:08:51.678]  Well, now the left is moving for people's credit card processors and their own online shopping carts.
[00:08:52.138 --> 00:08:59.561]  And the Washington Post has a big article out saying, as Alex Jones rails against big tech, his InfoWare stores still thrive online.
[00:09:01.402 --> 00:09:04.003]  And the article basically talks about how to take me down completely.
[00:09:06.087 --> 00:09:14.011]  And how I'm horrible because I, you know, sell supplements, but Jeff Bezos, that owns the Washington Post, is the biggest supplement salesman in the world.
[00:09:17.533 --> 00:09:24.717]  And nine of the supplements we sell are made by the same manufacturers as Whole Foods, that are actually high quality, that Bezos sells.
[00:09:25.717 --> 00:09:30.260]  And they even review some of the very things sold in Whole Foods under other names and say they're crap.
[00:09:32.814 --> 00:09:34.155]  In the New York Times and Washington Post.
[00:09:34.895 --> 00:09:42.619]  I mean, you talk about next, so I'm going to be revealing in the next week what products I have that are private labeled off of Whole Foods brands.
[00:09:44.340 --> 00:09:46.561]  Some Whole Foods brands are not that good, some are excellent.
[00:09:46.921 --> 00:09:55.185]  We go to top labs in the country and we find out whatever's the highest rated, whatever's the best, can we private label that and then sell it for a lower price?
[00:09:56.784 --> 00:09:58.005]  Bezos can sell it all.
[00:09:58.125 --> 00:09:58.866]  He's a good guy.
[00:09:59.086 --> 00:09:59.446]  I do.
[00:09:59.846 --> 00:10:04.910]  And his criminal Washington Post, trying to overthrow this country, then demonizes me.
[00:10:04.970 --> 00:10:06.571]  What a sick freak.
[00:10:08.953 --> 00:10:11.575]  It is the 17th anniversary of 9-11.
[00:10:11.595 --> 00:10:11.575]  2001.
[00:10:13.156 --> 00:10:14.697]  What a tragedy.
[00:10:16.659 --> 00:10:18.220]  And they used that tragedy.
[00:10:18.300 --> 00:10:20.762]  Clear government stand down, which has now been declassified.
[00:10:20.782 --> 00:10:22.423]  Part of the 28 pages has gone public.
[00:10:22.683 --> 00:10:23.824]  That they knew it was going on.
[00:10:23.864 --> 00:10:24.805]  They ordered a stand down.
[00:10:26.314 --> 00:10:27.615]  Saudi Arabia was heavily involved.
[00:10:27.675 --> 00:10:31.476]  Instead of going after Saudi Arabia, we went after Iraq, their archenemy.
[00:10:32.437 --> 00:10:35.198]  That's the same story over and over and over again.
[00:10:35.218 --> 00:10:37.919]  We're going to be looking at all of that today as well.
[00:10:38.039 --> 00:10:40.800]  Very important transmission that no one wants to miss.
[00:10:41.360 --> 00:10:44.442]  Let me just do this, in the time I have in this segment.
[00:10:46.102 --> 00:10:51.585]  Let me, document cam shot here of the big table, let me just show you
[00:10:53.783 --> 00:10:54.303]  The headlines.
[00:10:54.704 --> 00:10:57.886]  Hurricane Florence could threaten 10 nuclear power facilities.
[00:11:00.408 --> 00:11:05.052]  White House economist proves Trump reversed Obama's disastrous economic policies.
[00:11:05.352 --> 00:11:11.657]  Incredible 9-minute video we're going to be playing, where as soon as Trump gets in, the graphs are all going like this under Obama.
[00:11:11.878 --> 00:11:12.578]  It goes like this.
[00:11:15.440 --> 00:11:16.461]  I mean, that's what the graphs look like.
[00:11:16.661 --> 00:11:18.383]  Or they go like this, and then it goes like this.
[00:11:18.783 --> 00:11:20.745]  I mean, it's the day he's elected.
[00:11:21.285 --> 00:11:22.086]  Now, why is that?
[00:11:23.601 --> 00:11:29.225]  Because the big corporations were directed not to invest here, and that America, under globalism, was to be de-industrialized.
[00:11:29.285 --> 00:11:31.286]  That's official from George Herbert Walker Bush.
[00:11:31.606 --> 00:11:32.747]  That's when it really accelerated.
[00:11:33.448 --> 00:11:34.629]  It's in the UNESCO plan.
[00:11:34.829 --> 00:11:38.271]  Trump said, we're out of this plan, and he withdrew from UNESCO.
[00:11:39.832 --> 00:11:43.194]  And the first thing he did when he was president-elect was signal, we're getting out of the TPP.
[00:11:44.956 --> 00:11:45.796]  So that's all coming up.
[00:11:45.856 --> 00:11:46.577]  It's bombshell.
[00:11:47.757 --> 00:11:49.999]  And then, U.S.
[00:11:50.039 --> 00:11:51.880]  job openings climbed a record 6.9 million.
[00:11:54.175 --> 00:11:55.335]  Trump campaign manager.
[00:11:55.455 --> 00:11:57.956]  Google a direct threat to democracy and online freedom.
[00:11:58.636 --> 00:12:01.057]  And then it ties into all the draconian censorship.
[00:12:01.097 --> 00:12:02.617]  Fahrenheit 2018.
[00:12:02.997 --> 00:12:04.737]  Amazon begins banning controversial books.
[00:12:05.558 --> 00:12:09.838]  Not nabla books, but books telling guys how to be competent and confident.
[00:12:12.459 --> 00:12:16.520]  London mayor's approval rating hits its lowest point yet after summer of violence.
[00:12:19.670 --> 00:12:21.852]  Male fertility in the West is in rapid decline.
[00:12:22.212 --> 00:12:23.213]  Major scientific studies.
[00:12:23.794 --> 00:12:25.635]  And I got to this some yesterday, but it's back in the news.
[00:12:26.096 --> 00:12:28.818]  Young blood could be the secret to long-lasting life.
[00:12:29.499 --> 00:12:34.763]  Children's blood being sold by their parents for $8,000 a bag.
[00:12:38.606 --> 00:12:43.771]  I first broke 20 years ago that the Queen Mother took children's blood every day.
[00:12:47.481 --> 00:12:52.286]  See, that's why they want us off the air, because the Vatican being run by pedophiles, by Satanists.
[00:12:52.326 --> 00:12:55.109]  I told you, the raping the kids is only step one.
[00:12:55.229 --> 00:12:58.573]  Drinking their blood is what really goes on.
[00:12:59.353 --> 00:13:10.224]  And they torture children to death, and they excrete all their fear and their hormones, and it's done just like you read in Bram Stoker, or you see in the old black and white vampire movies where Dracula brings a baby to the women.
[00:13:10.953 --> 00:13:16.235]  That's actually an ancient 3,000 plus year old ritual from Babylon and Egypt.
[00:13:16.715 --> 00:13:18.516]  You can read it in ancient text.
[00:13:18.556 --> 00:13:20.137]  I mean this is in the archaeology.
[00:13:20.537 --> 00:13:28.860]  You would bring them to women and then they would lance the baby while it cries and a whole bunch of women would suck the blood out of the baby and then the men would have sex with the women.
[00:13:30.621 --> 00:13:35.143]  And then the women would do this obviously when they were menstruating and the men would drink that.
[00:13:36.414 --> 00:13:41.256]  I'm not kidding, this is 101 Satanism, ladies and gentlemen, and it's rampant.
[00:13:41.676 --> 00:13:42.817]  It's rampant.
[00:13:43.237 --> 00:13:43.957]  We're going to get into that.
[00:13:45.038 --> 00:13:47.399]  Sorry you have to hear this stuff, it's what's going on in Hollywood everywhere.
[00:13:47.879 --> 00:13:49.660]  Look, raping kids is the tip of the iceberg.
[00:13:50.180 --> 00:13:52.381]  Right beneath that is vampirism.
[00:13:53.181 --> 00:13:54.842]  More children are dying by suicide.
[00:13:54.882 --> 00:13:56.743]  Researchers are asking why, USA Today.
[00:13:56.903 --> 00:13:59.524]  Because you teach them death education that teaches them how to commit suicide.
[00:14:01.218 --> 00:14:06.580]  South Africa, their government says close to a war zone with 57 murders a day, a lot of them white.
[00:14:06.740 --> 00:14:11.961]  But our media says no whites are being killed, no African countries ever killed any whites or kicked them out, even though six just did it.
[00:14:13.262 --> 00:14:18.623]  The border has massive surges, 200 plus percent arrest rate of illegals coming across.
[00:14:18.643 --> 00:14:21.664]  We're going to get into all that, a lot of them Islamic and others.
[00:14:22.945 --> 00:14:25.565]  That's just some of what's coming up today.
[00:14:26.566 --> 00:14:27.226]  Now that said,
[00:14:28.803 --> 00:14:33.545]  I did not time this for the fact that there's nuclear power plants that could be leaking or hit by this hurricane.
[00:14:34.646 --> 00:14:35.566]  I did not time this.
[00:14:35.986 --> 00:14:36.767]  It's just a fact.
[00:14:36.827 --> 00:14:44.370]  I've told you for a long time that I don't take clean, pure, deep-earth crystal iodine because I'm worried about radiation.
[00:14:45.391 --> 00:14:47.912]  That's only for one type that goes into the thyroid during a meltdown.
[00:14:48.672 --> 00:14:49.513]  Radioactive iodine.
[00:14:50.093 --> 00:14:53.474]  So good iodine fills your thyroid, so the bad iodine doesn't get in there.
[00:14:53.534 --> 00:14:54.495]  The radioactive iodine.
[00:14:55.390 --> 00:14:58.212]  I take it because you die without iodine.
[00:14:58.352 --> 00:15:00.353]  It's associated with IQ, everything.
[00:15:01.033 --> 00:15:01.754]  You have to have it.
[00:15:01.774 --> 00:15:03.274]  It's like vitamin C. It's like oxygen.
[00:15:03.294 --> 00:15:04.135]  It's like water.
[00:15:05.516 --> 00:15:06.836]  And most of it's bound up.
[00:15:07.317 --> 00:15:08.377]  Deficiencies are insane.
[00:15:08.437 --> 00:15:10.198]  Anybody can search mainline studies.
[00:15:10.579 --> 00:15:15.381]  15 point IQ increases when people get higher levels of iodine during childhood development.
[00:15:17.062 --> 00:15:20.124]  We have the very best deep earth crystal iodine.
[00:15:21.753 --> 00:15:31.197]  And the oil companies that get it between 7,000 and 11,000 feet have been jacking up prices in the last few years, as we're the only ones that have this Deep Earth Crystal source.
[00:15:31.977 --> 00:15:32.897]  It's all proprietary.
[00:15:33.698 --> 00:15:37.839]  So I put in a really big order last time and played guts ball and said, you've got to cut prices.
[00:15:37.879 --> 00:15:38.259]  They didn't.
[00:15:38.299 --> 00:15:39.400]  So I broke the contract.
[00:15:40.273 --> 00:15:41.494]  And this is the last.
[00:15:41.854 --> 00:15:43.015]  We may be able to get another source.
[00:15:43.035 --> 00:15:43.955]  We're working on it right now.
[00:15:44.295 --> 00:15:51.860]  But if you want X2, our best-selling, amazing product that blows every other so-called iodine away, it's available 25% off at infowarsstore.com.
[00:15:52.040 --> 00:15:54.361]  But this is the final run of X2.
[00:15:54.401 --> 00:15:55.082]  If you want it, get it.
[00:15:55.402 --> 00:15:56.363]  And it supports the broadcast.
[00:15:56.643 --> 00:15:57.683]  Infowarslife.com.
[00:15:58.544 --> 00:15:59.525]  Infowarslife.com.
[00:15:59.545 --> 00:15:59.885]  Stay with us.
[00:16:05.759 --> 00:16:09.641]  As the United States and around the world, you've seen Infowars deliver the goods.
[00:16:09.841 --> 00:16:11.902]  You've seen us get Trump into office thanks to your help.
[00:16:12.783 --> 00:16:22.307]  You've seen us expose the web censorship and make it the top priority now of the President to defend the First Amendment, win these midterms, and stop Big Tech's reign of terror.
[00:16:23.428 --> 00:16:27.090]  You have seen the fact that we've got the zeitgeist because we've got you.
[00:16:27.950 --> 00:16:28.670]  You are the power.
[00:16:29.231 --> 00:16:30.031]  You are the fulcrum.
[00:16:30.631 --> 00:16:31.392]  You are the engine.
[00:16:31.552 --> 00:16:35.174]  The blood, sweat, gut, tears, brain, fist.
[00:16:36.556 --> 00:16:36.876]  Of course.
[00:16:51.598 --> 00:16:54.460]  We've got supplements that, just like our information, is totally game-changing.
[00:16:54.500 --> 00:16:55.901]  That is so amazing.
[00:16:55.921 --> 00:17:00.525]  We've got the strongest known turmeric formula that we can find any top company to put out.
[00:17:00.625 --> 00:17:01.165]  It's amazing.
[00:17:01.525 --> 00:17:06.029]  Bodies, even though it's about to sell out in the next week or so, we have it 50% off.
[00:17:06.349 --> 00:17:06.589]  Get it.
[00:17:06.849 --> 00:17:10.852]  Experience what does for your health, your stamina, your anti-inflammation.
[00:17:11.132 --> 00:17:12.333]  It really helps me with allergies.
[00:17:13.074 --> 00:17:14.095]  And just so many other things.
[00:17:14.375 --> 00:17:15.296]  Infowarsandlife.com.
[00:17:16.834 --> 00:17:17.695]  This is where you can go visit.
[00:17:18.115 --> 00:17:27.443]  When you make the decision to go to InfoWarsLive.com and get the water filtration, the air filtration, the 40% off on our great natural sleep aid knockout.
[00:17:27.983 --> 00:17:30.245]  When you do that, it changes the world.
[00:17:30.285 --> 00:17:33.207]  You get great products, and you support our broadcast.
[00:17:33.227 --> 00:17:35.629]  So I want to thank you all, again, that have supported us.
[00:17:35.649 --> 00:17:38.672]  And I want to encourage all of you that have been on the fence.
[00:17:39.052 --> 00:17:40.053]  You know we're telling the truth.
[00:17:40.113 --> 00:17:41.034]  You know we're changing the world.
[00:17:41.074 --> 00:17:41.674]  This isn't hype.
[00:17:41.734 --> 00:17:45.778]  We need you to get off the bench and come into this historical win.
[00:17:47.210 --> 00:17:47.510]  I don't know.
[00:17:57.162 --> 00:17:59.524]  Bottom line, there is a war going on for humanity.
[00:17:59.664 --> 00:18:00.885]  That is the final equation.
[00:18:00.965 --> 00:18:05.748]  There is a war for the future of our destiny, and right now is the time for everybody to get off the bench and get in the game.
[00:18:05.768 --> 00:18:07.890]  So I want to thank those that have been off the bench in the game.
[00:18:08.470 --> 00:18:11.893]  I want to ask those that have been in the game some, but not as much as they could, to get more in the game.
[00:18:12.353 --> 00:18:20.119]  And I want to ask those that have not been in the game, to whatever you do, spread the articles at InfoWars.com, the videos, download them, re-upload them, share them.
[00:18:20.940 --> 00:18:23.302]  They're trying to stop us because we're having an effect, thanks to you.
[00:18:23.982 --> 00:18:29.491]  So again, I want to salute you all and thank you all and ask you to think about InfoWars every day because without you, we're nothing.
[00:18:29.771 --> 00:18:30.031]  Thank you.
[00:18:32.594 --> 00:18:36.295]  Hey, how would you like to take InfoWars with you wherever you go?
[00:18:36.435 --> 00:18:41.517]  Well, now you can do just that with the new official InfoWars app.
[00:18:41.657 --> 00:18:42.837]  And here's the best part.
[00:18:42.957 --> 00:18:44.598]  It is absolutely free.
[00:18:44.798 --> 00:18:49.779]  At the Apple Store and Google Play, you can join the InfoWars today.
[00:18:50.019 --> 00:18:53.880]  Check it out right now at InfoWars.com forward slash app.
[00:18:53.960 --> 00:18:57.862]  It's the InfoWars official app, taken on the globalist at point-blank range.
[00:18:58.102 --> 00:19:02.203]  And with your help spreading it, and with your help downloading it, we are unstoppable.
[00:19:02.802 --> 00:19:05.124]  InfoWars Life is launching its newest product.
[00:19:05.164 --> 00:19:06.885]  We're really, really proud of it.
[00:19:07.305 --> 00:19:10.207]  It's a best source prebiotic fiber.
[00:19:11.247 --> 00:19:22.315]  And it's got the very best concentrated fibers from berries and fruits and other compounds that have been known to be the very best for your body and for regularity and so much more.
[00:19:22.755 --> 00:19:31.821]  And it synergistically works with our 50 billion live active culture floraLife as well as MycoZx that targets the yeast, the mold, and the funguses in the gut.
[00:19:32.341 --> 00:19:37.906]  So this is the time to take advantage of getting this new incredible fiber product and these other products.
[00:19:38.106 --> 00:19:43.271]  You get them separately or together and make really, really big savings and get high quality products at the same time.
[00:19:43.571 --> 00:19:45.533]  And I'm doing this to introduce these products to you.
[00:19:45.834 --> 00:19:47.855]  Bought these, sold out in a month.
[00:19:49.103 --> 00:19:51.926]  Strongest concentrated turmeric formula we could come up with.
[00:19:52.126 --> 00:19:53.528]  It sold out for another month and a half.
[00:19:54.148 --> 00:19:56.711]  We sold it at 50% off till it sold out.
[00:19:57.471 --> 00:19:59.413]  And I think it's gonna be the same way with this fiber.
[00:19:59.994 --> 00:20:02.336]  Get yours today in fullwarslife.com.
[00:20:05.859 --> 00:20:08.502]  You're listening to the Alex Jones Show.
[00:20:23.824 --> 00:20:27.689]  Alex Jones, the cure to fake news.
[00:20:28.270 --> 00:20:31.514]  Coming to you live from Austin, Texas.
[00:20:55.652 --> 00:21:11.994]  Coming up in the next segment, I am going to air the White House chief economist's incredible, the head of his economic council's incredible, breakdown with 10 different charts he shows using federal numbers of the complete turnaround of the economy.
[00:21:12.915 --> 00:21:21.000]  Now radio listeners, you'll want to go to Infowars.com forward slash show and you will want to see this for yourself.
[00:21:21.060 --> 00:21:22.701]  That's not even one of the most dramatic charts.
[00:21:23.322 --> 00:21:32.708]  They've got six or seven of them go straight up the day Trump is elected because America is open for business again and the globalists have been prohibiting our economy from growing by design.
[00:21:32.728 --> 00:21:34.249]  That's an admission under UN treaty.
[00:21:35.229 --> 00:21:36.210]  So that's all coming up.
[00:21:37.691 --> 00:21:44.095]  But for radio listeners, I will just pause it and point out verbally what the chart is showing and the numbers that it's showing.
[00:21:44.135 --> 00:21:46.436]  But the full video is up on Infowars.com.
[00:21:46.896 --> 00:21:49.438]  I know Paul Watts is going to tweet it out at Prison Planet.
[00:21:50.638 --> 00:21:52.719]  This is what the globalists are fighting to keep you from seeing.
[00:21:52.759 --> 00:21:55.701]  I mean, if you're a TV viewer, look at that dramaticness.
[00:21:55.741 --> 00:22:02.065]  The red line in the middle shows the day that Trump was elected.
[00:22:03.174 --> 00:22:06.936]  And then look at the absolute parabolic straight up afterwards.
[00:22:07.237 --> 00:22:07.697]  Unbelievable.
[00:22:07.957 --> 00:22:08.637]  But that's next segment.
[00:22:11.940 --> 00:22:16.943]  I want to hit a giant media hoax that has been on MSNBC.
[00:22:17.863 --> 00:22:18.944]  It's been on CNN.
[00:22:19.044 --> 00:22:21.646]  It's been on a bunch of online news services.
[00:22:23.887 --> 00:22:29.771]  And when it was happening, I had a feeling it was going to happen because everything we do gets turned upside down.
[00:22:32.759 --> 00:22:33.659]  That's all the left does.
[00:22:34.140 --> 00:22:35.300]  They're murderers of the truth.
[00:22:35.840 --> 00:22:52.426]  So I walk out of the Senate hearing Wednesday at like 1 o'clock, getting ready to go over to the House hearings, and these women come over.
[00:22:54.087 --> 00:22:56.628]  And they start screaming and yelling at me and calling me a monkey.
[00:22:57.611 --> 00:23:01.613]  By the time we turn the camera on, I think, oh God, we didn't catch them calling me a monkey.
[00:23:02.173 --> 00:23:10.117]  No, they keep calling me a monkey, you're an inbred white person, your mother's married to her brother, you're a monkey, you're a pilgrim, get out of here.
[00:23:14.399 --> 00:23:20.302]  And I'm just used to the left's total racism that whites are the devil, so I start saying you're brown KKK.
[00:23:20.362 --> 00:23:22.883]  Guarantee these women were members of Mecha and La Raza.
[00:23:23.183 --> 00:23:24.484]  They were spewing their propaganda.
[00:23:26.513 --> 00:23:36.395]  So they're in my face doing all this, and sure enough, National News, you name it, edited this all together, and I started getting calls about it.
[00:23:38.863 --> 00:23:39.924]  Even one of my lawyers called me.
[00:23:39.944 --> 00:23:43.506]  He's like, Alex, you probably shouldn't be yelling at Hispanic women and calling them racist for no reason.
[00:23:43.866 --> 00:23:45.528]  I'm like, did you watch the full tape?
[00:23:45.908 --> 00:23:46.448]  No, you didn't.
