[00:00:08.393 --> 00:00:10.636]  Waging war on corruption.
[00:02:30.303 --> 00:02:31.483]  Well, look, we got the tax cuts.
[00:02:31.543 --> 00:02:32.004]  That's done.
[00:02:32.044 --> 00:02:32.564]  He's gone.
[00:02:33.244 --> 00:02:34.844]  But they are trying to destabilize the White House.
[00:02:34.904 --> 00:02:39.186]  I think the White House, for the first time in 14, 15 months, is in crisis.
[00:02:39.346 --> 00:02:47.248]  And we'll talk about some of that coming up with Stormy Daniels and all the things going on with that and with all the different moles that are inside there.
[00:02:47.288 --> 00:02:49.769]  But it is just a crazy time.
[00:02:50.529 --> 00:03:02.280]  To be alive and to see CNN and to see all these Democratic Party groups and all these organizations coming after free speech, trying to shut us down.
[00:03:02.821 --> 00:03:04.682]  It shows you what authoritarians they are.
[00:03:04.702 --> 00:03:09.687]  And it's very, very sad that this is the awful truth that we face.
[00:03:09.727 --> 00:03:10.428]  And when they fail,
[00:03:11.303 --> 00:03:13.484]  To remove our channel after four false strikes.
[00:03:13.524 --> 00:03:17.045]  There's still one on there that's frozen us being able to do live streams from that account.
[00:03:17.606 --> 00:03:20.527]  They then say it's all a hoax in the Washington Post.
[00:03:21.047 --> 00:03:27.410]  And they say, Jones shot videos from his home to make it look like he couldn't work from a studio, but it's all fake.
[00:03:27.730 --> 00:03:29.111]  No one's trying to shut him down.
[00:03:29.451 --> 00:03:38.074]  With the lawsuits and CNN saying, take down our channels, and Pepe the Frog lawsuit, and the Real News situation, and on and on and on.
[00:03:38.094 --> 00:03:39.515]  The Communist Party suing us.
[00:03:40.504 --> 00:03:49.306]  You cannot make this up, so the listeners know that we're good, we're honest, we're decent, we're trying to build a better future just like they are, and that's why we're all under attack.
[00:03:49.326 --> 00:03:58.567]  But realize, we're under attack because we echo the sentiment of the American people, who are basic good Christians, are free market folks, and that's why we're under attack.
[00:03:58.587 --> 00:04:06.029]  So I'm very, very honored with you, I want the rest of the crew to be in this position, but this is a very, very serious situation, and they are so angry the economy's coming back.
[00:04:06.069 --> 00:04:08.529]  We have a record Democrat turnout.
[00:04:09.472 --> 00:04:09.733]  I think so.
[00:04:24.671 --> 00:04:28.773]  And we know they brought in Democrats from all over to vote off voter registration rolls.
[00:04:29.153 --> 00:04:36.937]  So if your grandmother or grandfather or father or mother or brother or sister recently died, you've got to go through the procedure to get them off the voting rolls.
[00:04:36.977 --> 00:04:38.078]  You've got to talk to the county.
[00:04:38.478 --> 00:04:42.900]  You've got to go make sure that no one votes in their name this year to seal their names on the roll.
[00:04:43.380 --> 00:04:47.242]  I'm not saying Republicans should go vote in the name of their dead family member.
[00:04:47.662 --> 00:04:50.264]  I'm just saying the Democrats are having people vote on average.
[00:04:50.624 --> 00:04:52.205]  Project Veritas caught this 10 times.
[00:04:52.985 --> 00:04:58.007]  Make no mistake, we've made some major gains against the globalists, but they're striking back all over the world.
[00:04:58.027 --> 00:05:00.048]  Now, more than ever, is the time to
[00:05:10.211 --> 00:05:14.034]  Get prepared with the highest quality emergency supplies across the board.
[00:05:14.134 --> 00:05:19.399]  Medical supplies, emergency supplies, communications, tactical, it's all there.
[00:05:19.419 --> 00:05:23.162]  We're adding more and more every day of the very best products out there.
[00:05:23.342 --> 00:05:31.169]  So go to fortifiedsupply.com today to not just see the great products we offer there, but links to some of the other great sponsors that we have as well.
[00:05:31.269 --> 00:05:32.891]  That's fortifiedsupply.com.
[00:05:33.371 --> 00:05:40.276]  Every morning before I start writing or shooting a video, I take two capsules of Brain Force for a sustainable burst of energy.
[00:05:40.536 --> 00:05:44.779]  This is, without question, the most powerful nootropic I've ever taken.
[00:05:45.159 --> 00:05:50.262]  And it comes without any of the crashes or the jitters associated with energy drinks.
[00:05:50.322 --> 00:05:53.304]  It's additive-free, nothing artificial.
[00:05:53.545 --> 00:05:54.765]  It's Brain Force Plus.
[00:05:55.206 --> 00:06:02.671]  Read thousands of five-star independent reviews right now and get your Brain Force Plus at InfoWarsLife.com.
[00:06:07.212 --> 00:06:15.373]  Ladies and gentlemen, we are literally in the fight for our lives right now.
[00:06:29.306 --> 00:06:38.248]  And when we overturned the tables and elected President Trump, who's not a member of the secret society, who's not out to get you, who's not out to destroy America...
[00:06:39.554 --> 00:06:56.770]  We forced the Democrats and the Deep State and the globalists to go full bore and show their true colors as anti-American, open border, anti-white, anti-family, anti-Christian, liars, racists at the end of the day.
[00:06:57.250 --> 00:07:03.896]  And so here we are with all of these stacks of news to try to alert the American people about what's going on.
[00:07:04.892 --> 00:07:11.518]  But Alex, the desperation is really starting to show right now in the eyes of the globalists, in the eyes of the deep state.
[00:07:11.778 --> 00:07:13.359]  They're sending their minions out in the street.
[00:07:13.599 --> 00:07:15.121]  They're sending their minions out to vote.
[00:07:16.782 --> 00:07:24.609]  We are really in the fight for our lives right now, Alex, and I know you're on vacation, but you cannot take a break because this is truly just the most incredible time to be alive.
[00:07:25.882 --> 00:07:26.302]  Well, that's right.
[00:07:26.322 --> 00:07:31.966]  A lot of listeners have asked, Alex, if they're trying to shut down your channels, they're trying to kick you off the radio, and we see them all over the news.
[00:07:31.986 --> 00:07:33.947]  She's basically saying, arrest you, kill you, whatever.
[00:07:34.387 --> 00:07:35.788]  Why'd you take off a weekend?
[00:07:36.148 --> 00:07:37.149]  I hardly ever take off.
[00:07:37.189 --> 00:07:39.170]  I promised my middle daughter especially.
[00:07:39.190 --> 00:07:40.491]  I've never really seen real snow.
[00:07:40.511 --> 00:07:46.074]  You know, we've seen a little bit of ice on the ground here and there that I've taken her to Colorado so she could see snow.
[00:07:46.114 --> 00:07:47.075]  And boy, is she getting to see it.
[00:07:47.095 --> 00:07:49.616]  They've had record snow here in many areas this year.
[00:07:49.656 --> 00:07:51.678]  It's like five feet on the ground where we're at.
[00:07:53.372 --> 00:08:09.523]  I'm here fighting for my family, for my children, just like everybody else, and I cannot understate, I cannot overstate just how insane these people are, and how bullying they are, and how authoritarian they are, and how deceptive they are.
[00:08:09.563 --> 00:08:10.624]  They are not leftists.
[00:08:11.745 --> 00:08:19.330]  They are gangsters, and when I look at the history of the United States and the world, if you'd have told me 10 years ago, or 20 years ago, that
[00:08:20.589 --> 00:08:44.274]  InfoWars would be one of the biggest radio shows in the world, one of the biggest news sites in the world, and that CNN would be lobbying to have you taken off the air, that CNN would be trying to get a shutdown, trying to block books from being published, would be going and contacting sponsors, individually harassing them in gangster techniques, just as Breitbart got it right and said, CNN goes full gangster.
[00:08:45.515 --> 00:08:46.535]  If you'd have told me that
[00:08:47.398 --> 00:09:09.209]  If we sold somebody's painting that painted images of the campaign 2016, and there was a frog filling up maybe 5% of the total poster, that I'd be sued, and the Democratic Party would be funding it, or any of this, or just wild, fake EEOC complaints, all of it in one week, and it's a total, complete message to not us.
[00:09:09.249 --> 00:09:10.189]  They know we're not giving up.
[00:09:10.610 --> 00:09:11.790]  It's a message to all of you.
[00:09:11.850 --> 00:09:13.031]  They think you're cowards.
[00:09:13.709 --> 00:09:14.269]  We're good to go.
[00:09:35.857 --> 00:09:38.959]  And Jimmy Kimmel said that mainstream media's ratings are plunging because of Netflix.
[00:09:39.259 --> 00:09:40.740]  Netflix is mainly mainstream media.
[00:09:41.260 --> 00:09:42.361]  Hollywood's imploding.
[00:09:42.641 --> 00:09:43.902]  The NFL's imploding.
[00:09:44.602 --> 00:09:47.924]  They went down 15 points with the take anything this year and last year.
[00:09:48.224 --> 00:09:51.606]  That's what's killing them is people are sick of the crud.
[00:09:52.026 --> 00:09:53.527]  It's the same numbers all over the world.
[00:09:53.727 --> 00:09:59.691]  Every populist candidate has basically won the last three years globally against the
[00:10:01.076 --> 00:10:02.137]  Centralized tyrants.
[00:10:02.757 --> 00:10:10.321]  And they even blamed Italy that elected 50 plus percent populist candidates in a parliamentary situation.
[00:10:10.341 --> 00:10:13.063]  That is a mega landslide.
[00:10:13.363 --> 00:10:21.768]  The Democratic Party was taken from dominant to one of the weakest parties out of eight major parties, more than 20 parties total, but eight major power parties.
[00:10:23.044 --> 00:10:27.046]  They were taken to the lowest rung with basically no power.
[00:10:27.786 --> 00:10:32.028]  Our media and Barack Obama came out and said, that's Russian influence.
[00:10:32.409 --> 00:10:38.492]  And Obama's surrogates, Samantha Powers, the rest of them came out and said, it is Russians.
[00:10:38.852 --> 00:10:40.553]  So the Russians are winning in Austria.
[00:10:40.993 --> 00:10:42.154]  The Russians are winning in Italy.
[00:10:42.454 --> 00:10:44.435]  The Russians are winning in Catalan.
[00:10:44.455 --> 00:10:45.575]  They're winning in Reykjavik.
[00:10:45.595 --> 00:10:46.516]  They're winning in Brazil.
[00:10:46.836 --> 00:10:46.936]  No.
[00:10:48.081 --> 00:10:52.443]  No, ladies and gentlemen, it's not the Russians winning in the Czech Republic and Hungary and Romania.
[00:10:52.984 --> 00:11:02.549]  It's 10 million military-age men that have poured in the last six years, running around screaming Allah Akbar, raping, killing, bombing.
[00:11:03.549 --> 00:11:06.571]  And if the citizens say anything or the police say anything, they're arrested.
[00:11:07.091 --> 00:11:12.454]  So people understand this is a globalist takedown of the West and a pincer attack with the left on one side,
[00:11:13.820 --> 00:11:29.705]  And Jeff Bezos, the richest man in the world, and Carlos Slim right behind him, and all the kingpins openly pushing the implosion of our borders, culture warfare, they're all tax-exempt, and then bringing in giant third-world populations to drive down wages and complete our journey into abject slavery.
[00:11:29.725 --> 00:11:41.048]  So we're going to talk about all of this here today, and I'm going to go over some of the big news, the good news, the bad news, the ugly news, but I would say Trump is in crisis because Americans are into gratification.
[00:11:42.083 --> 00:11:44.606]  After 14, 15 months, all the good things that have happened.
[00:11:44.626 --> 00:11:47.690]  Numbers show a lot of conservatives, libertarians are going back to sleep.
[00:11:49.292 --> 00:11:52.436]  Right as the Democrat globalist counter offensive is coming into full swing.
[00:11:53.337 --> 00:11:58.443]  Now, ladies and gentlemen, that said, before we go to all this news I just mentioned, the good, the bad, the ugly.
[00:11:59.485 --> 00:12:00.306]  We are extending
[00:12:01.385 --> 00:12:03.467]  Because support is critical right now.
[00:12:03.487 --> 00:12:05.829]  I've got to countersue at least five of these groups.
[00:12:06.289 --> 00:12:07.710]  I've got a lot of lawyers that are top lawyers.
[00:12:07.750 --> 00:12:08.571]  I'm going to do it pro bono.
[00:12:09.051 --> 00:12:10.212]  I've got to pay for plane tickets.
[00:12:10.653 --> 00:12:12.314]  I've got to pay for people to take the transcripts.
[00:12:12.794 --> 00:12:14.456]  I've got to pay for the PIs.
[00:12:15.357 --> 00:12:18.059]  I've got to pay for all of it to very aggressively
[00:12:19.466 --> 00:12:21.288]  Go after some of these groups of people.
[00:12:21.328 --> 00:12:26.194]  By the way, we have open and shut cases, but it'll take a year to even begin to win these.
[00:12:26.654 --> 00:12:31.560]  But this is to let folks know, you file a frivolous lawsuit on me, I'm counter-suing you.
[00:12:32.378 --> 00:12:33.139]  And I'm coming after you.
[00:12:33.159 --> 00:12:34.739]  Everybody's been wanting me to sue for years.
[00:12:34.759 --> 00:12:36.240]  You have my word, listeners.
[00:12:36.841 --> 00:12:37.341]  My word.
[00:12:37.861 --> 00:12:40.043]  We've just been letting these build up to get the very best warrants.
[00:12:40.543 --> 00:12:44.065]  We have them now with slapback provisions, everything.
[00:12:44.085 --> 00:12:44.565]  We have them.
[00:12:44.826 --> 00:12:47.147]  Which my lawyers say shows how crazy the Democrats are.
[00:12:47.167 --> 00:12:51.430]  Because they admit the party's funding this, and they don't even care if they lose.
[00:12:51.490 --> 00:12:54.591]  This is how maniac-crazy these folks are.
[00:12:54.611 --> 00:12:55.292]  It doesn't matter, though.
[00:12:56.364 --> 00:13:04.156]  I'm going to personally get these things thrown out, and then I'm going to sue these individuals, the puppets, because that's who we've got to send a message to right afterwards.
[00:13:04.737 --> 00:13:07.121]  So it's on, ladies and gentlemen, but we need the funding.
[00:13:07.221 --> 00:13:10.346]  Flood us with the donations, buy the products, you name it.
[00:13:10.366 --> 00:13:10.907]  We make it easy.
[00:13:12.182 --> 00:13:14.003]  We have the very best products, ladies and gentlemen.
[00:13:14.043 --> 00:13:15.684]  And we've got 30 to 80% off.
[00:13:15.704 --> 00:13:17.406]  We've never done an 80% off sale before.
[00:13:17.866 --> 00:13:19.327]  The average product is 50% off.
[00:13:19.407 --> 00:13:20.608]  Very close to loss leaders.
[00:13:20.868 --> 00:13:22.149]  We have store-wide free shipping.
[00:13:22.649 --> 00:13:35.338]  Whether it's Rainforest, the amazing Nootropic, Super Male Vitality, Super Female Vitality, whether it is the new Alpha Power that is amazing, Super Blue Toothpaste, a limited supply came in.
[00:13:35.378 --> 00:13:37.159]  A bigger supply is coming in in about a month and a half.
[00:13:37.479 --> 00:13:38.440]  Our Floyd Free Toothpaste.
[00:13:39.770 --> 00:13:42.773]  That is all free shipping, store-wide, and 30 to 80% off.
[00:13:42.913 --> 00:13:47.057]  Now, you have to understand, at 80% off, those are complete and total lost leaders.
[00:13:47.337 --> 00:13:49.058]  But we put out hundreds and hundreds of t-shirts.
[00:13:49.139 --> 00:13:49.799]  Most of them sell out.
[00:13:49.819 --> 00:13:56.345]  We've had a lot that look really great, but that folks just didn't notice or didn't see or didn't find, because the shopping cart is so big.
[00:13:56.365 --> 00:14:03.251]  The online store is so big now, and infowarrestore.com, that a lot of these are really some of my favorite shirts that are below cost.
[00:14:03.652 --> 00:14:04.272]  When a t-shirt's 80% off,
[00:14:06.288 --> 00:14:09.451]  I mean, we're talking, I'm losing two or three bucks on those.
[00:14:09.692 --> 00:14:11.533]  So a great way to spread the word, free speech.
[00:14:12.054 --> 00:14:15.817]  Every little bit you do stands against these people, but we have the best deals ever.
[00:14:16.177 --> 00:14:18.620]  We have a support button at InfoWarsTore.com.
[00:14:19.721 --> 00:14:21.182]  Click on that, you can make donations.
[00:14:21.202 --> 00:14:23.164]  I want to thank all of you that have made donations.
[00:14:23.184 --> 00:14:26.307]  I want to thank you all for standing up for your own family, not just me.
[00:14:27.401 --> 00:14:33.347]  But I have been mobbed at the airport flying out here, and at the airport in Denver, and then now at the little lodge we're staying at.
[00:14:33.507 --> 00:14:34.008]  Mobbed.
[00:14:34.508 --> 00:14:38.492]  But almost everybody we talk to listens a couple times a month or a couple times a week.
[00:14:38.832 --> 00:14:40.394]  They weren't even aware of the censorship.
[00:14:40.915 --> 00:14:42.756]  And once they heard it, they were shocked and amazed.
[00:14:43.157 --> 00:14:45.579]  So that's the issue, is most of our listeners are already awake.
[00:14:45.940 --> 00:14:47.041]  They already know what's going in.
[00:14:48.322 --> 00:14:51.065]  They tune in sometimes, but they just think we're a rock.
[00:14:51.750 --> 00:14:52.751]  It's always going to be there.
[00:14:53.672 --> 00:14:55.815]  All of our freedoms are being eroded by these tyrants.
[00:14:55.895 --> 00:15:00.099]  And now is the time to get really aggressive, and really upset, and really angry, and focused.
[00:15:00.140 --> 00:15:02.062]  And we can completely turn the tide.
[00:15:02.102 --> 00:15:04.344]  But they're trying to break Trump.
[00:15:04.945 --> 00:15:06.226]  They're trying to break Infowars.
[00:15:06.246 --> 00:15:07.428]  They're trying to destroy Drudge.
[00:15:08.231 --> 00:15:08.892]  We're good to go.
[00:15:31.229 --> 00:15:37.973]  Of what they're doing, so when we come back I'm going to cover some news, but it's now time to get aggressive or we'll lose everything.
[00:15:38.414 --> 00:15:42.576]  Every other nation has fallen to this communism, this socialism, this race-based politics.
[00:15:43.617 --> 00:15:49.761]  The President and Vice President and Defense Minister of South Africa are now announcing they're going to take all land from whites and slaughter them.
[00:15:50.201 --> 00:15:51.922]  Just last week they said we may slaughter them.
[00:15:52.342 --> 00:15:54.264]  This week they said we will kill all the whites.
[00:15:54.844 --> 00:15:57.586]  It's happening all over Africa right now and again.
[00:15:58.206 --> 00:15:59.487]  We'll be right back and break all this down.
[00:16:02.802 --> 00:16:05.122]  InfoWars Life is launching its newest product.
[00:16:05.142 --> 00:16:06.883]  We're really, really proud of it.
[00:16:07.303 --> 00:16:10.163]  It's a best source prebiotic fiber.
[00:16:11.223 --> 00:16:22.285]  And it's got the very best concentrated fibers from berries and fruits and other compounds that have been known to be the very best for your body and for regularity and so much more.
[00:16:22.725 --> 00:16:31.787]  And it synergistically works with our 50 billion live active culture floraLife as well as MycoZx that targets the yeast, the mold, and the funguses in the gut.
[00:16:32.327 --> 00:16:37.895]  So this is the time to take advantage of getting this new incredible fiber product and these other products.
[00:16:38.115 --> 00:16:43.283]  You get them separately or together and make really, really big savings and get high quality products at the same time.
[00:16:43.563 --> 00:16:45.526]  And I'm doing this to introduce these products to you.
[00:16:45.826 --> 00:16:47.849]  Bought these, sold out in a month.
[00:16:48.663 --> 00:16:51.904]  Uh, strongest concentrated turmeric formula we could come up with.
[00:16:52.124 --> 00:16:53.505]  It sold out for another month and a half.
[00:16:54.145 --> 00:16:56.706]  We sold it at 50% off till it sold out.
[00:16:57.446 --> 00:16:59.407]  And I think it's gonna be the same way with this fiber.
[00:16:59.987 --> 00:17:02.228]  Get yours today in fullwarslife.com.
[00:17:03.123 --> 00:17:03.844]  I'm so excited.
[00:17:03.864 --> 00:17:13.470]  The new product at Infowarslife.com, in a glass bottle, two-month servings, filled to the brim, filled to the absolute top, the real red pill.
[00:17:14.070 --> 00:17:22.376]  This is a heart and brain pill, a nootropic that doesn't have any stimulants in it, but boy does it stimulate, because it's beyond that.
[00:17:22.596 --> 00:17:31.342]  Quite frankly, I just went off what I saw medical doctors prescribing to their patients, but it wasn't prescription, but they were charging people $100, $200.
[00:17:33.463 --> 00:17:52.553]  For the formulae, and I came up with our own formula, working with some scientists and developers, non-GMO, made right here in America, 120 capsules, and ladies and gentlemen, you add the preglanone to it, which is the precursor to all the hormones that your body has to have to even make the hormones in your glands.
[00:17:53.054 --> 00:17:54.334]  It is amazing!
[00:17:55.735 --> 00:18:00.718]  Red Pill, now available at InfoWarsStore.com, and your purchase funds the operation.
[00:18:02.648 --> 00:18:04.470]  Mike in Arizona, you're on the air worldwide.
[00:18:04.510 --> 00:18:04.850]  Go ahead.
[00:18:05.751 --> 00:18:07.653]  Oh, Alex, you can rant any day of the week.
[00:18:07.693 --> 00:18:18.022]  Thank you, sir, for doing what you do and being a patriot and doing your best to save America and encouraging us as fellow patriots to do that in our local areas as well.
[00:18:18.203 --> 00:18:21.566]  And as a longtime InfoWars listener, I want to say thanks
[00:18:22.086 --> 00:18:24.428]  For the awesome BrainForce AnthroPlex.
[00:18:24.649 --> 00:18:26.791]  My girlfriend would like to say thanks for the AnthroPlex, too.
[00:18:26.891 --> 00:18:27.291]  Thank you.
[00:18:27.952 --> 00:18:30.434]  I use the BioTrue Selenium, the Super Blue toothpaste.
[00:18:30.454 --> 00:18:34.218]  For you folks who aren't big normal toothpaste fans, the Super Blue is awesome.
[00:18:34.779 --> 00:18:37.741]  And thank you so much, Alex, for the InfoWars Life products.
[00:18:37.802 --> 00:18:38.782]  They are quality.
[00:18:39.123 --> 00:18:40.364]  I can't wait to get some more.
[00:18:40.845 --> 00:18:43.567]  And thank you so much for doing that for us to keep us healthy.
[00:18:43.747 --> 00:18:44.268]  Absolutely.
[00:18:44.788 --> 00:18:57.695]  Because then we could all, as educated patriots, help our other countrymen and women understand that there's bigger problems going on, and if we can get our houses in order, and be good to each other and ourselves, we can take our country back.
[00:19:02.495 --> 00:19:05.276]  Introducing CellForce by InfoWars Life.
[00:19:05.916 --> 00:19:09.477]  CellForce focuses on mitochondria efficiency and protection.
[00:19:09.877 --> 00:19:12.817]  Mitochondria produce over 95% of your energy.
[00:19:13.217 --> 00:19:15.198]  They are your body's cellular engines.
[00:19:15.758 --> 00:19:20.179]  CellForce helps promote your cellular energy production by supporting mitochondria.
[00:19:20.499 --> 00:19:22.559]  Much like a cellular engine overhaul.
[00:19:22.839 --> 00:19:29.221]  Because when your mitochondria don't run at 100% efficiency, then they start producing reactive oxygen species.
[00:19:29.841 --> 00:19:37.068]  Top scientists agree that aging is most likely caused by cellular damage resulting from these reactive oxygen species.
[00:19:38.049 --> 00:19:42.713]  The antioxidants found in cell force are some of the most powerful available on the market.
[00:19:43.113 --> 00:19:50.079]  The stronger the antioxidant, the better its ability to scavenge for these reactive oxygen species and other free radicals.
[00:19:50.740 --> 00:19:55.201]  Boost, protect, and adapt with Cell Force from InfoWarsLife.
[00:19:55.641 --> 00:19:58.482]  Head to InfoWarsLife.com or call 1-888-253-3139.
[00:19:58.662 --> 00:20:00.202]  You're listening to the Alex Jones Show!
[00:20:27.088 --> 00:20:35.895]  Well, it's a good thing that InfoWars is now live 10 hours a day, because there's so much news, it's impossible to do it in just four hours.
[00:20:36.934 --> 00:20:38.474]  Owens Troyer here filling in for Alex Jones.
[00:20:38.494 --> 00:20:39.935]  We've got Alex on the line with us.
[00:20:40.035 --> 00:20:42.215]  I mean, just to go over some of the stuff that you've got.
[00:20:43.075 --> 00:20:48.756]  You've got a Utah teenager attempts to detonate an explosive at a high school.
[00:20:49.517 --> 00:20:59.699]  You've got Seattle going left of mile confiscating guns, saying you cannot impound a car that's parked illegally if it's considered a person's home.
[00:21:00.119 --> 00:21:02.379]  I mean, can you imagine the precedent that sets?
[00:21:02.399 --> 00:21:05.100]  You've got Jeff Sessions calling out California.
[00:21:05.620 --> 00:21:10.183]  And now the DOJ is going to sue California over interference with immigration enforcement.
[00:21:10.203 --> 00:21:12.144]  You've got sperm counts down.
[00:21:12.524 --> 00:21:15.585]  You've got Facebook about to release new robots.
[00:21:15.685 --> 00:21:17.146]  Meanwhile, rage against the machines.
[00:21:17.206 --> 00:21:19.227]  Humans are attacking driverless cars in California.
[00:21:19.267 --> 00:21:20.528]  I mean, it's all madness.
[00:21:20.568 --> 00:21:21.349]  It's all chaotic.
[00:21:21.889 --> 00:21:26.671]  Meanwhile, we're trying to restore the republic, and the left is trying to stop that from happening.
[00:21:27.552 --> 00:21:28.893]  Alex, you've been dealing with this
[00:21:29.633 --> 00:21:30.334]  Well they have a lot more left.
[00:21:30.374 --> 00:21:32.996]  I mean they say all over the web and all over the place they want to kill us.
[00:21:54.218 --> 00:21:54.998]  They want to kill Trump.
[00:21:55.018 --> 00:21:56.119]  They want to kill his family.
[00:21:56.139 --> 00:21:57.239]  They want to kill Barron.
[00:21:57.299 --> 00:21:58.259]  Trump is our champion.
[00:21:58.299 --> 00:21:59.880]  He went through living hell to get in there.
[00:22:00.320 --> 00:22:05.001]  He has basically delivered on 60 plus percent of what he said he would do in 14 months.
[00:22:05.421 --> 00:22:08.422]  So it's not about a worship fest for Trump.
[00:22:09.523 --> 00:22:13.344]  It's about thanking God and thanking our lucky stars for how far we've come.
[00:22:13.424 --> 00:22:15.465]  Imagine if Hillary Clinton was in there right now.
[00:22:15.925 --> 00:22:16.825]  It's about waking up
[00:22:17.891 --> 00:22:18.611]  And staying awake.
[00:22:18.651 --> 00:22:21.112]  And I know our audience is the most awake, most focused.
[00:22:21.352 --> 00:22:22.633]  That's why they are hated.
[00:22:23.073 --> 00:22:26.014]  They are who CNN and George Soros and the globalists hate.
[00:22:26.074 --> 00:22:27.254]  And I'm not just patting them on the back.
[00:22:27.274 --> 00:22:30.916]  That's why when they call in and thank me, it's unbelievably ridiculous.
[00:22:31.616 --> 00:22:32.536]  We're all in this together.
[00:22:32.576 --> 00:22:33.877]  You're right beside me.
[00:22:33.897 --> 00:22:34.497]  You're behind me.
[00:22:34.517 --> 00:22:35.257]  You're in front of me.
[00:22:36.538 --> 00:22:37.938]  And they're here and they're doing it.
[00:22:38.018 --> 00:22:40.699]  And you know, if you go see a movie like V for Vendetta,
[00:22:42.001 --> 00:22:42.462]  We're good to go.
[00:23:00.154 --> 00:23:01.315]  Things are accelerating.
[00:23:01.395 --> 00:23:03.076]  Every major defense ministry agrees.
[00:23:03.816 --> 00:23:05.137]  You've got screen sickness.
[00:23:05.177 --> 00:23:06.958]  You've got the sperm counts continuing to plunge.
[00:23:07.598 --> 00:23:10.780]  You've got all the computers able to put out fake audio and fake video.
[00:23:11.300 --> 00:23:12.641]  Or they can mimic anybody they want.
[00:23:13.739 --> 00:23:15.701]  To go next level fake news.
[00:23:15.721 --> 00:23:17.162]  You've got genetic engineering.
[00:23:17.242 --> 00:23:18.884]  You've got massive mutations.
[00:23:19.424 --> 00:23:22.066]  Thousands of percentage higher than they were just 20 years ago.
[00:23:22.386 --> 00:23:24.828]  You've got radiation levels increasing all over the planet.
[00:23:25.329 --> 00:23:27.170]  You've got every major reactor leaking.
[00:23:27.190 --> 00:23:30.013]  CNN says 50 plus percent.
[00:23:30.233 --> 00:23:35.117]  The world, the UN Atomic Energy Agency says 93 percent.
[00:23:35.737 --> 00:23:40.181]  The point is, it is insane because people don't care anymore.
[00:23:41.771 --> 00:23:56.140]  They've had it so good that a paradox begins where they've got it so good because people cared before them and were focused and hard-working and organized and then the civilization built by the previous people begins to crumble.
[00:23:56.260 --> 00:23:57.461]  Then it goes into barbarism.
[00:23:57.501 --> 00:23:58.622]  Then it goes into oppression.
[00:23:59.002 --> 00:24:00.583]  Then it goes into conquest.
