[00:00:16.945 --> 00:00:18.186]  There is a war.
[00:03:02.191 --> 00:03:07.114]  Uh, of President Trump and the inauguration from that day when I was live in D.C.
[00:03:07.895 --> 00:03:08.835]  and so much more.
[00:03:09.536 --> 00:03:13.238]  And then I got back to town that Sunday morning after the inauguration.
[00:03:13.278 --> 00:03:14.038]  It was on Friday.
[00:03:14.579 --> 00:03:22.944]  And I did a breakdown in studio with clips from Trump's historic speech that was extremely important and powerful, obviously.
[00:03:23.424 --> 00:03:29.008]  And then we could see, not even a year later, but I guess exactly
[00:03:30.450 --> 00:03:36.857]  Eleven months and a few days later, eleven months and change.
[00:03:36.937 --> 00:03:42.243]  Eleven months and a day later, look how the world has already changed so much.
[00:03:42.343 --> 00:03:45.427]  It's technically been eleven months and ten days or so.
[00:03:46.468 --> 00:03:50.152]  So, this is an incredible, incredible, incredible
[00:03:51.253 --> 00:04:13.676]  Uh, time to be alive, and it is just such a blessing that humanity is beginning to start the process of waking up and digging out of the cultural and spiritual cancer that is the new world order system that seeks to end competition, end families, end independence in a final revolution
[00:04:14.577 --> 00:04:14.777]  I think?
[00:04:29.673 --> 00:04:43.725]  No matter what color we are and where we came from, we have to come together and understand that everything the globalists are pushing, though it's all packaged with a bunch of sugar coating, is absolute, total, and complete poison.
[00:04:44.345 --> 00:04:54.414]  So please be part of the second global revolution against tyranny, not just the second American revolution, and spread the live links to this feed or the local radio station that you're listening to or TV station you're watching.
[00:04:54.654 --> 00:04:57.977]  Because, again, you are the reason we're overriding their censorship and control.
[00:04:58.257 --> 00:04:59.558]  You're the reason we're breaking their back.
[00:05:00.018 --> 00:05:01.158]  You're the reason we defeated Hillary.
[00:05:01.439 --> 00:05:02.439]  Because you are the resistance.
[00:05:03.239 --> 00:05:08.102]  Introducing Floralife, the new probiotic line developed exclusively by InfoWars Life.
[00:05:08.402 --> 00:05:12.844]  After years of research on the human microbiome, not all probiotics are made the same.
[00:05:13.164 --> 00:05:21.508]  Floralife probiotics use a unique targeted delivery system that bypasses the stomach and releases directly into the intestines for maximum effect.
[00:05:21.848 --> 00:05:25.090]  This is critical because stomach acid kills most probiotics
[00:05:25.350 --> 00:05:30.273]  So if you don't have a targeted delivery probiotic, then you're cheating your gut health and your wallet.
[00:05:30.593 --> 00:05:37.576]  Floralife supports your body's core, where you need it most, including digestion, regularity, immunity, the gut lining, and metabolism.
[00:05:37.897 --> 00:05:41.498]  Did you know that over 80% of your immune system is located in your gut?
[00:05:41.819 --> 00:05:46.161]  That's why increasing gut probiotic levels is so important for overall health.
[00:05:46.541 --> 00:05:54.205]  Floralife is sold as a $15 billion probiotic for everyday maintenance care and a $50 billion probiotic for a 30-day advanced gut restoration program.
[00:05:54.605 --> 00:05:58.527]  Head to Infowarslife.com to pick up your bottle of Floralife probiotics today.
[00:05:58.807 --> 00:06:00.228]  That's Infowarslife.com.
[00:06:05.111 --> 00:06:12.455]  So as true classical liberals in the vein of Thomas Jefferson, I want to salute all of you of every race, color, and creed who are one race, red blood.
[00:06:13.410 --> 00:06:15.091]  You understand the globalists are in trouble.
[00:06:15.591 --> 00:06:18.972]  You broke the back of Hillary Clinton and the crime syndicate.
[00:06:19.392 --> 00:06:23.893]  You went up against the mainstream fake news media and broke their will.
[00:06:24.313 --> 00:06:30.915]  You stood like a lighthouse out on a promontory in a raging storm and beamed out the truth.
[00:06:31.615 --> 00:06:34.436]  You are the victors.
[00:06:34.516 --> 00:06:35.857]  You are the resistance.
[00:06:36.277 --> 00:06:37.217]  You are the power.
[00:06:37.697 --> 00:06:41.258]  You are the windows through which God's light shines into our world.
[00:06:41.659 --> 00:06:42.839]  You are destiny.
[00:06:43.729 --> 00:06:47.791]  And this isn't some Oprah Winfrey name-it-and-claim-it secret stuff.
[00:06:47.831 --> 00:06:48.811]  This is real.
[00:06:49.191 --> 00:07:09.119]  The history, the culture, the will, the understanding, the Christian ethos, the English common law ethos, the classic Judaic ethos of the Old Testament, not of the modern forms of Judaism.
[00:07:10.388 --> 00:07:14.689]  But the ancient forms, about not being corrupt, not being part of the manipulative systems.
[00:07:15.489 --> 00:07:18.410]  That all is coming back into the world right now.
[00:07:19.590 --> 00:07:22.391]  And the knowledge is coming back into the world.
[00:07:23.251 --> 00:07:27.192]  And the knowledge of Solomon is coming back into the world.
[00:07:27.752 --> 00:07:28.933]  And with it is great danger.
[00:07:29.333 --> 00:07:30.793]  The globalists are afraid of information.
[00:07:30.813 --> 00:07:33.574]  They're afraid of freedom because it does incredible things.
[00:07:34.374 --> 00:07:38.855]  But they're the ones suppressing information and suppressing humanity and creating nothing but abominations.
[00:07:40.194 --> 00:07:45.137]  And so a great unchaining of humanity is in the process right now.
[00:07:45.237 --> 00:07:46.138]  No one can deny it.
[00:07:46.198 --> 00:07:53.683]  The globalists in their own elite publications that they think we don't read admit that globalism, if Hillary fell, was basically done.
[00:07:55.644 --> 00:07:58.306]  And now they're in complete panic mode saying, get rid of Trump.
[00:07:58.626 --> 00:07:59.727]  We've hijacked the U.S.
[00:07:59.767 --> 00:08:00.167]  before.
[00:08:01.028 --> 00:08:03.009]  They've taken control of our main command base.
[00:08:03.069 --> 00:08:05.511]  If we can't get rid of him, it's over for us.
[00:08:07.805 --> 00:08:11.749]  And so they're in complete panic mode, and they admit, we have broken their will.
[00:08:11.829 --> 00:08:13.251]  We have broken their back.
[00:08:13.331 --> 00:08:15.653]  Thanks to God Almighty, the Creator.
[00:08:18.116 --> 00:08:20.398]  This is a historic time to be alive right now.
[00:08:21.760 --> 00:08:23.242]  And that's why Hollywood's dying.
[00:08:23.302 --> 00:08:24.643]  It's why the NFL's dying.
[00:08:24.663 --> 00:08:26.225]  And again, we're not just saying they're dying.
[00:08:26.265 --> 00:08:26.805]  They're dying.
[00:08:27.651 --> 00:08:30.692]  It's why the modern cults are falling apart.
[00:08:31.112 --> 00:08:47.837]  It's why people are pulling away from fraud everywhere and getting back to basic common sense and back to God and back to humbleness and realizing that Hollywood and mainstream media and none of these systems are going to deliver anything but bondage and enslavement and fraud.
[00:08:49.557 --> 00:08:51.057]  Look at the collapse of their system.
[00:08:51.157 --> 00:08:52.078]  Look at the scandals.
[00:08:52.518 --> 00:08:53.738]  Look at their ratings plans.
[00:08:53.778 --> 00:08:56.579]  Look at Hollywood doing the worst it's done in its history.
[00:08:58.368 --> 00:09:04.729]  Yes, there's large numbers of victims, a large remnant of victims that they still prey upon and control and program.
[00:09:04.889 --> 00:09:06.470]  But those people are followers.
[00:09:06.910 --> 00:09:08.450]  Those people are slaves.
[00:09:08.910 --> 00:09:12.531]  Those people are seen as cattle by the globalists.
[00:09:13.971 --> 00:09:14.771]  They are victims.
[00:09:15.331 --> 00:09:26.294]  Don't ever let their bullying or their attempted group thing to intimidate you ever make you cave in, because you're caving in to the master signal of programming.
[00:09:26.314 --> 00:09:27.174]  And that's what I want you to know.
[00:09:28.379 --> 00:09:33.880]  Despite the rigging of Google, Facebook, Twitter, despite them throwing everything they could, Trump was elected.
[00:09:34.920 --> 00:09:35.580]  Is he perfect?
[00:09:35.680 --> 00:09:36.441]  No, none of us are.
[00:09:36.481 --> 00:09:37.581]  But he means well.
[00:09:37.901 --> 00:09:39.201]  He's not out to get America.
[00:09:39.501 --> 00:09:45.803]  And he's doing classical things that will create a boom in the economy and rising wages and rising savings.
[00:09:46.143 --> 00:09:47.843]  And they are cutting some areas of government.
[00:09:48.423 --> 00:09:52.464]  They need to cut more so that we can pay down the deficit, not just expand it.
[00:09:52.984 --> 00:10:06.173]  But compared to the globalists that we're going to expand the deficits, bankrupt things, pick the winners and losers, bring in austerity like it's a cool thing, and make us permanently poor in their own admissions to control us, that's called feudalism.
[00:10:06.673 --> 00:10:08.374]  That's called servitude.
[00:10:08.654 --> 00:10:11.056]  That's called serfdom, where that term comes from.
[00:10:12.277 --> 00:10:14.578]  And again, it's the admitted plan of the globalists.
[00:10:14.698 --> 00:10:17.861]  Their arrogance has and will continue to be
[00:10:18.877 --> 00:10:19.597]  Their downfall.
[00:10:19.637 --> 00:10:20.818]  They can't help it.
[00:10:21.298 --> 00:10:22.959]  They have a disdain for everyone around them.
[00:10:23.239 --> 00:10:24.419]  They don't want to teach people.
[00:10:25.040 --> 00:10:26.100]  They want to hurt people.
[00:10:27.241 --> 00:10:28.121]  They're like spiders.
[00:10:28.541 --> 00:10:29.462]  They do not create.
[00:10:30.502 --> 00:10:31.943]  And they're being broken right now.
[00:10:33.243 --> 00:10:46.549]  Their main push to totally take over the world and totally have hegemonic world government and totally destroy the family and totally break down society finally brought humanity out of a coma into an awakening.
[00:10:46.589 --> 00:10:47.750]  And we're laying on our bed
[00:10:48.510 --> 00:10:49.611]  In a coma for years.
[00:10:49.711 --> 00:10:50.712]  We have trouble moving.
[00:10:52.173 --> 00:10:53.514]  But our focus is coming back.
[00:10:53.574 --> 00:10:54.595]  Our memory is coming back.
[00:10:54.635 --> 00:11:01.040]  We're now getting up from the bed as they attempted to get us to lay back down and, you know, take their poison culture back.
[00:11:01.060 --> 00:11:06.324]  But we're now pushing away towards the doors, out towards the front porch, out towards the sun.
[00:11:07.285 --> 00:11:13.070]  And the beautiful vista God has prepared for us out there, out leaving this filthy, fetid coffin.
[00:11:14.079 --> 00:11:20.681]  This matrix box, this artificial construct that they had been putting us into, we're coming out of it.
[00:11:21.221 --> 00:11:26.502]  In 2017, 2016 was a great time of awakening.
[00:11:26.522 --> 00:11:39.845]  2017 was a great time of explosive change and honor and delivery and truth and expansion of that and of globalist counter-strike.
[00:11:39.885 --> 00:11:41.886]  It was a great year of battle.
[00:11:42.961 --> 00:11:44.322]  As the storms come together.
[00:11:44.922 --> 00:11:53.569]  But 2018 is going to be the deciding year, as the globalists have always threatened, you don't give us world government, we're going to bring you into World War III.
[00:11:53.589 --> 00:11:57.131]  That's why they gave the Soviets the weapons, they gave the Chinese the weapons.
[00:11:57.912 --> 00:12:00.554]  They couldn't develop those, they didn't have the technology, the communists.
[00:12:01.594 --> 00:12:09.180]  And they built up that threat to then create a global threat, so a global government was needed to fight that threat.
[00:12:10.117 --> 00:12:17.302]  And so every time a nation tries to come out of that and the strangling anti-family, anti-Christian globalism, they try to invoke it again.
[00:12:18.343 --> 00:12:34.914]  So Trump, instead of running away from the threat of war, is running headlong to face it in an attempt to show real strength and conviction to break the will of the Communist Chinese that run North Korea and the globalists that have been manipulating it as a detonator for war and a way to get the U.S.
[00:12:34.994 --> 00:12:39.237]  in line to allow Chinese expansion globally for the last few decades.
[00:12:41.215 --> 00:12:47.382]  America was about getting away from royalty, and away from North Korea's royalty, and being about the individual.
[00:12:47.422 --> 00:12:59.917]  So you see the tabloids and the media worshipping, and like, oh, Trump might get rejected by Hollywood, and he might get rejected by some sniveling prince that sits there and has some effete, effeminate,
[00:13:00.658 --> 00:13:17.419]  Foppish interview with Obama, and then, oh, the world rejects Trump, and the royalty rejects him, and the scared British Prime Minister, you know, in her kept nation run by Islamicists, oh, and Khan, the Islamic mayor of London, we don't want you.
[00:13:17.980 --> 00:13:19.102]  This is ridiculous!
[00:13:19.582 --> 00:13:24.244]  Trump is a rock star with the people in the UK now and a leader for fighting globalism.
[00:13:24.544 --> 00:13:26.104]  InfoWars is incredibly popular.
[00:13:26.524 --> 00:13:30.686]  We're winning because royalty hates us, because Hollywood hates us.
[00:13:30.946 --> 00:13:32.026]  This is all a good thing.
[00:13:32.786 --> 00:13:35.047]  I've had invitations from the highest levels of globalism.
[00:13:35.507 --> 00:13:37.189]  Highest levels of rock and roll, all of it.
[00:13:37.449 --> 00:13:41.933]  And I just don't even accept them anymore because I'm just not part of it.
[00:13:42.293 --> 00:13:46.878]  Even if they're halfway decent people, the whole system they represent is a giant rotting carcass.
[00:13:47.418 --> 00:13:51.682]  And I don't want to be part of an old, rotting, diseased, fetid, demonic carcass.
[00:13:51.862 --> 00:13:52.603]  I trailblaze.
[00:13:52.923 --> 00:13:53.724]  I'm into the future.
[00:13:54.004 --> 00:13:54.925]  I want us to go to space.
[00:13:55.245 --> 00:13:56.667]  I want life extension technology.
[00:13:56.767 --> 00:13:57.648]  I believe in the people.
[00:13:57.888 --> 00:13:59.710]  I want to build a world for and by
[00:14:00.646 --> 00:14:00.986]  Humans.
[00:14:01.867 --> 00:14:05.889]  Not technocracy, not the age of humans is dead, not all this crap we get told.
[00:14:05.909 --> 00:14:24.158]  We just accept that we're supposed to watch NFL sports become giant fat people, roll over, and then the tech giants who worship the AI gods that I first told you about 10 years ago in Endgame, then take over and overwrite the world and build this perfect new thing, when they don't even know where they came from or who they are.
[00:14:25.114 --> 00:14:26.234]  And that's in the news as well.
[00:14:26.734 --> 00:14:27.515]  Remember Endgame?
[00:14:27.855 --> 00:14:30.856]  Told you about the tech gods, how they worship the AI computer.
[00:14:31.476 --> 00:14:33.836]  Because that's in their internal writings that are public.
[00:14:34.176 --> 00:14:38.298]  Now Elon Musk comes out and says, beware those that tell you about tech gods.
[00:14:38.318 --> 00:14:41.719]  They're exterminists that want to take over the planet and think humans are obsolete.
[00:14:41.959 --> 00:14:45.199]  They're programming the AI right now to get rid of us and make us obsolete.
[00:14:45.400 --> 00:14:47.400]  That's because that's what they've been planning!
[00:14:47.640 --> 00:14:49.041]  How many years have I told you?
[00:14:49.061 --> 00:14:51.021]  I've known about that 18 years.
[00:14:51.541 --> 00:14:54.062]  It's just the evergreen
[00:14:55.606 --> 00:14:56.427]  Film is in-game.
[00:14:56.567 --> 00:14:57.888]  It's free online!
[00:15:00.990 --> 00:15:01.351]  Get it!
[00:15:01.531 --> 00:15:02.051]  Copy it!
[00:15:02.131 --> 00:15:02.852]  Show it to people!
[00:15:02.912 --> 00:15:03.552]  Get it out there!
[00:15:03.612 --> 00:15:04.393]  Buy the DVD!
[00:15:04.773 --> 00:15:05.674]  InfoWareStore.com.
[00:15:05.694 --> 00:15:08.536]  The point is, that's the reality.
[00:15:08.596 --> 00:15:09.817]  And here's some of these articles.
[00:15:09.837 --> 00:15:12.459]  2017, the year AI took over.
[00:15:14.141 --> 00:15:16.323]  That's RT and they're already putting
[00:15:17.686 --> 00:15:18.047]  I think so.
[00:15:35.544 --> 00:15:37.026]  And you're showing you're obsolete.
[00:15:37.606 --> 00:15:40.169]  Rasmussen, Trump approval hits one month high.
[00:15:40.209 --> 00:15:40.709]  He's at 45.
[00:15:41.690 --> 00:15:44.813]  And Rasmussen, you know, again, adding 9 to 12 usually.
[00:15:44.833 --> 00:15:48.257]  You can go look up their particular nomenclature here and their methodology.
[00:15:49.358 --> 00:15:50.519]  So what's that got Trump at?
[00:15:50.539 --> 00:15:50.519]  65?
[00:15:50.559 --> 00:15:56.025]  55?
[00:15:51.620 --> 00:15:56.025]  I mean, God only knows.
[00:16:01.773 --> 00:16:03.214]  Vitamin Mineral Fusion.
[00:16:03.375 --> 00:16:05.797]  Visit Infowarslife.com to secure your chemistry.
[00:16:05.957 --> 00:16:13.263]  We have worked for years with our chemists and scientists to create the most powerful and affordable, great-tasting multivitamin formula available.
[00:16:13.464 --> 00:16:23.773]  Vitamin Mineral Fusion Drink Mix at Infowarslife.com is loaded with a full month's supply of essential vitamins, minerals, and amino acids that your body absolutely needs.
[00:16:24.093 --> 00:16:31.638]  In the history of InfoWars Live, we've brought out a lot of amazing products like Survival Shield X2, Super Mel Vitality, and so many others.
[00:16:31.938 --> 00:16:41.885]  With its unique delivery system and proprietary manufacturing process designed for maximized effects, this formula is the platinum standard of multivitamin mineral products.
[00:16:42.145 --> 00:16:44.066]  And this part is most important.
[00:16:44.207 --> 00:16:50.651]  The ingredients in vitamin mineral fusion are either plant-derived or of the highest quality lab standard.
[00:16:51.011 --> 00:16:52.112]  That means it's clean.
[00:16:52.452 --> 00:16:53.412]  That means it's pure.
[00:16:53.573 --> 00:16:56.354]  And rest secured, you're fighting the tip of the spear in the InfoWars.
[00:16:56.474 --> 00:16:59.056]  That's InfoWarsLife.com and Vitamin Mineral Fusion.
[00:16:59.256 --> 00:17:00.937]  Take action now before we sell out.
[00:17:01.817 --> 00:17:07.080]  Climb to the top of the food chain with Alpha Power by InfoWars Life.
[00:17:07.820 --> 00:17:11.122]  For those who want to increase testosterone and energy levels.
[00:17:11.963 --> 00:17:18.206]  Most men know that testosterone levels begin to decline starting around 30 at a rate of about 1-2% per year.
[00:17:19.987 --> 00:17:26.331]  This drop can show signs such as fatigue, low energy, low sex drive, and muscle loss.
[00:17:27.151 --> 00:17:32.394]  Alpha Power is packed with some of the most potent and clinically tested ingredients on the market.
[00:17:33.014 --> 00:17:41.719]  The secret is in the synergistic blend of ancient ingredients that have been concentrated into their most potent forms, including
[00:17:42.219 --> 00:17:43.380]  Welcome to the War Room!
[00:18:04.867 --> 00:18:07.408]  The latest addition to InfoWars live programming.
[00:18:07.548 --> 00:18:09.969]  The War Room is live weekdays, 3 to 6 p.m.
[00:18:10.009 --> 00:18:13.611]  Central, at InfoWars.com slash show and WarRoom.show.
[00:18:13.631 --> 00:18:17.853]  You can follow us at WarRoomShow on Twitter and TheWarRoomShow on Facebook.
[00:18:18.013 --> 00:18:20.834]  And all of our content can be found on our YouTube channel.
[00:18:20.874 --> 00:18:22.515]  Subscribe for notifications.
[00:18:22.835 --> 00:18:34.300]  Owen Schroer and Roger Stone bring you the day's biggest stories, as well as the latest breaking news, with a no-holds-barred, aggressive approach and commitment to bringing you the most cutting-edge analysis and information.
[00:18:36.383 --> 00:18:40.146]  For far too long, the liberal media complex has controlled the narrative.
[00:18:40.586 --> 00:18:43.288]  For far too long, the silent majority has been muzzled.
[00:18:43.828 --> 00:18:48.231]  The silent majority is no longer silent, and we control the narrative now.
[00:18:49.632 --> 00:18:56.396]  This is the War Room.
[00:18:56.416 --> 00:19:00.059]  If you are receiving this transmission, you are the resistance.
[00:19:02.498 --> 00:19:06.561]  You deserve a deep restful sleep with Knockout by InfoWars Life.
[00:19:07.202 --> 00:19:17.630]  Our organic formula is made from high quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[00:19:18.511 --> 00:19:22.895]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[00:19:23.335 --> 00:19:31.281]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[00:19:31.721 --> 00:19:39.087]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[00:19:39.447 --> 00:19:41.409]  Wake up refreshed and take on the day.
[00:19:41.869 --> 00:19:49.378]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[00:19:49.819 --> 00:19:53.203]  Get the sleep you deserve and experience the power of knockout.
[00:19:53.503 --> 00:19:57.548]  Head on over to InfoWarsLife.com and say goodbye to fatigue.
[00:19:57.869 --> 00:19:59.671]  That's InfoWarsLife.com
[00:20:05.447 --> 00:20:11.790]  It's the year their BS stopped working on a majority of people, and it's getting worse for them by the minute.
[00:20:12.250 --> 00:20:26.176]  All the evidence shows, all the graphs show, all the feedback shows, all the bellwethers, all the weather vanes, all the statistics, all the real raw data shows a global explosive awakening against everything mainstream.
[00:20:26.436 --> 00:20:33.479]  Hollywood, not just here, but the Hollywoods they've got in France, and the Hollywoods they've got in Italy, and the Hollywoods they've got in Japan.
[00:20:34.694 --> 00:20:37.857]  All the establishment media, people are running away from it.
[00:20:38.097 --> 00:20:38.997]  They're sick of it.
[00:20:39.058 --> 00:20:40.319]  They can't stand it.
[00:20:40.799 --> 00:20:51.627]  The establishment gurus, the establishment systems, the establishment New Age stuff, all of it, people are running away from it and rejecting it.
[00:20:52.028 --> 00:20:53.249]  GMO, they're rejecting.
[00:20:53.309 --> 00:20:54.570]  Vaccines, they're rejecting.
[00:20:54.650 --> 00:20:56.351]  Because we know they're tainted and being spiked.
[00:20:57.252 --> 00:20:59.353]  Globalism, mainline sports, all of it.
[00:20:59.614 --> 00:21:02.556]  And their answer is, we'll march EU armies in if you try to leave Europe.
[00:21:03.595 --> 00:21:05.116]  The EU.
[00:21:05.136 --> 00:21:06.777]  We'll get rid of your national sports teams.
[00:21:06.857 --> 00:21:09.339]  That'll make you love the EU if it's only our sports team.
[00:21:09.860 --> 00:21:12.221]  All of this is a desperate attempt and it's not working.
[00:21:13.763 --> 00:21:17.405]  And their final big desperate attempt was to say anyone that likes Trump is Hitler.
[00:21:17.505 --> 00:21:19.006]  Anyone that's a nationalist is Hitler.
[00:21:19.207 --> 00:21:26.912]  We're going to call you horrible names and destroy you and fire you or kill you or shoot you like Congressman Scalise if you don't give in to us.
[00:21:27.052 --> 00:21:27.993]  And it didn't work.
[00:21:28.113 --> 00:21:30.255]  People turned the corner to the bullies.
[00:21:31.291 --> 00:21:37.959]  They took the fact that we were calm and the fact that we were asleep for weakness.
[00:21:38.159 --> 00:21:46.990]  Instead, now the sleeping giant has awoken, like when Admiral Yamamoto telegraphed back December 7th, 1941, the day of the living infamy.
[00:21:47.010 --> 00:21:48.111]  He telegraphed back the next day.
[00:21:48.131 --> 00:21:50.594]  He said, fear, we've awakened a sleeping giant.
[00:21:53.261 --> 00:21:59.467]  So just think about that, how we've been domesticated, what we've been turned into, and now we're turning the corner.
[00:21:59.667 --> 00:22:01.268]  So all they've got is racism now.
[00:22:01.689 --> 00:22:07.014]  Divide and conquer, how the British would go into India or other places and be outnumbered a thousand to one or more and take over.
[00:22:07.694 --> 00:22:15.841]  I mean, a couple thousand British troops and their sociologists that they would send in years before as traders and stuff, you know, to get businesses.
[00:22:17.003 --> 00:22:23.428]  They would come in and play tribes off against each other, and in a matter of years, they took over China, they took over India, divide and conquer.
[00:22:23.989 --> 00:22:25.090]  And this is how they did it.
[00:22:25.670 --> 00:22:26.451]  Tribe against tribe.
[00:22:26.471 --> 00:22:31.155]  Even though the Indians look the same, act the same, even the same culture, they played them off against each other.
[00:22:31.889 --> 00:22:32.590]  And that's their plan.
[00:22:32.970 --> 00:22:34.431]  Hindu against Muslim, you name it.
[00:22:35.412 --> 00:22:39.555]  Racist BuzzFeed lists things white people need to stop running in 2018.
[00:22:40.216 --> 00:22:41.977]  And this is the whole theme from universities everywhere.
[00:22:42.278 --> 00:22:43.439]  Whites are inherently bad.
[00:22:43.779 --> 00:22:44.860]  Whites are inherently evil.
[00:22:44.920 --> 00:22:48.763]  Whites are inherently not good genetically.
[00:22:49.604 --> 00:22:50.545]  What did Cink Uygur?
[00:22:51.145 --> 00:22:52.366]  Or Chink... What did he say his name?
[00:22:52.466 --> 00:22:53.207]  Jinger Guger?
[00:22:53.787 --> 00:22:54.568]  Clink Blunger?
[00:22:54.888 --> 00:22:55.889]  I'm really not making fun of his name.
[00:22:55.929 --> 00:22:57.731]  I can't ever... Chink Unger?
[00:22:58.091 --> 00:22:58.651]  Chink Unger.
[00:22:59.659 --> 00:23:04.842]  You know, in his writing, she's like, these women are genetically trash and garbage.
[00:23:05.043 --> 00:23:07.044]  Well, he's a Muslim from Turkey, folks!
[00:23:08.705 --> 00:23:17.351]  I mean, of course he has... I mean, it's just like Linda Serser's mother writes books about chopping all women's genitals off, and then she leads the women's marches.
[00:23:18.649 --> 00:23:21.891]  I mean, it's all about force-feeding you something ridiculous.
[00:23:22.711 --> 00:23:23.812]  And that's it right here.
[00:23:23.892 --> 00:23:27.014]  BuzzFeed has published a list of 37 things white people need to stop running in 2018.
[00:23:27.174 --> 00:23:31.116]  Yet another example of left's brazen anti-white racism.
[00:23:32.357 --> 00:23:38.000]  And then it just goes over the list of things that is just absolutely incredible.
[00:23:38.360 --> 00:23:41.282]  So this is all they've got.
[00:23:41.302 --> 00:23:45.104]  I mean, can you imagine what you could say about 30 things or
[00:23:48.626 --> 00:23:50.752]  That blacks do that's bad.
[00:23:51.273 --> 00:23:53.098]  And then stereotype and say horrible things.
[00:23:54.301 --> 00:23:55.203]  I mean, it would be terrible.
[00:23:55.224 --> 00:23:56.066]  It would be a horrible thing.
[00:23:58.263 --> 00:23:59.264]  This is beyond that.
[00:23:59.925 --> 00:24:01.366]  And it just shows who they are.
[00:24:01.406 --> 00:24:02.086]  They're desperate.
[00:24:02.407 --> 00:24:04.348]  They've always used race to control and manipulate everybody.
[00:24:04.408 --> 00:24:08.012]  And they're the enemy of prosperity and everything else that's happening right now.
[00:24:08.772 --> 00:24:10.153]  It's miraculous what's happening.
[00:24:10.173 --> 00:24:11.034]  We should all give thanks.
[00:24:11.334 --> 00:24:12.135]  I give thanks to God.
[00:24:12.155 --> 00:24:12.916]  I give thanks to you.
[00:24:12.936 --> 00:24:16.599]  And I just want you to know we've blown Hillary Clinton's operation sky high.
[00:24:16.919 --> 00:24:18.441]  You've really devastated the globalists.
[00:24:18.841 --> 00:24:19.942]  You've done an incredible job.
[00:24:20.142 --> 00:24:20.583]  I love you.
[00:24:20.603 --> 00:24:21.343]  I appreciate you.
[00:24:21.403 --> 00:24:21.944]  It's amazing.
[00:24:22.344 --> 00:24:35.027]  And I'm going to really codify through the next few weeks, every day, just examples of the successes and the good things that have happened and just how much amazing things have gone on and how we stood up to the bullying and how we have rallies and half the folks there aren't white.
[00:24:35.307 --> 00:24:39.508]  That is so good because they always told minorities, you can't be part of the Tea Party or libertarianism.
[00:24:39.988 --> 00:24:44.469]  When it's been socialism and colonialism and collectivism that have absolutely enslaved everybody.
