[00:00:00.828 --> 00:00:06.430]  The world in the palm of their hands, Bilderberg 2005 by Daniel Estelund.
[00:02:00.496 --> 00:02:08.143]  I've been doing this for 13 years, and I've been covering the Bill of Burgers with a friend of yours by the name of Jim Tucker from the American Free Press.
[00:02:11.566 --> 00:02:13.969]  Russian expatriates were kicked out of the Soviet Union in 1980.
[00:02:14.509 --> 00:02:21.836]  My father was a dissident who fought for freedom of speech, was jailed, tortured by the KGB, suffered two clinical deaths.
[00:02:21.876 --> 00:02:23.858]  When these people got tired of us, they threw us out.
[00:02:24.458 --> 00:02:29.799]  We moved to Canada, and 12 years ago I came to Spain.
[00:02:30.539 --> 00:02:42.482]  My grandfather was a colonel in the KGB and the counterintelligence in the 1950s, so I am privileged somewhat to get a lot of information from Secret Service, which are our best sources of information.
[00:02:42.802 --> 00:02:45.983]  Not only the KGB people, but the MI6 people, the CIA, because
[00:02:46.909 --> 00:02:53.431]  Most of the people who work for the Secretariat, as you probably know, are patriots, and they love their country, and they're doing it for the good of the nation.
[00:02:53.611 --> 00:02:57.893]  And they're the first ones absolutely terrified of the plans of the Bilderbergers.
[00:02:58.713 --> 00:03:01.914]  Well, Jim Tucker's talked about this over and over again.
[00:03:02.154 --> 00:03:07.136]  You've got royalty, the heads of the most powerful corporations, 150 of them, usually 120 members and about 20, 30 guests.
[00:03:10.417 --> 00:03:11.038]  We're good to go.
[00:03:33.739 --> 00:03:39.341]  Well, I want to tell you a little bit about this year, because I think pound for pound this year's conference was the strongest in history.
[00:03:39.361 --> 00:03:40.581]  I mean, these people are getting very, very serious.
[00:03:40.601 --> 00:03:43.102]  We'll get to the talking point of the conference in a minute, but again,
[00:03:59.887 --> 00:04:07.271]  Some of the best sources that I have had over the years are the special forces, the CIA, the KGB, the MI6, the Mossad people.
[00:04:08.432 --> 00:04:11.534]  They're the closest ones to the levers of power that these people control.
[00:04:12.194 --> 00:04:14.536]  And ones that they know that they can trust you.
[00:04:14.556 --> 00:04:17.898]  They want to pass on the information as quickly and as soon as they possibly can.
[00:04:18.398 --> 00:04:20.419]  And we're getting some very, very good intelligence.
[00:04:20.479 --> 00:04:21.240]  And over the last 13 years,
[00:04:22.260 --> 00:04:46.968]  Most of the things that we've gotten that have come through one of the things that in 1996 these people have tried to assassinate me because Myself and a couple of other people we Uncovered their plan to destroy Canada as a nation and join Canada and the United States into one greater North America through this one thing called the Grand Canal water project and by the way now Reuters last week admitted Pan American Union and
[00:04:47.643 --> 00:04:48.123]  Oh, exactly.
[00:04:48.703 --> 00:04:49.044]  That's it.
[00:04:49.304 --> 00:04:49.924]  Oh, absolutely.
[00:04:50.364 --> 00:04:53.405]  Again, as I said, this year's conference was the strongest in history.
[00:04:53.445 --> 00:04:54.045]  Pound for pound.
[00:04:54.586 --> 00:04:58.267]  I have a list of some of the power brokers.
[00:04:58.907 --> 00:04:59.347]  Where is it?
[00:04:59.427 --> 00:04:59.908]  It's right here.
[00:04:59.928 --> 00:05:00.788]  Just check it out.
[00:05:00.808 --> 00:05:01.848]  Some of the people who are there.
[00:05:02.348 --> 00:05:09.151]  Etienne D'Avignon, who is the Honorary Chairman of Bilderberger, who is the Vice-Chairman of Swiss Traktabel, one of the strongest companies in Europe.
[00:05:09.171 --> 00:05:11.832]  This man owns most of the banks and electrical companies in
[00:05:13.243 --> 00:05:17.448]  In Belgium, Martin Taylor, the international advisor for Goldman Sachs, was there.
[00:05:17.568 --> 00:05:20.511]  The chairman of the Deutsche Bank, Joseph Ackermann, was there.
[00:05:21.152 --> 00:05:23.835]  Most of the European commissioners were there.
[00:05:25.016 --> 00:05:29.461]  Most of the former and present prime ministers were there as well this year.
[00:05:29.481 --> 00:05:34.046]  Franco Bernabe, who is the usual, who is the vice chairman of Rothschild Europe.
[00:05:34.606 --> 00:05:35.667]  The people were there.
[00:05:35.728 --> 00:05:36.829]  John Brown.
[00:05:36.989 --> 00:05:39.251]  The New World Bank had Wolfowitz.
[00:05:39.712 --> 00:05:40.653]  Wolfowitz was there.
[00:05:41.454 --> 00:05:42.355]  I was the only journalist.
[00:05:42.375 --> 00:05:44.657]  There was another kid there taking pictures one morning.
[00:05:44.677 --> 00:05:47.380]  I was the only journalist in the world taking photographs of all these people.
[00:05:47.820 --> 00:05:48.802]  Wolfowitz was there.
[00:05:49.542 --> 00:05:50.744]  James Wolfinson was there.
[00:05:51.637 --> 00:05:52.177]  I think so.
[00:06:05.467 --> 00:06:06.548]  Oh, Belgium was there.
[00:06:06.568 --> 00:06:16.232]  There was another character, a very interesting man by the name of David Byrne, who is the World Health Organization's Special Envoy on Global Communicable Diseases.
[00:06:16.893 --> 00:06:19.754]  Oh yeah, that's going to be their big plan for control.
[00:06:20.094 --> 00:06:20.814]  Oh, absolutely.
[00:06:20.854 --> 00:06:31.600]  I'm presently getting some very interesting information from the sources working for the Bildenbergers and for the CIA people, and I'll have the results in the next couple of weeks.
[00:06:32.040 --> 00:06:34.421]  But I can tell you, it does not smell very, very good.
[00:06:36.280 --> 00:06:36.940]  Who else was there?
[00:06:36.980 --> 00:06:40.802]  Philip Camus was there, who is the head of the European Air Defense.
[00:06:41.742 --> 00:06:44.783]  The American delegation, of course, David George, or George David.
[00:06:45.524 --> 00:06:49.486]  Timothy Collins, the president of Federal Reserve Bank of New York was there.
[00:06:49.886 --> 00:06:50.646]  Timothy Geithner.
[00:06:50.666 --> 00:06:52.927]  Donald Graham from the Washington Post.
[00:06:53.507 --> 00:06:55.408]  Your neocons, Richard Haass, was there.
[00:06:56.129 --> 00:06:57.129]  Holbrooke was there.
[00:06:57.429 --> 00:07:00.231]  The Secretary General of NATO was there.
[00:07:00.251 --> 00:07:01.091]  Alan Hubbard.
[00:07:01.835 --> 00:07:07.157]  By the way, the sales to dictatorships and oligarchies are at record levels by the U.S.
[00:07:07.177 --> 00:07:07.438]  right now.
[00:07:07.458 --> 00:07:07.858]  Oh, of course.
[00:07:07.938 --> 00:07:08.758]  I mean, they need to do this.
[00:07:08.798 --> 00:07:10.119]  They need the money.
[00:07:10.139 --> 00:07:10.979]  They need to destabilize nations.
[00:07:10.999 --> 00:07:11.659]  Vernon Jordan was there.
[00:07:25.741 --> 00:07:33.988]  Henry Kissinger, Bernard Kushner, who is the director and the founder of Doctors Without Borders, Henry Kravitz, representing Colbert, Kravitz, and Roberts.
[00:07:34.328 --> 00:07:41.234]  And the very interesting thing about these people, as I live in Spain, one of the top telecommunications companies here is called AUNA.
[00:07:41.694 --> 00:07:42.495]  It's on the block.
[00:07:42.795 --> 00:07:49.601]  And at the conference we got some very, very good information that the KKR, the Colbert, Kravitz, and Roberts,
[00:07:51.742 --> 00:08:01.026]  So they're all there deciding who's going to get all the government contracts.
[00:08:01.066 --> 00:08:01.846]  It's a major scam.
[00:08:01.886 --> 00:08:10.350]  But let's go back to the bio weapons and how they're scurrying around, gearing up for that as a pretext for martial law.
[00:08:10.670 --> 00:08:12.871]  That's the intel we've been getting perpetually.
[00:08:12.911 --> 00:08:14.052]  Tell us about what you're getting now.
[00:08:16.179 --> 00:08:17.079]  Biological weapons.
[00:08:17.159 --> 00:08:19.241]  I'm getting a lot of information from the meeting.
[00:08:19.261 --> 00:08:21.122]  I mean, this is something unprecedented this year.
[00:08:21.562 --> 00:08:24.244]  We have never had so much intelligence from our sources.
[00:08:24.604 --> 00:08:26.205]  See, it rained from the moment we got there.
[00:08:26.225 --> 00:08:29.166]  I'm talking about a torrential downpour for the five days that I was there.
[00:08:29.707 --> 00:08:34.970]  It rained and continued raining from six o'clock in the morning until midnight, at least at the time I went to bed.
[00:08:35.730 --> 00:08:35.970]  Sure!
[00:08:53.780 --> 00:08:54.040]  Hello?
[00:08:54.420 --> 00:08:55.201]  Yes, sir, go ahead.
[00:08:55.601 --> 00:09:09.885]  Well, one of the things about the Falcons War, it was an operation planned by the Rockefeller-controlled Aspen Institute of Colorado, and it had nothing to do about the British forces against the Argentine forces.
[00:09:09.905 --> 00:09:11.746]  It had to do with nuclear energy.
[00:09:11.766 --> 00:09:14.487]  And the whole thing about Iran is these people want to present Iran
[00:09:15.107 --> 00:09:15.348]  I think so.
[00:09:25.982 --> 00:09:26.262]  I think so.
[00:09:47.128 --> 00:09:48.309]  We're good to go.
[00:10:10.029 --> 00:10:20.903]  But again, it was very interesting that Kissinger was talking about the Falklands War while these people were also talking about the upcoming conflict in Iran.
[00:10:21.865 --> 00:10:27.212]  Did you get from your sources, we'll find out after the break, does it look like they may be going into Iran this summer?
[00:10:28.946 --> 00:10:29.407]  Not yet.
[00:10:30.307 --> 00:10:31.628]  I don't have that information.
[00:10:31.708 --> 00:10:39.491]  Most of the stuff that I have, most of the stuff I will have over the next few weeks, will deal with some very deep intelligence.
[00:10:39.911 --> 00:10:43.153]  But some of the things, again, the principle... But you know it was being discussed.
[00:10:43.793 --> 00:10:44.474]  Oh, absolutely.
[00:10:44.494 --> 00:10:48.138]  It was being discussed, not only the meeting itself, but it was being discussed in smaller groups.
[00:10:48.538 --> 00:10:59.629]  Again, these people have their meetings and they break into smaller groups and they have their smaller group discussions and then they pass on the agenda to the necessary people who then pass it on to local and national governments and European communities, etc.
[00:11:00.010 --> 00:11:01.611]  Yeah, this is the Big Smokey Room.
[00:11:01.631 --> 00:11:03.353]  We'll be right back with our guests.
[00:11:06.207 --> 00:11:09.170]  What really happened September 11th, and who stands to gain?
[00:11:09.811 --> 00:11:11.092]  Alex Jones here, America.
[00:11:11.313 --> 00:11:17.059]  We answer these vital questions and much, much more in my newest and most explosive documentary yet, 9-1-1, The Road to Tyranny.
[00:11:17.339 --> 00:11:22.545]  In two hours and 24 minutes, we point a searing light of truth on the history of problem-reaction solution.
[00:11:22.865 --> 00:11:27.026]  Brace yourselves as the New World Order program for world domination is blown wide open.
[00:11:27.186 --> 00:11:30.968]  A nightmarish post-September 11th world where the military and the police are merged.
[00:11:31.228 --> 00:11:35.869]  Witnesses populations beg for national ID cards and yes, even implantable microchips.
[00:11:35.949 --> 00:11:38.710]  Troops on the streets, foreign NATO aircraft in the skies.
[00:11:39.030 --> 00:11:42.231]  Psychotic UN population control plans and much, much more.
[00:11:42.251 --> 00:11:44.092]  This is one film you cannot afford to miss.
[00:11:44.552 --> 00:11:46.653]  Order 9-1-1 The Rotetarian today.
[00:11:46.733 --> 00:11:50.996]  Call toll free 1-888-253-3139.
[00:11:51.076 --> 00:11:51.656]  That's 1-888-253-3139.
[00:11:52.597 --> 00:11:58.260]  Or order online at Infowars.com or Infowars.net.
[00:11:58.360 --> 00:12:00.381]  You see Big Brother's afraid of this documentary.
[00:12:00.602 --> 00:12:02.143]  Order today and spread the word.
[00:12:02.303 --> 00:12:04.364]  America's future depends on the truth getting out.
[00:12:06.778 --> 00:12:18.045]  Now you can enjoy the most delicious, freshest, and healthiest drinking water anytime, even while traveling, during outdoor sporting activities, and in hospital filtration environments such as local or national emergencies.
[00:12:18.265 --> 00:12:24.709]  The revolutionary Berkey Light removes pathogenic bacteria, cysts, parasites, and harmful or unwanted chemicals.
[00:12:24.909 --> 00:12:25.349]  I don't know.
[00:12:46.218 --> 00:12:46.478]  I think so.
[00:13:05.845 --> 00:13:06.165]  I think so.
[00:13:21.244 --> 00:13:21.885]  We're good to go!
[00:13:46.022 --> 00:13:46.383]  I think so.
[00:14:07.852 --> 00:14:13.898]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:14:14.498 --> 00:14:17.481]  It's Alex Jones and the GCN Radio Network.
[00:14:19.003 --> 00:14:24.007]  We're talking to award-winning investigative journalist Daniel Estillan.
[00:14:25.388 --> 00:14:27.871]  And for 13 years he's been covering the Bilderberg Group.
[00:14:28.832 --> 00:14:37.826]  I want to keep him a little bit into the next hour, so we've got to move quickly to cover all of this, then to get to some other news and play a few audio clips that are coming up the next hour that, believe me, you don't want to miss.
[00:14:38.747 --> 00:14:39.989]  Daniel continuing.
[00:14:40.009 --> 00:14:42.613]  I mean, there's no doubt, for those that don't know,
[00:14:43.661 --> 00:14:49.062]  That Jim Tucker is able to get their agenda and then say what's going to happen in the next year, and then that gets implemented.
[00:14:49.102 --> 00:14:53.663]  I mean, what they want is what they get, and five years ago it was denied that it even existed.
[00:14:53.683 --> 00:14:54.343]  You were a kook.
[00:14:54.443 --> 00:15:00.204]  Now it's starting to pop up in our news, but they're telling us, yes, they want world government, but world government's good.
[00:15:01.464 --> 00:15:05.025]  Daniel, what other intel did you get from inside of this conference?
[00:15:05.345 --> 00:15:12.266]  Well, Sal, I mean, this was one of the most terrifying conferences, I think, in history, at least the 13 years that I've been covering.
[00:15:12.306 --> 00:15:12.786]  It's one of the
[00:15:13.951 --> 00:15:23.342]  Biggest concern that these people have is needless to say energy and you can expect over the next couple of years the price of oil to go up to about $120 to $150 a barrel.
[00:15:23.362 --> 00:15:25.445]  That's what Tucker said that Kissinger said.
[00:15:29.337 --> 00:15:29.757]  Exactly.
[00:15:29.958 --> 00:15:35.060]  Jim and I got the same information from two different sources that the price of oil will go up.
[00:15:35.080 --> 00:15:36.280]  Kissinger is the one to admit it.
[00:15:38.161 --> 00:15:50.606]  Now, according to my sources within the group, who are actually members of the Bildenbergers, these people estimated the extractable world's oil supply to be at a maximum of 35 years under current economic development and population.
[00:15:50.706 --> 00:15:58.409]  However, one of the representatives of an oil cartel at the conference remarked that if we take into consideration both the population explosion
[00:15:59.176 --> 00:16:06.302]  And the economic growth and demand for oil in such countries as China and India, we're looking at enough oil to last for about 20 years.
[00:16:06.743 --> 00:16:15.070]  Now again, they're engineering that, though, to claim there's no oil, and at the same time, as you said, not letting countries develop nuclear energy to have that monopoly.
[00:16:15.920 --> 00:16:16.280]  Exactly.
[00:16:16.340 --> 00:16:25.122]  I mean, again, this is all part of the globalist plan for the New World Order, because slavery is free, and freedom costs a lot of money, and it's not free.
[00:16:27.182 --> 00:16:38.964]  One of the things that they did talk about, at least mention in passing, was one of the ways, what these people need to do is, as there's not enough oil supply, they need to begin eliminating world population.
[00:16:39.004 --> 00:16:44.205]  And that brings to mind a 1974 report commissioned by Nixon in the last couple of months of his
[00:16:44.645 --> 00:16:51.371]  Yeah, written by Kissinger, where they talk about ordering the third world to sterilize half their women or no IMF or World Bank money.
[00:16:51.752 --> 00:17:01.380]  Exactly, on page 9 of that report, I think the second or third last paragraph of the page, they're talking about eliminating 3 billion people in the world and 100 million Americans before the end of 2050.
[00:17:01.961 --> 00:17:03.562]  And that was declassified in 1991.
[00:17:05.724 --> 00:17:16.735]  Now, we've got that on Infowars.com, official CIA commission report with the headline written by, the synopsis written by the demon, the boar, his real codename is.
[00:17:17.336 --> 00:17:21.480]  But going back here, I mean, you just mentioned population control.
[00:17:21.840 --> 00:17:23.762]  Your sources are saying this came up again.
[00:17:24.672 --> 00:17:25.973]  This came up again at the conference.
[00:17:26.033 --> 00:17:35.578]  Now, this isn't the first time it has come up, but it has not come up so resoundingly and mentioned by so many people at one time during any one conference.
[00:17:35.658 --> 00:17:46.003]  And you're saying at the same time, though, that they had the WHO, the head exterminator, was there?
[00:17:46.563 --> 00:17:47.023]  Well, exactly.
[00:17:47.083 --> 00:17:50.665]  I'm going to get more information on these people over the next couple of weeks.
[00:17:50.685 --> 00:17:53.827]  But what specifically, intel-wise, did you get on population control?
[00:17:55.288 --> 00:17:59.152]  I didn't get enough information on population control to be able to tell you.
[00:17:59.172 --> 00:18:02.575]  I prefer to get enough leads and then to be able to put it all together.
[00:18:03.015 --> 00:18:18.170]  One interesting thing about the oil depletion is I recently attended a discussion forum hosted by Aspen Institute in Berlin and there a new conservative by the name of Gary Schmidt was laboring the looming showdown with the Chinese
[00:18:18.850 --> 00:18:21.052]  Necessitating, obviously, a NATO participation.
[00:18:21.092 --> 00:18:25.635]  Now, Aspen, of course, belongs to the same influence here as the Bildenbergers and the trilateral companies.
[00:18:25.655 --> 00:18:27.796]  Yeah, well, they're riding the horse of peak oil.
[00:18:28.196 --> 00:18:29.957]  They're creating artificial scarcity.
[00:18:30.017 --> 00:18:32.639]  The evidence shows that what they're claiming is a fraud.
[00:18:35.661 --> 00:18:36.382]  We'll stay there, sir.
[00:18:36.422 --> 00:18:36.922]  We got a break.
[00:18:36.942 --> 00:18:37.903]  We'll be back in 70 seconds.
[00:18:39.142 --> 00:18:43.527]  We'll have one more little short segment and then a little bit of another segment and I've got to get you back on.
[00:18:43.587 --> 00:18:46.510]  It's obvious that 30-45 minutes is not enough time.
[00:18:47.191 --> 00:18:47.892]  So stay with us.
[00:18:47.972 --> 00:18:48.753]  We'll be right back.
[00:18:49.494 --> 00:18:52.317]  We're learning what he found out from his sources inside Bilderberg.
[00:18:55.519 --> 00:19:04.123]  Berkey Water Filters are the ultimate filters used worldwide for normal or hostile filtration environments to provide the most delicious, sparkling, clean water possible.
[00:19:04.343 --> 00:19:15.629]  The Berkey Light's self-sterilizing filter elements remove pathogenic bacteria, cysts, parasites, chemicals, and they reduce lead, mercury, aluminum, nitrate, salt for odors, foul tastes, and much, much more.
[00:19:15.829 --> 00:19:18.490]  Yet, they leave in the nutritional minerals that your body needs.
[00:19:18.830 --> 00:19:22.932]  The Berkey Light has ridges to deflect water if the upper chamber is overfilled
[00:19:23.132 --> 00:19:25.273]  And it can be used anywhere on a flat surface.
[00:19:25.433 --> 00:19:27.314]  That's because it has an elevated base.
[00:19:27.514 --> 00:19:33.536]  The entire system joins together to make the Berkey Light convenient to transport even while it's filtering water.
[00:19:33.797 --> 00:19:39.439]  Its rechargeable bright white LED lamps allow for optimum use at night or during emergency conditions.
[00:19:39.779 --> 00:19:43.703]  Get the Berkey Light, the ultimate filter for only $259 by calling New Millennium at 888-803-4438.
[00:19:43.723 --> 00:19:44.444]  That's toll-free, 888-803-4438.
[00:19:44.464 --> 00:19:45.265]  Not yet available in Iowa.
[00:19:45.345 --> 00:19:46.647]  Thank you for listening to GCA.
[00:20:09.924 --> 00:20:10.545]  Big Brother.
[00:20:11.225 --> 00:20:12.286]  Mainstream media.
[00:20:13.007 --> 00:20:14.108]  Government cover-ups.
[00:20:14.748 --> 00:20:15.569]  You want answers?
[00:20:16.350 --> 00:20:17.251]  Well, so does he.
[00:20:17.891 --> 00:20:21.515]  He's Alex Jones on the GCN Radio Network.
[00:20:22.075 --> 00:20:26.219]  And now, live from Austin, Texas, Alex Jones.
[00:20:27.260 --> 00:20:29.642]  I'm gonna play this little ten-minute poem.
[00:20:31.364 --> 00:20:33.305]  The child Roland of the Dark Tower came.
[00:20:33.325 --> 00:20:35.948]  I'm gonna play this clip of this poor lady who's
[00:20:37.554 --> 00:20:44.674]  I think everybody's out to get her and everybody else is racist when what she's saying is clearly racist from my TV show last night.
[00:20:45.273 --> 00:20:48.815]  Well, I was actually sitting in on Texas Frontline, but it really illustrates stuff.
[00:20:49.056 --> 00:20:49.916]  But that's coming up.
[00:20:49.936 --> 00:20:54.960]  For the next 15 minutes or so, we're honored to have Daniel Estillon, an investigative reporter.
[00:20:55.100 --> 00:20:57.001]  He's written a big article here, published in the U.S.
[00:20:57.041 --> 00:21:03.665]  in the online journal, onlinejournal.com, or link through at infowars.com and see the photos in this nine-page report.
[00:21:03.705 --> 00:21:06.687]  He's been there for 13 years, working with Jim Tucker and others.
[00:21:06.727 --> 00:21:10.770]  He got a lot of inside information from sources inside the resort.
[00:21:11.090 --> 00:21:13.212]  Population control, oil control,
[00:21:14.555 --> 00:21:17.242]  WHO people about, you know, coming pandemics.
[00:21:17.743 --> 00:21:21.212]  This is what he was hearing and getting from people that were serving them.
[00:21:22.376 --> 00:21:26.180]  Please continue, Daniel, with whatever areas you think are important for the listeners to know.
[00:21:26.200 --> 00:21:27.421]  Just a couple of things.
[00:21:27.441 --> 00:21:29.463]  Well, first of all, just to finish up on the stuff on the energy.
[00:21:30.505 --> 00:21:44.499]  Conclusion, based on what these people were saying, we can expect a severe downturn in the world's economy over the next couple of years as these people try to safeguard the remaining oil supply by taking money out of people's hands in a recession or worse, a depression.
[00:21:44.679 --> 00:21:49.064]  But again, that's their scam, their excuse to consolidate the wealth.
[00:21:49.905 --> 00:21:52.809]  Sir, they're creating artificial scarcity.
[00:21:53.690 --> 00:21:58.195]  Exactly, but again, they will do it by creating a severe downturn in the world's economy.
[00:21:58.636 --> 00:22:00.618]  So we can expect that over the next couple of years.
[00:22:00.638 --> 00:22:02.941]  While at the same time telling us the economy is great.
[00:22:03.381 --> 00:22:03.702]  Exactly.
[00:22:04.642 --> 00:22:05.263]  Absolutely.
[00:22:05.283 --> 00:22:07.486]  So you got from your sources, that's what they were saying?
[00:22:07.986 --> 00:22:09.388]  That's what they were saying at the conference.
[00:22:09.448 --> 00:22:12.532]  We even have the names of the people, but I do need to confirm that first.
[00:22:13.053 --> 00:22:15.255]  So I prefer to go on again and tell you who said what.
[00:22:16.637 --> 00:22:18.219]  A couple of other things we were talking about.
[00:22:18.239 --> 00:22:20.100]  Something very interesting about the NGOs.
[00:22:20.621 --> 00:22:23.944]  I've covered this three or four years ago and people were laughing at me.
[00:22:23.984 --> 00:22:25.925]  That's non-governmental organizations.
[00:22:25.985 --> 00:22:27.287]  Exactly, calling me a radical.
[00:22:27.327 --> 00:22:35.394]  But one of the funny things about the rise of the NGOs, a development ex-president of the United States, Bill Clinton, called one of the most
[00:22:36.014 --> 00:22:38.855]  Remarkable things that have happened since the fall of the Berlin Wall.
[00:22:39.215 --> 00:22:45.256]  Now, ironically, Clinton's statement was picked up by the Wall Street Journal one day after the beginning of the Berlin Wall Conference.
[00:22:46.237 --> 00:22:54.979]  Wall Street Journal is, of course, a paper that was represented at their meetings by people such as Robert Bartley, who is the Vice President, or Paul Gigott, who is the editorial page editor.
[00:22:55.659 --> 00:23:20.949]  Now these people have been, I've written this over five years ago, that the Billburgers have been debating to have, for the first time, unelected, self-appointed environmental activists be given a position of governmental authority on governing board of the agency which controls the use of atmosphere, outer space, the oceans, and... And then they can claim it's the people because it's some private group that they appointed, and the environmentalists are going to be used to set up Neo-Surfdom.
[00:23:21.509 --> 00:23:21.889]  Exactly.
[00:23:22.070 --> 00:23:30.895]  Needless to say, the environmental movement, of course, is a Rockefeller scam, because to have the environmental movement, you need a lot of money, and only people such as Rockefeller could afford it.
[00:23:31.295 --> 00:23:39.240]  Now, according to the sources I have within the Bildenbergers, the status of the NGOs will be elevated even further in the future, and that is in the near future.
[00:23:39.840 --> 00:23:43.163]  The NGO activity would include agitation at the local level.
[00:23:43.543 --> 00:23:50.047]  They also talked about, at the conference, lobbying at the national level, producing studies to justify global taxation.
[00:23:50.348 --> 00:23:55.251]  That's something that Jim Tucker talked a lot about over the last couple of years through the U.N.
[00:23:55.291 --> 00:24:00.274]  organization, such as the Global Plan, which is one of the Bildenberg's pet projects for over a decade.
[00:24:00.314 --> 00:24:02.116]  Now, I've talked about this about five years ago.
[00:24:02.136 --> 00:24:05.158]  Now, the strategy is to advance the global governance agenda.
[00:24:06.138 --> 00:24:15.104]  It would include programs to discredit individuals such as myself, such as yourself, such as Jim Tucker and organizations... So they openly talked about programs!
[00:24:15.404 --> 00:24:17.625]  They openly talked about the NGOs, exactly.
[00:24:17.925 --> 00:24:23.708]  And I think this is the first time, as far back as I can remember, where they actually openly talked about it at the conference.
[00:24:23.869 --> 00:24:29.732]  And so NGO folks is like taking a rent-a-mob and then giving it government power and claiming it represents the people.
[00:24:30.635 --> 00:24:31.036]  Exactly.
[00:24:31.897 --> 00:24:53.079]  Now, the United Nations Environment Program, along with all the environmental treaties under its jurisdiction, would ultimately be governed by, from what I understand, a special body of environmental activists chosen, now look at this, only from accredited NGOs appointed by delegates to the General Assembly of the United Nations, who are themselves appointed by the President
[00:24:56.381 --> 00:25:09.749]  Alex Jones here announcing the release of my new film, Police State 3 Total Enslavement.
[00:25:09.769 --> 00:25:14.331]  Police State 3 details the architecture, goals, and operations of the New World Order.
[00:25:14.491 --> 00:25:18.894]  There is a chance to use this disaster for the New World Order.
[00:25:18.914 --> 00:25:20.055]  The New World Order.
[00:25:22.031 --> 00:25:26.252]  The film documents dozens of confirmed cases of government-sponsored terrorism worldwide.
[00:25:26.313 --> 00:25:33.256]  We rip the sinister Patriot Act legislation 1 and 2 apart, piece by piece, and reveal the arrogance of what Ashcroft has to say about your liberty.
[00:25:33.376 --> 00:25:35.437]  You will lose your liberty.
[00:25:35.737 --> 00:25:46.122]  Homeland Security, executive orders, forced vaccinations, the new prison economy, the Total Information Society, the Pan-American Union, federal gun grabs, government-run white slavery rings, and much, much more.
[00:25:46.382 --> 00:25:48.523]  If you want to understand what the new world order really is,
[00:25:48.763 --> 00:25:51.765]  In my new two and a half hour video, Police Day 3 is for you!
[00:25:52.225 --> 00:25:55.627]  Visit InfoWars.com or PrisonPlanet.com to order or call toll free 1-888-253-3139.
[00:25:55.647 --> 00:25:56.008]  That's 888-253-3139.
[00:25:56.028 --> 00:25:57.288]  Order today and spread the word!
[00:26:04.913 --> 00:26:05.694]  Terrorism.
[00:26:05.834 --> 00:26:06.594]  Terrorism.
[00:26:06.694 --> 00:26:12.758]  Chemical attacks, dirty bombs, fallout, biological attack, anthrax, and to top it all off, duct tape and plastic.
[00:26:12.999 --> 00:26:14.600]  Alarming words for our time.
[00:26:14.840 --> 00:26:17.341]  But how do you protect your family during such a crisis?
