[00:00:01.300 --> 00:00:01.920]  We've got it.
[00:07:29.579 --> 00:07:34.163]  Training facilities.
[00:07:34.163 --> 00:07:35.485]  The Army training facilities.
[00:07:37.162 --> 00:07:46.945]  All of them have the exact same staged event in the barracks and at the vending machines, saying no N-words allowed.
[00:07:46.945 --> 00:07:54.488]  And it's all done under orders of the whole network of the Democratic Party.
[00:07:54.488 --> 00:07:58.609]  They are encouraged to do it.
[00:07:58.609 --> 00:08:03.711]  And now that they've demonized me in the news, I'm going to talk about this later, not because it's about me, because it's so illustrative.
[00:08:07.059 --> 00:08:19.383]  John Ronson, I've known 20 years, and who acts all nice and friendly, but then every time doesn't deliver on what he says he'll do.
[00:08:19.383 --> 00:08:20.223]  Super manipulative.
[00:08:20.223 --> 00:08:31.006]  When I told him, I said, I know you're manipulating people, but I'll go on your NPR show, because it does have 5 million listeners.
[00:08:34.130 --> 00:08:45.157]  And they have been camped out in Rockwall, Texas, where I'm from, I guess for months off and on, canvassing everybody.
[00:08:45.157 --> 00:08:58.767]  And then they get me on the interview that they're doing in a couple weeks and literally make up whole cloth stories.
[00:08:58.767 --> 00:08:59.587]  And guess what?
[00:08:59.587 --> 00:09:01.148]  I know Ronson learned the truth.
[00:09:01.148 --> 00:09:01.949]  I've got his text messages.
[00:09:02.921 --> 00:09:07.404]  I think I'm gonna make a mini-documentary out of this.
[00:09:07.404 --> 00:09:11.487]  He's like, oh, it's like Wild Wild West, pretty incredible stuff, pretty incredible stories.
[00:09:11.487 --> 00:09:13.488]  And I'm like, oh, so you did go talk to people.
[00:09:13.488 --> 00:09:16.010]  I'm not bragging, I don't live back in high school.
[00:09:16.010 --> 00:09:23.014]  Couldn't wait to get out of high school, I didn't particularly dislike it, I was just, I had college friends.
[00:09:23.014 --> 00:09:31.360]  I guess I'm already getting into the story, and Ronson was working on this theory that I was this loner, and unhappy, and that's why I'm this bad person,
[00:09:32.895 --> 00:09:35.576]  You know, like psychopaths, I guess, have bad, you know, upbringings or whatever.
[00:09:35.576 --> 00:09:37.816]  He's written a book about that.
[00:09:37.816 --> 00:09:44.338]  It's like, sociopaths are always trying to understand themselves.
[00:09:44.338 --> 00:09:46.579]  Then they project it on to you.
[00:09:46.579 --> 00:09:49.219]  And at the end of the interview, he goes, I know this has been traumatic.
[00:09:49.219 --> 00:09:50.280]  I apologize, Alex.
[00:09:50.280 --> 00:09:58.202]  I, I know your, your childhood was traumatic and it's okay if you need to call me and you need to break down or anything.
[00:09:59.779 --> 00:10:02.181]  And I know they're going to edit it.
[00:10:02.181 --> 00:10:05.905]  So I recorded the whole thing.
[00:10:05.905 --> 00:10:07.146]  With video, audio, everything.
[00:10:07.146 --> 00:10:08.608]  And I told him that as well.
[00:10:08.608 --> 00:10:12.091]  I don't think he was listening.
[00:10:12.091 --> 00:10:13.352]  At the end I go, you know I recorded this.
[00:10:13.352 --> 00:10:15.014]  He goes, you did Alex.
[00:10:15.014 --> 00:10:17.356]  So I'm looking for that letter.
[00:10:17.356 --> 00:10:18.818]  I'm looking for the National Emergency and all the big news.
[00:10:20.618 --> 00:10:26.200]  It's just, I never do mainstream interviews, but I have this thing for people I've known a long time.
[00:10:26.200 --> 00:10:33.181]  Emerson is a smart and interesting guy, but... Come on, Alex, you're such a powerful and important person.
[00:10:33.181 --> 00:10:35.362]  Please do the interview.
[00:10:35.362 --> 00:10:36.762]  It's very nice, the story.
[00:10:36.762 --> 00:10:39.803]  It's actually uplifting and wild, wild west.
[00:10:39.803 --> 00:10:43.284]  I mean, I've got all the text messages.
[00:10:43.284 --> 00:10:46.425]  And I'm like, dude, you're manipulating me, telling me I'm powerful and I'm important.
[00:10:46.425 --> 00:10:49.586]  I said, there's no way you're going to tell any of the real stories.
[00:10:51.391 --> 00:10:54.093]  Because they make me look like John Wayne.
[00:10:54.093 --> 00:10:57.775]  And my bragging is just, you know, it was a very rough high school.
[00:10:57.775 --> 00:10:59.236]  A lot of people started fights.
[00:10:59.236 --> 00:11:00.217]  And I was in hundreds of fights.
[00:11:00.217 --> 00:11:03.860]  People attacked me, growing certainly in fifth grade, hundreds of times.
[00:11:03.860 --> 00:11:10.304]  Kids that were two or three grades, you know, out of school.
[00:11:10.304 --> 00:11:13.806]  Like I said, when I was in sixth grade, there were a lot of kids with mustaches.
[00:11:13.806 --> 00:11:14.967]  They'd go around and beat people up.
[00:11:14.967 --> 00:11:17.569]  The school would do nothing because they were minorities.
[00:11:17.569 --> 00:11:18.309]  That means God.
[00:11:19.642 --> 00:11:21.722]  And so the white kids all got to be beaten up.
[00:11:21.722 --> 00:11:23.583]  And see, that's why I'm the bad racist, you see.
[00:11:23.583 --> 00:11:30.044]  I'm the person that's been racially attacked, let's not exaggerate, a hundred times.
[00:11:30.044 --> 00:11:32.985]  And they didn't pick any of the racial attacks.
[00:11:32.985 --> 00:11:41.507]  They picked a fight with a, I guess the term would be redneck or roper.
[00:11:41.507 --> 00:11:46.088]  They picked one of those fights and then totally misrepresented what happened
[00:11:47.932 --> 00:11:51.953]  To make me the villain and then made up some other wild story.
[00:11:51.953 --> 00:12:05.618]  And the reason I bring this up is it's like being raped when these people pretend to be journalists and then they just completely make up whatever they want.
[00:12:05.618 --> 00:12:09.700]  Completely make up whatever they want.
[00:12:10.834 --> 00:12:11.874]  And they use props.
[00:12:11.874 --> 00:12:13.435]  People are like, well, Alex Jones is a villain.
[00:12:13.435 --> 00:12:14.975]  Alex Jones is a bad guy.
[00:12:14.975 --> 00:12:17.336]  So we'll say you wear swastika shoes.
[00:12:17.336 --> 00:12:18.456]  That was an EEOC complaint.
[00:12:18.456 --> 00:12:18.976]  No proof.
[00:12:18.976 --> 00:12:19.616]  Got dropped.
[00:12:19.616 --> 00:12:21.337]  Totally false.
[00:12:21.337 --> 00:12:26.418]  I mean, if you ever catch me wearing swastika shoes, that's when you need to shoot me.
[00:12:26.418 --> 00:12:28.158]  Hitler was a horrible loser.
[00:12:28.158 --> 00:12:29.899]  He destroyed Europe.
[00:12:29.899 --> 00:12:35.560]  He killed 20 million Germans, not to mention 27 million Russians and millions of Jews and people.
[00:12:35.560 --> 00:12:37.561]  I mean, I'm just so sick of Hitler.
[00:12:39.383 --> 00:12:43.385]  And I'm sick of hearing I'm associated with Hitler.
[00:12:43.385 --> 00:12:48.086]  And I'm sick of all the racist minorities pointing their finger at white people and saying we're the bad people.
[00:12:48.086 --> 00:12:49.527]  It's disgusting!
[00:12:49.527 --> 00:12:52.188]  And the left are the ones fueling it.
[00:12:52.188 --> 00:12:54.129]  The average quote minority just wants to live their life.
[00:12:54.129 --> 00:12:57.090]  They're good people.
[00:12:57.090 --> 00:12:58.791]  But I just, I knew exactly what...
[00:12:59.898 --> 00:13:02.479]  Kavanaugh, Brett Kavanaugh felt like.
[00:13:02.479 --> 00:13:08.701]  But they were saying that he raped women, and then all these other women came out later when they got charged, said, okay, I just made it up.
[00:13:08.701 --> 00:13:11.742]  You know, it's political.
[00:13:11.742 --> 00:13:14.423]  The truth is, I know people that know Kavanaugh.
[00:13:14.423 --> 00:13:15.123]  I checked into it.
[00:13:15.123 --> 00:13:20.505]  They go, dude, that dude was a virgin when he got married.
[00:13:20.505 --> 00:13:22.225]  Ultra super nerd.
[00:13:22.225 --> 00:13:24.586]  Mr. first in class every test.
[00:13:24.586 --> 00:13:26.907]  Mr. study 20 hours for every test.
[00:13:26.907 --> 00:13:27.547]  I know the type.
[00:13:29.093 --> 00:13:35.255]  It's not a bad type.
[00:13:35.255 --> 00:13:37.375]  My son is obsessed with making a perfect grade on the SAT.
[00:13:37.375 --> 00:13:43.197]  I mean, he's not Cavanaugh level, you know, leave it to Beaver, but he's close.
[00:13:43.197 --> 00:13:44.917]  I'm like, my God, my son's like, leave it to Beaver.
[00:13:44.917 --> 00:13:45.937]  This is wonderful.
[00:13:45.937 --> 00:13:55.040]  He wins all the speech awards, he's very outgoing, he takes girls out on dates, but, you know, he's not even gonna, you know, kiss them or anything until he gets serious in college, and I'm like,
[00:13:55.782 --> 00:13:58.924]  Well, 30 years ago, I'd say, that guy's a wimp.
[00:13:58.924 --> 00:14:00.185]  I'd say, man, I'm proud of my son.
[00:14:00.185 --> 00:14:09.512]  The point is, imagine Kavanaugh, where he's all about his whole life is straight-lace, his whole life is executing by the book, and that's his whole value.
[00:14:09.512 --> 00:14:18.119]  And then these people come along and just make all this crap up, and they sit there knowing it's made up, knowing the truth.
[00:14:23.812 --> 00:14:27.714]  Knowing the truth, and they don't want anything to do with it.
[00:14:27.714 --> 00:14:41.423]  It's like Louie Gohmert, Congressman from Texas, told Sundar Pichai, he said, you wouldn't know the light if you saw it because you've never seen it.
[00:14:41.423 --> 00:14:43.484]  He's don't know what light is.
[00:14:43.484 --> 00:14:44.485]  Now I was wild.
[00:14:44.485 --> 00:14:45.565]  I was out of control.
[00:14:45.565 --> 00:14:47.947]  I was a hellion.
[00:14:47.947 --> 00:14:49.608]  I wasn't like a criminal, but I was a hellion.
[00:14:50.413 --> 00:14:52.975]  And thank God I made it out of it by about 16 and a half.
[00:14:52.975 --> 00:14:56.176]  But the point is, they don't want any of that truth.
[00:14:56.176 --> 00:14:59.278]  They just want to make stuff up.
[00:14:59.278 --> 00:15:07.103]  And again, I know everyone knows it, but until you experience the premeditated lying,
[00:15:09.025 --> 00:15:10.787]  I mean, take Megyn Kelly.
[00:15:10.787 --> 00:15:12.748]  She says, it's not about Sandy Hook.
[00:15:12.748 --> 00:15:16.792]  I want to know about you're so interesting and about your family and about your divorce, what you've gone through.
[00:15:16.792 --> 00:15:17.333]  She gets here.
[00:15:17.333 --> 00:15:18.694]  It's all about Sandy Hook.
[00:15:18.694 --> 00:15:20.035]  I say Sandy Hook happened.
[00:15:20.035 --> 00:15:24.339]  She edits it to have me say it happened so they can sue me.
[00:15:24.339 --> 00:15:26.100]  She's a damn lawyer.
[00:15:26.100 --> 00:15:35.349]  And I'm just saying, folks, you don't understand the level until you experience the premeditated fraud of these people.
[00:15:36.664 --> 00:15:45.930]  Until you experience the fact that you give an interview to the New York Times, ABC News, NPR, they're going to lie because that's who they are.
[00:15:45.930 --> 00:15:47.451]  It's what they do.
[00:15:47.451 --> 00:15:53.315]  They can't do anything else!
[00:15:53.315 --> 00:15:55.617]  And we have to get it through our head.
[00:15:55.617 --> 00:15:56.958]  These people are the enemy.
[00:15:59.184 --> 00:16:01.085]  Fully cooked, ready-to-eat bacon.
[00:16:01.085 --> 00:16:04.306]  I'm talking thick, meaty, center-cut, presidential bacon.
[00:16:04.306 --> 00:16:05.927]  Savory and delicious.
[00:16:05.927 --> 00:16:08.748]  I buy some, I use some, I store some.
[00:16:08.748 --> 00:16:09.408]  Awesome!
[00:16:09.408 --> 00:16:12.509]  No refrigeration needed with a 10-year shelf life.
[00:16:12.509 --> 00:16:14.070]  NASA PAC Technology.
[00:16:14.070 --> 00:16:14.690]  Bacon.
[00:16:14.690 --> 00:16:18.852]  Fully cooked, fully hydrated, ready-to-eat right from the pack bacon.
[00:16:18.852 --> 00:16:20.273]  Or warm and served.
[00:16:20.273 --> 00:16:22.333]  Life-saving, ready-to-eat bacon.
[00:16:22.333 --> 00:16:24.274]  10-year shelf life bacon.
[00:16:24.274 --> 00:16:27.055]  Ships free at FullyCookedBacon.com.
[00:16:27.055 --> 00:16:28.276]  FullyCookedBacon.com.
[00:16:29.136 --> 00:16:35.121]  We pledge allegiance to one flag, and that flag is the American flag.
[00:16:35.788 --> 00:16:40.491]  Did you know the official national American flag has never been manufactured for retail stores?
[00:16:40.491 --> 00:16:42.792]  The one that Americans fought and died for.
[00:16:42.792 --> 00:16:45.594]  The one symbol that represents our Constitution.
[00:16:45.594 --> 00:16:49.036]  Now you can be a part of this great movement that's never been seen before.
[00:16:49.036 --> 00:16:51.337]  Together we'll recapture America.
[00:16:51.337 --> 00:16:57.080]  Call 1-877-383-4777 or visit theofficialflag.com.
[00:16:57.080 --> 00:16:58.981]  Theofficialflag.com.
[00:16:58.981 --> 00:17:01.382]  Know someone with a drinking or drug problem?
[00:17:01.382 --> 00:17:03.964]  Learn how to get sober after we share these stories.
[00:17:04.204 --> 00:17:09.267]  I was 35 with two beautiful children when my life and addiction started to spiral out of control.
[00:17:09.267 --> 00:17:16.451]  After my divorce, I went into a depression cycle and started drinking more often and using prescription drugs.
[00:17:16.451 --> 00:17:21.014]  After my second DWI and arrest, my ex-husband threatened to take our children away from me.
[00:17:21.614 --> 00:17:25.137]  I was 17 when I became addicted to heroin and meth.
[00:17:25.137 --> 00:17:28.360]  I thought I could quit on my own, but I couldn't.
[00:17:28.360 --> 00:17:31.002]  It hit me when I was arrested.
[00:17:31.002 --> 00:17:32.503]  Get sober now.
[00:17:32.503 --> 00:17:35.846]  Your private insurance may cover costs and we'll get you here.
[00:17:35.846 --> 00:17:36.646]  It's simple.
[00:17:36.646 --> 00:17:39.869]  Just call Elite Rehab Placement right now.
[00:17:39.869 --> 00:17:41.150]  Please, don't wait.
[00:17:41.150 --> 00:17:42.331]  Your life matters to us.
[00:17:42.551 --> 00:17:43.912]  800-213-9264 800-213-9264 800-213-9264 Call right now before it's too late.
[00:17:43.912 --> 00:17:43.952]  800-213-9264
[00:18:01.175 --> 00:18:08.121]  For those looking for the ultimate source of energy for their day, every day, the Brain Synergy Combo is here.
[00:18:08.121 --> 00:18:17.890]  Combining the powerful Turbo Force and Brain Force Plus nootropic formulas, this combo has what you need to hit your maximum potential every day.
[00:18:17.890 --> 00:18:26.137]  Take the tasty Tropical Berry flavored Turbo Force Instant Drink that's with you on the go or at work to help provide you with focus, clarity,
[00:18:26.417 --> 00:18:36.861]  With this combo, you can have energy wherever you need it.
[00:18:36.861 --> 00:18:46.444]  At home, on the go, in the car, and more.
[00:18:46.444 --> 00:18:54.487]  Get pure energy, on tap, and take advantage of old and new InfoWars Powerhouse formulas.
[00:18:54.787 --> 00:18:56.749]  With the Brain Synergy Combo.
[00:18:56.749 --> 00:19:00.593]  Head to InfoWarsStore.com today.
[00:19:00.593 --> 00:19:06.899]  We're bringing back one of the biggest fan favorite formulas we've ever offered with even better ingredients.
[00:19:06.899 --> 00:19:08.440]  Ultimate Bone Broth.
[00:19:08.440 --> 00:19:14.807]  InfoWars Life is proud to bring you a powerhouse bone broth formula to help push you to your limits.
[00:19:14.807 --> 00:19:18.230]  This incredible formula will help you get the most out of your workout.
[00:19:18.490 --> 00:19:36.107]  With the power of ultra-high quality bone broth, one of the most popular health trends on the planet, built with more than seven different superfoods and crucial compounds, Ultimate Bone Broth will help support your healthy muscles, digestion, tendons and ligaments, while also supporting your body's fight against free radicals.
[00:19:36.107 --> 00:19:41.532]  This incredible chicken bone broth formula contains time-tested ingredients such as turmeric root,
[00:19:41.912 --> 00:19:44.534]  You're listening to the Alex Jones Show!
[00:20:12.481 --> 00:20:17.622]  From the front lines of the Information War, it's Alex Jones.
[00:20:17.622 --> 00:20:21.123]  Tell me I'm alive tonight, out on the streets again.
[00:20:21.123 --> 00:20:26.625]  Turn me on, I'm high tonight, something you'll never forget.
[00:20:42.359 --> 00:20:44.581]  You better turn me loose.
[00:20:44.581 --> 00:20:48.204]  You better set me free.
[00:20:48.204 --> 00:20:51.526]  A little bit better than I used to be, because I'm alive.
[00:20:51.526 --> 00:20:53.308]  Livewire!
[00:20:53.308 --> 00:20:54.449]  Woo!
[00:20:54.449 --> 00:20:55.169]  Come on, baby!
[00:20:55.169 --> 00:20:58.572]  You gotta play with me.
[00:20:58.572 --> 00:20:59.953]  I'm your livewire.
[00:20:59.953 --> 00:21:02.195]  I'm glad Trump declared the emergency.
[00:21:02.195 --> 00:21:03.676]  That's a big win.
[00:21:03.676 --> 00:21:07.319]  But Pelosi is planning, coming out with the Second Amendment.
[00:21:07.319 --> 00:21:08.600]  Listen to this little bit of guitar right here.
[00:21:12.938 --> 00:21:16.901]  Most Americans incorrectly think gun murder rates have gotten worse.
[00:21:16.901 --> 00:21:17.321]  Not better.
[00:21:17.321 --> 00:21:19.202]  The Washington Post told the truth.
[00:21:19.202 --> 00:21:31.671]  Blind Hog signs Akron.
[00:21:31.671 --> 00:21:33.092]  Oh, we gotta stop the music.
[00:21:33.092 --> 00:21:35.193]  Thank you.
[00:21:35.193 --> 00:21:36.314]  Oh, boy.
[00:21:36.314 --> 00:21:37.315]  I'm just trying to...
[00:21:38.291 --> 00:21:40.192]  Process everything.
[00:21:40.192 --> 00:22:03.019]  But when you run into solid walls of liars, like Brett Kavanaugh did, consciously trying to destroy you by just making things up, and then they turn it around and create HBO characters, and Showtime characters, and Comedy Central characters, saying it's me, playing clips of me on the shows,
[00:22:04.534 --> 00:22:07.675]  And I walk down the street and people go, it's Homeland Man!
[00:22:07.675 --> 00:22:12.137]  It's Homeland Man!
[00:22:12.137 --> 00:22:18.560]  I've had national reporters in the studio and they're looking for the fake news command base with a hundred people typing lies.
[00:22:18.560 --> 00:22:20.641]  That's the New York Times, not us!
[00:22:22.682 --> 00:22:27.186]  Of course the public didn't buy Sandy Hook, because they don't know what to buy.
[00:22:27.186 --> 00:22:42.321]  You've got the police saying they believe that the Empire star on ABC staged the attack with two of his associates, his assistants, fellow actors.
[00:22:42.321 --> 00:22:43.422]  That's ABC News.
[00:22:45.336 --> 00:23:12.388]  Babies in incubators that never died, but we went to war and millions died, and now an Albright, like a big, fat, swollen tick, a blood-drunk demon, tells 60 Minutes, in fact, cue that up if you can, 500,000 dead Iraqi kids are a good price to pay, close quote.
[00:23:12.388 --> 00:23:13.349]  But she's a good person.
[00:23:14.759 --> 00:23:20.284]  I'm the bad man because I question these groups and these organizations, and you're not supposed to do that in America.
[00:23:20.284 --> 00:23:31.973]  You're supposed to roll over, and you're supposed to let them take your children and take your country and take your guns and take your property and take your God!
[00:23:31.973 --> 00:23:33.454]  Well, I'm not rolling over to it.
[00:23:33.454 --> 00:23:42.122]  And let me tell you, in the last 24 hours, I have had incredibly good news that I'm not at liberty to get to on multiple fronts.
[00:23:43.274 --> 00:23:44.554]  Multiple fronts.
[00:23:44.554 --> 00:23:47.295]  I mean, very good news.
[00:23:47.295 --> 00:23:56.959]  And I know people want good news and so Q, you know, gives you this good news and everybody's in on the Q thing and the little breadcrumbs and they're smart and they know what's real.
[00:23:56.959 --> 00:24:01.640]  It's like a fortune cookie.
[00:24:01.640 --> 00:24:04.441]  This is the real world.
[00:24:04.441 --> 00:24:06.242]  I told you Trump was going to win.
[00:24:06.242 --> 00:24:08.923]  I got on the front line to get people mobilized to do it.
[00:24:08.923 --> 00:24:09.603]  You did it as well.
[00:24:11.687 --> 00:24:14.289]  I told you the national emergency was coming.
[00:24:14.289 --> 00:24:18.572]  I told you they were going to fire Sessions.
[00:24:18.572 --> 00:24:22.955]  And I keep telling you everything that's going to happen.
[00:24:22.955 --> 00:24:25.597]  And so we can fight the bad stuff and hope it doesn't.
[00:24:25.597 --> 00:24:30.080]  And then the few times we actually stop something bad, people go, oh, it didn't happen.
[00:24:30.080 --> 00:24:33.282]  And then later we find out they tried to do it.
[00:24:33.282 --> 00:24:36.745]  And that's really my message to everybody here is we can win this fight.
[00:24:42.056 --> 00:24:46.819]  But we have to let it burn into our brains real good and real hard, myself included.
[00:24:46.819 --> 00:24:51.242]  Like, why in Hades?
[00:24:51.242 --> 00:24:54.544]  Why in the River Styx?
[00:24:54.544 --> 00:24:57.245]  Why in the Ninth Circle?
[00:24:57.245 --> 00:25:02.428]  Why in the gates of hell?
[00:25:02.428 --> 00:25:07.071]  Why in the old serpent's arse?
[00:25:07.071 --> 00:25:08.452]  Did I give NPR an interview?
[00:25:11.325 --> 00:25:16.346]  Because you go back one more time thinking, someday they'll tell the truth.
[00:25:16.346 --> 00:25:21.968]  Someday, but they won't because they are frauds.
[00:25:21.968 --> 00:25:33.250]  They are fiction writers living in the real world, trying to be wizards and control people's outlook and manipulate reality into what they want reality to be.
[00:25:33.250 --> 00:25:40.872]  Instead of us just pointing out how God made things and the natural order that feels good, works good, blesses you and takes us beyond the stars.
[00:25:42.466 --> 00:25:46.587]  We're going beyond the stars.
[00:25:46.587 --> 00:25:49.348]  That's why they're not even into space exploration anymore, because they figured that out.
[00:25:49.348 --> 00:25:50.848]  They're like, space exploration?
[00:25:50.848 --> 00:25:51.308]  Ha ha!
[00:25:51.308 --> 00:25:58.250]  How about dimensional exploration?
[00:25:58.250 --> 00:26:06.952]  So we're going to go to break, and then I'll play the national emergency speech, and then Pelosi in her fascist uniform, and they keep calling her the president, though she's really the president.
[00:26:06.952 --> 00:26:10.313]  I told you that was coming, because they want to impeach Trump using Russia garbage.
[00:26:10.313 --> 00:26:11.293]  That'll get Pence out as well.
[00:26:12.847 --> 00:26:22.873]  Third in succession is Madame Moussa Beaker, who they're building up like she's a god.
