[00:00:06.394 --> 00:00:06.775]  Yeah.
[00:02:18.154 --> 00:02:23.118]  And I guess burn the f***ing school down means to stage a peaceful protest and hand out flowers.
[00:02:23.118 --> 00:02:24.899]  Yeah, enjoy prison, loser!
[00:02:24.899 --> 00:02:30.123]  Apparently, according to Twitter, calling for kids to be shot in the head is not a problem.
[00:02:30.123 --> 00:02:34.567]  From elementary school through college, I went to school with Shelton, upper middle class white boys who could
[00:02:34.747 --> 00:02:35.928]  Devastate!
[00:02:35.928 --> 00:02:37.230]  With a smirk!
[00:02:37.230 --> 00:02:39.633]  A facial gesture that weaponised their privilege.
[00:02:39.633 --> 00:02:43.417]  Infuriatingly, you can't fight that f***ing snake with a punch of words!
[00:02:43.417 --> 00:02:46.461]  Imagine being that upset over a kid smiling.
[00:02:46.461 --> 00:02:50.005]  Haha, conservatives so easily triggered by a razor ad.
[00:02:50.005 --> 00:02:51.206]  A white kid smirking.
[00:02:51.206 --> 00:02:52.628]  I honestly haven't stopped.
[00:02:54.022 --> 00:02:55.664]  Show me on the doll where the smirk hurt you.
[00:03:11.764 --> 00:03:14.469]  Caused a visceral reaction in so many!
[00:03:14.469 --> 00:03:17.653]  Yeah, because he's white and you're a self-loathing racist!
[00:03:17.653 --> 00:03:19.416]  Possible modifications?
[00:03:19.416 --> 00:03:20.838]  Assault smirk!
[00:03:20.838 --> 00:03:21.720]  Oh, and this question.
[00:03:21.720 --> 00:03:24.344]  Have you ever seen a more punchable face than this kid's?
[00:03:24.344 --> 00:03:24.965]  Yeah, yours!
[00:03:24.965 --> 00:03:26.387]  If you know this little s***!
[00:03:27.088 --> 00:03:30.190]  Punch him in the nuts and send me the video of it!
[00:03:30.190 --> 00:03:33.072]  Promoting sexual assault of children to own the bigots.
[00:03:33.072 --> 00:03:38.676]  When a guy whose entire culture and population was destroyed by foreigners tells you walls don't work.
[00:03:38.676 --> 00:03:40.077]  Smiles in Caucasian.
[00:03:40.077 --> 00:03:44.700]  Forget the white supremacist OK sign, the ADL just found a new hate symbol.
[00:03:44.700 --> 00:03:45.861]  Smirking!
[00:03:45.861 --> 00:03:46.161]  MAGA!
[00:03:46.681 --> 00:03:48.222]  The American Swastika.
[00:03:48.222 --> 00:03:50.424]  Salty by name, salty by nature.
[00:03:50.424 --> 00:03:54.887]  And you'll never guess which behavior the media deemed inappropriate for society.
[00:03:54.887 --> 00:03:58.269]  Fuller Picture emerges a viral video between Native American men and Catholic students.
[00:03:58.269 --> 00:03:59.510]  The New York Times.
[00:03:59.510 --> 00:04:09.496]  Fuller Picture equals we believed lies, failed to perform basic journalistic due diligence, and ruined the lives of numerous children because Orange Man Bad.
[00:04:09.496 --> 00:04:10.557]  Breaking News.
[00:04:12.159 --> 00:04:12.459]  Orange man bad.
[00:04:12.459 --> 00:04:12.759]  Orange man bad.
[00:04:12.759 --> 00:04:13.080]  Orange man bad.
[00:04:13.080 --> 00:04:13.420]  Orange man bad.
[00:04:13.420 --> 00:04:13.720]  Orange man bad.
[00:04:13.720 --> 00:04:14.020]  Orange man bad.
[00:04:14.020 --> 00:04:14.321]  Orange man bad.
[00:04:14.321 --> 00:04:14.641]  Orange man bad.
[00:04:14.641 --> 00:04:14.941]  Orange man bad.
[00:04:14.941 --> 00:04:15.281]  Orange man bad.
[00:04:15.281 --> 00:04:15.602]  Orange man bad.
[00:04:15.602 --> 00:04:15.922]  Orange man bad.
[00:04:15.922 --> 00:04:16.222]  Orange man bad.
[00:04:16.222 --> 00:04:16.542]  Orange man bad.
[00:04:16.542 --> 00:04:16.843]  Orange man bad.
[00:04:16.843 --> 00:04:17.143]  Orange man bad.
[00:04:17.143 --> 00:04:17.443]  Orange man bad.
[00:04:17.443 --> 00:04:17.743]  Orange man bad.
[00:04:17.743 --> 00:04:18.044]  Orange man bad.
[00:04:18.044 --> 00:04:18.344]  Orange man bad.
[00:04:18.344 --> 00:04:18.664]  Orange man bad.
[00:04:18.664 --> 00:04:18.964]  Orange man bad.
[00:04:18.964 --> 00:04:19.265]  Orange man bad.
[00:04:19.265 --> 00:04:19.585]  Orange man bad.
[00:04:19.585 --> 00:04:20.045]  Orange man bad.
[00:04:20.045 --> 00:04:20.445]  Orange man bad.
[00:04:20.445 --> 00:04:20.846]  Orange man bad.
[00:04:20.846 --> 00:04:21.206]  Orange man bad.
[00:04:21.206 --> 00:04:21.526]  Orange man bad.
[00:04:21.526 --> 00:04:21.826]  Orange man bad.
[00:04:21.826 --> 00:04:22.127]  Orange man bad.
[00:04:22.127 --> 00:04:22.427]  Orange man bad.
[00:04:22.427 --> 00:04:22.727]  Orange man bad.
[00:04:22.727 --> 00:04:23.047]  Orange man bad.
[00:04:23.047 --> 00:04:23.508]  Orange man bad.
[00:04:23.508 --> 00:04:23.848]  Orange man bad.
[00:04:23.848 --> 00:04:24.168]  Orange man bad.
[00:04:24.168 --> 00:04:24.469]  Orange man bad.
[00:04:24.469 --> 00:04:24.769]  Orange man bad.
[00:04:24.769 --> 00:04:25.069]  Orange man bad.
[00:04:25.069 --> 00:04:25.369]  Orange man bad.
[00:04:25.369 --> 00:04:25.669]  Orange man bad.
[00:04:25.669 --> 00:04:25.990]  Orange man bad.
[00:04:25.990 --> 00:04:26.350]  Orange man bad.
[00:04:26.350 --> 00:04:26.670]  Orange man bad.
[00:04:26.670 --> 00:04:26.970]  Orange man bad.
[00:04:26.970 --> 00:04:27.271]  Orange man bad.
[00:04:27.271 --> 00:04:27.591]  Orange man bad.
[00:04:27.591 --> 00:04:27.891]  Orange man bad.
[00:04:27.891 --> 00:04:28.231]  Orange man bad.
[00:04:28.231 --> 00:04:28.592]  Orange man bad.
[00:04:28.592 --> 00:04:28.912]  Orange man bad.
[00:04:28.912 --> 00:04:29.232]  Orange man bad.
[00:04:29.232 --> 00:04:29.573]  Orange man bad.
[00:04:29.573 --> 00:04:29.893]  Orange man bad.
[00:04:29.893 --> 00:04:30.193]  Orange man bad.
[00:04:30.273 --> 00:04:31.934]  Where was your outrage then?
[00:04:31.934 --> 00:04:37.275]  I'm calling for a total and complete shutdown of teenagers wearing MAGA hats until we can figure out what is going on.
[00:04:37.275 --> 00:04:39.096]  They seem to be poisoning young minds.
[00:04:39.096 --> 00:04:45.758]  Yeah, I'm calling for the total and complete shutdown of your Twitter account until you can figure out what a lying f***ing moron you are.
[00:04:45.758 --> 00:04:47.558]  Guilty of racist taunt.
[00:04:47.558 --> 00:04:48.739]  Innocent of all charges.
[00:04:48.739 --> 00:04:52.220]  So the media ran a completely fake news story.
[00:04:52.220 --> 00:04:56.081]  Alright folks, Paul's full, extremely powerful report is on Infowars.com.
[00:04:56.081 --> 00:04:58.282]  We launch the main transmission in 60 seconds.
[00:05:03.106 --> 00:05:06.149]  When it comes to rebuilding your energy, convenience is key.
[00:05:06.149 --> 00:05:12.574]  While coffee, candy, and other sugary products can give you a short boost, the crash can leave you more tired than ever.
[00:05:12.574 --> 00:05:28.047]  Turbo Force from Info Wars Life is a powerful mix-in energy packet that utilizes vitamins, amino acids, and extracts used for hundreds of years to provide you focus, clarity, and a boost of energy on the go.
[00:05:28.047 --> 00:05:31.790]  Simply take a packet, mix it into the indicated amount of water, and enjoy!
[00:05:33.604 --> 00:05:41.649]  With 14 servings per box for a two-week or more supply, this is the formula to stock up on whenever you need a boost.
[00:05:41.649 --> 00:05:48.054]  Perfect for work, in the car, or at home, TurboForce is the ultimate answer to a sluggish day.
[00:05:48.054 --> 00:05:50.055]  Don't let your day slow you down.
[00:05:50.055 --> 00:05:52.917]  Perk up with TurboForce at infowarrestore.com.
[00:06:08.897 --> 00:06:24.013]  We now take you live to the Central Texas Command Center and the heart of the resistance, rallying patriots worldwide.
[00:06:24.013 --> 00:06:26.736]  You're listening to the Alex Jones Show.
[00:06:31.872 --> 00:06:33.852]  It's Tuesday, January 22nd, 2019.
[00:06:33.852 --> 00:06:36.113]  I am your host, Alex Jones.
[00:06:36.113 --> 00:06:40.854]  Thank you so much for joining us.
[00:06:40.854 --> 00:06:42.114]  A lot of good things are happening.
[00:06:42.114 --> 00:06:44.175]  A lot of bad things are happening, obviously.
[00:06:44.175 --> 00:06:56.878]  But I said yesterday at the start of the broadcast that this Covington conspiracy, the Covington hoax, had captured not just America's attention, but the world.
[00:06:56.878 --> 00:06:58.918]  And I saw it as a tipping point.
[00:07:00.555 --> 00:07:06.796]  President Trump came out and tweeted basically those exact words this morning because it's the truth.
[00:07:06.796 --> 00:07:26.199]  It's what's happening and the formulaic way that they use a known Democratic Party activist, an actor, with a group that works for Facebook that also framed me a few months ago in D.C., very same group.
[00:07:26.199 --> 00:07:28.740]  Native American group walks up, starts screaming, F.U.
[00:07:28.740 --> 00:07:29.000]  White.
[00:07:30.373 --> 00:07:34.275]  Uh, your mother's married to her brother.
[00:07:34.275 --> 00:07:35.896]  We're glad you're going extinct.
[00:07:35.896 --> 00:07:37.597]  And I go, wow, you're super racist.
[00:07:37.597 --> 00:07:39.838]  And then she'd go, I'm really sweet and a veteran.
[00:07:39.838 --> 00:07:40.698]  Why are you doing that?
[00:07:40.698 --> 00:07:43.740]  And I went, you just called me a sub human white.
[00:07:43.740 --> 00:07:45.241]  I'm not racist lady.
[00:07:45.241 --> 00:07:46.181]  Why are you so racist?
[00:07:46.181 --> 00:07:49.142]  And they edited it out to make me look crazy.
[00:07:49.142 --> 00:07:52.964]  And you'd think I'd know I was being set up.
[00:07:52.964 --> 00:07:53.905]  Well, here's the deal.
[00:07:53.905 --> 00:07:56.246]  People like, well, Jones is a full grown man.
[00:07:56.246 --> 00:07:58.927]  We had the raw footage showed how they set us up.
[00:07:58.927 --> 00:07:59.728]  Didn't become a story.
[00:08:00.728 --> 00:08:02.348]  Post it to Infowars.com.
[00:08:02.348 --> 00:08:30.034]  Sure, maybe 100,000 people watch the video and hundreds of thousands watching live on the show, but it didn't hit but a tiny sliver of what this did because you've got a bunch of Catholic schoolboys wearing red, white, and blue, and here comes the, quote, native elder, who it turns out is a Democratic Party operative, is in a bunch of Democrat-connected movies, just as we predicted.
[00:08:31.129 --> 00:08:39.533]  Has a history of going on college campuses at Halloween to find people wearing Native American garb to get in their face and try to get beat up.
[00:08:39.533 --> 00:08:44.595]  I mean, he's been in the news five years ago for this.
[00:08:44.595 --> 00:08:46.476]  This individual.
[00:08:46.476 --> 00:08:52.899]  But to have him march over with a group of people, and the students' statements have now been confirmed.
[00:08:52.899 --> 00:08:57.461]  We have all the audio of them saying, we're going to harvest your organs.
[00:08:57.461 --> 00:08:58.362]  We're going to kill you.
[00:08:59.144 --> 00:09:01.845]  Go back to Europe, cracker ass.
[00:09:01.845 --> 00:09:09.329]  We have now multiple angles of this going on for 30 minutes.
[00:09:09.329 --> 00:09:10.909]  They're waiting for the bus.
[00:09:10.909 --> 00:09:13.490]  They're all kind of looking over scared.
[00:09:13.490 --> 00:09:20.634]  They won't start a fight with the racist minority group.
[00:09:20.634 --> 00:09:23.215]  And so they send in their provocateur.
[00:09:24.079 --> 00:09:33.787]  They send him in, just like they send in the ladies to blow smoke in my face, and say, hey, you white, you know, you white pig, and all those names.
[00:09:33.787 --> 00:09:47.579]  They send him in to beat a drum right in their face, but they start, like it's a pep rally, smiling and kind of, okay, nobody's attacking us, because for 20 minutes, 30 minutes, we have all the footage now, they're going, we're gonna kill you, Crackers!
[00:09:47.579 --> 00:09:51.583]  And you little black boys over there with them, we're gonna harvest your organs, bitch!
[00:09:52.824 --> 00:09:54.785]  We're going to kill your ass!
[00:09:54.785 --> 00:09:55.566]  We have the video.
[00:09:55.566 --> 00:09:56.946]  It's up on Infowars.com.
[00:09:56.946 --> 00:09:59.027]  We're going to be playing it this hour.
[00:09:59.027 --> 00:10:13.055]  So imagine, you've got a group of men taunting people because a few of them are wearing MAGA hats, and the Democrat congressman has responded by saying, ban, make America great again hats to be worn on people under 18.
[00:10:13.055 --> 00:10:14.216]  That's a Democrat's answer.
[00:10:14.216 --> 00:10:19.679]  Because you've got a big group of racist, leftist funded, flown in, bushed in trash,
[00:10:21.468 --> 00:10:23.609]  They march over to start a fight.
[00:10:23.609 --> 00:10:31.795]  The media edits it to say that they were surrounded.
[00:10:31.795 --> 00:10:35.697]  Again, now this, the group that works with Facebook, has been caught over and over again.
[00:10:35.697 --> 00:10:37.979]  They run this whole hoax, and the school...
[00:10:39.727 --> 00:10:50.655]  And the Republican Party leadership and National Review all come out against the horrible, white, make-America-great-again racists that surrounded the Elder.
[00:10:50.655 --> 00:10:53.396]  The Elder!
[00:10:53.396 --> 00:10:55.478]  Think about that.
[00:10:55.478 --> 00:10:56.739]  And so I was watching
[00:10:59.082 --> 00:11:01.383]  Fox News this morning for about two hours.
[00:11:01.383 --> 00:11:03.143]  I don't normally watch that much of it.
[00:11:03.143 --> 00:11:07.705]  I normally listen to music and have it on the background when I work out, but I ended up this morning watching it for two hours.
[00:11:07.705 --> 00:11:09.625]  They all have huge staffs.
[00:11:09.625 --> 00:11:15.527]  They all know about the videos that we first pointed out on Saturday night after this happened of them saying, we're going to kill you, Cracker.
[00:11:15.527 --> 00:11:16.547]  Go back to Europe.
[00:11:16.547 --> 00:11:17.807]  Now we're finding more.
[00:11:17.807 --> 00:11:19.968]  Hey, fags, we're going to get you.
[00:11:19.968 --> 00:11:21.869]  You know, Donald Trump's gay.
[00:11:21.869 --> 00:11:23.409]  He's going to hell.
[00:11:23.409 --> 00:11:25.430]  All you fags are going to hell.
[00:11:25.430 --> 00:11:26.250]  This is the left.
[00:11:28.211 --> 00:11:29.152]  Okay?
[00:11:29.152 --> 00:11:31.353]  We have all this extra video now.
[00:11:31.353 --> 00:11:32.834]  They've had all this.
[00:11:32.834 --> 00:11:34.034]  They've looked at it all.
[00:11:34.034 --> 00:11:36.956]  And the shows are like, well, the kids should have left.
[00:11:36.956 --> 00:11:37.917]  These are Fox News shows.
[00:11:37.917 --> 00:11:40.618]  And, well, this shows how America's at each other's throats.
[00:11:40.618 --> 00:11:50.344]  So, on purpose, Fox News and no one else will show all the footage that tens of millions are seeing of them going, we're gonna kill your ass, crackers!
[00:11:50.344 --> 00:11:53.025]  And you black kids over there, we're gonna harvest your organs!
[00:11:53.025 --> 00:11:54.526]  You're dead!
[00:11:54.526 --> 00:11:56.507]  When we come over there, we're gonna beat your ass!
[00:11:56.507 --> 00:11:57.268]  I have all this video.
[00:11:59.381 --> 00:12:05.283]  One of the videos we put out of this has 10 million views today.
[00:12:05.283 --> 00:12:09.365]  So see, the mainstream media thinks nobody's seeing all this.
[00:12:09.365 --> 00:12:11.065]  Oh, everybody's seeing.
[00:12:11.065 --> 00:12:12.666]  Then they turn on even Fox News.
[00:12:14.395 --> 00:12:23.599]  And they won't even show you how vicious and hateful... I mean, the Democrats, you can walk down a line of Democrats at these marches for an hour.
[00:12:23.599 --> 00:12:26.240]  In front of their kids, they go, F you!
[00:12:26.240 --> 00:12:27.220]  I'll beat your ass!
[00:12:27.220 --> 00:12:28.261]  I hope you die!
[00:12:28.261 --> 00:12:29.281]  They'll say it to women.
[00:12:29.281 --> 00:12:32.202]  They'll run up and grab men's genitals, and the police will laugh.
[00:12:32.202 --> 00:12:33.283]  And they'll say, I'm a liberal!
[00:12:33.283 --> 00:12:35.563]  I can grab your genitals!
[00:12:35.563 --> 00:12:40.666]  They are mad dog crazy!
[00:12:40.666 --> 00:12:41.566]  But here's the good news.
[00:12:43.285 --> 00:12:46.147]  We're going to play all these clips here today.
[00:12:46.147 --> 00:12:49.769]  America's and the world's interest has now been piqued.
[00:12:49.769 --> 00:12:51.591]  This is a tipping point.
[00:12:51.591 --> 00:12:58.495]  Because despite all the censorship and all the manipulation, the truth is getting out and people are seeing what unhinged monsters the left are.
[00:12:58.495 --> 00:13:04.859]  Now Alexander Cortez is saying the world's going to end in 12 years if we don't pay carbon taxes to the Rothschilds.
[00:13:04.859 --> 00:13:11.444]  She's saying billionaires shouldn't exist when it's the big mega billionaires that are actually pushing this global consolidation and are tax exempt.
[00:13:13.746 --> 00:13:16.429]  While Venezuela collapses, these people are out of control.
[00:13:16.429 --> 00:13:23.576]  But just to illustrate, and I'm not bragging, it's why Infowars is so important, it was robbed due on Saturday.
[00:13:23.576 --> 00:13:30.563]  Robbed due on Saturday, and we were up here doing special reports that began to tweet out, hey, look at these angles of the videos we found.
[00:13:30.563 --> 00:13:35.608]  And then Jack Posobiec and others picked it up after the Women's March, pointing out this didn't happen.
[00:13:35.608 --> 00:13:36.790]  And it chained reaction.
[00:13:38.072 --> 00:13:44.855]  It chained reaction, and then by Sunday night, Monday, people were going, oh, maybe there's another side.
[00:13:44.855 --> 00:13:49.877]  And then today, CNN's like, okay, it was wrong what happened to these kids, because they had to close the school.
[00:13:49.877 --> 00:13:52.318]  They've got prominent people saying, bomb them, kill them.
[00:13:52.318 --> 00:13:56.380]  They doxed their whole families.
[00:13:56.380 --> 00:13:57.600]  This is real bullying.
[00:13:57.600 --> 00:13:59.041]  This is real terrorization.
[00:14:03.499 --> 00:14:05.240]  And so now it's all blown up in their face.
[00:14:05.240 --> 00:14:07.160]  But that's what Rush Limbaugh pointed out.
[00:14:07.160 --> 00:14:10.581]  He said, shame on National Review, shame on Fox News.
[00:14:10.581 --> 00:14:11.601]  It's a long 12-minute clip.
[00:14:11.601 --> 00:14:15.723]  I'm just going to play a minute of it next break, after the break.
[00:14:15.723 --> 00:14:20.164]  He said that the Republicans just jump on other Republicans, including these young kids.
[00:14:20.164 --> 00:14:21.244]  The school did it.
[00:14:21.244 --> 00:14:22.545]  The National Review did it.
[00:14:22.545 --> 00:14:23.605]  Fox News did it.
[00:14:23.605 --> 00:14:29.727]  To all virtue signal and say, yes, we're sorry, we're bad, to get curry favor with the corporate media that everyone hates.
[00:14:30.566 --> 00:14:35.688]  It's like Congressman Steve King.
[00:14:35.688 --> 00:14:38.950]  He didn't say white supremacy is good.
[00:14:38.950 --> 00:14:44.773]  He said white supremacy and white nationalism is not the same as nationalism.
[00:14:44.773 --> 00:14:53.336]  But the Republicans all wanted a virtue signal and they all wanted to strip him of his committeeship just to show how they're groveling and pissing down their legs.
[00:14:53.336 --> 00:14:56.258]  Even Jim Jordan, oh gosh, and McCarthy.
[00:14:56.258 --> 00:14:57.158]  We're sorry.
[00:14:57.158 --> 00:14:58.179]  We won't do it anymore.
[00:14:58.179 --> 00:14:58.679]  We promise.
[00:15:00.503 --> 00:15:01.904]  We'll kiss your butt properly.
[00:15:01.904 --> 00:15:03.405]  Please, please, we're not racist.
[00:15:03.405 --> 00:15:05.007]  Let us show you how we're not.
[00:15:05.007 --> 00:15:18.498]  Meanwhile, Fox News won't even show you hours of footage that we shot, hours of footage others shot, where you just randomly click a feed and it's, if you whites are going to freaking die, America was never great.
[00:15:18.498 --> 00:15:19.519]  It'll never be great.
[00:15:19.519 --> 00:15:23.762]  We're bringing this country down and we're going to kill every white person.
[00:15:23.762 --> 00:15:25.444]  And usually it's a weird white person saying it.
[00:15:26.380 --> 00:15:30.348]  With like crazy racist black people and Hispanics going, that's right, bitches!
[00:15:30.348 --> 00:15:31.771]  That's right, bitches!
[00:15:31.771 --> 00:15:34.697]  I mean, I've got all this footage we're gonna show you.
[00:15:34.697 --> 00:15:36.300]  Took the team days to bleep it all.
[00:15:37.222 --> 00:15:39.343]  And it's just frothing.
[00:15:39.343 --> 00:15:41.224]  Men threatening to murder women.
[00:15:41.224 --> 00:15:44.206]  Women running up and grabbing male reporters by the genitals.
[00:15:44.206 --> 00:15:47.468]  Hispanics running up saying, I'm subhuman.
[00:15:47.468 --> 00:15:50.189]  I mean, it's just insane frothing.
[00:15:50.189 --> 00:15:55.372]  And then none of it's on the news, except edited videos to make us look bad.
[00:15:55.372 --> 00:15:57.013]  Fox News is in on it, folks.
[00:15:57.013 --> 00:15:57.674]  They're in on it.
[00:15:59.338 --> 00:16:02.700]  A doctor's office visit for erectile dysfunction on my smartphone?
[00:16:02.700 --> 00:16:03.721]  That's crazy!
[00:16:03.721 --> 00:16:06.323]  No, that's TheBestEDPill.com.
[00:16:06.323 --> 00:16:09.004]  ED can affect 40% of men by age 40.
[00:16:09.004 --> 00:16:12.587]  Now, there's a 95% less expensive option than Viagra.
[00:16:12.587 --> 00:16:19.932]  After a live, confidential video consult with a fully licensed doctor, we ship medicines fast, free, and direct in discreet packaging.
[00:16:19.932 --> 00:16:21.853]  Read thousands of 5-star reviews.
[00:16:21.853 --> 00:16:23.894]  Click TheBestEDPill.com.
[00:16:23.894 --> 00:16:28.618]  That's T-H-E BestEDPill.com, the online doctor's office.
[00:16:29.518 --> 00:16:31.480]  Heart disease is on the rise.
[00:16:31.480 --> 00:16:36.806]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you.
[00:16:36.806 --> 00:16:38.387]  But the symptoms are there.
[00:16:38.387 --> 00:16:46.756]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[00:16:46.756 --> 00:16:52.442]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[00:16:52.602 --> 00:16:54.423]  My blood pressure has normalized.
[00:16:54.423 --> 00:16:56.705]  My diabetes has totally improved.
[00:16:56.705 --> 00:17:01.088]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[00:17:01.088 --> 00:17:03.289]  I recommend Heart and Body Extract to everyone.
[00:17:03.289 --> 00:17:11.135]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[00:17:11.175 --> 00:17:13.638]  Order your two-month supply today by calling 866-295-5305.
[00:17:13.638 --> 00:17:13.858]  That's 866-295-5305.
[00:17:13.858 --> 00:17:15.900]  Or order online at HBextract.com.
[00:17:15.900 --> 00:17:17.762]  Heart and Body Extract, 866-295-5305.
[00:17:17.762 --> 00:17:18.703]  Or HBextract.com.
[00:17:28.593 --> 00:17:34.955]  The United States of Empire is a book that claims the United States is the empire of the world.
[00:17:34.955 --> 00:17:37.996]  George Washington had warned us against foreign wars.
[00:17:37.996 --> 00:17:43.918]  The United States of Empire shows that World Wars I and II left England broken.
[00:17:43.918 --> 00:17:47.699]  Its former colony, the U.S., had to save the empire.
[00:17:47.699 --> 00:17:48.959]  Was there ever a vote?
[00:17:48.959 --> 00:17:50.320]  Who do we fight for?
[00:17:50.320 --> 00:17:56.501]  The deep state began with World War I. The United States of Empire by James Dunn.
[00:17:56.501 --> 00:17:57.942]  Available at Amazon Books.
[00:18:03.041 --> 00:18:06.064]  When it comes to rebuilding your energy, convenience is key.
[00:18:06.064 --> 00:18:12.489]  While coffee, candy and other sugary products can give you a short boost, the crash can leave you more tired than ever.
[00:18:12.489 --> 00:18:27.982]  Turbo Force from Info Wars Life is a powerful mix-in energy packet that utilizes vitamins, amino acids and extracts used for hundreds of years to provide you focus, clarity and a boost of energy on the go.
[00:18:27.982 --> 00:18:31.725]  Simply take a packet, mix it into the indicated amount of water and enjoy!
[00:18:33.516 --> 00:18:41.562]  With 14 servings per box for a two week or more supply, this is the formula to stock up on whenever you need a boost.
[00:18:41.562 --> 00:18:47.967]  Perfect for work, in the car, or at home, TurboForce is the ultimate answer to a sluggish day.
[00:18:47.967 --> 00:18:49.989]  Don't let your day slow you down.
[00:18:49.989 --> 00:18:52.551]  Perk up with TurboForce at infowarrestore.com.
[00:19:01.306 --> 00:19:09.828]  Alex Jones here with an extremely exciting announcement that will be a gift to yourself and a gift to the InfoWar to fight the globalist and live in a free society.
[00:19:09.828 --> 00:19:13.329]  Several years ago, I set out with top formulators in the U.S.
[00:19:13.329 --> 00:19:22.851]  to create the strongest, most concentrated, over-the-top stamina, libido, workout, brain formula that is safe.
[00:19:22.851 --> 00:19:30.033]  I know from using this myself the last few months, and from seeing my friends and family use it, that this new product is going to end up being the number one
[00:19:30.273 --> 00:19:33.855]  Best-selling product at InfoWarsLife.com because it works so well.
[00:19:33.855 --> 00:19:42.101]  This is a gift you want to give yourself and then rest assured you're fighting the Info War so it's a total, absolute, sure win, no lose equation.
[00:19:42.101 --> 00:19:46.884]  Try Alpha Power exclusively available at InfoWarsLife.com for yourself.
[00:19:46.884 --> 00:19:48.785]  Ladies and gentlemen, it's non-GMO.
[00:19:48.785 --> 00:19:49.666]  It's for your brain.
[00:19:49.666 --> 00:19:50.406]  It's for sports.
[00:19:50.406 --> 00:19:52.608]  It's for activities and it's made in the USA.
[00:19:52.608 --> 00:19:55.890]  Get your Alpha Power today at InfoWarsLife.com.
[00:19:55.890 --> 00:19:58.932]  Everybody needs to try Alpha Power today.
[00:20:03.829 --> 00:20:11.254]  You're listening to the Alex Jones Show.
[00:20:11.254 --> 00:20:13.375]  Waging war on corruption.
[00:20:13.375 --> 00:20:15.737]  It's Alex Jones.
[00:20:29.156 --> 00:20:30.677]  Well, Limbaugh gets it right.
[00:20:30.677 --> 00:20:33.918]  The Republicans grovel in fear for corporate mainstream media attention.
[00:20:33.918 --> 00:20:35.639]  It's a total hoax.
[00:20:35.639 --> 00:20:39.361]  And they turned instantly on these young men and bought the leftist hoax.
[00:20:39.361 --> 00:20:42.302]  But the world is waking up and isn't buying it.
[00:20:42.302 --> 00:20:46.124]  Here's Limbaugh knocking it out of the park.
[00:20:46.124 --> 00:20:51.147]  Our old buddies at National Review were among the first to pile on these kids.
