[00:00:15.505 --> 00:00:16.271]  InfoWars.
[00:04:20.454 --> 00:04:26.097]  I mean, the spirit of awakening is on fire right now.
[00:04:26.397 --> 00:04:31.440]  And I'll tell you, you talk about the Zeitgeist, you talk about Sixth Sense, everybody feels it.
[00:04:31.960 --> 00:04:33.001]  The establishment feels it.
[00:04:33.021 --> 00:04:34.321]  They are scared to death.
[00:04:34.922 --> 00:04:38.784]  I am for the global awakening and for God judging the evil.
[00:04:39.304 --> 00:04:40.725]  But I have to tell you that
[00:04:42.307 --> 00:04:44.828]  It's so mighty that I'm scared.
[00:04:45.708 --> 00:04:47.509]  I'm not scared of the new world order, I'm scared of God.
[00:04:47.569 --> 00:04:53.610]  And just to see God's presence start coming into the world stronger has got me absolutely trembling.
[00:04:53.811 --> 00:04:59.012]  It's ecstasy actually, but still it's scary.
[00:04:59.172 --> 00:05:01.673]  Yes, yes, yes.
[00:05:02.819 --> 00:05:05.500]  We will get our hands around their throats, don't you worry.
[00:05:06.000 --> 00:05:09.181]  I'm gonna break it all down when we come up on the other side.
[00:05:09.461 --> 00:05:11.841]  Because vengeance is God's, oh yes.
[00:05:11.881 --> 00:05:17.002]  But we are nothing but vessels and tools of the Almighty.
[00:05:17.743 --> 00:05:18.703]  And willing tools.
[00:05:20.003 --> 00:05:21.163]  I'm Alex Jones, your host.
[00:05:23.224 --> 00:05:24.184]  It's Sunday, November 10th, 2019.
[00:05:24.224 --> 00:05:24.904]  358 days out from the 2020 election.
[00:05:33.336 --> 00:05:34.637]  We'll be here for the next two hours.
[00:05:37.579 --> 00:05:44.864]  The detonator has been struck by the firing pin of justice and the will of the people.
[00:05:46.746 --> 00:05:52.770]  With God's strength blowing through our sails and propelling us onward towards our great destiny.
[00:06:02.455 --> 00:06:16.382]  War room, the armory is beginning to explode in a spectacular chain reaction that will go on for decades.
[00:06:17.843 --> 00:06:30.429]  But the sizable globalist forces dug in and heavily entrenched are going to strike back and it is going to be spectacular.
[00:06:32.799 --> 00:06:42.405]  They are not openly, on every channel, on every show, the globalist control, normalizing pedophilia and satanism right now, because they're in a position of power.
[00:06:44.406 --> 00:06:53.732]  They're having to move along their whole world government, market the beef, communist Chinese social score system, because they can already see their end of days.
[00:06:55.173 --> 00:06:57.715]  Not on the horizon, but in their face.
[00:07:03.126 --> 00:07:28.787]  Later in the broadcast, I'm going to get into Jeffrey Epstein, the linchpin, or you could say that the straw that broke the camel's back of the deep state, dark forces, satanic networks that
[00:07:30.425 --> 00:07:39.707]  Use child sex and abuse as the initiation into their organization.
[00:07:42.287 --> 00:07:46.528]  And I'm going to go through mainstream news defending pedophile rings.
[00:07:48.148 --> 00:07:57.510]  And the so-called whistleblower, who's a CIA agent and leftist, who no one's supposed to say the person's name, I of course will.
[00:07:57.830 --> 00:07:58.870]  It's totally legal and awful.
[00:08:00.526 --> 00:08:10.250]  His lawyer, it was discovered last Thursday, was involved in a lot of weirdness.
[00:08:11.470 --> 00:08:17.713]  But let's just say this, more shoes will drop, but yesterday my lawyer sent me a text and said, have you seen this?
[00:08:19.514 --> 00:08:27.377]  And I don't want to say it's the cherry on top, but let's just say this, it's the dam breaking.
[00:08:29.462 --> 00:08:42.851]  And why would this individual advertise that their speciality is getting people who are convicted of child porn national security clearances?
[00:08:44.512 --> 00:08:47.234]  Yes, that's what he advertises.
[00:08:49.316 --> 00:08:58.262]  Now I said during the week, this individual goes, like if I went to Alaska and was hunting brown bear, I'd have a photo of a brown bear behind me, that's what I'm hunting.
[00:09:01.758 --> 00:09:06.240]  A box of 30-06 shells, you know, will have mule or elk on it.
[00:09:07.400 --> 00:09:09.921]  Or you're getting some shotgun shells for, you know, duck hunting.
[00:09:09.961 --> 00:09:15.563]  It's got ducks on the side of its 10-gauge magnum slugs to shoot them up high in the sky.
[00:09:16.523 --> 00:09:17.883]  It'll have geese on the side of it.
[00:09:19.004 --> 00:09:25.726]  You know, you can still buy whaling harpoons that are fired from a high-caliber rifle.
[00:09:26.566 --> 00:09:27.827]  They got whale on the side.
[00:09:28.647 --> 00:09:31.128]  Well, this guy puts out everywhere.
[00:09:32.352 --> 00:09:33.733]  I like to go to Disney World by myself.
[00:09:33.793 --> 00:09:35.274]  There's kids behind him.
[00:09:35.294 --> 00:09:36.855]  And I like to go to water parks by myself.
[00:09:37.736 --> 00:09:38.236]  Kids behind him.
[00:09:38.737 --> 00:09:39.797]  And then, you know, it's YouTube.
[00:09:39.857 --> 00:09:41.158]  Oh, look at these little girls.
[00:09:41.238 --> 00:09:42.379]  Oh, I love little girls.
[00:09:42.539 --> 00:09:44.080]  Oh, aren't these neat little girls?
[00:09:44.140 --> 00:09:49.364]  And we're just like, okay, he's advertising that the type of clientele he wants to take are pedophiles.
[00:09:49.644 --> 00:09:51.626]  I don't know if he's one, but that's what that is.
[00:09:51.866 --> 00:09:55.869]  When you use Facebook, you know, YouTube, Twitter, that's all he's talking about.
[00:09:56.149 --> 00:10:03.932]  Then we found the Twitter comments where he loves Jeffrey Epstein and thinks it would be great to be associated with him when Epstein was in prison, right before he died.
[00:10:05.153 --> 00:10:06.754]  And then articles about Little St.
[00:10:06.774 --> 00:10:09.235]  George Island, the torture island.
[00:10:11.996 --> 00:10:14.137]  And it went on and on and on and on.
[00:10:14.857 --> 00:10:23.941]  And then he leaves the tweet up where he gets people national security clearances that have child porn problems.
[00:10:30.066 --> 00:10:37.316]  And you ask yourself, again, if you were walking around in the dark and fell down, you'd be falling into this.
[00:10:37.616 --> 00:10:38.618]  I mean, it's everywhere.
[00:10:38.638 --> 00:10:40.080]  I mean, I remember.
[00:10:40.100 --> 00:10:42.043]  Oh, I remember.
[00:10:43.522 --> 00:10:54.184]  Twenty-three years ago or so, I'd already become prominent and successful in Patriot media and things, so I was running into, you know, former head of the FBI in Southern California, Ted Gunnarsson, very famous.
[00:10:54.644 --> 00:10:58.085]  He later apologized and stuff for running COINTELPRO against Martin Luther King.
[00:10:58.105 --> 00:11:01.486]  I mean, he was high up, okay, being groomed for the very top position.
[00:11:02.546 --> 00:11:09.947]  And then he found out about Satanism and child sex and wouldn't go along with it and found a bunch of stuff that was just declassified two weeks ago, all proving Gunnarsson was right.
[00:11:10.188 --> 00:11:11.808]  He told me it was all made secret by the CIA.
[00:11:14.807 --> 00:11:19.930]  And then I knew Benton Parton, the head of Air Force Development that built HAARP and space weapons.
[00:11:19.990 --> 00:11:24.872]  And I mean, this guy was three-star general, super engineer, ran the whole deal.
[00:11:25.493 --> 00:11:29.795]  And he would just go at the end of the day, he goes, well, you know, I had dinner with him five or six times, gave speeches with him.
[00:11:29.815 --> 00:11:32.837]  He just, Alex, this communist program is what we're dealing with.
[00:11:32.897 --> 00:11:35.438]  And at the end of the day, it's left-hand path satanist.
[00:11:35.518 --> 00:11:42.082]  And out of the Jacobins and the French Revolution and our intel analysis is, by the year 2020, they'll be trying to take it completely over.
[00:11:42.702 --> 00:11:52.151]  You know, you're sitting there listening to this when you're 25 years old, and you respect them, but you still think, oh, the guy's a Christian, I'm a Christian, but he sees it all that light.
[00:11:52.171 --> 00:11:55.434]  There's no way Satanists are really doing all this.
[00:11:55.474 --> 00:11:57.756]  There's no way they're using pedophile rings to control everybody.
[00:11:58.176 --> 00:12:01.879]  And it turns out, those guys were scientifically accurate.
[00:12:02.640 --> 00:12:06.904]  I mean, it was exactly what, and Parton didn't give those speeches in public.
[00:12:07.124 --> 00:12:09.166]  He would just, you know, you're eating at the restaurant with him,
[00:12:10.660 --> 00:12:12.301]  People around the table and he's telling you.
[00:12:13.302 --> 00:12:15.063]  People say, well who runs it all?
[00:12:15.083 --> 00:12:15.764]  What's the group?
[00:12:15.944 --> 00:12:17.785]  It's like, Satanist.
[00:12:19.647 --> 00:12:21.468]  Bob Dylan will tell you he sold his soul to the devil.
[00:12:21.868 --> 00:12:22.669]  They'll all tell you.
[00:12:23.149 --> 00:12:24.370]  You've got to pick a side.
[00:12:24.470 --> 00:12:25.951]  And when we come back, I'm going to hit on the news.
[00:12:26.011 --> 00:12:33.437]  But I'm going to show you just the lawyer for the supposed whistleblower.
[00:12:34.926 --> 00:12:52.802]  Who pledged to have a coup against the President one week after he was elected on Twitter, and who works for the Democrats, and who works with Hillary and Obama and all these people, and then you have this leftist in the White House brought in by McMaster and Fiona Hill that we specifically warned of, by name, along with Mike Cernovich.
[00:12:52.822 --> 00:13:01.910]  And I was pulling up the articles today where we broke it, Cernovich broke it, Roger Stone broke it, from our sources and our own research, just checking the names of the people as well.
[00:13:03.376 --> 00:13:22.205]  And then like Atlantic Monthly and CIA, Atlantic Council and Public Affairs, Foreign Affairs, CFR calling for our arrest two and a half years ago when we were specifically, our democracy depends on Jones being silenced and he needs to be arrested.
[00:13:23.046 --> 00:13:24.607]  Democrat Senator, I'm gonna show you the articles.
[00:13:25.187 --> 00:13:31.210]  And there's the name of Eric Sierra Mala, Sierra Mela.
[00:13:32.708 --> 00:13:37.909]  We absolutely had him then that he was the main leaker for McMaster of Disinfo.
[00:13:38.469 --> 00:13:40.610]  No wonder they don't want his name said because it exposes it all.
[00:13:40.970 --> 00:13:42.750]  And they're literally wanting me in prison!
[00:13:44.731 --> 00:13:48.752]  Two and a half years ago because we hit him and hit him with the truth.
[00:13:49.512 --> 00:13:50.552]  What a slime bag.
[00:13:52.033 --> 00:13:57.414]  And then the guy's lawyer leaves it up on Twitter.
[00:13:58.868 --> 00:14:08.474]  When, when, when Epstein is in jail the second time for giant child kidnapping rings, and he says, I think it would be very good to be associated with it.
[00:14:12.036 --> 00:14:17.940]  And then he says, by the way, I get people reinstated their national security clerks when they have child porn problems.
[00:14:19.681 --> 00:14:21.502]  And by the way, I love to go to Disney World alone.
[00:14:21.822 --> 00:14:23.463]  Here's some pictures of me with kids behind me.
[00:14:27.110 --> 00:14:28.671]  And you're just like, really?
[00:14:29.531 --> 00:14:30.692]  Why are they doing this?
[00:14:30.792 --> 00:14:31.772]  Why do they rub it in?
[00:14:31.792 --> 00:14:35.293]  I have stacks of articles here where they're sexualizing our children.
[00:14:35.754 --> 00:14:39.835]  Hell, they teach, you know, eight-year-olds in Travis County, where I live, how to have anal sex here.
[00:14:39.895 --> 00:14:43.237]  They have men dressed as women come in and teach them, and the parents submit to it.
[00:14:43.537 --> 00:14:43.977]  Why not?
[00:14:44.457 --> 00:14:44.897]  They're grooming them.
[00:14:44.917 --> 00:14:45.818]  They're getting them ready.
[00:14:46.738 --> 00:14:47.859]  They're breaking the ice.
[00:14:47.899 --> 00:14:54.281]  You know, like when you, back in college, get the hot girl over your apartment or whatever, you try to pour her a glass of wine and tell her, gee, you sure are pretty.
[00:14:54.321 --> 00:14:55.342]  Well, they got to do that to your kids.
[00:14:56.707 --> 00:14:57.288]  It's gonna do it!
[00:14:57.368 --> 00:14:58.308]  I think you're gonna take it!
[00:14:58.328 --> 00:15:04.754]  If you don't want to get banned on Facebook... Oh yeah, Facebook, anybody exposing this, talking about it is just banned.
[00:15:05.215 --> 00:15:08.317]  Facebook, big tech is there to protect their religion.
[00:15:08.518 --> 00:15:08.958]  Pedophilia!
[00:15:20.991 --> 00:15:25.053]  Big Brother, mainstream media, government cover-ups.
[00:15:25.813 --> 00:15:27.274]  You want to stop tyranny?
[00:15:27.514 --> 00:15:28.654]  Well, so does he.
[00:15:29.174 --> 00:15:33.896]  Live from the InfoWars.com studios, it's Alex Jones.
[00:15:35.157 --> 00:15:48.162]  Please remember that the very fact that we still exist and are on the air on hundreds of radio stations, TV stations and InfoWars.com and NewsWars.com is a testament to the resilience of free speech and Americana in the face of the globalists.
[00:15:49.440 --> 00:15:52.381]  Nothing else like this on the planet exists, and it's because of you.
[00:15:53.742 --> 00:15:54.722]  We're like a houseplant.
[00:15:54.902 --> 00:15:58.784]  If you love us and water us and fertilize us, we'll grow and be around for a long time.
[00:15:58.804 --> 00:16:00.765]  If you don't, you look over and we'll be shriveled and dead.
[00:16:00.785 --> 00:16:03.126]  But we're not a houseplant.
[00:16:03.166 --> 00:16:05.687]  We're vital to the future of humanity, as you know.
[00:16:05.707 --> 00:16:11.330]  It's a symbiotic relationship, so thank you for spreading the word, and thank you for buying the products at InfoWarsTore.com.
[00:16:11.950 --> 00:16:15.211]  Okay, let's launch now into the documentation portion of this.
[00:16:16.432 --> 00:16:18.493]  It turns out that InfoWars.com
[00:16:19.938 --> 00:16:21.965]  Alex Jones, Roger Stone and Mike Cernovich.
[00:16:23.410 --> 00:16:25.698]  Cernovich particularly on the case of Eric.
[00:16:26.937 --> 00:16:35.606]  Sierra Mela was absolutely on target, naming him as the deep state CIA operative, leaking fake disinfo on the president.
[00:16:36.306 --> 00:16:38.749]  They don't just leak information, they leak disinfo.
[00:16:39.369 --> 00:16:40.711]  And now we know that's the case.
[00:16:41.211 --> 00:16:49.840]  It was Stone that fingered McMaster and the CIA operatives and Fiona Hill and the rest of it.
[00:16:51.269 --> 00:16:55.992]  But now this guy's supposedly the source of this, even though the witnesses and the transcripts say it's not there with Ukraine.
[00:16:56.032 --> 00:17:02.236]  They want to change the subject from Russiagate that's fallen apart, and is illegal, what the Democrats did, to their new hoax, this.
[00:17:02.296 --> 00:17:10.102]  But they don't want him to face accusers or be called, or to be in the impeachment hearings that start next week, because Trump said bad things about him.
[00:17:11.583 --> 00:17:13.864]  And there's news everywhere that Don Jr.
[00:17:14.044 --> 00:17:19.108]  outed him, and Alex Jones outed him, and they need to be arrested for threatening witnesses.
[00:17:20.908 --> 00:17:21.088]  U.S.
[00:17:21.128 --> 00:17:26.813]  Code says that the Inspector General, if someone comes and whistleblows, should not release their information unless the whistleblower wants.
[00:17:26.893 --> 00:17:27.954]  Everyone else is free to.
[00:17:27.974 --> 00:17:31.137]  You're supposed to be able to face your accusers in America.
[00:17:32.298 --> 00:17:35.020]  But again, this individual was back there doing it then.
[00:17:35.441 --> 00:17:39.904]  McMaster would get drunk at dinner parties and talk about the President and say what an idiot he was.
[00:17:40.265 --> 00:17:40.905]  We broke that.
[00:17:40.925 --> 00:17:42.287]  It was later all confirmed.
[00:17:43.140 --> 00:17:45.424]  And boy did they get pissed when we got their ass fired.
[00:17:45.804 --> 00:17:46.666]  You got them fired.
[00:17:47.347 --> 00:17:51.654]  Remember John Kelly's main job was to make sure InfoWars never got on the President's desk.
[00:17:52.636 --> 00:17:53.637]  Well, don't worry.
[00:17:54.438 --> 00:17:55.600]  It all gets on his desk.
[00:17:56.766 --> 00:17:58.968]  And that's why they call it the InfoWars Presidency now.
[00:17:59.088 --> 00:17:59.708]  It backfired.
[00:17:59.988 --> 00:18:02.030]  Because we could have no audience but the President.
[00:18:02.070 --> 00:18:03.511]  That's still incredibly influential.
[00:18:03.731 --> 00:18:06.353]  But our audience is more influential than ever, thanks to you.
[00:18:06.673 --> 00:18:14.179]  Their plan to shut us down, I can report to you, has failed by the grace and glory to God.
[00:18:15.079 --> 00:18:17.041]  And only to God, but working through you.
[00:18:19.263 --> 00:18:22.245]  So, here's President Trump Friday as he was getting on Marine One.
[00:18:24.775 --> 00:18:27.076]  Talking about the lawyer who we'll get into next segment.
[00:18:27.096 --> 00:18:28.477]  I'll show you all the stuff that I mentioned.
[00:18:29.437 --> 00:18:30.058]  If you can handle it.
[00:18:30.078 --> 00:18:32.219]  I don't think I want to look at it again, but we're going to do it here.
[00:18:32.799 --> 00:18:34.980]  His support of Epstein, just all of it.
[00:18:35.220 --> 00:18:37.221]  Brian Stelter came out and said ABC did a great job.
[00:18:37.261 --> 00:18:38.042]  They should cover it up.
[00:18:38.382 --> 00:18:41.303]  You're like, why would you defend covering up child kidnapping operations?
[00:18:42.904 --> 00:18:44.885]  Because that's how you get promoted in this system.
[00:18:47.387 --> 00:18:52.449]  And again, whether they're involved in it or not, aiding and abetting it makes you just as damn guilty before God.
[00:18:53.130 --> 00:18:53.690]  And believe me,
[00:18:54.787 --> 00:18:56.167]  There's a devil and there's a God.
[00:18:56.207 --> 00:18:58.388]  There's an evil force, there's the all-powerful good force.
[00:18:59.168 --> 00:19:00.688]  Why does all-powerful good force allow that again?
[00:19:00.708 --> 00:19:04.109]  Because the Satanists will say, your God's a sadist letting us operate.
[00:19:04.209 --> 00:19:05.589]  No, you got free will, Bubba.
[00:19:08.230 --> 00:19:09.010]  And you gonna pay.
[00:19:09.910 --> 00:19:10.790]  But you got that free will.
[00:19:11.531 --> 00:19:12.911]  Because God doesn't make robots.
[00:19:12.931 --> 00:19:13.751]  That's the globalist.
[00:19:14.071 --> 00:19:14.871]  They want robots.
[00:19:15.211 --> 00:19:16.352]  People that act like robots.
[00:19:16.432 --> 00:19:17.432]  Robots that control people.
[00:19:18.484 --> 00:19:27.047]  Here's the president talking about the lawyer of the whistleblower, a magical term they give it to him, Buett power, like the dossier.
[00:19:27.527 --> 00:19:30.808]  It's not a bunch of made-up lies, it's a dossier.
[00:19:31.469 --> 00:19:35.790]  Why didn't they just say that Chris, you know, the Blasey Ford, but she made up all those lies about Kavanaugh.
[00:19:35.810 --> 00:19:37.731]  It's called a dossier.
[00:19:38.371 --> 00:19:38.831]  Here it is.
[00:19:39.511 --> 00:19:40.872]  And I'll tell you, the whistleblower,
[00:19:42.290 --> 00:19:43.812]  I call him the fake whistleblower.
[00:19:43.832 --> 00:19:46.876]  He gave a fake report of my phone call.
[00:19:47.577 --> 00:19:52.644]  And when I did it, all of a sudden, when I released that call, all of a sudden everybody disappeared.
[00:19:52.664 --> 00:19:54.687]  The whistleblower disappeared.
[00:19:55.007 --> 00:19:57.170]  Whatever happened to the second whistleblower?
[00:19:57.971 --> 00:20:01.152]  Why isn't the first whistleblower going to testify anymore?
[00:20:01.373 --> 00:20:01.933]  You know why?
[00:20:02.273 --> 00:20:06.335]  Because everything he wrote in that report almost was a lie.
[00:20:06.355 --> 00:20:08.836]  Because he made a phony phone call.
[00:20:09.056 --> 00:20:10.456]  My phone call was perfect.
[00:20:10.696 --> 00:20:11.917]  He made it sound bad.
[00:20:12.237 --> 00:20:14.258]  That's why I had to release.
[00:20:14.558 --> 00:20:17.879]  So the whistleblower is a disgrace to our country.
[00:20:18.159 --> 00:20:18.780]  A disgrace.
[00:20:19.180 --> 00:20:22.021]  And the whistleblower, because of that, should be revealed.
[00:20:22.701 --> 00:20:23.201]  And his lawyer,
[00:20:24.683 --> 00:20:27.900]  Who said the worst things possible two years ago.
[00:20:29.392 --> 00:20:30.473]  He should be sued.
[00:20:31.414 --> 00:20:32.655]  And maybe for treason.
[00:20:33.015 --> 00:20:34.036]  Maybe for treason.
[00:20:34.376 --> 00:20:35.477]  But he should be sued.
[00:20:35.797 --> 00:20:37.419]  His lawyer is a disgrace.
[00:20:38.019 --> 00:20:38.580]  A disgrace.
[00:20:38.960 --> 00:20:39.981]  And then ask him this.
[00:20:40.641 --> 00:20:43.664]  Where is the second whistleblower, right?
[00:20:44.304 --> 00:20:47.487]  Where is the witness that gave the whistleblower the information?
[00:20:47.887 --> 00:20:48.988]  They all disappeared.
[00:20:49.889 --> 00:20:53.852]  Because Adam Schiff is a corrupt politician.
[00:20:53.892 --> 00:20:54.473]  He's corrupt.
[00:20:55.700 --> 00:20:58.122]  He made up a speech and he put my voice in it.
[00:20:58.703 --> 00:20:59.824]  He made up a speech.
[00:21:00.684 --> 00:21:02.366]  Had nothing to do with what I said.
[00:21:02.906 --> 00:21:14.016]  Adam Schiff is a corrupt politician that's not giving us due process, not giving us lawyers, and despite all that, we're kicking their ass.
[00:21:14.376 --> 00:21:19.200]  Now let's go to what Lindsey Graham had to say on Saturday.
[00:21:20.111 --> 00:21:25.575]  Stink to high heaven, grand worms whistleblower, likely a deep state friend of Schiff.
[00:21:25.595 --> 00:21:32.780]  Well, we already know that he met with him and they wrote it all up and prepared it and it's all rigged by this lawyer that said he would run a coup against Trump.
[00:21:33.861 --> 00:21:36.062]  And it's all third hand over and over again.
[00:21:36.863 --> 00:21:39.785]  But I'm going to tell you why it's still a danger in a moment, but here's Lindsey Graham.
[00:21:40.384 --> 00:21:41.264]  That's what's going to happen.
[00:21:41.284 --> 00:21:46.547]  When you find out who the whistleblower is, I'm confident, you're going to find out it's somebody from the deep state.
[00:21:46.587 --> 00:21:50.369]  You're going to find out that they had interactions with the shift.
[00:21:50.729 --> 00:21:53.290]  And this thing's going to stink to high heaven.
[00:21:53.651 --> 00:21:57.753]  And the only reason we don't know who the whistleblower is, that it hurts their cause.
[00:21:58.033 --> 00:21:59.874]  They're not trying to find the truth here.
[00:22:00.214 --> 00:22:08.358]  If you really wanted to know the truth about why Joe Biden said what he did about the prosecutor, if you don't fire this guy, we're going to cut off the money.
[00:22:08.738 --> 00:22:09.519]  Well, let's find out.
[00:22:10.419 --> 00:22:12.620]  Was Hunter Biden in the crosshairs of the prosecutor?
[00:22:12.980 --> 00:22:15.120]  This is not about Schiff finding the truth.
[00:22:15.440 --> 00:22:18.261]  This is about Schiff trying to destroy the Trump presidency.
[00:22:18.681 --> 00:22:24.562]  Mueller looked at Trump two years, $25 million, 40 FBI agents, and didn't find anything.
[00:22:24.902 --> 00:22:27.263]  Now we got it in the hands of Schiff and Nadler.
[00:22:27.503 --> 00:22:33.484]  If you think Schiff is looking for the truth, you shouldn't be allowed to drive anywhere in America because that's a ridiculous concept.
[00:22:33.524 --> 00:22:39.726]  Well, you're making a really important point, and I want to make sure that our audience understands the way you're connecting the dots.
[00:22:40.106 --> 00:22:44.384]  You know, folks are always mad at Lindsey Graham because he was a toady and a creature of...
[00:22:45.660 --> 00:22:50.243]  McCain, but now that he's not under their control, he's been doing a pretty good job.
[00:22:50.983 --> 00:22:53.004]  Showing that people can always reprieve themselves.
[00:22:53.444 --> 00:22:58.447]  Like Christ on the cross, he's talking to the murderer and the thief, and one of them doesn't want to be forgiven, the other does.
[00:22:58.467 --> 00:23:01.409]  I mean, it's all about changing the heart, ladies and gentlemen.
[00:23:01.709 --> 00:23:06.652]  I still don't trust Graham, but he can put his finger up to the wind and see which way the wind's blowing.
[00:23:07.032 --> 00:23:10.314]  Trump's right, we're kicking their ass in the realm of reality.
[00:23:11.534 --> 00:23:12.475]  But here's the problem.
[00:23:13.255 --> 00:23:14.356]  Let me get to it when we come back.
[00:23:15.316 --> 00:23:21.019]  Because they're not just going to hit him, as I've been telling you since day one, with the Ukraine thing, just like Russia.
[00:23:21.319 --> 00:23:35.986]  They'll move and pivot to several other frauds, actually five other frauds, when we come back, that they're going to try to launch into Thanksgiving, into Christmas, during the official impeachment proceedings that have opened up against the President.
[00:23:36.366 --> 00:23:37.426]  So we're in the fight.
[00:23:37.546 --> 00:23:38.347]  I'd say we're winning.
[00:23:39.737 --> 00:23:40.158]  I don't know.
[00:24:07.839 --> 00:24:11.982]  Defending the Republic from enemies foreign and domestic.
[00:24:12.702 --> 00:24:14.283]  It's Alex Jones.
[00:24:16.405 --> 00:24:16.765]  Okay.
[00:24:18.012 --> 00:24:22.154]  So, everybody's like, wow, this whole crane thing is a total hoax.
[00:24:22.194 --> 00:24:23.994]  They just keep recycling the same lies.
[00:24:25.095 --> 00:24:27.936]  And now they've had secret hearings, and now they're going to have public hearings.
[00:24:27.996 --> 00:24:34.218]  But Schiff is going to control who can ask questions and is trying to deny the Republicans their witnesses.
[00:24:34.258 --> 00:24:35.779]  That's never before been done.
[00:24:36.639 --> 00:24:38.880]  Just like the judge in D.C.
[00:24:39.520 --> 00:24:40.741]  in Roger Stone's show trial.
[00:24:42.827 --> 00:24:53.696]  I was talking to high-powered lawyers that practice in federal court, and they've never heard of a judge denying the defense, striking the jurors they want if they have conflicts.
[00:24:53.756 --> 00:24:55.618]  But that is indeed going on and happening.
[00:24:55.978 --> 00:24:56.699]  I pointed it out.
[00:24:56.839 --> 00:25:08.569]  They called for me to be arrested in the Washington Post, the New York Times, and CNN, and had Obama, former federal prosecutor, saying I'm a criminal, when that's not illegal, by the way, to point out that they've got jurors that have conflicts of interest.
[00:25:08.629 --> 00:25:10.751]  I mean, could Bill Clinton be on Roger Stone's jury?
[00:25:11.311 --> 00:25:16.112]  Well then how about the head of a department that worked for Obama, whose husband worked on the Mueller probe?
[00:25:16.372 --> 00:25:16.792]  Yes!
[00:25:17.292 --> 00:25:18.593]  Yes, that's all confirmed!
[00:25:19.113 --> 00:25:23.514]  And they say they're good just to arrest Alex Jones and Don Jr.
