[00:00:15.504 --> 00:00:16.264]  InfoWars.
[00:10:40.575 --> 00:10:41.676]  Moving on with today's news.
[00:10:42.836 --> 00:10:48.158]  California governor signs law forcing colleges to offer students abortion pills.
[00:10:48.198 --> 00:10:49.319]  This is from LifeSite News.
[00:10:50.499 --> 00:10:52.840]  You have to have abortion pills on campus now.
[00:10:54.147 --> 00:10:56.850]  This is the law under the state of California.
[00:10:56.890 --> 00:11:00.493]  This tyranny, this child-murdering tyranny.
[00:11:01.314 --> 00:11:03.376]  Oh, and wait, there's something else out of California, too.
[00:11:03.416 --> 00:11:04.497]  This is also from LifeSite.
[00:11:05.017 --> 00:11:13.525]  Infanticide is not a crime after a failed abortion, according to the California Attorney General in the baby parts court case.
[00:11:14.106 --> 00:11:14.646]  That's right.
[00:11:15.247 --> 00:11:17.990]  If you murder your baby in the state of California,
[00:11:19.269 --> 00:11:21.450]  It's not a crime as long as you don't want that baby.
[00:11:21.890 --> 00:11:22.270]  You got it?
[00:11:22.730 --> 00:11:34.515]  So if you just say, ah, don't want the baby anymore, according to the state of California, you can now commit murder of your own child and it's perfectly fine with the state of California.
[00:11:34.795 --> 00:11:35.775]  They won't prosecute you.
[00:11:36.015 --> 00:11:44.779]  In fact, they will defend you and they will defend the baby murdering institutions like Planned Parenthood that are harvesting organs
[00:11:45.948 --> 00:11:46.989]  Just as much as China.
[00:11:47.889 --> 00:11:51.731]  So I'm wondering, why doesn't the NBA connect with Planned Parenthood?
[00:11:52.431 --> 00:11:54.813]  I mean, if it's all about organ harvesting and murdering children?
[00:11:56.113 --> 00:11:58.435]  And just abandoning all morality and ethics?
[00:11:59.386 --> 00:12:04.967]  Seems like the NBA would love to be part of those abortions.
[00:12:05.528 --> 00:12:05.928]  You know what?
[00:12:06.108 --> 00:12:09.749]  They should have an abortion center right there in the middle of the basketball court.
[00:12:09.949 --> 00:12:10.709]  That's what they should do.
[00:12:11.109 --> 00:12:16.451]  They should have a Planned Parenthood halftime abortion demonstration at the NBA.
[00:12:16.471 --> 00:12:22.092]  You know, they shoot a few three-pointers and they harvest a few limbs.
[00:12:22.612 --> 00:12:23.112]  How about that?
[00:12:23.232 --> 00:12:24.173]  Because that's what they believe.
[00:12:24.213 --> 00:12:25.373]  That's how sick these people are.
[00:12:26.272 --> 00:12:26.713]  Sickos.
[00:12:27.033 --> 00:12:27.533]  All around.
[00:12:27.754 --> 00:12:29.335]  But I have to continue here.
[00:12:29.776 --> 00:12:34.560]  Facebook takes down Proud American page that supports the U.S.
[00:12:34.601 --> 00:12:35.261]  Border Patrol.
[00:12:35.622 --> 00:12:37.543]  Over 3 million followers.
[00:12:38.064 --> 00:12:43.489]  Facebook takes it down because, of course, loving your country is too offensive for the far left.
[00:12:43.590 --> 00:12:44.290]  This is more
[00:12:45.242 --> 00:12:47.083]  Election meddling by Facebook.
[00:12:47.123 --> 00:12:53.246]  The tech giants engaged in outright treason, total violation of the civil rights of Americans.
[00:12:54.186 --> 00:12:55.507]  They are meddling in elections.
[00:12:55.547 --> 00:12:58.468]  They are stealing the 2020 election in advance.
[00:12:59.408 --> 00:13:02.970]  Facebook, Twitter, YouTube, Google.
[00:13:04.224 --> 00:13:04.684]  Vimeo.
[00:13:05.085 --> 00:13:09.027]  Vimeo even banned us because we had too many videos about vaccines.
[00:13:09.307 --> 00:13:11.408]  Oh, too many videos about vaccines.
[00:13:11.428 --> 00:13:12.748]  Speaking of vaccines, check this out.
[00:13:13.329 --> 00:13:15.810]  A new announcement from Children's Health Defense.
[00:13:16.730 --> 00:13:22.173]  Vaccine injury ratio has now been announced thanks to a government-funded study.
[00:13:22.193 --> 00:13:27.116]  It turns out that one child is harmed for every 39 vaccines that are administered.
[00:13:28.196 --> 00:13:28.637]  You see that?
[00:13:29.337 --> 00:13:31.358]  That is well over 2%.
[00:13:31.398 --> 00:13:31.578]  It's 2.6%
[00:13:34.227 --> 00:13:35.447]  Children are harmed by vaccines.
[00:13:36.728 --> 00:13:37.008]  And what?
[00:13:37.048 --> 00:13:38.729]  The FDA says it's one in a million?
[00:13:38.929 --> 00:13:39.629]  Or the CDC?
[00:13:40.569 --> 00:13:42.810]  It's actually one in 39.
[00:13:43.930 --> 00:13:47.512]  And that's about the same number of children that are becoming autistic now.
[00:13:47.612 --> 00:13:49.933]  Not quite there, but it's getting close to that.
[00:13:50.613 --> 00:13:51.233]  Vaccines?
[00:13:51.413 --> 00:14:02.017]  Well, I guess, hey, I guess if they don't kill your child in a California abortion clinic, or an NBA, you know, abortion demonstration, then they want to kill your child with vaccines.
[00:14:02.935 --> 00:14:08.297]  And remember last week when I was on the show here talking about what they put in the vaccines?
[00:14:08.417 --> 00:14:17.161]  You know they put aborted human fetal tissue that is an entire genome sequence of a specific human male that was aborted back in the 1960s.
[00:14:17.181 --> 00:14:23.664]  They've been cloning that tissue and then they genetically modify it to activate 560 cancer genes.
[00:14:24.545 --> 00:14:25.885]  That's what's injected in your babies.
[00:14:26.966 --> 00:14:29.447]  Cancer genes, a blueprint for cancer.
[00:14:30.782 --> 00:14:34.284]  I could do a whole show on that, but let me continue with the news.
[00:14:34.324 --> 00:14:38.207]  New York Post says that Fox News misrepresented its impeachment poll.
[00:14:38.988 --> 00:14:41.950]  Remember that poll from Fox News that claimed, I think, 51% supported impeachment?
[00:14:44.269 --> 00:14:50.433]  Fox News is playing the same deceptive games as CNN, oversampling Democrats to try to mislead the public.
[00:14:50.733 --> 00:14:58.138]  There's a civil war inside Fox News, and there's an entire contingent of Fox News that wants to see America die.
[00:14:59.119 --> 00:15:00.580]  Bye-bye, Shep Smith.
[00:15:01.000 --> 00:15:02.221]  Good riddance to you.
[00:15:02.922 --> 00:15:05.483]  And I hope you're not the last one to leave Fox News.
[00:15:05.984 --> 00:15:11.428]  All the traitors need to be cleaned out of Fox News, professionally speaking, and shown the exit.
[00:15:12.287 --> 00:15:13.648]  That would be a good day for America.
[00:15:13.688 --> 00:15:14.668]  Let's clean up our media.
[00:15:14.688 --> 00:15:16.389]  Let's clean up our world.
[00:15:16.810 --> 00:15:17.610]  Let's drain the swamp.
[00:15:17.950 --> 00:15:18.851]  Much more straight ahead.
[00:15:18.871 --> 00:15:22.873]  You're watching the Alex Jones Show here on Infowars.com.
[00:15:22.913 --> 00:15:23.674]  Mike Adams filling in.
[00:15:23.694 --> 00:15:24.254]  We'll be right back.
[00:15:32.967 --> 00:15:39.036]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[00:15:39.697 --> 00:15:41.580]  It's Mike Adams.
[00:15:41.981 --> 00:15:44.825]  You're listening to the Alex Jones Show.
[00:15:46.806 --> 00:15:52.190]  We've got an emergency message for President Trump coming up in about 13 minutes, so don't go anywhere.
[00:15:52.290 --> 00:15:53.150]  Very important.
[00:15:53.311 --> 00:15:55.252]  Some big revelations.
[00:15:55.972 --> 00:16:01.136]  Again, InfoWars has decoded what's going on behind these whistleblowers, so-called whistleblowers.
[00:16:01.236 --> 00:16:02.557]  It all traces back to one person.
[00:16:02.957 --> 00:16:06.340]  It's all a deep state coup against this republic.
[00:16:07.281 --> 00:16:13.945]  But we've got some important things, some words for President Trump that need to go out, that need to be heard and shared.
[00:16:14.425 --> 00:16:15.846]  That's coming up in a few minutes.
[00:16:15.866 --> 00:16:17.447]  We're going to hit some more headlines until then.
[00:16:17.847 --> 00:16:23.710]  But by the way, Alex has his own emergency message in the segment at the end of this hour.
[00:16:23.810 --> 00:16:28.733]  And then coming up next hour, we've got an interview with survival and prepping expert Bob Griswold.
[00:16:28.773 --> 00:16:33.896]  I'll be asking him about what really happens if this breaks down into a hot civil war.
[00:16:34.716 --> 00:16:36.197]  How do people survive that?
[00:16:36.257 --> 00:16:37.278]  What are we likely to see?
[00:16:37.358 --> 00:16:41.082]  Because he's seen that in other countries all around the world.
[00:16:41.122 --> 00:16:43.224]  A couple of other breaking headlines until we get to that.
[00:16:44.482 --> 00:16:50.364]  You notice, by the way, in California, that people who have solar panels can't use them during the blackouts.
[00:16:51.064 --> 00:16:51.785]  Oh, what a shocker!
[00:16:51.865 --> 00:16:53.305]  It's because they're grid-tie systems.
[00:16:53.385 --> 00:16:57.727]  Solar panels don't work during blackouts when they are grid-tie systems.
[00:16:58.427 --> 00:17:04.249]  And all the people out there with their Tesla electric cars are finding out that they can't charge their cars.
[00:17:05.089 --> 00:17:13.272]  One person has already been confirmed killed when his, I think it was an oxygen saturation machine, that of course depends on the power grid, stopped working.
[00:17:14.588 --> 00:17:19.909]  And all these people who invested all this money in solar power are finding it's useless right when you need it most.
[00:17:21.310 --> 00:17:32.112]  And don't forget, too, that California took down some of the ham radio repeaters, or ordered them to be taken down, so you can't even communicate off-grid at the same time they're taking down your power.
[00:17:32.832 --> 00:17:33.893]  And this was deliberate.
[00:17:34.033 --> 00:17:34.753]  This is admitted.
[00:17:35.233 --> 00:17:42.355]  PG&E blocked the power, which in some areas will stop the water pumps from working, so you'll have no water in some areas.
[00:17:42.375 --> 00:17:43.435]  You'll have no electricity.
[00:17:44.329 --> 00:17:46.891]  You'll have no ham radio to communicate.
[00:17:46.911 --> 00:17:53.256]  Plus, they want to come take your guns, your ammo, and, of course, collapse your free speech.
[00:17:54.317 --> 00:17:59.221]  Is there anything that the government or the corporations of California won't take away from you?
[00:17:59.241 --> 00:18:01.623]  Maybe they'll take your land next.
[00:18:02.624 --> 00:18:04.686]  And it'll just be full-blown California communism.
[00:18:05.006 --> 00:18:09.190]  Oh, and by the way, where did this theory come from that claims that
[00:18:10.393 --> 00:18:15.395]  High voltage power lines, when they're hit by wind, what, spontaneously burst into flame?
[00:18:16.275 --> 00:18:17.156]  That's nonsense!
[00:18:17.856 --> 00:18:22.658]  The only thing I see bursting into flame spontaneously in California are Tesla electric cars.
[00:18:23.458 --> 00:18:26.579]  Those are the fire hazards driving around the roads all over California.
[00:18:26.859 --> 00:18:32.822]  And by the way, if high winds cause power lines to burst into flame, then how do wind turbines work?
[00:18:33.916 --> 00:18:36.837]  Because wind turbines are supposed to have wind, right?
[00:18:37.297 --> 00:18:41.338]  And then they export the electricity on high voltage power lines.
[00:18:41.778 --> 00:18:43.919]  Well, how come they don't burst into flame all the time?
[00:18:44.399 --> 00:18:47.220]  The answer is because PG&E is lying to you.
[00:18:48.720 --> 00:18:49.921]  That's the California Power Company.
[00:18:49.941 --> 00:18:50.581]  They're lying to you.
[00:18:51.809 --> 00:18:52.489]  What else is new?
[00:18:53.009 --> 00:18:53.870]  Of course they're lying to you.
[00:18:53.950 --> 00:18:54.150]  Okay.
[00:18:54.630 --> 00:18:58.951]  Bill Gates was much closer to Jeffrey Epstein than he initially let on.
[00:18:58.991 --> 00:19:00.092]  This is on Infowars.com.
[00:19:00.132 --> 00:19:02.312]  I think it's an article from Zero Hedge.
[00:19:03.352 --> 00:19:07.034]  In fact, he met Jeffrey Epstein multiple times, according to reports.
[00:19:08.034 --> 00:19:10.955]  Isn't it convenient that Jeffrey Epstein disappeared?
[00:19:11.395 --> 00:19:12.375]  Perhaps was murdered.
[00:19:12.815 --> 00:19:16.656]  Perhaps, according to some theories, perhaps he was rescued.
[00:19:17.037 --> 00:19:17.957]  Most likely he was murdered.
[00:19:18.457 --> 00:19:21.238]  He was killed to shut him up and shut it down.
[00:19:22.318 --> 00:19:24.760]  But Bill Gates has something to answer for.
[00:19:25.260 --> 00:19:26.401]  Another story on Zero Hedge.
[00:19:26.701 --> 00:19:29.063]  The central bank issues a stunning warning.
[00:19:29.783 --> 00:19:33.686]  If the entire system collapses, gold will be needed to start over.
[00:19:33.746 --> 00:19:36.368]  This is the Dutch central bank.
[00:19:37.329 --> 00:19:42.853]  Shocked many with its claim that gold will be needed to start over after a collapse.
[00:19:43.433 --> 00:19:43.674]  Huh.
[00:19:45.015 --> 00:19:46.636]  I find it interesting that they didn't say
[00:19:47.833 --> 00:19:50.394]  Bitcoin will be needed to start over.
[00:19:50.874 --> 00:19:54.816]  No, Bitcoin has its uses, especially if you're in a place like China or Venezuela.
[00:19:54.836 --> 00:19:58.018]  You need to move money out of the country, out of tyranny.
[00:19:58.418 --> 00:20:04.000]  Cryptocurrency has many uses, but if you have a collapse event, you better have some gold.
[00:20:04.620 --> 00:20:05.301]  Gold and silver.
[00:20:06.141 --> 00:20:08.703]  By the way, that's how things are actually going to get back on track.
[00:20:08.723 --> 00:20:09.503]  Here's another story.
[00:20:10.504 --> 00:20:12.405]  This is from my site, Natural News.
[00:20:13.386 --> 00:20:13.686]  U.S.
[00:20:13.766 --> 00:20:22.231]  China Lake Military Weapons Research Facility likely targeted with exotic tectonic weaponry that caused billions in damage.
[00:20:23.132 --> 00:20:24.993]  We're getting some interesting information about this.
[00:20:25.073 --> 00:20:28.996]  Perhaps exotic weapons that collapsed the China Lake facility.
[00:20:29.016 --> 00:20:35.160]  There was an earthquake with an epicenter directly beneath that facility, which is a top secret research.
[00:20:36.863 --> 00:20:36.963]  It's
[00:20:51.465 --> 00:21:09.916]  That they could burrow into the coastal waters just off, for example, the east coast of the United States, and then if they were to detonate in a certain sequence with certain timing, they could unleash a massive tidal wave of radioactive seawater flooding into the coastal regions of the United States.
[00:21:10.436 --> 00:21:10.976]  That's real.
[00:21:11.677 --> 00:21:16.539]  We reported it here on Infowars.com, in fact, ahead of the entire media, the mainstream media.
[00:21:16.579 --> 00:21:17.260]  We reported it.
[00:21:18.689 --> 00:21:25.430]  And once again, we're getting hints about exotic weapons being used to take out the United States military.
[00:21:25.950 --> 00:21:33.592]  Don't think, by the way, that that doesn't have everything to do with Trump calling on China to be removed from the Long Beach port.
[00:21:33.612 --> 00:21:37.572]  There's something going on in California, something beyond just wind.
[00:21:38.272 --> 00:21:47.194]  Something ultra fishy going on with California taking down the ham radios and taking down the power grid and trying to take away your guns desperately at the same time.
[00:21:48.635 --> 00:21:52.798]  And calling for, well, really professing their support for Communist China.
[00:21:53.219 --> 00:21:54.580]  There's something big going down.
[00:21:56.061 --> 00:21:59.844]  I'm going to get to the post-glacial sea level rise graphics.
[00:21:59.924 --> 00:22:01.185]  Cue that up shortly, guys.
[00:22:01.205 --> 00:22:06.349]  But first, let me just mention, InfowarsStore.com has the emergency sale.
[00:22:06.389 --> 00:22:10.332]  Everything must go 40 to 70% off dozens of different products.
[00:22:10.872 --> 00:22:14.355]  Your financial support for this network is absolutely crucial.
[00:22:14.675 --> 00:22:16.597]  Without your support, we cannot function.
[00:22:17.768 --> 00:22:19.889]  I wouldn't even, I wouldn't be here.
[00:22:19.929 --> 00:22:25.032]  There would be no infrastructure for me to step into this chair and bring you this news on this Sunday.
[00:22:25.052 --> 00:22:26.452]  And this is so crucial.
[00:22:26.492 --> 00:22:27.433]  That's why I'm here today.
[00:22:27.853 --> 00:22:30.734]  Because I believe in freedom of speech.
[00:22:31.195 --> 00:22:31.995]  I believe in liberty.
[00:22:32.415 --> 00:22:34.716]  I believe in protecting our constitutional republic.
[00:22:34.756 --> 00:22:36.017]  I believe in protecting our president.
[00:22:36.940 --> 00:22:40.441]  If you share those beliefs, your support is absolutely crucial.
[00:22:40.821 --> 00:22:45.842]  Dozens of products on sale, some of them up to 70% off, others 40, 50, 60% off.
[00:22:46.362 --> 00:22:48.603]  That's InfoWarsStore.com.
[00:22:48.623 --> 00:22:53.064]  Your support is absolutely needed in order to keep everything rolling here.
[00:22:53.344 --> 00:22:59.785]  Now we want to go to part of a clip from Randy Quaid about Wake Up America.
[00:22:59.965 --> 00:23:02.206]  Let's go to that clip for as long as we can until we go to break.
[00:23:02.226 --> 00:23:06.307]  This is Randy Quaid coming up.
[00:23:12.642 --> 00:23:14.103]  Is this the way America goes?
[00:23:15.124 --> 00:23:17.807]  From George Washington to George Soros?
[00:23:19.048 --> 00:23:23.091]  From ocean swipe with foam to a socialist swamp?
[00:23:24.513 --> 00:23:25.834]  Is this the way America goes?
[00:23:27.095 --> 00:23:28.196]  Is this really our future?
[00:23:29.855 --> 00:23:32.217]  Wake up, you sleeping giant.
[00:23:33.178 --> 00:23:44.747]  The Lilliputians have tidied down with their fantastic dreams of icebergs melting into dinosaurs and train tracks stretching across the Pacific waters.
[00:23:46.269 --> 00:23:50.872]  Trump trumpets readily, and it's time to heed the call.
[00:23:51.991 --> 00:23:53.552]  The framers have been framed.
[00:23:54.212 --> 00:23:55.273]  The people disarmed.
[00:23:56.113 --> 00:24:01.335]  Conservative voices are silenced in the schools by anarchists left unmasked.
[00:24:02.376 --> 00:24:05.497]  Merry Christmas is greeted cheerlessly, even condemned.
