[00:00:13.677 --> 00:00:13.997]  We're good.
[00:04:47.459 --> 00:04:48.500]  A patsy.
[00:04:48.640 --> 00:04:49.661]  A Lee Harvey Oswald.
[00:04:49.761 --> 00:04:50.422]  A Tim McVeigh.
[00:04:51.123 --> 00:04:52.144]  He's involved in it.
[00:04:52.264 --> 00:04:53.165]  He's a horrible guy.
[00:04:53.205 --> 00:04:53.866]  He's a monster.
[00:04:55.567 --> 00:04:56.228]  Was a monster.
[00:04:59.249 --> 00:05:15.301]  But that they're trying to limit and contain it to Epstein when the people involved, the groups involved, are still operating aircraft and are still procuring the same thing.
[00:05:15.441 --> 00:05:22.606]  And that's open and shut confirmed with videos and with names.
[00:05:27.489 --> 00:05:27.609]  And
[00:05:28.905 --> 00:05:30.506]  The New York Post knows about this.
[00:05:32.207 --> 00:05:33.867]  Wall Street Journal knows about this.
[00:05:34.588 --> 00:05:36.149]  Fox News knows about this.
[00:05:37.409 --> 00:05:38.790]  The White House knows about this.
[00:05:39.850 --> 00:05:42.892]  And I'm not coordinating anything with the White House or any of those groups.
[00:05:44.893 --> 00:05:47.174]  I was waiting to let them break it.
[00:05:48.094 --> 00:05:50.415]  And it's not that I'm afraid to break these type of things.
[00:05:50.876 --> 00:05:57.399]  It's just that I've been targeted to be discredited because they know I will release information like this.
[00:05:58.766 --> 00:06:02.468]  And then they hope when I do, it discredits big stories because they've discredited me.
[00:06:02.949 --> 00:06:08.372]  But now folks know that we first broke the Epstein News over 13 years ago, and so it's backfired.
[00:06:08.392 --> 00:06:13.435]  We're not where we were two years ago with their whole Pizzagate disinfo op that we partially fell for.
[00:06:13.455 --> 00:06:19.458]  A fake story to cover up the big giant real story that we'd already broken, along with others.
[00:06:20.339 --> 00:06:25.042]  But this is very sophisticated, very complex, but also very, very simple.
[00:06:26.957 --> 00:06:30.579]  So I'm going to give you a prelude to what's coming up on Monday.
[00:06:30.599 --> 00:06:34.061]  And I've decided to tape this too.
[00:06:34.861 --> 00:06:36.242]  I might tape it tomorrow night.
[00:06:36.382 --> 00:06:38.643]  I might tape it Monday morning.
[00:06:38.683 --> 00:06:41.825]  Then if I have time, get it out during the show or it might be after the show Monday.
[00:06:46.823 --> 00:06:53.589]  But this has to get out, not just for the safety of the people being persecuted and attacked and abused, but for all of us.
[00:06:54.530 --> 00:06:57.212]  And I just also want to add, this is already prepared.
[00:06:57.772 --> 00:06:58.633]  This is already ready.
[00:06:59.914 --> 00:07:04.979]  There's a report with all of it that goes even further than I'm going to go Monday.
[00:07:06.852 --> 00:07:12.036]  Because I know this will get my phones listened to more and everything I've done that's saved in the database looked at closely.
[00:07:12.636 --> 00:07:20.623]  And I know it'll, you know, trigger some things because it already has, but even more information will be released.
[00:07:23.185 --> 00:07:31.171]  If anything happens to me or there's any harassment or problems, because I'm just going to release the basics and then everybody else follow the breadcrumbs.
[00:07:35.913 --> 00:07:37.334]  But this is the rest of the story.
[00:07:38.175 --> 00:07:40.656]  This is where the breadcrumbs lead.
[00:07:40.676 --> 00:07:44.219]  This is where the rabbit hole, the rat hole goes.
[00:07:46.140 --> 00:07:51.884]  So, you have to understand, we had to build our own Band.Video audio and video system to be able to go live.
[00:07:51.904 --> 00:07:53.506]  We're already on satellite for radio and TV.
[00:07:53.546 --> 00:07:59.350]  We had to build a lot of infrastructure and put millions of dollars in the equipment, the crew, and all of this.
[00:08:00.845 --> 00:08:04.247]  And of course our app went to number one on Apple's in news so they banned that.
[00:08:04.267 --> 00:08:05.588]  We still have the Android app.
[00:08:06.268 --> 00:08:09.430]  But it's a big deal that we're still on air thanks to your support.
[00:08:11.531 --> 00:08:20.556]  So we should probably show the live feed of this right now at InfoWars.com and Band.Video before I get into this because this is not a spectator sport.
[00:08:21.256 --> 00:08:24.118]  This is a boots on the ground, man in the arena sport.
[00:08:25.158 --> 00:08:27.800]  And so the most important thing about this broadcast and what we do
[00:08:29.457 --> 00:08:33.400]  is that listeners need to know they need to be able to send out the live feed of the show.
[00:08:33.440 --> 00:08:34.700]  So let me pull it up on my phone for you.
[00:08:34.740 --> 00:08:35.381]  We'll do it that way.
[00:08:39.023 --> 00:08:39.263]  All right.
[00:08:41.385 --> 00:08:42.385]  Let's go ahead and scroll down.
[00:08:46.328 --> 00:08:47.369]  And you can see red alert.
[00:08:49.510 --> 00:08:52.852]  And that shows you all the past shows and all the other feeds.
[00:08:53.753 --> 00:08:58.736]  And that's one of the reasons we went late here today was that show when I got up here in this chair,
[00:09:00.416 --> 00:09:10.120]  I would be able to direct you to the live feed of this broadcast so that you could share it.
[00:09:10.900 --> 00:09:12.020]  Just amazing.
[00:09:13.541 --> 00:09:15.422]  You go to InfoWars.com.
[00:09:16.202 --> 00:09:18.383]  You go to NewsWars.com and there it is.
[00:09:18.503 --> 00:09:20.624]  Saturday Emergency Breaking News Bulletin.
[00:09:21.164 --> 00:09:25.645]  First look at horrifying new Epstein developments.
[00:09:26.746 --> 00:09:27.966]  The biggest yet.
[00:09:29.107 --> 00:09:29.687]  Absolutely.
[00:09:31.109 --> 00:09:35.876]  And there is the feed right there for you to share it on Facebook, on Twitter, everywhere.
[00:09:35.956 --> 00:09:37.738]  Saturday, Emergency Breaking News Bulletin.
[00:09:38.439 --> 00:09:39.060]  First look.
[00:09:40.482 --> 00:09:41.924]  Horrifying new developments.
[00:09:42.044 --> 00:09:44.808]  That's what I need you to get out before I lay all this out.
[00:09:45.831 --> 00:09:56.093]  Because yes, I know on our regular feeds on a Saturday afternoon, there's about, we can look at it, 15,000 people watching videos, 20-something thousand listening to streams, and then that's feeding out to other systems.
[00:09:56.753 --> 00:10:05.675]  But, if you just simply share it on Facebook, share it on Twitter, share it by word of mouth, share it by video link, and again, they block InfoWars.com feeds.
[00:10:06.255 --> 00:10:12.877]  That's why we need to go to Band.Video, and I'll tell folks the page to go to,
[00:10:15.307 --> 00:10:22.971]  And then you'll find that link that we'll also just add in the InfoWars article to send that one out and that gets past a lot of the censors.
[00:10:23.031 --> 00:10:24.591]  Also, TheNewsWars.com.
[00:10:25.012 --> 00:10:30.474]  And the reason I'm doing this is we had a 45-minute meeting about this before we went live.
[00:10:30.954 --> 00:10:38.678]  Because if you don't spread the articles, if you don't spread the videos, and if we don't start identifying things here for you, it's over.
[00:10:39.778 --> 00:10:40.439]  Make it or break it.
[00:10:40.579 --> 00:10:41.139]  So simple.
[00:10:41.779 --> 00:10:42.320]  So simple.
[00:10:42.420 --> 00:10:43.080]  Make it or break it.
[00:10:46.505 --> 00:10:48.507]  So, again, there it is.
[00:10:48.607 --> 00:10:49.007]  Saturday.
[00:10:49.247 --> 00:10:52.030]  And guys, do the control function that brings the cut down.
[00:10:52.710 --> 00:10:54.332]  We always do that with our site set up.
[00:10:54.392 --> 00:10:54.912]  It's wide.
[00:10:55.533 --> 00:10:56.153]  There you go.
[00:10:56.173 --> 00:10:56.553]  Thank you.
[00:10:57.234 --> 00:10:59.576]  I'm just going to start directing from the chair.
[00:11:00.557 --> 00:11:02.839]  Saturday Emergency Breaking News Bulletin.
[00:11:03.319 --> 00:11:03.980]  First look.
[00:11:04.740 --> 00:11:07.783]  Horrifying new Epstein revelations to be relieved.
[00:11:08.985 --> 00:11:11.086]  And again, I have a skeleton crew doing a great job here.
[00:11:11.526 --> 00:11:15.268]  You don't normally see a talk show host direct shows, but that's what I'm doing because I'm the guy that knows what I want to do.
[00:11:15.568 --> 00:11:16.328]  They're doing a great job.
[00:11:16.769 --> 00:11:24.652]  This is just real analysis, real live TV, teleprompter free, breaking historic information.
[00:11:24.872 --> 00:11:34.157]  Saturday Emergency Breaking News Bulletin, first look, horrifying new Epstein revelations to be released, bigger than any information released previous.
[00:11:35.097 --> 00:11:37.098]  And I'm going to release some of it here right now.
[00:11:39.534 --> 00:11:53.197]  But I'm going to reset, give you a chance to share the links, play a few key clips, and I'm going to come back with what's admitted about Epstein that's now broken, and then what's going to be coming out on Monday.
[00:11:54.298 --> 00:12:02.019]  Everything they've been doing to us is to stop this coming out and to make this a joke and to make people go away and to make people shut up.
[00:12:02.079 --> 00:12:05.900]  Well, if I'm going to risk my life to bring you this information, I'm going to go 110% and not back down.
[00:12:09.386 --> 00:12:15.092]  And I'm going to explain the fact that I've known this information for a while.
[00:12:15.192 --> 00:12:26.123]  We've learned more as it's unfolded and we tried through intermediaries and others to get the media to do their job just like Veritas exposed ABC covering up for four years.
[00:12:27.024 --> 00:12:28.626]  But the news is it's ongoing.
[00:12:28.726 --> 00:12:30.428]  It's still happening and
[00:12:31.917 --> 00:12:39.202]  It's elements in the government, and if Trump releases this, it's over for the deep state, which is dominantly Democrat.
[00:12:39.803 --> 00:12:40.863]  They're neocons as well.
[00:12:41.564 --> 00:12:45.046]  So I'm not telling you that I'm risking my life here to act tough, okay?
[00:12:45.066 --> 00:12:46.968]  I think everybody knows we don't play games here.
[00:12:47.888 --> 00:12:48.169]  All right?
[00:12:50.250 --> 00:12:51.071]  You don't play games.
[00:12:52.171 --> 00:12:54.153]  But we are in purgatory.
[00:12:54.193 --> 00:12:58.216]  We are in the Phantom Zone, big tech hopes, so that this doesn't get out.
[00:12:58.256 --> 00:12:58.816]  But you know what?
[00:12:58.936 --> 00:12:59.537]  It's getting out.
[00:13:00.253 --> 00:13:02.594]  You try to suppress something, it just explodes that much stronger.
[00:13:04.334 --> 00:13:08.395]  So if you go to BAN.VIDEO, because that's the place to find the link.
[00:13:08.635 --> 00:13:10.816]  Let's go to the main site of BAN.VIDEO.
[00:13:11.996 --> 00:13:17.078]  Where do people go, because I'm live here on air, to find the specific live bulletin?
[00:13:18.018 --> 00:13:22.579]  Saturday Emergency Breaking News Bulletin, First Look, Horrific New, Pepsi Revelation to be released.
[00:13:22.599 --> 00:13:24.560]  Can we go to BAN.VIDEO homepage, please?
[00:13:25.299 --> 00:13:30.240]  Because this is, I'm trying to explain to the crew, this is the total critical situation.
[00:13:30.741 --> 00:13:33.001]  So, I'm on Bandot Video, I'm a listener.
[00:13:33.081 --> 00:13:35.662]  They hear me telling folks, a lot of people are listening on radio.
[00:13:36.262 --> 00:13:38.163]  Okay, they're watching on TV, they go, okay, look at this link.
[00:13:38.863 --> 00:13:43.824]  They hear me saying this, they go to Bandot Video, they're looking at Pelosi, they're looking at me in an armored vehicle, they're looking at that.
[00:13:44.144 --> 00:13:46.085]  Where do they go and navigate to find this?
[00:13:46.805 --> 00:13:49.586]  Alex Jones Show, left-hand corner pull-down.
[00:13:50.618 --> 00:13:53.960]  And there it is in the live feed.
[00:13:54.200 --> 00:13:54.681]  Bingo.
[00:13:54.821 --> 00:13:55.341]  Great job.
[00:13:55.821 --> 00:14:01.605]  Then we're going to take that link to that sub page of Alex Jones and say, share this link.
[00:14:01.945 --> 00:14:03.066]  InfoWars is blocked.
[00:14:03.927 --> 00:14:05.808]  Now, some systems block banned video.
[00:14:06.348 --> 00:14:07.729]  Go to NewsWorks.com.
[00:14:08.090 --> 00:14:09.951]  It's got the same headline with the feed in it.
[00:14:10.331 --> 00:14:12.212]  It's not been blocked like a lot of other things.
[00:14:13.573 --> 00:14:15.394]  And again, I'm not trying to harp on this and harp on this.
[00:14:15.414 --> 00:14:15.815]  You understand.
[00:14:16.235 --> 00:14:17.216]  You know what's going on.
[00:14:17.436 --> 00:14:18.296]  I know what's going on.
[00:14:18.336 --> 00:14:19.257]  The crew knows what's going on.
[00:14:20.981 --> 00:14:25.023]  We have to get past two- and third-dimensional thought that, hey, we're on air so people are seeing it.
[00:14:25.363 --> 00:14:27.684]  This isn't just like you put something on Twitter or YouTube in the old days.
[00:14:27.704 --> 00:14:30.085]  People see it, they vote it up, they share it, it goes viral.
[00:14:30.406 --> 00:14:34.888]  We're doing this with our own platform, our own system, and the power is you.
[00:14:35.428 --> 00:14:36.749]  I'm like a paralyzed man.
[00:14:39.010 --> 00:14:41.551]  A nuclear engineer, hypothetically, as an allegory.
[00:14:42.211 --> 00:14:44.252]  And I know how to fix a reactor that's melting down.
[00:14:44.873 --> 00:14:48.034]  But I'm paralyzed completely.
[00:14:48.274 --> 00:14:49.475]  All I can do is blink my eyes.
[00:14:51.072 --> 00:14:51.812]  And I know Morse Code.
[00:14:53.393 --> 00:14:54.793]  So I'm sitting there blinking my eyes.
[00:14:55.093 --> 00:14:58.034]  This actually happened in the Vietnam War with the airmen they captured.
[00:14:58.074 --> 00:14:59.834]  They tortured them and they were blinking their eyes.
[00:14:59.894 --> 00:15:00.574]  Torture, torture.
[00:15:00.934 --> 00:15:02.055]  And people said, why are they blinking their eyes?
[00:15:02.135 --> 00:15:04.215]  And people that do Morse Code said that's Morse Code for torture.
[00:15:05.175 --> 00:15:05.515]  Torture.
[00:15:06.596 --> 00:15:07.436]  Well, it's the same thing.
[00:15:07.836 --> 00:15:09.236]  I'm paralyzed on the Internet.
[00:15:09.996 --> 00:15:12.037]  We have this jump point here that's InfoWars.
[00:15:12.357 --> 00:15:14.157]  It literally is eyes seeing what's happening.
[00:15:14.738 --> 00:15:19.199]  The only way it gets out there is if you share the article, share the video, share the feed.
[00:15:19.499 --> 00:15:20.679]  That's like the Morse Code.
[00:15:23.157 --> 00:15:26.138]  And so, that's how we get out there.
[00:15:26.178 --> 00:15:28.199]  We know how to fix the melting down reactor.
[00:15:29.300 --> 00:15:30.380]  But we're paralyzed.
[00:15:30.580 --> 00:15:37.544]  You are the only way, knowing how to read the Morse Code, and that's an analogy, to share the article's videos.
[00:15:37.604 --> 00:15:45.107]  You're the arms, the legs, the blood, the brains, the guts, the bones, the spirit, the soul, the action, the victory.
[00:15:46.788 --> 00:15:48.809]  That's why it's asked backwards when you call in and thank me.
[00:15:49.838 --> 00:15:53.899]  For risking my life against a bunch of satanic devil worshippers that hurt children?
[00:15:54.300 --> 00:15:56.580]  You think I feel safe knowing they're running around free?
[00:15:56.600 --> 00:15:59.982]  Man, when it comes to fight and flight, I fight, man.
[00:16:01.962 --> 00:16:05.144]  This is a panic response, fighting for my damn life, along with you.
[00:16:06.064 --> 00:16:07.564]  This isn't courage, this is survival.
[00:16:09.385 --> 00:16:13.707]  I'm not going to sit here and let these people expand their takeover operation and hide my house from them.
[00:16:13.727 --> 00:16:14.547]  I'm going to go out and find them.
[00:16:18.379 --> 00:16:21.961]  We can override big tech with your word of mouth, and that scares them.
[00:16:21.981 --> 00:16:23.362]  So again, I'm gonna lay all this out.
[00:16:25.504 --> 00:16:32.268]  We're gonna be back in just a few minutes, and I'm begging you for yourself and your own family, newswars.com forward slash show.
[00:16:32.828 --> 00:16:33.669]  That takes me to the feed.
[00:16:34.529 --> 00:16:36.170]  Or just newswars.com front page.
[00:16:36.190 --> 00:16:38.632]  You can see that same headline at newswars.com.
[00:16:38.652 --> 00:16:39.112]  Let me show you.
[00:16:40.793 --> 00:16:41.974]  Just go to newswars.com.
[00:16:46.437 --> 00:16:47.498]  And you see that right there.
[00:16:48.561 --> 00:16:50.101]  See the live show, scroll down a little bit.
[00:16:52.302 --> 00:16:53.522]  And that was a bug too.
[00:16:53.602 --> 00:17:00.424]  I noticed that a lot of times our live special feeds, I wanted to get that changed, go to special events or to special reports.
[00:17:00.464 --> 00:17:03.544]  So see, that's a, we're going to work on everything now here live on air.
[00:17:03.924 --> 00:17:05.065]  Had a lot of meetings about that.
[00:17:05.685 --> 00:17:07.565]  So where do you find it on there?
[00:17:08.845 --> 00:17:10.066]  Because that's a function.
[00:17:10.086 --> 00:17:11.446]  Let's go back to the top.
[00:17:11.466 --> 00:17:12.926]  We'll just keep doing this no matter how long it takes.
[00:17:12.966 --> 00:17:13.506]  Go back to the top.
[00:17:14.507 --> 00:17:15.667]  That's how you fix stuff live on air.
[00:17:17.244 --> 00:17:20.486]  And you can see the live news network all shows.
[00:17:20.566 --> 00:17:22.707]  So they've taken over all the feeds, so that's there.
[00:17:24.748 --> 00:17:26.129]  But you do not see it.
[00:17:26.429 --> 00:17:29.450]  So let me see where that is.
[00:17:32.412 --> 00:17:34.033]  Special reports, it's that link.
[00:17:34.053 --> 00:17:34.653]  Let's click that.
[00:17:34.673 --> 00:17:38.055]  Okay, up in the left-hand corner, special reports.
[00:17:38.095 --> 00:17:38.755]  Let's click on that.
[00:17:40.276 --> 00:17:41.637]  Nope, I don't want info alerts.
[00:17:42.731 --> 00:17:47.275]  Doesn't matter how long this takes, because you don't know how many meetings I've been in, folks, and from now on, it's all done on air.
[00:17:49.017 --> 00:17:50.979]  No, no, it's not going to show on the main page is the issue.
[00:17:51.920 --> 00:17:52.901]  I remember when that didn't happen.
[00:17:53.662 --> 00:17:55.083]  Okay, so go over to Special Reports.
[00:18:00.088 --> 00:18:01.630]  You got to erase that wars.com, yeah.
[00:18:02.010 --> 00:18:02.630]  We're just going to be here.
[00:18:02.650 --> 00:18:02.991]  It's fine.
[00:18:03.031 --> 00:18:03.371]  No problem.
[00:18:03.932 --> 00:18:04.352]  New system.
[00:18:04.472 --> 00:18:05.073]  Do it all this way now.
[00:18:08.578 --> 00:18:11.379]  And then you're going to notice it's not there because it doesn't show on the front page.
[00:18:11.819 --> 00:18:13.180]  I've had a lot of meetings about that.
[00:18:13.500 --> 00:18:16.241]  You go to special reports is where they phantom zone us.
[00:18:16.721 --> 00:18:21.362]  See, as above so below, we phantom zone our own stuff and it stops today.
[00:18:22.483 --> 00:18:26.224]  So, you can keep putting question marks in that until the cows come home, it's not going to show up.
[00:18:26.344 --> 00:18:28.264]  Go to special reports, that's where they phantom zone it.
[00:18:31.506 --> 00:18:31.966]  Boom!
[00:18:33.186 --> 00:18:33.766]  Told you that.
[00:18:34.086 --> 00:18:35.727]  Had 20 meetings on that sucker alone.
[00:18:37.062 --> 00:18:41.503]  I'm like, why do we not put our special reports or our live feeds on the front page of NewsWorks.com?
[00:18:43.204 --> 00:18:45.084]  Well, you see that right there, folks?
[00:18:45.164 --> 00:18:45.404]  See?
[00:18:45.424 --> 00:18:50.705]  Just like I pay attention to how the globalists operate, I've got a great crew here.
[00:18:52.226 --> 00:18:57.587]  And we're trying to create a network and infrastructure where you can get the info.
[00:18:57.707 --> 00:19:01.288]  And I've just learned, I'm seven days a week now, and I do it all live.
[00:19:02.637 --> 00:19:08.422]  There's something about being alive now that all the private meetings couldn't identify that it's there hidden.
[00:19:10.924 --> 00:19:11.624]  But now we know.
[00:19:12.585 --> 00:19:15.287]  So you go to special reports to get our big lie-breaking news.
[00:19:15.467 --> 00:19:16.868]  I would think it would be front and center.
[00:19:17.189 --> 00:19:18.029]  And I've made that request.
[00:19:18.289 --> 00:19:19.210]  But I'm not upset.
[00:19:19.911 --> 00:19:22.313]  Because today you're learning where it all is.
[00:19:22.973 --> 00:19:23.373]  You see that?
[00:19:23.433 --> 00:19:28.958]  You'd think if we were doing a Saturday emergency breaking news bulletin, first look at horrifying new FC revelations to be released.
[00:19:32.210 --> 00:19:33.270]  But that'd be on the front page.
[00:19:33.450 --> 00:19:34.571]  Maybe it will be on Monday.
[00:19:35.551 --> 00:19:37.052]  But that's the link you want to share.
[00:19:37.092 --> 00:19:39.753]  That's the one that isn't being blocked by a lot of the globalists.
[00:19:39.773 --> 00:19:41.213]  Now, we got an amazing crew here.
[00:19:41.233 --> 00:19:45.615]  And like I said, this has all just been a prelude, a breakdown in the emergency transmission.
[00:19:45.955 --> 00:19:50.396]  And I'm trying to explain to you out there, as the viewers and listeners, that you are beyond critical.
[00:19:50.736 --> 00:19:52.757]  You're the only way this information gets out.
[00:19:55.738 --> 00:19:58.199]  Now there it is, front and center on News Wars.
[00:20:00.333 --> 00:20:01.935]  And I'm asking you, please get that out.
[00:20:01.975 --> 00:20:03.536]  So it might've been a caching issue in the old days.
[00:20:03.576 --> 00:20:05.078]  It was only in special reports.
[00:20:05.098 --> 00:20:07.800]  All right, we're going to go to these clips.
[00:20:10.323 --> 00:20:15.267]  And then we're going to come back and get into the big Epstein story that Epstein is just the cover for all this.
[00:20:15.328 --> 00:20:15.968]  It's much deeper.
[00:20:16.008 --> 00:20:16.609]  It's much bigger.
[00:20:16.669 --> 00:20:17.590]  It's much more important.
[00:20:18.789 --> 00:20:21.310]  And that this could bring down the entire house of cards.
[00:20:21.370 --> 00:20:23.291]  In fact, I'll just start over when we come back.
[00:20:23.651 --> 00:20:36.038]  Very powerful, seat of our pants, real news, real info, not trillion dollar companies like Apple, not 800 billion dollar companies like Google with, you know, hundreds of thousands of employees and, you know.
[00:20:36.058 --> 00:20:45.643]  No, no, this is just hardcore crew Americans fighting hard, like, you know, fighting a modern aircraft carrier or the 1944 submarine.
[00:20:46.063 --> 00:20:47.844]  But we're firing torpedoes of truth
[00:20:48.643 --> 00:20:53.604]  And it's having a big effect thanks to the hard work and support of our crew and you, the viewers and listeners.
[00:20:54.725 --> 00:20:54.945]  So.
[00:20:57.285 --> 00:21:04.727]  I'm gonna do my best to really focus and come in and start over and get into the info for you, because this is a lot bigger than just the Epstein story.
[00:21:05.047 --> 00:21:10.369]  The Epstein story is the cover for the real story, and you're gonna get that on the other side.
[00:21:10.929 --> 00:21:11.469]  Please stay with us.
[00:21:15.964 --> 00:21:18.746]  There are of course those who do not want us to speak.
[00:21:18.766 --> 00:21:19.747]  Let me think, just let me think.
[00:21:19.767 --> 00:21:25.472]  I suspect even now orders are being shouted into telephones and men with guns will soon be on their way.
[00:21:25.492 --> 00:21:26.372]  It's Chancellor Settler.
[00:21:26.873 --> 00:21:27.453]  Damn it!
[00:21:27.553 --> 00:21:27.954]  Why?
[00:21:28.634 --> 00:21:34.719]  Because while the truncheon may be used in lieu of conversation, words will always retain their power.
[00:21:35.239 --> 00:21:38.362]  Words are for the means to meaning and for those who will listen.
[00:21:41.167 --> 00:21:45.992]  The truth is, there is something terribly wrong with this country, isn't there?
[00:21:46.012 --> 00:21:46.973]  You designed it, sir.
[00:21:47.053 --> 00:21:47.953]  You wanted it foolproof.
[00:21:47.993 --> 00:21:49.435]  You taught me every television in London!
[00:21:49.635 --> 00:21:53.078]  Cruelty and injustice, intolerance and oppression.
[00:21:53.519 --> 00:22:03.548]  And where once you had the freedom to object, to think and speak as you saw fit, you now have censors and systems of surveillance coercing your conformity and selecting your submission.
[00:22:03.568 --> 00:22:03.708]  Cameras.
[00:22:03.728 --> 00:22:04.108]  We need cameras.
[00:22:04.369 --> 00:22:05.169]  How did this happen?
[00:22:05.850 --> 00:22:06.591]  Who's to blame?
[00:22:07.617 --> 00:22:10.202]  Well, certainly there are those who are more responsible than others.
[00:22:10.223 --> 00:22:12.126]  They will be held accountable.
[00:22:12.146 --> 00:22:18.038]  But again, truth be told, if you're looking for the guilty, you need only look into a mirror.
[00:22:19.224 --> 00:22:20.705]  I know why you did it.
[00:22:21.206 --> 00:22:22.287]  I know you were afraid.
[00:22:22.307 --> 00:22:24.448]  Who wouldn't be?
[00:22:24.468 --> 00:22:24.548]  War?
[00:22:24.709 --> 00:22:25.169]  Terror?
[00:22:25.349 --> 00:22:26.010]  Disease?
[00:22:26.650 --> 00:22:32.475]  There were a myriad of problems which conspired to corrupt your reason and rob you of your common sense.
[00:22:33.095 --> 00:22:38.860]  Fear got the best of you, and in your panic you turned to the now High Chancellor, Adam Sutler.
[00:22:39.460 --> 00:22:45.605]  He promised you order, he promised you peace, and all he demanded in return was your silent, obedient consent.
[00:22:52.349 --> 00:22:53.551]  There is a war.
[00:22:54.052 --> 00:22:55.034]  It's happening now.
[00:22:55.915 --> 00:22:57.738]  It will decide the fate of humanity.
[00:22:58.299 --> 00:23:00.102]  The time to choose sides has come.
[00:23:00.863 --> 00:23:02.306]  We are the Resistance.
[00:23:02.787 --> 00:23:04.469]  We are the Infowar.
[00:23:11.348 --> 00:23:14.691]  There's a reason the globalists are fighting so hard to shut us down.
[00:23:15.192 --> 00:23:22.800]  They know the spirit of 1776, the spirit of the Renaissance, shines brightly from Infowars.
[00:23:23.380 --> 00:23:30.848]  That spirit of fighting evil is growing stronger, not weaker under attack, because your will is strong.
[00:23:31.428 --> 00:23:34.749]  And make no mistake, this is a war of wills.
[00:23:35.269 --> 00:23:43.932]  Infowars' main mission is to expose the globalist blueprint, rally humanity, and stop them dead in their tracks.
