[00:00:06.360 --> 00:00:08.504]  Waging war on corruption.
[00:03:59.616 --> 00:04:03.300]  They're not going forward with that because there's nothing there.
[00:04:03.801 --> 00:04:11.971]  So they just continue to act like the president's a Russian agent and that he didn't really get elected because they're the ones trying to steal the last election.
[00:04:12.211 --> 00:04:17.217]  They did steal the House in the midterm last year and they're intending to steal
[00:04:17.938 --> 00:04:21.343]  The 2020 election, which they know Trump's going to win in a huge landslide.
[00:04:21.623 --> 00:04:30.476]  They've been caught fixing all these polls against the president, fixing polls against other people, election fraud all over the country, millions and millions of people voting the names of dead people.
[00:04:31.096 --> 00:04:33.320]  Now we have a Google engineer blows whistle.
[00:04:35.796 --> 00:04:36.236]  Before I start...
[00:05:06.232 --> 00:05:10.040]  The globalists hate free speech, and they hate empowering the people.
[00:05:10.401 --> 00:05:13.989]  The entire dying dinosaur corporate media, CNN, MSNBC...
[00:05:16.158 --> 00:05:20.942]  Bombard the public with anti-American, anti-family, anti-God, anti-gun messages.
[00:05:21.162 --> 00:05:21.903]  People are sick of it.
[00:05:22.763 --> 00:05:25.325]  Well, Subscribestar.com's exploded.
[00:05:25.765 --> 00:05:28.988]  We have our own account at Subscribestar.com forward slash Alex Jones.
[00:05:29.688 --> 00:05:42.899]  And six days a week, Monday through Friday, then on Sundays, under the Sunday Show, I'm gonna take questions off Subscribestar, where you private message me, and I'm gonna answer those questions on air, starting today.
[00:05:43.579 --> 00:05:46.040]  So, InfoWars.com is a great place to visit.
[00:05:46.300 --> 00:05:53.363]  Subscribestar.com forward slash Alex Jones is the place to ask direct questions and I will answer them on air.
[00:05:53.603 --> 00:05:57.725]  So be sure and join me during the weekday show to get your questions answered.
[00:06:08.309 --> 00:06:12.271]  You are listening to an InfoWars.com Frontline Report.
[00:06:14.873 --> 00:06:18.894]  If you are receiving this transmission, you are the resistance.
[00:06:26.396 --> 00:06:35.038]  From deep in the heart of FEMA Region 6, Austin, Texas, transmitting worldwide, it's Alex Jones.
[00:06:40.430 --> 00:06:47.857]  Ladies and gentlemen, we are live on this Wednesday, July 24, 2019 global transmission.
[00:06:49.198 --> 00:06:52.161]  And wow, what an incredible time to be alive.
[00:06:52.241 --> 00:06:56.765]  The wheels have come off completely for the Democrats on so many fronts.
[00:06:56.945 --> 00:07:06.033]  And we've got that exciting news throughout the next four hours for you, obviously, before the war room comes on with our own Owen Schroer right here at the ATX Infowars News Center in Austin, Texas.
[00:07:06.073 --> 00:07:06.534]  But wow,
[00:07:09.011 --> 00:07:10.912]  The Democrats all read off the same script.
[00:07:11.433 --> 00:07:15.696]  They brought up McGahn, Trump's lawyer, and, well, Trump said, fire him.
[00:07:15.716 --> 00:07:16.797]  Well, maybe don't fire him.
[00:07:17.117 --> 00:07:18.198]  And, ooh, that's obstruction.
[00:07:18.598 --> 00:07:21.320]  No, it's not, because they told the president he wasn't under criminal investigation.
[00:07:21.661 --> 00:07:26.584]  Plus, the president controls the executive branch, so you can only remove the president via Congress and impeachment.
[00:07:26.604 --> 00:07:27.445]  And they know all that.
[00:07:27.945 --> 00:07:31.889]  But they think the public's ignorant, so they're playing along with, no one's above the law.
[00:07:32.189 --> 00:07:32.849]  That's all they had.
[00:07:33.770 --> 00:07:37.193]  When the truth is, this is the mouse that roared versus the lion.
[00:07:37.987 --> 00:07:39.628]  There's nothing there on Trump.
[00:07:39.868 --> 00:07:42.569]  All the collusion with foreign governments is by the Democrats.
[00:07:42.609 --> 00:07:44.569]  Hating America is their staple.
[00:07:45.150 --> 00:07:45.770]  It's who they are.
[00:07:47.070 --> 00:07:55.814]  And so, there was Mueller knowing that all the crimes were committed by his team.
[00:07:56.614 --> 00:07:59.435]  That they were a rogue group set up by Rosenstein.
[00:08:00.996 --> 00:08:11.328]  After Trump got elected, that had been operating in secret, and then once they got in, they set up a special counsel, when Trump was smart, and got rid of Comey, as a way to remove Trump from office.
[00:08:11.348 --> 00:08:16.113]  And that's what the emails say, that's what the text messages say, and they even paid their wives and husbands.
[00:08:17.228 --> 00:08:21.490]  Millions of dollars to run the Threat Fusion GPS garbage.
[00:08:21.630 --> 00:08:28.793]  So the crimes are so numerous and the lying to Congress and the perjury is just absolutely stunning.
[00:08:29.213 --> 00:08:38.417]  And then Bill Barr is there to cover all this up and to make peace with Trump, but the Democrats won't even follow the deal that they've made inside the DOJ with Trump.
[00:08:40.018 --> 00:08:45.420]  That he won't prosecute them, he'll leave them alone and they'll just get out of the way and let us make America great again.
[00:08:47.372 --> 00:08:48.252]  That's what's happening.
[00:08:49.373 --> 00:08:50.373]  That's what's unfolding.
[00:08:56.055 --> 00:09:11.321]  And the Democrats are so politically blind and believe MSM that they're winning and believe all their fake polls that they're smoking their own dope and going over the edge of a cliff with Ilhan Omar and AOC and the rest of these harpies.
[00:09:13.629 --> 00:09:15.069]  I've got legions of articles here.
[00:09:15.170 --> 00:09:18.551]  ABC hides approval surge with voters, says Trump's in trouble.
[00:09:19.431 --> 00:09:20.971]  Google engineer blows whistle.
[00:09:21.292 --> 00:09:26.693]  We are going to just let the biggest tech companies decide who wins every election from now on?
[00:09:27.213 --> 00:09:30.375]  That's all coming up in about an hour and a half.
[00:09:30.395 --> 00:09:36.136]  But it'll take an hour and a half to go through the most important areas of the testimony today.
[00:09:36.156 --> 00:09:37.397]  And they're all so good.
[00:09:37.417 --> 00:09:40.498]  I was going to start with Congressman
[00:09:41.724 --> 00:09:42.965]  Johnson closing.
[00:09:43.285 --> 00:09:55.071]  But let's just go to Congressman Ratcliffe laying out the fact that Mueller absolutely didn't even follow the special counsel rules or any of it and is a fraud.
[00:09:55.171 --> 00:09:55.491]  Here it is.
[00:09:56.820 --> 00:09:57.780]  Good morning, Director.
[00:09:58.361 --> 00:10:01.842]  If you'll let me quickly summarize your opening statement this morning.
[00:10:01.862 --> 00:10:13.887]  You said in Volume 1 on the issue of conspiracy, the Special Counsel determined that the investigation did not establish that members of the Trump campaign conspired or coordinated with the Russian government in its election interference activities.
[00:10:13.907 --> 00:10:22.510]  And then in Volume 2, for reasons that you explained, the Special Counsel did not make a determination on whether there was an obstruction of justice crime committed by the President.
[00:10:22.550 --> 00:10:23.030]  Is that fair?
[00:10:23.391 --> 00:10:23.831]  Yes, sir.
[00:10:24.471 --> 00:10:35.059]  All right, now in explaining that special counsel did not make what you called a traditional prosecution or declination decision, the report on the bottom of page two of volume two reads as follows.
[00:10:35.700 --> 00:10:44.547]  The evidence we obtained about the president's actions and intent presents difficult issues that prevent us from conclusively determining that no criminal conduct occurred.
[00:10:44.587 --> 00:10:50.612]  Accordingly, while this report does not conclude that the president committed a crime, it also does not exonerate him.
[00:10:51.212 --> 00:10:52.953]  Now, uh, I read that correctly?
[00:10:53.254 --> 00:10:53.394]  Yes.
[00:10:53.654 --> 00:10:53.854]  Alright.
[00:10:54.234 --> 00:11:02.881]  Now, your report, and today you said that at all times the special counsel team operated under, was guided by, and followed Justice Department policies and principles.
[00:11:02.921 --> 00:11:14.671]  So, which DOJ policy or principle sets forth a legal standard that an investigated person is not exonerated if their innocence from criminal conduct is not conclusively determined?
[00:11:15.947 --> 00:11:17.649]  Can you repeat the last part of that question?
[00:11:17.669 --> 00:11:18.109]  Yeah.
[00:11:18.510 --> 00:11:28.721]  Which DOJ policy or principle set forth a legal standard that an investigated person is not exonerated if their innocence from criminal conduct is not conclusively determined?
[00:11:30.704 --> 00:11:32.325]  Where does that language come from, Director?
[00:11:33.006 --> 00:11:35.069]  Where is the DOJ policy that says that?
[00:11:37.755 --> 00:11:38.595]  Let me make it easier.
[00:11:38.616 --> 00:11:41.016]  I'm sorry, go ahead.
[00:11:41.797 --> 00:11:50.620]  Can you give me an example other than Donald Trump where the Justice Department determined that an investigated person was not exonerated because their innocence was not conclusively determined?
[00:11:52.061 --> 00:11:54.702]  I cannot, but this is a unique situation.
[00:11:54.722 --> 00:11:55.762]  Okay, well, time is short.
[00:11:55.782 --> 00:11:56.662]  I've got five minutes.
[00:11:56.682 --> 00:11:59.543]  Let's just leave it at you can't find it because I'll tell you why.
[00:11:59.744 --> 00:12:00.504]  It doesn't exist.
[00:12:01.633 --> 00:12:10.516]  The special counsel's job, nowhere does it say that you were to conclusively determine Donald Trump's innocence or that the special counsel report should determine whether or not to exonerate him.
[00:12:10.696 --> 00:12:20.319]  It's not in any of the documents, it's not in your appointment order, it's not in the special counsel regulations, it's not in the OLC opinions, it's not in the justice manual, and it's not in the principles of federal prosecution.
[00:12:20.380 --> 00:12:24.361]  Nowhere do those words appear together because respectfully, respectfully,
[00:12:24.841 --> 00:12:36.326]  Director, it was not the Special Counsel's job to conclusively determine Donald Trump's innocence or to exonerate him, because the bedrock principle of our justice system is a presumption of innocence.
[00:12:37.066 --> 00:12:38.126]  It exists for everyone.
[00:12:38.426 --> 00:12:41.648]  Everyone is entitled to it, including sitting presidents.
[00:12:42.288 --> 00:12:49.351]  And because there is a presumption of innocence, prosecutors never, ever need to conclusively determine it.
[00:12:49.831 --> 00:12:52.312]  Now, Director, the Special Counsel applied
[00:12:53.112 --> 00:13:02.279]  This inverted burden of proof that I can't find and you said doesn't exist anywhere in the department policies, and you used it to write a report.
[00:13:02.639 --> 00:13:20.212]  And the very first line of your report, the very first line of your report says, and as you read this morning, it authorizes the special counsel to provide the attorney general with a confidential report explaining the prosecution or declination decisions reached by the special counsel.
[00:13:20.232 --> 00:13:22.354]  That's the very first word of your report, right?
[00:13:22.614 --> 00:13:23.174]  That's correct.
[00:13:24.315 --> 00:13:25.495]  Here's the problem, Director.
[00:13:26.315 --> 00:13:28.056]  The Special Counsel didn't do that.
[00:13:29.957 --> 00:13:31.097]  On Volume 1, you did.
[00:13:31.337 --> 00:13:41.301]  On Volume 2, with respect to potential obstruction of justice, the Special Counsel made neither a prosecution decision or a declination decision.
[00:13:41.581 --> 00:13:42.742]  You made no decision.
[00:13:42.782 --> 00:13:46.243]  You told us this morning and in your report that you made no determination.
[00:13:46.283 --> 00:13:50.444]  So respectfully, Director, you didn't follow the Special Counsel regulations.
[00:13:50.584 --> 00:13:51.565]  It clearly says
[00:13:52.305 --> 00:13:55.746]  Write a confidential report about decisions reached.
[00:13:56.146 --> 00:14:01.427]  Nowhere in here does it say, write a report about decisions that weren't reached.
[00:14:01.868 --> 00:14:03.408]  You wrote 180 pages.
[00:14:04.388 --> 00:14:06.629]  180 pages about decisions that weren't reached.
[00:14:06.949 --> 00:14:11.090]  About potential crimes that weren't charged or decided.
[00:14:11.450 --> 00:14:17.852]  And respectfully, respectfully, by doing that, you managed to violate every principle and the most sacred
[00:14:18.752 --> 00:14:18.892]  Okay.
[00:14:35.413 --> 00:14:41.477]  This report, that Volume 2 of this report was not authorized under the law to be written.
[00:14:41.957 --> 00:14:45.519]  It was written to a legal standard that does not exist at the Justice Department.
[00:14:45.840 --> 00:14:51.263]  And it was written in violation of every DOJ principle about extra-prosecutorial commentary.
[00:14:51.583 --> 00:14:55.285]  I agree with the Chairman this morning when he said Donald Trump is not above the law.
[00:14:55.546 --> 00:14:55.986]  He's not.
[00:14:56.466 --> 00:15:00.849]  But he damn sure shouldn't be below the law, which is where Volume 2 of this report puts him.
[00:15:02.452 --> 00:15:07.274]  That's right, a total witch hunt, in their own words, in their own documents, designed to remove him from office.
[00:15:09.815 --> 00:15:15.958]  30 plus people, all of them Democrats, except Robert Mueller.
[00:15:17.098 --> 00:15:19.179]  And then he works for both sides in the deep state.
[00:15:21.520 --> 00:15:25.142]  This is just an astounding, astonishing time to be alive.
[00:15:26.206 --> 00:15:28.147]  And I'm not going to bore you with what the Democrats had to say.
[00:15:28.167 --> 00:15:30.809]  I guess I'll play some of it, but it's all, they read off the same piece of paper.
[00:15:31.469 --> 00:15:33.470]  McGann, McGann, McGann, over and over again.
[00:15:34.290 --> 00:15:39.813]  And sure, we all know the Russiagate thing's a fraud, but imagine how much time it stalled Trump trying to fix the country.
[00:15:41.014 --> 00:15:43.495]  And how it lets the Democrats run around and call everybody Russian agents.
[00:15:43.515 --> 00:15:47.718]  You know, they have congressional hearings all the time, we play them here, where they say, Alex Jones works for the Russians!
[00:15:48.358 --> 00:15:51.360]  And that's why we're running CIA operations on the internet to shut him down.
[00:15:53.057 --> 00:15:55.258]  I am under attack by the Deep State, just like the President is.
[00:15:55.578 --> 00:15:57.279]  These people are criminal terrorists.
[00:15:57.940 --> 00:16:00.622]  There needs to be a racketeering investigation of these criminals now.
[00:16:00.642 --> 00:16:01.562]  We'll be right back.
[00:16:03.284 --> 00:16:06.306]  Ladies and gentlemen, you saw it just a few weeks ago.
[00:16:07.031 --> 00:16:09.214]  The greatest show on earth.
[00:16:10.355 --> 00:16:15.141]  20 clown Democrats all offering more free stuff than the next person.
[00:16:15.582 --> 00:16:22.691]  Bernie Sanders said we all get $15 minimum wage unless you work for me.
[00:16:23.732 --> 00:16:24.572]  At his campaign.
[00:16:25.333 --> 00:16:28.634]  But since then, we've seen, oh, little Eric Swallow's will.
[00:16:28.654 --> 00:16:30.354]  Ling-ling-ling-ling-ling-ling-ling-ling.
[00:16:30.795 --> 00:16:31.795]  Sucking on his thumb.
[00:16:32.355 --> 00:16:32.775]  He was at 0%.
[00:16:32.835 --> 00:16:36.557]  But, Beto O'Rourke's polling at 0%.
[00:16:37.017 --> 00:16:38.937]  He hasn't stepped down either.
[00:16:39.077 --> 00:16:42.939]  So, coming up this Tuesday and this Wednesday.
[00:16:43.599 --> 00:16:50.444]  We're going to have, from Detroit, Michigan, Clown World 2, the greatest show on Earth!
[00:16:51.104 --> 00:16:53.906]  Ringmaster, bring me my microphone!
[00:16:55.667 --> 00:17:00.631]  They want to normalize their leftist propaganda that America's run by Nazis.
[00:17:00.871 --> 00:17:02.412]  We didn't kill the Nazis and defeat them.
[00:17:02.952 --> 00:17:11.358]  That America's torturing little Hispanic children in concentration camps, even though they're the most open nation in the world, and 60-plus percent of the Border Patrol's Hispanic.
[00:17:12.403 --> 00:17:14.524]  They want to sell you on the idea.
[00:17:14.544 --> 00:17:27.388]  Cory Booker, Joe Biden, and all the rest of these individuals want to tell you how much America sucks.
[00:17:28.529 --> 00:17:39.653]  And so it's going to be a great train wreck watching them fall all over themselves, demonizing America and promising free education, free health care, free homes, even if you don't want to work.
[00:17:40.580 --> 00:17:41.641]  You're going to get free stuff.
[00:17:42.161 --> 00:17:44.742]  They've all adopted AOC's policies.
[00:17:45.403 --> 00:17:49.485]  Elizabeth Warren, Pocahontas is trying to crash the U.S.
[00:17:49.725 --> 00:17:52.027]  economy right now, trying to stop Trump.
[00:17:52.167 --> 00:18:02.172]  We're going to be covering it this Tuesday and this Wednesday live with myself, Robert Barnes, David Knight, Owen Schroer, Will Johnson's in town, and so many others.
[00:18:02.192 --> 00:18:07.335]  And we're going to have reporters on the ground, Millie Weaver and Caitlin Bennett and others, just like last time.
[00:18:07.736 --> 00:18:09.817]  They're covering the entire spectacle.
[00:18:10.197 --> 00:18:12.398]  This is going to be the greatest show on earth.
[00:18:12.779 --> 00:18:38.573]  We're going to document just how pathetic these maggots are and we're going to have people on the street covering it all at clownworld.us and infowars.com forward slash show and on hundreds of radio and TV stations in defiance of the globalist censors that don't want us to point out the emperor's new clothes, that don't want us to point out how pathetic they are and how the whole world is sick of these people.
[00:18:39.754 --> 00:18:42.817]  Do your part, my friends, if you want to defeat the censors, and I know you do.
[00:18:43.197 --> 00:18:52.686]  Spread the world about our two-night only coverage of Clown World 2, the greatest show on earth, at InfoWars.com forward slash show and ClownWorld.us.
[00:18:53.207 --> 00:18:56.770]  I'm Alex Jones, and I endorse this message.
[00:19:11.055 --> 00:19:17.840]  Ladies and gentlemen, I gotta tell ya, the InfoWars Live Protein Bars are really popular around the InfoWars office.
[00:19:17.960 --> 00:19:21.062]  I mean, people around here cannot get enough of them.
[00:19:21.222 --> 00:19:21.863]  I'm telling you.
[00:19:22.223 --> 00:19:23.804]  In fact, myself included.
[00:19:24.084 --> 00:19:27.947]  Let me just show you why the InfoWars Live Protein Bar is so popular, man.
[00:19:28.247 --> 00:19:31.630]  This thing is like a double fudge brownie.
[00:19:32.190 --> 00:19:32.710]  Look at that!
[00:19:33.011 --> 00:19:36.854]  Wrapped in peanut butter with peanuts in the middle.
[00:19:37.214 --> 00:19:40.897]  I mean, you cannot get a better tasting protein bar than this.
[00:19:41.217 --> 00:19:46.041]  And that's why people around the InfoWars office are going crazy for them and we can't even keep them on the shelves.
[00:19:46.241 --> 00:19:48.323]  But they're on sale for 40% off right now.
[00:19:48.563 --> 00:19:57.430]  So get your InfoWars Lite Protein Bar 40% off at InfoWarsStore.com and you can be just like the crew around here enjoying the best protein bar on the market.
[00:20:06.411 --> 00:20:09.018]  You're listening to The Alex Jones Show.
[00:20:43.816 --> 00:20:52.864]  We're gonna get to the Mueller hearing.
[00:20:53.485 --> 00:20:55.947]  We're gonna play the important parts, in my view.
[00:20:57.268 --> 00:21:00.771]  That means none of the Democrats, because they just repeat the same thing like a bunch of satanic parrots.
[00:21:02.172 --> 00:21:06.776]  But this right here, this other news coming up by the middle of the next hour, is really serious.
[00:21:09.980 --> 00:21:16.104]  Yesterday we led with the fact that the Democrats and others are working with the CHICOMS, with the EU, to plunge the U.S.
[00:21:16.144 --> 00:21:16.564]  economy.
[00:21:16.745 --> 00:21:20.927]  They admit to hurt Trump and hurt the American people.
[00:21:22.008 --> 00:21:24.750]  If that isn't treason, then I don't know what is.
[00:21:25.971 --> 00:21:36.418]  And now, JP Morgan warns, dollar could lose status as world's dominant currency, and they basically encourage rating agencies to devalue the dollar.
[00:21:38.035 --> 00:21:42.197]  When the Chinese currency is way over-inflated compared to ours.
[00:21:42.477 --> 00:21:43.438]  And ours is inflated too.
[00:21:43.698 --> 00:21:45.019]  And they're the ones racing to do it.
[00:21:45.979 --> 00:21:47.440]  Putting us in this impossible position.
[00:21:47.900 --> 00:21:52.683]  And then JP Morgan, Goldman Sachs, all these groups are cheerleading for the Chai Coms.
[00:21:54.024 --> 00:21:59.006]  Remember when the outgoing head of Goldman Sachs last year told Trump, you'll never stop China.
[00:21:59.467 --> 00:22:01.028]  The American century's over!
[00:22:01.908 --> 00:22:03.609]  I mean, these are nasty people.
[00:22:05.570 --> 00:22:08.492]  I had Thomas Burnett on one time, about to go live.
[00:22:08.552 --> 00:22:10.893]  He's one of these globalists that teaches, you know, get rid of America.
[00:22:10.973 --> 00:22:12.454]  America is part of world government now.
[00:22:13.134 --> 00:22:13.714]  And I had him on.
[00:22:13.754 --> 00:22:16.536]  He thought I was Alex S. Jones of the Shorenstein Center.
[00:22:19.297 --> 00:22:20.137]  John Harmon heard this.
[00:22:20.157 --> 00:22:23.399]  It was back when he was producing the show, like 10 years ago.
[00:22:23.419 --> 00:22:26.441]  Because John had him on the line with me.
[00:22:26.801 --> 00:22:27.721]  He goes, I'm not coming on.
[00:22:28.322 --> 00:22:29.682]  And I go, listen, we're going to defeat globalism.
[00:22:29.702 --> 00:22:31.763]  He goes, you'll never beat us, you American.
[00:22:31.783 --> 00:22:34.144]  And I was like, ooh.
[00:22:34.164 --> 00:22:34.725]  He goes, that's right.
[00:22:37.159 --> 00:22:37.819]  You'll never beat us.
[00:22:37.839 --> 00:22:39.840]  He actually talked like a demon.
[00:22:41.920 --> 00:22:45.641]  Like when Bilbo Baggins reaches for the ring in Lord of the Rings and he wants it away from Frodo.
[00:22:45.661 --> 00:22:46.341]  He goes, it's mine!
[00:22:46.461 --> 00:22:46.881]  Give it to me!
[00:22:47.441 --> 00:22:49.682]  He goes, you'll never beat us, you Americans.
[00:22:50.062 --> 00:22:50.702]  And I said, ooh, you admit it.
[00:22:50.722 --> 00:22:51.402]  He goes, that's right.
[00:22:51.802 --> 00:22:54.223]  You'll never stop us, you Alex Jones.
[00:22:55.043 --> 00:22:57.164]  He was just, and I said, come on, you're afraid to come on.
[00:22:57.184 --> 00:22:59.304]  He goes, and hung the phone up.
[00:23:00.184 --> 00:23:02.305]  Literally going, yeah, yeah, yeah.
[00:23:04.403 --> 00:23:05.443]  And now they're on TV!
[00:23:05.723 --> 00:23:07.424]  America was never great, it'll never be great.
[00:23:07.864 --> 00:23:10.705]  Oh, these Americans, they talk about America!
[00:23:10.925 --> 00:23:12.685]  They're proud of America!
[00:23:16.506 --> 00:23:17.547]  And then you got this right here.
[00:23:17.567 --> 00:23:18.147]  That's coming up.
[00:23:18.987 --> 00:23:20.007]  This is Google Info.
[00:23:20.027 --> 00:23:24.549]  It's like, as big as the biggest thing ever that came out a month ago that we all forgot about already.
[00:23:26.489 --> 00:23:29.350]  Undercover videos, internal documents pouring out.
[00:23:30.387 --> 00:23:35.410]  The dam breaking, Google fixing everything, planning to steal the election openly, red-handed.
[00:23:35.450 --> 00:23:47.798]  The president of the whole operations for Google and their censorship, their new projects initiatives, the director, the El Presidente, saying it on video.
[00:23:49.198 --> 00:23:49.919]  The money shot.
[00:23:50.739 --> 00:23:53.601]  Now another big executive comes out and says they're stealing everything.
[00:23:55.442 --> 00:23:56.203]  This time public.
[00:23:57.383 --> 00:23:58.244]  The dam broke.
[00:23:59.161 --> 00:24:02.664]  When the levee breaks, they have no place to stay.
[00:24:02.924 --> 00:24:06.847]  Going down, going down now, down to Chicago.
[00:24:06.867 --> 00:24:09.749]  I'm already digressing, I need to get to this next clip.
[00:24:12.751 --> 00:24:17.254]  But that's just, it's a frenzy of news and information here.
[00:24:18.355 --> 00:24:20.537]  All of it, more over the top than the last.
[00:24:21.557 --> 00:24:26.041]  National Review, the Never Trumpers, the neocons.
[00:24:27.674 --> 00:24:30.236]  The people that would control the conservative movement in America.
[00:24:30.476 --> 00:24:32.637]  The people that would shut me up, or Matt Drudge up.
[00:24:33.198 --> 00:24:34.238]  Not gonna work, or Trump up.
[00:24:35.399 --> 00:24:40.082]  National Review helped Jeffrey Epstein rehab his image after child solicitation conviction.
[00:24:41.623 --> 00:24:42.424]  A slap on the wrist.
[00:24:43.144 --> 00:24:45.226]  What a group of dirty old men, man.
[00:24:46.667 --> 00:24:48.208]  They're afraid of full-grown women.
[00:24:50.329 --> 00:24:52.791]  They want to creep around with your 12-year-old daughter.
[00:24:56.511 --> 00:25:00.793]  Oh, speaking of creeping around, we had that creep on yesterday who was trolling everybody.
[00:25:00.813 --> 00:25:01.493]  It was a big joke.
[00:25:02.374 --> 00:25:04.975]  And evidence is mounting that those weren't fake tweets.
[00:25:04.995 --> 00:25:05.755]  Those were his tweets.
[00:25:05.815 --> 00:25:07.336]  And people are going to the Wayback Machines.
[00:25:07.356 --> 00:25:08.476]  We've got an investigation going.
[00:25:08.656 --> 00:25:10.717]  He came back on Owen Schroer's show.
[00:25:10.957 --> 00:25:13.899]  By the time I'd learned more and I went after him, that's coming up.
[00:25:14.579 --> 00:25:16.680]  We're going to post the pull down of that to InfoWars.com.
[00:25:17.720 --> 00:25:19.281]  In the next few hours, we're going to play that here.
[00:25:19.361 --> 00:25:21.782]  It was just unbelievable.
[00:25:23.342 --> 00:25:31.384]  This is the guy that tries to organize 12-year-old topless parties, and bring your daughters to the community pool, but no parents allowed.
[00:25:31.604 --> 00:25:34.545]  Bring your daughters topless to me, and parents don't come around.
[00:25:34.585 --> 00:25:43.547]  That's 100% sexualization, and a spider building a big web and saying, flies, come land here, as it cleans its fangs.
[00:25:45.968 --> 00:25:50.049]  And I was trying to be somewhat nice to get him to admit more on air.
[00:25:50.902 --> 00:25:55.704]  But instead, it was all a big PR stunt, a facelift operation.
[00:25:55.744 --> 00:26:05.347]  Well, if you think you were under investigation before, buddy boy, Mr. Little Man, then you really are under investigation now.
[00:26:05.687 --> 00:26:06.367]  So you get ready.
[00:26:06.447 --> 00:26:18.771]  InfoWars is going to be coming into your domain and is sending out our little feelers and our little tentacles right now.
[00:26:19.696 --> 00:26:21.997]  And our tentacles have already found a lot of information.
[00:26:22.898 --> 00:26:25.199]  So, you think you trolled us?
[00:26:26.119 --> 00:26:27.840]  Think again, fat boy!
[00:26:28.820 --> 00:26:31.082]  Now, let's get serious here.
[00:26:32.202 --> 00:26:33.423]  When I come back, I'll play the clip.
[00:26:33.983 --> 00:26:38.585]  The summation, I think, was one of the most powerful moments of the hearing that just ended 20 minutes ago.
[00:26:40.246 --> 00:26:45.348]  And then there's so much more that we're going to be getting into here on air.
[00:26:46.789 --> 00:26:47.910]  You realize in California,
[00:26:49.107 --> 00:26:56.022]  They say that I'll be arrested for calling that fat man with pink lipstick
[00:26:57.253 --> 00:26:57.613]  A man.
[00:26:57.894 --> 00:26:58.694]  He is a man.
[00:26:58.874 --> 00:26:59.595]  He is a man.
[00:26:59.815 --> 00:27:00.355]  He is a man.
[00:27:00.375 --> 00:27:03.198]  And we all try to show that we're not hateful and go, okay, you're a woman.
[00:27:03.218 --> 00:27:04.338]  And it's like, okay!
[00:27:04.839 --> 00:27:06.480]  Next, bring me your topless daughters!
[00:27:07.021 --> 00:27:07.681]  Ha ha ha!
[00:27:08.001 --> 00:27:13.365]  And all over the country and all over Canada, kids now come because it's all run by the same people and they ride horsey on men's genitals.
[00:27:13.786 --> 00:27:17.068]  Big fat men have kids riding them, riding them, riding them, cowboy.
[00:27:17.288 --> 00:27:19.270]  Hit them out, drive them in, move them out!
