[00:00:03.257 --> 00:00:05.902]  Waging war on corruption.
[00:05:00.410 --> 00:05:07.875]  Whether you're looking to boost the benefits of our fish oil formula or just want an alternative, InfoWars Life has the formula for you.
[00:05:07.875 --> 00:05:17.142]  Ultimate Krill Oil is a powerhouse formula that takes advantages of the EPA, DHA, and Omega-3s found in our high-quality, ultra-pure krill oil concentrate.
[00:05:17.142 --> 00:05:26.209]  Containing powerful antioxidants such as acid xanthan and Omega-3s, Ultimate Krill Oil can help you experience the benefits of fish oil with less required DHA and EPA.
[00:05:27.149 --> 00:05:38.594]  This incredible formula can help your body in many ways, including supporting heart health, joint health, and cognitive health, aiding and regulating fat metabolism, helping to maintain cognitive function, and more.
[00:05:38.594 --> 00:05:47.698]  And while other krill oil formulas may chemically modify their formulas, we're giving you the benefits of a simple formula that contains unmodified, high-quality krill oil concentrate.
[00:05:48.158 --> 00:05:50.879]  Paired with our Ultimate Fish Oil or used separately.
[00:05:50.879 --> 00:05:54.541]  It's time to see what Krill Oil can do for you with Ultimate Krill Oil.
[00:05:54.541 --> 00:06:07.526]  Now available at InfoWarsStore.com.
[00:06:07.526 --> 00:06:10.948]  Crashing through the lies and disinformation.
[00:06:10.948 --> 00:06:12.448]  It's Alex Jones.
[00:06:12.448 --> 00:06:16.010]  Coming to you live from the front lines of the Info War.
[00:06:17.082 --> 00:06:19.884]  The Day of Doom is here!
[00:06:19.884 --> 00:06:22.867]  At least that's the headline at DrugsReport.com.
[00:06:22.867 --> 00:06:24.588]  Shutdown Doomsday Scenario.
[00:06:24.588 --> 00:06:26.650]  We're going to be going over all of that.
[00:06:26.650 --> 00:06:32.514]  Paul Joseph Watson is going to be joining us for an hour, starting at the bottom of this hour.
[00:06:32.514 --> 00:06:42.442]  And of course, Owen Schroyer is going to be hosting the broadcast today because I have the conference room packed with crew.
[00:06:43.886 --> 00:06:48.768]  On getting a bunch of key initiatives and things we're launching done.
[00:06:48.768 --> 00:06:52.550]  So that is why I am here in the office today, but not on air.
[00:06:52.550 --> 00:06:54.891]  And it is a momentous day.
[00:06:54.891 --> 00:06:58.113]  Trump is going down to the border.
[00:06:58.113 --> 00:07:06.857]  I know that he's already declared an emergency to the military a few months ago, and that he's set, at least in his thinking, to declare an emergency.
[00:07:07.797 --> 00:07:16.319]  He's having to remove people that says he doesn't have the power to do that when he 100% under the Constitution for a border and for an invasion.
[00:07:16.319 --> 00:07:18.280]  It's his right and his duty.
[00:07:18.280 --> 00:07:20.980]  I mean, this is not like some special wonderful thing he's doing.
[00:07:20.980 --> 00:07:23.101]  It's just in a sea of traitors and globalists.
[00:07:23.101 --> 00:07:29.022]  They try to upside down world and have us live in that fantasy land.
[00:07:29.022 --> 00:07:31.543]  But the headlines up on InfoWars.com and NewsWars.com.
[00:07:33.170 --> 00:07:47.571]  Our truly tomorrow's news today, this is where you've heard in the last year and a half about we need an emergency, Obama put an emergency in place, rather than saying two years ago, even since he was president-elect we've been saying that, and Zero Hedge has been saying that, and that's it.
[00:07:48.667 --> 00:07:52.711]  Zero Hedge has been putting up the legislation, the documents, the laws.
[00:07:52.711 --> 00:07:54.233]  We've been doing that as well.
[00:07:54.233 --> 00:07:56.195]  I feel good knowing Zero Hedge is there.
[00:07:56.195 --> 00:08:02.241]  I have no affiliation with Zero Hedge, but that's, that's, some leftist leaning stuff in there.
[00:08:02.241 --> 00:08:03.522]  I don't care about that.
[00:08:03.522 --> 00:08:12.231]  They talk about how the government works, the COG, the universities on top, the CIA, how the whole program works, how Operation Mockingbird is being carried out.
[00:08:13.061 --> 00:08:15.027]  In a modern operation.
[00:08:15.027 --> 00:08:20.743]  The reason I obsess over the fact that we're tomorrow's news today, next year's news today, is because the globalists are fighting around the clock.
[00:08:21.570 --> 00:08:48.139]  to try to get us off the air because what we're seeing is the blueprint and how it works and you know it's it's it's it's further along in some aspects that I thought and just coming to grips with the true pure evil just wanting to destroy life and kill children and hurt innocent people and just rip innocence into pieces just coming up against that spirit and having that realization
[00:08:49.119 --> 00:08:58.343]  That falling thing that we're up against just makes me get on my knees to God and ask for a great awakening and a new renaissance on this planet because it's what we need.
[00:08:58.343 --> 00:09:01.065]  So I was going to take over in the next segment.
[00:09:01.065 --> 00:09:02.726]  It's up on DrudgeReport.com.
[00:09:02.726 --> 00:09:05.307]  Trump heads the border.
[00:09:05.307 --> 00:09:07.248]  Emergency declaration.
[00:09:07.248 --> 00:09:08.949]  Test Republicans.
[00:09:08.949 --> 00:09:11.590]  Texas landowners prepare wall fight.
[00:09:12.680 --> 00:09:15.043]  Things Dems have funded that cost more.
[00:09:15.043 --> 00:09:19.088]  There's a lot of key articles up there that break all that down.
[00:09:19.088 --> 00:09:23.693]  And then, of course, we also have Armstrong Williams, which is true.
[00:09:23.693 --> 00:09:25.495]  Spiritual illness crippling America.
[00:09:25.495 --> 00:09:26.497]  This is a curse.
[00:09:27.836 --> 00:09:28.737]  And that's exactly what it is.
[00:09:28.737 --> 00:09:39.829]  You have the patriarch of the Orthodox Church coming out and saying that cell phones are the devices that mesmerize you and tie you into the Antichrist computer brain.
[00:09:39.829 --> 00:09:41.070]  And that's what it is.
[00:09:41.070 --> 00:09:47.176]  And so you hear Elon Musk saying it, the patriarch of the Orthodox Church saying it, Armstrong Williams saying it.
[00:09:47.176 --> 00:09:48.558]  That's what this is.
[00:09:48.558 --> 00:09:49.279]  This is a curse.
[00:09:50.800 --> 00:09:52.902]  Real evil is being poured out in the world today.
[00:09:52.902 --> 00:10:04.612]  And I made some phone calls, I was even on air today, to a few people just to let them know that, you know, some of the evil people that they've been exposing, they don't know how evil they are.
[00:10:04.612 --> 00:10:14.140]  And it's painful to know all this, but it's more painful if we deny it.
[00:10:14.140 --> 00:10:17.583]  It's more painful if we do not resist it.
[00:10:18.587 --> 00:10:23.248]  And the children don't know, and so they're being snared at a very young age.
[00:10:23.248 --> 00:10:25.268]  That's what these monsters do.
[00:10:25.268 --> 00:10:27.489]  They target them when they can't fight back.
[00:10:27.489 --> 00:10:31.870]  And so, I want to say this before I get into Trump and the emergency.
[00:10:31.870 --> 00:10:42.732]  Everything, everything that they do is about covertness,
[00:10:44.324 --> 00:10:46.285]  And incrementalism.
[00:10:46.285 --> 00:10:46.745]  Everything!
[00:10:46.745 --> 00:10:48.646]  It's the same blueprint, and then they even admit it!
[00:10:48.646 --> 00:10:50.187]  It's not even our opinion!
[00:10:50.187 --> 00:11:07.874]  The hydrofluorosilicic acid, the weaponized, electrified, acid-based fluoride, the GMO, the electromagnetic manipulations, they admit gives you cancer and tell you the newspaper is going to kill you, is going to scramble your DNA and mutate you.
[00:11:07.874 --> 00:11:09.235]  This is all a giant
[00:11:10.495 --> 00:11:21.718]  Desecration of God's planet and of our genetics and our family lines, our seed, our genetics is literally being mutated into an ugly demonic form.
[00:11:21.718 --> 00:11:25.679]  Because that's what Satan seeks to do to God's creation.
[00:11:25.679 --> 00:11:30.200]  And so, people have to understand, everything is a soft kill, covert op.
[00:11:30.200 --> 00:11:38.462]  All these people that pose like self-help and, you know, all the modern Timothy Leary types who are out there know full well what they're doing.
[00:11:39.591 --> 00:11:48.106]  And the vaccine pushing and the GMO and the cultural attack and the American Psychological Association saying...
[00:11:49.506 --> 00:11:53.328]  Men existing is bad and is a disease?
[00:11:53.328 --> 00:11:55.369]  No, they are the disease.
[00:11:55.369 --> 00:11:59.211]  Aliens, if they showed up and had collaborators, would be making announcements.
[00:11:59.211 --> 00:12:00.151]  Your families are bad.
[00:12:00.151 --> 00:12:01.452]  Your men are bad.
[00:12:01.452 --> 00:12:02.472]  Get rid of your boys.
[00:12:02.472 --> 00:12:03.312]  Put them in dresses.
[00:12:03.312 --> 00:12:04.573]  Give them chemicals.
[00:12:04.573 --> 00:12:08.215]  I mean, this is a science fiction movie for real, folks.
[00:12:08.215 --> 00:12:10.676]  The devil is a damn alien, okay?
[00:12:10.676 --> 00:12:12.597]  The Bible tells you the whole thing.
[00:12:12.597 --> 00:12:13.457]  It's going on.
[00:12:13.457 --> 00:12:14.678]  It's in it from another dimension.
[00:12:14.678 --> 00:12:16.939]  You can't see it, but it's all there, all around us.
[00:12:17.739 --> 00:12:20.020]  And it wants to kill you and your family.
[00:12:20.020 --> 00:12:22.081]  Period!
[00:12:22.081 --> 00:12:38.350]  And this evil force in the universe is telling all these people, like William Shatner, and Joe Rogan, and all these other people, join us and you will get eternal life, you will get advanced technology, you'll be uploaded, we're going to go through this great cleansing of the earth, and then you're going to be on the other side of it.
[00:12:38.350 --> 00:12:39.790]  They all know it.
[00:12:39.790 --> 00:12:46.314]  And then they pose like little kind of happy, trendy people, let's use this as an example, to make everybody not understand that they're predators.
[00:12:47.372 --> 00:12:49.213]  And they know exactly what they're doing.
[00:12:49.213 --> 00:12:51.175]  Luring people into the drug culture.
[00:12:51.175 --> 00:12:53.537]  Luring people into the so-called New Age.
[00:12:53.537 --> 00:12:55.258]  Luring people into this whole thing.
[00:12:55.258 --> 00:13:02.843]  And it's all meant to get you like walking out in front of a Mack truck you don't see and you never know what hits you.
[00:13:02.843 --> 00:13:05.345]  And so, and of course, these people are all slaves too.
[00:13:05.345 --> 00:13:07.226]  I'm not even singling them out to say they're bad.
[00:13:07.226 --> 00:13:07.647]  It's just that
[00:13:08.797 --> 00:13:18.784]  I realize people I've known a long time, because I'm such a loyal person, because I know them, I decide to be blind and be delusional, even though there's evil sitting right there.
[00:13:18.784 --> 00:13:23.668]  And so it's good to see people pick sides.
[00:13:23.668 --> 00:13:31.554]  To be banned and attacked and persecuted and betrayed by these people is good, because we're forcing their hand to come out in the open and show us who they are.
[00:13:31.554 --> 00:13:36.678]  We're forcing these rats, these roaches, to come out from underneath their rocks and face us.
[00:13:37.585 --> 00:13:40.306]  And that's what they can't stand.
[00:13:40.306 --> 00:13:42.787]  Facebook is a total brainwashing cult.
[00:13:42.787 --> 00:13:46.748]  It's all MKUltra stuff.
[00:13:46.748 --> 00:13:50.829]  The universities, the psychology departments are their own cults.
[00:13:50.829 --> 00:14:01.393]  They're all pushing psychotropics and ayahuasca and DMT and then all these new synthetic super drugs coming out are being tested inside the universities everywhere.
[00:14:02.774 --> 00:14:04.534]  MKUltra is on your television.
[00:14:04.534 --> 00:14:06.535]  MKUltra is on your smartphone.
[00:14:06.535 --> 00:14:08.816]  MKUltra is in your school.
[00:14:08.816 --> 00:14:12.697]  MKUltra is in your water.
[00:14:12.697 --> 00:14:18.278]  It's even on CNBC that Facebook is a cult.
[00:14:18.278 --> 00:14:20.719]  You understand?
[00:14:20.719 --> 00:14:25.400]  And so, they want to put you into the sensory deprivation tank of the internet.
[00:14:26.834 --> 00:14:36.561]  And they don't want us jacking into it, coming in and saying, look, we're not offering you some wonderland of the matrix, but it's what will make you strong and it's the real place.
[00:14:36.561 --> 00:14:38.662]  And I genuinely care about you.
[00:14:38.662 --> 00:14:40.463]  We're in this together.
[00:14:40.463 --> 00:14:42.545]  I've had four children.
[00:14:42.545 --> 00:14:46.888]  The globalists don't have children because they're selfish on average, because they don't want to bet on the future.
[00:14:46.888 --> 00:14:51.991]  They don't want to carry out that biological function that takes them closer to God.
[00:14:51.991 --> 00:14:54.112]  And they've all signed on to death.
[00:14:54.112 --> 00:14:55.193]  They're not going to get eternal life.
[00:14:55.193 --> 00:14:56.034]  They're going to get eternal death.
[00:14:57.739 --> 00:14:58.599]  You understand?
[00:14:58.599 --> 00:14:59.760]  Because they are death.
[00:14:59.760 --> 00:15:00.760]  They are destruction.
[00:15:00.760 --> 00:15:02.681]  They are slavery.
[00:15:02.681 --> 00:15:04.782]  Our country is under total attack.
[00:15:04.782 --> 00:15:05.782]  Europe is under total attack.
[00:15:05.782 --> 00:15:16.186]  But the good news is Italy's president and vice president, prime minister, have come out and said there is an axis of evil in Germany.
[00:15:17.228 --> 00:15:20.249]  And France, allied against the rest of Europe and the world.
[00:15:20.249 --> 00:15:22.130]  It was shut up by the Nazis.
[00:15:22.130 --> 00:15:23.670]  It's World War II Part 2.
[00:15:23.670 --> 00:15:25.250]  2 plus 2 equals 4.
[00:15:25.250 --> 00:15:26.671]  World War 4.
[00:15:26.671 --> 00:15:31.852]  They're taking over it with economic warfare and anti-culture warfare and anti-family warfare.
[00:15:31.852 --> 00:15:37.354]  And now it's spreading and they're saying we must create an axis worldwide to defeat this new system.
[00:15:37.354 --> 00:15:41.035]  So now all these presidents are sounding just like InfoWars, not because they're even listening.
[00:15:41.035 --> 00:15:41.956]  Of course they are.
[00:15:41.956 --> 00:15:42.756]  It's because it's true!
[00:15:43.496 --> 00:15:45.978]  So our chain reaction is now launching.
[00:15:45.978 --> 00:15:48.520]  The resistance is now going into its main phase.
[00:15:48.520 --> 00:15:52.342]  The enemy can feel it and is going to put their full weight against us right now.
[00:15:52.342 --> 00:15:55.805]  Pray for Trump and ask God and Jesus Spirit to enter the planet.
[00:15:55.805 --> 00:15:56.866]  We'll be right back.
[00:15:56.866 --> 00:15:57.166]  Stay with us.
[00:15:59.352 --> 00:16:00.533]  Bacon Lovers.
[00:16:00.533 --> 00:16:02.075]  We ship free.
[00:16:02.075 --> 00:16:03.897]  Try our amazing bacon.
[00:16:03.897 --> 00:16:05.919]  No refrigeration required.
[00:16:05.919 --> 00:16:14.870]  Proprietary value-added packaging provides 10-year shelf life and protects the leanest, thickest, center-cut, fully cooked bacon in America today.
[00:16:15.510 --> 00:16:18.953]  Ready to eat right from the pouch or warm and serve.
[00:16:18.953 --> 00:16:20.815]  Savory and delicious.
[00:16:20.815 --> 00:16:23.777]  Wholesale price for your everyday use.
[00:16:23.777 --> 00:16:26.680]  Order today at ReadyToEatBacon.com.
[00:16:26.680 --> 00:16:29.142]  ReadyToEatBacon.com.
[00:16:29.142 --> 00:16:38.049]  Silver has always been nature's very own antibiotic and only one system allows you to produce an endless supply of nano-sized silver solutions right from the convenience of your home.
[00:16:38.049 --> 00:16:38.970]  Silver Lungs.
[00:16:39.150 --> 00:16:46.434]  With the addition of our unique lung delivery system, respiratory infections are targeted directly, where traditional oral administration simply cannot reach.
[00:16:46.434 --> 00:16:52.477]  This pioneering method also preserves the original particle sizes and delivers your silver solution directly into the bloodstream.
[00:16:52.477 --> 00:16:56.598]  See the Silver Lungs Generator and Lung Delivery System at SilverLungs.com.
[00:16:56.598 --> 00:16:58.720]  That's SilverLungs.com.
[00:16:58.720 --> 00:17:05.083]  The United States of Empire is a book that claims the United States is the empire of the world.
[00:17:05.083 --> 00:17:07.744]  George Washington had warned us against foreign wars.
[00:17:08.104 --> 00:17:14.027]  The United States of Empire shows that World Wars I and II left England broken.
[00:17:14.027 --> 00:17:17.809]  Its former colony, the U.S., had to save the Empire.
[00:17:17.809 --> 00:17:19.090]  Was there ever a vote?
[00:17:19.090 --> 00:17:20.090]  Who do we fight for?
[00:17:20.090 --> 00:17:26.634]  The Deep State began with World War I. The United States of Empire by James Dunn.
[00:17:26.634 --> 00:17:28.055]  Available at Amazon Books.
[00:17:28.735 --> 00:17:31.677]  At WolfHillAmmo.com, we love shotguns.
[00:17:31.677 --> 00:17:37.460]  We offer the best specialty shotgun ammo on the market, including our defensive combo packs for home and retreat.
[00:17:37.460 --> 00:17:41.943]  Our less lethal combo is good for animal control, the four-legged kind and two-legged.
[00:17:41.943 --> 00:17:46.846]  When lethal force is necessary, reach for our stop-em, drop-em, or our home defense combos.
[00:17:46.846 --> 00:17:50.508]  These five-round packs include different heavy hitters to protect your loved ones.
[00:17:50.508 --> 00:17:56.792]  Visit WolfHillAmmo.com to see our great prices on these combo packs and other specialty shotgun ammo rounds.
[00:17:56.792 --> 00:17:58.173]  WolfHillAmmo.com
[00:18:02.814 --> 00:18:12.241]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico, where the Chiapas farmers have spent years perfecting their techniques.
[00:18:12.241 --> 00:18:23.270]  Based on hundreds of years of traditional techniques and perfect conditions, we've sourced only the best to provide you with our immune support and Wake Up America Patriot Blend coffee.
[00:18:23.650 --> 00:18:29.534]  Ancient Mayan knowledge is paired with the natural fertility of the land to generate the world's finest coffee beans.
[00:18:29.534 --> 00:18:41.081]  Carefully harvested and free of toxic chemicals used in big agricultural productions, Patriot Blend coffees have a smooth, bold flavor with great depth to give you just what you need in the morning.
[00:18:41.081 --> 00:18:45.343]  You can even choose to start your morning healthier with the Immune Support Blend.
[00:18:45.343 --> 00:18:51.467]  Infused with a powerful blend to support your immune response and stamina, it's time to take care of your morning routine
[00:18:51.747 --> 00:18:57.705]  Get a bag of Patriot Blend coffee to support the show while enhancing your morning routine at InfoWarsStore.com.
[00:19:00.330 --> 00:19:06.814]  We are kept afloat only by your loyal patronage, and that's why we need you to go to the site now.
[00:19:06.814 --> 00:19:13.638]  If you're not in the market for one of our greatest nutraceuticals, please consider a contribution.
[00:19:13.638 --> 00:19:29.188]  $25, $50, $100, $250, or even $500 would be a godsend to our important work here to beat back the globalists and to destroy their campaign of censorship in which they want to strangle our First Amendment rights.
[00:19:30.327 --> 00:19:34.168]  Hey, how would you like to take InfoWars with you wherever you go?
[00:19:34.168 --> 00:19:39.409]  Well now, you can do just that with the new official InfoWars app.
[00:19:39.409 --> 00:19:40.709]  And here's the best part.
[00:19:40.709 --> 00:19:42.530]  It is absolutely free.
[00:19:42.530 --> 00:19:47.751]  At the Apple Store and Google Play, you can join the InfoWars today.
[00:19:47.751 --> 00:19:51.692]  Check it out right now at InfoWars.com forward slash app app.
[00:19:51.692 --> 00:19:53.572]  It's the InfoWars official app.
[00:19:53.572 --> 00:19:55.833]  Taken on the globalist at point-blank range.
[00:19:55.833 --> 00:19:59.934]  And with your help spreading it, and with your help downloading it, we are unstoppable.
[00:20:03.363 --> 00:20:14.168]  You're listening to the Alex Jones Show.
[00:20:14.168 --> 00:20:19.650]  From the front lines of the Information War, it's Owen Schroer.
[00:20:19.650 --> 00:20:22.492]  You're listening to the Alex Jones Show.
[00:20:24.827 --> 00:20:26.808]  That's right, I'm filling in for Alex today.
[00:20:26.808 --> 00:20:28.990]  Paul Joseph Watson is going to be joining us.
[00:20:28.990 --> 00:20:31.051]  Simon Roche is going to be joining us.
[00:20:31.051 --> 00:20:32.612]  Stuart Rhodes is going to be joining us.
[00:20:32.612 --> 00:20:35.594]  Doug Hagman in the fourth hour.
[00:20:35.594 --> 00:20:38.816]  Tons of news to get to.
[00:20:38.816 --> 00:20:51.244]  And I was going to come on today and the focus was going to be how the left is a cancer to America that will kill us unless we cut it out.
[00:20:53.604 --> 00:21:04.150]  And I was going to talk about how I've fully identified the blueprint and the schematic that is behind Alexandria Ocasio-Cortez, real name Sandy.
[00:21:04.150 --> 00:21:06.912]  Or at least that's what they called her before she ran for office.
[00:21:06.912 --> 00:21:11.574]  But that's too white, so they went back to Alexandria.
[00:21:11.574 --> 00:21:16.997]  And then Alex went next level in the last segment.
[00:21:16.997 --> 00:21:20.019]  And I was actually going to do that in the war room today, and maybe I still will.
[00:21:23.752 --> 00:21:30.774]  And I've got a guest coming on The War Room tomorrow that can break this down, but this is actually something quite ancient.
[00:21:30.774 --> 00:21:37.396]  And you can even read about this in the Bible, like Alex was talking about.
[00:21:37.396 --> 00:21:42.538]  And I don't even know... You know, I'm 29 years old.
[00:21:42.538 --> 00:21:51.841]  I have not experienced everything there is to experience on this earth, but I've experienced a lot for a 29-year-old, but I'm definitely not the leading expert on this.
[00:21:51.841 --> 00:21:52.021]  But...
[00:21:55.723 --> 00:22:00.464]  We are in a multi-dimensional existence.
[00:22:00.464 --> 00:22:03.985]  Anybody who's seen it and experienced it knows it's true.
[00:22:03.985 --> 00:22:06.725]  This is in the Bible.
[00:22:06.725 --> 00:22:18.508]  And famous philosophers and other people have talked about this, most recently Alan Watt is one.
[00:22:18.508 --> 00:22:24.509]  But in the Bible it talks about people having visions, seeing things from higher dimensions,
[00:22:28.493 --> 00:22:49.105]  And people that are experts in these fields talk about how you can skip, it's like a cheat code, like let's use the video game analogy of Mario, where you can skip entire levels and go into a warp zone.
[00:22:49.105 --> 00:22:56.710]  And so the experts say that's what you do when you take the DMT or you do the Ayahuasca.
[00:22:56.710 --> 00:22:57.811]  And the shamans of this
[00:22:59.278 --> 00:23:02.601]  We'll warn you, this is not something for recreation.
[00:23:02.601 --> 00:23:04.122]  This is not something you do for fun.
[00:23:04.122 --> 00:23:09.766]  This is a serious experience that you're about to have.
[00:23:09.766 --> 00:23:11.307]  It's going to change your very existence.
[00:23:11.307 --> 00:23:13.629]  It's going to change everything that you perceive.
[00:23:13.629 --> 00:23:19.173]  It's going to change the way that you see things.
[00:23:19.173 --> 00:23:22.796]  And so, they warn all of this to you before you do it.
[00:23:22.796 --> 00:23:28.961]  But there's this new cult, and it's, you know, and now they say, you know, they have the whole microdosing thing.
[00:23:29.870 --> 00:23:35.816]  That's really just a distraction for all the designer drugs that the elites in Silicon Valley are on.
[00:23:35.816 --> 00:23:39.059]  Which, who knows if we'll ever even know what that crap is.
[00:23:39.059 --> 00:23:49.289]  I mean, why do Tim Cook's eyes look like dinner plates and he's all fired up doing an interview with glasses from Vice?
[00:23:49.289 --> 00:23:54.374]  But it's funny because there was a story today, I believe it was on Drudge, about a poker player.
[00:23:55.919 --> 00:24:02.521]  Who bet $100,000 he could sit in sensory deprivation for 30 days.
[00:24:02.521 --> 00:24:08.763]  And by week two, he started hallucinating and seeing things.
[00:24:08.763 --> 00:24:21.328]  I don't even know if I can... Devil worshipping cults have been in America for hundreds of years.
[00:24:22.358 --> 00:24:27.443]  In fact, it even was existent in Native American culture.
[00:24:27.443 --> 00:24:30.146]  This is all historical.
[00:24:30.146 --> 00:24:33.770]  It came out of the Illuminati of Germany.
[00:24:33.770 --> 00:24:37.754]  And so these were like people that were seeking lower dimensions.
[00:24:37.754 --> 00:24:42.619]  People that were seeking power from lower dimensions because it's the lower dimensions
[00:24:43.618 --> 00:24:48.020]  That actually will wield power or attempt to wield power here in the third dimension.
[00:24:48.020 --> 00:24:55.104]  Angels and spirits and saints and everything from higher dimensions and of course God, doesn't really wield that power.
[00:24:55.104 --> 00:25:01.067]  God has just, he just created everything, he has, he's already decided everything.
[00:25:01.067 --> 00:25:05.290]  But you can go back, this is all ancient.
[00:25:05.290 --> 00:25:11.213]  And so they have these group hallucination experiences
