[00:00:03.118 --> 00:00:05.802]  Waging war on corruption.
[00:05:00.769 --> 00:05:16.692]  It's not only that you have a unique voice in the public arena, in the public square, the other thing that's unique about InfoWars is it is the only network of this reach that is not backed by a corporate donor or corporate sugar daddy, that's not backed by some billionaire, that's not being funded by a secret foreign government.
[00:05:16.692 --> 00:05:18.412]  It is completely independent of all that.
[00:05:18.412 --> 00:05:29.294]  It is an old-school, American, 1776-style experiment in the expression of the freedom of the press and freedom of speech that, in fact, the founders were so concerned with at the beginning of the country, they actually tried to
[00:05:29.494 --> 00:05:30.475]  We're good to go.
[00:05:49.412 --> 00:05:51.874]  From the front lines of the information war, it's Alex Jones!
[00:06:12.247 --> 00:06:15.349]  It's been said millions of times because it's true.
[00:06:15.349 --> 00:06:25.655]  The Democratic Party, just like socialists in Europe, creates systems of dependency so they have client groups that they can manage, but who never get out of poverty.
[00:06:25.655 --> 00:06:26.816]  And that was the admission of
[00:06:28.297 --> 00:06:40.525]  The Great Society was to domesticate black people and break their families up in the United States as a beta test for all other communities that are now seeing the exact same process take place.
[00:06:40.525 --> 00:06:43.487]  But President Trump last night really called them out.
[00:06:43.487 --> 00:06:49.371]  We're going to play the clip in a moment and said that no one has paid a price worse than people living in inner cities.
[00:06:50.131 --> 00:06:54.173]  Due to the leftist program of controlled dependency.
[00:06:54.173 --> 00:06:55.093]  And here's a great example.
[00:06:55.093 --> 00:07:04.856]  In Austin, Texas, I heard the globalist mayor on the local radio this morning saying, we've got to get more funding for the homeless.
[00:07:04.856 --> 00:07:08.138]  And we had to pass this ordinance saying they can sleep in your yard.
[00:07:08.138 --> 00:07:09.818]  So we don't ignore the problem.
[00:07:09.818 --> 00:07:11.719]  So we get more money.
[00:07:11.719 --> 00:07:14.320]  So there he was admitting what I said on air a month ago.
[00:07:15.100 --> 00:07:17.282]  Problem, reaction, solution, a Gilean dialectic.
[00:07:17.282 --> 00:07:18.743]  Now they admit it.
[00:07:18.743 --> 00:07:21.125]  The left's just come out of the closet on everything.
[00:07:21.125 --> 00:07:29.071]  That they're communists, they want our guns, that they hate America, they want a race war, that white people are inherently bad, that the people saying that are white people.
[00:07:29.071 --> 00:07:30.753]  It's incredible.
[00:07:30.753 --> 00:07:36.177]  And there was the Austin mayor this morning saying, oh, you know, we can't just hide the homeless.
[00:07:36.177 --> 00:07:38.018]  We need to have a law they can sleep in your yard.
[00:07:39.269 --> 00:07:40.430]  So that we get more funding.
[00:07:40.430 --> 00:07:41.971]  And the host went.
[00:07:41.971 --> 00:07:49.958]  But like Seattle and all the other places that keep getting more and more funding for the homeless, it just is a magnet to bring them there.
[00:07:49.958 --> 00:07:56.484]  And it encourages people to get on welfare and not have a job and then live under underpasses and collect money.
[00:07:56.484 --> 00:07:58.946]  There are some homeless that are mentally ill down on their luck.
[00:07:58.946 --> 00:08:01.969]  They need to be targeted and helped with funding.
[00:08:02.629 --> 00:08:04.910]  Local, state, churches, federal, you name it.
[00:08:04.910 --> 00:08:07.351]  But not this general roll out the red carpet.
[00:08:07.351 --> 00:08:14.175]  I tell you, I drive around Austin, looks like San Francisco, or Portland, or one of these other blue city toilet bowls in many areas.
[00:08:14.175 --> 00:08:18.777]  Feces everywhere, bombed out of their brains on drugs, drunk.
[00:08:18.777 --> 00:08:22.579]  And they're white, they're black, they're Hispanic, but they're mainly white.
[00:08:22.579 --> 00:08:26.561]  And what it is, is a bunch of freeloading, lazy jackasses.
[00:08:26.561 --> 00:08:28.442]  You know, most whites aren't lazy in this country.
[00:08:29.380 --> 00:08:45.046]  Like Max Boot and William Crystal say, but it is true that the vast majority of homeless that I see in most cities are drug addict, bombed out of their brain, really mean, nasty white people.
[00:08:45.046 --> 00:08:48.827]  Now some I've run into or admit they're drug addicts and said they want help.
[00:08:48.827 --> 00:08:51.248]  Some are nice, but most of them are really, really vicious.
[00:08:51.248 --> 00:08:53.109]  And that's a microcosm.
[00:08:54.696 --> 00:08:55.999]  Entitled and vicious.
[00:08:55.999 --> 00:09:03.794]  That's a microcosm of how the left brings these people in, and then incentivizes more to come, creates a crisis, and then says, give us more money.
[00:09:03.794 --> 00:09:04.536]  But the good news was...
[00:09:06.161 --> 00:09:09.943]  The talk show host was on 590 AM, I guess about 8 o'clock this morning.
[00:09:09.943 --> 00:09:16.567]  They totally tore the mayor up to his face and after and said, you notice, they always want more money and it always makes the crisis worse.
[00:09:16.567 --> 00:09:18.769]  They know exactly what they're doing.
[00:09:18.769 --> 00:09:24.192]  It's leftist formulation to again demoralize and bring down civilization.
[00:09:24.192 --> 00:09:28.895]  And these guys know exactly what they are doing.
[00:09:28.895 --> 00:09:29.515]  Here's the president.
[00:09:30.404 --> 00:09:43.416]  The Democrat Party is now being led by four left-wing extremists who reject everything that we hold dear.
[00:09:43.416 --> 00:09:53.425]  No one has paid a higher price for the far left's destructive agenda than Americans living in our nation's inner cities.
[00:09:53.425 --> 00:09:54.967]  They have paid a dear price.
[00:09:54.967 --> 00:09:56.028]  You see what's happening?
[00:09:56.994 --> 00:10:12.978]  You see our inner cities, we spend billions and billions and billions for years and years and years, and it's stolen money, and it's wasted money, and it's a shame.
[00:10:12.978 --> 00:10:24.341]  For decades, these communities have been run exclusively by Democrat politicians, and it's been total one-party control of the inner cities.
[00:10:25.478 --> 00:10:29.040]  For a hundred years, it's been one party control, and look at them.
[00:10:29.040 --> 00:10:36.085]  We can name one after another, but I won't do that.
[00:10:36.085 --> 00:10:38.987]  Because I don't want to be controversial.
[00:10:38.987 --> 00:10:50.015]  The homicide rate in Baltimore is significantly higher than El Salvador, Honduras, Guatemala.
[00:10:50.015 --> 00:10:51.736]  I believe it's higher than
[00:10:52.898 --> 00:10:55.319]  Give me a place that you think is pretty bad.
[00:10:55.319 --> 00:10:57.741]  Give me a place.
[00:10:57.741 --> 00:10:59.922]  The guy says Afghanistan.
[00:10:59.922 --> 00:11:04.704]  I believe it's higher than Afghanistan in our country.
[00:11:04.704 --> 00:11:06.585]  Think of that.
[00:11:06.585 --> 00:11:10.708]  I believe we'll check the numbers and if we're wrong, they will tell us tomorrow.
[00:11:10.708 --> 00:11:12.268]  It'll be headlines.
[00:11:12.268 --> 00:11:14.490]  Trump exaggerated.
[00:11:14.490 --> 00:11:22.354]  For the last 20 years, China's taken hundreds and hundreds of billions of dollars out of our country and now we're stopping the theft.
[00:11:23.720 --> 00:11:25.561]  Of American jobs.
[00:11:25.561 --> 00:11:33.767]  We're stopping the theft of so many other things happening, including intellectual property.
[00:11:33.767 --> 00:11:37.970]  And you know, I think they want to try and make a deal with us, but I'm not sure.
[00:11:37.970 --> 00:11:39.591]  Because the word is, I feel
[00:11:40.731 --> 00:11:44.835]  They want to wait till they get... Oh, they're praying.
[00:11:44.835 --> 00:11:46.256]  They're praying.
[00:11:46.256 --> 00:11:55.065]  They would like to see a new president in a year and a half so they could continue to rip off the United States like they've been doing for the last 25 years.
[00:11:59.232 --> 00:12:05.434]  Alright ladies and gentlemen, welcome in now to the InfoWars headquarters here in Austin, Texas.
[00:12:05.434 --> 00:12:21.100]  Alex Jones is going to be back in the next segment and so on with more on the Jeffrey Epstein saga, more on President Trump last night, more on the collapse of the Democrat Party that is inevitable, and then I'm going to have
[00:12:21.780 --> 00:12:24.402]  A bunch of breaking news here today.
[00:12:24.402 --> 00:12:27.044]  Robert Barnes is going to be joining me in studio.
[00:12:27.044 --> 00:12:30.486]  He's got breaking exclusive news that he's going to give us.
[00:12:30.486 --> 00:12:38.292]  And then I, too, have breaking exclusive news that I'm going to break here on the Alex Jones Show as well, when we're joined by Robert Barnes.
[00:12:38.292 --> 00:12:40.173]  But I have to just do this on air.
[00:12:40.173 --> 00:12:45.937]  Now, I was going to do this nicely, and I was just going to drink my Turbo Force from InfoWarsTore.com, and I wasn't going to make a big thing of it.
[00:12:46.752 --> 00:12:52.074]  And I'm sitting there during the segment as I'm listening to Alex and I said, hey guys, can you get me some turbo force?
[00:12:52.074 --> 00:12:55.695]  And now here it is, I'm live and I don't have my turbo force.
[00:12:55.695 --> 00:12:57.556]  So I'm a little grumpy.
[00:12:57.556 --> 00:12:59.597]  I'm a little upset.
[00:12:59.597 --> 00:13:04.178]  And I'm not gonna be able to move on until somebody gets me some turbo force.
[00:13:04.178 --> 00:13:06.779]  And so I don't know what is going on right now.
[00:13:06.779 --> 00:13:12.221]  Abandon cameras, lights, the whole thing if you have to.
[00:13:12.221 --> 00:13:14.262]  Until I get turbo force on my desk.
[00:13:15.461 --> 00:13:18.963]  So, and I also, I already have my BrainForce Plus right here.
[00:13:18.963 --> 00:13:22.726]  So all I need is a cup and a TurboForce packet.
[00:13:22.726 --> 00:13:25.107]  And I know there's some around here somewhere.
[00:13:25.107 --> 00:13:25.607]  That's right.
[00:13:25.607 --> 00:13:27.769]  Tear the whole place down if you have to.
[00:13:27.769 --> 00:13:29.510]  Stuff is now falling off shelves.
[00:13:29.510 --> 00:13:31.351]  They're searching rampantly.
[00:13:31.351 --> 00:13:31.911]  Here we go.
[00:13:31.911 --> 00:13:32.191]  All right.
[00:13:32.191 --> 00:13:33.592]  I got multiple packets.
[00:13:33.592 --> 00:13:34.973]  So that's good.
[00:13:34.973 --> 00:13:36.834]  TurboForce from InfowarsStore.com.
[00:13:36.834 --> 00:13:38.675]  Look, folks.
[00:13:38.675 --> 00:13:44.139]  Sometimes I drink coffee, but I've been drinking the TurboForce lately and just the flavor is so good.
[00:13:45.307 --> 00:13:49.230]  That I'm kind of addicted to it, I think, maybe?
[00:13:49.230 --> 00:13:58.097]  You know how when you drink energy drinks, like at Red Bull and stuff, you kind of get that need for that acidic flavoring?
[00:13:58.097 --> 00:14:01.019]  Well, luckily, Turbo Force does not have that.
[00:14:01.019 --> 00:14:03.741]  I mean, it's not acidic.
[00:14:03.741 --> 00:14:06.944]  It's not going to tear your liver apart like energy drinks do.
[00:14:06.944 --> 00:14:08.225]  It's just got caffeine in it.
[00:14:08.225 --> 00:14:10.747]  But the flavor is so good that
[00:14:12.065 --> 00:14:16.829]  I just really want my TurboForce and I still don't have a cup, guys.
[00:14:16.829 --> 00:14:17.509]  What is this?
[00:14:17.509 --> 00:14:19.231]  What am I supposed to do here?
[00:14:19.231 --> 00:14:19.731]  Thank you.
[00:14:19.731 --> 00:14:20.892]  Here we go.
[00:14:20.892 --> 00:14:24.195]  Savannah Hernandez finally figured it out.
[00:14:24.195 --> 00:14:24.835]  Is there a spoon?
[00:14:24.835 --> 00:14:27.918]  Nope.
[00:14:27.918 --> 00:14:34.142]  You've got 90 seconds to find me a spoon so that I can get TurboForce.
[00:14:34.142 --> 00:14:36.845]  Now, if you want to get TurboForce, maybe it won't be so hard for you.
[00:14:36.845 --> 00:14:38.346]  You can just go to InfoWareStore.com.
[00:14:39.062 --> 00:14:40.562]  And you can get TurboForce right now.
[00:14:40.562 --> 00:14:41.703]  You can get BrainForce Plus.
[00:14:41.703 --> 00:14:47.564]  I'm going to take both of them as I get ready to do the Alex Jones Show here today with all the breaking news with Robert Barnes.
[00:14:47.564 --> 00:14:50.905]  InfoWarsStore.com TurboForce.
[00:14:50.905 --> 00:14:51.765]  Here's a spoon right here.
[00:14:51.765 --> 00:14:52.386]  Alright, look at this.
[00:14:52.386 --> 00:14:54.506]  I'm going to do it in 60 seconds.
[00:14:54.506 --> 00:14:56.367]  Now this is how it's done like a pro.
[00:14:56.367 --> 00:15:00.408]  TurboForce into the cup.
[00:15:00.408 --> 00:15:01.388]  Done.
[00:15:01.388 --> 00:15:05.249]  Water into the cup to mix with the TurboForce.
[00:15:07.250 --> 00:15:08.771]  Done.
[00:15:08.771 --> 00:15:09.411]  Spoon.
[00:15:09.411 --> 00:15:10.851]  Beat you to it.
[00:15:10.851 --> 00:15:11.712]  Sorry, Savannah.
[00:15:11.712 --> 00:15:12.792]  Connor beat you to it.
[00:15:12.792 --> 00:15:13.152]  Done.
[00:15:13.152 --> 00:15:14.433]  Look at this.
[00:15:14.433 --> 00:15:15.633]  Oh, I'm beating the clock, too.
[00:15:15.633 --> 00:15:16.554]  This is record speed.
[00:15:16.554 --> 00:15:20.975]  I haven't even had my turbo force yet, and I'm already at light speed.
[00:15:20.975 --> 00:15:24.177]  Brain Force Plus into the hand.
[00:15:24.177 --> 00:15:25.097]  Done.
[00:15:25.097 --> 00:15:29.879]  And now we've got the Turbo Force and the Brain Force Plus with 30 seconds to spare.
[00:15:38.089 --> 00:15:41.373]  All right, the crew made it before break.
[00:15:41.373 --> 00:15:47.400]  You guys, maybe, maybe you guys can keep your jobs now, and I think the Alex Jones Show will be able to go on.
[00:15:47.400 --> 00:15:48.742]  Great job.
[00:15:48.742 --> 00:15:50.584]  Brain Force Plus from InfoWarsTore.com.
[00:15:50.584 --> 00:15:51.966]  Turbo Force from InfoWarsTore.com.
[00:15:51.966 --> 00:15:53.447]  I really do love them.
[00:15:53.447 --> 00:15:54.489]  Check them out for yourselves.
[00:15:54.489 --> 00:15:55.710]  InfoWarsTore.com.
[00:15:59.454 --> 00:16:00.675]  Hi, I'm Dan Pilla.
[00:16:00.675 --> 00:16:04.598]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[00:16:04.598 --> 00:16:06.119]  I sued the IRS and won.
[00:16:06.119 --> 00:16:09.081]  I beat the IRS then, and I've been beating them ever since.
[00:16:09.081 --> 00:16:14.645]  I wrote the book on tax debt settlement, and I've helped thousands of people deal with tax problems they thought might never be solved.
[00:16:14.645 --> 00:16:15.846]  I can help you, too.
[00:16:15.846 --> 00:16:18.788]  If you owe taxes you can't pay, don't wait another day.
[00:16:18.788 --> 00:16:21.010]  There's no such thing as a hopeless tax case.
[00:16:21.010 --> 00:16:25.453]  Call 800-34-NO-TAX, or go to my website, danpilla.com.
[00:16:25.453 --> 00:16:27.755]  That's danpilla.com, danpilla.com.
[00:16:29.116 --> 00:16:32.999]  Most of you know that heart disease is the number one silent killer in the U.S.
[00:16:32.999 --> 00:16:37.984]  What if I told you for just $54.95 a month you could fight against heart disease naturally?
[00:16:37.984 --> 00:16:42.808]  At Heart and Body Extract, we've been helping thousands of people get back to a healthier heart.
[00:16:42.808 --> 00:16:44.149]  Don't just take my word for it.
[00:16:44.149 --> 00:16:47.932]  Check out all of the success stories at HBExtract.com.
[00:16:47.932 --> 00:16:48.893]  Or to order, call 866-295-5305.
[00:16:48.893 --> 00:16:49.133]  That's 866-295-5305.
[00:16:54.958 --> 00:16:56.559]  HBextract.com.
[00:16:56.559 --> 00:16:58.819]  Don't risk it when you can take charge of it.
[00:16:58.819 --> 00:17:03.360]  If you're trying to quit drinking or doing too many drugs, listen to me.
[00:17:03.360 --> 00:17:05.461]  You don't know me and we'll never meet.
[00:17:05.461 --> 00:17:07.181]  I had a problem like you once.
[00:17:07.181 --> 00:17:13.743]  I drank and used to party a little too much till it got out of control and almost ruined my life.
[00:17:13.743 --> 00:17:18.825]  I realized I needed help to fix my problem before it totally destroyed me.
[00:17:18.825 --> 00:17:23.526]  If you've tried to fix your drinking and drug problem and you know you can't do it alone,
[00:17:23.966 --> 00:17:27.067]  You need to call the National Treatment Advisors.
[00:17:27.067 --> 00:17:34.090]  They'll immerse you into a 30-day program to replace your old habits with new habits and totally change your life.
[00:17:34.090 --> 00:17:39.273]  And if you have PPO private health insurance, the entire program may be covered.
[00:17:39.273 --> 00:17:42.574]  Fix your problem right now before it gets any worse.
[00:17:42.574 --> 00:17:43.514]  Get clean.
[00:17:43.514 --> 00:17:45.355]  Call now and learn more.
[00:17:45.355 --> 00:17:45.395]  800-506-6740.
[00:17:49.477 --> 00:17:49.837]  800-506-6740 That's 800-506-6740
[00:18:00.367 --> 00:18:01.688]  Let's talk to Marcus in New York.
[00:18:01.688 --> 00:18:02.448]  Marcus, you're on the air.
[00:18:02.448 --> 00:18:03.029]  Thanks for holding.
[00:18:03.029 --> 00:18:03.569]  Hey, Alex.
[00:18:03.569 --> 00:18:06.391]  Yeah, I just want to say, your show is a breath of fresh air.
[00:18:06.391 --> 00:18:12.495]  I talk to a lot of people here out in New York City, and one thing I can tell you is that almost nobody agrees with these wars.
[00:18:12.495 --> 00:18:21.301]  I think that the neocons are trying desperately to get Trump to go to a war because they know that that's the only way that they could defeat him in the eyes of the public approaching 2020.
[00:18:21.301 --> 00:18:22.261]  That's it.
[00:18:22.261 --> 00:18:25.123]  I mean, if Trump buys into this, it'll be the end of his presidency.
[00:18:25.123 --> 00:18:27.965]  It's the only way I think he can be defeated other than assassinating him.
[00:18:27.965 --> 00:18:29.266]  It's a time to be praying, my friend.
[00:18:29.426 --> 00:18:30.167]  I agree entirely.
[00:18:30.167 --> 00:18:35.610]  And the last thing I just want to say, Alex, is I know they're trying to shut you down, but the reinforcements have arrived, man.
[00:18:35.610 --> 00:18:38.411]  I would love to see you on air until you're 80 years old.
[00:18:38.411 --> 00:18:40.473]  I would love to see what you're talking about when you're 80.
[00:18:40.473 --> 00:18:49.718]  But if they do shut you down, know you've gone into this war, you've won a lot of battles, and there are a lot of people like myself and many others who are going to continue.
[00:18:49.718 --> 00:18:51.619]  We're going to keep fighting in the info war.
[00:18:51.619 --> 00:18:58.103]  And even if something does happen to you or your show, know for a fact that you've gotten a lot of people fired up for liberty.
[00:18:58.103 --> 00:18:59.044]  Thank you, sir, for calling.
[00:19:00.250 --> 00:19:08.436]  Before I started working at InfoWars, I was not only a fan of Alex Jones and InfoWars.com, but also the products at InfoWarsStore.com.
[00:19:08.436 --> 00:19:15.802]  And there's one product that's offered at InfoWarsStore.com that is the elite of the supplements, and that's DNA Force Plus.
[00:19:15.802 --> 00:19:19.325]  Now, I remember when Alex first started talking about this with some of his special guests.
[00:19:19.685 --> 00:19:19.965]  I think?
[00:19:34.642 --> 00:19:35.403]  It's expensive.
[00:19:35.403 --> 00:19:35.723]  Why?
[00:19:35.723 --> 00:19:38.505]  Because it is an elite supplement.
[00:19:38.505 --> 00:19:45.809]  And then I started seeing other competitors coming up with competitive supplements for telomere support, and they came and they went.
[00:19:45.809 --> 00:19:48.851]  But DNA Force Plus is still there.
[00:19:48.851 --> 00:19:50.533]  It is the elite supplement.
[00:19:50.533 --> 00:19:54.195]  I get excited when DNA Force Plus is on sale because I know it's expensive.
[00:19:54.195 --> 00:20:00.059]  So you should take advantage of 50% off DNA Force Plus at InfoWarsTore.com.
[00:20:02.805 --> 00:20:12.574]  You're listening to The Alex Jones Show.
[00:20:12.574 --> 00:20:29.729]  I feel like that's the theme song for James Comey, running through like the halls, like... Like he's in this doorway, he's in this, like... Where'd Comey go?
[00:20:32.978 --> 00:20:36.520]  Somehow avoiding justice.
[00:20:36.520 --> 00:20:37.861]  Welcome back to the Alex Jones Show.
[00:20:37.861 --> 00:20:43.065]  Owen Schroer here in the seat in the InfoWars World Headquarters in Austin, Texas.
[00:20:43.065 --> 00:20:46.727]  Alex Jones is going to be back joining us for the rest of the hour after this segment.
[00:20:46.727 --> 00:20:49.189]  But I've got a ton of news to get to.
[00:20:49.189 --> 00:20:54.392]  I've got two exclusive breaking news stories I'm going to have in the second hour with Bob Barnes.
[00:20:54.392 --> 00:20:57.674]  But before I do that, I have to tell you, I am not happy.
[00:20:57.674 --> 00:20:58.115]  I'm irked.
[00:20:58.115 --> 00:20:59.916]  In fact, I was talking to Darren McBreen about this today.
[00:21:02.338 --> 00:21:09.288]  James Comey just, oh, he's guilty, but we're not going to prosecute.
[00:21:09.288 --> 00:21:11.111]  And it's the Hillary Clinton story all over again.
[00:21:11.111 --> 00:21:15.397]  And so I have to come out here and I have to admit, I mean, I'll admit when I'm wrong.
[00:21:15.397 --> 00:21:17.260]  I'll admit when I'm fake news.
[00:21:17.260 --> 00:21:18.241]  I am now fake news.
[00:21:19.028 --> 00:21:26.350]  Because I assumed that when you got caught breaking the law that you would be prosecuted.
[00:21:26.350 --> 00:21:27.810]  So I'm sorry.
[00:21:27.810 --> 00:21:37.513]  I reported yesterday James Comey would be prosecuted because, you know, of all the felonies he committed, the perjury, the classified leaking of documents.
[00:21:37.513 --> 00:21:39.734]  So I am sorry.
[00:21:39.734 --> 00:21:40.854]  I'm fake news.
[00:21:40.854 --> 00:21:48.636]  I thought James Comey would be prosecuted for the crimes that he was guilty of that investigations found to be true.
[00:21:50.860 --> 00:21:53.341]  Amazing!
[00:21:53.341 --> 00:21:56.942]  But I'm fake news because I assumed we had justice.
[00:21:56.942 --> 00:22:05.806]  So here is Lindsey Graham talking about the Clinton effect on James Comey getting off without prosecution.
[00:22:06.598 --> 00:22:08.379]  Well, we've been waiting for the IG report.
[00:22:08.379 --> 00:22:10.300]  We hear now it's mid-August.
[00:22:10.300 --> 00:22:20.387]  We understand there's reasons for the delays that are far bigger than the issue of the violation of the Espionage Act that he's referring Coleman to prosecution for.
[00:22:20.387 --> 00:22:27.192]  And, of course, being less than candid, lack of candor, but we can't have a two-tier justice system either.
[00:22:27.192 --> 00:22:36.378]  I understand that the AG is looking at these other issues first, but to decline prosecution if he believes the laws are broken, I think we really have to reevaluate that.
[00:22:37.338 --> 00:22:39.159]  Yeah, number one, I want to see the report.
[00:22:39.159 --> 00:22:40.219]  I like John Solomon.
[00:22:40.219 --> 00:22:41.559]  He's a good reporter.
[00:22:41.559 --> 00:22:47.520]  But if it's true, the Inspector General has referred the FBI Director for Criminal Prosecution.
[00:22:47.520 --> 00:22:48.380]  It's true.
[00:22:48.380 --> 00:22:49.441]  That's stunning.
[00:22:49.441 --> 00:22:50.601]  Okay.
[00:22:50.601 --> 00:22:51.921]  We'll know in a few weeks.
[00:22:51.921 --> 00:22:52.641]  It's stunning.
[00:22:52.641 --> 00:22:59.083]  Now, if Bill Barr decided not to prosecute on disclosing the memos, I accept his judgment.
[00:22:59.083 --> 00:23:00.003]  I've known him for 20 years.
[00:23:00.843 --> 00:23:01.183]  It is to me...
[00:23:20.871 --> 00:23:23.572]  Here's my interpretation of the top of them.
[00:23:23.572 --> 00:23:24.132]  What do I know?
[00:23:24.132 --> 00:23:25.692]  I'm just a talk show host.
[00:23:25.692 --> 00:23:25.952]  Right?
[00:23:25.952 --> 00:23:27.253]  I don't know a whole lot of anything.
[00:23:27.253 --> 00:23:29.073]  You know a lot about this.
[00:23:29.073 --> 00:23:36.255]  I kind of see Barr as a really thorough, extraordinarily bright human being.
[00:23:36.255 --> 00:23:41.697]  If Barr was in there to protect the deep state, but kind of be a dovetail, that was Alex Jones.
[00:23:41.697 --> 00:23:42.637]  That's like he tried.
[00:23:43.257 --> 00:23:44.477]  My head.
[00:23:44.477 --> 00:24:10.704]  And I'd say that probably Barr has recognized the FISA abuse issues that we have talked about, and if James Comey was warned that it's unverifiable, never verified, Hillary paid for it, oh, and by the way, Steele has an agenda and he signed it anyway, and we now know, according to the Grassley-Graham memo, the bulk of that information was, in fact, the dossier with Russian lies, or as the New York Times says, was from the get-go Russian disinformation.
[00:24:10.704 --> 00:24:12.585]  That would prove, number one, the Russians were favoring
[00:24:12.585 --> 00:24:14.826]  We're FBI agents to go retrieve documents from his home.
[00:24:28.226 --> 00:24:39.293]  Well, I think you know a lot about this, and if Bill Barr said, there may be a case there, but I think it's out of abundance of caution, I won't bring it, good.
[00:24:39.293 --> 00:24:40.714]  That's what you want prosecutors to do.
[00:24:40.714 --> 00:24:41.655]  For now?
[00:24:41.655 --> 00:24:42.496]  Yeah.
