[00:00:01.966 --> 00:00:02.786]  We've got it.
[00:14:21.954 --> 00:14:23.455]  That's not the role of the FBI.
[00:14:24.542 --> 00:14:25.282]  No, it's not.
[00:14:25.282 --> 00:14:29.364]  And despite everything we just showed you, the special counsel investigation rolls on.
[00:14:29.364 --> 00:14:33.967]  They're not looking into Hillary Clinton, her phony Russian dossier that she paid for.
[00:14:33.967 --> 00:14:38.609]  Their focus is singularly on President Trump and everyone around him.
[00:14:38.609 --> 00:14:45.792]  However, tonight at least one so-called journalist from the hate Trump media is trying to play down expectations.
[00:14:45.792 --> 00:14:53.176]  Well, people are hyping up every second, every minute, every hour of every day about Trump and Russia and about the Mueller report.
[00:14:53.176 --> 00:14:53.576]  Take a look.
[00:14:54.912 --> 00:15:02.476]  What I am getting is that this is all building up to the Mueller report and raising expectations of a bombshell report.
[00:15:02.476 --> 00:15:06.298]  And there have been expectations that have been building, of course, for over a year on this.
[00:15:06.298 --> 00:15:15.443]  But people who are closest to what Mueller has been doing, who have interacted with the special counsel, caution me that this report is almost certain to be anti-climatic.
[00:15:16.364 --> 00:15:17.505]  Anti-climatic.
[00:15:17.505 --> 00:15:19.847]  Honestly, I don't trust what you just heard.
[00:15:19.847 --> 00:15:34.640]  Given the overwhelming partisan makeup of Mueller's team and their behavior throughout this process, consisting of high-powered Democratic donors and attorneys, mark my words, they have and will continue to destroy the presidency of Donald Trump.
[00:15:34.640 --> 00:15:35.881]  They've been doing it now for two years.
[00:15:36.505 --> 00:15:39.027]  He goes on to say he believes they're going to have a fake bombshell.
[00:15:39.027 --> 00:15:43.009]  This is a criminal coup of rogue government.
[00:15:43.009 --> 00:15:43.969]  This is really happening.
[00:15:43.969 --> 00:15:47.371]  This is a rogue power unto itself.
[00:15:47.371 --> 00:15:50.753]  Criminals that covered up for the Clintons and are on the Russian payroll.
[00:15:50.753 --> 00:15:52.254]  That's why they're so scared.
[00:15:52.254 --> 00:15:54.855]  Mueller, all of them, are literal Russian agents.
[00:15:59.232 --> 00:16:05.596]  The United States of Empire is a book that claims the United States is the empire of the world.
[00:16:05.596 --> 00:16:08.618]  George Washington had warned us against foreign wars.
[00:16:08.618 --> 00:16:14.561]  The United States of Empire shows that World Wars I and II left England broken.
[00:16:14.561 --> 00:16:18.344]  Its former colony, the U.S., had to save the empire.
[00:16:18.344 --> 00:16:19.604]  Was there ever a vote?
[00:16:19.604 --> 00:16:20.945]  Who do we fight for?
[00:16:20.945 --> 00:16:27.149]  The deep state began with World War I. The United States of Empire by James Dunn.
[00:16:27.149 --> 00:16:28.590]  Available at Amazon Books.
[00:16:29.286 --> 00:16:33.068]  You may need this herbal tea for relief right away, so write this down.
[00:16:33.068 --> 00:16:36.571]  DrMillersClinic.com.
[00:16:36.571 --> 00:16:42.955]  If you take meds, then suffer stomach distress, constipation, indigestion, acid reflux, or bloating, and nothing else helps.
[00:16:42.955 --> 00:16:50.740]  Get Dr. Miller's Holy Tea or Super Holy Tea, a cleansing, detoxifying herbal tea, now available at great rates, direct from Dr. Miller's office.
[00:16:50.740 --> 00:16:52.121]  Call or click 888-660-7039 or DrMillersClinic.com.
[00:16:59.165 --> 00:17:02.108]  At WolfhillAmmo.com, we love shotguns.
[00:17:02.108 --> 00:17:07.894]  We offer the best specialty shotgun ammo on the market, including our defensive combo packs for home and retreat.
[00:17:07.894 --> 00:17:12.399]  Our less lethal combo is good for animal control, the four-legged kind, and two-legged.
[00:17:12.399 --> 00:17:17.284]  When lethal force is necessary, reach for our stop-em, drop-em, or our home defense combos.
[00:17:17.284 --> 00:17:20.748]  These five-round packs include different heavy hitters to protect your loved ones.
[00:17:20.928 --> 00:17:27.214]  Visit WolfHillAmmo.com to see our great prices on these combo packs and other specialty shotgun ammo rounds.
[00:17:27.214 --> 00:17:29.036]  WolfHillAmmo.com.
[00:17:29.036 --> 00:17:30.217]  Bacon lovers.
[00:17:30.217 --> 00:17:31.758]  We ship free.
[00:17:31.758 --> 00:17:33.580]  Try our amazing bacon.
[00:17:33.580 --> 00:17:35.582]  No refrigeration required.
[00:17:35.582 --> 00:17:44.551]  Proprietary value-added packaging provides 10-year shelf life and protects the leanest, thickest, center-cut, fully cooked bacon in America today.
[00:17:45.171 --> 00:17:48.637]  Ready to eat right from the pouch or warm and serve.
[00:17:48.637 --> 00:17:50.500]  Savory and delicious.
[00:17:50.500 --> 00:17:53.444]  Wholesale price for your everyday use.
[00:17:53.444 --> 00:17:56.369]  Order today at ReadyToEatBacon.com.
[00:17:56.369 --> 00:17:57.671]  ReadyToEatBacon.com
[00:18:00.276 --> 00:18:03.880]  InfoWars Life is bringing you a breakthrough in modern medicine.
[00:18:03.880 --> 00:18:05.642]  Introducing Pollen Block.
[00:18:05.642 --> 00:18:16.913]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms, including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[00:18:17.694 --> 00:18:26.859]  In the 1960s, researchers in France noticed that people who ate certain quail eggs experienced less seasonal immune and inflammatory responses.
[00:18:26.859 --> 00:18:32.663]  They began studying this effect in published trials, and decades later, we now have the fruit of this research.
[00:18:32.663 --> 00:18:37.926]  A fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[00:18:37.926 --> 00:18:40.187]  Pollen Block is natural and effective.
[00:18:40.547 --> 00:18:42.249]  It is not an antihistamine.
[00:18:42.249 --> 00:18:52.262]  In fact, current research has found that it actually acts by blocking the activity of tryptase, which is an enzyme that amplifies immune and inflammatory responses in the body.
[00:18:52.262 --> 00:18:54.925]  Go outside and enjoy the air you breathe.
[00:18:54.925 --> 00:18:59.631]  Head to Infowarslife.com and grab a pack of our Pollen Block chewable tablets.
[00:19:01.363 --> 00:19:09.927]  Alex Jones here with an extremely exciting announcement that will be a gift to yourself and a gift to the InfoWar to fight the globalist and live in a free society.
[00:19:09.927 --> 00:19:13.409]  Several years ago, I set out with top formulators in the U.S.
[00:19:13.409 --> 00:19:22.954]  to create the strongest, most concentrated, over-the-top stamina, libido, workout, brain formula that is safe.
[00:19:22.954 --> 00:19:29.337]  I know from using this myself the last few months and from seeing my friends and family use it, that this new product is going to end up being
[00:19:29.617 --> 00:19:33.940]  Number one best-selling product at InfoWarsLife.com because it works so well.
[00:19:33.940 --> 00:19:42.187]  This is a gift you want to give yourself and then rest assured you're fighting the Info War so it's a total, absolute, sure win, no lose equation.
[00:19:42.187 --> 00:19:46.970]  Try Alpha Power exclusively available at InfoWarsLife.com for yourself.
[00:19:46.970 --> 00:19:48.872]  Ladies and gentlemen, it's non-GMO.
[00:19:48.872 --> 00:19:49.753]  It's for your brain.
[00:19:49.753 --> 00:19:50.513]  It's for sports.
[00:19:50.513 --> 00:19:52.695]  It's for activities and it's made in the U.S.A.
[00:19:52.695 --> 00:19:55.977]  Get your Alpha Power today at InfoWarsLife.com.
[00:19:55.977 --> 00:19:59.020]  Everybody needs to try Alpha Power today.
[00:20:03.257 --> 00:20:21.984]  You're listening to the Alex Jones Show!
[00:20:21.984 --> 00:20:28.146]  Defending the Republic from enemies foreign and domestic, it's Alex Jones!
[00:21:00.189 --> 00:21:02.590]  Ladies and gentlemen, I am your host Alex Jones.
[00:21:04.429 --> 00:21:15.100]  And we are here on the verge of really trying to choose what our future destiny is going to be.
[00:21:15.100 --> 00:21:16.801]  That's obviously an understatement.
[00:21:16.801 --> 00:21:20.224]  So earlier I said that I've had an epiphany.
[00:21:20.224 --> 00:21:26.350]  Now you can take all that knowledge in that epiphany and realize that an epiphany
[00:21:27.364 --> 00:21:47.140]  Is a lot of things you already knew, but when all the different pieces come together, and you know you're right from past experience with previous epiphanies you've had, you know you have lightning in a bottle, you know you have Promethean fire, you know you have the way to defeat the enemy.
[00:21:47.140 --> 00:21:54.446]  I have been so focused on trying to defeat the globalists that I even dream at night now, basically every night,
[00:21:55.356 --> 00:22:04.600]  Where I am working and studying and researching and it's real video clips, real history, real analysis and having the pieces come together.
[00:22:04.600 --> 00:22:14.364]  Now, obviously something like that is hard to articulate because you'll only get pieces of it and not the real nuance.
[00:22:14.364 --> 00:22:19.686]  It's like trying to describe the Grand Canyon to somebody that's never been there in person.
[00:22:19.686 --> 00:22:23.088]  You see photos, it looks big, it looks interesting, but when you stand there,
[00:22:24.298 --> 00:22:36.640]  And you're looking 10 miles across to the other side, and an eagle flies by, and there's crisp wind, cold wind in your face, and snow falling.
[00:22:36.640 --> 00:22:38.941]  It's totally different.
[00:22:38.941 --> 00:22:44.062]  The real thing versus photos.
[00:22:44.062 --> 00:22:49.403]  Well, it's the same thing here, but let me try to quantify this as best I can.
[00:22:49.403 --> 00:22:50.443]  The epiphany came
[00:22:54.805 --> 00:23:00.806]  And this is a doorway into the crystallization.
[00:23:00.806 --> 00:23:14.909]  When I was up here at about 11 o'clock at night with Rob Dew and Zimmerman and Daria and others, and I was going to shoot a response to Roku banning us.
[00:23:14.909 --> 00:23:16.729]  And I was reading over all the news.
[00:23:16.729 --> 00:23:21.670]  I had about a dozen articles or 15 articles or so.
[00:23:21.670 --> 00:23:22.590]  And I pulled back.
[00:23:25.976 --> 00:23:36.218]  And I had the epiphany, or the beginning of it, and I said, let's just go home.
[00:23:36.218 --> 00:23:41.720]  Because they're not going to even pick up what I say anyways.
[00:23:41.720 --> 00:23:49.001]  And just be calm about it, and really get the gist of what is the story.
[00:23:49.001 --> 00:23:51.762]  It's not that I got taken off the hundredth and something platform.
[00:23:53.575 --> 00:23:55.857]  It's not that it's a beta test to take everybody else down.
[00:23:55.857 --> 00:23:58.779]  That was important.
[00:23:58.779 --> 00:24:13.630]  But it was reading what the Democrats and what the lawyers said feverishly, breathlessly, in the Washington Post, the New York Times and everywhere, all in lockstep, speaking for the families.
[00:24:13.630 --> 00:24:21.435]  And when the families go on radio and TV, they say it too, the exact same words, exact same order.
[00:24:21.435 --> 00:24:21.976]  It was that
[00:24:26.224 --> 00:24:33.653]  I knew I questioned Sandy Hook from a place of historically understanding things can be staged, and I have a right to do that.
[00:24:33.653 --> 00:24:43.305]  But it was the way that they then built it up into a straw man and built it up into this typecast identity of who I was, it was a very small part of what we ever covered.
[00:24:43.305 --> 00:24:44.146]  I didn't originate it.
[00:24:46.513 --> 00:24:47.913]  Questioning it.
[00:24:47.913 --> 00:24:50.214]  I looked at both sides throughout the years.
[00:24:50.214 --> 00:24:52.875]  Within a few years after it, this is like 8 years ago.
[00:24:52.875 --> 00:24:54.556]  I said, I'm sick of people talking about this.
[00:24:54.556 --> 00:24:56.336]  This is not who I am.
[00:24:56.336 --> 00:24:57.857]  I know mass shootings happen.
[00:24:57.857 --> 00:25:00.257]  Because they were already trying to make it my identity.
[00:25:00.257 --> 00:25:02.978]  And say that I just said it to be mean or to get attention.
[00:25:02.978 --> 00:25:06.720]  You say stuff like that, you get taken off the air.
[00:25:06.720 --> 00:25:08.160]  You don't get rich from it.
[00:25:08.160 --> 00:25:09.921]  Saying 9-11 is an inside job.
[00:25:09.921 --> 00:25:12.041]  I lost almost all my radio stations in 2001.
[00:25:12.041 --> 00:25:12.841]  I was exploding then.
[00:25:15.848 --> 00:25:17.008]  Absolutely like wildfire.
[00:25:17.008 --> 00:25:19.929]  Over 120-something stations, 130 stations.
[00:25:19.929 --> 00:25:20.769]  Might even hit like 150.
[00:25:20.769 --> 00:25:26.290]  And I went down to 30-something stations within two months.
[00:25:26.290 --> 00:25:30.451]  Was I doing that because I was going to get rich off saying it was an inside job?
[00:25:30.451 --> 00:25:33.392]  I saw CBS when they said they blew up Building 7.
[00:25:33.392 --> 00:25:35.592]  I didn't know what happened, but later they said it never happened.
[00:25:35.592 --> 00:25:36.932]  But later, we got the footage.
[00:25:36.932 --> 00:25:38.253]  Years later, the archives were put up.
[00:25:38.253 --> 00:25:40.693]  And CNN!
[00:25:40.693 --> 00:25:44.474]  I was in the car to get a pizza and heard CBS Radio again, back when they had that.
[00:25:45.447 --> 00:25:50.672]  Saying they blew up Building 7 with bombs to protect the other buildings!
[00:25:50.672 --> 00:25:53.936]  Oh, but the lawyers say, you know, I did all this to get rich.
[00:25:53.936 --> 00:26:06.429]  But the epiphany was, I was projecting my humanity onto the lawyers and onto the system and the Democrats, thinking maybe they actually
[00:26:07.611 --> 00:26:09.491]  Believe I'm a mean guy or something.
[00:26:09.491 --> 00:26:11.012]  But then it all clicked.
[00:26:11.012 --> 00:26:15.433]  They all know I've said don't go to people's houses and never did.
[00:26:15.433 --> 00:26:22.254]  They all know that I've reached out and told the truth.
[00:26:22.254 --> 00:26:29.596]  And so they're the ones putting it out and saying nobody died through my mouth, through my voice.
[00:26:29.596 --> 00:26:34.757]  And they're the ones saying go to people's houses and investigate.
[00:26:34.757 --> 00:26:36.057]  They just won't let it go away.
[00:26:38.206 --> 00:26:40.247]  And that's only a window into the epiphany.
[00:26:40.247 --> 00:26:45.290]  It was the realization that I was being a real person.
[00:26:45.290 --> 00:26:49.293]  And I felt bad.
[00:26:49.293 --> 00:26:57.578]  Not just that they were projecting onto me something I hadn't done and twisting it, but I was still feeling guilt.
[00:26:57.578 --> 00:27:02.641]  And last night and this morning, all the guilt just lifted off of me.
[00:27:04.011 --> 00:27:07.573]  And it's like I've hit this giant second wind now.
[00:27:07.573 --> 00:27:08.573]  And I'm blessed.
[00:27:08.573 --> 00:27:09.553]  I love God.
[00:27:09.553 --> 00:27:10.334]  I want to tell the truth.
[00:27:10.334 --> 00:27:15.056]  And God has put me in this position, and all of us in this position, to go through this persecution.
[00:27:15.056 --> 00:27:20.138]  And out of this, a great truth is going to come forward.
[00:27:20.138 --> 00:27:21.879]  Because I genuinely question Sandy Hook.
[00:27:24.921 --> 00:27:31.508]  And people come up to me everywhere on the street, black, white, old, young, liberal, and they go, hey man, you shouldn't have gone back on that.
[00:27:31.508 --> 00:27:32.309]  Something's wrong.
[00:27:32.309 --> 00:27:40.017]  Something's, you know, and I'm just like, listen, if I can't say somebody's 100% guilty of something, I'm not going to say it.
[00:27:40.017 --> 00:27:45.123]  We have a right to question things because throughout history, we've seen a lot of dirty stuff and a lot of staged things.
[00:27:46.906 --> 00:27:55.252]  The way God's plans work, the epiphany is I saw just an edge, just a little bit of God.
[00:27:55.252 --> 00:28:10.122]  Like you see in your child's eyes, I saw God's plan and God said, you watch, this is gonna be really rough, son, but you, we're all God's children, you're going to go through this and you're gonna be stronger.
[00:28:10.122 --> 00:28:14.825]  And it's happened before, but not this level.
[00:28:14.825 --> 00:28:15.965]  And then it was just like,
[00:28:18.360 --> 00:28:21.622]  Next-level understanding.
[00:28:21.622 --> 00:28:23.062]  It's amazing, and I'm very, very blessed.
