[00:00:19.482 --> 00:00:20.283]  Good evening, everyone.
[00:08:06.465 --> 00:08:09.248]  Army Military Police Training Manual, for example.
[00:08:09.308 --> 00:08:20.161]  It's entitled, Civil Disturbance Operations, and in it, it describes how soldiers will be ordered to confiscate firearms and kill American dissidents.
[00:08:20.461 --> 00:08:33.874]  It says it right there in the Army Manual, folks, and it goes on to say that prisoners would be detained in temporary internment camps and re-educated to gain a new appreciation of U.S.
[00:08:33.974 --> 00:08:34.594]  policies.
[00:08:34.794 --> 00:08:35.135]  Wow.
[00:08:35.435 --> 00:08:36.156]  So what do you say, Biggs?
[00:08:36.816 --> 00:08:39.777]  I think you and I need to be re-educated on U.S.
[00:08:39.797 --> 00:08:40.138]  policy.
[00:08:40.218 --> 00:08:43.699]  So is that part of what the Hillary Clinton fun camps are for the adults?
[00:08:43.779 --> 00:08:44.379]  Maybe that's it.
[00:08:44.419 --> 00:08:46.060]  Maybe that's how it's all rolling out.
[00:08:46.340 --> 00:08:49.102]  Jane Helm and then the Hillary Clinton fun camps.
[00:08:49.742 --> 00:08:51.282]  It reminds me of George Orwell's 1984.
[00:08:51.703 --> 00:08:54.304]  2 plus 2 equals 5.
[00:08:54.404 --> 00:08:57.705]  Let me tell you something, folks.
[00:08:57.725 --> 00:09:02.527]  1984 wasn't written to be an instruction manual, but that's how these guys are taking it.
[00:09:02.547 --> 00:09:03.708]  They're taking it serious.
[00:09:04.848 --> 00:09:06.009]  Re-education camps.
[00:09:06.249 --> 00:09:09.931]  Right, that sounds like something right out of the pages of an Orwellian nightmare.
[00:09:10.231 --> 00:09:12.812]  Do you think that they're really prepared to go through something like this?
[00:09:12.953 --> 00:09:15.394]  Well, they do re-education camps in a sense in the U.S.
[00:09:15.514 --> 00:09:15.774]  Army.
[00:09:16.094 --> 00:09:23.298]  When you fail to obey their orders, you decide to think outside the box and actually be a human being who makes his own decisions.
[00:09:23.778 --> 00:09:28.761]  You will be removed from a training facility and then taken to a re-education type tent
[00:09:29.161 --> 00:09:37.347]  Where they kind of hammer down these basics about how you don't need to be thinking, just listen to what you're told, react to what we say, and do that.
[00:09:37.367 --> 00:09:40.369]  So that's a lot of things that they use in training in the military already.
[00:09:40.729 --> 00:09:45.172]  So I don't see how it would be that difficult for them to in turn use that on the civilian population.
[00:09:45.552 --> 00:09:51.834]  Well, it doesn't sound like any kind of fun, and we're going to have more on Operation Jade Helm later in the broadcast.
[00:09:51.914 --> 00:09:54.355]  Alex Jones is filing a report.
[00:09:54.375 --> 00:09:56.415]  You're going to see that later at the end of the broadcast.
[00:09:56.435 --> 00:10:00.597]  But right now, I want to switch gears a little bit and talk about... I almost called him Sergeant.
[00:10:01.557 --> 00:10:02.737]  He doesn't deserve that title.
[00:10:02.757 --> 00:10:04.378]  Bo Bergdahl, the deserter.
[00:10:04.398 --> 00:10:05.458]  What's the latest on him?
[00:10:06.298 --> 00:10:12.540]  Well, yesterday we found out that he will be given the charge of desertion and misbehaving before the enemy.
[00:10:12.720 --> 00:10:14.101]  Now, what these two charges mean...
[00:10:15.126 --> 00:10:23.731]  If he gets charged with it at a court martial level, is that he could spend the rest of his life in prison on these charges alone.
[00:10:24.051 --> 00:10:28.293]  Now a lot of people on social media are going around calling for a death penalty, things like that.
[00:10:28.353 --> 00:10:31.735]  Now that can only happen if we have declared war, which we didn't.
[00:10:32.015 --> 00:10:34.356]  This is more like a police action, like in Vietnam.
[00:10:34.677 --> 00:10:35.617]  So that can't happen.
[00:10:35.657 --> 00:10:38.619]  But what can happen is, if they find out without a shadow of a doubt,
[00:10:39.059 --> 00:10:43.341]  That soldiers, the six soldiers that did die, that they say right now, died looking for him.
[00:10:43.381 --> 00:10:53.145]  If they can prove without a shadow of a doubt that a soldier died on a mission actually looking for Bo Bergdahl, then he could possibly be given the death penalty at that point in time.
[00:10:53.405 --> 00:10:58.787]  But the big thing is the cover-up behind the Obama administration, the lies to get this man and essentially trade him.
[00:10:58.807 --> 00:10:59.628]  Well, that's what I want to hear about.
[00:10:59.648 --> 00:11:01.228]  I want to hear about the prisoner swap.
[00:11:01.268 --> 00:11:02.369]  What's up with the prisoners?
[00:11:02.429 --> 00:11:03.349]  Where are they right now?
[00:11:03.409 --> 00:11:04.190]  Are they a threat?
[00:11:04.730 --> 00:11:05.190]  What's the deal?
[00:11:05.390 --> 00:11:15.713]  All right, so what we're going to do is we're actually going to take a look at that video right now, which is going to dismantle the Obama administration's lies about essentially what happened with this entire Bo Bergdahl swap.
[00:11:16.874 --> 00:11:18.414]  Joe Banks here with InfoWars.com.
[00:11:18.454 --> 00:11:23.256]  Now, we now know that Bo Bergdahl has been charged with desertion and misbehaving before the enemy.
[00:11:23.676 --> 00:11:27.537]  Now, if convicted at a court martial, Bo could serve up to life in prison.
[00:11:27.917 --> 00:11:33.399]  Now, a lot of people are saying that Bo should get the death penalty for this desertion charge, but
[00:11:33.939 --> 00:11:40.462]  For something like that to happen, we would have to have been in a declared war with Afghanistan, which we are not.
[00:11:40.983 --> 00:11:56.051]  Now, there is a possibility that Beau could get the death penalty if he is deemed responsible for the loss of life in one of the six soldiers who died while supposedly looking for Beau Bergdahl for a long period of time.
[00:11:56.111 --> 00:11:59.653]  So until that is proven without, you know, beyond a shadow of a doubt,
[00:12:00.313 --> 00:12:01.374]  Then that won't happen.
[00:12:01.414 --> 00:12:12.502]  But if something like that does get proven, and there is proof that a soldier did lose his life while on a mission that was specifically looking for Bo Bergdahl, then he could possibly face a death penalty.
[00:12:13.002 --> 00:12:16.505]  He was looking for someone who spoke English so he could talk to the Taliban.
[00:12:17.045 --> 00:12:21.048]  And when we heard that, it told us, OK, he's actively seeking out the Taliban.
[00:12:21.168 --> 00:12:25.651]  Over the next couple of months, all the attacks definitely were far more directed.
[00:12:25.992 --> 00:12:27.333]  Following his disappearance,
[00:12:28.615 --> 00:12:30.557]  Now the big question though is, should President Obama be blamed for this?
[00:12:43.959 --> 00:12:45.679]  And the answer, quite frankly, is yes.
[00:12:46.280 --> 00:12:47.420]  He should be blamed for this.
[00:12:47.760 --> 00:12:53.181]  Why did they make the soldiers in Bergdahl's unit sign these non-disclosure agreements if he was a hero?
[00:12:53.561 --> 00:12:55.302]  If there was nothing to hide about this?
[00:12:55.662 --> 00:12:57.883]  This is another Obama deception.
[00:12:58.363 --> 00:13:03.604]  You and lots of other soldiers signed a non-disclosure agreement with the military.
[00:13:03.664 --> 00:13:07.305]  I've really never heard of anything like this happening on such a widespread scale.
[00:13:08.817 --> 00:13:13.599]  for regular Joes as opposed to special forces.
[00:13:15.160 --> 00:13:20.081]  Are you worried now that the military is going to try to punish you for talking?
[00:13:20.862 --> 00:13:34.807]  I mean it's certainly a possibility but I don't think that I could have continued to go on without being able to share with you and you know the people the true things that happen in this
[00:13:35.387 --> 00:13:39.512]  I mean, you mean to tell me that this entire time while they were making this
[00:13:48.046 --> 00:13:54.768]  We heard from our interpreter that the American that was walking around in the Afghan village looking for somebody that spoke English and water also wanted to seek out the Taliban.
[00:14:12.912 --> 00:14:26.944]  Because I find that very hard to believe, seeing that in June of 2012, Michael Hastings had come to that exact same conclusion, that Bo was acting that way, that he was a very young, confused man, in his Rolling Stone article, America's Last Prisoner of War.
[00:14:27.164 --> 00:14:32.689]  I think this is the most significant and under-covered story about the war in Afghanistan from an American perspective.
[00:14:32.709 --> 00:14:35.251]  It's a story about the only prisoner of war.
[00:14:36.332 --> 00:14:40.275]  Under normal circumstances, he would be a cause celebre everywhere.
[00:14:40.635 --> 00:14:47.100]  But because of the nature of why he left and how he got captured, he's been sort of buried.
[00:14:47.121 --> 00:14:50.643]  The Pentagon has intentionally sort of buried his case for a variety of reasons.
[00:14:51.024 --> 00:14:53.706]  I just think it's a little shady that the President
[00:14:54.813 --> 00:15:01.939]  is going to act like he didn't know that and he made these decisions based off the fact that he was just trying to bring another hero home.
[00:15:02.439 --> 00:15:07.383]  Now the President bypassed Congress because he knew they knew about Boe.
[00:15:07.583 --> 00:15:09.384]  That's why he snuck past Congress.
[00:15:09.484 --> 00:15:12.066]  Then he used the leave no man behind slogan.
[00:15:13.087 --> 00:15:18.812]  Because the United States of America does not ever leave our men and women in uniform behind.
[00:15:19.645 --> 00:15:23.326]  Essentially to make Congress look bad because, hey, this guy's a hero.
[00:15:23.366 --> 00:15:24.407]  We need to bring him home.
[00:15:24.807 --> 00:15:27.628]  It's okay if we trade these five top Taliban leaders for him.
[00:15:28.048 --> 00:15:31.769]  Congress, you guys are, you know, a bunch of a-holes for not supporting this.
[00:15:32.069 --> 00:15:34.370]  Sergeant Bergdahl wasn't simply a hostage.
[00:15:34.410 --> 00:15:38.091]  He was an American prisoner of war captured on the battlefield.
[00:15:38.451 --> 00:15:40.812]  He served the United States with honor and distinction.
[00:15:41.092 --> 00:15:46.939]  The reason Congress didn't want to support it is because they knew all they had to do was read the Roland Stone article.
[00:15:47.219 --> 00:15:53.226]  All they had to do was look at his past and find out that he was the kind of guy who would do something like this.
[00:15:54.087 --> 00:15:56.230]  Now, if Bo has a Congressional Medal of Honor,
[00:15:57.844 --> 00:16:03.326]  Back then, I'm pretty sure Congress would have been like, yeah, that's fine, we'll approve this Taliban 5 swap.
[00:16:03.906 --> 00:16:04.887]  But Beau wasn't.
[00:16:05.467 --> 00:16:08.168]  And Congress knew that he was a traitor.
[00:16:08.488 --> 00:16:09.808]  And that's why they wouldn't back it.
[00:16:09.828 --> 00:16:15.351]  And that's why the President had to go behind their back and sneak in for this trade to get these guys.
[00:16:15.771 --> 00:16:20.232]  So the question is, should the President be held accountable for this?
[00:16:20.613 --> 00:16:26.855]  Should he be the one who gets in trouble for these actions, for trading a traitor for top
[00:16:28.058 --> 00:16:36.848]  Five Taliban leaders who some have said have gone back into the ranks of ISIS and are now fighting people again.
[00:16:49.116 --> 00:16:58.384]  InfoWarsLife and InfoWarsLife.com is extremely excited to announce our latest release, Winter Sun, a revolutionary type of vitamin D3.
[00:16:58.624 --> 00:17:03.208]  Winter Sun is a premium quality vitamin D3 nutritional supplement.
[00:17:03.308 --> 00:17:07.692]  It is produced by extracting oil from healthy nutrient-dense plants known as lichens.
[00:17:08.072 --> 00:17:10.993]  Every batch is analyzed for purity and D3 content.
[00:17:11.113 --> 00:17:13.233]  It's completely free of toxins and allergens.
[00:17:13.554 --> 00:17:16.954]  Simply put, if you want the best at an extremely low price, this is it.
[00:17:17.115 --> 00:17:21.296]  Winter Sun is the result of our pursuit of the best source of vitamin D3.
[00:17:21.476 --> 00:17:29.638]  The research and development took over two years, but the result, as verified by independent laboratories, is the best vegan vitamin D3 product in the world.
[00:17:30.018 --> 00:17:34.780]  Read the facts at InfoWarsLife.com about Winter Sun, Vitamin D3.
[00:17:35.060 --> 00:17:40.682]  Not only does Vitamin D3 promote a healthy mood, but Vitamin D supports our memory and brain function.
[00:17:40.982 --> 00:17:42.762]  Something the globalists are targeting.
[00:17:43.122 --> 00:17:47.104]  Visit InfoWars.com today or call 888-253-3139.
[00:17:47.164 --> 00:17:50.265]  The knowledge of the ancients.
[00:17:50.605 --> 00:17:51.845]  Tried and true.
[00:17:52.105 --> 00:17:54.086]  Trusted herbs and extracts.
[00:17:54.326 --> 00:17:54.806]  I'm good.
[00:18:18.612 --> 00:18:19.132]  We're good to go.
[00:18:54.994 --> 00:18:57.695]  This is an emergency broadcast.
[00:18:58.896 --> 00:19:10.160]  This is a direct message to the Department of Defense, all four branches of the military, active duty, service members, veterans, their families, state governments, local governments, and the media.
[00:19:11.192 --> 00:19:33.471]  We are going to display 100% irrevocable proof that there is a global move, not just here but all over the world, to militarize police and to put standing armies on the streets to suppress the population and to carry out political operations.
[00:19:34.738 --> 00:19:46.521]  They have recruited in the last decade clergy response teams, preachers to spy on their flocks and to order their flocks to turn in their guns and go to FEMA camps during civil emergencies.
[00:19:47.161 --> 00:19:53.443]  The primary thing that we say to anybody is let's cooperate and get this thing over with and then we'll settle the differences once the crisis is over.
[00:19:53.763 --> 00:19:59.667]  Such clergy response teams would walk a tightrope between the needs of the government versus the wishes of the public.
[00:20:00.167 --> 00:20:06.972]  In a lot of cases, these clergy would already be known in the neighborhoods in which they're helping to diffuse that situation.
[00:20:07.292 --> 00:20:14.677]  For the clergy, one of the biggest tools that they will have in helping calm the public down or obey the law is the Bible itself.
[00:20:15.118 --> 00:20:16.559]  Specifically, Romans.
[00:20:16.819 --> 00:20:23.003]  We have seen gun confiscation during emergencies in Canada and the United States.
[00:20:23.203 --> 00:20:26.206]  During flooding, going into high and dry areas and taking guns.
[00:20:26.666 --> 00:20:29.869]  Beta testing if troops would follow the orders.
[00:20:30.390 --> 00:20:33.173]  This is part of a long-term societal slide.
[00:20:33.553 --> 00:20:35.695]  We're not becoming a police state.
[00:20:36.096 --> 00:20:39.199]  We're not in danger of being under globalist rule.
[00:20:39.539 --> 00:20:41.100]  We're already here.
[00:20:41.901 --> 00:20:43.383]  The President opens the borders.
[00:20:44.895 --> 00:20:45.696]  Without any law.
[00:20:45.796 --> 00:20:47.278]  Shuts down power plants without any law.
[00:20:47.658 --> 00:20:50.621]  The FCC refuses to testify and seizes the internet.
[00:20:51.182 --> 00:20:52.724]  Obamacare has death panels.
[00:20:53.344 --> 00:20:55.306]  Veterans are put on no-treat death lists.
[00:20:56.588 --> 00:20:59.571]  By every historical measurement, we're already in a tyranny.
[00:21:00.572 --> 00:21:04.697]  And then, Operation Jade Helm gets announced.
[00:21:05.854 --> 00:21:07.717]  It was put on the Army website last week.
[00:21:07.777 --> 00:21:09.139]  We reported on it first.
[00:21:09.699 --> 00:21:11.582]  It became a big, huge national news story.
[00:21:12.223 --> 00:21:22.277]  They've had Army Times, Stars and Stripes, hundreds of newspapers come out and say, Jones said that the military would take over and have martial law for Obama this summer.
[00:21:22.898 --> 00:21:23.478]  Not what we said.
[00:21:23.998 --> 00:21:38.964]  We said Jade Helm infiltrating police departments, practicing taking over America, interfacing to condition the public, was part of a long-term strategic plan to sell the military on this new unconstitutional mission.
[00:21:40.305 --> 00:21:48.916]  If we're against transvestites in special forces, dressed like women, it isn't because we're against the military, it's because it will wreck the military.
[00:21:49.156 --> 00:21:53.622]  But they pose it like, you're against the troops because you don't want trannies in commando gear.
[00:21:54.042 --> 00:21:58.688]  Or, you're against the troops because you don't want them training in your city.
[00:21:59.656 --> 00:22:03.900]  Yes, because military and police exposed this to me back in the 90s.
[00:22:03.980 --> 00:22:09.586]  I interviewed the San Antonio police chief and others, how Delta Force came to them.
[00:22:09.646 --> 00:22:11.108]  It made the Associated Press my interview.
[00:22:12.817 --> 00:22:18.479]  And said, we want to pay you $200,000 to work in covert operations to compromise him.
[00:22:19.099 --> 00:22:27.083]  That's what this 10 state operation, it was eight states, is all about, is finding out who will work with them during a martial law takeover.
[00:22:27.543 --> 00:22:29.223]  Most of the military is not involved in this.
[00:22:29.644 --> 00:22:40.508]  Notice that special operations, Navy SEALs, Green Berets, Delta Force and others that are running this because they're the ones, historically, that I've run up against doing this.
[00:22:41.388 --> 00:22:45.990]  They act like it's a detriment that I've been warning of this for 20 years in the Houston Chronicle.
[00:22:46.470 --> 00:22:47.251]  They say decades.
[00:22:48.871 --> 00:22:49.652]  It all came true.
[00:22:50.152 --> 00:22:51.552]  We're already in the police state.
[00:22:52.373 --> 00:22:54.894]  We're already going under a form of martial law.
[00:22:55.494 --> 00:23:01.437]  So let me show you some of the news we already went to in our earlier report, then I'll go to a smattering of the other evidence right here.
[00:23:01.957 --> 00:23:03.978]  Much of it from the Department of Defense's own website.
[00:23:05.134 --> 00:23:13.703]  You have massive military gear being cached, armored vehicles, machine guns, helicopters, night vision, Humvees, with the police departments around the country.
[00:23:13.743 --> 00:23:19.468]  California has gotten the majority of it, along with Oklahoma and other areas to population.
[00:23:20.129 --> 00:23:22.011]  Texas has gotten double what California's gotten.
[00:23:22.051 --> 00:23:23.452]  We have 10 million less than them.
[00:23:23.853 --> 00:23:25.514]  Oklahoma got basically double.
[00:23:26.343 --> 00:23:39.008]  What California got, even though the crime rates are very low, because it's about suppressing the patriot population, just like they have on the map in Jade Helm showing Texas, Utah, and other areas as hostile.
[00:23:39.790 --> 00:23:44.634]  This is pre-caching to fight real Americans that won't go along with gun confiscation, you name it.
[00:23:45.274 --> 00:23:52.220]  Now, when you see Infowars.com articles I'm going to show you, you can go directly to the site, click on it, and go to the Department of Defense's site.
[00:23:52.640 --> 00:23:53.881]  DOD training manual.
[00:23:53.921 --> 00:23:56.843]  Extremist founding fathers would not be welcome in today's military.
[00:23:57.124 --> 00:23:57.584]  Close quote.
[00:23:58.385 --> 00:24:01.387]  Army-sponsored report suggests new police force.
[00:24:01.927 --> 00:24:02.788]  That's World Net Daily.
[00:24:02.828 --> 00:24:03.509]  What's that out of?
[00:24:04.029 --> 00:24:05.870]  A stability police force for the United States.
[00:24:06.291 --> 00:24:07.211]  RAND Corporation.
[00:24:07.992 --> 00:24:11.495]  This is the martial law plan that I've been covering for 18 years.
[00:24:13.276 --> 00:24:15.177]  War gear flows to police departments.
[00:24:15.237 --> 00:24:15.958]  New York Times.
[00:24:17.119 --> 00:24:18.860]  Feds preparing to invade Texas.
[00:24:18.940 --> 00:24:20.061]  This state is hostile.
[00:24:20.481 --> 00:24:21.382]  They are preparing.
[00:24:21.562 --> 00:24:23.043]  Not saying they're going to invade or take over.
[00:24:23.543 --> 00:24:25.405]  They are preparing for the takeover.
[00:24:25.805 --> 00:24:27.907]  And that's in the John Warren Defense Authorization Act of 96, 97.
[00:24:29.228 --> 00:24:32.130]  They admit for insurrection by legislatures and governors.
[00:24:32.850 --> 00:24:36.093]  They just hope, just like Obamacare, you don't actually go read this stuff.
[00:24:37.745 --> 00:24:39.326]  Now here it is out of the Army Times.
[00:24:39.366 --> 00:24:42.947]  Conspiracy groups question South Com's mission in Texas.
[00:24:44.047 --> 00:24:45.788]  They even try to deny it's even going on.
[00:24:46.788 --> 00:24:49.389]  Defense Department guide calls founding fathers extremists.
[00:24:50.390 --> 00:24:53.551]  Fusion centers expand criteria to identify militia members.
[00:24:54.011 --> 00:24:55.032]  Tracking the American people.
[00:24:55.952 --> 00:24:56.192]  U.S.
[00:24:56.232 --> 00:24:57.713]  military to assist in Vancouver.
[00:24:57.753 --> 00:24:58.613]  Again, this is years ago.
[00:24:59.593 --> 00:25:06.176]  Our military being used in Canada because under these deals, and Paul Watson's doing an article on this, the generals admit their training
[00:25:07.315 --> 00:25:10.538]  To bring in foreign troops to suppress insurrection.
[00:25:10.578 --> 00:25:11.498]  I'm going to go to that in a moment.
[00:25:12.399 --> 00:25:13.540]  Look at this in the New York Times.
[00:25:14.000 --> 00:25:16.042]  Scouts trained to fight terrorists and more.
[00:25:16.442 --> 00:25:17.583]  Disgruntled veterans.
[00:25:17.784 --> 00:25:18.644]  Read it for yourself.
[00:25:18.945 --> 00:25:19.505]  Gun owners.
[00:25:19.865 --> 00:25:21.567]  That's who they train nationwide to fight.
[00:25:23.528 --> 00:25:25.950]  Wellness checks as code for gun confiscation.
[00:25:25.970 --> 00:25:29.913]  Now a National Guard going door to door asking to, quote, see your guns.
[00:25:30.234 --> 00:25:35.098]  Just like the police knock and talk where they come and ask to come see your guns when they're legal.
[00:25:36.345 --> 00:25:39.308]  Troops in door-to-door, wellness checks in Virginia, Ohio.
[00:25:41.389 --> 00:25:43.311]  And remember what we saw happen in Katrina.
[00:25:43.351 --> 00:25:48.936]  So that's just some of what we've covered to recap that it's a compendium.
[00:25:49.176 --> 00:25:51.057]  It's the body of what's going on.
[00:25:52.178 --> 00:25:57.383]  It's the frog in the pot where it's done incrementally so that people become accustomed.
[00:25:57.403 --> 00:26:03.308]  And they admit in the Jade Helm report that it's about interfacing with the public and local police.
[00:26:03.908 --> 00:26:04.569]  It's a PSYOP.
[00:26:05.273 --> 00:26:09.475]  Now, let's go directly to the massive documentation.
[00:26:09.935 --> 00:26:11.836]  I'm just going to show you all these exhibits.
