[00:00:19.448 --> 00:00:20.328]  Good evening, everyone.
[00:09:25.185 --> 00:09:25.825]  Big surprise.
[00:09:25.905 --> 00:09:35.146]  This is a RAND Corporation plan that was written for the military to come in and how to federalize the police, to create a police stabilization force.
[00:09:35.226 --> 00:09:39.347]  Yeah, destabilize the region, just like they do in third world countries, you know.
[00:09:39.507 --> 00:09:41.507]  They're doing it right here at home, ladies and gentlemen.
[00:09:41.748 --> 00:09:42.888]  It's happening right here.
[00:09:43.148 --> 00:09:44.388]  The police state isn't coming.
[00:09:44.648 --> 00:09:45.348]  It's already here.
[00:09:45.668 --> 00:09:49.789]  And on top of that, they are using these tactics of the police are the victims.
[00:09:50.069 --> 00:09:52.450]  You know, they're saying, oh, we're having rocks thrown at us, we're having this thrown at us.
[00:09:52.650 --> 00:09:59.153]  Well, they came out a couple days ago, Kurt Nemo did this article, Black Guerrilla Family, the Bloods, the Crips, plan to take out Baltimore cops.
[00:09:59.453 --> 00:10:01.034]  And I'm going to read from the police department.
[00:10:01.454 --> 00:10:03.094]  It says, credible threat to law enforcement.
[00:10:03.695 --> 00:10:12.138]  The Baltimore Police Department has received credible information that members of various gangs, including the Black Guerrilla Family, Bloods and Crips, have entered into a partnership to take out law enforcement officers.
[00:10:12.498 --> 00:10:13.979]  This is a credible threat.
[00:10:14.439 --> 00:10:16.440]  They say it right there in their paperwork.
[00:10:16.900 --> 00:10:27.547]  Now, what they were doing was showing, there was Twitter images of Bloods and Crips coming together along with this black guerrilla family, and they're all saying, look, we're coming together to stop the violence, stop the looting.
[00:10:27.928 --> 00:10:30.529]  At least that's what they say when they were interviewed by local TV.
[00:10:30.549 --> 00:10:33.231]  It was WBAL-TV, Channel 11.
[00:10:34.392 --> 00:10:37.395]  The reporter there, Debra, she interviewed some of the gang members.
[00:10:37.435 --> 00:10:42.841]  I want to go to the first clip here, where they talk about how they were all, it was all mischaracterized, what happened.
[00:10:42.861 --> 00:10:44.202]  So take a look at this, Darren.
[00:10:44.222 --> 00:10:46.445]  You haven't seen this clip yet, and then I want to get your comments on it.
[00:10:46.765 --> 00:10:53.392]  That the image that they're trying to portray of the gangs in Baltimore, the BGF, the Bloods, the Crips, we did not make that truce.
[00:10:54.361 --> 00:10:55.523]  To harm cops.
[00:10:55.783 --> 00:10:57.605]  We did not come together against the cops.
[00:10:58.146 --> 00:11:00.068]  We're not about to allow y'all to paint this picture of us.
[00:11:00.349 --> 00:11:02.872]  They saying we animals and we acting like savages out here.
[00:11:03.373 --> 00:11:07.918]  But I also agree with what was... I don't agree with what's going on, but I understand what's going on.
[00:11:07.978 --> 00:11:08.940]  You know what I'm saying?
[00:11:09.220 --> 00:11:10.362]  I understand why people mad.
[00:11:10.942 --> 00:11:12.383]  But we gotta handle things another way.
[00:11:12.703 --> 00:11:16.364]  We've been out here all day trying to stop, prevent people from breaking into stores.
[00:11:16.684 --> 00:11:22.466]  They hit us with a bomb, they burnt my shirt, they ripped it, and we were still standing right there as a whole.
[00:11:22.486 --> 00:11:28.267]  They heard it, but we came right back there, holding hands together, and we still, we marched together.
[00:11:28.788 --> 00:11:32.729]  So, right there you're getting a completely different picture from what the cops are saying.
[00:11:32.749 --> 00:11:35.270]  I got another clip to go to in a second, but what do you think of that right there?
[00:11:35.310 --> 00:11:39.191]  Just hearing those- Well, my first observation is that they'll tell you, okay,
[00:11:40.532 --> 00:11:42.252]  It's not on the mainstream television.
[00:11:42.272 --> 00:11:44.173]  That was on a local television station, right?
[00:11:44.193 --> 00:11:48.074]  They're not going to be playing that clip on Fox News or even on MSNBC.
[00:11:48.134 --> 00:11:51.014]  So that was a localized, local station there in Baltimore?
[00:11:51.215 --> 00:11:51.395]  Yeah.
[00:11:51.855 --> 00:11:52.095]  Okay.
[00:11:52.615 --> 00:12:00.937]  And it's the same thing, it reminds me of also another thing we're not seeing is there was plenty of black folks out there that were actually guarding the police.
[00:12:01.057 --> 00:12:01.797]  Have you seen pictures
[00:12:01.817 --> 00:12:02.898]  That's an article from Steve Watson today.
[00:12:23.717 --> 00:12:29.445]  But it's just amazing that, you know, people try to come together to stop their violence in their communities without police help.
[00:12:29.605 --> 00:12:31.047]  They're saying, we're going to take care of ourselves.
[00:12:31.067 --> 00:12:33.650]  We're going to clean up after ourselves what these other people have done.
[00:12:34.171 --> 00:12:37.275]  And it's being labeled as a credible threat to law enforcement.
[00:12:37.836 --> 00:12:38.937]  And it makes you wonder how much...
[00:12:40.419 --> 00:12:45.262]  They're responsible for maybe the gang problems or or just the mistrust between people.
[00:12:45.322 --> 00:12:51.426]  So I want to go to the second clip where they talk about a famous incident that was all over Twitter, all over Facebook.
[00:12:51.446 --> 00:12:52.267]  And that's the picture.
[00:12:52.327 --> 00:12:53.428]  I'm going to go to it right here.
[00:12:54.048 --> 00:12:59.372]  And it's this this guy and this and this these two guys squaring off against each other.
[00:12:59.732 --> 00:13:01.813]  And this is a iconic image.
[00:13:01.833 --> 00:13:04.755]  This is right outside the Orioles Stadium, right outside the bar.
[00:13:05.316 --> 00:13:09.939]  And the way it's being portrayed is that the black people started attacking the people at the bar.
[00:13:10.840 --> 00:13:13.427]  And now there's a different story coming out.
[00:13:14.148 --> 00:13:17.396]  The City paper published a little bit different, but here's what they had to say.
[00:13:17.417 --> 00:13:19.000]  Here's what the young men that were there had to say.
[00:13:19.656 --> 00:13:23.277]  We are black men, and we are united, and we're not going to stop.
[00:13:23.337 --> 00:13:28.138]  No matter if y'all even keep on trying to say we're out here trying to shoot police, we're not trying to shoot police.
[00:13:28.358 --> 00:13:33.219]  We're not going to let that stop us from doing what we already originally planned to do.
[00:13:33.359 --> 00:13:36.220]  Stop believing everything you hear in the media.
[00:13:36.300 --> 00:13:42.201]  If you were not at that protest on the day that we protested for Freddie, you don't know what actually happened.
[00:13:43.044 --> 00:13:47.226]  They didn't tell y'all that when we walked past the eateries downtown that people threw beers at us.
[00:13:47.686 --> 00:13:49.227]  People called us names.
[00:13:49.567 --> 00:13:50.507]  You know, everything.
[00:13:51.147 --> 00:13:53.268]  To be blunt, they called us those things.
[00:13:53.308 --> 00:13:56.890]  The point that we're trying to get across is that we are of a different faction.
[00:13:57.577 --> 00:14:04.439]  And what that's going to do is start to show people in the community that we can come together as a unit and be unified and be peaceful.
[00:14:04.979 --> 00:14:16.221]  It was so much stuff that was going on on Saturday that got portrayed in the wrong direction or in the wrong light that for some reason, who knows, right, why they won't paint this picture in a positive way.
[00:14:16.602 --> 00:14:17.542]  Like when a group of 30 bloods
[00:14:18.729 --> 00:14:25.673]  So they're painting a completely different picture of that event and the way the cops are portraying them as coming together to come and take out cops.
[00:14:41.641 --> 00:14:43.202]  I mean, it's just, it's totally ridiculous.
[00:14:43.222 --> 00:14:47.045]  This City Paper writer, Brandon Soderbergh, said this.
[00:15:11.601 --> 00:15:14.563]  Well you're not going to hear about that because they want that picture to be seen.
[00:15:14.623 --> 00:15:16.264]  It's black versus white.
[00:15:16.304 --> 00:15:17.825]  They want a race war.
[00:15:17.865 --> 00:15:20.327]  And this justifies the police state.
[00:15:20.367 --> 00:15:28.813]  This basically, this way they have a reason to justify the expansion of federal powers into the police force and that's exactly what they're doing.
[00:15:28.833 --> 00:15:31.095]  We have to show them how to take control of a city.
[00:15:31.155 --> 00:15:32.376]  That's what they're trying to show.
[00:15:32.736 --> 00:15:35.438]  And this goes even more to the police credibility.
[00:15:35.798 --> 00:15:38.260]  I want to share with you guys a tweet that came out.
[00:15:39.505 --> 00:15:41.646]  This was 9.35 p.m.
[00:15:41.826 --> 00:15:42.086]  April 28, 2015.
[00:15:43.446 --> 00:15:44.087]  Baltimore Police.
[00:15:44.407 --> 00:15:49.108]  A group of criminals have just started a fire outside a library located at Pennsylvania Avenue and North Avenue.
[00:15:50.069 --> 00:15:57.231]  Less than nine minutes later, Jones-Swain writes, fire beside Pratt Library was not caused by Molotov cocktail.
[00:15:57.511 --> 00:16:01.053]  Tear gas grenade landed on trash and it sparked, set the fire.
[00:16:01.413 --> 00:16:03.113]  How many times have we seen tear gas start fires?
[00:16:03.133 --> 00:16:04.034]  Just go back to Waco.
[00:16:04.474 --> 00:16:07.775]  The tear gas there, burning up, burning people up.
[00:16:08.135 --> 00:16:08.956]  It's very dangerous.
[00:16:08.976 --> 00:16:14.099]  We saw that with the cop over in California when they pumped tear gas in there and they're saying burn it down, burn it down.
[00:16:14.119 --> 00:16:15.220]  Tear gas is flammable.
[00:16:15.340 --> 00:16:16.461]  These things are very flammable.
[00:16:16.841 --> 00:16:23.165]  So less than nine minutes later this reporter tweets that out and you know he says I'm a reporter and that's what he saw.
[00:16:23.426 --> 00:16:25.207]  But the cops portray it differently.
[00:16:25.467 --> 00:16:28.508]  Now, I want to go to an article from 2015, earlier this year.
[00:16:28.968 --> 00:16:32.749]  Baltimore drug probe crumbles after court challenge.
[00:16:33.289 --> 00:16:38.311]  And this, it talks about many cases, but one about Devin Leroy Jones.
[00:16:38.371 --> 00:16:45.033]  Prosecution crumbled when questions were raised in court about the inconsistencies in Lugio's search warrant application.
[00:16:45.153 --> 00:16:51.535]  After the detective acknowledged those inconsistencies, a federal judge expressed concern of the reckless disregard for the truth.
[00:16:51.795 --> 00:16:53.256]  That's a federal judge saying that.
[00:16:53.316 --> 00:17:01.200]  You can't get a federal judge to say anything on behalf of a defendant unless they're totally moral, totally on the up and up.
[00:17:01.480 --> 00:17:05.143]  The next day, all the charges against Jones were dismissed and he was freed.
[00:17:06.103 --> 00:17:13.707]  Jones' case was listed in records that the Baltimore Sun requested from the city dealing with dozens of lawsuits filed against officers in 2013 and 2014.
[00:17:14.188 --> 00:17:16.249]  The request came after a Sun investigation.
[00:17:16.829 --> 00:17:32.033]  So maybe we should look at the Baltimore PD a little closer and going, you know, who's running your organization?
[00:17:32.354 --> 00:17:37.755]  Are you guys deliberately crumbling and becoming corrupt so you can be taken over by a federal police force?
[00:17:37.995 --> 00:17:40.596]  That's obviously the objective that the mayor has set.
[00:17:40.976 --> 00:17:41.176]  Yeah.
[00:17:41.556 --> 00:17:47.859]  So maybe we should stop looking at the locals who live there who are cleaning up after the other rioters.
[00:17:48.559 --> 00:17:50.240]  They're doing all these other cleanup actions.
[00:17:50.260 --> 00:17:52.941]  They're standing in front from Steve Watson.
[00:17:52.961 --> 00:17:59.384]  We got the pictures and footage you won't see on TV of the Baltimore citizens done with the mindless rioters.
[00:17:59.744 --> 00:18:01.345]  And that's what we have to see more.
[00:18:01.385 --> 00:18:04.547]  We have to see more of this type of news come out.
[00:18:05.507 --> 00:18:08.109]  Otherwise, the wrong picture is getting portrayed.
[00:18:08.129 --> 00:18:11.632]  The picture is becoming that we have to lock down these cities.
[00:18:11.672 --> 00:18:13.013]  We have to control these people.
[00:18:14.033 --> 00:18:16.575]  And here's another article from DC Clothesline.
[00:18:16.615 --> 00:18:20.458]  Twelve unanswered questions about the Baltimore riots they don't want us to ask.
[00:18:21.059 --> 00:18:25.762]  And it talks about the staged events with the riots, which we talked about, and how they were ordered to stand down.
[00:18:26.102 --> 00:18:27.764]  But I just want to go over a few of the questions.
[00:18:28.204 --> 00:18:33.608]  Why are dozens of social media accounts that were linked to violence in Ferguson are now trying to stir up violence in Baltimore?
[00:18:33.748 --> 00:18:34.469]  That's a good question.
[00:18:35.089 --> 00:18:42.712]  Who was behind the aggressive social media campaign to organize a purge that would start at the mall at precisely 3 p.m.
[00:18:42.732 --> 00:18:43.513]  on Monday afternoon.
[00:18:44.173 --> 00:18:52.877]  Even though authorities had credible intelligence, which they issued in that report, that gangs would be specifically targeting police officers on Monday, why weren't they more prepared?
[00:18:53.357 --> 00:18:55.537]  Okay, if they were expecting this, why weren't they beefed up?
[00:18:56.118 --> 00:19:02.799]  On Tuesday, the captain of the Baltimore Police tried to make us believe they weren't prepared because they were only anticipating a confrontation with high schoolers.
[00:19:04.179 --> 00:19:04.939]  Like in Ferguson.
[00:19:05.219 --> 00:19:05.639]  Exactly.
[00:19:05.859 --> 00:19:06.640]  And here's number five.
[00:19:06.900 --> 00:19:12.181]  Why are police officers in Baltimore claiming that they were instructed to stand down during the rioting on Monday afternoon?
[00:19:12.201 --> 00:19:13.761]  That's a big question.
[00:19:14.181 --> 00:19:17.242]  You know, why are these stand downs being ordered?
[00:19:17.342 --> 00:19:18.242]  I don't think it's just so
[00:19:19.222 --> 00:19:22.603]  Oh, we're going to let some people riot and get the anger out of their system.
[00:19:22.804 --> 00:19:26.905]  We don't let bank robbers go out and rob a couple banks to get it out of their system.
[00:19:27.205 --> 00:19:27.946]  Okay, it's wrong.
[00:19:28.286 --> 00:19:37.290]  They stood there and watched as buildings burned, as people's family shops burned to the ground, as all those police cars got burnt.
[00:19:37.890 --> 00:19:41.651]  And now they've imposed this curfew, which is going to really economically hit the area.
[00:19:41.731 --> 00:19:42.152]  Absolutely.
[00:19:42.232 --> 00:19:45.873]  Anything open after 10 o'clock is going to be decimated for an entire week.
[00:19:46.393 --> 00:19:46.934]  And who knows?
[00:19:48.414 --> 00:19:49.995]  What's going to happen in the aftermath?
[00:19:50.995 --> 00:19:53.076]  What forces are going to be left behind police-wise?
[00:19:53.196 --> 00:19:55.797]  How militarized is it going to stay there for a while?
[00:19:55.857 --> 00:19:59.458]  And then when this police report comes out Friday, is that going to answer any questions?
[00:20:00.018 --> 00:20:02.939]  And by the way, they're calling this a state of emergency.
[00:20:02.999 --> 00:20:10.302]  I thought it was interesting that the commander of the National Guard, she said that this is not martial law.
[00:20:11.222 --> 00:20:15.324]  We are going to be out in massive force and that just basically means that we are
[00:20:15.660 --> 00:20:19.822]  Going to be patrolling the streets and out to ensure that we're protecting property.
[00:20:19.882 --> 00:20:21.422]  We are in a supporting mode.
[00:20:21.902 --> 00:20:25.564]  So if there are any questions about martial law, this is not martial law.
[00:20:26.064 --> 00:20:29.425]  Martial law means that at that point, the military fully takes over.
[00:20:29.465 --> 00:20:31.066]  So we are not at that point.
[00:20:31.186 --> 00:20:32.506]  I repeat, not at that point.
[00:20:32.866 --> 00:20:36.868]  We are in support of the police department and we will be taking our direction
[00:20:37.392 --> 00:20:40.675]  From the police department as in where we're going to go out and support.
[00:20:40.895 --> 00:20:42.816]  So it's a state of emergency.
[00:20:43.337 --> 00:20:44.177]  It's not martial law.
[00:20:44.198 --> 00:20:45.038]  Definitely not martial law.
[00:20:45.158 --> 00:20:46.720]  I mean there's troops on the streets.
[00:20:46.760 --> 00:20:49.302]  There's MRAPs and tanks and the National Guard.
[00:20:50.022 --> 00:20:50.763]  Locked and loaded.
[00:20:50.783 --> 00:20:51.583]  They got M4s.
[00:20:51.603 --> 00:20:52.584]  They got a curfew.
[00:20:52.924 --> 00:20:54.005]  The shops are closed.
[00:20:54.085 --> 00:20:55.907]  So it looks like martial law to me.
[00:20:56.127 --> 00:20:57.448]  But that doesn't mean martial law.
[00:20:57.609 --> 00:21:00.131]  It's just like when they say, we come in peace, and they start shooting.
[00:21:00.191 --> 00:21:02.694]  Oh, it's like an Orwellian term, state of emergency.
[00:21:02.774 --> 00:21:03.235]  I get you.
[00:21:03.535 --> 00:21:12.905]  Hey, by the way, InfoWars has boots on the ground in occupied Baltimore, Maryland right now as we take you to Joe Biggs and Jakari Jackson.
[00:21:12.925 --> 00:21:17.550]  And they're going to show us what it looks like after order out of chaos.
[00:21:27.375 --> 00:21:28.936]  My name is Alex Jones.
[00:21:29.336 --> 00:21:35.399]  Most of you know me from my syndicated radio program and my documentary films, as well as InfoWars Nightly News.
[00:21:35.640 --> 00:21:50.148]  When I got on air 20 years ago, I had discovered the Globalist program, their plan to take over the world, and my focus went from running 6 miles every other day, swimming 2-3 miles a couple times a week, and lifting weights
[00:21:50.748 --> 00:21:51.549]  We're good to go.
[00:22:13.752 --> 00:22:16.394]  And it wasn't just that my weight loss accelerated.
[00:22:16.674 --> 00:22:18.235]  My muscle mass increased.
[00:22:18.436 --> 00:22:21.098]  My stamina, my energy levels exploded.
[00:22:21.398 --> 00:22:22.919]  Now is the time to take action.
[00:22:23.179 --> 00:22:26.021]  Start your journey today with the Alex Challenge Pack.
[00:22:26.221 --> 00:22:27.862]  It's the trifecta of change.
[00:22:28.123 --> 00:22:33.547]  Secure yours today and get free shipping for a limited time at InfoWarsLife.com or 888-253-3139.
[00:22:36.849 --> 00:22:38.491]  The Knowledge of the Ancients.
[00:22:38.832 --> 00:22:45.240]  Tried and true, trusted herbs and extracts fused with the latest nutraceutical science.
[00:22:45.560 --> 00:22:48.985]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[00:22:49.205 --> 00:22:53.891]  Crafted with over 14 key ancient herbs and extracts to supercharge
[00:22:53.951 --> 00:22:54.551]  We're good to go!
[00:23:22.270 --> 00:23:25.191]  With exciting new advances in nutraceutical science.
[00:23:25.491 --> 00:23:28.952]  For a limited time, get 25% off on this introductory offer.
