[00:00:18.792 --> 00:00:20.914]  Waging War on Corruption.
[00:07:46.911 --> 00:07:49.053]  Visit InfoWarsLife.com today.
[00:07:49.353 --> 00:07:50.875]  Read the 5-star reviews.
[00:07:51.215 --> 00:07:52.696]  See the informational videos.
[00:07:53.076 --> 00:07:58.000]  Add your friends' and family members' addresses on checkout and we'll ship their gifts directly to them.
[00:07:58.220 --> 00:08:05.963]  We went the extra light year to bring you the true game-changing products, and they're all available this Christmas season.
[00:08:06.244 --> 00:08:08.264]  Infowarslife.com.
[00:08:17.288 --> 00:08:25.772]  Leading a frontal assault on the lives of the New World Order, it's Alex Jones on the GCN Radio Network.
[00:08:34.232 --> 00:08:35.713]  You want some rock and roll intro, buddy?
[00:08:35.733 --> 00:08:36.214]  You got it.
[00:08:36.314 --> 00:08:37.915]  Deep Purple, Smoke on the Water.
[00:08:38.996 --> 00:08:42.659]  Some amazing guitar coming up here in just a moment.
[00:08:42.679 --> 00:08:43.039]  Right here.
[00:08:45.461 --> 00:08:46.622]  Monday through Friday, 11 a.m.
[00:08:46.662 --> 00:08:47.582]  to 3 p.m.
[00:08:47.602 --> 00:08:48.003]  Central.
[00:08:48.543 --> 00:08:49.584]  We're here live.
[00:08:50.164 --> 00:08:50.725]  Mike Norris.
[00:08:51.806 --> 00:08:52.826]  Accomplished filmmaker.
[00:08:53.627 --> 00:08:54.728]  Here it is.
[00:08:55.028 --> 00:08:55.548]  Coming up.
[00:08:56.129 --> 00:08:58.491]  Documentary filmmaker, TV maker, actor.
[00:09:01.478 --> 00:09:03.658]  And of course, the firstborn son of Chuck Norris.
[00:09:04.098 --> 00:09:05.619]  It doesn't get any better than that.
[00:09:06.079 --> 00:09:06.959]  And we are very flattered.
[00:09:06.980 --> 00:09:08.500]  Chuck Norris, of course, has been on the show a few times.
[00:09:08.540 --> 00:09:09.320]  I know he is a listener.
[00:09:10.081 --> 00:09:15.423]  And of course, nice photo you sent us of you down there at the ranch with him with the InfoWars.com shirt.
[00:09:15.663 --> 00:09:24.426]  Before we get into Amerageddon premiere, this trailer, talk about all the censorship and things that it has basically gone through.
[00:09:25.894 --> 00:09:31.118]  What about the idea of drafting Chuck Norris 2016?
[00:09:31.218 --> 00:09:39.264]  I think he would be even way more invincible and measured in what he said than somebody like even Donald Trump.
[00:09:39.284 --> 00:09:42.126]  And I like Donald Trump, he's been on, he obviously is the big Republican leader.
[00:09:42.186 --> 00:09:46.469]  Or what about a Chuck Norris, Donald Trump, take a minute, I know your dad is known for being
[00:09:47.289 --> 00:09:48.590]  Super incredibly humble.
[00:09:48.990 --> 00:09:50.930]  Never have seen him at Republican events over time.
[00:09:51.211 --> 00:09:52.651]  He doesn't like people really complimenting him.
[00:09:52.971 --> 00:10:00.574]  But I mean, come on, we need somebody who's been a filmmaker, an entrepreneur, you know, world champion, you know, in karate, in his own right.
[00:10:01.519 --> 00:10:06.641]  From Texas or from Oklahoma, you know, who's been in the military the whole nine yards, versus these lawyers.
[00:10:06.701 --> 00:10:08.321]  And Ted Cruz is a lawyer, I like him.
[00:10:08.722 --> 00:10:11.002]  But I like Rand Paul because he's an optometrist or whatever.
[00:10:11.983 --> 00:10:13.323]  Trump, he's a self-made billionaire.
[00:10:13.763 --> 00:10:18.505]  I really am just sick of these inside-the-beltway people that are smoking their own dope.
[00:10:18.565 --> 00:10:22.306]  But Mike Norris, before we get into Amerigeddon, all things Chuck Norris.
[00:10:22.326 --> 00:10:30.029]  You always show me some cool stuff behind-the-scenes baseball, and we're going to work to get your dad on soon, but he's really kind of been chilling out, writing for WorldNet daily, and he deserves that.
[00:10:30.869 --> 00:10:33.771]  But, wow, I mean, America needs Chuck Norris.
[00:10:34.752 --> 00:10:35.653]  How great would that be?
[00:10:36.273 --> 00:10:38.835]  To have my dad as the President of the United States.
[00:10:38.895 --> 00:10:45.120]  I mean, it's been great to kind of witness his evolution into the film industry.
[00:10:45.160 --> 00:10:47.082]  But, wow, President would be great.
[00:10:48.242 --> 00:10:48.563]  I'm in.
[00:10:48.623 --> 00:10:50.204]  I'd love to go to the White House to see him there.
[00:10:50.464 --> 00:10:53.086]  How long was he the top grossing action figure ever?
[00:10:53.106 --> 00:10:55.648]  I mean, wasn't it like a decade he was the top grossing of all time?
[00:10:55.769 --> 00:11:01.053]  Yeah, every four months he'd have a new film come out, number one in the box office, and it was great.
[00:11:01.073 --> 00:11:08.179]  That was, you know, the 80s and 90s, and then he started on Walker, Texas Ranger, and that just kind of took it to a whole nother level.
[00:11:08.539 --> 00:11:11.081]  You know, they can say they're going to have Chimera clones now.
[00:11:11.142 --> 00:11:18.588]  We could dig up John Wayne, and then your dad could donate some stem cells, and we could create a John Wayne Chuck Norris creature.
[00:11:20.239 --> 00:11:20.599]  I'm in.
[00:11:20.940 --> 00:11:22.641]  Let's throw a little Alex Jones in there, too.
[00:11:22.821 --> 00:11:24.363]  No, no, no.
[00:11:24.383 --> 00:11:27.065]  We'll throw Donald Trump's hair in, genetically.
[00:11:27.085 --> 00:11:28.526]  The creature will have Donald Trump's hair.
[00:11:29.467 --> 00:11:30.188]  I like his hair.
[00:11:30.688 --> 00:11:31.329]  What's wrong with it?
[00:11:31.469 --> 00:11:31.829]  I hear you.
[00:11:31.849 --> 00:11:34.752]  We'll mix in some Elvis.
[00:11:36.033 --> 00:11:37.895]  We'll dig up George Washington, mix in some of that.
[00:11:38.395 --> 00:11:39.316]  Little Ronald Reagan?
[00:11:39.596 --> 00:11:39.857]  Sure.
[00:11:40.657 --> 00:11:42.239]  We won't be mixing any Schwarzenegger in.
[00:11:43.060 --> 00:11:43.580]  Or Clinton.
[00:11:43.880 --> 00:11:45.662]  Or Clinton.
[00:11:45.702 --> 00:11:46.743]  Hillary, though, so beautiful.
[00:11:48.604 --> 00:11:50.929]  Sorry, just spit up a little bit.
[00:11:51.229 --> 00:11:52.852]  But no, I mean, could your dad be convinced?
[00:11:52.873 --> 00:11:54.135]  I mean, I know people brought it up to him.
[00:11:54.656 --> 00:11:55.798]  What would his reservations be?
[00:11:55.858 --> 00:11:57.361]  I mean, if any, to running for president.
[00:11:58.186 --> 00:12:02.507]  You know, I think the idea of it is really cool.
[00:12:02.907 --> 00:12:08.009]  But, you know, he's so much into his foundation, his Kickstart Foundation.
[00:12:08.109 --> 00:12:09.109]  Helping kids.
[00:12:09.149 --> 00:12:10.049]  Helping kids.
[00:12:10.849 --> 00:12:13.430]  He's starting a new water company, Seaforce Water.
[00:12:13.770 --> 00:12:15.411]  So he's busy right now.
[00:12:15.971 --> 00:12:18.331]  But he's very in tune with what's happening in the world.
[00:12:18.711 --> 00:12:21.492]  He's very in tune with the media.
[00:12:21.852 --> 00:12:25.953]  Knowing full well the media, the mainstream media, is a lie.
[00:12:26.374 --> 00:12:27.194]  And I think that's
[00:12:28.214 --> 00:12:32.056]  That's important because we need people like you and my father to let people know.
[00:12:33.216 --> 00:12:35.197]  Fox, CNN, ABC, NBC.
[00:12:35.998 --> 00:12:36.698]  It's all a lie.
[00:12:37.038 --> 00:12:39.659]  And if you really want to get news, where do we go?
[00:12:39.739 --> 00:12:40.500]  We go to Alex.
[00:12:40.540 --> 00:12:41.280]  We go to Drudge.
[00:12:41.320 --> 00:12:42.321]  We go to Breitbart.
[00:12:42.601 --> 00:12:44.622]  That's where we got to go now to get our information.
[00:12:45.142 --> 00:12:55.247]  So... Is it surprising to you that it came out, FBI agents and others have said they were blocked from investigating this couple and that mosque, and actually had the Civil Rights Commission from the White House sent down to stop them?
[00:12:56.908 --> 00:12:57.489]  Ridiculous.
[00:12:57.649 --> 00:13:01.172]  And then now it came out confirmed that the White House ordered the FBI to say this wasn't terrorism.
[00:13:02.093 --> 00:13:05.317]  Yeah, I watched it kind of unfold.
[00:13:06.438 --> 00:13:14.987]  Interestingly enough, the day Donald was on your show, I'm fixated on watching Donald Trump on your show, and then two hours later this thing happens.
[00:13:15.667 --> 00:13:18.130]  I'm watching it unfold and slowly but surely
[00:13:18.750 --> 00:13:30.196]  I'd watch Fox, I'd watch CNN, but everything from Fox, they'd say his name was a Muslim name, and then two hours later, CNN would have to, ugh, they were Muslims.
[00:13:31.097 --> 00:13:31.677]  It was pathetic.
[00:13:31.697 --> 00:13:32.678]  But it wasn't terror.
[00:13:32.938 --> 00:13:34.979]  No, no, gosh no, it wasn't terror.
[00:13:35.039 --> 00:13:35.499]  Not at all.
[00:13:35.999 --> 00:13:41.382]  I mean, vest, bombs, going to Pakistan, and it turns out the government knew, ordered the FBI to stand down.
[00:13:41.462 --> 00:13:47.666]  That's, to me, how about them letting the media in the apartment two days later?
[00:13:48.246 --> 00:13:49.307]  Cameras inside the apartment?
[00:13:49.327 --> 00:13:50.007]  That's a crime scene!
[00:13:50.027 --> 00:13:51.287]  The bed hadn't even been turned.
[00:13:51.367 --> 00:13:51.508]  No.
[00:13:51.848 --> 00:13:53.008]  The walls hadn't been torn out.
[00:13:53.308 --> 00:13:58.050]  Normally, in a real attack like this, if they didn't want to get rid of the crime scene, they would... It'd be closed for months!
[00:13:58.130 --> 00:13:59.371]  Yeah, absolutely.
[00:13:59.531 --> 00:13:59.991]  Absolutely.
[00:14:00.271 --> 00:14:02.252]  And that's why I need Gary here for this.
[00:14:02.392 --> 00:14:05.114]  I mean, this... Let's talk about... Let's talk about the guy that... Absolutely.
[00:14:05.134 --> 00:14:06.094]  Let's get into the film.
[00:14:06.474 --> 00:14:07.715]  Let's talk about Amara Gedden.
[00:14:07.735 --> 00:14:10.716]  We're going to be playing the trailer coming up at the bottom of the hour.
[00:14:10.936 --> 00:14:12.737]  The trailer's now on InfoWars.com.
[00:14:13.617 --> 00:14:16.719]  And let's talk about people like Gary taking action to make this film.
[00:14:17.196 --> 00:14:22.380]  You know, Gary and Diane Haven, to me, are amazing people.
[00:14:22.560 --> 00:14:40.753]  Here's a guy that has created a successful company, a successful business, has all the money in the world, could do whatever he wants, and what he has decided to do is he's going to stand up, he's going to put his money up, and he's going to create content, create films that is to expose the elites of the world.
[00:14:40.813 --> 00:14:41.834]  This is just the beginning.
[00:14:41.914 --> 00:14:42.895]  You're ready to announce this?
[00:14:43.515 --> 00:14:43.956]  This is it.
[00:14:44.716 --> 00:14:46.217]  All right, well go ahead and tell folks about it.
[00:14:46.577 --> 00:14:54.539]  We're launching the Facebook for the first time, the website, the trailer, amerageddonthemovie.com, links to infowars.com, Facebook, Twitter.
[00:14:54.820 --> 00:14:56.760]  Will this film save the world by itself?
[00:14:56.880 --> 00:14:57.060]  No.
[00:14:57.320 --> 00:14:58.521]  Will this show do it by itself?
[00:14:58.601 --> 00:14:58.741]  No.
[00:14:59.001 --> 00:15:00.221]  Will Mike Norris by himself?
[00:15:00.281 --> 00:15:00.402]  No.
[00:15:00.462 --> 00:15:02.102]  Or Chuck Norris at WorldNetDaily?
[00:15:02.162 --> 00:15:02.302]  No.
[00:15:02.622 --> 00:15:09.605]  But all of us together, standing up to the New World Order, standing up to what's happening, the truth will expose what they're doing.
[00:15:09.625 --> 00:15:12.626]  And so it's very important that you make this film a hit.
[00:15:13.484 --> 00:15:15.205]  It's very entertaining, but very informative.
[00:15:15.546 --> 00:15:17.587]  It's very important that when it comes out in theaters, you see it.
[00:15:17.828 --> 00:15:19.189]  When it's on demand, you watch it.
[00:15:20.009 --> 00:15:22.411]  That when it then hits DVD, Blu-ray, you get it.
[00:15:22.772 --> 00:15:28.997]  Because we're building on alternative media, and when you come, that's actually what helps us build it bigger.
[00:15:29.037 --> 00:15:30.999]  It's kind of like Phil the Dream's, build it, they will come.
[00:15:31.279 --> 00:15:32.640]  Build something, they will come.
[00:15:32.860 --> 00:15:35.742]  But then we, you start supporting, it gets bigger and bigger.
[00:15:35.963 --> 00:15:37.704]  And that's what the system is afraid of.
[00:15:37.944 --> 00:15:39.846]  We got those documents from the Clinton Foundation.
[00:15:40.166 --> 00:15:42.527]  Twenty years ago, saying we've got to shut down this internet.
[00:15:42.827 --> 00:15:46.167]  What happens if Christians and Libertarians and Conservatives use it?
[00:15:46.467 --> 00:15:47.628]  That'll be it for us.
[00:15:47.928 --> 00:15:53.129]  So the talking point was, call them conspiracy theorists, call them racists, stick the IRS on them.
[00:15:53.429 --> 00:15:55.309]  And twenty years later, what do we see them doing?
[00:15:55.869 --> 00:15:56.529]  Exactly that.
[00:15:56.950 --> 00:15:57.570]  Exactly that.
[00:15:57.770 --> 00:16:00.750]  Getting back to the film, your dad warned you too, didn't he?
[00:16:00.850 --> 00:16:01.491]  Yeah, he did.
[00:16:01.751 --> 00:16:04.551]  And he warned me again after he saw the film.
[00:16:05.071 --> 00:16:08.232]  He goes, just so you know, you are now on the list.
[00:16:09.980 --> 00:16:10.460]  What list?
[00:16:11.901 --> 00:16:12.541]  The hit list.
[00:16:13.501 --> 00:16:14.301]  And you know what?
[00:16:14.481 --> 00:16:16.182]  I wear that badge with honor.
[00:16:16.982 --> 00:16:19.963]  Because if I'm doing something... And he was saying that in a good way to you.
[00:16:20.343 --> 00:16:20.944]  In a good way.
[00:16:21.684 --> 00:16:24.885]  Hey, I don't want to die for this movie.
[00:16:25.585 --> 00:16:26.525]  And I'm not putting words in your mouth.
[00:16:26.545 --> 00:16:27.966]  He told me at the time he said he was proud of you.
[00:16:28.606 --> 00:16:29.166]  Absolutely.
[00:16:29.406 --> 00:16:29.866]  Absolutely.
[00:16:29.906 --> 00:16:31.147]  He loved the movie.
[00:16:31.247 --> 00:16:32.727]  We have his full support on the film.
[00:16:35.458 --> 00:16:36.879]  That's a huge blessing to us.
[00:16:38.240 --> 00:16:39.881]  But today is a big day.
[00:16:40.001 --> 00:16:42.723]  I mean, this is a movie we've been working on for a year and a half.
[00:16:43.724 --> 00:16:50.869]  It's a concept of Gary Havens, who I wish he could be here right now, but he is taking care of business somewhere in the world.
[00:16:51.469 --> 00:16:51.869]  I don't know.
[00:16:52.009 --> 00:16:53.771]  I'll find out next week when I see him.
[00:16:54.931 --> 00:16:56.152]  But this was his brainchild.
[00:16:56.172 --> 00:16:57.733]  He's like a James Bond character himself.
[00:16:57.813 --> 00:16:58.734]  He really is.
[00:16:58.954 --> 00:17:00.756]  He is so fascinating.
[00:17:01.676 --> 00:17:06.880]  So knowledgeable, and I, you know, it's kind of like talking to you, you just kind of get sucked in.
[00:17:07.020 --> 00:17:08.301]  Oh, you're too nice.
[00:17:08.341 --> 00:17:09.342]  He's more interesting than I am.
[00:17:10.283 --> 00:17:12.544]  And he's so knowledgeable, and he's so passionate.
[00:17:12.785 --> 00:17:16.387]  And like I said, here's a guy that could have done whatever he wants.
[00:17:16.607 --> 00:17:17.488]  He could go to his island.
[00:17:17.528 --> 00:17:18.149]  He could go to us.
[00:17:18.489 --> 00:17:20.390]  He's got property everywhere.
[00:17:20.630 --> 00:17:21.471]  Very well set up.
[00:17:22.112 --> 00:17:23.413]  But this is what he decided.
[00:17:24.537 --> 00:17:24.797]  This is
[00:17:44.827 --> 00:17:45.607]  All of them, basically.
[00:17:45.667 --> 00:17:46.687]  Pretty much all of them.
[00:17:47.068 --> 00:17:52.029]  And, um, you know, those are, those are his... Inside baseball.
[00:17:52.049 --> 00:17:57.690]  That I wasn't part of, so I don't know exactly what was... He was just telling me that a lot of people are awake now.
[00:17:57.730 --> 00:17:59.390]  Which I pick up on as well, talking to folks.
[00:17:59.851 --> 00:18:01.171]  Yeah, slowly but surely.
[00:18:01.611 --> 00:18:03.171]  You know, slowly but surely.
[00:18:03.211 --> 00:18:08.593]  And that's why this film, Amerageddon, is so important, because, you know, we get our information in different ways.
[00:18:08.973 --> 00:18:11.093]  Um, you know, I enjoy your show every day.
[00:18:11.113 --> 00:18:13.914]  Um, I enjoy movies, uh, that...
[00:18:14.847 --> 00:18:15.948]  You know, I enjoy a lot of movies.
[00:18:32.639 --> 00:18:33.879]  That's a question I had for you.
[00:18:34.239 --> 00:18:36.661]  Ten years ago, you'd see no anti-New World Order stuff.
[00:18:36.701 --> 00:18:44.545]  Now, Superman, the new Captain America, so many of these plots are false flags, corrupt groups.
[00:18:46.146 --> 00:18:47.226]  Folks say it's like my show.
[00:18:47.746 --> 00:18:48.667]  What do you think that's about?
[00:18:48.887 --> 00:18:50.648]  No, I think you're 100% right.
[00:18:50.768 --> 00:18:58.112]  I think what they're trying to do is dumb us down, desensitize us to what's really happening, so when it does take place, it's like,
[00:18:58.872 --> 00:18:59.793]  Okay, well it's here.
[00:18:59.833 --> 00:19:00.794]  We kind of saw it coming.
[00:19:01.234 --> 00:19:02.875]  Well, I don't buy that.
[00:19:03.055 --> 00:19:03.996]  They're taking the edge off.
[00:19:04.336 --> 00:19:06.939]  They're taking the edge off, and a lot of people are buying it.
[00:19:07.439 --> 00:19:15.445]  What we're doing with Amerigeddon is we've just ripped off all the shiny, pretty stuff that they put in their films, and we just tell the truth.
[00:19:15.646 --> 00:19:22.031]  We call out who we need to call out, and we tell a story within the confines of what's going on in the world.
[00:19:24.653 --> 00:19:26.815]  Skip the break.
[00:19:27.396 --> 00:19:32.722]  Really what it's about is us taking our freedom back from the government.
[00:19:33.263 --> 00:19:34.104]  That's what we need to do.
[00:19:34.304 --> 00:19:35.585]  The government is running our lives.
[00:19:35.785 --> 00:19:37.808]  We're taking our freedom back.
[00:19:38.948 --> 00:19:40.269]  And ideas are bulletproof.
[00:19:40.309 --> 00:19:41.369]  This is revolutionary.
[00:19:41.829 --> 00:19:54.516]  I've seen, no exaggeration, since I've been on air 20-something years, more than 30 or 40 made-for-TV shows, other films, where it's always a radio host in a bunker, leading a revolution against the government, blowing up schools full of children.
[00:19:54.896 --> 00:19:56.937]  And in a lot of the shows, he's even named Alex.
[00:19:57.757 --> 00:19:59.958]  Or it'll say, From Texas, Alex Johnson.
[00:19:59.998 --> 00:20:02.159]  And then I'm killing everyone.
[00:20:02.479 --> 00:20:05.301]  And that's just them attacking me and others.
[00:20:06.081 --> 00:20:12.344]  They've got shows where Green Lantern fights guys with tri-corner hats that want to put poison in the New York Bay.
[00:20:12.364 --> 00:20:18.407]  I mean, they just everywhere are demonizing patriots and going after us.
[00:20:18.947 --> 00:20:22.669]  So you're basically countering them, but not with hidden propaganda.
[00:20:22.689 --> 00:20:24.210]  You're just putting it right out there against them.
[00:20:25.090 --> 00:20:26.131]  Right out in your face.
[00:20:27.111 --> 00:20:33.694]  It is, like Gary likes to say, this is a true story that hasn't happened yet.
[00:20:34.435 --> 00:20:34.835]  But it will.
[00:20:35.515 --> 00:20:35.895]  But it will.
[00:20:36.315 --> 00:20:37.296]  Well, look at Europe.
