[00:00:19.457 --> 00:00:21.657]  Welcome to the Info Wars Nightly News.
[00:02:38.604 --> 00:02:43.486]  Because we heard all the talk and all the rhetoric talking about how we need to put body cameras on these officers.
[00:02:43.506 --> 00:02:46.127]  They're rejecting the notion here in the city of Austin, Texas.
[00:02:46.527 --> 00:02:54.911]  They say that, you know, it's impeding people's privacy and all these other things, even though if you go downtown, they have cameras on every street corner watching everything you do.
[00:02:54.991 --> 00:03:00.433]  But if you want to record the officer, the commissioner of the duty, they act like there's something weird or inappropriate about that.
[00:03:00.993 --> 00:03:07.376]  But long story short, we saw the officer in my hometown of Tulsa, Oklahoma, the reserve officer, who recently shot a man.
[00:03:07.816 --> 00:03:12.979]  He said he was reaching for his taser and pulled out his gun by mistake and, you know, killed a man in the middle of the street.
[00:03:13.039 --> 00:03:15.400]  And then they said the guy was refusing medical treatment.
[00:03:15.780 --> 00:03:24.744]  I don't think he was so much refusing medical treatment as he was freaked out that he had a bullet in him and they handcuffed him and he's probably freaking out and, you know, moving and all this kind of stuff.
[00:03:24.764 --> 00:03:28.066]  And they said we couldn't render aid, but he's probably freaked out that he shot him.
[00:03:28.746 --> 00:03:28.926]  Yeah.
[00:03:36.206 --> 00:03:37.746]  Good that came out of Ferguson.
[00:03:38.967 --> 00:03:40.107]  Mike Brown is dead.
[00:03:40.487 --> 00:03:42.568]  Darren Wilson will never again have a normal life.
[00:03:43.168 --> 00:03:46.549]  You have George Soros funding the rioters out there.
[00:03:46.949 --> 00:03:53.831]  So there's not a whole lot good that came out of it, but I can say that after that, these police departments, these sheriff's departments are on notice.
[00:03:54.171 --> 00:03:57.192]  They recognize they don't want another Ferguson to happen in their town.
[00:03:57.512 --> 00:04:04.614]  So when these officers do do something bad, especially if it's caught on camera, they are now much quicker to indict the officers, arrest the officers.
[00:04:05.114 --> 00:04:05.474]  I think so.
[00:04:21.092 --> 00:04:22.813]  Let's talk about something that's slowly changing.
[00:04:23.434 --> 00:04:31.301]  It's my view of all these people, these global warming critics, or I guess, hold on, let me backpedal here, because we're going to talk about Bill Nye the Science Guy.
[00:04:31.621 --> 00:04:43.171]  I loved Bill Nye as a kid, but, you know, some of his recent comments in recent years talking about climate change, he was on MSNBC, and he said, don't call it global warming, don't call it global cooling, call it climate change.
[00:04:43.211 --> 00:04:44.392]  He was speaking to the Acre
[00:04:44.952 --> 00:04:45.352]  I think so.
[00:05:05.347 --> 00:05:22.159]  At the beginning of this year, and people were all too happy to point these things out to you, but something that was missing from that report, 2014, the hottest year on record, with the exception of Chicago, Illinois, that was the coldest it was in 100 years, or Detroit, Michigan, which was also the coldest it was in over 100 years.
[00:05:22.560 --> 00:05:29.665]  So they like to leave these things out of their reports, conveniently left out, and then they come out with all these justifications to
[00:05:30.565 --> 00:05:32.127]  Justify anything that they come up with.
[00:05:32.427 --> 00:05:33.928]  They want to talk about global warming.
[00:05:34.228 --> 00:05:37.811]  Meanwhile, you have the Great Lakes getting so cold they freeze onto the landmasses.
[00:05:38.291 --> 00:05:45.938]  It gets so cold that you have icebreaker ships that are pretty much giant ice picks of the sea getting stuck in ice, and they want to scream about global warming.
[00:05:46.258 --> 00:05:54.584]  Well, they want to talk about global cooling, and of course we know there are hot spots around the globe, but there are also cold spots around the globe, which in my mind kind of balances things out.
[00:05:55.595 --> 00:06:02.597]  And speaking more on this, this dynamic climate change, they say the climate is now worse now than it has ever been.
[00:06:03.117 --> 00:06:13.140]  Which is to say, just to fill in the gaps of what they're saying here, when you can say something is definitively worse than it's ever been, that means they have gone to every continent
[00:06:13.780 --> 00:06:33.454]  And looked at every recorded natural disaster in human history and can now definitively say, after translating these things from every language, looking at every type of erosion and damage to trees and whatever else, they can definitively say they have boiled all this stuff down, put it into a digestible form, and can tell you the climate is now worse than it has ever been.
[00:06:33.914 --> 00:06:39.018]  Not to mention, you know, things like the floods and the Bible or when fire rained down on Sodom and Gomorrah.
[00:06:39.438 --> 00:06:41.220]  But getting back to Bill Nye the Science Guy,
[00:06:41.860 --> 00:06:51.404]  You have Bill Nye and President Obama flying around on Air Force One, giving you a lecture about how you need to live within your means and how you need to reduce your carbon footprint.
[00:06:51.885 --> 00:06:56.827]  And we have the text, or should I say the tweet, from Bill Nye, heading down to D.C.
[00:06:56.867 --> 00:07:01.269]  to catch an Earth Day flight on Air Force One tomorrow with the President.
[00:07:01.369 --> 00:07:03.190]  We are going to act on the climate.
[00:07:04.710 --> 00:07:12.534]  So, these guys who are telling you to lessen your carbon footprint, whether it's Bill Nye the Science Guy, or President Obama, or Al Gore.
[00:07:12.954 --> 00:07:17.036]  Al Gore, who has a house on the sea and a $30,000 electricity bill between all of his mansions.
[00:07:17.076 --> 00:07:18.257]  You can go look that up.
[00:07:18.297 --> 00:07:21.298]  I believe that was 2013, that was reported.
[00:07:21.678 --> 00:07:29.182]  They're telling you that you need to live within your means, and now we even see President Obama saying that people in Africa cannot have air conditioning.
[00:07:29.622 --> 00:07:44.107]  Ultimately, if you think about all the youth that everybody's mentioned here in Africa, if everybody's raising living standards to the point where everybody's got a car, and everybody's got air conditioning, and everybody's got a big house, well, the planet will boil over.
[00:07:44.427 --> 00:07:48.728]  And I had to slide that clip in there because I know there are people who wouldn't believe me if I just told it to them.
[00:07:49.128 --> 00:07:53.750]  So you have President Obama, and he's not the only one, Bush, Clinton, whoever else before him.
[00:07:54.110 --> 00:07:57.751]  They have taxpayer-funded Air Force One, they have these
[00:07:58.311 --> 00:08:00.392]  Bulletproof gas guzzling vehicles.
[00:08:00.652 --> 00:08:07.935]  They can afford to send their wives and children on separate vacations, take the Secret Service with them to go do whatever with the prostitutes.
[00:08:08.295 --> 00:08:12.597]  They're burning up all this carbon, putting a very large carbon footprint on the planet.
[00:08:12.937 --> 00:08:18.320]  Meanwhile, they're telling you if you live in hot Africa, you can't have air conditioning because that would impact the planet too much.
[00:08:19.580 --> 00:08:20.843]  I'm just pointing out what they're doing.
[00:08:20.963 --> 00:08:33.264]  And now they want to pass the carbon tax, or they've been wanting to pass the carbon tax, to tax you, while these people are living, I guess, within their means, but way above what their carbon rationing should be, according to their own statements.
[00:08:34.619 --> 00:08:37.180]  Let's completely switch gears now and talk about ISIS.
[00:08:37.720 --> 00:08:41.441]  Now we see ISIS when they're not receiving aid from U.S.
[00:08:41.541 --> 00:08:42.041]  and U.K.
[00:08:42.101 --> 00:08:43.782]  planes, they're dropping grenades to them.
[00:08:44.222 --> 00:08:48.644]  And then when they drop the grenades, I can't recall who it was, it was like somebody from the Defense Department.
[00:08:48.984 --> 00:08:54.005]  He said like one crate of grenades or one drop of grenades isn't going to stop the U.S.
[00:08:54.045 --> 00:08:55.046]  military, which is true.
[00:08:55.666 --> 00:08:59.869]  But it could hurt a lot of unarmed people who live in those villages and surrounding areas.
[00:09:00.189 --> 00:09:06.194]  So now you have ISIS who have AK-47s, they have grenades, and you have an unarmed population who have rocks and sticks.
[00:09:06.614 --> 00:09:08.015]  It can do a whole lot of damage to them.
[00:09:08.035 --> 00:09:10.738]  But I guess that's just collateral damage.
[00:09:11.198 --> 00:09:14.801]  And now we have ISIS destroying ancient Christian cemeteries in Iraq.
[00:09:15.601 --> 00:09:23.968]  The Islamic State released yet another set of images of militants desecrating Christian history, this time shattering ancient graves in Mosul.
[00:09:25.049 --> 00:09:31.134]  And this was on April 16th, and we have the images there so you guys can see those on InfoWars.com.
[00:09:31.515 --> 00:09:32.615]  This is what these guys are doing.
[00:09:32.636 --> 00:09:34.837]  They're killing Christians and many other groups as well.
[00:09:35.478 --> 00:09:39.902]  These guys are running wild, and we see them content to just kind of sit back.
[00:09:40.142 --> 00:09:44.686]  And they say they want to, you know, go in places like Syria and try to root these guys out.
[00:09:46.508 --> 00:09:57.276]  And I'm not a fan of Assad, you know, I'm not cheerleading for the guy by any means, but we're funding our own opposition, whether it's Al Qaeda, whether it's when these guys change their name to ISIS and we drop them grenades and stuff.
[00:09:57.576 --> 00:09:58.957]  We're funding our own opposition.
[00:09:58.997 --> 00:10:00.118]  I cannot stress that enough.
[00:10:00.178 --> 00:10:04.281]  I know I talk about it every single week, but every single week they, you know, come up with a new thing.
[00:10:04.301 --> 00:10:05.442]  We have to go out there and fight ISIS.
[00:10:05.462 --> 00:10:06.223]  Well, why don't we stop?
[00:10:06.823 --> 00:10:07.343]  Funding them.
[00:10:07.544 --> 00:10:12.027]  You know, it'd be like a SWAT team giving guns to the Crips and the Bloods, but we have to go fight them.
[00:10:12.047 --> 00:10:15.689]  We're like, why don't you stop giving them the guns and the drugs and stop running guns into Mexico.
[00:10:16.090 --> 00:10:17.010]  But that's a different story.
[00:10:17.631 --> 00:10:23.515]  And since we're talking about guns and we're talking about the desecration of sites, let's talk about the desecration of our veterans.
[00:10:23.855 --> 00:10:33.222]  And now I know I will, from time to time, criticize things that are going on in the government, things that are happening with the military, but those comments and suggestions and complaints
[00:10:34.062 --> 00:10:34.502]  I think?
[00:10:57.239 --> 00:10:57.540]  I think so.
[00:11:17.961 --> 00:11:23.585]  What desert in Iraq looks like Minneapolis, Minnesota, also running drills in San Diego, California?
[00:11:23.625 --> 00:11:25.506]  Those are the things that concern me.
[00:11:25.546 --> 00:11:28.889]  Like, why do you guys have to train in these big metropolitan cities like that?
[00:11:28.969 --> 00:11:33.792]  It doesn't look anything like the places that you're planning to go, at least that you tell us that you're planning to go.
[00:11:34.192 --> 00:11:35.854]  But that's a very long-winded way to say...
[00:11:36.454 --> 00:11:43.821]  That even though I don't always support the orders that our troops are giving, I do support our troops, and I want them to have the best things for them when they come back home.
[00:11:44.241 --> 00:11:51.768]  For example, you know, you go out there and you fight for your country, then you come back home to a place like Fort Hood, and they're telling you, you can't worship the God you want.
[00:11:52.128 --> 00:11:54.629]  Or you come back here to the state of Texas, like if you're C.J.
[00:11:54.669 --> 00:11:57.691]  Grisham, and you're walking around, hey, I fought for my Second Amendment rights.
[00:11:57.711 --> 00:11:59.712]  They say, no, sir, you cannot own a gun.
[00:11:59.732 --> 00:12:03.454]  You cannot walk freely down the street with your firearm in the United States of America.
[00:12:03.474 --> 00:12:04.995]  And I think that is just plain wrong.
[00:12:05.255 --> 00:12:06.816]  We need to support our veterans when we come home.
[00:12:06.836 --> 00:12:09.297]  We just need to question some of these orders that they're giving.
[00:12:09.998 --> 00:12:17.162]  And now, in a Michigan town, it was controversial to put up a war memorial for our veterans, which was completely ridiculous to me.
[00:12:17.682 --> 00:12:27.245]  Because they say it's controversial to put up a statute of a gun in a boot because somebody in the council thought it was inappropriate to show a gun.
[00:12:27.785 --> 00:12:31.846]  It's a symbol universally understood as one that honors fallen heroes.
[00:12:32.166 --> 00:12:34.047]  They used a gun
[00:12:35.438 --> 00:12:40.785]  A pair of boots and a helmet just like the memorial we are trying to set up.
[00:12:41.165 --> 00:12:45.952]  But some on the council have questioned whether the representation of a weapon is appropriate for the park.
[00:12:46.432 --> 00:12:53.401]  Any uncertainty about how the public feels was erased in less than two hours by the dozens who showed strong support here.
[00:12:54.338 --> 00:13:04.843]  And it's mind boggling to me that we will send our young men and women to fight overseas, but then when we have them come back home and they want to set up a memorial that depicts, lo and behold, a firearm.
[00:13:04.863 --> 00:13:06.544]  Oh, that's just, that's too controversial.
[00:13:06.564 --> 00:13:07.525]  We can't have that here.
[00:13:08.425 --> 00:13:12.147]  Um, you know, our military veterans do go out there and use firearms.
[00:13:12.187 --> 00:13:14.909]  They do wear boots and dog tags and helmets and such.
[00:13:15.269 --> 00:13:21.632]  So I'm not sure why this would be viewed as controversial, but regardless it was approved and luckily sanity prevailed.
[00:13:21.892 --> 00:13:22.753]  It reminds me of that.
[00:13:23.433 --> 00:13:25.654]  I can't recall where it was, but it was some city council.
[00:13:26.174 --> 00:13:27.095]  A gentleman walked in there.
[00:13:27.135 --> 00:13:32.077]  He was a veteran, honorably discharged, and he's up there talking.
[00:13:32.117 --> 00:13:34.178]  And someone says, excuse me, sir, are you packing a pistol?
[00:13:34.198 --> 00:13:35.999]  He said, yeah, I'm a combat veteran.
[00:13:36.139 --> 00:13:36.879]  I serve my country.
[00:13:36.899 --> 00:13:39.620]  And one of the councilmen says, oh, man, I can't stay in here.
[00:13:39.640 --> 00:13:40.421]  This guy has a gun.
[00:13:41.021 --> 00:13:43.683]  You don't want to stay here, you can leave.
[00:13:43.783 --> 00:13:51.108]  This type of stuff, you know, we will celebrate these guys, we'll put them in the Super Bowl halftime shows and the USAA commercials and all that stuff.
[00:13:51.409 --> 00:14:01.216]  But just basic stuff like this, getting medical care, having a memorial, being able to worship your God and own your firearms, that's just too much for some people in the United States of America.
[00:14:01.236 --> 00:14:03.417]  And while we're talking about our veterans and their firearms,
[00:14:04.278 --> 00:14:04.578]  V.A.
[00:14:04.638 --> 00:14:06.941]  sends veterans medical info to F.B.I.
[00:14:06.981 --> 00:14:08.382]  to get their guns taken away.
[00:14:09.082 --> 00:14:12.506]  And this is basically a report obtained by the Daily Caller.
[00:14:13.466 --> 00:14:16.049]  And they point out a document dated February 22, 2012.
[00:14:16.990 --> 00:14:19.292]  And it makes clear that the V.A.
[00:14:19.372 --> 00:14:21.494]  must send health information to the F.B.I.
[00:14:21.574 --> 00:14:23.295]  for its background check database.
[00:14:24.056 --> 00:14:35.178]  So, it's the NICS system, so basically if you go and purchase a firearm right now, you have to go through the NICS system if you go to an FFL dealer, you know, some places like Cabela's or any other place that sells firearms.
[00:14:36.309 --> 00:14:38.891]  So now they're giving your personal information.
[00:14:38.951 --> 00:14:50.722]  If you're a veteran, if you have financial difficulties or as the article says, veterans deemed mentally incompetent or financially incapable, they have to go through this system and potentially use their firearms.
[00:14:51.062 --> 00:14:54.045]  And I believe it was a senator or congressman, something like that.
[00:14:54.325 --> 00:14:59.630]  He said our veterans should not lose their constitutional rights to bear arms because they can't balance their checkbooks.
[00:14:59.670 --> 00:15:00.451]  And I do agree.
[00:15:00.991 --> 00:15:03.073]  That does not make you a danger to society.
[00:15:03.394 --> 00:15:06.316]  You spent years fighting for your country overseas using your firearms.
[00:15:06.336 --> 00:15:08.659]  You should be able to have one when you come back home.
[00:15:09.139 --> 00:15:11.862]  But the degradation of our military does not end there.
[00:15:11.982 --> 00:15:13.724]  And now we have the article, U.S.
[00:15:13.824 --> 00:15:17.627]  Army forces cadets to wear high heels to promote feminist campaign.
[00:15:18.248 --> 00:15:24.412]  So basically, in this man's army, you are now forced to walk around in high heels like the Wicked Witch of the West.
[00:15:24.812 --> 00:15:32.377]  And this is somehow supposed to make you a better soldier and make you better capable to deal with females, I guess, in your everyday life.
[00:15:32.817 --> 00:15:37.660]  Which does not make sense to me, because we do see accusations of false rape.
[00:15:37.680 --> 00:15:38.581]  I'm not saying they're
[00:15:39.301 --> 00:15:39.661]  I don't know.
[00:16:00.640 --> 00:16:01.301]  I think so.
[00:16:16.880 --> 00:16:20.003]  And now they have this stuff to laugh at us, and it's demoralizing.
[00:16:20.103 --> 00:16:21.744]  Who wants to walk around in some high heels?
[00:16:22.044 --> 00:16:25.027]  Hey, if you do that in your own personal time, that's your business.
[00:16:25.347 --> 00:16:29.130]  But you should not be forced, and that's what these gentlemen are saying in this report.
[00:16:29.430 --> 00:16:35.875]  And we also had another gentleman who contacted Paul Joseph Watson and said he was forced to do a similar thing back in 2011.
[00:16:36.756 --> 00:16:45.143]  So this is going on, and like I said, I don't always agree with every decision our military makes, but we shouldn't force our veterans to be demoralized into wearing high heels.
[00:16:45.583 --> 00:16:51.888]  And while we're talking about this and this rape culture and rape sensitivity, Joe Big's got a message today and we're going to go out to break on this.
[00:16:51.928 --> 00:16:55.071]  We'll come back with more special reports from John Bowne and so forth.
[00:16:56.152 --> 00:17:01.196]  He got contacted by one of his friends in the military during a, I guess, a sensitivity training class.
[00:17:01.496 --> 00:17:03.177]  And you won't believe what he saw.
[00:17:03.197 --> 00:17:06.120]  Let's go to this video and we'll be back right after this break.
[00:17:07.501 --> 00:17:12.945]  It was just yesterday we had a couple of articles about how kindergarten and primary people.
[00:17:12.965 --> 00:17:13.406]  Yeah, go ahead.
[00:17:13.891 --> 00:17:15.052]  Hey, this is Joe Biggs.
[00:17:15.092 --> 00:17:15.412]  Guess what?
[00:17:15.432 --> 00:17:19.055]  So my buddy is at a sexual harassment training course right now with the U.S.
[00:17:19.155 --> 00:17:22.597]  Army, and he took a picture of the slideshow, so we're going to put it up real quick.
[00:17:23.058 --> 00:17:28.582]  It says, tip number three, if you pull over to help someone whose car has broken down, remember not to rape them.
[00:17:30.580 --> 00:17:31.020]  This is real.
[00:17:31.060 --> 00:17:31.840]  You can't make this up.
[00:17:31.860 --> 00:17:35.381]  This is the actual slide at the sexual harassment training the U.S.
[00:17:35.481 --> 00:17:36.001]  Army is doing.
[00:17:36.301 --> 00:17:44.823]  So not only do we have to walk around like a bunch of pansies in red high heels, but just in case we forgot that if we pull over to help someone, make sure don't rape them.
[00:17:45.263 --> 00:17:45.583]  Okay.
[00:17:45.883 --> 00:17:47.003]  I've got that on my list.
[00:17:47.223 --> 00:17:49.544]  I've got that on my tip list.
[00:17:50.184 --> 00:17:50.844]  Unbelievable.
[00:17:50.904 --> 00:17:51.084]  Yeah.
[00:17:51.464 --> 00:17:55.665]  Essentially portraying everybody as a rapist is what they're implying there, talking down to them.
[00:17:55.685 --> 00:17:59.506]  But you know, it was just yesterday that we had a couple of articles about how kindergarten teachers
[00:18:00.580 --> 00:18:07.745]  We're sexualizing their kids, teaching them about homosexuality, teaching them about transsexuality, cross-dressing and all that sort of thing.
[00:18:08.085 --> 00:18:10.226]  This is a brave new world agenda.
[00:18:10.847 --> 00:18:11.707]  It's not just 1984.
[00:18:12.128 --> 00:18:14.969]  We've got both of these things going on at the same time.
[00:18:15.390 --> 00:18:19.833]  And I don't think it's appropriate to have a stranger talking to my kids about any kind of sex.
[00:18:20.593 --> 00:18:21.454]  Uh, in kindergarten.
[00:18:21.874 --> 00:18:22.935]  That's absolutely ridiculous.
[00:18:22.955 --> 00:18:24.656]  So it's not just the colleges.
[00:18:24.936 --> 00:18:25.977]  It's not just the military.
[00:18:26.297 --> 00:18:27.758]  That's where they have control over people.
[00:18:27.798 --> 00:18:30.159]  It's within the schools, within the colleges, within the military.
[00:18:30.179 --> 00:18:33.522]  They can say, you're out of here if you don't do what we say because we're going to end your career.
[00:18:33.742 --> 00:18:35.163]  We're not going to pass you in this test.
[00:18:35.183 --> 00:18:37.404]  That's the kind of leverage that they have over people.
[00:18:37.424 --> 00:18:47.891]  And of course, now that we have a volunteer professional army, that's a lot of leverage to have over people that they didn't have before when they were just pulling people up as they needed them for a war.
[00:18:57.065 --> 00:18:58.626]  My name is Alex Jones.
[00:18:59.046 --> 00:19:05.091]  Most of you know me from my syndicated radio program and my documentary films, as well as InfoWars Nightly News.
[00:19:05.331 --> 00:19:19.861]  When I got on air 20 years ago, I had discovered the Globalist program, their plan to take over the world, and my focus went from running 6 miles every other day, swimming 2-3 miles a couple times a week, and lifting weights
[00:19:20.461 --> 00:19:20.841]  We're good.
[00:19:43.462 --> 00:19:46.144]  And it wasn't just that my weight loss accelerated.
[00:19:46.365 --> 00:19:47.986]  My muscle mass increased.
[00:19:48.146 --> 00:19:50.788]  My stamina, my energy levels exploded.
[00:19:51.089 --> 00:19:52.610]  Now is the time to take action.
[00:19:52.870 --> 00:19:55.713]  Start your journey today with the Alex Challenge Pack.
[00:19:55.913 --> 00:19:57.574]  It's the trifecta of change.
[00:19:57.835 --> 00:20:02.419]  Secure yours today and get free shipping for a limited time at Infowarslife.com or 888-253-3139.
[00:20:06.542 --> 00:20:08.183]  The Knowledge of the Ancients.
[00:20:08.523 --> 00:20:14.948]  Tried and true, trusted herbs and extracts fused with the latest nutraceutical science.
[00:20:15.268 --> 00:20:18.690]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[00:20:18.910 --> 00:20:28.016]  Crafted with over 14 key ancient herbs and extracts to supercharge and prepare your body for what experts admit is the most dangerous season of the year.
[00:20:28.357 --> 00:20:36.382]  We have rejected hundreds of other formulations in our quest to bring you what is simply the most powerful and comprehensive proprietary formula
[00:20:36.482 --> 00:20:36.802]  We're good.
[00:21:13.240 --> 00:21:31.779]  Back in May of 2012, while America slept, an amendment overturned the long-standing Smith-Mount Act of 1948 and the Foreign Relations Authorization Act of 1987, allowing for materials produced by the State Department and the Broadcasting Board of Governors to be released within U.S.
[00:21:32.020 --> 00:21:32.500]  borders.
[00:21:32.941 --> 00:21:35.844]  Michael Hastings of BuzzFeed.com put it this way,
[00:21:36.104 --> 00:21:36.865]  We're good to go.
[00:21:51.724 --> 00:21:55.466]  It removes oversight from the people who want to put out this information.
[00:21:55.886 --> 00:21:57.547]  There are no checks and balances.
[00:21:57.827 --> 00:22:02.649]  No one knows if the information is accurate, partially accurate, or entirely false.
[00:22:03.169 --> 00:22:15.215]  A WikiLeaks archive released recently reveals that the government is actively working with the corporate media to produce the sort of propaganda required to shape the foreign policy narrative of the United States.
[00:22:15.675 --> 00:22:26.310]  Within the trove lies ample evidence detailing a growing close relationship between the Obama administration, the State Department, and the transnational entertainment corporation, Sony.
[00:22:26.670 --> 00:22:30.415]  The archive demonstrates Sony Corporation's connections to the U.S.
[00:22:30.455 --> 00:22:32.017]  military-industrial complex.
[00:22:32.558 --> 00:22:34.500]  An email from Richard Stengel, U.S.
[00:22:34.520 --> 00:22:46.694]  State Department Undersecretary for Public Diplomacy and Public Affairs, reveals how the government enlisted Sony and other entertainment corporations in the propaganda war against ISIS and Russia.
[00:22:47.255 --> 00:22:49.758]  It is addressed to Sony's Michael Linton.
[00:22:50.218 --> 00:22:53.062]  It reads, It was great to see you yesterday.
[00:22:53.482 --> 00:23:01.004]  As you can see, we have plenty of challenges encountering ISIL narratives in the Middle East, and Russian narratives in Central and Eastern Europe.
[00:23:01.484 --> 00:23:11.886]  In both cases, there are millions and millions of people in those regions who are getting a skewed version of reality, and it's not something that the State Department can do on its own, by any means.
[00:23:12.246 --> 00:23:21.148]  Following up on our conversation, I'd love to convene a group of media executives who can help us think about better ways to respond to both of these large challenges.
[00:23:21.508 --> 00:23:27.291]  This is a conversation about ideas, about content and production, about commercial possibilities.
[00:23:27.651 --> 00:23:30.932]  I promise you it will be interesting, fun, and rewarding.
[00:23:31.392 --> 00:23:42.217]  Michael Linton responded to this email by sending Stengel a list of names including Andy Byrd, chairman of Walt Disney International, former Turner Broadcasting CEO Phil Kent,
[00:23:43.097 --> 00:23:51.882]  21st Century Fox COO James Murdoch and Drew Guff, a founding partner of private equity investment firm Sigler Guff.
[00:23:52.782 --> 00:23:55.544]  Another email from a staffer to Jane Hartley, the U.S.
[00:23:55.604 --> 00:24:03.248]  Ambassador to France, shows how the government intends to exploit the celebrity of actors to push its foreign policy objectives.
[00:24:03.629 --> 00:24:14.590]  We have already started to think through ways your superstars could potentially help amplify some of the great work US Embassy Paris is doing the staffer wrote reports motherboard
[00:24:14.864 --> 00:24:28.053]  We'd love to include Sony names and events here, either as guests or performers, and would love the opportunity to leverage their popularity to promote the President's priorities and agenda overseas.
[00:24:28.394 --> 00:24:32.837]  The Director of Press Advance at the White House has joined the LA Times.
[00:24:33.137 --> 00:24:38.921]  The Los Angeles Times announced this morning the hiring of Johanna Mosca, an aide to President Obama.
[00:24:39.201 --> 00:24:42.844]  Mosca ironically employs the new age of news speak.
[00:24:43.104 --> 00:24:43.785]  Thanks for watching.
[00:25:11.445 --> 00:25:15.850]  Symbols are powerful, and the globalists have hijacked the symbols of America.
[00:25:16.130 --> 00:25:18.412]  They've turned them into their own symbols.
[00:25:18.733 --> 00:25:28.423]  Well, we are restoring the idea of the true republic, not the counterfeit globalist empire, by promoting the icon George Washington and others.
[00:25:28.743 --> 00:25:36.965]  That's why we're rolling out on a 100% made in America line of incredible pro-liberty apparel.
[00:25:37.165 --> 00:25:39.706]  We are re-popularizing liberty.
[00:25:40.126 --> 00:25:44.367]  We are helping fellow Americans rediscover what made this country great.
[00:25:44.727 --> 00:25:45.627]  We are the spirit of 1776.
[00:25:47.127 --> 00:25:49.408]  We are 1776 worldwide.
[00:25:49.468 --> 00:25:54.689]  We are all brothers and sisters in arms in the animating contest of liberty.
[00:25:54.989 --> 00:25:55.470]  We're good.
[00:26:12.170 --> 00:26:13.391]  Another major health threat.
[00:26:13.431 --> 00:26:18.313]  This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[00:26:18.393 --> 00:26:21.034]  Ohio's governor declaring a state of emergency.
[00:26:21.074 --> 00:26:27.857]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[00:26:28.117 --> 00:26:30.978]  If there's a water emergency, will you be prepared?
[00:26:31.118 --> 00:26:34.040]  Panicked residents forming long lines throughout the day.
[00:26:34.060 --> 00:26:36.061]  We're here at a supermarket in Toledo.
[00:26:36.081 --> 00:26:38.902]  You can see the shelves empty where water once was.
[00:26:39.002 --> 00:26:44.525]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
