[00:00:08.137 --> 00:00:12.679]  Rob Dew reporting for InfoWars.com, PrisonPlanet.tv, and InfoWars Nightly News.
[00:03:16.442 --> 00:03:18.363]  It's just, it's a truck, you know what I mean?
[00:03:18.463 --> 00:03:23.385]  It's a group of trucks, they pull up, they stack right on your home, as we did, and we broke entry.
[00:03:24.285 --> 00:03:28.008]  Yeah, we would yell out, Oklahoma Army National Guard, is anybody in need of assistance?
[00:03:28.428 --> 00:03:30.229]  But that's as we were booting in the door.
[00:03:30.649 --> 00:03:36.073]  Well, we had a couple people resist verbally, and they got stuffed and cuffed very violently.
[00:03:36.093 --> 00:03:44.639]  We'd throw them in the back of the five ton or the deuce and a half or whatever, and then we'd take them out to the Greyhound bus station, which was the police station at the time.
[00:03:45.444 --> 00:03:46.784]  And here's another bit of evidence.
[00:03:47.125 --> 00:03:56.628]  From 2009, Alex Jones interviewing Lieutenant Colonel Haptwood out of Iowa, detailing the gun confiscation operations they were running, as part of a drill, of course.
[00:03:57.548 --> 00:04:00.829]  Guardsmen to conduct urban training at Arcadia in April.
[00:04:01.109 --> 00:04:02.650]  This is going on scale back now.
[00:04:02.710 --> 00:04:07.491]  It says in this article, going door to door, asking if they can search homes looking for weapons.
[00:04:08.832 --> 00:04:10.773]  And they practice raiding the local gun shop.
[00:04:11.493 --> 00:04:14.594]  Lieutenant Colonel, I really appreciate you coming on on such short notice, sir.
[00:04:15.396 --> 00:04:15.916]  My pleasure.
[00:04:15.976 --> 00:04:16.877]  Thanks for the invitation.
[00:04:17.317 --> 00:04:17.657]  You bet.
[00:04:17.897 --> 00:04:22.379]  I saw this article out of the Daily Times Herald in Carroll, Iowa.
[00:04:22.539 --> 00:04:23.180]  Have you seen that?
[00:04:23.960 --> 00:04:26.381]  I sure have.
[00:04:26.401 --> 00:04:31.304]  And it's telling us about an urban warfare drill to be held in several towns.
[00:04:31.324 --> 00:04:32.644]  Can you tell us about that?
[00:04:33.585 --> 00:04:33.905]  Sure.
[00:04:34.365 --> 00:04:42.229]  It's actually a planned training event to provide our soldiers with greater proficiency at what we call coordinate search.
[00:04:43.152 --> 00:04:51.578]  Which is a mission that, just for a little background, we've deployed nearly 13,000 members of the Iowa National Guard in the Global War on Terror.
[00:04:52.379 --> 00:04:56.021]  And the vast majority of those have been in Iraq and Afghanistan.
[00:04:56.522 --> 00:05:09.231]  And one of the missions that they perform in Iraq and Afghanistan on multiple occasions is coordinate search, where basically you are trying to get to an area, coordinate off to make sure everything's safe, and then actually search for
[00:05:09.801 --> 00:05:14.244]  Cashes of weapons or other kinds of contraband which could harm American forces.
[00:05:14.484 --> 00:05:16.966]  Like Fallujah, what we saw in Fallujah.
[00:05:17.526 --> 00:05:18.767]  Correct, exactly.
[00:05:19.367 --> 00:05:28.173]  So, because of where we're located in Iowa, there are no active duty bases in Iowa, so we kind of have to create our own urban training environments.
[00:05:29.140 --> 00:05:34.666]  So the plan on this particular training event was to actually use a small town of about 450 people.
[00:05:35.767 --> 00:05:46.057]  The town has actually kind of adopted the unit, which is called Company A, 1st Battalion, 168th Infantry, and they were more than willing to participate in the exercise.
[00:05:46.878 --> 00:05:53.264]  Going through this article, explain exactly what they're going to do door-to-door with the houses, what the checkpoints are going to be simulating.
[00:05:54.221 --> 00:05:54.501]  Sure.
[00:05:55.422 --> 00:06:01.126]  When you're talking about coordinate search operations, you've got several different rings of security that you've got to provide in a particular area.
[00:06:01.826 --> 00:06:22.960]  And then it's important that people are treated respectfully as you go house to house, as you're looking for certain items, particularly in our experience in Afghanistan and Iraq, looking for weapon caches, whether those have AK-47s, RPGs, rocket-propelled grenades, that is, any kind of ammunition or any kind of improvised explosive devices, etc., etc.
[00:06:24.031 --> 00:06:28.032]  And our job, when we go on a cordon search, is to locate those kinds of items.
[00:06:28.532 --> 00:06:33.734]  And then there might also be persons of interest that we're interested in, that coalition forces want to talk to or apprehend.
[00:06:33.774 --> 00:06:35.055]  Well, let's just boil it down to this.
[00:06:35.155 --> 00:06:41.236]  I have video of Army and Marines with role players screaming, I'm an American, please don't put me in the camp.
[00:06:42.337 --> 00:06:44.477]  And the military trying to confiscate their firearms.
[00:06:44.517 --> 00:06:52.120]  I mean, certainly you've heard the Army Times and the new director from Secretary of Defense, Robert Gates, that they will use the National Guard under federal control
[00:06:52.760 --> 00:06:54.281]  Uh, for civil insurrection?
[00:06:54.401 --> 00:06:55.402]  Are you saying you're not aware of that?
[00:06:56.043 --> 00:06:57.164]  No, I'm certainly aware of that.
[00:06:57.264 --> 00:06:57.724]  Absolutely.
[00:06:57.744 --> 00:07:00.526]  But I think you have to look at the role of the National Guard historically.
[00:07:01.187 --> 00:07:08.332]  Is that historically, um, we are used, uh, in states, uh, for disasters overwhelmingly.
[00:07:08.773 --> 00:07:15.258]  And our job is to number one, be ready for, uh, our mission, uh, federally, which is to go to war.
[00:07:15.856 --> 00:07:19.539]  And number two is to help our fellow citizens here in the United States of America.
[00:07:19.559 --> 00:07:21.901]  Those are the things that we prepare for and train for.
[00:07:22.242 --> 00:07:33.651]  The Army War College, three weeks ago, issued a report saying they're shifting a lot of their focus to engaging the American people and directives on engagement with the American people under NORTHCOM.
[00:07:34.292 --> 00:07:43.660]  Well, you've got to remember that the National Guard, 99% of the time, if you're talking about peacetime, belongs to the state in which they are located.
[00:07:44.497 --> 00:07:46.700]  Only on occasion do they become federalized.
[00:07:46.820 --> 00:07:52.829]  One of those examples, of course, is being mobilized and deployed to go to war or peacekeeping or other kinds of federalized missions.
[00:07:53.350 --> 00:07:57.957]  But other than that, the National Guard generally in peacetime belongs to the governor of that state.
[00:07:59.009 --> 00:08:11.896]  And then in 2010, I went to cover the Operation Vigilant Guard exercises going on in Chicago, Illinois, and they were conducting drills like meth lab takedown and terror drills where gun-wielding terrorists were taken hostage and had chemical weapons.
[00:08:12.336 --> 00:08:13.057]  But here's the kicker.
[00:08:13.317 --> 00:08:26.584]  They had Polish troops actually there supposedly observing the activities that were going on, but we in fact filmed the Polish troops participating in these exercises who helped take out the terrorists and then round up the hostages and run them through a decontamination unit.
[00:08:29.627 --> 00:08:31.732]  Get on the ground on your knees!
[00:08:31.792 --> 00:08:36.342]  Put your hands on your face!
[00:08:37.401 --> 00:08:44.365]  The day after we shot this footage, we interviewed Jose Santiago, who is the Executive Director of the Office of Emergency Management for Chicago.
[00:08:44.826 --> 00:08:50.049]  And he flat out lied and said that the Polish troops were only observing, they were not participating in any way.
[00:08:50.970 --> 00:08:52.951]  Today we're at an exercise.
[00:08:52.991 --> 00:08:55.653]  Polish military in particular were involved in the exercise.
[00:08:55.673 --> 00:08:57.734]  Is that going to be the same with this exercise?
[00:08:57.774 --> 00:09:02.697]  Right now, the Polish folks that were involved in this particular exercise, they were there as observers.
[00:09:02.877 --> 00:09:03.898]  They were visiting the country.
[00:09:05.119 --> 00:09:06.480]  And they are one of our sister
[00:09:07.802 --> 00:09:09.964]  Are they going to be involved in this particular exercise today?
[00:09:25.877 --> 00:09:31.440]  Notice we asked him twice and he clarified that no way were they participating in any of these events.
[00:09:32.140 --> 00:09:33.240]  So put all this together.
[00:09:33.581 --> 00:09:38.423]  We have the National Guard actively conducting gun confiscation exercises on American soil.
[00:09:38.963 --> 00:09:42.085]  We also have them actively doing it after natural disasters.
[00:09:42.785 --> 00:09:50.088]  But now, due to the pushback from organizations like InfoWars and other alternative media outlets, they don't say gun confiscation exercises anymore.
[00:09:50.288 --> 00:09:51.949]  They're conducting wellness checks.
[00:09:52.069 --> 00:09:53.750]  They're just going to make sure you're okay.
[00:09:54.432 --> 00:10:01.297]  Upon an evacuation notice, the subdivision of Overton, the residents chose not to leave.
[00:10:01.917 --> 00:10:04.779]  So we are doing a door-to-door wellness check.
[00:10:05.319 --> 00:10:08.742]  Now I have nothing against the troops out there participating in these exercises.
[00:10:09.633 --> 00:10:10.834]  They're following orders, right?
[00:10:11.274 --> 00:10:19.180]  But it's important to educate them on the fact that when they say they're conducting wellness checks, this is a euphemism and code for gun confiscation.
[00:10:19.480 --> 00:10:25.584]  Just remember that next time you're asked to either carry out these orders or you're being one of the victims of these illegal orders.
[00:10:25.945 --> 00:10:33.030]  Remember, you have to stand up at this time and stand up while they're conducting these drills before it happens in real time because you might not have a leg to stand on.
[00:10:33.550 --> 00:10:36.453]  This is Rob Dew reporting for InfoWars.com and InfoWars Nightly News.
[00:10:36.793 --> 00:10:40.316]  If you like reports like these, please consider becoming a member at PrisonPlanet.tv.
[00:10:40.657 --> 00:10:45.061]  It supports everything we do here, and your membership can be shared with up to 20 people at the same time.
[00:10:45.361 --> 00:10:48.844]  That's 20 InfoWarriors for the price of one, so please consider becoming a member today.
[00:10:49.145 --> 00:10:49.405]  Thank you.
[00:11:00.134 --> 00:11:00.975]  The facts are in.
[00:11:01.155 --> 00:11:02.275]  The studies are legion.
[00:11:02.576 --> 00:11:09.920]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[00:11:10.080 --> 00:11:13.542]  So why are the social engineers adding it to the water?
[00:11:13.903 --> 00:11:14.323]  Simple.
[00:11:14.483 --> 00:11:18.886]  Dumb down the host population that the parasitic technocracy is feeding on.
[00:11:19.206 --> 00:11:22.428]  We may not have been able to get fluoride out of the water supply yet.
[00:11:22.608 --> 00:11:24.650]  But we can help to get it out of our bodies.
[00:11:24.910 --> 00:11:30.275]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield formulation.
[00:11:30.456 --> 00:11:40.946]  Fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[00:11:41.246 --> 00:11:43.088]  Let's take a stand against the globalists.
[00:11:43.208 --> 00:11:45.469]  By blocking their poisons with fluoride shield.
[00:11:45.810 --> 00:11:47.651]  I use fluoride shield every day.
[00:11:47.971 --> 00:11:53.275]  Secure your fluoride shield and other pioneering formulations at InfoWarsLife.com today.
[00:11:53.535 --> 00:11:57.777]  Let's start cleansing our bodies now and support the InfoWar at the same time.
[00:11:57.938 --> 00:11:59.218]  That's InfoWarsLife.com
