[00:00:19.670 --> 00:00:20.511]  Good evening, everyone.
[00:10:30.499 --> 00:10:33.321]  And like I said, Ellsberg is not alone.
[00:10:33.481 --> 00:10:36.483]  Lots of people are coming forward right now and talking about this.
[00:10:37.063 --> 00:10:41.426]  And you really need to check out the article that's posted right now on Zero Hedge.
[00:10:42.007 --> 00:10:46.870]  It goes into great detail about the documents obtained by Judicial Watch.
[00:10:47.150 --> 00:10:49.150]  The article is called, Ex-U.S.
[00:10:49.250 --> 00:10:54.111]  intelligence officials confirm secret Pentagon report proves U.S.
[00:10:54.151 --> 00:10:57.312]  complicity in the creation of ISIS.
[00:10:58.112 --> 00:11:02.153]  So this is no longer speculation or a conspiracy theory.
[00:11:02.553 --> 00:11:05.074]  This is a documented fact.
[00:11:05.994 --> 00:11:10.295]  The people we are fighting today, we funded 20 years ago.
[00:11:11.255 --> 00:11:13.875]  Yeah, that was then, this is now.
[00:11:14.516 --> 00:11:16.116]  I guess some things never change.
[00:11:17.276 --> 00:11:25.182]  After all, I mean, the United States government, the CIA, and the military-industrial complex, they've been playing this game for a very long time.
[00:11:25.502 --> 00:11:28.064]  It's a game called Divide and Conquer.
[00:11:28.425 --> 00:11:36.911]  What they do is they go in there, they destabilize a region by starting a civil war, then they send in radical terrorists to do our dirty work.
[00:11:37.492 --> 00:11:43.096]  It's just absolute brainwashing with a public that doesn't even know who the players are.
[00:11:44.617 --> 00:11:51.523]  Al-Qaeda in Iraq four years ago was allowed to set up bases in the west of Iraq and invade eastern Syria.
[00:11:51.823 --> 00:11:54.705]  They started the civil war four years ago in Syria.
[00:11:55.066 --> 00:11:56.467]  They were given massive funding.
[00:11:56.707 --> 00:12:00.350]  They're 65 percent, according to NATO, of the rebel force.
[00:12:00.710 --> 00:12:04.754]  The Council on Foreign Relations last year had the headline, Why We Need Al-Qaeda.
[00:12:06.840 --> 00:12:10.923]  And they should give them air support to take over the country and we'll remove them later.
[00:12:11.224 --> 00:12:11.584]  Bull!
[00:12:12.064 --> 00:12:30.819]  Not only are we getting new reports that this group may have executed as many as 1,700 Iraqi security forces in recent days, including in a massacre that they put online and bragged about, but today we learned that the same group may now be in possession of a deadly cache of American-made firepower, Stinger missiles.
[00:12:31.500 --> 00:12:33.982]  They are powerful enough to take down a commercial airliner.
[00:12:34.622 --> 00:12:39.466]  That's right, American Stinger missiles now in the hands of terrorists.
[00:12:39.486 --> 00:12:44.269]  And what do you think is going to happen if one of these Stinger missiles takes out a U.S.
[00:12:44.289 --> 00:12:46.070]  helicopter full of U.S.
[00:12:46.150 --> 00:12:46.491]  troops?
[00:12:47.251 --> 00:12:53.576]  Or, God forbid, a passenger airliner or an ISIS terror attack right here in the United States?
[00:12:53.996 --> 00:12:55.397]  Who do you think they're going to blame then?
[00:12:55.897 --> 00:13:00.401]  Well, if you're New Jersey Governor Chris Christie, that's easy.
[00:13:01.215 --> 00:13:02.375]  You blame Rand Paul.
[00:13:03.076 --> 00:13:04.536]  People are really worried about ISIS.
[00:13:04.576 --> 00:13:06.437]  They're really worried about the threat of terrorism.
[00:13:06.657 --> 00:13:10.978]  And that's why what Rand Paul has done to make this country weaker and more vulnerable is a terrible thing.
[00:13:11.158 --> 00:13:13.819]  You know, what he's done is, we're going to look back on this.
[00:13:14.559 --> 00:13:15.259]  Listen this morning.
[00:13:15.559 --> 00:13:20.241]  We're going to look back on this, and he should be in front of hearings in front of Congress if there's another attack.
[00:13:20.541 --> 00:13:22.722]  Not the director of the FBI or the director of the CIA.
[00:13:23.482 --> 00:13:24.042]  I mean, really?
[00:13:24.302 --> 00:13:25.042]  Governor Christie?
[00:13:25.483 --> 00:13:26.123]  Come on, man.
[00:13:27.162 --> 00:13:31.383]  I mean, that's pretty ridiculous if you ask me, and Rand Paul, he thought so too.
[00:13:32.083 --> 00:13:39.705]  His response to the criticism was saying that he thinks that Governor Christie is totally out of touch with the American public.
[00:13:40.685 --> 00:13:41.185]  Yeah, you think?
[00:13:41.505 --> 00:13:43.645]  I mean, check out this baseball uniform.
[00:13:44.366 --> 00:13:46.166]  Need I say more?
[00:13:46.826 --> 00:13:47.786]  My God, man.
[00:13:47.806 --> 00:13:49.567]  I mean, what was he thinking?
[00:13:50.827 --> 00:13:51.727]  Did he look in the mirror?
[00:13:52.067 --> 00:13:55.848]  I can hear Jennings in my ear right now saying, why are you making us look at this?
[00:13:58.114 --> 00:14:03.860]  But look, I could care less about Governor Christie's appearance, because it's not about that.
[00:14:04.521 --> 00:14:07.004]  It's about what he's saying about Rand Paul.
[00:14:07.404 --> 00:14:18.196]  And if there's indeed ISIS terror cells right here in the United States, and if they do strike, it's not because Rand Paul is weak on defense or is weak on our national security.
[00:14:18.437 --> 00:14:19.318]  It's not about that.
[00:14:19.838 --> 00:14:33.124]  No, it's about dumbasses like Governor Christie, or the neocons, or the Obama administration that armed, funded, and trained these ISIS terrorists to begin with.
[00:14:34.048 --> 00:14:38.111]  I can't see fighting to impose Sharia law in Syria.
[00:14:38.431 --> 00:14:42.734]  I also can't see sending my son to fight with Islamic rebels against Christians.
[00:14:43.155 --> 00:14:48.078]  I also can't see my son going to fight on the same side as Al-Qaeda.
[00:14:48.398 --> 00:14:57.545]  There are so many ironies and unfortunate muddling nature to this that I can't see why we should get involved and there are potential repercussions.
[00:14:57.825 --> 00:15:03.469]  But I am proposing that you will be giving arms to the side that is fighting against Assad that has elements of Al-Qaeda.
[00:15:03.991 --> 00:15:05.192]  There is a great irony there.
[00:15:06.072 --> 00:15:13.175]  I am also saying that in your rush to get involved in Syria, that you may well be arming Islamic rebels who will be shooting Christians.
[00:15:14.055 --> 00:15:19.717]  It's hard to argue that the Syrian rebels that you will be arming are not associated forces of Al-Qaeda.
[00:15:20.118 --> 00:15:22.359]  Are they not fighting on the same side of a war?
[00:15:22.859 --> 00:15:25.340]  Can you argue there's no connection between them?
[00:15:25.780 --> 00:15:27.621]  That really this is a three-way war?
[00:15:27.641 --> 00:15:29.381]  I know that's the way we're trying to break it down.
[00:15:29.421 --> 00:15:30.982]  I don't think it's that easy to say that.
[00:15:31.442 --> 00:15:32.983]  I think it's impossible to say
[00:15:33.556 --> 00:15:33.916]  Is the U.S.
[00:15:33.956 --> 00:15:41.440]  involved with any procuring of weapons, transfer of weapons, buying, selling, anyhow transferring weapons to Turkey out of Libya?
[00:16:01.260 --> 00:16:01.980]  To Turkey?
[00:16:02.560 --> 00:16:03.201]  From Turkey?
[00:16:03.221 --> 00:16:06.082]  I mean, what on earth gave you that idea?
[00:16:06.802 --> 00:16:09.303]  There goes Rand, talking crazy again.
[00:16:09.323 --> 00:16:16.726]  Our so-called allies of Turkey and Saudi Arabia and Qatar are publicly funding
[00:16:17.566 --> 00:16:28.453]  These proxy armies to take out all of their enemies and run around chopping off every Christian head they find and blowing up every non-radical mosque and every Shiite mosque they find.
[00:16:28.913 --> 00:16:36.077]  Saudi Arabia is the homeland of radical Islam and it's allied with our criminal rogue government.
[00:16:36.718 --> 00:16:40.220]  It ran the attacks of 9-11 working with criminals in our government.
[00:16:41.345 --> 00:17:03.039]  To take American freedom and attack their arch enemy at the time, Iraq, who was blamed when Saddam gave speeches saying, I'm arch enemies with Al Qaeda, they're always trying to kill me, they work for Saudi Arabia, I've been set up, I worked with your government, I was trained in Egypt by the CIA, I was told to attack Iran, I have been set up.
[00:17:03.719 --> 00:17:06.121]  Saddam gave all those speeches, they were true!
[00:17:07.622 --> 00:17:09.402]  Does it mean Saddam was an angel cake?
[00:17:10.142 --> 00:17:11.963]  Does it mean Hazi Mubarak was an angel?
[00:17:12.523 --> 00:17:21.164]  No, but they were Western dictators who did not persecute at 1-100 that Al Qaeda does.
[00:17:23.085 --> 00:17:27.305]  But they had made-for-TV movies and HBO movies and all about how bad Saddam was.
[00:17:27.565 --> 00:17:32.506]  Saddam could go stand in a crowd of 20,000 people with AK-47s and no one was shooting.
[00:17:33.286 --> 00:17:36.167]  Under Saddam Hussein, they had total Second Amendment rights.
[00:17:37.313 --> 00:17:39.798]  Now, Iraq's being broken in three parts.
[00:17:41.702 --> 00:17:45.230]  And our president has the nerve
[00:17:46.226 --> 00:17:56.409]  To come out and say we need to beat Al Qaeda, because that's what ISIS is, and ISIL, with ideas when he knows full well they're funding him and it's a proxy army.
[00:17:56.609 --> 00:18:01.111]  The whole Pentagon knows, the whole military knows, and the good news is they've spoken out against it.
[00:18:01.271 --> 00:18:02.351]  You've seen hearings.
[00:18:02.611 --> 00:18:07.093]  But they've successfully contained all that now and shut down a debate about it.
[00:18:07.733 --> 00:18:10.454]  We have to force that debate back out in the open.
[00:18:15.891 --> 00:18:21.655]  Used since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[00:18:21.996 --> 00:18:26.299]  Introducing the new Infowarslife.com Oil of Oregano Formulation.
[00:18:26.599 --> 00:18:34.305]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[00:18:34.545 --> 00:18:39.769]  We have now procured the most high quality and potent forms of oregano oil on the market.
[00:18:40.069 --> 00:18:42.491]  Sourced from top leading manufacturers.
[00:18:42.631 --> 00:18:42.951]  We're good.
[00:19:01.494 --> 00:19:06.457]  This winter season, it's more important than ever to secure this true form of oil of oregano.
[00:19:06.657 --> 00:19:10.160]  Now available in our limited first run at Infowarslife.com.
[00:19:10.380 --> 00:19:13.962]  That's Infowarslife.com or call 888-253-3139.
[00:19:15.343 --> 00:19:22.468]  From the water table to our soils to the atmosphere itself, our world is becoming more and more toxic each and every day.
[00:19:22.588 --> 00:19:24.729]  But it's not just the air outside that's toxic.
[00:19:24.949 --> 00:19:30.152]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[00:19:30.312 --> 00:19:35.435]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[00:19:35.555 --> 00:19:38.637]  There are more than 42 million smokers in the United States.
[00:19:38.937 --> 00:19:42.860]  Well over a thousand types of mold and mildew linked to numerous conditions.
[00:19:43.060 --> 00:19:47.383]  And don't forget the fact that six million Americans live with pets they're allergic to as well.
[00:19:47.463 --> 00:19:57.610]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[00:19:57.830 --> 00:20:08.737]  Made with organic and wild cultivated herbs and manufactured in the USA, the new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[00:20:08.897 --> 00:20:14.761]  Now available exclusively at Infowarslife.com or by calling toll-free 888-253-3139.
[00:20:15.362 --> 00:20:21.526]  Another major health threat, this one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[00:20:21.606 --> 00:20:24.248]  Ohio's governor declaring a state of emergency.
[00:20:24.288 --> 00:20:31.053]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[00:20:31.333 --> 00:20:34.155]  If there's a water emergency, will you be prepared?
[00:20:34.315 --> 00:20:35.596]  We're here at a supermarket in Toledo.
[00:20:35.616 --> 00:20:37.937]  You can see the shelves empty where water once was.
[00:20:37.997 --> 00:20:40.479]  There's a mad dash on right now to stock up on supplies.
[00:21:04.535 --> 00:21:12.049]  Go to InfoWarsStore.com today to purchase your ProPure Pro1 G2.0 water filtration system or call 1-888-253-3139.
[00:21:20.566 --> 00:21:33.274]  To celebrate the birth of our country and give a big thanks to all the Info Warriors out there, we are now offering free shipping on every item shipped out of the InfoWarsStore.com warehouse.
[00:21:33.654 --> 00:21:37.357]  That's free shipping on all t-shirts, books, and DVDs.
[00:21:37.877 --> 00:21:43.861]  Free shipping on Molon Labe and 1776 belt buckles, which are also 25% off while supplies last.
[00:21:45.822 --> 00:21:50.446]  Free shipping on all of our InfoWarsLife.com nutraceuticals.
[00:21:50.886 --> 00:21:57.712]  If it's in the InfoWarsStore.com warehouse, it's shipping for free, all during the month of July.
[00:21:58.232 --> 00:22:10.802]  It's our way of saying thanks to the true heart and soul of this operation, who stand beside us and support us as we wage an InfoWar for liberty and freedom for all.
[00:22:11.202 --> 00:22:15.266]  InfoWarsStore.com, free shipping for the month of July.
[00:22:25.319 --> 00:22:32.443]  Presidential candidate Donald Trump has been suffering a lot of political backlash for daring to exercise his freedom of speech.
[00:22:32.923 --> 00:22:36.125]  But now they're hitting him where it hurts, his pocketbook.
[00:22:36.385 --> 00:22:46.250]  He has lost tens of millions of dollars in response to his politically incorrect comments about illegal immigration, even though they might be factually correct.
[00:22:46.490 --> 00:22:50.332]  And that's why some people are rallying behind Trump, agreeing with his comments.
[00:22:50.632 --> 00:22:56.901]  Thousands of people who've been murdered by illegal aliens, and raped, and child molesters, and drunk drivers.
[00:22:57.262 --> 00:22:58.704]  So Donald Trump was right on.
[00:22:58.744 --> 00:23:05.454]  I mean, in our community, what we call the death community, Donald Trump is like speaking for us, speaking for our dead.
[00:23:05.914 --> 00:23:14.559]  And we all know that the establishment media is notorious for ignoring important political issues by concentrating on individual takedowns.
[00:23:14.959 --> 00:23:17.541]  We are taking Mexico's problems.
[00:23:18.001 --> 00:23:21.663]  Mexico is beating us on trade and they're beating us at the border.
[00:23:21.983 --> 00:23:24.625]  But Mexico doesn't want to take these people, so what do they do?
[00:23:24.905 --> 00:23:30.468]  They send them to our stupid politicians and we have sanctuary cities and we have all of this nonsense.
[00:23:30.768 --> 00:23:33.650]  I've been saying this for a long time, Katie, and it's a disgrace.
[00:23:33.790 --> 00:23:35.651]  And frankly, if I didn't bring it up,
[00:23:35.711 --> 00:23:37.900]  You wouldn't even be talking about immigration right now.
[00:23:38.587 --> 00:23:41.469]  Illegal immigration is an issue for the United States.
[00:23:42.009 --> 00:23:43.730]  According to new data from the U.S.
[00:23:43.871 --> 00:23:51.135]  Sentencing Commission, illegal aliens were responsible for three-fourths of federal drug sentences in 2014.
[00:23:51.295 --> 00:23:55.078]  They also made up more than one-third of all federal sentences.
[00:23:55.438 --> 00:24:02.042]  The establishment media would also like you to forget that some pretty powerful Democrats used to agree with Trump.
[00:24:02.503 --> 00:24:05.305]  If making it easy to be an illegal alien isn't enough,
[00:24:05.945 --> 00:24:09.047]  How about offering a reward for being an illegal immigrant?
[00:24:09.467 --> 00:24:10.788]  No sane country would do that.
[00:24:11.488 --> 00:24:11.728]  Right?
[00:24:12.709 --> 00:24:13.169]  Guess again.
[00:24:14.069 --> 00:24:21.973]  If you break our laws by entering this country without permission and give birth to a child, we reward that child with U.S.
[00:24:22.134 --> 00:24:28.597]  citizenship and guarantee a full access to all public and social services this society provides.
[00:24:28.957 --> 00:24:30.498]  And that's a lot of services.
[00:24:30.938 --> 00:24:34.380]  Is it any wonder that two-thirds of the babies born at taxpayer expense
[00:24:35.083 --> 00:24:41.345]  Country, county-run hospitals in Los Angeles are born to illegal alien mothers.
[00:24:41.845 --> 00:24:48.528]  That was 1993, Harry Reid, introducing his bill, the Immigration Stabilization Act of 1993.
[00:24:48.668 --> 00:25:00.392]  In a press release unveiling the bill, Reid noted, Our borders have overflowed with illegal immigrants placing tremendous burdens on our criminal justice system, schools, and social programs.
[00:25:00.692 --> 00:25:10.080]  Our federal wallet is stretched to the limit by illegal aliens getting welfare, food stamps, medical care, and other benefits, often without paying any taxes.
[00:25:10.420 --> 00:25:15.244]  Safeguards like these are in place to boost Americans in need of short-term assistance.
[00:25:15.444 --> 00:25:20.788]  These programs were not meant to entice freeloaders and scam artists from around the world.
[00:25:21.068 --> 00:25:26.813]  Even worse, Americans have seen heinous crimes committed by individuals who are here illegally.
[00:25:27.133 --> 00:25:28.874]  Where is the media witch hunt?
[00:25:29.295 --> 00:25:31.516]  But he's not the only flip-flopper.
[00:25:31.857 --> 00:25:35.039]  And I am, you know, adamantly against illegal immigrants.
[00:25:35.119 --> 00:25:45.507]  I made this exception basically on humanitarian grounds because of the individual stories, but certainly we've got to do more at our borders and people have to stop employing illegal immigrants.
[00:25:46.387 --> 00:25:48.730]  So what happened to change their tune?
[00:25:49.050 --> 00:25:51.774]  Did their hearts suddenly grow three sizes?
[00:25:52.394 --> 00:26:01.865]  Or could it be that the number of Latino voters in this country has increased by 300% in the last 30 years and that number is only climbing?
[00:26:02.286 --> 00:26:03.768]  That's what this is really about.
[00:26:04.168 --> 00:26:04.729]  Last June,
[00:26:05.129 --> 00:26:17.773]  University of California professor Daryl Y. Hamamoto told InfoWars that he sees a clear plan to destroy national sovereignty through mass, uncontrolled, illegal immigration.
[00:26:18.113 --> 00:26:29.677]  The current influx of illegal immigrants into the United States is part of a plan to create a new underclass of people who can be re-educated in order to create a subservient underclass.
[00:26:30.077 --> 00:26:33.798]  This is the so-called Cloward and Piven strategy at work, folks.
[00:26:34.098 --> 00:26:35.919]  The strategy here is very simple.
[00:26:36.199 --> 00:26:40.820]  You flood the welfare state with needy people until it reaches its breaking point.
[00:26:41.180 --> 00:26:46.181]  So then the people have no choice but to accept Marxism as a substitute.
[00:26:46.581 --> 00:26:55.624]  And the global elite are going to exploit this new privileged class of people to take down America and turn it into a third world cesspool.
[00:27:04.275 --> 00:27:11.220]  Alright, we're going to cut this segment short because I understand we have an urgent phone call right now from Admiral Ackbar of the Rebel Alliance.
[00:27:11.701 --> 00:27:13.062]  Admiral, thanks for joining us.
[00:27:13.082 --> 00:27:15.724]  You know, we were just talking about the internet kill switch.
[00:27:16.244 --> 00:27:22.769]  And Barack Obama, you know, he just said that he thinks we should hand power of the internet over to the federal government.
[00:27:22.789 --> 00:27:24.931]  I think that sounds like a scary thought.
[00:27:25.111 --> 00:27:29.174]  And Obama says it will be used fairly and distributed equally.
[00:27:29.434 --> 00:27:30.255]  What do you say to that?
[00:27:31.215 --> 00:27:31.736]  It's a trap!
