[00:00:19.625 --> 00:00:21.569]  Welcome to the Info Wars Nightly News.
[00:10:50.836 --> 00:10:54.017]  When we toppled Qaddafi in Libya, I think that was a mistake.
[00:10:54.437 --> 00:10:57.938]  I think ISIS grew stronger, we have a failed state, and we are more at risk.
[00:10:58.738 --> 00:11:03.520]  I'd like to also go back to, though, another question, which is, is Donald Trump a serious candidate?
[00:11:05.580 --> 00:11:11.364]  The reason I ask this is, if you're going to close the internet, realize America what that entails.
[00:11:11.785 --> 00:11:14.347]  That entails getting rid of the First Amendment, okay?
[00:11:14.407 --> 00:11:15.568]  It's no small feat.
[00:11:16.348 --> 00:11:24.134]  If you are going to kill the families of terrorists, realize that there's something called the Geneva Convention we're going to have to pull out of.
[00:11:24.615 --> 00:11:28.197]  It would defy every norm that is America.
[00:11:28.618 --> 00:11:28.958]  Good.
[00:11:29.098 --> 00:11:31.520]  Now they're going to have a debate on free speech.
[00:11:31.560 --> 00:11:35.383]  This is going to be good, because they'll give Trump a chance to come back and explain himself.
[00:11:35.603 --> 00:11:41.626]  Are you going to change the Constitution?
[00:11:41.926 --> 00:11:48.710]  We should be able to penetrate the internet and find out exactly where ISIS is and everything about ISIS.
[00:11:48.790 --> 00:11:50.490]  Except that's exactly what China does.
[00:11:50.751 --> 00:11:52.131]  Right.
[00:11:52.151 --> 00:11:55.493]  They shut down the internet and of course maybe we could trace it back.
[00:11:56.133 --> 00:11:58.454]  Exactly, find out how to penetrate it, find out who's using it.
[00:11:58.494 --> 00:11:59.435]  They just did that today.
[00:11:59.815 --> 00:12:03.779]  They found out that the ISIS social media was traced back to a British government office.
[00:12:04.480 --> 00:12:05.621]  We know what's going on.
[00:12:05.661 --> 00:12:07.343]  We know these guys are running ISIS.
[00:12:07.663 --> 00:12:12.108]  And when they talk about shutting down freedom of speech, he just repeated the exact same stuff he said in his speech.
[00:12:12.268 --> 00:12:18.174]  Even talking about how you don't refer to these people as masterminds, he knows precisely what he's saying.
[00:12:18.214 --> 00:12:20.517]  He's calling on the press to be more precise on what they say.
[00:12:20.697 --> 00:12:24.141]  Well ISIS is on Twitter and Facebook and all this other stuff.
[00:12:25.062 --> 00:12:28.466]  They have the ability to shut them down on those websites they so choose.
[00:12:28.726 --> 00:12:31.289]  I definitely don't agree with that statement from Trump.
[00:12:31.329 --> 00:12:36.575]  Facebook has no problem censoring our articles but they leave up an ISIS beheaded video.
[00:12:36.775 --> 00:12:36.995]  Yes.
[00:12:37.155 --> 00:12:44.957]  If you're going to have freedom of speech, like any free market, you do not use the government to shut down portions of it.
[00:12:45.357 --> 00:12:48.238]  You use the free market to put your point across.
[00:12:48.478 --> 00:12:55.500]  And if we're going to take that tact, if we're going to say we're going to shut down this part of the internet over here, we're no different from China.
[00:12:56.040 --> 00:13:01.441]  And once you censor the internet, you have established the principle you will censor everything.
[00:13:01.621 --> 00:13:01.901]  Exactly.
[00:13:01.921 --> 00:13:05.804]  When a politician tells you that he's going to take away your freedom of speech, believe him!
[00:13:06.144 --> 00:13:06.984]  He's going to take it away.
[00:13:07.005 --> 00:13:07.545]  Right.
[00:13:08.265 --> 00:13:09.666]  It's not a fantasy.
[00:13:09.686 --> 00:13:11.107]  They lie to you all the time.
[00:13:11.487 --> 00:13:14.569]  Don't lie to yourself about what a politician is going to do.
[00:13:14.910 --> 00:13:19.813]  If he tells you he's a thief, if he tells you he's going to steal your rights, he's going to steal your damn rights!
[00:13:20.854 --> 00:13:22.916]  No question about it, he'll keep that promise.
[00:13:23.676 --> 00:13:25.818]  Americans have adopted the mindset of slaves.
[00:13:26.198 --> 00:13:28.440]  They want to be protected, they want to be kept safe.
[00:13:28.660 --> 00:13:33.704]  They're nothing more than the, what was it, the Morlocks, or what was the name of the pink little things in H.G.
[00:13:33.744 --> 00:13:35.246]  Wells' Time Machine?
[00:13:35.266 --> 00:13:36.627]  Eloy and the Morlocks.
[00:13:36.667 --> 00:13:37.627]  Eloy, yeah, exactly.
[00:13:37.828 --> 00:13:41.811]  These are a bunch of Morlocks, and the American people are a bunch of Eloy.
[00:13:42.411 --> 00:13:42.752]  Okay?
[00:13:42.972 --> 00:13:43.993]  They want to be kept safe.
[00:13:44.093 --> 00:13:45.113]  And you know what?
[00:13:45.134 --> 00:13:49.257]  When they talk about serving America, you're on the menu.
[00:13:57.068 --> 00:14:11.776]  Filed under What's Old is New Again are the alarming steps Michael Springman, a high-level State Department official, took to inform the federal government that unqualified foreign applicants were being issued visas prior to 9-11.
[00:14:11.916 --> 00:14:19.880]  In Saudi Arabia, I was repeatedly ordered by high-level State Department officials to issue visas to unqualified applicants.
[00:14:20.220 --> 00:14:23.401]  Springman told the BBC prior to the 9-11 attack.
[00:14:23.681 --> 00:14:29.523]  These were essentially people who had no ties either to Saudi Arabia or to their own country.
[00:14:29.683 --> 00:14:31.544]  I complained bitterly at the time there.
[00:14:31.744 --> 00:14:40.027]  I returned to the US, I complained to the State Department here, to the General Accounting Office, to the Bureau of Diplomatic Security, and to the Inspector General's office.
[00:14:40.347 --> 00:14:41.848]  I was met with silence.
[00:14:42.668 --> 00:14:47.370]  Every nation, in every region, now has a decision to make.
[00:14:48.846 --> 00:14:52.667]  Either you are with us or you are with the terrorists.
[00:14:53.988 --> 00:15:01.050]  Fast forward approximately 15 years later and Obama sounds like a broken record being played in an empty hall.
[00:15:02.651 --> 00:15:09.713]  Meanwhile here at home, the Department of Homeland Security is updating its alert system to help the American people stay vigilant and safe.
[00:15:11.138 --> 00:15:15.381]  And as always, our extraordinary men and women in uniform continue to put their lives on the line.
[00:15:16.842 --> 00:15:27.730]  Meanwhile, the Mirror UK reports, hackers have claimed that a number of Islamic State supporters' social media accounts are being run from internet addresses linked to the Department of Work and Pensions.
[00:15:28.171 --> 00:15:36.557]  The hacking collective showed Mirror Online details of the IP addresses used by a trio of separate digital jihadis to access Twitter accounts.
[00:15:37.017 --> 00:15:41.519]  Which were then used to carry out online recruitment and propaganda campaigns.
[00:15:41.839 --> 00:15:52.885]  At first glance, the IP addresses seem to be based in Saudi Arabia, but upon further inspection using specialist tools, they appeared to link back to the Department of Work and Pensions.
[00:15:53.185 --> 00:16:02.169]  The British government has admitted selling large numbers of internet addresses to Saudi Arabia, but has refused to reveal how much it has earned from the transaction.
[00:16:02.429 --> 00:16:13.635]  Although the government announced plans to auction its surplus IP numbers, it can now be revealed that a chunk of them went to Saudi Telecom and the Saudi-based mobile telecommunications company.
[00:16:13.855 --> 00:16:18.517]  Of course, the inept, record-breaking, tax-sucking behemoth known as the U.S.
[00:16:18.577 --> 00:16:25.261]  federal government, with all of its trillions spent on surveilling the average American's phone calls, emails, and browser history,
[00:16:25.541 --> 00:16:26.182]  We're good to go.
[00:16:43.621 --> 00:16:49.686]  That prohibits immigration officials from reviewing social media posts of foreigners applying for U.S.
[00:16:49.726 --> 00:16:50.166]  visas.
[00:16:50.426 --> 00:17:04.216]  A DHS spokesman told ABC News that in the fall of 2014, the department began three pilot programs to include social media in vetting, but officials say it's still not a widespread policy and review is underway.
[00:17:04.417 --> 00:17:07.719]  Could the massacre that occurred in San Bernardino have been prevented?
[00:17:07.959 --> 00:17:12.883]  Had the feds actually done what most Americans thought they'd been doing all along?
[00:17:13.143 --> 00:17:14.044]  Probably not.
[00:17:14.264 --> 00:17:19.987]  The TSA can barely do their job, sporting a pathetic 95% failure rate.
[00:17:20.167 --> 00:17:24.070]  The status quo is tearing into two separate realities.
[00:17:24.330 --> 00:17:28.193]  The arrogant, compulsive fabrication the criminals in Washington, D.C.
[00:17:28.253 --> 00:17:33.956]  are still hawking, and another reality that, for most Americans, is a big pill to swallow.
[00:17:34.136 --> 00:17:41.461]  The growing evidence that layers of a trillion-dollar shadow government's nefarious inner workings are exponentially coming to light.
[00:17:41.741 --> 00:17:49.486]  For many Americans, admitting that your president is a traitor, based upon all of the evidence, is difficult to look squarely in the eye.
[00:17:49.606 --> 00:17:58.431]  You know, George W. Bush, after he staged 9-11 with his daddy, he said, you're either with us, or with those al-Qaeda terrorists they hired on record.
[00:17:59.372 --> 00:18:00.993]  Well, I got news for the New World Order.
[00:18:01.353 --> 00:18:05.395]  You're either with humanity, or you're against us, and we're coming!
[00:18:16.317 --> 00:18:21.238]  Shane Steiner's involvement with InfoWarsLife.com truly happened in an organic way.
[00:18:21.378 --> 00:18:29.981]  I went to high school with Shane, his brother, knew his parents well, and he was visiting the office once, hadn't been to the office in years, and said, wow, I notice you're making and selling supplements.
[00:18:30.001 --> 00:18:30.761]  Do these really work?
[00:18:30.801 --> 00:18:35.862]  Because I've tried a lot of supplements as a workout enthusiast, and I really think most of them are hype.
[00:18:35.902 --> 00:18:37.403]  And I said, here, take some home, try it.
[00:18:37.483 --> 00:18:44.048]  Well, a few weeks later, he came in, blown away, and said, I want to buy three boxes of this stuff to give my friends and family.
[00:18:44.468 --> 00:18:45.969]  It's simply amazing.
[00:18:46.009 --> 00:18:47.290]  He said, why does it work so well?
[00:18:47.330 --> 00:18:51.854]  And I said, listen, go to Infowarslife.com, watch the informational videos with Dr. Group and others.
[00:18:52.074 --> 00:18:53.575]  They understand how it all works.
[00:18:53.855 --> 00:18:55.436]  I know that it works for me.
[00:18:55.556 --> 00:18:56.697]  That's all I understand.
[00:18:56.957 --> 00:19:02.001]  The science, the facts, the research, people's testimonials, they're all on Infowarslife.com.
[00:19:02.021 --> 00:19:03.002]  You can check it out for yourself.
[00:19:03.602 --> 00:19:04.683]  I wanted to go to the gym.
[00:19:04.943 --> 00:19:14.788]  I wanted to push myself and work out harder, and that led to me being able to come out and do stuff like the barefooting and the surfing and stuff like that, which I would have never done.
[00:19:14.808 --> 00:19:17.329]  I never would have done that two years ago.
[00:19:17.929 --> 00:19:21.551]  Shane has said over and over again, more than just libido and energy,
[00:19:22.111 --> 00:19:23.873]  It made him want to get into the gym more.
[00:19:24.214 --> 00:19:25.675]  It made him want to get in better shape.
[00:19:25.715 --> 00:19:28.338]  And believe me, the Steiners have amazing genetics.
[00:19:28.879 --> 00:19:31.322]  His brother is a world champion steer wrestler.
[00:19:31.662 --> 00:19:35.647]  His dad, Bobby Steiner, is a famous world champion bull rider.
[00:19:35.847 --> 00:19:37.509]  They've got natural genetics.
[00:19:37.949 --> 00:19:42.675]  But when you added this to the mix, in Shane's own words, it took him to the next level.
[00:19:54.972 --> 00:19:56.673]  Shane noticed the mental clarity.
[00:19:57.134 --> 00:20:00.616]  Bobby was able to work out longer and gain muscle mass.
[00:20:00.736 --> 00:20:02.037]  He's already completely shredded.
[00:20:02.237 --> 00:20:04.899]  I gotta admit, for me, the biggest effect has been libido.
[00:20:05.259 --> 00:20:11.303]  Now, I've never claimed to have a body like some beach model, but back when I was 20, 22 years old and worked out every day, I looked great.
[00:20:11.343 --> 00:20:17.368]  But over the years and being married, having three kids, working 18 hours a day, I gained basically 100 pounds.
[00:20:17.508 --> 00:20:20.650]  And it's been a long process of losing that weight in the last four years.
[00:20:20.810 --> 00:20:23.392]  But if you look at the photos and the videos,
[00:20:23.752 --> 00:20:24.112]  We're good to go.
[00:20:42.837 --> 00:20:52.901]  This has actually made me feel so good that here lately, about a year ago, I started training jiu-jitsu and that kind of led to doing some boxing and kickboxing.
[00:20:52.921 --> 00:21:05.407]  I mean, it's amazing that two years ago I was on the couch and couldn't even tie my shoes and now I'm training with MMA fighters and just doing stuff that I never thought that I would be doing ever again.
[00:21:05.667 --> 00:21:07.528]  So, Supermail Vitality has
[00:21:08.408 --> 00:21:08.929]  I don't know.
[00:21:18.700 --> 00:21:19.140]  You'll love it.
[00:22:03.071 --> 00:22:12.438]  Bottom line folks, you want to discover the power of super male vitality and super female vitality for yourself by visiting InfoWarsLife.com today or by calling toll free 888-253-3139.
[00:22:21.326 --> 00:22:24.849]  I've been an investigative reporter and a journalist for 35 years.
[00:22:25.070 --> 00:22:33.678]  I've worked in every major media market in the United States, and I've written for more than 100 newspapers and magazines nationally and internationally.
[00:22:34.198 --> 00:22:39.603]  So last September 17th, I became the first journalist in U.S.
[00:22:39.643 --> 00:22:40.084]  history
[00:22:40.544 --> 00:22:55.146]  To go to the US National Archives and the Library of Congress and pore over the thousands of pages of documents in both places to prove beyond a shadow of a doubt or any refutation of the facts
[00:22:55.806 --> 00:23:09.231]  That Prescott Bush, the grandfather of George W. Bush, and George Herbert Walker, his maternal great-grandfather, for whom his daddy is named, were Nazi traitors to the country who should have been tried for treason.
[00:23:09.551 --> 00:23:23.136]  Prescott Bush was the grandfather of George W. Bush and the father of George Herbert Walker Bush, and George Herbert Walker Bush is named for his father-in-law, George Herbert Walker.
[00:23:24.216 --> 00:23:34.500]  Prescott Bush graduated from Yale in 1917 and was in Skull and Bones with E. Roland Harriman, who was the younger brother of W. Averill Harriman.
[00:23:34.760 --> 00:23:36.941]  The Bush family really had nothing going.
[00:23:37.001 --> 00:23:41.503]  They were essentially social climbers and opportunistic people.
[00:23:41.803 --> 00:23:46.945]  At the time that Prescott Bush met Dorothy Walker, he was a tire salesman.
[00:23:48.010 --> 00:24:00.356]  And George Herbert Walker, as all fathers do when their daughter's going to marry someone, said in his heart, you know, it's not an appropriate thing socially that my daughter marry a tire salesman.
[00:24:00.836 --> 00:24:07.880]  So he brought Prescott Bush first into Brown Brothers Harriman and then Union Banking Corporation.
[00:24:08.380 --> 00:24:10.702]  In actuality, it was anything but a bank.
[00:24:10.802 --> 00:24:18.288]  It was essentially a Nazi money laundering operation that had a lot of tentacles into a lot of different other businesses.
[00:24:18.348 --> 00:24:28.056]  They owned a shipping line called Hamburg American Line, for example, which was the first Nazi front business seized, although the line was no longer operational in 1942.
[00:24:29.597 --> 00:24:34.140]  In the early 1930s it transported Nazi spies into the U.S.
[00:24:34.560 --> 00:24:44.046]  and then their promotional ads offered cash rewards to any American citizens who would go back on Hamburg American lines and proselytize for Hitler.
[00:24:45.246 --> 00:24:46.387]  Eight months after the U.S.
[00:24:46.407 --> 00:24:54.733]  had entered the war, the New York Herald Tribune ran a front-page article, Hitler's Angel Has 3 Million in U.S.
[00:24:54.773 --> 00:24:55.073]  Bank.
[00:24:55.633 --> 00:25:00.076]  And it caused a major scandal and just rocked the world of politics.
[00:25:00.537 --> 00:25:09.483]  Brown Brothers Harriman, which George Herbert Walker and Prescott Bush were affiliated with and partners in, worked with IG Farben, which operated Auschwitz.
[00:25:10.083 --> 00:25:27.794]  Prescott Bush, he did a number of things that were not only anti-American, but were pro-Hitler, and he did all that he could to proselytize for Hitler and the rise of his Third Reich, because the largest client, Fritz Thyssen, of his patron W. Averill Harriman,
[00:25:28.855 --> 00:25:29.195]  I think?
[00:25:44.941 --> 00:25:55.967]  What's interesting about what the documents show is that they clearly state that all of the shareholders were phantom shareholders for Fitzthusen and did his bidding directly.
[00:25:56.447 --> 00:26:03.771]  So the point I'm making is it's not as if they bought these shares of stock as a passive investment to hopefully profit from the war.
[00:26:04.271 --> 00:26:09.574]  They were directly doing the bidding of the individual who built the Nazi war machine.
[00:26:10.555 --> 00:26:24.269]  Some very shocking documents that I saw at the Library of Congress two weeks ago on August 9th had to do with the hearings of the McCormick-Dickstein Committee of November 1934.
[00:26:24.949 --> 00:26:32.557]  They show that Prescott Bush and the DuPont family, the Remington family, and J.P.
[00:26:32.597 --> 00:26:32.997]  Morgan
[00:26:33.738 --> 00:26:35.159]  tried to overthrow the U.S.
[00:26:35.199 --> 00:26:40.103]  government, assassinate FDR, and put a Hitler-style fascist state in place.
[00:26:40.664 --> 00:27:03.102]  I have in my possession testimony from the McCormick-Dickstein Committee in November of 1934 by one of the fascist plotters that they were going to follow Hitler's model exactly and impose martial law on the United States, round up unemployed people that were worthless to the economy and troublemakers and Jews and put them into internment camps
[00:27:03.642 --> 00:27:09.907]  And their plan was, if necessary, to exterminate the people that could not be part of the effort.
