[00:00.000 --> 00:25.840]  Infowars, tomorrow's news, today.
[11:50.080 --> 11:51.080]  The elephant in the room
[11:51.080 --> 11:53.080]  The 80 trillion pound Satan
[11:53.080 --> 11:57.080]  And says, in the bill I've got right here
[11:57.080 --> 11:59.080]  You will not talk to children five to eight
[11:59.080 --> 12:01.080]  About sex, period, they can't understand it
[12:01.080 --> 12:05.080]  It should be five to, like, 15
[12:05.080 --> 12:07.080]  And they have all these people threatening him
[12:07.080 --> 12:08.080]  And threatening to kill him
[12:08.080 --> 12:11.080]  And all these Hollywood scum that look like pedophiles
[12:11.080 --> 12:13.080]  I'm not saying the guys clip are going to play
[12:13.080 --> 12:14.080]  That he is a pedophile
[12:14.080 --> 12:16.080]  He's called for assaulting me and things
[12:16.080 --> 12:19.080]  He also plays Hellboy, the son of Satan
[12:19.080 --> 12:21.080]  Or whatever, as a movie theater person
[12:21.080 --> 12:23.080]  But he's so gross and disgusting
[12:23.080 --> 12:26.080]  And this is Hollywood as it falls and implodes
[12:26.080 --> 12:29.080]  Trying to claw our children down with it into hell
[12:29.080 --> 12:32.080]  I've got the damn bill
[12:32.080 --> 12:35.080]  Right here, ladies and gentlemen
[12:35.080 --> 12:37.080]  Yeah, what's this guy's name, Ron Perlman?
[12:37.080 --> 12:40.080]  Go ahead and play what this maggot has to say
[12:40.080 --> 12:42.080]  And by the way, lying
[12:42.080 --> 12:45.080]  Oh, he says they're attacking gay people
[12:45.080 --> 12:48.080]  No, you're not going to teach five-year-olds
[12:48.080 --> 12:51.080]  With the teacher about their genitals
[12:51.080 --> 12:54.080]  And about how you can have sex with the same sex
[12:54.080 --> 12:57.080]  I don't want same-sex, different...
[12:57.080 --> 12:59.080]  Heterosexual, homosexual, it's called
[12:59.080 --> 13:02.080]  Pedophilia Hellboy
[13:02.080 --> 13:04.080]  And you're the one that's going to get hell
[13:04.080 --> 13:06.080]  You're not going to get our children
[13:06.080 --> 13:08.080]  We're going to stand up, we're going to take society back
[13:08.080 --> 13:10.080]  Here he is
[13:10.080 --> 13:12.080]  Good morning, Governor DeSantis
[13:12.080 --> 13:15.080]  Ron here
[13:15.080 --> 13:18.080]  Super creepy
[13:18.080 --> 13:20.080]  Don't say gay
[13:20.080 --> 13:21.080]  Ugh
[13:21.080 --> 13:23.080]  Don't say
[13:23.080 --> 13:25.080]  As the first two words
[13:25.080 --> 13:28.080]  In a sentence spoken by a political leader
[13:28.080 --> 13:29.080]  Of a state
[13:29.080 --> 13:30.080]  Ugh
[13:30.080 --> 13:32.080]  In the United States of America
[13:32.080 --> 13:34.080]  Don't say
[13:34.080 --> 13:36.080]  Don't f***ing say
[13:36.080 --> 13:38.080]  You f***ing Nazi pig
[13:38.080 --> 13:41.080]  Say
[13:41.080 --> 13:44.080]  First amendment
[13:44.080 --> 13:46.080]  Read about it
[13:46.080 --> 13:49.080]  Then run for office
[13:49.080 --> 13:52.080]  You piece of s***
[13:52.080 --> 13:55.080]  Good morning, Governor DeSantis
[13:55.080 --> 13:57.080]  Alright, so
[13:57.080 --> 14:01.080]  Ladies and gentlemen
[14:01.080 --> 14:03.080]  Number one, he's a lying devil
[14:03.080 --> 14:05.080]  Who actually plays the devil in movies
[14:05.080 --> 14:09.080]  He's so ugly and disgusting
[14:09.080 --> 14:14.080]  But the bill does not say the word gay
[14:14.080 --> 14:19.080]  A stolen word meaning happy and free
[14:19.080 --> 14:21.080]  Just like the rainbow didn't belong to these people
[14:21.080 --> 14:25.080]  And the word gated
[14:25.080 --> 14:27.080]  And now, oh, you don't hate two men together
[14:27.080 --> 14:29.080]  Do you? You don't hate two women together?
[14:29.080 --> 14:31.080]  No, I'm a free, free, free spirit
[14:31.080 --> 14:33.080]  I don't hate anybody as long as they're adults
[14:33.080 --> 14:35.080]  And now it's like, hey, you don't mind if we
[14:35.080 --> 14:37.080]  Have a conversation with your children
[14:37.080 --> 14:39.080]  You don't mind if we talk about who they are
[14:39.080 --> 14:42.080]  And then designate them as some new designation
[14:42.080 --> 14:44.080]  And take your parental rights away, do you?
[14:44.080 --> 14:46.080]  Well, hell yeah, I do
[14:46.080 --> 14:48.080]  You don't mind as a biological man
[14:48.080 --> 14:50.080]  Comes in this women's bathroom
[14:50.080 --> 14:52.080]  And gets in the showers with women
[14:52.080 --> 14:56.080]  From Austin, Texas to San Francisco to New York City
[14:56.080 --> 14:58.080]  Women won't even go to a lot of the salons
[14:58.080 --> 15:00.080]  And a lot of the spas now
[15:00.080 --> 15:02.080]  Because you'll be in them routinely
[15:02.080 --> 15:04.080]  And a dude comes in with his genitals
[15:04.080 --> 15:08.080]  Flapping around
[15:08.080 --> 15:10.080]  Unbelievable, ladies and gentlemen
[15:10.080 --> 15:13.080]  Unbelievable raping of our rights
[15:13.080 --> 15:15.080]  Raping of our psyche
[15:15.080 --> 15:17.080]  And they're just getting started
[15:17.080 --> 15:20.080]  That big, old, gross, creepy
[15:20.080 --> 15:24.080]  Ron Perlman
[15:24.080 --> 15:27.080]  And his threats and just how gross he is
[15:27.080 --> 15:28.080]  I'm gonna say it
[15:28.080 --> 15:31.080]  I'm not saying Ron Perlman is a pedophile
[15:31.080 --> 15:35.080]  He is supporting the sexualization of children
[15:35.080 --> 15:41.080]  And he looks like
[15:41.080 --> 15:44.080]  Somebody that would be a pedophile
[15:44.080 --> 15:46.080]  Like Brian Stultz
[15:46.080 --> 15:47.080]  I would cast people
[15:47.080 --> 15:48.080]  Again, like a couple guys
[15:48.080 --> 15:49.080]  Drive around a white van
[15:49.080 --> 15:50.080]  Kidnapping kids around the country
[15:50.080 --> 15:51.080]  And raping them and killing them
[15:51.080 --> 15:53.080]  I would cast Ron Perlman
[15:53.080 --> 15:55.080]  And Brian Stelzer
[15:55.080 --> 16:19.080]  As evil and eviler in the new movie
[16:26.080 --> 16:27.080]  It certainly needs to
[16:27.080 --> 16:28.080]  The front of operation
[16:28.080 --> 16:30.080]  It is so historic
[16:30.080 --> 16:32.080]  And it has a quote from Thomas Jefferson
[16:32.080 --> 16:34.080]  About the Tree of Liberty being refreshed
[16:34.080 --> 16:36.080]  With the blood of Patriots and Tyrants
[16:36.080 --> 16:37.080]  And more
[16:37.080 --> 16:38.080]  See the coin for yourself
[16:38.080 --> 16:41.080]  At 1776coin.com
[16:41.080 --> 16:43.080]  It's also at infowarstore.com
[16:43.080 --> 16:44.080]  It's amazing
[16:44.080 --> 16:46.080]  There's only 10,000 of them
[16:46.080 --> 16:47.080]  And as a founding member
[16:47.080 --> 16:49.080]  And we're able to stay on the air
[16:49.080 --> 16:52.080]  We're planning something very, very special
[16:52.080 --> 16:54.080]  For everyone that helps us go to the next level
[16:54.080 --> 16:56.080]  So get your new Tree of Liberty coin
[16:56.080 --> 16:57.080]  While you still can
[16:57.080 --> 16:59.080]  At 1776coin.com
[16:59.080 --> 17:01.080]  Ladies and gentlemen
[17:01.080 --> 17:05.080]  Infowarsstore.com is offering the biggest sales
[17:05.080 --> 17:08.080]  In its over 20-year history
[17:08.080 --> 17:10.080]  And that is because
[17:10.080 --> 17:11.080]  The economy is breaking down
[17:11.080 --> 17:13.080]  Inflation is exploding
[17:13.080 --> 17:15.080]  The supply chains have broken down
[17:15.080 --> 17:18.080]  And Infowars is having serious trouble
[17:18.080 --> 17:19.080]  Making its payroll
[17:19.080 --> 17:20.080]  And paying for operations
[17:20.080 --> 17:23.080]  And I do not want to implode or downsize
[17:23.080 --> 17:24.080]  In the face of the globalists
[17:24.080 --> 17:25.080]  Making their main move
[17:25.080 --> 17:27.080]  Infowars, it's paradoxical
[17:27.080 --> 17:29.080]  It's more popular than ever
[17:29.080 --> 17:30.080]  It's reaching more people than ever
[17:30.080 --> 17:31.080]  Despite the censorship
[17:31.080 --> 17:33.080]  But because of cost increasing
[17:33.080 --> 17:35.080]  And having to run our own infrastructure
[17:35.080 --> 17:36.080]  And pay for our own bandwidth
[17:36.080 --> 17:37.080]  Everything else
[17:37.080 --> 17:39.080]  We are running out of money
[17:39.080 --> 17:40.080]  So listen
[17:40.080 --> 17:43.080]  Up to 75% off at infowarsstore.com
[17:43.080 --> 17:44.080]  On things like amazing
[17:44.080 --> 17:47.080]  Patriot t-shirts that help spread the word
[17:47.080 --> 17:48.080]  And fund the operation
[17:48.080 --> 17:51.080]  On supplements, on books, on films
[17:51.080 --> 17:54.080]  Everything is 25-75% off right now
[17:54.080 --> 17:55.080]  The biggest sale in our history
[17:55.080 --> 17:57.080]  At infowarsstore.com
[17:57.080 --> 18:26.080]  Thank you for your support
[18:27.080 --> 18:28.080]  Thank you
[18:58.080 --> 19:01.080]  We here at Infowars are proud to announce
[19:01.080 --> 19:04.080]  The first ever Kava Kava root supplement
[19:04.080 --> 19:07.080]  That is now available at infowarsstore.com
[19:07.080 --> 19:10.080]  Kava is one of the hottest new breakthroughs
[19:10.080 --> 19:12.080]  In the natural health world today
[19:12.080 --> 19:14.080]  Though it has been used for hundreds of years
[19:14.080 --> 19:15.080]  In the Pacific islands
[19:15.080 --> 19:18.080]  For its relaxation and euphoric effects
[19:18.080 --> 19:20.080]  According to ancient Samoan legend
[19:20.080 --> 19:22.080]  Kava was given as a gift
[19:22.080 --> 19:24.080]  By the sun god Tagaloa
[19:24.080 --> 19:26.080]  Who they considered to be the supreme ruler
[19:26.080 --> 19:28.080]  And creator of the universe
[19:28.080 --> 19:30.080]  The Samoan people would drink Kava tea
[19:30.080 --> 19:33.080]  During social gatherings and sacred ceremonies
[19:33.080 --> 19:34.080]  To loosen up a little
[19:34.080 --> 19:36.080]  Nowadays Kava is used around the world
[19:36.080 --> 19:39.080]  By many who enjoy its serious benefits
[19:39.080 --> 19:41.080]  The new Kava Chill by Dr. Jones Naturals
[19:41.080 --> 19:43.080]  Contains a full blend of
[19:43.080 --> 19:44.080]  Not only Kava Kava
[19:44.080 --> 19:46.080]  But other herbs including
[19:46.080 --> 19:47.080]  But not limited to
[19:47.080 --> 19:48.080]  German Kama Mill
[19:48.080 --> 19:50.080]  Organic Skoll Cap
[19:50.080 --> 19:51.080]  And Balerian root
[19:51.080 --> 19:54.080]  We do expect to sell this new product quickly
[19:54.080 --> 19:56.080]  So be sure to secure yours
[19:56.080 --> 19:59.080]  By visiting infowarsstore.com
[20:00.080 --> 20:02.080]  Leading a frontal assault
[20:02.080 --> 20:05.080]  On the lies of the New World Order
[20:05.080 --> 20:07.080]  It's Alex Jones
[20:13.080 --> 20:16.080]  MTG is coming up next segment with big news
[20:16.080 --> 20:19.080]  Concerning the Pito rings being out in the open
[20:19.080 --> 20:20.080]  It's Wednesday live
[20:20.080 --> 20:23.080]  The world has awakened to the horrible fact
[20:23.080 --> 20:25.080]  That the left's operating system is pedophilia
[20:25.080 --> 20:27.080]  Satanism and death
[20:27.080 --> 20:28.080]  They hate children
[20:28.080 --> 20:29.080]  And want to steal their future
[20:29.080 --> 20:30.080]  Steal their souls
[20:30.080 --> 20:31.080]  Steal their innocence
[20:31.080 --> 20:32.080]  And in many cases kill them
[20:32.080 --> 20:34.080]  And they also use tragic deaths of children
[20:34.080 --> 20:35.080]  To blame all of us
[20:35.080 --> 20:37.080]  And try to take our guns and free speech
[20:37.080 --> 20:41.080]  But we won't let those dirty Pito-Fall rings win
[20:41.080 --> 20:43.080]  Because the truth is coming out
[20:43.080 --> 20:45.080]  And their hunger for the innocence of children
[20:45.080 --> 20:46.080]  Cannot be contained
[20:46.080 --> 20:48.080]  And so they're going to show themselves
[20:48.080 --> 20:49.080]  That's why we're going to win
[20:49.080 --> 20:50.080]  They're showing themselves now
[20:50.080 --> 20:52.080]  About to get back to this huge development
[20:52.080 --> 20:53.080]  As the world awakens
[20:53.080 --> 20:55.080]  But first, I want to thank the listeners
[20:55.080 --> 20:58.080]  That have gone to 1776coin.com
[20:58.080 --> 20:59.080]  And I want to thank those of you
[20:59.080 --> 21:00.080]  That got the first George Washington
[21:00.080 --> 21:02.080]  Slaying the Dragon coin
[21:02.080 --> 21:03.080]  And now we have the Tree of Liberty coin
[21:03.080 --> 21:04.080]  There'll be one other coin
[21:04.080 --> 21:05.080]  That'll be announced in a few months
[21:05.080 --> 21:07.080]  And that's it for founding member coins
[21:07.080 --> 21:09.080]  And if we're able to stay on air
[21:09.080 --> 21:11.080]  And keep operating, which we are
[21:11.080 --> 21:12.080]  You know, thanks to you
[21:12.080 --> 21:14.080]  That everybody that becomes a founding member
[21:14.080 --> 21:18.080]  Will get all sorts of exclusive content
[21:18.080 --> 21:20.080]  Special things we're going to do
[21:20.080 --> 21:22.080]  So much I've got planned
[21:22.080 --> 21:23.080]  It's going to be huge
[21:23.080 --> 21:25.080]  We're three or four months behind
[21:25.080 --> 21:26.080]  Everything we're doing
[21:26.080 --> 21:27.080]  Is the fights that are going on
[21:27.080 --> 21:29.080]  But it's all in line to happen
[21:29.080 --> 21:30.080]  And we're very, very close
[21:30.080 --> 21:32.080]  By the time we've sold these three coins
[21:32.080 --> 21:33.080]  It'll really help capitalize
[21:33.080 --> 21:35.080]  Major new stuff with seed money
[21:35.080 --> 21:36.080]  To launch some incredible things
[21:36.080 --> 21:39.080]  So the coin, we've already sold out
[21:39.080 --> 21:41.080]  Of close to 40% of them
[21:41.080 --> 21:42.080]  And so that means it's following
[21:42.080 --> 21:44.080]  The exact same trend that last time
[21:44.080 --> 21:46.080]  Where it'll be sold out by the end of next week
[21:46.080 --> 21:47.080]  If not sooner
[21:47.080 --> 21:48.080]  And we held back 300 coins
[21:48.080 --> 21:50.080]  And we just put those up last night
[21:50.080 --> 21:52.080]  The last coin and they sold out
[21:52.080 --> 21:53.080]  In a matter of hours
[21:53.080 --> 21:55.080]  We're out of the George Washington coin
[21:55.080 --> 21:56.080]  Except for 50
[21:56.080 --> 21:57.080]  I held back for myself
[21:57.080 --> 21:58.080]  To give friends and family
[21:58.080 --> 21:59.080]  Only 50 of those now left
[21:59.080 --> 22:00.080]  And they're not for sale
[22:00.080 --> 22:03.080]  There are only 6,000
[22:03.080 --> 22:05.080]  Of the Tree of Liberty coin available
[22:05.080 --> 22:07.080]  I designed it with a top coin designer
[22:07.080 --> 22:09.080]  But it's my art
[22:09.080 --> 22:11.080]  And this is huge, ladies and gentlemen
[22:11.080 --> 22:13.080]  And this is art-typed
[22:13.080 --> 22:14.080]  To have this in your pocket
[22:14.080 --> 22:16.080]  Or on your mantle
[22:16.080 --> 22:17.080]  That you are funding
[22:17.080 --> 22:18.080]  In the tip of the spear
[22:18.080 --> 22:19.080]  Against these demons
[22:19.080 --> 22:20.080]  I want to thank you
[22:20.080 --> 22:21.080]  For giving us aid and comfort
[22:21.080 --> 22:22.080]  In the fight against the New World Order
[22:22.080 --> 22:23.080]  And I want to encourage those
[22:23.080 --> 22:26.080]  That have not gone to 1776coin.com
[22:26.080 --> 22:27.080]  To get yours now
[22:27.080 --> 22:28.080]  While you still can
[22:28.080 --> 22:30.080]  1776coin.com
[22:30.080 --> 22:31.080]  Or right on the front page
[22:31.080 --> 22:32.080]  Of m4warstore.com
[22:32.080 --> 22:33.080]  You'll see a big link
[22:33.080 --> 22:34.080]  That takes you to the new
[22:34.080 --> 22:36.080]  Patreon at collectibles.com website
[22:36.080 --> 22:37.080]  Which again is going to have
[22:37.080 --> 22:38.080]  A lot of exclusive stuff
[22:38.080 --> 22:40.080]  A lot of really amazing stuff
[22:40.080 --> 22:42.080]  And things that also have very low prices
[22:42.080 --> 22:44.080]  But it takes money to build
[22:44.080 --> 22:46.080]  The infrastructure of something like this
[22:46.080 --> 22:48.080]  That will then fund the next level
[22:48.080 --> 22:49.080]  Of the info war
