[00:00:00.000 --> 00:00:20.000]  [Music]
[00:04:03.220 --> 00:04:07.701]  Crypto is run by an algorithm and can be designed to meet specific needs.
[00:04:08.542 --> 00:04:15.264]  The global currency needs to have fluid supply and the limited gold supply failed to keep up with economic growth.
[00:04:16.444 --> 00:04:21.606]  A sovereign free algorithm based alternative could potentially be more stable.
[00:04:23.434 --> 00:04:31.203]  China is almost ready to launch their own cryptocurrency, DCEP, short for Digital Currency Electronic Payments.
[00:04:32.284 --> 00:04:35.868]  DCEP is government-controlled and fully centralized.
[00:04:36.528 --> 00:04:40.152]  So far, it appears to be a digital version of fiat paper money.
[00:04:40.933 --> 00:04:44.717]  The Federal Reserve Bank is developing their own crypto called Fedcoin.
[00:04:46.018 --> 00:04:51.042]  The coronavirus pandemic seems to be the perfect storm for a global currency reset.
[00:04:52.063 --> 00:05:00.069]  The amount of money printing involved in holding up failing economies as quarantines and shutdowns take place will be unprecedented.
[00:05:00.789 --> 00:05:03.071]  And all this does is weaken the U.S.
[00:05:03.131 --> 00:05:04.092]  dollar even more.
[00:05:05.293 --> 00:05:05.973]  And when the U.S.
[00:05:06.013 --> 00:05:08.675]  dollar falls, it will be replaced by something.
[00:05:09.556 --> 00:05:11.958]  The question is, which way will it go?
[00:05:13.328 --> 00:05:15.330]  This is Greg Reese for InfoWars.com.
[00:05:16.070 --> 00:05:18.052]  Waging war on corruption.
[00:05:18.653 --> 00:05:19.914]  It's the Alex Jones Show.
[00:05:20.634 --> 00:05:23.597]  Live Monday through Friday from 11 a.m.
[00:05:23.617 --> 00:05:24.257]  to 3 p.m.
[00:05:24.317 --> 00:05:26.519]  Central at InfoWars.com.
[00:05:27.420 --> 00:05:29.161]  We are the resistance.
[00:05:30.322 --> 00:05:31.503]  World War III.
[00:05:33.065 --> 00:05:34.586]  Emergency broadcast.
[00:05:35.066 --> 00:05:35.687]  Put it back on screen.
[00:05:36.991 --> 00:05:38.892]  World War III, ladies and gentlemen.
[00:05:39.753 --> 00:05:41.013]  Emergency broadcast.
[00:05:41.774 --> 00:05:50.779]  Globalists preparing to launch chemical, biological, radiological attacks in Ukraine as pretext to initiate Armageddon.
[00:05:51.759 --> 00:05:52.519]  Watch live.
[00:05:54.400 --> 00:05:55.301]  You don't believe in the Bible?
[00:05:55.341 --> 00:05:56.902]  You don't believe in Revelation?
[00:05:57.042 --> 00:05:59.163]  Okay, that's your right.
[00:06:00.004 --> 00:06:05.020]   But even if you see it as an act of fiction, A work of fiction.
[00:06:05.860 --> 00:06:11.543]  Many times folks take works of fiction and use them as inspiration to actually do the real thing.
[00:06:12.283 --> 00:06:23.748]  So either way you slice it, no matter what angle you look at it, the world is on the verge of mass death on scales never before seen.
[00:06:25.869 --> 00:06:27.690]  And we have a delusional Joe Biden.
[00:06:28.471 --> 00:06:29.331]  I have the video right here.
[00:06:30.925 --> 00:06:36.390]  Saying they're going to win the midterms and that the Democrats have done an excellent job, which they have of destroying the country.
[00:06:37.951 --> 00:06:43.576]  And then I've got this clip of Lindsey Graham saying, you can't admire Joe Biden as a person.
[00:06:43.616 --> 00:06:49.681]  You've got a problem and you need to do some self-evaluation because what's not to like?
[00:06:50.642 --> 00:06:53.744]  He's the nicest person I think I've ever met in politics.
[00:06:54.585 --> 00:06:59.029]  He is as good a man as God ever created.
[00:07:00.669 --> 00:07:06.254]  That is the delusional level of these creatures.
[00:07:10.218 --> 00:07:32.128]   Now obviously we're going to get to the big news, and there's a lot of it, but the fact that the UN came out and said, yeah, we told, because we're the boss, we told Ukraine to destroy their bioweapon labs before it fell on the hands of the Russians.
[00:07:32.729 --> 00:07:34.709]  You need to get rid of the evidence of what you were creating.
[00:07:35.550 --> 00:08:05.274]   And you see, I don't need to know if the UN told the truth there because we literally have covered on air the last few weeks hundreds of mainstream news articles from years ago and the legislation when they weren't hiding it that they built these bioweapon labs there inside of Ukraine, just like the West funded the facility in Wuhan, mainly the United States.
[00:08:06.835 --> 00:08:15.319]  So I already knew the Russians were telling the truth when they said all this two weeks ago, three weeks ago, and we got called Russian agents because we didn't lie to you.
[00:08:17.981 --> 00:08:19.061]  I'm an agent of truth.
[00:08:19.202 --> 00:08:20.242]  I try to tell the truth.
[00:08:20.282 --> 00:08:21.723]  I get things wrong occasionally.
[00:08:22.703 --> 00:08:24.464]  I wish I was wrong about the New World Order.
[00:08:24.524 --> 00:08:24.865]  I'm not.
[00:08:24.885 --> 00:08:26.586]  I wish I was wrong about the Great Reset.
[00:08:26.646 --> 00:08:26.966]  I'm not.
[00:08:28.089 --> 00:08:30.249]  I wish there wasn't this many evil people running around.
[00:08:30.289 --> 00:08:30.709]  There are.
[00:08:31.670 --> 00:08:34.390]  There's also a lot of ignorant people, but there's also a lot of good people.
[00:08:35.810 --> 00:08:41.231]  But when you look at the type of news I've got today, it's just incredible, taken all together.
[00:08:42.732 --> 00:09:04.333]   Hospitals around the world, public hospitals, are announcing that people with Ukrainian, Belarusian, or Russian-type Slavic names We'll be run through databases, and if they find out that you are a Russian or a Belarusian, you will be denied medical care.
[00:09:04.793 --> 00:09:07.495]  That is the global social credit score that they've got ready.
[00:09:07.735 --> 00:09:11.058]  The UK already says, if we say you're a racist, you don't get healthcare.
[00:09:11.859 --> 00:09:13.260]  That's socialist healthcare for you.
[00:09:13.880 --> 00:09:14.561]  And it gets worse.
[00:09:18.504 --> 00:09:20.525]  Facebook has come out, remember three years ago?
[00:09:20.545 --> 00:09:24.108]  I wanted to get Paul on today about this, but he's moving, so he couldn't come on.
[00:09:24.148 --> 00:09:25.209]  He's coming on Monday.
[00:09:26.517 --> 00:09:34.202]  But Paul and I, along with Louis Farrakhan of all people, ten people were listed a couple years ago.
[00:09:34.222 --> 00:09:34.962]  It was a big headline.
[00:09:34.982 --> 00:09:36.063]  It was the same headline as this.
[00:09:38.425 --> 00:09:43.088]  Facebook writes new rules allowing calls for violence against these individuals.
[00:09:44.168 --> 00:09:46.350]  And they thought, well, the public accepts it for these ten people.
[00:09:46.630 --> 00:09:49.412]  Paul Watson, Alex Jones, Louis Farrakhan, and seven others.
[00:09:49.552 --> 00:09:51.593]  Gab McGinnis was another one.
[00:09:51.993 --> 00:09:54.495]  If they allow this, then we can do anything we want.
[00:09:56.656 --> 00:09:58.438]  So this is all beta testing to get what they want.
[00:09:58.478 --> 00:09:59.059]  Well, look at this.
[00:09:59.079 --> 00:10:00.921]  It's up on Infowars.com by Ben Warren.
[00:10:00.941 --> 00:10:02.342]  Links right through to Facebook's new rules.
[00:10:02.923 --> 00:10:07.267]  Facebook, Instagram to temporarily allow calls for violence against Russians.
[00:10:09.430 --> 00:10:10.991]  Well, it is violence.
[00:10:11.952 --> 00:10:12.953]  At major hospitals.
[00:10:14.295 --> 00:10:15.116]  Public hospitals.
[00:10:18.368 --> 00:10:24.393]  And private facilities as well, to have a database of what nationality somebody is and then deny them health care.
[00:10:25.013 --> 00:10:26.795]  It's a violation of the Hippocratic Oath, so much more.
[00:10:27.155 --> 00:10:28.316]  That's literally Nazi medicine.
[00:10:28.696 --> 00:10:29.977]  So, of course, it's going on in Germany.
[00:10:31.759 --> 00:10:33.400]  Old dogs don't learn new tricks, do they?
[00:10:33.660 --> 00:10:35.642]  Leopards don't change their spots.
[00:10:37.523 --> 00:10:38.264]  So, here it is.
[00:10:38.344 --> 00:10:43.808]  Munich, major private clinic, does not want to treat Russians and Belarusians.
[00:10:43.848 --> 00:10:46.130]  And now public hospitals are saying the same.
[00:10:47.324 --> 00:10:51.465]  So, that's where you are, ladies and gentlemen, and it's incredibly dangerous.
[00:10:51.545 --> 00:11:00.387]  Now, Russia's been complaining about these bio-weapon labs for about seven, eight years, since war broke out there.
[00:11:01.448 --> 00:11:08.209]  But I found articles from 2005 and 2006 when they said, oh, we're building them there because the Russians haven't complained.
[00:11:08.229 --> 00:11:14.671]  Of course, Americans complain about having Level 4 labs here.
[00:11:17.602 --> 00:11:18.883]  It was a big scandal in 2015.
[00:11:19.083 --> 00:11:25.185]  They were moved out of Chapel Hill, North Carolina and the University of Texas at Galveston and Baylor Medical Center.
[00:11:25.225 --> 00:11:35.409]  All three had a big scandal because they were handling airborne weaponized bird flu mixed with coronavirus.
[00:11:36.029 --> 00:11:37.370]  You may have heard of it lately.
[00:11:37.430 --> 00:11:42.052]  It's called COVID-19, which is confirmed to be made in a lab.
[00:11:43.726 --> 00:11:45.467]  In Chapel Hill and then shipped to Wuhan?
[00:11:46.147 --> 00:11:46.587]  On record!
[00:11:46.627 --> 00:11:48.128]  It's all out, it's all public now.
[00:11:48.168 --> 00:11:52.210]  They just hope you just move on to the Russia war and forget about all that.
[00:11:52.910 --> 00:11:56.352]  It's what they're hoping every waking second.
[00:11:57.872 --> 00:11:59.673]  So this is a pretty big deal, isn't it?
[00:12:03.235 --> 00:12:10.758]  Well, guess who we got coming on in the third hour.
[00:12:10.978 --> 00:12:12.339]  It's a surprise guest.
[00:12:13.234 --> 00:12:18.998]  And I'll tell you about it next segment, but it's a big deal when it comes to COVID and it's a big guest we haven't had on yet.
[00:12:19.759 --> 00:12:20.740]  And so that's going to be happening.
[00:12:23.522 --> 00:12:26.104]  So look for us to be laying all of that out for you.
[00:12:28.386 --> 00:12:34.851]  And then I'm going to get to these clips as well of Saki and CNN and the incredible arrogance and Jesse Smollett.
[00:12:36.275 --> 00:12:38.758]  Sentenced after he was found guilty yesterday.
[00:12:38.778 --> 00:12:45.946]  He was found guilty a few weeks ago, but he was sentenced yesterday to 150 days in jail.
[00:12:46.867 --> 00:12:48.508]  And of course he screamed, I am innocent.
[00:12:48.568 --> 00:12:49.930]  Don't let them kill me in jail.
[00:12:50.270 --> 00:12:51.692]  You know, I'm not going to commit suicide.
[00:12:53.974 --> 00:12:56.617]  And now he gets to go spend 150 days in the Chicago jail.
[00:12:58.834 --> 00:13:01.195]  Which he's not going to like because I don't think he's even gay.
[00:13:01.615 --> 00:13:02.955]  He's a guy that just, everything about him is fake.
[00:13:02.995 --> 00:13:06.636]  He says he's gay so that he can then, you know, be cool in Hollywood and the rest of it.
[00:13:07.016 --> 00:13:12.698]  Everything about this man is fake because he is a, what, cousin of Kamala Harris?
[00:13:15.098 --> 00:13:16.199]  The clueless one?
[00:13:17.279 --> 00:13:24.782]   And so you got to kind of feel sorry for really stupid, empty people because they just take on Affectations.
[00:13:25.823 --> 00:13:26.463]  They're actors.
[00:13:26.903 --> 00:13:30.444]  They take on the behavior of other people they've watched and things they've seen.
[00:13:30.484 --> 00:13:35.205]  They're a mile wide and a half inch deep.
[00:13:36.766 --> 00:13:43.007]  And we project our intelligence onto them at our grave, grave peril.
[00:13:43.047 --> 00:13:48.469]  I mean, Kamala Harris is a buffoon as she represents the United States and Europe.
[00:13:50.031 --> 00:13:51.572]  During this crisis in Ukraine.
[00:13:51.932 --> 00:13:52.993]  And we're going to play some of that coming up.
[00:13:53.033 --> 00:13:58.336]  I mean, it's such complete crazy level that you'd think that you were visiting a mental hospital.
[00:13:59.456 --> 00:14:00.617]  And it's not just certain times.
[00:14:00.637 --> 00:14:12.324]  You watch whole speeches and whole press conferences, and she is literally the most disingenuous person, the most... I mean, I wouldn't buy ice water from her in the Sahara Desert.
[00:14:12.884 --> 00:14:16.346]  I wouldn't buy a coat from her if I was butt naked in the middle of the North Pole.
[00:14:17.387 --> 00:14:20.758]   I mean, And this is who they send.
[00:14:20.858 --> 00:14:23.059]  What's going on here?
[00:14:24.540 --> 00:14:27.061]  Well, it's the incompetence of a degenerating global elite.
[00:14:27.461 --> 00:14:38.247]  There is a global control system, and these people have just inherited it, and they're all smoking their own dope, they're believing their own bull, and they're gonna blow the planet up if they don't get stopped.
[00:14:39.107 --> 00:14:43.049]  Now the question is how to stop them, and not blow the planet up in the process.
[00:14:43.630 --> 00:14:44.570]  We'll be right back, stay with us.
[00:14:45.611 --> 00:14:46.231]  Let me do this.
[00:14:46.511 --> 00:14:47.692]  Let me tell you who's coming up.
[00:14:49.332 --> 00:14:53.454]  Next hour for only 30 minutes because he's in India right now.
[00:14:54.295 --> 00:14:58.017]  And then next week will be on for a full hour when he's back to the West.
[00:14:58.397 --> 00:15:02.499]  Rainer Fulmich is a German slash American lawyer.
[00:15:03.079 --> 00:15:07.742]  He knocked it out of the park with his big public hearings or grand jury hearings.
[00:15:08.642 --> 00:15:18.426]  That were unofficial but had top scientists from around the world and experts and there was indictments of Bill Gates and the globalist Fauci, Peter Daszak, you name it.
[00:15:18.967 --> 00:15:24.529]  And he'll be joining us with updates for the first 30 minutes of the next hour.
[00:15:24.549 --> 00:15:29.231]  And then we have several other big guests as well and Jay Dyer coming up.
[00:15:30.235 --> 00:15:35.275]   on this Friday broadcast. Next segment I'm going to get into the bio labs and the total admission
[00:15:35.275 --> 00:15:40.716]   of it now and the bizarre weird way they're trying to spin it and why it's so dangerous,
[00:15:40.716 --> 00:15:48.316]   not just for us, but for this delusional ruling class. But let me just hit some of the other news
[00:15:48.316 --> 00:15:54.475]   that's going on that's all interconnected. There's some good news. Florida Senate approves Bill
[00:15:54.475 --> 00:15:58.635]   Banning Critical Race Theory Gender Identity Classes, which is the whole thing to make kids
[00:15:58.635 --> 00:16:03.436]   hate each other, hate who they are, create racism, and convince children to be sterilized
[00:16:03.436 --> 00:16:06.955]  and have parental rights basically taken away.
[00:16:07.163 --> 00:16:08.243]  That is a huge story.
[00:16:08.263 --> 00:16:13.224]  We're going to be getting to that more because I got a whole stack of how the globals are going after the children.
[00:16:13.284 --> 00:16:14.725]  Wait till you see the latest developments.
[00:16:14.825 --> 00:16:15.445]  It's next level.
[00:16:16.805 --> 00:16:17.805]  Got some more good news.
[00:16:17.865 --> 00:16:20.206]  Tech giants hit with antitrust probes.
[00:16:22.807 --> 00:16:23.748]  And then some bad news.
[00:16:23.788 --> 00:16:24.728]  We told you this was coming.
[00:16:25.409 --> 00:16:33.234]  This was already done in Central America and South America, causing super strains on record.
[00:16:33.374 --> 00:16:35.035]  And of course, it was Bill Gates doing it as usual.
[00:16:35.555 --> 00:16:36.696]  This is not a James Bond movie.
[00:16:36.716 --> 00:16:38.037]  This is a real James Bond life.
[00:16:38.337 --> 00:16:39.378]  And he's a real supervillain.
[00:16:39.998 --> 00:16:45.102]  Scientists to release GMO mosquitoes funded by Gates Foundation in California and Florida.
[00:16:47.463 --> 00:16:48.304]  Wait till you hear what they do.
[00:16:50.694 --> 00:16:51.775]  So that's all coming up.
[00:16:52.175 --> 00:16:54.116]  But I want to talk about delusion here.
[00:16:55.497 --> 00:17:01.441]  Because it's not just that CNN and ABC News and Republican and Democrat leaders lie to us.
[00:17:03.182 --> 00:17:05.283]  When they lie to us, they lie to themselves.
[00:17:06.004 --> 00:17:11.027]  Because that puts out into the culture disinformation that causes a breakdown of society long-term.
[00:17:12.648 --> 00:17:26.635]   But when you think about the haughty, arrogant, chutzpah, bravado-filled Humorous domes that they live in.
[00:17:26.655 --> 00:17:29.876]  They're little dome cities of denial and lies.
[00:17:31.637 --> 00:17:42.663]  You realize how much danger the culture and society is because one big problem with communist Chinese society is nobody wants to tell their bosses that they're wrong and nobody wants to tell the underlings that they're wrong.
[00:17:43.103 --> 00:17:48.906]  So there's no real accountability and so you get a lot of disasters and a lot of problems and a lot of corruption.
[00:17:50.171 --> 00:17:56.953]  And America's never been perfect, but we have been about accountability and about promoting who actually does the best job, at least more than other countries.
[00:17:57.353 --> 00:17:59.354]  That's why we were the place everybody wanted to move.
[00:17:59.614 --> 00:18:09.197]  That's why we had more than half the world's wealth and why we had more than half the inventions and everything, because we got out of the way of successful people and let them be successful.
[00:18:10.319 --> 00:18:17.082]  But now the bureaucracies that grew up around that don't want the general public to be able to climb the ladder anymore and supplant the old elites.
[00:18:17.563 --> 00:18:22.525]  That's what you're supposed to do is bring in new innovating elites and get rid of the old elites.
[00:18:23.166 --> 00:18:33.771]  But invariably in history you get corrupt decadent elites that decide to just wage war on the general public because they don't want to be replaced with the free will of the public.
[00:18:35.205 --> 00:18:36.406]  And that's the whole globalist plan.
[00:18:36.466 --> 00:18:38.467]  So, here is Lindsey Graham.
[00:18:38.487 --> 00:18:39.848]  If you're a radio listener, you're lucky.
[00:18:39.868 --> 00:19:09.705]   You don't have to look at him, but I mean, when you see the face of someone in ecstasy, on a complete power trip, being driven around in the back of a black SUV, just drunk on power, drunk that he's a neocon warmonger, drunk on the fact that he plays footsies with the Democrats, And he's with ecstasy in his eyes talking about Joe Biden being the best person that God ever made.
[00:19:11.586 --> 00:19:23.833]  And you look at that, and you look at this guy saying, assassinate Putin and let's have a nuclear war and all this, and you see the same weird power trip look in their eyes when they say things like this.
[00:19:27.139 --> 00:19:27.780]  I mean, I'll just say it.
[00:19:27.820 --> 00:19:30.061]  Lindsey Graham's obviously a pervert, like all of them.
[00:19:30.101 --> 00:19:30.662]  We all know that.
[00:19:31.642 --> 00:19:36.446]  But, but... I mean, these are a bunch of perverts, folks.
[00:19:36.486 --> 00:19:44.091]  These are a bunch of insane people that shouldn't be running a hamburger stand or cleaning your house, much less running the planet.
[00:19:44.412 --> 00:19:45.652]  And that's why we're in so much danger.
[00:19:45.853 --> 00:19:46.213]  Here he is.
[00:19:48.385 --> 00:19:52.526]  If you can't admire Joe Biden as a person, then it's probably you got a problem.
[00:19:54.047 --> 00:19:57.588]  You need to do some self-evaluation, because what's not to like?
[00:19:58.288 --> 00:20:02.989]  And he's the nicest person I think I've ever met in politics.
[00:20:03.589 --> 00:20:04.069]  Is that right?
[00:20:04.789 --> 00:20:07.070]  He is as good a man as God ever created.
[00:20:08.450 --> 00:20:11.131]  He is as good a man as God ever created.
[00:20:11.151 --> 00:20:13.932]  He can hardly talk!
[00:20:15.151 --> 00:20:16.292]  He says, big deal, so what?
[00:20:16.312 --> 00:20:17.433]  You don't mind paying more for gas?
[00:20:17.793 --> 00:20:18.554]  It's gonna get higher!
[00:20:19.294 --> 00:20:20.515]  All they give us is arrogance.
[00:20:20.635 --> 00:20:22.717]  Saki is just insufferable.
[00:20:23.137 --> 00:20:27.181]  But that's all they've got is their own delusion, their own cult that they're deep into.
[00:20:27.221 --> 00:20:29.923]  And nobody's in a worse place than people at the top of a cult.
[00:20:31.364 --> 00:20:33.826]  Because when it all comes down, they're the ones that are gonna go down.
[00:20:34.106 --> 00:20:35.427]  Here's a couple other delusional clips.
[00:20:35.447 --> 00:20:36.108]  Here's Saki.
[00:20:37.523 --> 00:20:43.730]  Talking about, you know, the fault that all those commodities are up and the prices are up, not because of globalist devaluation or overprinting of money.
[00:20:44.071 --> 00:20:44.752]  No, no, no, no.
[00:20:44.792 --> 00:20:48.016]  Not QE2 and QE3, QE4, QE5.
[00:20:48.356 --> 00:20:48.917]  No, no, no.
[00:20:49.117 --> 00:20:49.818]  It's Putin.
[00:20:50.038 --> 00:20:55.064]  And then here's CNN gaslighting, going, of course it's not Biden's fault.
[00:20:55.104 --> 00:20:55.505]  Here it is.
[00:20:56.778 --> 00:20:59.159]  And so to that point, inflation goes up today.
[00:20:59.179 --> 00:21:01.979]  The President's statement blames the Putin price hike.
[00:21:02.459 --> 00:21:07.280]  Are you guys just going to start blaming Putin for everything until the midterms?
[00:21:07.701 --> 00:21:15.602]  Well, we've seen the price of gas go up at least 75 cents since President Putin lined up troops on the border of Ukraine.
[00:21:15.742 --> 00:21:19.823]  And last month, the statement didn't mention the Putin price hike.
[00:21:19.903 --> 00:21:22.044]  It mentioned inflation because of the pandemic.
[00:21:22.184 --> 00:21:22.584]  Why is that?
[00:21:23.496 --> 00:21:27.538]  Well, Peter, last year, last two years, there was a global pandemic.
[00:21:27.979 --> 00:21:38.305]  Everyone who's global economists have all agreed that that has been the biggest contributor to date of inflation because of the impact on the supply chain.
[00:21:38.865 --> 00:21:44.265]   global events impact the economy, the global economy, as well as global inflation.
[00:21:44.265 --> 00:21:50.703]   And the price hikes as a result that have escalated over the course of time of President
[00:21:50.703 --> 00:21:56.625]   Putin's further invasion of the impact on the global oil markets are of course...
[00:21:56.625 --> 00:22:00.664]   To inflation this month was an increase in gas and energy prices as markets reacted to
[00:22:00.664 --> 00:22:02.984]  Putin's aggressive actions.
[00:22:02.984 --> 00:22:05.984]  CNN Global Economic Analyst Rana Bhurhar joins us now.
[00:22:05.984 --> 00:22:07.703]  Rana, great to have you here.
[00:22:07.703 --> 00:22:14.065]   Okay, so as you probably know, many politicians act as though it's President Biden who caused
[00:22:14.065 --> 00:22:16.345]  inflation and that he can fix this.
[00:22:16.469 --> 00:22:18.269]  Can he do something about it?
[00:22:18.609 --> 00:22:20.270]  Well, he can do things at the margins.
[00:22:20.290 --> 00:22:25.011]  You know, he can release some of their strategic petroleum reserves, which he's already called for.
[00:22:25.671 --> 00:22:30.133]  You know, he can probably try and get bipartisan agreement for more drilling.
[00:22:30.193 --> 00:22:32.293]  That's something that's on the table.
[00:22:32.734 --> 00:22:33.894]  Let's stop right there.
[00:22:34.494 --> 00:22:37.035]  He killed all the permits and killed the Keystone Pipeline.
[00:22:37.815 --> 00:22:40.416]  And they're the ones that put the sanctions on the Russian oil.
[00:22:41.716 --> 00:22:47.597]  So he directly did all of the things, and the private Federal Reserve had the monetary policy that triggered all of this.
[00:22:48.897 --> 00:22:50.157]  The globalists that run the U.S.
[00:22:50.197 --> 00:22:54.798]  government are responsible for about 70% of the problem, the Chinese, the rest.
[00:22:56.598 --> 00:22:57.259]  Everybody knows that.
[00:22:57.359 --> 00:22:58.399]  Any real economists say that.
[00:22:58.579 --> 00:23:01.979]  But they go, oh no, all the economists agree, it's all Vladimir Putin's fault.
[00:23:02.240 --> 00:23:02.760]  Yeah, right.
[00:23:03.460 --> 00:23:07.278]   Ladies and gentlemen, Thank you so much for joining us.
[00:23:09.760 --> 00:23:15.043]  I will tell listeners that you definitely do not want to miss any of next week's shows.
[00:23:16.564 --> 00:23:17.584]  I'm going to leave it at that.
[00:23:19.886 --> 00:23:32.053]  You know, this interview with President Trump, with the great folks over at Full Sin, I've been a fan of them for five, six years, got 5 million views in about five hours.
[00:23:32.754 --> 00:23:34.315]  It was trending to get 100 million views.
[00:23:35.495 --> 00:23:37.996]  And so they killed it on YouTube, an interview with the President.
[00:23:40.816 --> 00:23:47.718]  And they did it because he said he's not for Russia invading Ukraine, and he threatened to nuke Russia if Putin did it, which is now on record.
[00:23:48.638 --> 00:24:02.360]  So they don't want you hearing from him, but we have archived it as of last night, banned by YouTube, full interview by the Full Send podcast folks, right there.
[00:24:03.721 --> 00:24:05.911]   And so, I'm just going to tell you this.
[00:24:08.652 --> 00:24:12.353]  We got some as big interviews as you can get next week.
[00:24:13.193 --> 00:24:17.174]  And I don't like to jinx stuff before you get a fish in the boat, but it's going to be a big week next week.
[00:24:18.574 --> 00:24:20.155]  And I got to go on the road to do it.
[00:24:22.935 --> 00:24:26.896]  And so look for that stuff out Tuesday or Wednesday.
[00:24:26.916 --> 00:24:29.257]  It's going to be taped.
[00:24:32.998 --> 00:24:34.458]  I know a lot of other stuff I can't tell you.
[00:24:35.427 --> 00:24:39.290]  Not just about interviews, but there are big movements taking place, a lot of stuff going on.
[00:24:41.492 --> 00:24:53.682]  Let's just say that humanity goes to sleep and lets tyrants take over for a while, but then once humanity starts getting messed with, people that want to be left alone get involved, and then the New World Order's got a big problem on their hands.
[00:24:54.643 --> 00:25:04.711]  The Just Leave Me Alone crowd is now coming out of their dog houses, and the New World Order had really better get ready for some problems.
[00:25:05.711 --> 00:25:09.294]  Their incompetent asses have reached the end of the road.
[00:25:11.856 --> 00:25:17.881]  And if they would just leave us alone and let us be productive, they could run around and keep their stolen wealth.
[00:25:17.901 --> 00:25:21.744]  Because I understand it's very dangerous to actually punish these people.
[00:25:22.405 --> 00:25:24.487]  They'll blow the world up to stop us from doing it.
[00:25:25.087 --> 00:25:35.847]   So just like they let Napoleon go the first time and said, now you just go live on this island with a thousand of your soldiers and promise not to invade anybody again and we'll We'll let you have your own island.
[00:25:37.368 --> 00:25:40.309]  Then, of course, he came back again and took over the rest of Europe one more time.
[00:25:40.349 --> 00:25:46.491]  So the next time, they basically locked his ass up and said, now you can have 20 soldiers or whatever it was.
[00:25:48.551 --> 00:25:49.752]  And you can't leave this castle.
[00:25:50.072 --> 00:25:51.132]  Used to you had the whole island.
[00:25:51.152 --> 00:25:52.172]  Now you can't leave the castle.
[00:25:53.513 --> 00:25:55.793]  And I just, these people just have to stop.
[00:25:55.853 --> 00:25:57.194]  They just have to stop.
