[00:00:00.000 --> 00:00:17.199]  [MUSIC]
[00:07:39.614 --> 00:07:41.155]  They use the term internment camp.
[00:07:41.915 --> 00:07:45.778]  You know, where Novak Djokovic is being held right now.
[00:07:45.798 --> 00:07:47.720]  They said, oh, come on in, you got natural immunity?
[00:07:48.020 --> 00:07:48.700]  Yeah, that's good.
[00:07:48.760 --> 00:07:49.761]  You can come to Australia.
[00:07:49.801 --> 00:07:52.823]  You're locked up now for 14 days in a literal flea bag.
[00:07:52.964 --> 00:07:54.785]  There's literally fleas in there, he says, biting him.
[00:07:56.366 --> 00:07:57.267]  That's the punishment.
[00:07:57.367 --> 00:08:00.449]  Oh, but all the globalists on their private jets, they're all exempt.
[00:08:00.489 --> 00:08:03.972]  Of course, they're part of the global Blue Pass initiative with the UN.
[00:08:05.674 --> 00:08:06.535]  They're all exempt.
[00:08:09.598 --> 00:08:16.205]  And that ties into this bill right here, which by the way is sponsored by Bill Gates and was even introduced before the COVID release.
[00:08:16.865 --> 00:08:19.428]  Procedures for Isolation and Quarantine.
[00:08:19.448 --> 00:08:19.868]  The bill.
[00:08:20.569 --> 00:08:21.470]  WAC 246-100-040.
[00:08:21.610 --> 00:08:25.895]  Oh, and look!
[00:08:25.995 --> 00:08:28.878]  All over the news, it's even being announced all over local.
[00:08:29.910 --> 00:08:31.071]  Austin Radio, where I live.
[00:08:31.092 --> 00:08:33.454]  I was just trying to listen to local radio this weekend.
[00:08:33.474 --> 00:08:34.976]  Summoned three times.
[00:08:35.677 --> 00:08:36.878]  Even caught it on video once.
[00:08:38.160 --> 00:08:40.762]  They just announced the National Guard's gonna be on the streets.
[00:08:40.983 --> 00:08:42.665]  The military, just getting you used to it.
[00:08:42.845 --> 00:08:44.046]  I'm not against the military.
[00:08:44.286 --> 00:08:48.131]  I'm against it being used in a medical tyranny, biomedical security state.
[00:08:49.002 --> 00:08:49.682]  And here it is.
[00:08:50.203 --> 00:08:56.106]  National Guards step in to alleviate pressure on hospitals overwhelmed by Omicron wave.
[00:08:56.507 --> 00:09:00.969]  But really they're overwhelmed by firing up to a third of the nurses and doctors nationwide.
[00:09:00.989 --> 00:09:04.672]  That's the real reason when you dig into the actual legislative hearings and things.
[00:09:04.912 --> 00:09:06.453]  But they tell you it's Omicron.
[00:09:06.633 --> 00:09:14.277]  But there's this new super cold all over the world that's killing people on record who happen to be double and triple vaxxed.
[00:09:14.457 --> 00:09:18.240]  Even the BBC admits it's just a mystery illness, NPR says.
[00:09:18.860 --> 00:09:21.742]  We don't know why their own bodies are attacking them and eating holes in them.
[00:09:22.303 --> 00:09:29.169]  It's called ADE, Antibody Dependency Enhancement, and that's what the top scientists all warned almost two years ago would happen.
[00:09:30.590 --> 00:09:31.691]  Isn't it interesting?
[00:09:32.651 --> 00:09:35.734]  Oh, but other countries, their camps are bad though, our camps are good.
[00:09:36.214 --> 00:09:42.900]  Some escape by paying bribes, cross rivers, risk lives to return to Kim Jong-un's North Korea.
[00:09:45.387 --> 00:09:49.330]  Oh my gosh, it's an article about how great Kim Jong Un is and how it's wonderful living in a camp.
[00:09:49.930 --> 00:09:51.611]  That's out of Yahoo News.
[00:09:52.592 --> 00:09:55.014]  All part of the gaslighting, everyone, ladies and gentlemen.
[00:09:56.034 --> 00:09:57.015]  All part of the lies.
[00:09:57.656 --> 00:09:58.996]  And that ties in with this.
[00:10:00.277 --> 00:10:02.559]  The world economy is being collapsed by design.
[00:10:02.979 --> 00:10:11.005]  The powerful private central banks are issuing themselves unlimited Chinese currency, European Union currency, United States currency.
[00:10:12.486 --> 00:10:20.170]  And it's all being devalued at record rates while they buy up infrastructure and real companies and patents and raw land and resources.
[00:10:21.731 --> 00:10:31.297]  And then you're going to be left, I'm going to be left, holding the bag of hyperinflation and devalued currencies with greater debt for all at a Weimar Republic level.
[00:10:32.277 --> 00:10:37.480]  And as the political cover, that's why they've primed on all the news and TV and movies we know from the WikiLeaks.
[00:10:37.700 --> 00:11:00.873]   I mean, I can watch the propaganda and tell you what they're doing, so can you, but They admit in the WikiLeaks from five and a half years ago when it came out that the left was working with the establishment and the media and big tech to create cultural division to have that be the cover for the new order they're launching on the ashes of the collapsed nation and world.
[00:11:01.873 --> 00:11:02.654]  The Great Reset.
[00:11:03.154 --> 00:11:03.894]  The Build Back Better.
[00:11:04.963 --> 00:11:08.726]  That's what's frustrating is there's the plan all right there in the open.
[00:11:08.766 --> 00:11:19.816]  So I told you that before they launched this financial collapse and the Great Reset, we were talking about Klaus Schwab and the rest of it 20 years ago before anybody else was, because he's the head of the Bilderberg Group too.
[00:11:19.836 --> 00:11:21.858]  That's the most powerful group they run at all.
[00:11:22.218 --> 00:11:22.838]  He's the head of it.
[00:11:23.879 --> 00:11:25.220]  He's the head manager of it.
[00:11:25.841 --> 00:11:31.486]  It gets the globals together once a year, but they have steering meetings every quarter or so at secret locations.
[00:11:32.816 --> 00:11:40.906]  Some of those minutes leaked from a Rockefeller, Bill Gates, Ted Turner, George Soros, Oprah Winfrey meeting 13 years ago.
[00:11:40.946 --> 00:11:46.112]  And we're talking about forced depopulation through vaccines.
[00:11:46.592 --> 00:11:48.194]  Oh, that's Wall Street Journal.
[00:11:48.514 --> 00:11:50.537]  And here you are 13 years later.
[00:11:50.657 --> 00:11:51.338]  You're living it.
[00:11:52.512 --> 00:11:53.413]  You will own nothing.
[00:11:53.473 --> 00:11:54.674]  You will have nothing.
[00:11:54.714 --> 00:11:56.035]  You will drink sewage water.
[00:11:56.435 --> 00:11:57.316]  You will eat bugs.
[00:11:57.416 --> 00:11:58.096]  That's what they say.
[00:11:58.276 --> 00:12:07.343]  And they're just telling you and laughing at you once they collapse the original old economy and force you onto the nightmare new economy that they have prepared.
[00:12:07.724 --> 00:12:12.367]  So, here's some of the headlines right here.
[00:12:12.427 --> 00:12:13.388]  Remember all these?
[00:12:14.869 --> 00:12:16.971]  Here's one out of the Washington Post.
[00:12:17.927 --> 00:12:21.993]  A short history of Alex Jones claiming that the left was about to start a second civil war.
[00:12:22.294 --> 00:12:24.117]  That detailed exactly how they're going to do it.
[00:12:24.738 --> 00:12:31.168]  And use the economic collapse with race war and sectarian violence and left-right violence as the cover.
[00:12:32.922 --> 00:12:34.843]  Oh, that didn't age well for the Washington Post, did it?
[00:12:35.464 --> 00:12:40.506]  Civil War post by right-wing radio host roundly mocked on Twitter.
[00:12:40.867 --> 00:12:43.728]  July 4th, 2018.
[00:12:43.788 --> 00:12:44.509]  Isn't it funny?
[00:12:45.229 --> 00:12:46.630]  Second Civil War letters.
[00:12:46.650 --> 00:12:49.691]  Alex Jones' conspiracy ignites a parody conflict.
[00:12:51.673 --> 00:12:55.114]  With talk of civil war, America enters Alex Jones' wheelhouse.
[00:12:55.395 --> 00:12:55.775]  Oh, that's...
[00:12:57.506 --> 00:12:58.406]  That's what they're now having to do.
[00:12:58.487 --> 00:12:59.827]  And here's the news today.
[00:13:00.187 --> 00:13:01.108]  This is just a few of them.
[00:13:01.708 --> 00:13:03.249]  We are in a civil war.
[00:13:03.309 --> 00:13:08.312]  Oh, because the CIA said two weeks ago, officially, run by the Carnegie Endowment that controls this.
[00:13:08.612 --> 00:13:10.553]  And so that's why I said, get ready now in a couple of weeks.
[00:13:10.853 --> 00:13:11.854]  They're getting their marching orders.
[00:13:11.894 --> 00:13:21.359]  The news will now announce we're in a civil war, officially, and tell you who the good guys are, the globalists, the offshore banks, the communist Chinese, who are the bad guys, the Christians, the conservatives, the white people, the gun owners.
[00:13:21.919 --> 00:13:22.879]  Again, for divide and conquer.
[00:13:22.959 --> 00:13:24.340]  Oh, you didn't know the white's your enemy.
[00:13:24.580 --> 00:13:25.901]  So we all fight each other and they win.
[00:13:27.139 --> 00:13:27.579]  That's right.
[00:13:27.639 --> 00:13:29.281]  We're in a new civil war.
[00:13:30.181 --> 00:13:31.182]  And then the London Guardian.
[00:13:32.003 --> 00:13:32.583]  Is the U.S.
[00:13:32.663 --> 00:13:35.085]  really heading for a second civil war?
[00:13:35.105 --> 00:13:36.386]  Oh, that's out today.
[00:13:36.767 --> 00:14:09.620]   Dozens of these I saw all over TV just getting you ready for the financial collapse that they've already Implemented, we're already in the middle of, and as we're collapsing, then they just have race war and division, and blame it on local police, and then the cities burn, and then confidence implodes, and the IMF and World Bank and private families come in, like they've done in all over the world, other nations, and buy up everything, pennies on the dollar, with all the fiat currency they've got, and then you get a global social credit score on your phone, where if you don't behave like they want, and do what they want, and take all the shots they want, and pay the carbon taxes they want,
[00:14:10.260 --> 00:14:24.834]  Well, the new paramilitary police, because they're firing all the regular police and creating those that have sworn allegiance to the globalists, that domestic security force Obama talked about that's just as big and just as strong as our military, well, they come and kill you.
[00:14:25.234 --> 00:14:26.555]  But it's okay because they're liberal.
[00:14:27.611 --> 00:14:29.012]  And I'm going to explain that when we come back.
[00:14:29.032 --> 00:14:32.755]  We actually have them announcing they're going to dissolve all the major police forces.
[00:14:33.275 --> 00:14:36.638]  And they've already got trained with guns, liberal police.
[00:14:36.658 --> 00:14:43.163]  They're going to be deputized by, oh that's right, Pfizer and Homeland Security through the health department.
[00:14:43.323 --> 00:14:44.824]  I've got the legislation all right here.
[00:14:45.724 --> 00:14:46.865]  And they've all been training.
[00:14:47.366 --> 00:14:53.070]  They've all been training to come and murder you and your family one way or another with deadly injections or lead.
[00:14:53.189 --> 00:14:55.189]  Prepare yourselves.
[00:14:55.189 --> 00:15:01.189]  [Music]
[00:15:01.189 --> 00:15:11.649]   Alright, later in the week, ladies and gentlemen, I am going to expose espionage by the Democratic Party against
[00:15:11.649 --> 00:15:12.189]  Infowars.
[00:15:12.931 --> 00:15:14.431]  Literal criminal stuff.
[00:15:16.051 --> 00:15:18.732]  And it's going to be huge news.
[00:15:19.792 --> 00:15:20.972]  But you have to understand something.
[00:15:21.612 --> 00:15:23.493]  I don't want to make the broadcast about us.
[00:15:23.693 --> 00:15:27.893]  We're just one emplacement on the battlefield in this fight for human liberty and dignity.
[00:15:28.674 --> 00:15:31.134]  Everything you see happening to us is because they're coming after you.
[00:15:31.792 --> 00:15:33.273]  That's the truest thing Trump would ever say.
[00:15:33.834 --> 00:15:35.315]  Hey, they're trying to get through me to get to you.
[00:15:35.335 --> 00:15:37.076]  They're coming after me because I'm standing in their way.
[00:15:37.476 --> 00:15:39.898]  Well, we're definitely standing in the globalist way.
[00:15:39.958 --> 00:15:44.982]  You're standing with us with your word of mouth, your prayers, and when you buy the products at mfullmorestore.com.
[00:15:45.482 --> 00:15:50.906]  Only that has allowed us to build this base of resistance that the globalists hate so much even existing.
[00:15:51.386 --> 00:15:58.630]  Because if you don't have a base of operations, you can't launch a peaceful resistance against tyranny.
[00:15:58.830 --> 00:16:00.490]  And they don't want us to have any institutions.
[00:16:00.911 --> 00:16:09.014]  That's why they're now all over the Washington Post, all over the New York Times, saying, oh, in ways, the Trump base, which it's not the Trump base.
[00:16:09.034 --> 00:16:11.356]  Nothing against Trump in the main.
[00:16:11.796 --> 00:16:14.877]  It's just that he wrote in on the populist Americana movement.
[00:16:15.237 --> 00:16:16.118]  It's we the people.
[00:16:17.498 --> 00:16:27.764]  By labeling American flags and Bill of Rights and Constitution and national sovereignty and good economic policy as Trump, they can pigeonhole it and then it rises and falls with Trump.
[00:16:27.984 --> 00:16:28.685]  That's not the case.
[00:16:28.725 --> 00:16:34.008]  But the headlines are all, Trump, we need to block Trump ISPs.
[00:16:34.448 --> 00:16:36.609]  We need to block the internet service providers.
[00:16:36.649 --> 00:16:38.130]  We need to block the URLs.
[00:16:38.450 --> 00:16:40.231]  We need to shut them down.
[00:16:40.291 --> 00:16:41.592]  We need to take them down.
[00:16:41.612 --> 00:16:59.044]   And if you remember, Before the last election, in 2020, I told you, I said, when they steal the election from Trump with mail-in ballots, they're calling it the Red Mirage, and the days after, they will then take him completely off the internet.
[00:16:59.324 --> 00:17:05.668]  And they were already blocking him and deleting his tweets and shadow banning him the day after the election.
[00:17:10.191 --> 00:17:22.439]  And so with 303 days out from the election, where every even establishment poll has Republicans winning by 15, 20 points, a huge political realignment.
[00:17:22.840 --> 00:17:30.565]  Major polls in the Midwest, the East Coast, the West Coast show Hispanic Americans at above 50% planning to vote Republican.
[00:17:32.842 --> 00:17:34.363]  Not because they think Republicans are perfect.
[00:17:34.463 --> 00:17:35.143]  They're far from it.
[00:17:35.303 --> 00:17:39.585]  But they understand we've got a globalist enemy force literally destroying the country.
[00:17:39.785 --> 00:17:43.506]  And they're not going to have any future if they don't finally wake up out of the Democrat mind control.
[00:17:44.606 --> 00:17:47.808]  And that's a benchmark of how the Democrats know they've been rejected.
[00:17:48.108 --> 00:17:50.149]  They're known enemies that work with foreign powers.
[00:17:50.829 --> 00:17:53.810]  We know they're trying to wreck the country to consolidate and totally take control.
[00:17:55.180 --> 00:18:06.066]  So that once America's bankrupted, they can literally dominate us and control us and make us submit to becoming an authoritarian regime that they're going to control and then invade the rest of the planet with.
[00:18:07.666 --> 00:18:10.768]  Germany today, tomorrow the world, as Adolf Hitler said.
[00:18:11.108 --> 00:18:14.270]  America today, tomorrow the world, say the globalists.
[00:18:16.391 --> 00:18:20.253]  So, ladies and gentlemen, so much is happening.
[00:18:21.265 --> 00:18:26.867]  So much is unfolding, and you're living in the middle of history right now.
[00:18:28.956 --> 00:18:32.999]  They have a worldwide economic collapse coming by design to consolidate control.
[00:18:33.580 --> 00:18:54.197]  The globalists ride it up on the front end with all the fiat currency they give themselves, all the debt devaluation they give us, and then on the other side, they have all the assets, we have nothing, and then they really consolidate power and control, not just so they're worth hundreds and hundreds and hundreds of billions of dollars, soon to be trillionaires, because it's devalued, multi-trillionaires, then quadrillionaires.
[00:18:55.646 --> 00:19:03.714]  No, but the actual real assets, so they then own the infrastructure and can dictate forced depopulation on everyone.
[00:19:04.635 --> 00:19:11.682]  Where you will accept becoming poor, you will accept taking deadly injections, just to get a little bit of credits on your new world ID card.
[00:19:13.084 --> 00:19:15.887]  That is the holy grail of the Davos Group.
[00:19:18.542 --> 00:19:20.724]  It's the holy grail of the New World Order.
[00:19:20.764 --> 00:19:22.646]  It's what all the big Wall Street companies are saying.
[00:19:23.086 --> 00:19:24.387]  Oh, we're liberals now.
[00:19:24.908 --> 00:19:33.355]  Because of what's happening, we want to give you all a card that just gives you money, but you've got to do what we want and behave yourself or the money stops.
[00:19:35.157 --> 00:19:41.082]  Oh, and you can only spend that money at certain approved stores and companies, not with mom and pops.
[00:19:41.949 --> 00:19:46.395]  It's the end of cash, the end of medical freedom, the end of the country, the end of everything.
[00:19:46.635 --> 00:19:48.277]  It's not around the bend, folks.
[00:19:48.457 --> 00:19:48.998]  It's here.
[00:19:50.119 --> 00:19:50.360]  Now.
[00:19:52.783 --> 00:19:52.923]  Now.
[00:19:54.201 --> 00:19:55.342]  I've just scratched the surface.
[00:19:55.482 --> 00:19:57.523]  I've got to hit the massive COVID news.
[00:19:57.644 --> 00:19:59.065]  I've got to hit the Civil War news.
[00:19:59.585 --> 00:20:03.868]  I've got to hit this incredible damage control Reuters AP proclaim.
[00:20:04.208 --> 00:20:06.470]  No evidence of mass formation psychosis.
[00:20:07.070 --> 00:20:12.875]  This is an incredible stack I'm going to hit at the start of the next hour and really spend some time on because this is next level.
[00:20:13.375 --> 00:20:17.238]  The mind control they've been caught in and how it's blown up in their face and it gives us a lot of hope.
[00:20:18.505 --> 00:20:20.305]  And that's the next thing I was going to say.
[00:20:20.305 --> 00:20:25.384]   I'm only telling you how horrible all of this is and how bad all of this is so you get out
[00:20:25.384 --> 00:20:29.705]   of your comfort zone and reach out to others and warn them and so they warn others and
[00:20:29.705 --> 00:20:33.184]  so people know what's coming because this is all coming.
[00:20:33.184 --> 00:20:34.665]  Everything I told you is already here.
[00:20:34.665 --> 00:20:36.305]  Now I'm telling you what's coming.
[00:20:36.305 --> 00:20:38.905]  Most of you don't need me to tell you what's coming.
[00:20:38.905 --> 00:20:43.585]   But I'm telling you, we've got to get people to understand the villains of the UN, the
[00:20:43.585 --> 00:20:47.184]   villains of the big corporations, the villains of the Democratic Party.
[00:20:47.184 --> 00:20:52.425]   They've intimidated the Republicans into silence, most of them, and they are literally scientific
[00:20:52.425 --> 00:20:56.745]   dictators that see you as dumb animals and believe they're doing a good job impoverishing
[00:20:56.745 --> 00:21:02.345]   you and poisoning you and robbing you and enslaving you and ultimately killing you.
[00:21:03.317 --> 00:21:06.658]  You are a toxic product to be removed.
[00:21:06.958 --> 00:21:09.738]  You are worse than just not having any value.
[00:21:09.798 --> 00:21:11.839]  You are seen as a negative.
[00:21:13.639 --> 00:21:17.360]  You are seen as garbage to be disposed of, and you have been warned.
[00:21:18.920 --> 00:21:26.882]  Now, I'm going to hit all this coming up next segment, but I wanted to just speak to this, because I'm going to read to you from the bills they've got all over the country.
[00:21:27.765 --> 00:21:35.971]  That major Democratic governors are supporting and are set to pass in places like New York, where it describes how you will be kept in COVID camps for your behavior.
[00:21:36.891 --> 00:21:49.860]  They're already going away from the pretense, as I told you they would do, that once the camps open, once they start, we already saw what happened in Europe and Australia and New Zealand, and now Canada, that then they go, you know what, we're just going to keep the troublemakers in there too.
[00:21:51.004 --> 00:21:53.666]  You protest this, or you don't take the shot.
[00:21:54.267 --> 00:21:54.987]  That's in the bills.
[00:21:55.248 --> 00:21:56.309]  Oh, you didn't take the shot?
[00:21:56.369 --> 00:21:57.430]  You go to 1-2!
[00:21:58.190 --> 00:22:01.213]  See, and that's in the CDC document, shielding in place.
[00:22:01.593 --> 00:22:07.312]   It says, we're gonna go take children out of homes to put them in shield centers,
[00:22:07.312 --> 00:22:09.692]  'cause they'll be safer at the shield center.
[00:22:09.692 --> 00:22:14.333]   We're gonna take your children from healthy parents and put them in a shield center.
[00:22:14.333 --> 00:22:16.673]  And they're doing that now in areas of Europe.
[00:22:16.673 --> 00:22:23.112]   This is training you to have your children taken away from you, the last line to ever cross
[00:22:23.112 --> 00:22:25.653]   when they know they've broken your will and broken your back.
[00:22:25.653 --> 00:22:31.951]   And again, they're introducing people to the camps they're building and the facilities
[00:22:31.951 --> 00:22:35.132]   all over the world to the cover story of why they're doing this.
[00:22:35.339 --> 00:22:40.084]  That way, when there's no food, starving in the streets, no power, when they turn the power off, that's their plan.
[00:22:40.304 --> 00:22:41.345]  Claiming it's a cyber attack.
[00:22:41.366 --> 00:22:43.067]  Probably claim I launched it.
[00:22:43.107 --> 00:22:43.648]  I'm not joking.
[00:22:45.208 --> 00:23:06.248]   American populace launched cyber attack, a Christian group of troglodytes who, you know, believe in not having technology, following the Unabomber Code, and Alex Jones knocked out the US power supply, but Klaus Schwab is beaming in, and we've got Television projection systems back up in some areas of the cities where you can go and it's the only media.
[00:23:06.428 --> 00:23:12.415]  Nothing else works but on the screen is the UN and Klaus Schwab telling us he has bugs for you to eat.
[00:23:13.176 --> 00:23:13.997]  And that will happen.
[00:23:14.037 --> 00:23:16.219]  He'll be up there saying, I have bugs for you.
[00:23:16.459 --> 00:23:17.621]  And you go, that sounds insane.
[00:23:19.659 --> 00:23:20.780]  I've cracked their code, folks.
[00:23:21.401 --> 00:23:32.130]  They understand epigenetics, and they understand that you don't have any instincts to face a dictator that tells you, I'm going to enslave you, I'm going to hurt you, I'm going to starve you to death.
[00:23:33.191 --> 00:23:41.097]  So when someone tells you that, you flip to it and kind of go into Stockholm Syndrome, because it's one thing if the guy said, oh, I'm taking your freedom and your kids to a camp for fun.
[00:23:41.317 --> 00:23:47.529]   But when they tell you they're doing it because you're a cockroach that needs to You found it.
[00:23:47.829 --> 00:23:49.370]  The tip of the spear.
[00:23:49.870 --> 00:23:52.012]  It is the Alex Jones Show.
[00:23:52.052 --> 00:24:02.218]  You know, if we don't turn this around, there's gonna come a time when all you're gonna get is approved Hollywood garbage and no other talk show host.
[00:24:02.978 --> 00:24:09.102]  Nobody else will be allowed to have any say on air except the globalists and their one-world government propagandists.
[00:24:09.843 --> 00:24:13.125]  And everybody else is gonna be starving to death and in slave labor camps.
[00:24:13.845 --> 00:24:14.806]  And that's the official plan.
[00:24:16.337 --> 00:24:19.819]  And you go talk to the average Democrat, they're in on it, they love it, and they can't wait.
[00:24:22.181 --> 00:24:31.387]  And that's why I start talking fast and getting upset here, is because I did a lot of research, a lot of preparation for this show.
[00:24:31.407 --> 00:24:40.573]  And then I get in here and I start talking about it, and I get so upset that soon it won't matter anymore.
[00:24:42.478 --> 00:24:45.219]  I mean, they have a plan to ban everything.
[00:24:45.299 --> 00:24:47.680]  Shut off farming, shut off industry.
[00:24:49.180 --> 00:24:49.840]  It's already happening.
[00:24:49.900 --> 00:24:52.961]  Shut off your power, shut off your oil, shut off your natural gas.
[00:24:54.082 --> 00:24:56.242]  And they're just accelerating it in front of everybody.
[00:24:56.783 --> 00:24:59.724]  And the left's been taught, oh, it's coming in 10, 15 years.
[00:25:00.024 --> 00:25:04.145]  So they get their minds wrapped around it and put the infrastructure in place to shut us down.
[00:25:04.185 --> 00:25:06.946]  But it's really coming in six months if we don't stop them.
[00:25:07.826 --> 00:25:10.087]  Because here's the key to everything.
[00:25:11.636 --> 00:25:21.826]  If you know the globalists have a deindustrialization plan to take full control of humanity and depopulate us and read their own admissions, then everything they do makes perfect sense and you know what's coming next.
