[00:00.000 --> 00:17.000]  Infowars, tomorrow's news, today.
[03:48.000 --> 04:03.000]  If we can, we will, and we must take control of ourselves again, get our houses in order, and then externalize that order into the universe.
[04:03.000 --> 04:05.000]  That's God's plan.
[04:05.000 --> 04:12.000]  The children are counting on us and God will dam us to an eternity in a black hole with these people.
[04:12.000 --> 04:14.000]  We are eternal.
[04:14.000 --> 04:31.000]  We do not get on the right path and get down on our knees at 3 a.m. in front of God and repent and ask God to send the Holy Spirit to remove the weakness and remove the evil from us all.
[04:31.000 --> 04:36.000]  It is a cleansing process and it starts with us individually.
[04:36.000 --> 04:44.000]  When we return, an extremely powerful report being premiered here today with Greg Race.
[04:44.000 --> 04:51.000]  I'm also going to do a deep analysis and play critical clips from the seminal film 2000 Mules to magnify it and promote it.
[04:51.000 --> 04:56.000]  And we will also take your calls and Roger Stone joins us to break big news.
[04:56.000 --> 05:00.000]  Stay with us.
[05:00.000 --> 05:07.000]  Here at Info Wars, our slogan is tomorrow's news today, whether it's politics or health or spirituality.
[05:07.000 --> 05:14.000]  We're about bringing you the very best documented, accurate, real world information.
[05:14.000 --> 05:22.000]  And when it comes to our supplements, they are so game changing for your body, for your health, your immunity, your libido, your middle clarity.
[05:22.000 --> 05:23.000]  They're incredible.
[05:23.000 --> 05:27.000]  And out of all the products, X2 is definitely the most amazing.
[05:27.000 --> 05:32.000]  It is the purest, highest quality, atomic iodine you're going to find.
[05:32.000 --> 05:39.000]  Most other iodine out there is bound to other minerals and compounds so you don't absorb it at all or fully.
[05:39.000 --> 05:44.000]  Ladies and gentlemen, we got a limited supply and it's been sold out for months because supply chain right now.
[05:44.000 --> 05:49.000]  But despite that, we're selling it at 25% off for one more week.
[05:49.000 --> 05:50.000]  Then it goes back to full price.
[05:50.000 --> 05:53.000]  Within two weeks, the current sales rate is going to sell out.
[05:53.000 --> 05:57.000]  Experience X2 for yourself today at infowarsstore.com.
[05:57.000 --> 05:59.000]  X2 at infowarsstore.com.
[05:59.000 --> 06:28.000]  Take action now.
[06:30.000 --> 06:44.000]  America's current nuclear strategy is a deterrent strategy based on the idea that nobody can win a nuclear war without mutual annihilation.
[06:44.000 --> 06:52.000]  And this has been the strategy since the 1960s, based entirely on an all out nuclear attack from Russia.
[06:52.000 --> 06:58.000]  But this is a problem for the US because Russia is playing by their own set of rules.
[06:58.000 --> 07:05.000]  A key element to America's nuclear deterrent system is our Ohio class nuclear submarines,
[07:05.000 --> 07:12.000]  which were all built in the 1980s and armed with trident missiles that cannot reach any Russian targets from port,
[07:12.000 --> 07:17.000]  which is where most of them remain despite Russia's threats of nuclear war.
[07:17.000 --> 07:28.000]  The Russians, on the other hand, have intercontinental ballistic missiles loaded onto their submarines, which are capable of reaching the United States even when docked at port.
[07:28.000 --> 07:30.000]  But they are not at port.
[07:30.000 --> 07:35.000]  Russia has made their nuclear submarines actively ready for war with NATO.
[07:35.000 --> 07:45.000]  We reportedly have only four on patrol at all times, because the main element of America's nuclear deterrent is our aging land-based nuclear umbrella,
[07:45.000 --> 07:52.000]  designed specifically for mutual assured destruction, a doomsday machine.
[07:52.000 --> 08:00.000]  This outdated system has gone untested for over 30 years, while Russia has continued their testing,
[08:00.000 --> 08:10.000]  as well as continued to build thousands of advanced tactical nukes while the US has decreased its own stockpile to below 200.
[08:10.000 --> 08:19.000]  Biden has assured Putin that a nuclear war can never be won, even though the United States itself has already proven otherwise.
[08:19.000 --> 08:24.000]  So is it really that mad to assume a possible victory?
[08:24.000 --> 08:26.000]  We know that the Earth can withstand it.
[08:26.000 --> 08:35.000]  There has already been over 2,000 nuclear bombs detonated on Earth, mostly underwater, underground, and in the upper atmosphere.
[08:35.000 --> 08:39.000]  But it's clear that the Earth's atmosphere can take it.
[08:39.000 --> 08:44.000]  American media is even suggesting it would be good for the environment.
[08:44.000 --> 08:49.000]  But the West could potentially be defeated with only one nuke.
[08:49.000 --> 08:58.000]  Russia has released videos of a strategy wherein they could detonate an underwater nuke to create a tsunami that would devastate the United Kingdom.
[08:58.000 --> 09:02.000]  But there is a strategy far more simple that they could deploy.
[09:02.000 --> 09:10.000]  A surprise attack with a Super EMP weapon could bring the United States and Europe to their knees in an instant.
[09:10.000 --> 09:18.000]  A large enough nuke detonated in our upper atmosphere could fry the entire electrical grid, which is already in need of repair.
[09:18.000 --> 09:27.000]  This type of Super EMP is capable of an electromagnetic pulse that can emit up to 150,000 volts per square meter,
[09:27.000 --> 09:31.000]  which is three times the amount our military systems are shielded for.
[09:31.000 --> 09:41.000]  An EMP attack like this could quite easily cripple our military communications, keeping the US from waging any sort of counter strike.
[09:41.000 --> 09:50.000]  The payload required for a Super EMP could be launched from a submarine at hypersonic speeds, and could also be hidden on board a satellite.
[09:50.000 --> 09:58.000]  An EMP payload could have already been discreetly delivered into our atmosphere by Russia, China, or the United States,
[09:58.000 --> 10:06.000]  and once detonated would first take out all other satellites, leaving all evidence of the true perpetrator undetectable,
[10:06.000 --> 10:09.000]  so it could be blamed on anyone.
[10:09.000 --> 10:14.000]  And with the CCP-owned Biden administration openly vying the great reset,
[10:14.000 --> 10:22.000]  it would seem that taking down the entire public grid could actually serve their build-back better agenda.
[10:22.000 --> 10:27.000]  Why on earth would the world care if America was silenced and put to sleep?
[10:27.000 --> 10:31.000]  Average Americans seem to enjoy the endless illegal wars.
[10:31.000 --> 10:35.000]  The mercenaries are now clamoring for a few more bloody dollars.
[10:35.000 --> 10:42.000]  The liberals are celebrating a world war with Russia, and the Republicans are cheering for Elon Musk,
[10:42.000 --> 10:52.000]  who has used his alliance with NASA, which was founded by Nazis, to serve the neo-Nazi battalions in Ukraine against Russia.
[10:52.000 --> 10:57.000]  Reporting for InfoWars, this is Greg Ries.
[11:22.000 --> 11:27.000]  That is a very important report, obviously, and I need to tell you that needs to be shared.
[11:27.000 --> 11:31.000]  Okay, let me tell you what's coming up today.
[11:31.000 --> 11:37.000]  We have Reiner Fulmick, the big international lawyer who is probably the most articulate person out there
[11:37.000 --> 11:42.000]  on what the whole COVID-19 power grab initiation of global collapse program is.
[11:42.000 --> 11:45.000]  Now to stop it, he'll be joining us in the second hour.
[11:45.000 --> 11:49.000]  Roger Stone will be popping in with some big news in the third hour today.
[11:49.000 --> 11:55.000]  Of course, there's the War Room, 3 p.m. central here on the Vaunted in Battle InfoWars Network, infowars.com,
[11:55.000 --> 12:02.000]  battleplan.news is the uncensored link right now that takes you to Band-Aid videos, you can share those videos,
[12:02.000 --> 12:08.000]  and be part of the fight, be part of the win to awaken humanity before it is too late.
[12:08.000 --> 12:12.000]  All right, here's the best way to do this. Again, I'm just going to tell you what we got here in the stacks.
[12:12.000 --> 12:20.000]  We have explosive inflation by design accelerating at the speed of light,
[12:20.000 --> 12:24.000]  or the speed of digital currency being printed.
[12:24.000 --> 12:29.000]  We have massive shortages, and my reporter went out, Sirin Hernandez went out,
[12:29.000 --> 12:35.000]  to eight locations and found they were all empty. It's real.
[12:35.000 --> 12:38.000]  And that's even here in Texas.
[12:38.000 --> 12:43.000]  You have these let the meat cake statements by Biden saying we control all three branches of the government.
[12:43.000 --> 12:46.000]  We're going to fix the inflation, but it's the Republicans fault.
[12:46.000 --> 12:48.000]  We have that stack of news.
[12:48.000 --> 12:53.000]  We have the official censorship board, Ministry of Truth set up.
[12:53.000 --> 12:55.000]  It would make Joseph Stalin proud.
[12:55.000 --> 12:59.000]  The FCC commissioner says Biden's Disinformation Board is unconstitutional.
[12:59.000 --> 13:01.000]  Think some?
[13:01.000 --> 13:03.000]  We have a stunner. Walgreens has released the data.
[13:03.000 --> 13:09.000]  New data from Walgreens reveals unvaccinated have the lowest possibility and positivity rate for COVID.
[13:09.000 --> 13:14.000]  Triple and double Vax groups have the worst rate and all the other statistics show you have a higher infection rate,
[13:14.000 --> 13:16.000]  a higher hospitalization rate and higher death rate.
[13:16.000 --> 13:21.000]  If you take any of the four major injections that create spike protein, that's J&J,
[13:21.000 --> 13:25.000]  AstraZeneca, of course, Moderna and Pfizer, the two big ones.
[13:25.000 --> 13:29.000]  I mean, this is just incredible. We'll be getting to that.
[13:29.000 --> 13:36.000]  We have Trump back candidates winning 98% of the time.
[13:36.000 --> 13:38.000]  It's incredible.
[13:38.000 --> 13:42.000]  And that's the good thing about Trump is a lot of these candidates are excellent.
[13:42.000 --> 13:44.000]  That's why the system is so damn scared of him.
[13:44.000 --> 13:47.000]  We'll be getting in to all of that.
[13:47.000 --> 13:55.000]  They've now charged the liberal reporter out in Portland for launching attacks,
[13:55.000 --> 14:03.000]  knocking out windows, breaking things, vandalizing Black Lives Matter and
[14:03.000 --> 14:05.000]  synagogues so they could blame right wingers.
[14:05.000 --> 14:08.000]  We have a false flag story we're going to be hitting there.
[14:08.000 --> 14:15.000]  We have just unbelievably important news on the whole Russia front and the $40 billion that they're sending over while America
[14:15.000 --> 14:20.000]  just don't even have baby formula to feed their children.
[14:20.000 --> 14:27.000]  We have so much more we're going to be going over here today that is absolutely critical.
[14:27.000 --> 14:34.000]  And as I said, we have several big guests that are going to be coming on the broadcast as well.
[14:34.000 --> 14:39.000]  But just look at some of these censorship headlines that are just stunning.
[14:39.000 --> 14:44.000]  Christian policemen faces disciplinary action after posting their two genders.
[14:44.000 --> 14:46.000]  That's in Australia.
[14:46.000 --> 14:52.000]  They're shocking world economic forums. You've all know Harari says official intelligence will decide if you're gay.
[14:52.000 --> 14:53.000]  This all ties together.
[14:53.000 --> 14:59.000]  Target launches gender-affirming products including chest benders and packaging underwear to cover up your penis.
[14:59.000 --> 15:01.000]  This is the total takeover.
[15:01.000 --> 15:05.000]  Psychologist says over half team patients identify as trans.
[15:05.000 --> 15:10.000]  Folks are fighting back Tennessee bars of men from competing on women's sports teams.
[15:10.000 --> 15:19.000]  This is the designed take down of civilization that we are witnessing right now.
[15:19.000 --> 15:24.000]  On top of it, more signs the federal government itself is completely collapsing.
[15:24.000 --> 15:29.000]  IRS paying billions in interest on millions of delayed tax returns.
[15:29.000 --> 15:33.000]  And of course it's an unconstitutional tax. It's a fraud. It's wrong. It doesn't run the country.
[15:33.000 --> 15:40.000]  It's just another illustration of how it's all unraveling and disintegrating by design in the great reset.
[15:40.000 --> 15:47.000]  We're going to hit the huge inflation news and what that signifies on the other side.
[15:47.000 --> 15:51.000]  Remember I told you two years ago when the first world collapses, the third world dies.
[15:51.000 --> 15:58.000]  The third world survivors then flood the first world. The whole world becomes a third world high-tech police state grid.
[15:58.000 --> 16:07.000]  Ladies and gentlemen, Mike Lindell is sponsoring thousands of leading pro-America patriots across the United States.
[16:07.000 --> 16:11.000]  He's the main sponsor keeping so many people on the air. He's a huge sponsor at M4.
[16:11.000 --> 16:13.000]  That's why we're so pleased to work with him.
[16:13.000 --> 16:18.000]  He's offering the biggest sale he's done in years, his Bogo sale.
[16:18.000 --> 16:27.000]  Buy one, get one free right now at MyPillow.com forward slash Alex on hundreds and hundreds of his made in America products.
[16:27.000 --> 16:33.000]  From pillows, to sheets, to shoes, to human beds, to dog beds, you name it.
[16:33.000 --> 16:39.000]  Go there, get great products at low prices, funding info or a true 360 win.
[16:39.000 --> 16:45.000]  MyPillow.com forward slash Alex or 800-675-4614.
[16:45.000 --> 16:47.000]  It's only running for one week.
[16:47.000 --> 16:53.000]  MyPillow.com forward slash Alex or 800-675-4614.
[16:53.000 --> 16:58.000]  And thank you for shopping America and keeping us on the air.
[16:58.000 --> 17:02.000]  I designed over 200 t-shirts in the last 25 years.
[17:02.000 --> 17:06.000]  And we have some of those original designs still for sale at mforwardstore.com.
[17:06.000 --> 17:07.000]  These are real classics.
[17:07.000 --> 17:13.000]  But ladies and gentlemen, they're all about to be limited edition because we're selling out of them.
[17:13.000 --> 17:19.000]  They're about to be history and we're selling out of the hoodies, the ball caps, the t-shirts, all these amazing designs.
[17:19.000 --> 17:24.000]  At cost at mforwardstore.com, except for this fundraiser shirt that is a real hit.
[17:24.000 --> 17:25.000]  People love it.
[17:25.000 --> 17:26.000]  It's $24.95.
[17:26.000 --> 17:32.000]  Alex Jones is right on the front, the Red Thunderbolt, and then again on the back, a big bull at infowars.com.
[17:32.000 --> 17:33.000]  Exercise your First Amendment.
[17:33.000 --> 17:39.000]  Don't let the leftist and the globalist bully silence you and fund the info war at the same time.
[17:39.000 --> 17:45.000]  There is not a more politically incorrect shirt that sends a stronger message of freedom, resistance to the new world order
[17:45.000 --> 17:49.000]  than the Alex Jones was right shirt, exclusively available at infowarsstore.com.
[17:49.000 --> 17:52.000]  And again, this shirt is limited edition as well.
[17:52.000 --> 17:55.000]  We're doing one more run and then no more.
[17:55.000 --> 17:58.000]  infowarsstore.com, get yours today.
[17:58.000 --> 18:02.000]  We have over 100 designs of t-shirts that just sit there in our warehouse.
[18:02.000 --> 18:05.000]  We need to sell those shirts to fund the operation.
[18:05.000 --> 18:08.000]  But we've already made some orders on future shirts coming in.
[18:08.000 --> 18:09.000]  But these are all limited editions.
[18:09.000 --> 18:12.000]  So once these new shirts come in, we're going to sell those and that's it.
[18:12.000 --> 18:15.000]  We'll have limited editions one at a time in the future.
[18:15.000 --> 18:17.000]  And when they're gone, they're gone.
[18:17.000 --> 18:19.000]  Well, here's the new limited edition shirt.
[18:19.000 --> 18:21.000]  This one is $24.95, a really nice fabric.
[18:21.000 --> 18:26.000]  Alex Jones was right on the front with a big red lightning bolt on the back, infowars.com.
[18:26.000 --> 18:30.000]  You talk about triggering, you talk about spreading the word, you talk about waking people up.
[18:30.000 --> 18:31.000]  Alex Jones was right.
[18:31.000 --> 18:34.000]  Fundraiser shirt, we need the funds to operate.
[18:34.000 --> 18:37.000]  infowarsstore.com, Alex Jones was right.
[18:37.000 --> 18:38.000]  It's a gorgeous shirt.
[18:38.000 --> 18:39.000]  We're really proud of it.
[18:39.000 --> 18:41.000]  Get a piece of history now at infowarsstore.com.
[18:41.000 --> 18:45.000]  Or by calling toll free, triple eight, two, five, three, three, one, three, nine.
[18:45.000 --> 18:49.000]  Again, be part of history, support free speech, be a Maverick, be a Rebel.
[18:49.000 --> 18:54.000]  You can't do that in a better way than wearing an Alex Jones was right shirt with infowars.com.
[18:54.000 --> 19:19.000]  Big on the back, available now for limited time, infowarsstore.com.
[19:19.000 --> 19:21.000]  Brother, I'm so glad you called, elaborate on this.
[19:21.000 --> 19:26.000]  Yes, now is the time in your small town or your big city to write something on the bathroom wall
[19:26.000 --> 19:30.000]  or to put a sticker on your car or banner hangs over highways.
[19:30.000 --> 19:32.000]  And it will be a chain reaction.
[19:32.000 --> 19:34.000]  What do you recommend people say on these banner hangs?
[19:34.000 --> 19:35.000]  I have a few ideas.
[19:35.000 --> 19:38.000]  First of all, health care is really important to our farm.
[19:38.000 --> 19:40.000]  Rest out, rest while swap.
[19:40.000 --> 19:41.000]  Vaccine is poison.
[19:41.000 --> 19:42.000]  There's tons of things.
[19:42.000 --> 19:44.000]  I said, just keep it short, keep it concise.
[19:44.000 --> 19:45.000]  No, I agree.
[19:45.000 --> 19:46.000]  Arrest Fauci, arrest Bill Gates.
[19:46.000 --> 19:48.000]  The COVID-19 vaccine is poison.
[19:48.000 --> 19:49.000]  Beautiful.
[19:49.000 --> 19:52.000]  Yeah, there's ways that we could all be involved if we could all be affected.
[19:52.000 --> 19:53.000]  So that's what I'm calling about.
[19:53.000 --> 19:54.000]  God bless you, Chris.
[19:54.000 --> 19:57.000]  In Atlanta, I really, really appreciate you calling us today.
[19:57.000 --> 20:26.000]  Thank you so much.
[20:27.000 --> 20:40.000]  We are becoming more like Venezuela with a high tech control grid late over it every
[20:40.000 --> 20:43.000]  minute.
[20:43.000 --> 20:45.000]  Here are some of the headlines Wednesday live.
[20:45.000 --> 20:48.000]  Hope you'll share the link on infowars.com.
[20:48.000 --> 20:53.000]  America awakens to Biden's intentional destruction of the U.S. economy as danger of nuclear war
[20:53.000 --> 20:56.000]  in Ukraine intensifies.
[20:56.000 --> 20:59.000]  Reimer Fulmick, how did a legal emergency come up?
[20:59.000 --> 21:02.000]  He'll be joining us in the next few days, so that gives me more time.
[21:02.000 --> 21:09.000]  In the second hour, I'm going to be going over 10 key clips from 2,000 mules of the
[21:09.000 --> 21:16.000]  seminal groundbreaking historical powerful should be, you know, 10 Pulitzer prizes just
[21:16.000 --> 21:18.000]  for the journalism that went into it of Dinesh Desuza.
[21:18.000 --> 21:23.000]  He joins us next week when I've got key 10 clips, analysis that we'll cover in the second
[21:23.000 --> 21:25.000]  hour ahead of Roger Stone.
[21:25.000 --> 21:29.000]  We'll get back to the inflation, the weapon system they're using on us for Build Back
[21:29.000 --> 21:33.000]  Better, the great reset.
[21:33.000 --> 21:35.000]  The images all over the country are not hyped.
[21:35.000 --> 21:37.000]  We've checked it ourselves.
[21:37.000 --> 21:40.000]  Baby formula is off the shelves everywhere.
[21:40.000 --> 21:43.000]  Online there is at least a two month wait.
[21:43.000 --> 21:46.000]  I went and checked it myself last night.
[21:46.000 --> 21:52.000]  Nancy Pelosi, though, invokes the Bible to justify sending 40 million to Ukraine.
[21:52.000 --> 21:57.000]  She used the same analogy a week ago about how info wars always just has enough money
[21:57.000 --> 22:00.000]  to come in to operate like the widows might.
[22:00.000 --> 22:04.000]  She gave the little bit of grain and oil that her and her daughter needed to not starve
[22:04.000 --> 22:06.000]  to death to the preacher, to the prophet.
[22:06.000 --> 22:11.000]  And so God then continued during the famine to refill it every morning.
[22:11.000 --> 22:13.000]  Or it's kind of like the Loves and Fishes parable.
[22:13.000 --> 22:19.000]  But she says, oh no, give the 40 billion and then you will be fulfilled.
[22:19.000 --> 22:22.000]  We got that clip coming up in a moment, absolutely chilling.
[22:22.000 --> 22:24.000]  Here's an interesting meme that says it all.
[22:24.000 --> 22:29.000]  Gas prices just hit a record high and my family can't find baby formula.
[22:29.000 --> 22:31.000]  Old Joe's eating ice cream.
[22:31.000 --> 22:35.000]  He says we're sending another 40 billion to Ukraine.
[22:35.000 --> 22:40.000]  House passes bill for 40 billion in new Ukraine aid package and they're calling
[22:40.000 --> 22:43.000]  MTG a Russian agent because she didn't want to do it.
[22:43.000 --> 22:46.000]  40 billion vanishes just like that.
[22:46.000 --> 22:48.000]  Isn't that sweet?
[22:48.000 --> 22:54.000]  Here's a clip of MTG on the floor yesterday valiantly fighting this situation.
[22:54.000 --> 22:55.000]  Here it is.
[22:55.000 --> 22:56.000]  Thank you.
[22:56.000 --> 23:00.000]  I rise in opposition to the Ukrainian supplemental bill.
[23:00.000 --> 23:07.000]  40 billion dollars, but there's no baby formula for American mothers and babies.
[23:07.000 --> 23:13.000]  An unknown amount of money to the CIA and the Ukraine supplemental bill,
[23:13.000 --> 23:18.000]  but there's no formula for American babies and mothers.
[23:18.000 --> 23:23.000]  $54 million in COVID spending in Ukraine,
[23:23.000 --> 23:28.000]  but there's no formula for American babies and mothers.
[23:28.000 --> 23:33.000]  $900 million for nonprofits and organizations in Ukraine,
[23:33.000 --> 23:39.000]  but there's no formula for American babies and mothers.
[23:39.000 --> 23:45.000]  $8.7 billion for economic support and funding in Ukraine,
[23:45.000 --> 23:50.000]  but there's no formula for American mothers and babies.
[23:50.000 --> 23:54.000]  If this is about claiming that it's about saving lives, let's be real,
[23:54.000 --> 23:58.000]  then we would care about war torn countries like Ethiopia.
[23:58.000 --> 24:03.000]  So that's a bunch of hypocrisy because I never hear Ethiopia brought up here.
[24:03.000 --> 24:10.000]  Totally ignoring, completely ignoring our own border crisis, our own baby formula crisis,
[24:10.000 --> 24:16.000]  and brutal inflation skyrocketing gas prices that no one can afford,
[24:16.000 --> 24:19.000]  but $40 billion for Ukraine.
[24:19.000 --> 24:24.000]  Stop funding regime change and money laundering scams,
[24:24.000 --> 24:30.000]  and U.S. politician coverups of their crimes in countries like Ukraine.
[24:30.000 --> 24:35.000]  The American people do not support paying for constant U.S. involvement
[24:35.000 --> 24:41.000]  in foreign affairs while our own government fails our own country.
[24:41.000 --> 24:46.000]  Let me remind everyone here, we swore enough to uphold and defend the Constitution
[24:46.000 --> 24:49.000]  of the United States of America and our borders.
[24:49.000 --> 24:52.000]  We should be paying attention to our country right now.
[24:52.000 --> 24:53.000]  I yield back.
[24:53.000 --> 24:57.000]  And don't forget the fentanyl, the exploding crime, and everything else that's happening,
[24:57.000 --> 25:00.000]  the savings being destroyed, all of it.
[25:00.000 --> 25:04.000]  Here, ladies and gentlemen, is the opposite of that beautiful smart woman.
[25:04.000 --> 25:07.000]  Here is the goblin demon invoking scripture.
[25:07.000 --> 25:12.000]  Of course, the Bible tells you that Satan will quote your scripture and masquerade as an angel of light.
[25:12.000 --> 25:13.000]  Here she is.
[25:13.000 --> 25:17.000]  You got to hear it for yourself, ladies and gentlemen.
[25:17.000 --> 25:20.000]  When you're home thinking about the $40 billion to Ukraine,
[25:20.000 --> 25:25.000]  it's all about just think about when I was hungry, you fed me the gospel of Matthew.
[25:25.000 --> 25:26.000]  Here it is.
[25:26.000 --> 25:31.000]  The impact that it is having on food for the world.
[25:31.000 --> 25:35.000]  So when you're home thinking, what is this all about?
[25:35.000 --> 25:41.000]  Just think about when I was hungry, you fed me the gospel of Matthew.
[25:41.000 --> 25:46.000]  It also is so pleased that Mr. Meeks, the chairman of the Foreign Affairs Committee,
[25:46.000 --> 25:50.000]  was with us because we talked about sanctions.
[25:50.000 --> 25:56.000]  Look at these clowns, the woman in the stupid mask, Pelosi standing up there.
[25:56.000 --> 26:03.000]  When you were hungry, you fed me javelin missiles and stinger missiles and 50 caliber rounds
[26:03.000 --> 26:08.000]  and suicide switchblade drones.
[26:08.000 --> 26:12.000]  You know, you heard Midas had a Midas touch, everything he touched turned to gold,
[26:12.000 --> 26:14.000]  so he starved to death.
[26:14.000 --> 26:16.000]  Well, hell, this is beyond the Midas touches.
[26:16.000 --> 26:21.000]  You're hungry, I fed you high-tech munitions.
[26:21.000 --> 26:32.000]  No baby formula, but we are going to feed you cluster bombs.
[26:32.000 --> 26:34.000]  But the doctors tell you it's too dangerous.
[26:34.000 --> 26:35.000]  Don't make your own baby formula.
[26:35.000 --> 26:36.000]  Hey, I got an idea.
[26:36.000 --> 26:42.000]  How about we start going back to being humans, you know, back when only one parent had to work
[26:42.000 --> 26:45.000]  and people had a better standard of living just 50 years ago?
[26:45.000 --> 26:49.000]  Feminism was all about breaking up the family, making women work,
[26:49.000 --> 26:52.000]  and here is the head of the Federal Reserve.
[26:52.000 --> 26:56.000]  Yellen says reducing abortions would have very damaging effects on the economy
[26:56.000 --> 27:00.000]  and would set women back because they couldn't be good little slaves for the system
[27:00.000 --> 27:02.000]  and couldn't have the choice to stay home if they wanted to.
[27:02.000 --> 27:03.000]  Here it is.
[27:03.000 --> 27:05.000]  In effect, our economy.
[27:05.000 --> 27:12.000]  The ability to have full control over one's reproductive health has real-world economic consequences.
[27:12.000 --> 27:16.000]  According to the Institute for Women's Policy Research,
[27:16.000 --> 27:20.000]  current state-level abortion restrictions already cost the United States
[27:20.000 --> 27:24.000]  about $105 billion annually due to...
[27:24.000 --> 27:25.000]  Look at these clowns wearing masks.
[27:25.000 --> 27:26.000] ...increased job turnover...
[27:26.000 --> 27:28.000]  The sign of the medical dictatorship.
[27:28.000 --> 27:30.000]  So Secretary Yellen...
[27:30.000 --> 27:31.000]  It's the same as a Nazi armband.
[27:31.000 --> 27:38.000]  The draft of the court's majority holding in Rovers' way is the actual decision.
[27:38.000 --> 27:41.000]  What impact will the loss of abortion access mean economically for one?
[27:41.000 --> 27:47.000]  Well, I believe that eliminating the right of women to make decisions
[27:47.000 --> 27:54.000]  about when and whether to have children would have very damaging effects on the economy
[27:54.000 --> 27:57.000]  and would set women back decades.
[27:57.000 --> 28:03.000]  Roe v. Wade, in excess to reproductive health care, including abortion...
[28:03.000 --> 28:04.000]  Shut her up.
[28:04.000 --> 28:08.000]  I can't listen to that demon any longer.
[28:08.000 --> 28:13.000]  She goes on to say the articles on enforce.com that we need women working.
[28:13.000 --> 28:18.000]  So we need to ship in all the illegal aliens and put them on welfare,
[28:18.000 --> 28:21.000]  but then American women all need to kill their babies
[28:21.000 --> 28:25.000]  so they can go working, what, where are they going to work?
[28:25.000 --> 28:27.000]  At the shopping mall and there's no jobs left.
[28:27.000 --> 28:32.000]  Everything they're doing is to corner us and get us out of our natural environment
[28:32.000 --> 28:35.000]  to domesticate us for slaughter.
[28:35.000 --> 28:40.000]  They are the global eugenics, depopulation, transhumanist, death cult party.
[28:40.000 --> 28:42.000]  They are the enemy.
[28:42.000 --> 28:43.000]  They are the central banks.
[28:43.000 --> 28:47.000]  They are the fraudsters who are waging war on reality and strength
[28:47.000 --> 28:50.000]  because it threatens their system of dependency and death.
[28:50.000 --> 28:54.000]  Infowars.com, newswars.com are the tips of the spear.
[28:54.000 --> 28:55.000]  Band-Aut Video.
[28:55.000 --> 28:57.000]  Sharing those links isn't an option.
[28:57.000 --> 28:59.000]  It's an imperative.
[28:59.000 --> 29:04.000]  Ladies and gentlemen, Ultra-12, the highest quality B-12 you're going to find on the market,
[29:04.000 --> 29:08.000]  has been sold out for many months, but now it's back in stock at infowarstore.com.
[29:08.000 --> 29:11.000]  Now, in the next 45 seconds, I don't have time to get into vitamin B-12,
[29:11.000 --> 29:17.000]  but do your own research and realize when it is organic, high quality vitamin B-12,
[29:17.000 --> 29:23.000]  it energizes every other vitamin mineral in your body and all of your hormones and so much more.
[29:23.000 --> 29:25.000]  Ultra-12 is incredible.
[29:25.000 --> 29:30.000]  You take it out of the tongue, so it's better absorption into your body, and it is a game changer.
[29:30.000 --> 29:37.000]  Infowarsstore.com has Ultra-12 back in stock, and despite the fact it's back in stock,
[29:37.000 --> 29:42.000]  despite the fact it's sold very quickly, it is 40% off for a limited time.
[29:42.000 --> 29:49.000]  So, at now, fund the Infowars, experience the purest, highest quality B-12 now at infowarstore.com
