[00:00.000 --> 00:26.400]  Infowars, tomorrow's news, today.
[13:52.600 --> 13:57.720]  the Patriot Act, Chertav, Michael Chertav is his name.
[13:57.720 --> 14:02.280]  He looks like a vampire and he's acts like one too and now he's in charge of the Disinformation
[14:02.280 --> 14:04.680]  Governance Board.
[14:04.680 --> 14:09.400]  And with the latest action by Big Tech we see what the real point of all of this censorship
[14:09.400 --> 14:10.400]  is.
[14:10.400 --> 14:14.280]  This is not going to be news to the InfoWars audience, but it has nothing to do with misinformation
[14:14.280 --> 14:15.280]  or disinformation.
[14:15.280 --> 14:16.280]  It has to do with information.
[14:16.280 --> 14:22.840]  It has to do with stopping you from discovering, certainly from speaking back against what
[14:22.840 --> 14:25.360]  the deep state is up to.
[14:25.360 --> 14:30.200]  And the latest proof of this can be found at InfoWars.
[14:30.200 --> 14:35.920]  The title of the article is YouTube, censor's tape of Obama officials from 2014 planning
[14:35.920 --> 14:39.440]  Ukrainian coup after eight years.
[14:39.440 --> 14:47.160]  It's not disinformation, it's not misinformation, it is in fact a verbatim recording of Victoria
[14:47.160 --> 14:52.520]  Newland who at the time was the Under Secretary of State coordinating and picking and choosing
[14:52.520 --> 14:56.520]  who would rule Ukraine.
[14:56.520 --> 15:01.640]  Completely destroying the concept of Ukraine as some sort of independent democracy when
[15:01.640 --> 15:09.960]  you have the elites of America, I mean just quite literally, I'm trying to say the word
[15:09.960 --> 15:13.640]  literally, but I mean they're literally picking and choosing who's going to rule Ukraine.
[15:13.640 --> 15:17.400]  So Victoria Newland saying no, not him, no, not him, yeah, he's on our side, we'll put
[15:17.400 --> 15:22.200]  him in charge and we'll have these guys operate and this guy will go do this, like chess pieces
[15:22.200 --> 15:30.440]  on a board maneuvering for their own aims and pursuit of their own goals.
[15:30.440 --> 15:33.200]  That's what's been removed from YouTube.
[15:33.200 --> 15:39.400]  Not disinformation, not misinformation, but real, honest to God, recordings of the United
[15:39.400 --> 15:46.200]  States manipulating the politics of Ukraine long before Russia ever intervened.
[15:46.200 --> 15:50.600]  So do you think censorship was bad before?
[15:50.600 --> 15:53.880]  It's only getting worse folks and it's all about hiding the crimes of the deep state.
[15:53.880 --> 15:56.480]  We'll be back on the other side with a little bit more.
[15:56.480 --> 16:04.280]  Ladies and gentlemen, there are a lot of natural compounds out there that turbo charge and
[16:04.280 --> 16:10.680]  boost our stamina, our energy, our libido that are also amazing pre or post workouts.
[16:10.680 --> 16:15.680]  And we went out and looked at the top brands, the top reviews and came out with alpha power.
[16:15.680 --> 16:20.760]  Now it's so hard to source good clean herbs like we have in this that it's been sold out
[16:20.760 --> 16:26.800]  for more than six months, but now alpha power is back in stock at infowarstore.com at 40%
[16:26.800 --> 16:27.800]  off.
[16:27.800 --> 16:32.440]  Go to infowarstore.com and read about these compounds and ingredients for yourself and
[16:32.440 --> 16:33.440]  then try it for yourself.
[16:33.440 --> 16:38.680]  Now the formula is made for men, but it does amazing things for women as well.
[16:38.680 --> 16:43.880]  Find out what just one of the ingredients does, LJ100 and then go on from there.
[16:43.880 --> 16:49.920]  Alpha power, exclusively available right now, 40% off at infowarstore.com and it funds the
[16:49.920 --> 16:50.920]  info war.
[16:50.920 --> 16:55.000]  You are really missing out if you don't experience what alpha power does.
[16:55.000 --> 16:59.080]  It has improved my life and so many others, just incredible levels.
[16:59.080 --> 17:03.720]  Ladies and gentlemen, we have contracted with one of the top companies in the United States
[17:03.720 --> 17:09.200]  that supplies the Pentagon, the military, the CIA, the FBI, you name it, with super high
[17:09.200 --> 17:15.960]  quality Faraday cages for cell phones, laptops, iPads, even huge bags for multiple desktops.
[17:15.960 --> 17:18.920]  This is so critical, ladies and gentlemen.
[17:18.920 --> 17:22.880]  Coming into the future with contact tracers and the new world order, everything is about
[17:22.880 --> 17:27.680]  tracking you and your family and we have this high quality Made America product line exclusively
[17:27.680 --> 17:34.360]  available private label by us known as Redux at infowarstore.com.
[17:34.360 --> 17:37.200]  So go to infowarstore.com and check out Redux.
[17:37.200 --> 17:39.240]  It's our first big run.
[17:39.240 --> 17:43.560]  We made a major investment to have this produced and ready and it's now exclusively available
[17:43.560 --> 17:48.280]  to you at a very low price at infowarstore.com.
[17:48.280 --> 17:52.880]  Get your privacy from government, the UN, globalist contact tracers, hackers, criminals,
[17:52.880 --> 17:58.800]  you name it, with Redux exclusively available at infowarstore.com.
[17:58.800 --> 18:04.280]  I designed over 200 t-shirts the last 25 years and we have some of those original designs
[18:04.280 --> 18:06.640]  still for sale at infowarstore.com.
[18:06.640 --> 18:07.640]  These are real classics.
[18:07.640 --> 18:12.440]  But ladies and gentlemen, they're all about to be limited edition because we're selling
[18:12.440 --> 18:13.440]  out of them.
[18:13.440 --> 18:18.240]  They're about to be history and we're selling out of the hoodies, the ball caps, the t-shirts,
[18:18.240 --> 18:23.880]  all these amazing designs at cost infowarstore.com except for this fundraiser shirt that is a
[18:23.880 --> 18:25.400]  real hit and people love it.
[18:25.400 --> 18:26.400]  It's $24.95.
[18:26.400 --> 18:30.560]  Alex Jones is right on the front, the Red Thunderbolt and then again on the back a big
[18:30.560 --> 18:32.800]  bold infowarstore.com.
[18:32.800 --> 18:33.800]  Exercise your First Amendment.
[18:33.800 --> 18:39.120]  Don't let the leftist and the globalist bully silence you and fund the infowar at the same
[18:39.120 --> 18:40.120]  time.
[18:40.120 --> 18:44.000]  There is not a more politically incorrect shirt that sends a stronger message of freedom
[18:44.000 --> 18:48.600]  and resistance to the new world order than the Alex Jones was right shirt exclusively available
[18:48.600 --> 18:49.600]  at infowarstore.com.
[18:49.600 --> 18:52.800]  And again, this shirt is limited edition as well.
[18:52.800 --> 18:57.200]  We're doing one more run and then no more infowarstore.com.
[18:57.200 --> 19:00.200]  Get yours today.
[19:00.200 --> 19:04.280]  Sleepless nights seem to be a lot more common these days with everything that's going
[19:04.280 --> 19:07.240]  on both at home and the world at large.
[19:07.240 --> 19:12.360]  If you're having trouble getting to that deep sleep we could all use more of, our new sleep
[19:12.360 --> 19:16.400]  support formula down and out is just the thing.
[19:16.400 --> 19:21.080]  It's our new faster absorbing liquid formula that is specifically designed to help you
[19:21.080 --> 19:23.920]  get the shut eye you deserve.
[19:23.920 --> 19:28.360]  Formulated to improve upon our best selling product knockout with down and out, now the
[19:28.360 --> 19:33.840]  herbs and melatonin packed inside are extracted directly into the glycerin solution.
[19:33.840 --> 19:38.280]  So the ingredients are already dissolved into the formula before you even take it.
[19:38.280 --> 19:43.480]  One of the other sleep support herbs included is the passion flower which was traditionally
[19:43.480 --> 19:49.200]  used by Native Americans like the Cherokees who used it for its relaxing qualities.
[19:49.200 --> 19:53.480]  Be sure to take this product when you are completely ready for sleep because you will
[19:53.480 --> 19:55.360]  be down and out.
[19:55.360 --> 20:00.880]  Selling out now at infowarstore.com.
[20:00.880 --> 20:10.880]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[20:10.880 --> 20:23.840]  All right, welcome back ladies and gentlemen.
[20:23.840 --> 20:25.840]  This is Harrison Smith sitting in for Alex Jones.
[20:25.840 --> 20:29.040]  Alex is in the building and he will be joining us very shortly.
[20:29.040 --> 20:32.600]  He'll be likely in the desk at the start of the next segment.
[20:32.600 --> 20:38.480]  So fear not, he is going to come and really break down the new information that is still
[20:38.480 --> 20:42.000]  being revealed about what happened in Uvaldi yesterday.
[20:42.000 --> 20:46.000]  He's got some breaking news when it comes to what exactly happened behind the scenes
[20:46.000 --> 20:52.560]  and why it took so long for police to actually go in and get the shooter while meanwhile
[20:52.560 --> 20:57.760]  you had parents actually discussing and considering bum rushing the police line just to get past
[20:57.760 --> 21:02.880]  them and go try to do something themselves, cannot imagine.
[21:02.880 --> 21:10.520]  I cannot imagine the frustration, honestly it just boggles your mind and the video coming
[21:10.520 --> 21:16.120]  out about this is just some of the most horrific stuff I've ever seen in my entire life.
[21:16.120 --> 21:21.520]  I can't even explain.
[21:21.520 --> 21:22.520]  Hopefully you just get it.
[21:22.520 --> 21:27.080]  You understand what it would be like as a parent to know that your child is in a school
[21:27.080 --> 21:34.320]  with a shooter and yet a cop is holding a taser pointed at you demanding that you not
[21:34.320 --> 21:36.360]  do anything about it.
[21:36.360 --> 21:37.360]  Absolutely unbelievable.
[21:37.360 --> 21:45.920]  But I got to say, just as a quick aside, I am blown away every time I walk into this
[21:45.920 --> 21:46.920]  studio.
[21:46.920 --> 21:50.960]  I do American Journal from the smaller studio that's right next door, right through that
[21:50.960 --> 21:51.960]  wall.
[21:51.960 --> 21:57.880]  But our crew works incredibly hard to bring the graphics and to calibrate the cameras
[21:57.880 --> 22:03.720]  and the behind the scenes stuff that has to take place to put on a show every single
[22:03.720 --> 22:04.720]  day here.
[22:04.720 --> 22:09.640]  We do three live shows with a full crew, with the Jib operators, with the brand new graphics
[22:09.640 --> 22:12.160]  and music for every single episode.
[22:12.160 --> 22:18.040]  Every time I'm done with my show and I finish up and leave the crew is still there and they'll
[22:18.040 --> 22:20.800]  be there for hours tweaking stuff, getting stuff just right.
[22:20.800 --> 22:27.840]  Making sure they're smoothing over any little hiccups that might occur during the show.
[22:27.840 --> 22:28.840]  And it's amazing.
[22:28.840 --> 22:31.440]  And that's just in my little humble American Journal studio.
[22:31.440 --> 22:40.400]  But then I walk in here and I mean it's like stepping into the control room of a battleship
[22:40.400 --> 22:41.400]  or something.
[22:41.400 --> 22:46.080]  It really is impressive and it really does show what we've been able to accomplish despite
[22:46.080 --> 22:51.400]  the attacks continually leveled against us despite the demonization that we go through.
[22:51.400 --> 22:57.000]  The American viewers and the Info Wars audience has come through for us time and time again
[22:57.000 --> 23:00.880]  and we hope that we just repay that loyalty to you by giving you what you expect which
[23:00.880 --> 23:07.120]  is the unvarnished reality of the world that we're in as ugly and as hateful as it seems
[23:07.120 --> 23:12.520]  sometimes you've got to stare that monster in the eyes and take it on and that's what
[23:12.520 --> 23:18.240]  Info Wars does and hopefully we live up to your expectations because you have really
[23:18.240 --> 23:21.840]  come through for us and pulled us through some very difficult times but they're going
[23:21.840 --> 23:25.640]  to be even more difficult times ahead and so we humbly beseech you.
[23:25.640 --> 23:27.920]  Go to infowarstore.com right now.
[23:27.920 --> 23:31.560]  Take advantage of the Memorial Day mega sale.
[23:31.560 --> 23:34.720]  Massive discounts up to 60% off plus double Patriot points.
[23:34.720 --> 23:40.680]  So if you're a regular shopper you'll be able to use those on your products later on.
[23:40.680 --> 23:45.360]  And there's something for everybody no matter what it is in your life that you think you
[23:45.360 --> 23:50.160]  could be better at whether it's going to sleep and getting a good night rest so you're ready
[23:50.160 --> 23:53.840]  in the morning, we've got rocket rest, we've got down and out, we've got knockout.
[23:53.840 --> 23:58.200]  If it's waking up in the morning and hitting the ground running, we've got brain force
[23:58.200 --> 24:03.480]  ultra, brain force plus, we've got all of the turbo force, all of these incredible products
[24:03.480 --> 24:08.600]  so nobody's perfect, we're all human, everybody's got something that they could work on or
[24:08.600 --> 24:14.480]  something they would like health wise to be a little bit better on, well there's something
[24:14.480 --> 24:17.440]  for you at infowarstore.com right now.
[24:17.440 --> 24:21.960]  Or even if it's just your everyday products like the toothpaste or fish oil, one of the
[24:21.960 --> 24:26.360]  most common supplements in the world, well we've got the highest quality fish oil at
[24:26.360 --> 24:31.560]  great prices and we've got krill oil, which I like to call fish oil's badass older brother,
[24:31.560 --> 24:35.840]  it's even more powerful, it has even more of the incredible nutrients that people love
[24:35.840 --> 24:38.840]  fish oil for.
[24:38.840 --> 24:44.600]  So if it's something that you think you need to focus on and help get right, your immune
[24:44.600 --> 24:48.640]  system, your health, if you're working out a lot and you're sore and you think bodies
[24:48.640 --> 24:52.080]  might help you with that, like there's something for you, but even if it's just your everyday
[24:52.080 --> 24:56.880]  purchases like toothpaste, we hope that you can get them from infowarstore.com instead
[24:56.880 --> 25:01.020]  of giving your money to people who despise you and corporations that are actively working
[25:01.020 --> 25:08.440]  towards your downfall, why not shop with the good guys and help to support this totally
[25:08.440 --> 25:14.480]  unique and all important media outlet as we continue to contradict the lies of the mainstream
[25:14.480 --> 25:20.040]  media and fight back against the tyranny of the deep state and the global control being
[25:20.040 --> 25:21.920]  imposed upon us now.
[25:21.920 --> 25:27.680]  And again, you've got Beto O'Rourke making an absolute fool of himself, you've got Barack
[25:27.680 --> 25:33.000]  Obama making sure that we don't get too distracted by the current tragedy that the Democrats
[25:33.000 --> 25:34.000]  are exploiting.
[25:34.000 --> 25:38.880]  He's making sure we don't forget the previous tragedy that they exploited, the George Floyd
[25:38.880 --> 25:44.480]  killing, the George Floyd killing that led to the Black Lives Matter riots that killed
[25:44.480 --> 25:51.560]  dozens and left billions of dollars of structures ruined in their wake and then imposed the
[25:51.560 --> 26:00.720]  defund the police movement on America which led to no less than 2,500 extra deaths strictly
[26:00.720 --> 26:06.320]  in the Black community in a single year.
[26:06.320 --> 26:07.680]  Imagine being a Democrat.
[26:07.680 --> 26:10.160]  Imagine being a Democrat right now.
[26:10.160 --> 26:11.360]  How do you do it, folks?
[26:11.360 --> 26:18.840]  How do you justify supporting policies that time and time again without exception just
[26:18.840 --> 26:23.720]  leave a wake of death?
[26:23.720 --> 26:24.720]  There's Barack Obama.
[26:24.720 --> 26:28.400]  Across the country, parents are putting their children to bed reading stories, singing lullabies
[26:28.400 --> 26:29.400]  in the back of their minds.
[26:29.400 --> 26:31.920]  They're worried about what might happen tomorrow and they drop their kids off at school or
[26:31.920 --> 26:34.760]  take them to a grocery store or any other public space.
[26:34.760 --> 26:36.920]  Yeah, how'd that happen, Barack?
[26:36.920 --> 26:38.920]  It didn't used to be like that, did it?
[26:38.920 --> 26:42.080]  Is it because we're just so much more conservative now?
[26:42.080 --> 26:45.320]  Oh, we just got so much more nationalistic and conservative.
[26:45.320 --> 26:46.680]  Now things are so much worse.
[26:46.680 --> 26:56.280]  Where is it because we have been on a process of liberalization in which our every foundational
[26:56.280 --> 27:04.360]  societal construction is being ripped out by the roots by the Democrats?
[27:04.360 --> 27:09.240]  When Republicans talk about we want to get to the root of the problem, I always say that
[27:09.240 --> 27:12.880]  these mass shootings, they're like a skin legion.
[27:12.880 --> 27:21.320]  They're a scab on your skin that really is a symptom of a cancer that's eating you out
[27:21.320 --> 27:22.320]  from the inside.
[27:22.320 --> 27:27.560]  So you can put a band-aid on the skin legion, but it's not solving the cancer that's killing
[27:27.560 --> 27:28.560]  you.
[27:28.560 --> 27:29.560]  It's just a symptom.
[27:29.560 --> 27:35.720]  It's just the visible part of something, a much deeper and destructive issue at the
[27:35.720 --> 27:36.720]  heart of things.
[27:36.720 --> 27:40.200]  So when Republicans talk about that, what we're talking about is, what's at the heart
[27:40.200 --> 27:46.040]  of this violence is the chaos, the madness, the hopelessness, the division, the hatred
[27:46.040 --> 27:50.960]  that's continually pumped into our country, the lack of support by family.
[27:50.960 --> 27:58.760]  You know, the shooter in Uvaldi, single mother who wasn't around and was addicted to drugs,
