[00:00:00.000 --> 00:00:16.440]  [Music]
[00:20:02.300 --> 00:20:11.405]   You say, well, why would he be Sending our oil reserves to Europe because Biden's war in Ukraine has been a disaster for Europe, too!
[00:20:12.586 --> 00:20:14.447]  Putin hasn't doubled the gas prices in Europe.
[00:20:14.667 --> 00:20:15.407]  Biden has!
[00:20:16.628 --> 00:20:19.810]  So what does Biden do to buy the silence from European leaders?
[00:20:19.870 --> 00:20:20.930]  To buy their loyalty?
[00:20:21.530 --> 00:20:23.271]  Hey, you guys, don't blame me for this.
[00:20:23.331 --> 00:20:23.952]  Blame Putin.
[00:20:24.232 --> 00:20:25.252]  Well, what are you going to do for us?
[00:20:25.513 --> 00:20:27.194]  I'll give you our strategic oil reserves.
[00:20:28.474 --> 00:20:29.615]  And that's what Biden has done.
[00:20:31.482 --> 00:20:39.148]  And then he goes on TV and tells you he's doing everything possible to lower your gas prices when the exact opposite is the reality.
[00:20:40.009 --> 00:20:44.292]  Fuel thefts on the rise as Biden gas prices continue to hit all-time record highs.
[00:20:44.312 --> 00:20:46.293]  Yeah, people siphoning fuel out of cars.
[00:20:46.353 --> 00:20:46.954]  It's a new thing.
[00:20:47.414 --> 00:20:51.617]  Or drilling holes into the bottom of your gas tank so they can leak it out into their gas can.
[00:20:52.618 --> 00:20:56.001]  Only in Biden's America, a third world hellhole run by Democrats.
[00:20:56.421 --> 00:21:01.125]  Abbott's baby formula plant in Sturgis, Michigan closed again, this time due to weather damage.
[00:21:01.305 --> 00:21:06.009]  So a legitimate closing this time, too bad they illegitimately shut it down and now there's a baby formula shortage.
[00:21:06.369 --> 00:21:07.911]  It's Democrats, that's what they do.
[00:21:08.511 --> 00:21:14.655]  Biden Energy Secretary tells Americans to stop complaining because Brazilians have to pay the same amount for gas.
[00:21:15.075 --> 00:21:15.816]  Oh, I see.
[00:21:16.296 --> 00:21:19.038]  Well, hey, liberals, stop complaining about gun violence.
[00:21:19.098 --> 00:21:20.599]  It's worse in Mexico and Brazil.
[00:21:20.999 --> 00:21:22.040]  Stop complaining, liberals.
[00:21:22.700 --> 00:21:23.941]  So much worse in other countries.
[00:21:24.141 --> 00:21:25.022]  Stop complaining, libs.
[00:21:25.282 --> 00:21:26.943]  Stop complaining, dems, about gun crimes.
[00:21:27.223 --> 00:21:27.944]  It's worse in Brazil.
[00:21:29.062 --> 00:21:32.224]  White House demands oil companies be patriots, produce more gas.
[00:21:32.264 --> 00:21:34.526]  Can you imagine how ticked off these oil companies are?
[00:21:34.786 --> 00:21:42.331]  By the way, who knows what's really going on, but in 2020 and 2021, the oil companies claim to have lost money.
[00:21:44.193 --> 00:21:47.015]  In 2020 and 2021, oil companies claim to have lost money.
[00:21:47.255 --> 00:21:58.243]  And then, because the pandemic and then Biden canceled all these deals that they had basically planned out financially, economically for the oil companies for decades, and Biden canceled all of it, they ended up taking a loss.
[00:21:59.588 --> 00:22:00.449]  Biden threatens U.S.
[00:22:00.529 --> 00:22:02.751]  oil companies with the use of emergency authorities.
[00:22:02.771 --> 00:22:09.076]  Can you imagine being an oil company and Biden is doing everything to crush your business, and then he turns around and points the finger at you?
[00:22:09.096 --> 00:22:10.877]  Yeah.
[00:22:11.337 --> 00:22:13.219]  Everybody knows Joe Biden's a scumbag.
[00:22:13.940 --> 00:22:15.461]  Only liars pretend he's not.
[00:22:15.801 --> 00:22:21.165]  Yeah, I mean, I'm not really surprised that no Democrats will endorse Joe Biden in 2024.
[00:22:21.646 --> 00:22:24.148]  Who would want to saddle up next to this disaster?
[00:22:25.472 --> 00:22:27.693]  People are leaving his administration left and right.
[00:22:27.733 --> 00:22:30.754]  Kamala Harris can't keep anybody in her office either.
[00:22:31.575 --> 00:22:32.975]  It's an absolute embarrassment.
[00:22:33.035 --> 00:22:34.296]  It's an absolute disaster.
[00:22:34.856 --> 00:22:41.619]  And as much as the media tries to cover it up because they know they helped cause the disaster of Biden, it's not working.
[00:22:43.120 --> 00:22:44.041]  It's not working.
[00:22:45.481 --> 00:22:58.574]   So even Democrats that will Pair at the same talking points, narratives, policies as Joe Biden, they won't belly up to say that they'll endorse him for 2024 because Biden is that unpopular.
[00:22:58.634 --> 00:23:00.694]  And this is a Democrat party that's very loyal.
[00:23:02.175 --> 00:23:05.056]  Very mono-thinking, if you will.
[00:23:08.017 --> 00:23:10.458]  And they won't get behind Biden for 2024.
[00:23:10.558 --> 00:23:13.559]  That just tells you how bad this thing really is.
[00:23:15.370 --> 00:23:19.632]  That just tells you how much of a disaster Joe Biden really is.
[00:23:19.652 --> 00:23:25.695]  It's getting tougher and tougher for the lying media to cover it up every day.
[00:23:29.157 --> 00:23:29.778]  Boy, oh boy.
[00:23:29.818 --> 00:23:32.579]  But we've got a response here from the oil companies.
[00:23:32.599 --> 00:23:34.360]  I'm going to get to you here in just a second.
[00:23:34.460 --> 00:23:41.458]   But ladies and gentlemen, The Super Summer Sale is live at InfoWarsStore.com.
