[00:00.000 --> 00:18.600]  Infowars, tomorrow's news, today.
[03:56.000 --> 03:58.000]  So now they've got to bail people out of their student loans.
[03:58.000 --> 04:08.000]  It's all been a plan to break us and domesticate us because once they've got total control, they can dictate how you live and what you do and decide if you live.
[04:08.000 --> 04:11.000]  Good lord, it's the new World Order Great Reset.
[04:11.000 --> 04:16.000]  Here's the bumbling puppet president, Biden talking about it, we'll be right back after break.
[04:16.000 --> 04:22.000]  We are at an inflection point, I believe, in the world economy, not just the world economy in the world.
[04:22.000 --> 04:25.000]  It occurs every three or four generations.
[04:25.000 --> 04:37.000]  As one of the top military people said to me in a secure meeting the other day, 60 million people died between 1900 and 1946.
[04:37.000 --> 04:44.000]  And since then we've established a liberal world order and that hadn't happened in a long while.
[04:44.000 --> 04:46.000]  A lot of people died, but nowhere near the chaos.
[04:46.000 --> 04:53.000]  And now is the time when things are shifting, there's going to be a new world order out there and we've got to lead it.
[04:53.000 --> 04:56.000]  We've got to unite the rest of the free world in doing it.
[04:56.000 --> 05:04.000]  So anyway, just look at these headlines from Reuters.
[05:04.000 --> 05:10.000]  World faces unprecedented global hunger crisis, UN chief says, going into 2023.
[05:10.000 --> 05:16.000]  World Food Program warns of global food catastrophe, looming global catastrophe.
[05:16.000 --> 05:22.000]  The world could run out of food by 2023, major studies say, and the reports go on and on.
[05:22.000 --> 05:25.000]  We told you this was a designed program by the globalist two and a half years ago.
[05:25.000 --> 05:30.000]  We told you energy and food prices would explode and now they're up more than 40% in the US alone.
[05:30.000 --> 05:35.000]  Some areas of the world are up over 100%. The only way you beat inflation and protect yourself and your family
[05:35.000 --> 05:40.000]  is with high quality, swarble food ready to ship right now at preparetoday.com.
[05:40.000 --> 05:47.000]  At a very rare sale of 10% off site-wide, not just on swarble food, but survival and preparedness items is happening right now.
[05:47.000 --> 05:54.000]  10% off at preparetoday.com and on top of it, any order above $99 gets free shipping.
[05:54.000 --> 05:56.000]  That is a huge part of the cost of swarble food.
[05:56.000 --> 06:01.000]  So go to preparetoday.com and protect yourself and your family while you still can.
[06:41.000 --> 06:46.000]  Thank you for joining us for the September 6th, 2022.
[06:46.000 --> 06:56.000]  This is a edition of the Alex Jones Show, coming to you from our embattled ATX command base in Austin, Texas.
[06:56.000 --> 06:58.000]  Alright, here's what's going on today.
[06:58.000 --> 07:03.000]  We've got the top lawyer for one of the largest pro-life organizations in the country,
[07:03.000 --> 07:09.000]  joining us in the third hour to track the battle against the child murderers
[07:09.000 --> 07:15.000]  and how California and other states are passing laws to kill babies even after they're born
[07:15.000 --> 07:18.000]  and just how sick these evil people are and how to stop them.
[07:18.000 --> 07:19.000]  That's third hour.
[07:19.000 --> 07:26.000]  Second hour, I'm going to open the phones up on all these big topics and take calls and cover news and play clubs.
[07:26.000 --> 07:33.000]  And in the first hour, I am going to cover much of these stacks of news that are in front of me, and they're all interconnected.
[07:33.000 --> 07:44.000]  They're all incredibly important and we're going to be getting to as much of it as we can here today.
[07:44.000 --> 07:48.000]  I have a great frustration, and I'm just going to be completely open about this
[07:48.000 --> 07:55.000]  because I think somehow this might get people to unlock their minds over new listeners.
[07:55.000 --> 08:00.000]  The world government, the new world order is as real as night and day.
[08:00.000 --> 08:03.000]  It's as real as your mama and your daddy.
[08:03.000 --> 08:08.000]  It's as real as the blue shirt I'm wearing on my back right now.
[08:08.000 --> 08:15.000]  And it means to slowly cut your resources off with engineer crisis after engineer crisis that have all been preplanned
[08:15.000 --> 08:18.000]  and all choreographed and all announced.
[08:18.000 --> 08:25.000]  And there's nothing more frustrating than to have the proof to know what's coming next, to be able to tell you what's coming next
[08:25.000 --> 08:29.000]  thousands of times, not because I'm magical, not because I have a crystal ball,
[08:29.000 --> 08:37.000]  but because the enemy thinks you're a dumb animal and is bragging to their own organizations how they plan to do it.
[08:37.000 --> 08:44.000]  And then if you do research their own documents and criticize it, they gaslight you.
[08:44.000 --> 08:56.000]  But the World Economic Forum came out last Friday and said there are lying people claiming we want global government
[08:56.000 --> 09:03.000]  and that we control governments and that we want to cut off resources and they need to be censored and shut up.
[09:03.000 --> 09:10.000]  And they also said they're lying people claiming we're controlling governments and big tech and we're censoring.
[09:10.000 --> 09:12.000]  So we want them censored.
[09:12.000 --> 09:15.000]  In fact, I meant to get to that Friday and I never got to it.
[09:15.000 --> 09:17.000]  Can you guys pull up some of the articles?
[09:17.000 --> 09:27.000]  There's a press release by the W E F W F W E F chairwoman and then she gave an interview,
[09:27.000 --> 09:32.000]  but they also put a press release out and they were again talking about they claim we censor.
[09:32.000 --> 09:33.000]  They claim we're in control.
[09:33.000 --> 09:35.000]  They claim we want world government.
[09:35.000 --> 09:42.000]  They claim we want to turn off the resources and the answer to that is censor them and turn their resources off.
[09:42.000 --> 09:44.000]  I mean, you talk about gaslighting.
[09:44.000 --> 09:49.000]  I could sit here for 10 hours and just play you clips of them.
[09:49.000 --> 09:50.000]  We're going to put chips in you.
[09:50.000 --> 09:51.000]  We're going to break up your family.
[09:51.000 --> 09:53.000]  We're going to take over your body.
[09:53.000 --> 09:56.000]  The post human world's here.
[09:56.000 --> 09:57.000]  You'll own nothing.
[09:57.000 --> 09:58.000]  You'll have nothing.
[09:58.000 --> 10:00.000]  You will eat the bugs.
[10:00.000 --> 10:11.000]  And now everywhere in public schools around the West, they're telling children, hey, your hamburger buns are made out of crickets.
[10:11.000 --> 10:13.000]  Yeah, there's one of the W E F sun releases.
[10:13.000 --> 10:15.000]  That was a few weeks ago.
[10:15.000 --> 10:20.000]  Solution to online abuse AI plus human intelligence.
[10:20.000 --> 10:24.000]  The press release on Friday was there is disinformation.
[10:24.000 --> 10:25.000]  We don't have any power.
[10:25.000 --> 10:32.000]  No, you're just officially merged with the UN given UN power.
[10:32.000 --> 10:36.000]  Unbelievable.
[10:36.000 --> 10:40.000]  So let me roll out the big story here.
[10:40.000 --> 10:53.000]  And then when we come back from break, I'm going to drill into it, but it ties into all of these other reports here.
[10:53.000 --> 11:10.000]  The energy being cut off and the globalist then blaming Putin with the main precipitate of it, the main perpetrator of it, the main causal effect in this on record was their lockdown policies.
[11:10.000 --> 11:13.000]  And then we said, then they're going to call for carbon lockdowns.
[11:13.000 --> 11:22.000]  But to do that, they're going to implement carbon rationing and food rationing because they've announced all this before.
[11:22.000 --> 11:23.000]  Well, how are they going to do that?
[11:23.000 --> 11:32.000]  Well, they're going to give you a universal basic income that is in a cell phone or in a credit card and in the future in a chip in your body.
[11:32.000 --> 11:34.000]  Klaus Schwab has said.
[11:34.000 --> 11:40.000]  And it will decide with programmable money tokens what you're allowed to buy and what you're allowed to do.
[11:40.000 --> 11:44.000]  And you're already seeing that everywhere with the SEGs and all of it.
[11:44.000 --> 11:49.000]  So this isn't coming, ladies and gentlemen.
[11:49.000 --> 11:52.000]  This is here.
[11:52.000 --> 11:53.000]  And this is the whole future.
[11:53.000 --> 11:59.000]  And so I'm going to go through this next segment as quickly as I can, just the latest news.
[11:59.000 --> 12:03.000]  And then I'm going to tell you what comes next.
[12:03.000 --> 12:06.000]  And by the way, they told us what's coming next.
[12:06.000 --> 12:09.000]  And it is so horrific.
[12:09.000 --> 12:12.000]  So insane.
[12:12.000 --> 12:16.000]  It makes my head spin.
[12:16.000 --> 12:19.000]  China.
[12:19.000 --> 12:21.000]  India.
[12:21.000 --> 12:28.000]  And other countries are already implementing climate lockdowns in their largest cities where they just go, hey, you know what?
[12:28.000 --> 12:31.000]  Can't leave your house the next two days.
[12:31.000 --> 12:36.000]  And China then said, how about for the next week?
[12:36.000 --> 12:37.000]  That was last year.
[12:37.000 --> 12:39.000]  Now, this year, they said, you know what?
[12:39.000 --> 12:41.000]  You can't leave your house for three weeks.
[12:41.000 --> 12:49.000]  And they have drones flying in between the apartment buildings, barking orders saying, do not leave your home or you'll be permanently detained.
[12:49.000 --> 12:52.000]  That footage is coming up.
[12:52.000 --> 12:57.000]  So this is dystopian upon dystopian.
[12:57.000 --> 12:58.000]  This is it.
[12:58.000 --> 13:03.000]  So we have this stack right here that ties into this stack.
[13:03.000 --> 13:06.000]  Super rich preppers seek to save themselves from the apocalypse.
[13:06.000 --> 13:10.000]  The apocalypse, they're engineering a new type of war.
[13:10.000 --> 13:22.000]  But instead of going up to the space station while they hit us with a biological weapon, because that's not feasible, they're building their armored redoubts in very remote areas for the big war that's here.
[13:22.000 --> 13:32.000]  And then when we're all wiped out, they will then emerge with their AI grids, their robot control grids and have limited small technology complexes.
[13:32.000 --> 13:40.000]  The earth will be a giant wildlife preserve, and then they will then begin merging with machines and colonizing space.
[13:40.000 --> 13:42.000]  That's the official plan.
[13:42.000 --> 13:52.000]  And if you just look up what Jeff Bezos says, actually just look up what Bill Joy says, actually just look up what Ray Kurzweil says, or you've all know Harari, they're all saying it.
[13:52.000 --> 13:54.000]  People go, oh, they're just crazy people.
[13:54.000 --> 13:57.000]  No, they're in control and they're doing it.
[13:57.000 --> 14:15.000]  And the coup de gras in all of this, what makes me sick is to look at all the little mercenaries that attack us and all the minions who will have no future and are lying about us and attacking us for chicken feed on a program path, on an attack path that will destroy them and their families.
[14:15.000 --> 14:22.000]  But they're too arrogant to admit it themselves because they feel too good being part of the power structure, even though they're smucks.
[14:22.000 --> 14:37.000]  Meanwhile, I have real talent and real charisma, and the enemy knew that a long time ago, and for 22 years, I don't know, 28 years, but for 20 plus years, I have been offered everything, everything.
[14:37.000 --> 14:44.000]  The meetings with Kissinger, the meetings with George W. Bush, hundreds of millions of dollars.
[14:44.000 --> 14:46.000]  That's how real the New World Order is.
[14:46.000 --> 14:48.000]  I have a seat at their table.
[14:48.000 --> 14:52.000]  I could snap my fingers right now and join them.
[14:52.000 --> 14:55.000]  That's how real this is.
[14:55.000 --> 14:57.000]  These people are going to kill you.
[14:57.000 --> 15:00.000]  Do you understand that they're going to kill you?
[15:00.000 --> 15:02.000]  This is only the beginning of it.
[15:02.000 --> 15:04.000]  And I don't say like, oh, I'm cool.
[15:04.000 --> 15:06.000]  I got invited to the cool kid club.
[15:06.000 --> 15:07.000]  You could put a gun to my head.
[15:07.000 --> 15:09.000]  I wouldn't go be with those people.
[15:09.000 --> 15:19.000]  They're the most empty, cold, reptilian type individuals. I don't mean literal reptilians, but I feel like my soul's being sucked when I've been around these people.
[15:19.000 --> 15:23.000]  I feel darkness, and it's not them that's causing that.
[15:23.000 --> 15:26.000]  It's God is not in that area.
[15:26.000 --> 15:30.000]  God has been removed.
[15:30.000 --> 15:33.000]  Well, sweetheart, I don't want to be where God's removed.
[15:33.000 --> 15:40.000]  So, choose a side now.
[15:40.000 --> 15:45.000]  Our ancestors were too strong and too good for us to crap all over what they built.
[15:45.000 --> 15:48.000]  The planet's ours. Space is ours.
[15:48.000 --> 15:51.000]  The dimensions are ours. God gave it to us.
[15:51.000 --> 15:53.000]  And these people won't stand in our way.
[15:53.000 --> 15:59.000]  We're going to smash them. Stay with us.
[15:59.000 --> 16:06.000]  Vitamin mineral fusion is your one stop shop for health, for longevity, for a boosted immune system.
[16:06.000 --> 16:13.000]  And the climate we live in today and what the globalists are up to, I think anybody not taking a high quality product like this is insane.
[16:13.000 --> 16:18.000]  And there's other great vitamin, mineral, amino acid, you know, complete products out there.
[16:18.000 --> 16:22.000]  Ours is amongst the very best, and it is a lower cost than many of the leading brands.
[16:22.000 --> 16:30.000]  But whatever you do, take a high quality, multi vitamin, mineral, amino acid system like this that's liquid that you put in water
[16:30.000 --> 16:33.000]  because you have a better absorption rate when you do that.
[16:33.000 --> 16:36.000]  Now, vitamin mineral fusion is our overall best selling product.
[16:36.000 --> 16:40.000]  It finally came in a month ago and we've almost sold out of the first shipment.
[16:40.000 --> 16:42.000]  Hopefully, more is coming in a few months.
[16:42.000 --> 16:48.000]  But if you want to experience vitamin mineral fusion and its effects for yourself, or maybe you already love it, you want to stock up.
[16:48.000 --> 16:52.000]  Thanks for keeping us on the air and thanks for taking care of yourself and your body when we've all got to stick together.
[16:52.000 --> 16:58.000]  Vitamin mineral fusion is 40% off even though it's selling out at infowarstore.com.
[16:58.000 --> 16:59.000]  Thanks for your support.
[16:59.000 --> 17:11.000]  The cavalry for your immune system, the cavalry for your health, and the cavalry to keep info wars on the air with funding has now arrived a 360 win.
[17:11.000 --> 17:26.000]  Almost sold out for a year, DNA Force Plus with the PQQ and the CoQ10 and all the patented documented super ingredients to completely turbocharge your immune system
[17:26.000 --> 17:29.000]  and your body is finally back in stock.
[17:29.000 --> 17:34.000]  And despite the fact it's going to sell out quick, I want those of you that haven't experienced it to get it.
[17:34.000 --> 17:41.000]  And I want long term supporters to experience it as well, so it is 50% off out of the gates for a limited time.
[17:41.000 --> 17:49.000]  DNA Force Plus, finally back in stock at infowarstore.com for 50% off.
[17:49.000 --> 17:52.000]  Ladies and gentlemen, this is a symbiotic relationship.
[17:52.000 --> 17:57.000]  Supporting info wars defeats the globalist and this product does amazing things for your body.
[17:57.000 --> 17:58.000]  Take action now.
[17:58.000 --> 18:05.000]  Sold out for more than a year and a half because of supply chain breakdowns.
[18:05.000 --> 18:13.000]  Our best selling product, Super Blue, is finally back in stock, the original available at infowarstore.com.
[18:13.000 --> 18:19.000]  It only came in three weeks ago and already half of our stock has sold out, so thank you all for the support.
[18:19.000 --> 18:24.000]  But Super Blue has a lot of fans and you can get it for 40% off by itself.
[18:24.000 --> 18:31.000]  But when you get it in the trifecta with our activated charcoal toothpaste infused with essential oils, so great for your mouth and gums,
[18:31.000 --> 18:37.000]  you can get it for 50% off with super coral whitening toothpaste as well.
[18:37.000 --> 18:44.000]  So get the trifecta for 50% off together or 40% off individually at infowarstore.com.
[18:44.000 --> 18:51.000]  You'll have great health with your gums and your mouth and your teeth and you know you're funding the tip of the spear in the fight against the globalist.
[18:51.000 --> 18:59.000]  Super Blue being sold out for more than a year and a half, finally back available at infowarstore.com.
[18:59.000 --> 19:07.000]  Several years ago, I approached one of the top companies in the U.S. that supplies the highest quality signature reducing
[19:07.000 --> 19:11.000]  Faraday cages, the Pentagon and other U.S. government agencies.
[19:11.000 --> 19:18.000]  And now they have produced specifically for us this made in America onion line at a very affordable price.
[19:18.000 --> 19:24.000]  Whether it's small pouches that protect your cell phone or big pouches that protect laptops and iPads
[19:24.000 --> 19:29.000]  or big bags that promote whatever electronics you want to put in like desktop computers.
[19:29.000 --> 19:36.000]  It is all exclusively available at infowarstore.com under the Redux name.
[19:36.000 --> 19:42.000]  Redux is info wars taking the highest quality products and bringing them directly to you at infowarstore.com.
[19:42.000 --> 19:52.000]  In this insane world, you are crazy if you don't protect your signature, your identity from identity theft, hackers, criminals, corporations, governments.
[19:52.000 --> 20:12.000]  This is one of the hottest items out there today that's exclusively available at infowarstore.com.
[20:12.000 --> 20:30.000]  You can feel it, you can taste it, you can see it, you can face it.
[20:30.000 --> 20:52.000]  You can hear it, you can hear it, you want to make it, cause you can take it.
[20:52.000 --> 21:00.000]  Testing Worldwide from Texas, I'm your host Alex Jones.
[21:00.000 --> 21:05.000]  Alright, I hesitate to tell you what's coming in the future and how they're going to implement all this
[21:05.000 --> 21:09.000]  because I don't like to not tell you everything and it's a lot.
[21:09.000 --> 21:12.000]  But I think you got a pretty good idea now.
[21:12.000 --> 21:18.000]  The most dystopian stuff you can imagine and then some because these people are pure evil.
[21:18.000 --> 21:20.000]  But I'm going to do my best in the next few segments.
[21:20.000 --> 21:22.000]  This is what's currently happening.
[21:22.000 --> 21:25.000]  Just look at these headlines, then I'll talk about each one.
[21:25.000 --> 21:38.000]  Incoming Prime Minister in the UK, trust, drafts colossal 130 billion pound, that's over 200 something billion, plan to freeze UK power bills.
[21:38.000 --> 21:45.000]  Universal basic income, but you got to agree to signing on and being directed what you can do in the future.
[21:45.000 --> 21:50.000]  That's the plan of the great reset after they cut the energy and resources off.
[21:50.000 --> 21:55.000]  Controls of the food as the UN said back in 1996, food is a weapon.
[21:55.000 --> 22:03.000]  Putin has pushed Europe into an inflationary depression, says European Union leaders.
[22:03.000 --> 22:07.000]  Putin has pushed Europe into an inflationary depression and currency collapse.
[22:07.000 --> 22:14.000]  So the globalists do global lockdowns, shut off the economy, give themselves tens of trillions in bailouts
[22:14.000 --> 22:19.000]  and then turn around and launch a war against the Russians, which the Russians then took the bait and responded and came in.
[22:19.000 --> 22:27.000]  Then they put massive sanctions on all the Russian energy coming in, even though it supplies more than half of Europe's energy.
[22:27.000 --> 22:34.000]  And then lo and behold, they turn around and say, Putin did that.
[22:34.000 --> 22:40.000]  Putin hasn't even cut the gas off until today.
[22:40.000 --> 22:43.000]  But he did announce they're cutting the gas off today.
[22:43.000 --> 22:54.000]  Italy's Salvini breaks ranks in energy sanctions against Russia because they are putting us on our knees.
[22:54.000 --> 23:00.000]  See that? Because we are on our knees.
[23:00.000 --> 23:10.000]  If you put sanctions on somebody and they can't ship you oil and then you start blocking part of the gas and the prices go up and now they're going to block it all.
[23:10.000 --> 23:16.000]  So Putin said, fine, we'll just block it. They're the ones that did that.
[23:16.000 --> 23:26.000]  Russia drops the hammer, halts gas, flows to Europe, remain pipeline until sanctions lifted.
[23:26.000 --> 23:28.000]  Now here's the key.
[23:28.000 --> 23:40.000]  As Europe implodes, it plans radical intervention, including price setting, suspending derivatives markets, and Europe wide margin call bailouts.
[23:40.000 --> 23:46.000]  And you read deeper, Zinder Spiegel, you name it with links, zero hedge to it.
[23:46.000 --> 23:48.000]  Universal basic income.
[23:48.000 --> 23:52.000]  Oh, you can't pay for heating now. You can't pay for any gas.
[23:52.000 --> 23:58.000]  So we're going to give you a little stipend from the government, but control comes with it.
[23:58.000 --> 24:06.000]  Oh, and guess what? The World Economic Forum just had its global leaders come out and pair it.
[24:06.000 --> 24:10.000]  Oh, it's 10 bad winners coming.
[24:10.000 --> 24:13.000]  Oh, it's 10 years you won't have energy.
[24:13.000 --> 24:15.000]  You will own nothing. You will have nothing.
[24:15.000 --> 24:17.000]  All these different energy chiefs say we're in a transition.
[24:17.000 --> 24:21.000]  They're banning gas cars, not letting us have new power plants for electric cars.
[24:21.000 --> 24:26.000]  It's all designed to collapse things while they pose as the saviors.
[24:26.000 --> 24:30.000]  Economists, Europeans are mad with anger and it will get worse.
[24:30.000 --> 24:32.000]  What did Klaus Schwab say?
[24:32.000 --> 24:36.000]  We will begin to cut off the energy and then there will be an angrier world.
[24:36.000 --> 24:41.000]  And out of that anger, they will accept the great reset and we can build back better.
[24:41.000 --> 24:44.000]  They're building nothing but you starving to death.
[24:44.000 --> 24:50.000]  It'll be done incremental and each time it gets worse under Stockholm syndrome, people will beg them, oh, oh, we'll do whatever you say.
[24:50.000 --> 24:58.000]  It takes the chip, eats the bugs, you'll get credits on card, you'll get to travel, you'll get to have funds again.
[24:58.000 --> 25:03.000]  It all takes the shots, you get to go outdoors again.
[25:03.000 --> 25:10.000]  It's all that clear and they have memos and white paper saying soon they will all take chips to buy and sell.
[25:10.000 --> 25:16.000]  First, it wearable and then onto the skin.
[25:16.000 --> 25:24.000]  And they say get used to it, it's going to get a lot worse and the energy secretary and Buddha judge and all of them go on TV and say this is permanent.
[25:24.000 --> 25:31.000]  This is a wonderful transition we're in.
[25:31.000 --> 25:32.000]  And that's the key.
[25:32.000 --> 25:41.000]  The UK announces 130 billion pounds to give people $2,000 a month to buy energy during the winter.
[25:41.000 --> 25:47.000]  But it goes to select groups that get the contract.
[25:47.000 --> 25:55.000]  Trillions in liquidity support is going to be needed as Swiss Finns join Europe's bailout brigade.
[25:55.000 --> 26:06.000]  They're all announcing, even non-EU countries, that they need trillions and trillions and trillions to bail everybody out because they don't have food or electricity in many areas.
[26:06.000 --> 26:09.000]  And now suddenly we're not going to have water in many areas.
[26:09.000 --> 26:10.000]  They're telling them in Europe.
[26:10.000 --> 26:16.000]  Oh, sorry, the water's all breaking down.
[26:16.000 --> 26:20.000]  And guess who's buying up all the water supply systems?
[26:20.000 --> 26:22.000]  Oh, a consortium around my Bill Gates.
[26:22.000 --> 26:26.000]  Oh, and guess why he's able to do it?
[26:26.000 --> 26:29.000]  We'll tell you about that coming up.
[26:29.000 --> 26:31.000]  By the way, I didn't see that on my list.
[26:31.000 --> 26:32.000]  I thought I sent it to you.
[26:32.000 --> 26:34.000]  I know I sent you guys a lot of stuff.
[26:34.000 --> 26:37.000]  I'll send it to you again during the break, but it's for next segment.
[26:37.000 --> 26:40.000]  Bill Gates and some insider trading with Congress.
[26:40.000 --> 26:42.000]  We'll get to that.
[26:42.000 --> 26:45.000]  I wonder what the future is going to look like.
[26:45.000 --> 26:55.000]  They've now announced these new smart cities aren't going to have showers or bathrooms in your apartment.
[26:55.000 --> 26:56.000]  They'll be communal.
[26:56.000 --> 27:00.000]  Oh, and there won't be any sex.
[27:00.000 --> 27:01.000]  You're like, that sounds crazy.
[27:01.000 --> 27:02.000]  They'll never happen.
[27:02.000 --> 27:03.000]  Oh, really?
[27:03.000 --> 27:05.000]  They won't have full grown men in girl showers?
[27:05.000 --> 27:09.000]  They won't have adults saying they're children competing in children's sports?
[27:09.000 --> 27:11.000]  That's happening now.
[27:11.000 --> 27:19.000]  There won't be men winning all the women's championships from cycling to wrestling to soccer to rugby.
[27:19.000 --> 27:20.000]  Oh, it's all been announced.
[27:20.000 --> 27:24.000]  You'll live in a 250 square foot pod.
[27:24.000 --> 27:26.000]  That's if you're doing well.
[27:26.000 --> 27:31.000]  And then there'll be a communal bathroom at the end of the hall that men, women, and children will all use.
[27:31.000 --> 27:36.000]  All to degrade you and humiliate you and encourage you to not have children.
[27:36.000 --> 27:43.000]  And you're not going to have children when you can't get out of a 200 square foot coffin apartment.
[27:43.000 --> 27:49.000]  But there'll be plenty of synthetic drugs and plenty of fentanyl and plenty of options to go euthanize yourself.
[27:49.000 --> 27:51.000]  And that's what Canada just said.
[27:51.000 --> 27:53.000]  They're encouraging people to kill themselves.
[27:53.000 --> 27:54.000]  Same thing in Europe.
[27:54.000 --> 27:56.000]  And a lot of folks are just going to opt out.
[27:56.000 --> 28:01.000]  You're going to see suicide go up 50,000 percent, I predict.
[28:01.000 --> 28:08.000]  You're going to see millions committing suicide in the U.S. a month alone, millions in Europe, long before 2030.
[28:08.000 --> 28:11.000]  Just watch, record this now.
[28:11.000 --> 28:12.000]  We probably won't be on the air then.
[28:12.000 --> 28:14.000]  I probably won't be around then.
[28:14.000 --> 28:15.000]  That's OK.
[28:15.000 --> 28:19.000]  My conscience is clean, baby, because they're going to kill you and your family.
[28:19.000 --> 28:22.000]  And those are the people that are lucky, I guess, that will commit suicide.
[28:22.000 --> 28:29.000]  Everybody else is going to get lined up and shot up against walls or raped and killed in these leftist torture bases they're building.
[28:29.000 --> 28:34.000]  The COVID emergency centers that they're building all over the world, same specs.
[28:34.000 --> 28:37.000]  Giant reeducation camps.
[28:37.000 --> 28:43.000]  And the average scumball is going to go along with it because they'll be scared and want to be on the winning team.
[28:43.000 --> 28:50.000]  You will eat the bugs before they blow your brains out.
[28:50.000 --> 28:54.000]  That's if you're strong enough not to get some extra credits for your family.
[28:54.000 --> 28:59.000]  It will be a nice little payout at first when you commit suicide to your family or the charity if you're lucky.
[28:59.000 --> 29:04.000]  Ultimate Fish Oil is back in stock at infowarstore.com.
[29:04.000 --> 29:06.000]  What does ultimate mean?
[29:06.000 --> 29:10.000]  That's just our name for the best, the highest grade.
[29:10.000 --> 29:26.000]  What this concentrated anchovy oil, pure Arctic krill oil, and high quality wild caught salmon oil does for your brain, your heart, your cardiovascular system, and for your entire body's functions is insane.
[29:26.000 --> 29:31.000]  Regular low grade fish oil in all the studies does outstanding things.
[29:31.000 --> 29:39.000]  This is the highest grade and it's not been pasteurized, it's not been boiled, so it has its original effects intact.
[29:39.000 --> 29:48.000]  Ladies and gentlemen, everybody should visit infowarstore.com today and get ultimate fish oil finally back in stock for 15% off.
[29:48.000 --> 29:52.000]  For our regular fans and our big supporters, you're going to love it, you already know how great it is.
[29:52.000 --> 30:00.000]  But for folks that have been on the fence, experience ultimate fish oil for yourself, try to take this up before bedtime and see what happens with your dreams.
[30:00.000 --> 30:08.000]  Donald Trump and the Magna Republicans represent an extremism that threatens the very foundations of our republic.
[30:08.000 --> 30:11.000]  I wouldn't be surprised if this doesn't have an operational name.
[30:11.000 --> 30:13.000]  In fact, I bet it does.
[30:13.000 --> 30:16.000]  I bet it's called Operation Matador.
[30:16.000 --> 30:22.000]  They see us as the bull and they are shaky, a red flag in our face.
[30:22.000 --> 30:37.000]  And the Matador is at each state with a long skinny razor sharp sword so that when the bull lunges forward, the Matador uses the force of its weight to drive it into the heart and step aside with its cape as the bull buries himself into the dust.
[30:37.000 --> 30:41.000]  They've got the ace of spades in their hand, which is false flags.
[30:41.000 --> 30:45.000]  Before you launch a war, you stage false flags. That's the first thing you do.
[30:45.000 --> 30:49.000]  Because nobody wants to say they started a war. Bad guys start wars.
[30:49.000 --> 30:56.000]  So every time a war gets launched by bad guys, they stage an event. This is Operation Matador.
[30:56.000 --> 31:09.000]  DNA Force Plus. After almost a year of being out of stock is now exclusively available at infowarstore.com.
[31:09.000 --> 31:17.000]  PQQ and CoQ10 are on record as making the telomeres in your DNA last longer.
[31:17.000 --> 31:21.000]  This is as close as the fountain of youth as you're going to get.
