[00:00:00.000 --> 00:00:15.000]  [Music]
[00:02:23.109 --> 00:02:26.951]  This is outrageous, and you're all having your freedoms stolen.
[00:02:27.472 --> 00:02:31.934]  In this article, in the Hartford Courant and many others, they say I gave over no discovery.
[00:02:33.015 --> 00:02:39.259]  Then on the last page, they say their whole case is based on discovery I did give them, that they twisted, that I can't respond to.
[00:02:40.100 --> 00:02:41.561]  Robert Barnes is my spokesperson.
[00:02:42.581 --> 00:02:44.823]  He'll be able to give a statement here, and then we'll both take your questions.
[00:02:44.843 --> 00:02:45.283]  Robert Barnes.
[00:02:46.411 --> 00:02:50.555]  This is a case that has put the American justice system itself on trial.
[00:02:51.256 --> 00:03:01.065]  And the trial that has taken place here, this show trial, is an embarrassment to the rule of law in America and a disgrace and a travesty of American justice.
[00:03:01.746 --> 00:03:04.188]  Everybody knows you're supposed to get your day in court.
[00:03:04.549 --> 00:03:08.553]  Yet the one person who is being denied any day in court is Alex Jones.
[00:03:09.033 --> 00:03:17.719]  To such a degree that the court has made clear today that if he testifies honestly, if he testifies truthfully, he goes to jail.
[00:03:18.239 --> 00:03:23.182]  But if he answers the questions in the way the plaintiff's lawyers want, then he could also go to jail.
[00:03:23.602 --> 00:03:28.565]  No matter what he does, he goes to jail if he testifies in his own behalf, in his own defense.
[00:03:28.906 --> 00:03:30.567]  That is a core American right.
[00:03:31.107 --> 00:03:37.756]  This is a case you have to ask yourself, what is the truth that the plaintiff's lawyers are so terrified that the people hear?
[00:03:38.177 --> 00:03:38.938]  What is that truth?
[00:03:39.178 --> 00:03:46.128]  That truth is that Alex Jones participated in discovery more than any media defendant in American libel law history.
[00:03:46.428 --> 00:04:03.715]  A lot more than the New York Times did just down the road in New York in either the Project Veritas case or the Sarah Palin case, as is detailed in the Hartford Courant publication, which talks about the internal emails, internal documents, internal financial records, all disclosed and divulged to plaintiff's lawyers.
[00:04:04.215 --> 00:04:09.057]  So this is a case where there has been a big lie, a fake case about supposed fake news.
[00:04:09.337 --> 00:04:13.138]  It's a fake case because the story they told about Alex Jones was never true.
[00:04:13.598 --> 00:04:24.262]  The story they told about Sandy Hook was not true, in the sense that they blamed gun owners and blamed Alex Jones for what happened, when the reality is that school safety was not up to snuff at Sandy Hook.
[00:04:25.002 --> 00:04:33.244]  Democratic politicians decided to pocket money meant to protect little kids' lives and little kids died who didn't need to die because politicians lied.
[00:04:33.624 --> 00:04:35.004]  That's the real truth of Sandy Hook.
[00:04:35.024 --> 00:04:36.825]  But they can't have any of that truth come out.
[00:04:37.185 --> 00:04:44.767]  They can't have the truth that Alex Jones and Infowars had nothing to do with promoting and instigating and originating those who had doubts about Sandy Hook.
[00:04:44.787 --> 00:04:51.128]  That came from media professors and school safety people and people completely outside of Alex Jones and Infowars.
[00:04:51.528 --> 00:04:53.189]  That's why they always had a fake case.
[00:04:53.689 --> 00:05:00.313]  And they won't allow them to tell the truth, because the truth would let the world know that their case is based on a lie.
[00:05:00.493 --> 00:05:01.653]  And Bob, make the point you've made.
[00:05:01.894 --> 00:05:03.554]  You were involved in the first two years of the case.
[00:05:04.015 --> 00:05:11.899]  We gave them all this massive discovery that you see on the screen, then they sit around and say we didn't give it to them, so we're defaulted, so we can't defend ourselves.
[00:05:12.319 --> 00:05:12.760]  Absolutely.
[00:05:13.280 --> 00:05:28.553]  Throughout the entire time frame, I challenge anybody out there to find any media defendant who has produced as many emails, as many documents, as many internal policies, as many as in all the broadcasts that were relevant here that has ever been defaulted.
[00:05:28.773 --> 00:05:29.574]  This has never happened.
[00:05:30.034 --> 00:05:35.900]  Default is now being used and politically weaponized to take away people's right to trial by jury.
[00:05:36.420 --> 00:05:37.662]  And here you're seeing it live.
[00:05:37.702 --> 00:05:39.263]  You're seeing it reported in the Hartford Courant.
[00:05:39.724 --> 00:05:43.487]  If he gets up and testifies, truthfully, he goes to jail.
[00:05:43.908 --> 00:05:47.451]  How is that consistent with the American legal tradition at all?
[00:05:47.752 --> 00:05:50.775]  How is that consistent with what we view as American law?
[00:05:51.075 --> 00:05:52.937]  You can hate Alex Jones all you want.
[00:05:53.377 --> 00:05:56.400]  Don't you want all of us to have the right to our day in court?
[00:05:56.900 --> 00:05:59.222]  All of us to have a right to trial by jury?
[00:05:59.602 --> 00:06:03.165]  Because the moment that is taken away, this is no longer American justice.
[00:06:03.445 --> 00:06:06.448]  This looks like Soviet-style show trial justice.
[00:06:06.728 --> 00:06:12.032]  This looks like justice that even Castro would have been ashamed to do in the show trials in Cuba in 1961.
[00:06:12.272 --> 00:06:22.521]  That is what is taking place here in Connecticut, the heart of part of the American Revolution, that established these founding principles that we go that all go all the way back.
[00:06:22.901 --> 00:06:27.887]  To the Magna Carta, your right to trial by jury, your right to your day in court.
[00:06:28.347 --> 00:06:33.574]  And Alex Jones is now being told, if he asserts that right, he goes to jail.
[00:06:33.974 --> 00:06:36.937]  If he testifies truthfully, he goes to jail.
[00:06:37.338 --> 00:06:38.880]  That is not American justice.
[00:06:39.060 --> 00:06:40.341]  Not allowed to say I'm innocent.
[00:06:40.882 --> 00:06:42.303]  Because a judge says I'm guilty.
[00:06:42.723 --> 00:06:43.163]  Absolutely.
[00:06:43.263 --> 00:06:44.964]  Not allowed to defend himself about anything.
[00:06:45.304 --> 00:06:47.905]  Not allowed to tell them he almost never talked about Sandy Hook.
[00:06:48.205 --> 00:06:54.328]  Not allowed to tell them that more than 99% of what InfoWars reported about Sandy Hook said Sandy Hook happened.
[00:06:54.448 --> 00:06:55.589]  And these plaintiff's lawyers...
[00:06:56.596 --> 00:06:59.297]  In fact, he said so in the opening statement the plaintiff's lawyer did.
[00:06:59.317 --> 00:07:01.918]  Why are they so scared and terrified of the truth?
[00:07:01.737 --> 00:07:05.697]   deserves their free speech. So think about that. They want me off the air
[00:07:05.697 --> 00:07:08.377]  because they want to shut down the American people.
[00:07:08.377 --> 00:07:12.057]   No question, in fact he said so in the opening statement the plaintiff's lawyer did.
[00:07:12.057 --> 00:07:16.218]   Why are they so scared and terrified of the truth? Why are they so afraid of the
[00:07:16.218 --> 00:07:20.898]   people hearing the truth? If what they say about Alex Jones is true,
[00:07:20.898 --> 00:07:23.377]   why aren't they willing to allow Alex Jones to have his day in court?
[00:07:23.705 --> 00:07:25.566]  These are questions every American should ask.
[00:07:25.846 --> 00:07:32.970]  But more importantly, every American, we must defend the speech we most disagree with if free speech is to stay alive.
[00:07:33.030 --> 00:07:35.831]  This is one of the core principles of the founding generation.
[00:07:36.211 --> 00:07:39.333]  And that principle is at stake and at risk in this trial.
[00:07:39.733 --> 00:07:43.736]  Which by itself has made the American justice system now in danger.
[00:07:44.117 --> 00:08:03.132]  Because the very things that we hold sacred in America, that we allow people a full chance to present their testimony in court, right to counsel, right to free speech, right to due process of law, all of them eviscerated simply to caricature and stereotype Alex Jones to the world, and then to strip him of the means to ever talk to the world again.
[00:08:03.272 --> 00:08:08.076]  And they admit they're setting the precedent for everybody else using me, just like my deplatforming four years ago.
[00:08:08.869 --> 00:08:09.209]  Absolutely.
[00:08:09.229 --> 00:08:13.714]  This is about freedom of speech, freedom of expression, freedom of press, freedom of inquiry.
[00:08:14.575 --> 00:08:22.803]  Here you have a case where ex-FBI agents or current FBI lawyers are suing who don't know anybody who died in Sandy Hook.
[00:08:22.823 --> 00:08:23.624]  They never said their name.
[00:08:24.384 --> 00:08:24.885]  How is that?
[00:08:25.285 --> 00:08:35.033]  I mean, if FBI agents can now sue people for raising questions about what took place in various cases, does everybody who questions the government now go to jail?
[00:08:35.373 --> 00:08:37.655]  Does everybody who testifies truthfully in their own defense?
[00:08:38.035 --> 00:08:40.097]  Do they all get bankrupted into oblivion?
[00:08:40.477 --> 00:08:44.140]  Because that is the future we face if we allow precedents like this to be set.
[00:08:44.460 --> 00:08:58.587]  They have used the historical example of Alex Jones to set the template for mass censorship and the legal weaponization of our legal system against the interest of ordinary, everyday people, and it will be turned on the rest of us if we don't turn back now.
[00:08:58.947 --> 00:09:00.588]  Alright, Robert, we'll take a few questions.
[00:09:01.008 --> 00:09:02.809]  I just want to say this on the record.
[00:09:03.570 --> 00:09:10.313]  I am proud of my 28 years on air, exposing Jussie Smollett being a fraud, exposing WMDs being a fraud.
[00:09:10.453 --> 00:09:11.634]  I always question everything.
[00:09:12.014 --> 00:09:13.154]  I listen to those that are questioning.
[00:09:13.194 --> 00:09:13.955]  It's healthy and good.
[00:09:15.268 --> 00:09:20.549]  And I do not apologize to the system or anybody else because I did it from a pure heart.
[00:09:20.869 --> 00:09:21.549]  I've not been perfect.
[00:09:21.569 --> 00:09:23.550]  I've made mistakes and I've apologized from those.
[00:09:24.490 --> 00:09:29.731]  We have a government that just blew up the gas pipeline and is starting a massive escalation of war with Russia.
[00:09:31.032 --> 00:09:35.873]  We live in a country with mass human smuggling across the border and a completely collapsed system.
[00:09:36.953 --> 00:09:44.837]   And so the establishment thinks by demonizing Alex Jones and trying to shut me down, That they're going to be able to intimidate everybody else to shut up.
[00:09:45.297 --> 00:09:50.679]  This political establishment is collapsing and is almost universally hated.
[00:09:51.119 --> 00:09:56.662]  And they think by turning me into a demon, they're going to be able to scare everybody else off from telling the truth.
[00:09:56.802 --> 00:09:56.942]  No!
[00:09:57.904 --> 00:10:10.111]  The front page of Yahoo News today was reporting that Google and the UN censored hydroxychloroquine and other treatments for COVID they knew would work and help people.
[00:10:10.472 --> 00:10:11.812]  That's mass murder.
[00:10:12.473 --> 00:10:17.696]  And when the corporate media promotes mass shootings, all the studies show it encourages other mass shooters.
[00:10:18.076 --> 00:10:21.538]  So who is indicted is the establishment hyping mass shootings.
[00:10:21.798 --> 00:10:27.642]  Who is indicted is the drug companies, who almost every mass shooter has been on the so-called antidepressants.
[00:10:27.982 --> 00:10:32.243]  On their own insert admits it can cause people to go psychotic and engage in mass killing.
[00:10:32.463 --> 00:10:33.444]  It's on the damn label.
[00:10:33.844 --> 00:10:43.447]  So people want to point at Alex Jones questioning an event that the politicians jumped on, that they hyped up, that looked like a media production, is an American people's right.
[00:10:43.827 --> 00:10:45.087]  I never harassed these families.
[00:10:45.428 --> 00:10:46.768]  I never sent people to harass them.
[00:10:47.028 --> 00:10:48.329]  They have no evidence of that.
[00:10:48.790 --> 00:10:49.791]  I didn't kill their kids.
[00:10:50.192 --> 00:10:51.133]  I'm not Adam Lanza.
[00:10:51.413 --> 00:10:58.441]  And ambulance-chasing lawyers have already gotten these people $73 million from America's oldest gun company, Remington.
[00:10:59.642 --> 00:11:05.468]  She bought that gun legally at a gun shop, and it's Remington's fault that Adam Lanza's mother bought that gun.
[00:11:05.749 --> 00:11:06.470]  That's a fraud.
[00:11:06.990 --> 00:11:07.971]  I'm not Adam Lanza.
[00:11:08.992 --> 00:11:12.076]  I didn't kill those kids, but people don't know Adam Lanza's name.
[00:11:12.336 --> 00:11:13.438]  They know Alex Jones's name.
[00:11:13.738 --> 00:11:18.204]  We'll take a few questions, and then we're going to come back later, obviously, but I want to just say this in closing.
[00:11:19.466 --> 00:11:29.353]  I am strongly considering tomorrow, when I get put on the stand, looking at the judge and saying, you've barred me from saying I'm innocent, this isn't a real court, so I take the Fifth Amendment.
[00:11:29.874 --> 00:11:36.939]  Not because I'm guilty, but because she says if I tell the truth, she'll put me in the Waterbury Jail for six months.
[00:11:37.219 --> 00:11:38.100]  That's what she can do.
[00:11:39.040 --> 00:11:46.706]  Never before in a civil trial is the Fifth Amendment needed, but top lawyers have looked at it and say, no, she wants to put you in jail if you tell the truth.
[00:11:46.886 --> 00:11:48.027]  Will I tell this judge?
[00:11:49.332 --> 00:11:50.673]  And all the rest of the New World Order.
[00:11:51.013 --> 00:11:52.094]  I am innocent.
[00:11:52.414 --> 00:11:54.536]  And you are guilty of tyranny.
[00:11:55.156 --> 00:11:58.619]  And so if I go on that stand tomorrow, I'm not going to bow to what they say.
[00:11:58.639 --> 00:12:00.260]  I'm not sure if I'll even go on the stand tomorrow.
[00:12:00.500 --> 00:12:01.281]  Because it's a trap.
[00:12:01.841 --> 00:12:02.762]  It's a spider's web.
[00:12:03.142 --> 00:12:03.763]  It's a fraud.
[00:12:04.023 --> 00:12:09.066]  But this isn't a trial where a judge finds you guilty, won't let you put on evidence, or defend yourself.
[00:12:09.267 --> 00:12:10.267]  It's in the newspapers.
[00:12:10.688 --> 00:12:20.418]   When I first told the media when this case started, when this trial started three weeks ago, when I told you, That she wouldn't let me put on evidence and that I can't say I'm innocent.
[00:12:20.459 --> 00:12:21.259]  You didn't believe me!
[00:12:21.499 --> 00:12:24.341]  Now she's said it on the stand three times from the bench!
[00:12:25.241 --> 00:12:29.804]  You have heard them say that in America you can't say you're innocent.
[00:12:30.044 --> 00:12:33.406]  Even if Charlie Manson was guilty, he had a right to say he was innocent.
[00:12:33.906 --> 00:12:34.666]  Think about that!
[00:12:34.786 --> 00:12:38.628]  You're being robbed of your freedoms and of due process and it's dangerous.
[00:12:38.848 --> 00:12:41.810]  Find out what Alex Jones really stands for at InfoWars.com.
[00:12:42.110 --> 00:12:43.171]  Hear the show for yourself.
[00:12:43.431 --> 00:12:45.072]  Find out what the establishment's so scared of.
[00:12:45.512 --> 00:12:50.236]  Why my book is number one in the world, The Great Reset and The War for the World, because that's what I really cover.
[00:12:50.517 --> 00:12:51.297]  That's what I really do.
[00:12:51.618 --> 00:12:53.499]  I make money off of films and books.
[00:12:53.860 --> 00:12:55.541]  I never made a movie about Sandy Hook.
[00:12:55.781 --> 00:12:56.482]  I barely covered it.
[00:12:56.642 --> 00:12:57.243]  That's a lie.
[00:12:57.663 --> 00:13:00.145]  And I did wrongfully say it was staged.
[00:13:00.185 --> 00:13:02.888]  And I apologized years and years before I was sued.
[00:13:03.428 --> 00:13:07.432]  And they went back and they picked that up and they blew it up in the media and made me the Sandy Hook man.
[00:13:07.552 --> 00:13:07.892]  I'm not.
[00:13:08.072 --> 00:13:08.513]  Any questions?
[00:13:09.133 --> 00:13:14.419]  Alex, what do you have to say to the people who were responsible for the harassment against the families?
[00:13:14.439 --> 00:13:17.742]  What's your message to them, the people that were putting out the misinformation?
[00:13:18.282 --> 00:13:22.247]  The original people were professors that questioned it, former CIA operatives and others.
[00:13:22.587 --> 00:13:23.428]  And I believe them.
[00:13:24.008 --> 00:13:25.970]  And they never told anybody to go harass families.
[00:13:26.030 --> 00:13:27.792]  A few mentally ill people did harass families.
[00:13:27.812 --> 00:13:29.134]  I think there's some evidence of that.
[00:13:29.694 --> 00:13:30.935]  And that's a real thing.
[00:13:31.974 --> 00:13:41.137]  Uh, but the people that harassed some of the families who became public figures and met with Obama and went on TV, you know, a lot of folks that are pro-gun didn't like those families being political.
[00:13:41.157 --> 00:13:42.198]  I understand why the families did it.
[00:13:42.838 --> 00:13:44.798]  And so, yes, nobody should harass the families.
[00:13:45.139 --> 00:13:46.699]  I've not sent anybody ever to do that.
[00:13:46.899 --> 00:13:47.900]  They have no evidence of that.
[00:13:48.100 --> 00:13:49.600]  But that's all they bring up constantly.
[00:13:49.419 --> 00:13:50.419]  Go ahead, sir.
[00:13:50.419 --> 00:13:54.298]   It would feel like the First Amendment, you have a right to free speech even if you're
[00:13:54.298 --> 00:13:55.298]  wrong.
[00:13:55.298 --> 00:13:59.178]   In the past, maybe you made an error when you said some certain things on your radio
[00:13:59.178 --> 00:14:01.899]  show, but then you change your mind.
[00:14:01.931 --> 00:14:05.817]  In America, don't we have a right to free speech?
[00:14:07.479 --> 00:14:11.825]  Americans have been lied to so much about other events that we don't believe anything anymore.
[00:14:12.426 --> 00:14:16.527]  And that's a crisis in the government and in the media.
[00:14:17.087 --> 00:14:20.228]  And so I've taken responsibility for things I've done that are wrong.
[00:14:20.488 --> 00:14:24.008]  The point is, what they've represented I did, it's not what I did, and it's a fraud.
[00:14:24.268 --> 00:14:24.768]  You have a question?
[00:14:24.849 --> 00:14:27.569]  Yes, what was the damage caps in Connecticut?
[00:14:27.649 --> 00:14:29.129]  I know Texas did 87, 87, 93 million.
[00:14:29.149 --> 00:14:29.830]  Yeah, I know.
[00:14:29.910 --> 00:14:32.990]  It's all fake news, 50 million in Texas, it's only like 5 million.
[00:14:33.330 --> 00:14:37.211]  There's damage caps everywhere here, except on one thing, and none of it matters.
[00:14:38.031 --> 00:14:40.552]  I don't lose sleep at night about them giving them a billion dollars.
[00:14:40.872 --> 00:14:41.912]  I don't have 2 million dollars.
[00:14:42.993 --> 00:14:45.015]  But I can't show my finances in here.
[00:14:45.316 --> 00:14:46.537]  I can't show them in bankruptcy.
[00:14:46.798 --> 00:14:48.500]  They just misrepresent how much money I have.
[00:14:48.319 --> 00:14:49.319]  It's a total fraud.
[00:14:49.319 --> 00:14:51.319]   You said you're not- Don't you mean, Mr. President, what's happening here?
[00:14:51.319 --> 00:14:52.319]   You say you lost your right to argue that you're innocent, but you lost that right because
[00:14:52.319 --> 00:14:53.319]  the judge found you in repeated violations.
[00:14:53.319 --> 00:14:53.319]  Okay, so we hear this thing.
[00:14:53.319 --> 00:14:54.319]   You said you lost your right to argue that you're innocent, but you lost that right because
[00:14:54.319 --> 00:14:55.319]  the judge found you in repeated violations.
[00:14:55.319 --> 00:14:55.319]  Okay, so we hear this thing.
[00:14:55.319 --> 00:14:59.319]   and it's that you lost that right because the judge found you and repeated violations.
[00:15:00.163 --> 00:15:02.946]  The judge found you didn't give any discovery.
[00:15:03.067 --> 00:15:04.388]  All you see is my discovery.
[00:15:04.848 --> 00:15:06.931]  Up there, they're using, that's a fraud, that's a lie.
[00:15:07.111 --> 00:15:08.392]  They're weaponizing the judiciary.
[00:15:08.533 --> 00:15:09.033]  Another question?
[00:15:09.333 --> 00:15:11.015]  You said you might not testify tomorrow.
[00:15:11.035 --> 00:15:12.457]  Is that something you're really considering?
[00:15:13.263 --> 00:15:14.604]  I'm not going to tell a lie.
[00:15:14.784 --> 00:15:16.646]  I've made mistakes in my life, but I'm not a liar.
[00:15:16.886 --> 00:15:17.967]  I don't read off teleprompters.
[00:15:18.007 --> 00:15:19.248]  I don't give given scripts.
[00:15:19.368 --> 00:15:20.029]  I just tell the truth.
[00:15:20.329 --> 00:15:25.594]  And that judge again admonished that I would go to jail tomorrow if I give any other answer of yes, no, or I don't know.
[00:15:26.114 --> 00:15:29.257]  So when they get up and say, isn't it true you made money off this?
[00:15:29.557 --> 00:15:29.797]  No.
[00:15:30.178 --> 00:15:31.439]  The judge says I'll go to jail.
[00:15:31.659 --> 00:15:32.460]  She says I did.
[00:15:32.600 --> 00:15:33.180]  It's a lie.
[00:15:33.601 --> 00:15:39.266]  She says since you didn't give us evidence, I say you're guilty when we gave her all the evidence, but the evidence doesn't fit.
[00:15:39.406 --> 00:15:40.327]  Do you understand?
[00:15:40.587 --> 00:15:41.748]  This is a kangaroo trial.
[00:15:41.988 --> 00:15:42.729]  This is a fraud.
[00:15:42.929 --> 00:15:43.610]  This is a danger.
[00:15:43.970 --> 00:15:44.811]  Alright, listen.
[00:15:45.211 --> 00:15:47.554]  Find the truth at InfoWars.com.
[00:15:47.834 --> 00:15:49.035]  Find out what I'm actually covering.
[00:15:48.995 --> 00:15:50.995]  God bless and good luck.
[00:15:50.995 --> 00:15:53.834]  (crowd murmuring)
[00:15:53.834 --> 00:16:07.315]  (dramatic music)
[00:16:07.315 --> 00:16:16.834]   Ladies and gentlemen, the biggest sale of 2022 is now live at infowarestore.com.
[00:16:16.931 --> 00:16:19.373]  It's the InfoWarStore Super Sale.
[00:16:20.174 --> 00:16:22.715]  40 to 50% off all products in the store.
[00:16:23.056 --> 00:16:26.098]  Survival Shield X3, sold out for almost six months.
[00:16:26.398 --> 00:16:28.059]  Back in stock, 50% off.
[00:16:28.339 --> 00:16:31.081]  Brain Force Ultra, back in stock, 50% off.
[00:16:31.341 --> 00:16:33.963]  Brain Force Plus, back in stock, 50% off.
[00:16:34.243 --> 00:16:37.122]  DNA Force Plus, back in stock, 50% off.
[00:16:37.122 --> 00:16:42.522]   Physic Magnesium, both of the highest quality types of magnesium, nobody else has got that, 50% off.
[00:16:42.522 --> 00:16:45.443]  Organic Greens Fiber Caps, highest quality, 50% off.
[00:16:45.443 --> 00:16:47.883]  Supermelt Vitality, Phelo Vitality, 50% off.
[00:16:47.883 --> 00:16:50.323]  Ultimate Crayola, back in stock, 40% off.
[00:16:50.323 --> 00:16:52.563]  Knockout Sleep Support, 40% off.
[00:16:52.563 --> 00:16:53.602]  It goes on and on.
[00:16:53.602 --> 00:16:55.523]  Vitamin D3 Gummies, 40% off.
[00:16:55.523 --> 00:16:56.883]  Vaslobeats, 40% off.
[00:16:56.883 --> 00:16:59.203]  Ultimate Fish Oil, 40% off.
[00:16:59.203 --> 00:17:03.163]   You need to do this for your immune system this fall and winter, plus it funds the info war.
[00:17:03.176 --> 00:17:04.117]  Thank you for your support.
[00:17:04.397 --> 00:17:10.105]  The only way you lose is not going to InfoWarStore.com and getting 40 to 50% off on all these amazing products.
