[00:00:00.000 --> 00:00:14.000]  [music]
[00:17:50.166 --> 00:18:02.935]  And see, you would hope, you would hope that we'd have enough common sense, enough instincts at this point to say and realize anybody who wants to disarm you wants to enslave you.
[00:18:03.836 --> 00:18:06.778]  Anybody who comes to disarm you is the bad guy.
[00:18:08.001 --> 00:18:11.003]  So immediately after this, what are the Democrats saying?
[00:18:11.384 --> 00:18:13.606]  Joe Biden calls for assault weapons ban.
[00:18:14.086 --> 00:18:16.008]  We don't even have a classification of an assault weapon.
[00:18:16.028 --> 00:18:17.749]  I mean, an assault weapon could be anything.
[00:18:18.810 --> 00:18:21.252]  I could use a bowling pin for an assault weapon.
[00:18:21.572 --> 00:18:23.874]  I mean, bowling pins are probably even used for murder.
[00:18:24.494 --> 00:18:26.476]  Somebody probably whacked a guy overhead with a bowling pin.
[00:18:26.696 --> 00:18:27.577]  That's an assault weapon.
[00:18:29.398 --> 00:18:33.222]  Joe Biden calls for assault weapons ban following deadly gay nightclub mass shooting.
[00:18:33.242 --> 00:18:34.362]  And it's all about it's gay.
[00:18:35.285 --> 00:18:37.246]  That's how they tug at the emotional heartstrings.
[00:18:37.286 --> 00:18:38.747]  It's gay, it's gay, it's gay.
[00:18:39.588 --> 00:18:52.715]  And then they politicize it so they can use that momentum, that emotion, to trick you and deceive you into turning over your firearms and disarming yourself.
[00:18:53.396 --> 00:18:55.237]  Thinking, oh, oh, it's such a tragedy.
[00:18:55.317 --> 00:18:55.897]  I feel bad.
[00:18:55.957 --> 00:18:56.858]  Here, take my gun.
[00:18:56.898 --> 00:18:58.038]  That'll make things better.
[00:18:59.539 --> 00:19:00.360]  Which, of course, it won't.
[00:19:03.476 --> 00:19:08.901]  But see, it's even more disgusting, actually, what's been on display with Joe Biden.
[00:19:09.141 --> 00:19:15.546]  And really, AOC has really just shown how disgusting she really is under the surface with this.
[00:19:16.147 --> 00:19:20.290]  Responding, blaming it on Lauren Boebert, because it's in her district.
[00:19:21.531 --> 00:19:23.092]  Blaming it on Donald Trump.
[00:19:24.914 --> 00:19:26.375]  Just total wickedness.
[00:19:26.415 --> 00:19:28.437]  Just total filth and disgust.
[00:19:28.477 --> 00:19:29.498]  Just a trash human.
[00:19:30.138 --> 00:19:30.559]  What a shame.
[00:19:32.028 --> 00:19:33.729]  Nice looking girl has to be such a trash human.
[00:19:34.269 --> 00:19:38.771]  Maybe we'll get comments from her ex-boyfriend Alex Stein coming up next.
[00:19:41.073 --> 00:19:42.173]  To blame Donald Trump.
[00:19:42.213 --> 00:19:43.214]  To blame Lauren Boebert.
[00:19:43.634 --> 00:19:50.877]  They haven't even released any images thus far of the shooter and the police have not said if they know of any motives.
[00:19:51.318 --> 00:19:52.258]  So they haven't even said that.
[00:19:52.418 --> 00:19:52.918]  Now I get it.
[00:19:52.979 --> 00:19:54.399]  You want to rush to a conclusion.
[00:19:54.940 --> 00:19:56.160]  You want to rush to a judgment.
[00:19:56.180 --> 00:19:57.461]  You don't care if you're wrong.
[00:19:57.801 --> 00:20:01.283]  Because when you are wrong, the media comes around to protect you.
[00:20:02.332 --> 00:20:07.676]  So you can say things that are wildly inaccurate without any punishment as long as you're a good liberal Democrat.
[00:20:07.716 --> 00:20:14.640]  This is the display of liberal Democrat supremacy on full display.
[00:20:15.381 --> 00:20:16.762]  They believe they are better than you.
[00:20:16.782 --> 00:20:17.942]  It's not about white supremacy.
[00:20:18.263 --> 00:20:23.006]  The whole concept of white supremacy is a distraction for their liberal supremacy.
[00:20:24.687 --> 00:20:25.447]  That's what it really is.
[00:20:25.487 --> 00:20:27.069]  Their liberal Democrat supremacy.
[00:20:27.109 --> 00:20:29.090]  They think they're better than you and they should run your life.
[00:20:30.751 --> 00:20:31.872]  It's the modern day KKK.
[00:20:34.284 --> 00:20:41.849]  And for them to blame Donald Trump and blame Lauren Boebert when they haven't even released any motives and two people that have nothing to do with it.
[00:20:42.629 --> 00:20:43.450]  It's just sick.
[00:20:44.731 --> 00:20:45.391]  It's just sick.
[00:20:45.952 --> 00:20:48.773]  And to have these people in power is dangerous.
[00:20:49.974 --> 00:20:50.514]  Dangerous.
[00:20:52.095 --> 00:20:56.398]  And I think we know that, but I don't think we're getting fair representation when we go to vote.
[00:20:57.159 --> 00:20:59.540]  And we might be finding that out the hard way.
[00:21:01.061 --> 00:21:18.593]   Then again, we might also find it out The easy way with some developments that are going to be coming out of Arizona, which I'll discuss later on, RNC had roving attorneys quietly monitoring Maricopa voting centers.
[00:21:19.253 --> 00:21:22.135]  One has finally released his damning evidence.
[00:21:23.176 --> 00:21:24.377]  And it's just out of control.
[00:21:24.517 --> 00:21:26.678]  We've got more footage of the ballot mules.
[00:21:27.519 --> 00:21:30.160]  We've got the anomalies, the machine shutting down.
[00:21:30.260 --> 00:21:31.541]  It's just so in your face.
[00:21:31.601 --> 00:21:32.362]  It's so obvious.
[00:21:33.988 --> 00:21:37.211]  But that's what they do is they do it blatantly in your face so that you can't even believe it.
[00:21:38.612 --> 00:21:46.439]  And then if you stand up and you say something and question it, they demonize you and make you feel like an idiot or criminalize you so that you don't stand up and speak the truth.
[00:21:48.901 --> 00:21:51.043]  Very dangerous place to be.
[00:21:52.349 --> 00:21:57.474]  But that's why we salute the people in Brazil by the millions still standing against their fraudulent election results.
[00:21:57.534 --> 00:21:59.456]  Now, when we come back, Alex Stein is going to be joining us.
[00:22:00.177 --> 00:22:05.042]  Ladies and gentlemen, big sales still going on at Infowarsstore.com, but...
[00:22:06.186 --> 00:22:09.847]  The good news is we are selling out a lot of the product.
[00:22:09.927 --> 00:22:11.167]  So the sales are happening.
[00:22:11.487 --> 00:22:14.468]  You're taking advantage of 50% off almost the entire store.
[00:22:14.968 --> 00:22:17.389]  The bad news is a lot of this stuff is running out of stock.
[00:22:17.989 --> 00:22:22.190]  And in the Biden economy, we just don't know when it's going to be back in stock.
[00:22:22.230 --> 00:22:25.151]  Sadly, you've noticed that things are taking longer to return to stock.
[00:22:25.211 --> 00:22:26.832]  Well, this is the Biden supply chain, folks.
[00:22:26.892 --> 00:22:27.472]  It's a disaster.
[00:22:28.496 --> 00:22:31.779]  But we still have DNA Force Plus 50% off in stock.
[00:22:32.179 --> 00:22:35.702]  We still have Brain Force Plus 60% off in stock.
[00:22:36.282 --> 00:22:40.085]  We still have Alpha Power and Bodies in stock 50% off.
[00:22:40.125 --> 00:22:43.388]  The Vitamin Mineral Fusion, very popular, selling out quickly.
[00:22:43.448 --> 00:22:45.569]  Vitamin Mineral Fusion, though, in stock 50% off.
[00:22:47.139 --> 00:22:50.321]  I start every day with vitamin mineral fusion.
[00:22:50.361 --> 00:22:59.926]  That way I know I'm getting at least 100% of my daily value of vitamin A, vitamin B6, vitamin B12, vitamin C, vitamin E, and so much more.
[00:23:00.746 --> 00:23:07.069]  And of course, when you shop at Infowarsstore.com, you support free speech by keeping us on the air.
[00:23:07.089 --> 00:23:08.630]  We'll be right back with Alex Stein.
[00:23:11.952 --> 00:23:16.074]  See, this guy keeps on trying to bump me every time I walk by.
[00:23:17.915 --> 00:23:20.220]  Dude, I'm walking down the street.
[00:23:20.240 --> 00:23:20.902]  I'm standing here.
[00:23:20.942 --> 00:23:21.544]  I'm alive.
[00:23:21.744 --> 00:23:22.686]  Let him go sideways.
[00:23:25.623 --> 00:23:26.623]  Alright, Alex, you need to leave.
[00:23:27.483 --> 00:23:28.304]  I'm not leaving, guys.
[00:23:28.324 --> 00:23:29.884]  You guys, you're trying to get in my way.
[00:23:30.144 --> 00:23:31.264]  I'm here on a public street.
[00:23:31.544 --> 00:23:32.244]  Get out of my way.
[00:23:32.324 --> 00:23:33.945]  Oh my god, guys, I'm so scared.
[00:23:33.985 --> 00:23:37.766]  The Antifa, they brought their play guns, their squirt guns.
[00:23:37.886 --> 00:23:40.126]  Oh my god, your Arts and Crafts time.
[00:23:40.166 --> 00:23:42.447]  Did this mess up your Arts and Crafts time?
[00:23:42.467 --> 00:23:45.207]  You guys think you'll be able to go home and play with your arts and crafts?
[00:23:45.227 --> 00:23:46.087]  Why is it so tiny?
[00:23:46.187 --> 00:23:47.508]  Look how scary they are.
[00:23:47.528 --> 00:23:48.828]  Oh my god, this guy's so scary.
[00:23:49.128 --> 00:23:49.868]  I'm so scared!
[00:23:49.989 --> 00:23:51.669]  He's got his gun!
[00:23:51.729 --> 00:23:52.630]  His big gun!
[00:23:52.830 --> 00:23:54.551]  He's a big bad guy!
[00:23:55.251 --> 00:23:56.132]  Oh my god!
[00:23:56.152 --> 00:24:01.274]  I'm so happy you're protecting these children so they can go get indoctrinated and go in there for transgender story time.
[00:24:01.294 --> 00:24:02.315]  You're such a good American.
[00:24:02.915 --> 00:24:03.895]  God bless this guy.
[00:24:03.976 --> 00:24:04.436]  Look at him.
[00:24:04.496 --> 00:24:05.296]  I'm scared!
[00:24:05.316 --> 00:24:06.637]  I dare you.
[00:24:08.286 --> 00:24:10.167]  I mean, these people, these are the real cowards.
[00:24:10.187 --> 00:24:11.648]  They're hiding behind their masks.
[00:24:11.728 --> 00:24:13.149]  They got their little guns.
[00:24:13.189 --> 00:24:14.450]  They think they're so tough.
[00:24:14.971 --> 00:24:20.394]  We're at a bookstore here in Denton, Texas, where they're trying to do Drag Queen Story Hour.
[00:24:20.635 --> 00:24:27.439]  And of course, the typical people here with their masks on, not able to actually stand up for what they believe in because they're all cowards.
