[00:00.000 --> 00:22.000]  Infowars, tomorrow's news, today.
[03:54.000 --> 04:02.000]  Judge, I'm not responsible for giving my adversaries a preview of what's to come anymore
[04:02.000 --> 04:06.000]  and apparently they were responsible for telling me what witnesses they were going to call today.
[04:06.000 --> 04:10.000]  The plaintiff complains that Alex is going to try and defend himself
[04:10.000 --> 04:13.000]  and admits they have agreed to lie to the jury.
[04:13.000 --> 04:20.000]  But he's injected this idea that Alex Jones was merely questioning when the jury is going to be instructing the court
[04:20.000 --> 04:26.000]  to determine that he intentionally inflicted emotional stress, that he intentionally lied, that he acted with Malice.
[04:26.000 --> 04:32.000]  These clowns actually thought that a man who has dedicated his entire life to freedom of speech
[04:32.000 --> 04:39.000]  would stay silent while they destroy him in court with lies meant to attack the First Amendment.
[04:39.000 --> 04:44.000]  And if they succeed, then any random federal agent can sue you into oblivion
[04:44.000 --> 04:47.000]  over hurt feelings from the Internet.
[04:47.000 --> 04:50.000]  Reporting for InfoWars, this is Greg Rees.
[04:50.000 --> 04:55.000]  All right, it's Friday live, September 16, 2022.
[04:55.000 --> 05:01.000]  Ladies and gentlemen, wait till what we cover in 60 seconds. Just get ready.
[05:01.000 --> 05:06.000]  InfoWars work has never been having a bigger effect than it's having right now.
[05:06.000 --> 05:09.000]  And today is do or die time.
[05:09.000 --> 05:15.000]  If InfoWars gets the funding into the midterms in the next year, we're going to stay on air and be more effective than ever.
[05:15.000 --> 05:22.000]  But if we don't, I respect your decision and I'm ready to basically implode and shut down our main operations.
[05:22.000 --> 05:27.000]  I've done my work. I've put everything into it. I'm leaving it all in the field.
[05:27.000 --> 05:30.000]  But I believe at a gut level, you're going to come through.
[05:30.000 --> 05:33.000]  Plus, you're going to get great products that your family already need.
[05:33.000 --> 05:37.000]  So don't procrastinate. Show InfoWars. You want us to stay on the air.
[05:37.000 --> 05:41.000]  Go to infowarsstore.com where we got three great products back in stock.
[05:41.000 --> 05:45.000]  Vitamin C and zinc, highest quality, super strong back in stock.
[05:45.000 --> 05:49.000]  Vitamin D3 and calcium, and of course, DNA Force Plus.
[05:49.000 --> 05:55.000]  All these products are 50% off together in a combo pack or 40% off individually.
[05:55.000 --> 05:59.000]  So the great products you already need for your immune system and we need the money to stay on air.
[05:59.000 --> 06:04.000]  So please take action now. Thank you.
[06:37.000 --> 06:41.000]  And just cover it in a very calm way so it really sinks in for everybody.
[06:41.000 --> 06:46.000]  Because I tend to overprepare for the broadcast for the 50 incredible video clips,
[06:46.000 --> 06:51.000]  more than 300 news articles that I have gone over last night and this morning.
[06:51.000 --> 06:56.000]  At least six hours of preparation and then we get up here for a four hour show and it's just like, whoa, where to start?
[06:56.000 --> 07:01.000]  And I have to sit here right before I go on air and go write the headline for the live broadcast and try to decide
[07:01.000 --> 07:06.000]  what is the most critical out of all these concerted, coordinated, admitted attacks.
[07:06.000 --> 07:11.000]  And that's the key today. That's the big theme.
[07:11.000 --> 07:14.000]  Let's put the live show headline on screen please.
[07:14.000 --> 07:17.000]  This is an emergency broadcast. Every broadcast we do is an emergency.
[07:17.000 --> 07:24.000]  But the emergency is deepening and is accelerating and there's not much time to even mitigate
[07:24.000 --> 07:27.000]  how bad this crash is going to get.
[07:27.000 --> 07:31.000]  So if you go to infowars.com, you'll see the live show headline.
[07:31.000 --> 07:37.000]  And it says emergency Friday broadcast.
[07:37.000 --> 07:42.000]  And it deals with FedEx.
[07:42.000 --> 07:50.000]  And FedEx is seen as an absolutely key indicator
[07:50.000 --> 07:53.000]  of what's happening not just here but in the world economy.
[07:53.000 --> 08:00.000]  Now FedEx is telling the world what I've told you in the last month
[08:00.000 --> 08:07.000]  because I know people in industry, not just conservatives, not just nationalists.
[08:07.000 --> 08:13.000]  I know people in a lot of areas of infrastructure.
[08:13.000 --> 08:21.000]  And basically the economy is flatlining.
[08:21.000 --> 08:25.000]  And this has all been done by design.
[08:25.000 --> 08:29.000]  So here are some of the headlines.
[08:29.000 --> 08:32.000]  Massive FedEx shares plunge.
[08:32.000 --> 08:34.000]  The Dow Jones and every other industry is way down right now.
[08:34.000 --> 08:42.000]  FedEx shares plunge by 70% after company says it's going to get worse.
[08:42.000 --> 08:44.000]  We're going into a worldwide recession.
[08:44.000 --> 08:49.000]  FedEx CEO warns numbers don't pretend very well.
[08:49.000 --> 08:55.000]  A stunned Wall Street reacts to FedEx's biggest plunge ever.
[08:55.000 --> 09:04.000]  Futures crater as FedEx ushers in the global recession on 3.2 trillion triple which day.
[09:04.000 --> 09:06.000]  Those are market terms.
[09:06.000 --> 09:09.000]  IMF chief harsh winner may spark social unrest in EU.
[09:09.000 --> 09:11.000]  I'm at energy crisis.
[09:11.000 --> 09:13.000]  And it goes on from there.
[09:13.000 --> 09:19.000]  We'll be covering this all coming up at the bottom of the hour in great detail.
[09:19.000 --> 09:24.000]  But this is a design collapse we specifically told you two and a half years ago
[09:24.000 --> 09:38.000]  that the lockdowns were meant to completely destroy the world infrastructure.
[09:38.000 --> 09:43.000]  But this is a designed operation.
[09:43.000 --> 09:53.000]  The technocrats flip the switches to do this while telling you there's no inflation or there's no recession.
[09:53.000 --> 09:55.000]  This is not a recession.
[09:55.000 --> 10:01.000]  This is depression with high inflation stagflation.
[10:01.000 --> 10:06.000]  And so I tell the audience that because you need to get ready.
[10:06.000 --> 10:08.000]  Look, I know the audience already knows that.
[10:08.000 --> 10:10.000]  We can see the numbers.
[10:10.000 --> 10:11.000]  We know what's happening.
[10:11.000 --> 10:15.000]  The audience is exploded in the last six months.
[10:15.000 --> 10:19.000]  Revenue has gone way down to funder operation.
[10:19.000 --> 10:22.000]  So I can see that myself.
[10:22.000 --> 10:27.000]  Then I can talk to every other major talk show host out there.
[10:27.000 --> 10:30.000]  The biggest and they're getting the same numbers.
[10:30.000 --> 10:36.000]  The biggest down to of the top 10 podcasters. I know four of them.
[10:36.000 --> 10:40.000]  I've talked to them all the last two weeks at dinner with a couple of them.
[10:40.000 --> 10:41.000]  And they're seeing the same thing we're seeing.
[10:41.000 --> 10:46.000]  So I mean, I told you, I said, it's in freefall.
[10:46.000 --> 10:47.000]  And now it's here.
[10:47.000 --> 10:49.000]  They cannot ignore this.
[10:49.000 --> 10:50.000]  They cannot hide this.
[10:50.000 --> 10:57.000]  It is just incredibly, incredibly important.
[10:57.000 --> 11:10.000]  Now that said, now Harvard has come out with a study confirming what the British Medical Journal already said two weeks ago,
[11:10.000 --> 11:18.000]  that you have a 90 plus percent chance of dying or getting sick or being hospitalized.
[11:18.000 --> 11:24.000]  If you've had these shots, what a scandal of scandals, the mother of all scandals.
[11:24.000 --> 11:26.000]  And it's not even a blip on the radar screen.
[11:26.000 --> 11:31.000]  And if you try to post this information on Facebook or other places, you get censored.
[11:31.000 --> 11:33.000]  That's all coming up.
[11:33.000 --> 11:39.000]  And that ties in to these three stacks that I've got right here.
[11:39.000 --> 11:46.000]  But again, one of these three stacks, we can do the whole show on incredible.
[11:46.000 --> 11:56.000]  Biden had a summit with the Southern Poverty Law Center and the ADL and Big Tech yesterday declaring war on free speech,
[11:56.000 --> 12:05.000]  calling all their opposition Nazis and defining white supremacism as questioning elections, open borders or lockdowns,
[12:05.000 --> 12:07.000]  which they've been doing for a year and a half.
[12:07.000 --> 12:09.000]  But now it's official.
[12:09.000 --> 12:13.000]  I mean, the magnitude of this.
[12:13.000 --> 12:26.000]  Meanwhile, they had hearings in the Senate where the corporate representative of Facebook admitted to live time coordination with the Democratic Party in the White House,
[12:26.000 --> 12:32.000]  censoring anybody that questions the official COVID narrative or other narratives.
[12:32.000 --> 12:38.000]  Now, we already knew that, but that's completely and totally illegal.
[12:38.000 --> 12:40.000]  But they just admit it.
[12:40.000 --> 12:44.000]  That's coming up as well this hour.
[12:44.000 --> 12:50.000]  And then we've got the chink in their armor pointing out their hypocrisy.
[12:50.000 --> 12:53.000]  And it's incredible as well.
[12:53.000 --> 13:03.000]  All DeSantis did was ship 100 illegal aliens out of Florida by plane to most elite area on the East Coast,
[13:03.000 --> 13:10.000]  Virginia where all these globalists live and the left started bitching and whining and complaining and this is a crisis.
[13:10.000 --> 13:11.000]  This is terrible.
[13:11.000 --> 13:12.000]  We're not a border town.
[13:12.000 --> 13:13.000]  We're not Texas.
[13:13.000 --> 13:14.000]  We're not California.
[13:14.000 --> 13:16.000]  We don't want these people here.
[13:16.000 --> 13:19.000]  They've already bust them out.
[13:19.000 --> 13:28.000]  And we've got the footage in front of the Naval Observatory where Kamala Harris that cackling witch lives with their fence.
[13:28.000 --> 13:35.000]  They get back from the fence and carting the illegals off that Governor Abbott dumped off in front.
[13:35.000 --> 13:42.000]  Now, they may think they can get rid of 100 people a day, but if Texas and Florida start shipping 1,000 a day,
[13:42.000 --> 13:46.000]  which is very easy in their budget, it's game over, folks.
[13:46.000 --> 13:49.000]  You have to put pressure on the globalist in a nonviolent way.
[13:49.000 --> 13:51.000]  You have to give them their own medicine.
[13:51.000 --> 13:57.000]  You have to expose them and get in their face legally and lawfully everywhere and they'll go away.
[13:57.000 --> 14:04.000]  But as long as they can pull the strings and run their operations and we sit here like a bunch of idiots putting up with it, they're going to win.
[14:04.000 --> 14:13.000]  That said, we're going to go to break and come back with all this news, the military news, the economy news and so much more and how to mitigate this.
[14:13.000 --> 14:21.000]  But I just want listeners to understand that info wars is literally at a critical juncture and so are you.
[14:21.000 --> 14:30.000]  And I want to commend and thank everyone that has supported us over the years by prayer, by word of mouth, by financial support at infowars.com and supporting our sponsors.
[14:30.000 --> 14:36.000]  And all the work we've done over the years is now very pregnant, nine months pregnant with the work that's really about to be done.
[14:36.000 --> 14:39.000]  We're about to hit the most important phase of our operation.
[14:39.000 --> 14:41.000]  That means you, you are this operation.
[14:41.000 --> 14:44.000]  You are the tip of the spear and I salute you and I thank you.
[14:44.000 --> 14:50.000]  And I know there are countless people that have supported us and bought great products that enrich your life at infowars.com.
[14:50.000 --> 15:04.000]  But we need the vast majority of you that sit on the fence that have never gone to infowars.com and never gotten a t-shirt or a book or a film or DNA Force Plus or vitamin C with zinc or the vitamin D3 gummies with calcium.
[15:04.000 --> 15:09.000]  So critical going into this fall and winter with the things that are going on for your immune system.
[15:09.000 --> 15:16.000]  50% off as a combo immunity supercharger or individually 40% off infowars.com.
[15:16.000 --> 15:18.000]  It's a decision you have to make.
[15:18.000 --> 15:23.000]  Has info wars fought for liberty? Has info wars nine times out of 10 broke the big story first?
[15:23.000 --> 15:26.000]  Have we been the tip of the spear? Have we hit the barbed wire? The answer is absolutely.
[15:26.000 --> 15:31.000]  If you want to keep this dog in the fight, I need your support now.
[15:31.000 --> 15:36.000]  Contrate all the fake national headlines I'm swimming and money on my children. That's not true.
[15:36.000 --> 15:39.000]  We are very close to being crippled or imploding.
[15:39.000 --> 15:43.000]  So now is the time for the cavalry. You are the cavalry.
[15:43.000 --> 15:49.000]  If you want to help progress today, go to infowars.com right now and get the immune boosting combo.
[15:49.000 --> 15:54.000]  Go to 1776coin.com. Get the limited edition man the arena, Teddy Roosevelt coin.
[15:54.000 --> 16:17.000]  Stay with us and I think of your support.
[16:24.000 --> 16:26.000]  All three do different things.
[16:26.000 --> 16:32.000]  Turbo force is 10 hours of clean out of control energy. I can't even take a whole pack myself.
[16:32.000 --> 16:36.000]  Brain force plus is a long term acting clean.
[16:36.000 --> 16:41.000]  This brain force ultra is a super fast acting.
[16:41.000 --> 16:45.000]  Neutropic thing creates incredible clarity but doesn't last very long.
[16:45.000 --> 16:52.000]  They're all three different formulas and finally back in stock massively discounted brain force ultra is available
[16:52.000 --> 16:54.000]  at infowarstore.com.
[16:54.000 --> 16:59.000]  Brain force ultra back in stock infowarstore.com.
[16:59.000 --> 17:05.000]  It's the fourth coin that we've released the last year and I believe the most powerful.
[17:05.000 --> 17:10.000]  The man in the arena coin Teddy Roosevelt.
[17:10.000 --> 17:14.000]  Citizen of a republic. The man in the arena.
[17:14.000 --> 17:20.000]  There's only 10,000 of this coin in existence in the world. It will never be made again.
[17:20.000 --> 17:26.000]  It's not just an amazing historic coin. It funds the information war against the globalist.
[17:26.000 --> 17:30.000]  This is something you want to hand down to your grandchildren. This is something you want to own.
[17:30.000 --> 17:36.000]  And as a fundraiser, it is funding the information war against the globalist.
[17:36.000 --> 17:40.000]  Ladies and gentlemen, 10,000 coins are available. They'll sell out very quickly.
[17:40.000 --> 17:43.000]  Please be part of history and thank you all for your support.
[17:43.000 --> 17:50.000]  You can go to 1776coin.com or you can go to patriotcollectibles.com and secure this coin.
[17:50.000 --> 17:55.000]  There's only 10,000 of this coin in existence and it funds the info war.
[17:55.000 --> 17:59.000]  Man in the arena coin Teddy Roosevelt, 1776coin.com.
[17:59.000 --> 18:06.000]  I don't care if you work in a cafeteria or pump gas or whether you're a farmer, a rancher, a doctor, a lawyer or a millionaire.
[18:06.000 --> 18:10.000]  Fortune and Money magazine have all done these profiles. You see it every year.
[18:10.000 --> 18:15.000]  30 different tax returns, 30 different answers. 50 different tax returns, 50 different answers.
[18:15.000 --> 18:21.000]  And almost all of them just screw you over, especially the big firms and the big tax groups,
[18:21.000 --> 18:26.000]  because they're part of the system and they don't want the general public understanding this and knowing this show.
[18:26.000 --> 18:31.000]  It's a very important situation with inflation and all the things out there hurting everybody.
[18:31.000 --> 18:37.000]  To be able to do things tax wise, it's legal and lawful that allows you to keep more of your money.
[18:37.000 --> 18:42.000]  You wouldn't even be here if I hadn't gotten great tax advice in the last few years.
[18:42.000 --> 18:47.000]  The only way you fail is not writing down the URL jonestaxrelief.com.
[18:47.000 --> 19:07.000]  One word, jonestaxrelief.com, or call 833-904-285. 833-904-285.
[19:33.000 --> 19:40.000]  Recent studies have suggested that high EPA and DHA fish oil can stimulate immune function
[19:40.000 --> 19:44.000]  by increasing the concentration and activity of immune cells.
[19:44.000 --> 19:53.000]  It worked for my family, and now I can have a logical and calm discussion about actual facts that pertain to reality.
[19:53.000 --> 20:18.000]  Get your ultimate fish oil for a friend, family member, or yourself at infowarsstore.com.
[20:23.000 --> 20:31.000]  It's a new type of warfare. It's an old system, siege, and psychological warfare, economic war,
[20:31.000 --> 20:35.000]  but it's being done at levels never before seen.
[20:35.000 --> 20:40.000]  It is the megacorporations of the world waging war against prosperity,
[20:40.000 --> 20:42.000]  against the individuals, against small businesses.
[20:42.000 --> 20:45.000]  Thank you for joining us on this Emergency Friday broadcast.
[20:45.000 --> 20:48.000]  FedEx confirms global economy in freefall.
[20:48.000 --> 20:52.000]  Tune in and learn how to stop the great reset before it's too late.
[20:52.000 --> 20:55.000]  And it's already too late to stop how bad it's going to be,
[20:55.000 --> 21:01.000]  but it's not too late to bring the globalists that are orchestrating and engineering all of this to justice,
[21:01.000 --> 21:06.000]  because if they get the blame for what they've engineered, they're going to go to prison,
[21:06.000 --> 21:13.000]  and their future operations to totally depopulate us once the collapse takes place will be stopped.
[21:13.000 --> 21:21.000]  So this is absolutely life-saving, critical, most important information in the world right now.
[21:21.000 --> 21:25.000]  It's why this broadcast still being on air keeps the New World Order,
[21:25.000 --> 21:30.000]  people like Bill Gates and Klaus Schwab and King Charles awake at night.
[21:30.000 --> 21:33.000]  And that's not a boast. They attack us.
[21:33.000 --> 21:36.000]  They spend their time and energy trying to shut us down.
[21:36.000 --> 21:42.000]  They have emergency summits at the White House yesterday calling us white supremacists,
[21:42.000 --> 21:45.000]  because we're willing to stand up and fight them.
[21:45.000 --> 21:46.000]  We're willing to expose them.
[21:46.000 --> 21:51.000]  We're willing to be true to humanity and to God and our families and our children.
[21:51.000 --> 22:01.000]  So I cannot stress to you enough what FedEx means, as I've been telling you the last few months.
[22:01.000 --> 22:05.000]  There are so many issues happening, but they train people for several years not to work,
[22:05.000 --> 22:09.000]  so a lot of employees don't want to work hard or don't come to work.
[22:09.000 --> 22:11.000]  You have supply chain break now.
[22:11.000 --> 22:14.000]  You have massive crime exploding.
[22:14.000 --> 22:18.000]  And you had all these trillions of dollars of stimulus money
[22:18.000 --> 22:25.000]  that basically used up any of the backup supplies in the economy in the last two and a half years
[22:25.000 --> 22:30.000]  while the raw materials and the infrastructure itself was being destroyed.
[22:30.000 --> 22:34.000]  And the real grassroots economy was being burned to the ground.
[22:34.000 --> 22:42.000]  And so when FedEx announces that, hey, we're seeing record low shipments, record low business,
[22:42.000 --> 22:44.000]  that's the real indicator.
[22:44.000 --> 22:48.000]  So with all the inflation, there being such a huge problem, on top of that,
[22:48.000 --> 22:53.000]  you're not supposed to have massive inflation while you have an imploding economy.
[22:53.000 --> 22:55.000]  They didn't believe that could happen till the 7th.
[22:55.000 --> 22:57.000]  It's just called stagflation.
[22:57.000 --> 23:01.000]  And so this is completely artificial, as Klaus Schwab and them said.
[23:01.000 --> 23:04.000]  How did I know two and a half years ago it would cause a worldwide depression?
[23:04.000 --> 23:06.000]  How did I know it would destroy the supply chains?
[23:06.000 --> 23:08.000]  How did I know it would cause mass starvation?
[23:08.000 --> 23:14.000]  Because they brag about it and then out of the angry world that he talks about,
[23:14.000 --> 23:18.000]  where more than half your income spent on food and energy,
[23:18.000 --> 23:23.000]  wants any country, doesn't matter if they're black people or brown people or white people,
[23:23.000 --> 23:28.000]  any country where the majority of the population spends half their paycheck
[23:28.000 --> 23:36.000]  or their money they get on food and energy, you get explosions, you get revolutions.
[23:36.000 --> 23:40.000]  And then you've got the corporate media trying to steer that into a leftist revolution
[23:40.000 --> 23:45.000]  of debt forgiveness and universal basic incomes and the straight jacket, the chains going on,
[23:45.000 --> 23:49.000]  where as you see populists getting elected saying, no, let's stop the new world order,
[23:49.000 --> 23:52.000]  that's actually the long-term solution and answer.
[23:52.000 --> 23:54.000]  But the general public likes a quick, easy one.
[23:54.000 --> 23:59.000]  Two and a half years of stimulus money and getting paid to stay home and all this stuff
[23:59.000 --> 24:04.000]  destroys the real economy and then they want to have a bunch of fear and a bunch of panicking
[24:04.000 --> 24:09.000]  and then the leftist politicians run by the IMF and World Bank, their front group,
[24:09.000 --> 24:14.000]  the World Economic Forum, will then propose a solution which they're already proposing everywhere.
[24:14.000 --> 24:21.000]  More money being handed out, more bailouts, more garbage to themselves,
[24:21.000 --> 24:25.000]  and then maybe 10% gets down to the general public.
[24:25.000 --> 24:30.000]  This is an economic warfare takeover.
[24:30.000 --> 24:36.000]  This is worldwide war. We've got videos pouring in out of Ukraine of what I already know
[24:36.000 --> 24:39.000]  because I know some of the guys that are over there.
[24:39.000 --> 24:45.000]  U.S. Special Forces, U.S. Army Special Forces predominantly, Navy SEALs, you name it,
[24:45.000 --> 24:49.000]  leading Ukrainians in this offensive attacking the Russians.
[24:49.000 --> 24:55.000]  The U.S. is at war with Russia and that's just icing on the cake
[24:55.000 --> 25:03.000]  with how reckless and dangerous and out of control this is U.S. troops
[25:03.000 --> 25:10.000]  removing mines on the Russian-held area so that Ukrainian armor can go in.
[25:10.000 --> 25:13.000]  And they've got any tank weapons, they've got any aircraft weapons,
[25:13.000 --> 25:19.000]  strapped to their backs and they are there killing Russians.
[25:19.000 --> 25:23.000]  A lot of folks go, whoa, whoa, yeah, great, kick their ass.
[25:23.000 --> 25:27.000]  This is only going to escalate, ladies and gentlemen.
[25:27.000 --> 25:38.000]  And so we're going into a worldwide recession FedEx CEO warns numbers don't pretend well.
[25:38.000 --> 25:45.000]  A stunned Wall Street reacts to FedEx's biggest plunge ever.
[25:45.000 --> 25:51.000]  This is ushering in the global collapse.
[25:51.000 --> 25:58.000]  Massive inflation while there's no goods and services and things are running out.
[25:58.000 --> 26:02.000]  You probably noticed eggs are smaller.
[26:02.000 --> 26:04.000]  Bacon packages are smaller.
[26:04.000 --> 26:07.000]  You probably noticed everything's not as quality as it used to be,
[26:07.000 --> 26:09.000]  but you pay twice or three times more.
[26:09.000 --> 26:10.000]  That's just the beginning.
[26:10.000 --> 26:15.000]  Wait till it all runs out, which is already doing in Europe and Africa
[26:15.000 --> 26:17.000]  and the Middle East and Asia.
[26:17.000 --> 26:21.000]  And what comes out of this, what do governments do once their public turns against them?
[26:21.000 --> 26:23.000]  What do they always do?
[26:23.000 --> 26:26.000]  They start a big, fat war.
[26:26.000 --> 26:31.000]  And the globalist already started that by pushing troops in and pushing up to the Russian border
[26:31.000 --> 26:37.000]  and wiping out Russian troops that have been in a proxy war with NATO in the United States
[26:37.000 --> 26:39.000]  for eight years in Ukraine, almost nine years now.
[26:39.000 --> 26:43.000]  Whether you like the war, hate the war, whether you're for, quote, NATO or the Russians,
[26:43.000 --> 26:54.000]  this is hurting everybody and it's causing a worldwide acceleration of the financial collapse.
[26:54.000 --> 26:59.000]  So what do we do about this?
[26:59.000 --> 27:02.000]  Our hope doesn't just lie with populist and conservatives and Christians,
[27:02.000 --> 27:06.000]  though that's the main hope, being vocal, standing up, speaking out,
[27:06.000 --> 27:08.000]  good governors telling the truth like the Santas and others,
[27:08.000 --> 27:12.000]  good members of Congress raising these issues, pointing it out.
[27:12.000 --> 27:15.000]  But it's also with people that serve the system.
[27:15.000 --> 27:19.000]  If you work for Big Tech or you work for any other establishment group,
[27:19.000 --> 27:23.000]  you really think you're being patted on the head and organized to do these things
[27:23.000 --> 27:26.000]  you're part of, the surveillance, the censorship, the control.
[27:26.000 --> 27:30.000]  You really think you're doing all of that and somehow you're getting ahead.
[27:30.000 --> 27:33.000]  You will be destroyed in the future by your masters.
[27:33.000 --> 27:35.000]  You will be unemployed.
[27:35.000 --> 27:37.000]  You will be thrown to the side.
[27:37.000 --> 27:42.000]  You will, in many cases, starve to death and you'll look back on this moment and wish
[27:42.000 --> 27:49.000]  that you hadn't thrown away your birthright and hadn't thrown away the social safety net
[27:49.000 --> 27:52.000]  and the social contract that was there.
[27:52.000 --> 27:54.000]  So I've talked about the economy.
[27:54.000 --> 27:55.000]  I've got more on that coming up.
[27:55.000 --> 27:57.000]  I'm going to set that aside.
[27:57.000 --> 28:03.000]  But the big issue is the official announcement of the power structure
[28:03.000 --> 28:05.000]  trying to outlaw their political opposition.
[28:05.000 --> 28:10.000]  I told you this a year and a half ago in June or more than a year and a half ago
[28:10.000 --> 28:15.000]  when Biden put out the National Directive on Terrorism saying it's not MS-13,
[28:15.000 --> 28:19.000]  it's not al-Qaeda, it's conservatives.
[28:19.000 --> 28:21.000]  It's the American people.
[28:21.000 --> 28:23.000]  And he listed the things that are terrorist.
[28:23.000 --> 28:26.000]  Open borders don't like that, question elections, question lockdowns,
[28:26.000 --> 28:29.000]  question force injections, you're a terrorist.
[28:29.000 --> 28:34.000]  They said white supremacism is the main threat and white supremacists do this.
[28:34.000 --> 28:37.000]  They'll probably say white supremacists don't like inflation next.
[28:37.000 --> 28:42.000]  And then he had a big summit yesterday and all the surrogates are out there saying
[28:42.000 --> 28:46.000]  it's imminent the right wing is going to start shooting and killing people and bombing things.
[28:46.000 --> 28:48.000]  Now obviously that means they're going to do it and blame us.
[28:48.000 --> 28:51.000]  So it's happening, ladies and gentlemen.
[28:51.000 --> 28:53.000]  It's all going on right now.
[28:53.000 --> 28:55.000]  This is the war for the world.
[28:55.000 --> 29:00.000]  This is the great reset and only knowledge of the enemy can stop them.
[29:00.000 --> 29:05.000]  The best-selling book in America last week was The Great Reset and the War for the Worlds
[29:05.000 --> 29:07.000]  written by Alex Jones.
[29:07.000 --> 29:11.000]  Jones sold more than 56,000 copies of his book last week.
[29:11.000 --> 29:14.000]  But the New York Times lied about that because the New York Times doesn't want you to know that.
[29:14.000 --> 29:19.000]  The New York Times wants you to believe that Alex Jones is more discredited than the New York Times.
[29:19.000 --> 29:23.000]  The paper that started the Iraq War by lying about weapons mass destruction
[29:23.000 --> 29:24.000]  and got a million people killed.
[29:24.000 --> 29:26.000]  So they lied about his book.
[29:26.000 --> 29:29.000]  The Great Reset and the War for the World.
[29:29.000 --> 29:34.000]  The historic book that lays out the plans of the Great Reset Death Star
[29:34.000 --> 29:40.000]  and exposes the New World Order's plans for global enslavement.
[29:40.000 --> 29:45.000]  Get your copy now at Amazon.com to keep the book at number one
[29:45.000 --> 29:50.000]  and InfowarsStore.com to help keep Infowars on the air.
[29:50.000 --> 29:54.000]  The Great Reset and the War for the World by Alex Jones.
[29:54.000 --> 29:59.000]  Now, number one in the world.
[29:59.000 --> 30:03.000]  Ultimate Fish Oil is back in stock at InfowarsStore.com.
[30:03.000 --> 30:05.000]  What does ultimate mean?
[30:05.000 --> 30:09.000]  That's just our name for the best, the highest grade.
[30:09.000 --> 30:15.000]  What this concentrated anchovy oil, pure arctic krill oil
[30:15.000 --> 30:19.000]  and high quality wild caught salmon oil does for your brain,
[30:19.000 --> 30:24.000]  your heart, your cardiovascular system and for your entire body's functions
[30:24.000 --> 30:25.000]  is insane.
