[00:00:16.396 --> 00:00:17.517]  InfoWars.
[00:03:36.685 --> 00:03:43.069]  Now they're confirming it and we have pictures of the Ukrainian missile that we'll be showing you on screen.
[00:03:43.069 --> 00:03:45.791]  Here's a shot of it right here.
[00:03:45.791 --> 00:03:48.593]  Ukraine fired a missile at a Russian aircraft
[00:03:49.978 --> 00:03:52.000]  It missed.
[00:03:52.000 --> 00:03:53.962]  They didn't care which direction they were shooting at.
[00:03:53.962 --> 00:03:58.025]  They didn't think about the trajectory.
[00:03:58.025 --> 00:04:03.870]  Because reportedly the Russian jets had already gone over and were going close to Polish airspace.
[00:04:03.870 --> 00:04:05.171]  And they still fired at them.
[00:04:05.171 --> 00:04:07.994]  Knowing their missiles would go into Poland.
[00:04:07.994 --> 00:04:12.658]  And knowing a lot of hotheads would then call for nuclear war.
[00:04:12.658 --> 00:04:13.759]  How's the song go?
[00:04:13.759 --> 00:04:15.741]  Thank God the Russians love their children too.
[00:04:18.675 --> 00:04:22.278]  Meanwhile, Biden asked for another $37 billion in Ukraine aid.
[00:04:22.278 --> 00:04:25.780]  They've already gotten over $100 billion.
[00:04:25.780 --> 00:04:26.901]  Congress needs to say no.
[00:04:26.901 --> 00:04:30.904]  I agree with that red state headline.
[00:04:30.904 --> 00:04:39.571]  So that's what I wanted to start the broadcast with today, is that tomorrow's news today, I told you, probably an air defense missile.
[00:04:40.509 --> 00:04:43.511]  We actually do our research, folks.
[00:04:43.511 --> 00:04:44.932]  We actually study a lot of things.
[00:04:44.932 --> 00:04:46.613]  We don't just sit up here and say things.
[00:04:46.613 --> 00:04:48.895]  I do make mistakes, but not on purpose.
[00:04:48.895 --> 00:04:51.396]  And nine times out of ten, we're right when everybody else is wrong.
[00:04:51.396 --> 00:04:52.898]  I just want to point that out.
[00:04:52.898 --> 00:04:55.319]  It's not about being arrogant.
[00:04:55.319 --> 00:04:57.721]  It's about the fact that we're attacked by the globalists if we tell the truth.
[00:05:00.891 --> 00:05:09.097]  It's November 2022, and that means our historic biggest sale of the year is now live at nfowarstore.com.
[00:05:09.097 --> 00:05:18.103]  Up to 60% off on our best-selling products when you use promo code 1776 or 1776 at checkout.
[00:05:18.103 --> 00:05:22.266]  Finally, back in stock, our super high-quality organic-based multivitamin,
[00:05:22.546 --> 00:05:23.527]  Back in stock.
[00:05:23.527 --> 00:05:26.249]  Massively discounted at InfoWarsTore.com.
[00:05:26.249 --> 00:05:27.290]  Vitamin Mineral Fusion.
[00:05:27.290 --> 00:05:28.010]  Incredible.
[00:05:28.010 --> 00:05:28.871]  Back in stock.
[00:05:28.871 --> 00:05:30.032]  Massively discounted.
[00:05:30.032 --> 00:05:31.753]  InfoWarsTore.com.
[00:05:31.753 --> 00:05:33.274]  The Vitamin C Zinc.
[00:05:33.274 --> 00:05:34.395]  Again, organic.
[00:05:34.395 --> 00:05:37.237]  Vitamin C, 1100% with the rose hips and zinc.
[00:05:37.237 --> 00:05:38.978]  This is the Linus Pauling formula.
[00:05:38.978 --> 00:05:39.699]  You want it.
[00:05:39.699 --> 00:05:41.140]  InfoWarsTore.com.
[00:05:41.140 --> 00:05:42.161]  And the list goes on and on.
[00:05:42.461 --> 00:05:54.228]  DNA Force Plus, Brain Force Ultra, Super Mel Vitality, Physic Magnesium, all of it from 40 to 60% off when you use promo code 1776 at infowarestore.com.
[00:05:54.228 --> 00:05:56.629]  You're insane with all the stuff going on in this world.
[00:05:56.629 --> 00:05:59.631]  If you don't boost your immune system, plus it keeps us on air, a win-win.
[00:06:04.983 --> 00:06:09.005]  The answer to 1984 is 1776.
[00:06:09.005 --> 00:06:26.132]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:06:26.132 --> 00:06:31.435]  Well, the madman, the literal Nazi leader, Zelensky,
[00:06:35.447 --> 00:06:48.997]  ...lied within minutes of a missile hitting Poland yesterday and blowing up a grain silo and killing two farmers and said Russia had fired a cruise missile, they knew that Russia had done it and that NATO must invoke...
[00:06:50.063 --> 00:06:53.986]  The particular article, and attack Russia, which would lead to a nuclear war.
[00:06:53.986 --> 00:07:11.358]  Well, today, NATO and Poland confirmed that the missile was fired at Russian aircraft by Ukraine, despite the fact that we're flying along the Polish-Ukrainian border on the western side of Ukraine, knowing their missiles would then rain down if they missed the aircraft on to Poland.
[00:07:13.118 --> 00:07:16.199]  Absolutely criminal, incredibly dangerous.
[00:07:16.199 --> 00:07:21.901]  Here I am yesterday predicting that it would be an air defense missile, because the Russians don't have the motive.
[00:07:21.901 --> 00:07:25.742]  We know the Ukrainians are firing air defense missiles all over the place that fall on Ukraine and Russia.
[00:07:25.742 --> 00:07:29.203]  I mean, they've gone into Belarus, you name it.
[00:07:29.203 --> 00:07:33.664]  Now they've hit Poland, and they don't care if they fire one tomorrow when it goes into Poland.
[00:07:33.664 --> 00:07:36.685]  They'll still blame Russia and try to get a nuclear war going.
[00:07:36.685 --> 00:07:40.386]  Here I am yesterday predicting it was an air defense missile fired by Ukraine, now confirmed.
[00:07:41.257 --> 00:07:46.539]  All right, this news broke about an hour ago, but I wanted to do some more research before we covered it, and sure enough, it's what I thought.
[00:07:46.539 --> 00:07:57.583]  It was first reported at least two dead after Russian missiles land in NATO state of Poland on Ukraine border.
[00:07:57.583 --> 00:08:02.425]  In Poland, two stray rockets fell in a village near the border with Ukraine.
[00:08:02.425 --> 00:08:04.446]  They hit grain dryers.
[00:08:04.446 --> 00:08:05.286]  Two people were killed.
[00:08:06.530 --> 00:08:09.495]  There are police, prosecutors, office and army on site.
[00:08:09.495 --> 00:08:12.940]  Now the Pentagon saying no evidence that Russia fired missiles in.
[00:08:12.940 --> 00:08:17.407]  Looks like it was errant missile defense systems being fired at the Russians.
[00:08:17.407 --> 00:08:21.233]  But the point is you just can't believe anything when you first hear it.
[00:08:24.136 --> 00:08:24.756]  So there you go.
[00:08:24.756 --> 00:08:28.118]  I just wanted to point that out and then get to the big election news with Roger Stone in a moment.
[00:08:28.118 --> 00:08:42.185]  Here's Zelensky, literally a half hour after the attack, saying they've confirmed that the Russians did this and that NATO should invoke its articles of war and immediately attack Russia, including, he's been saying, with nuclear weapons.
[00:08:42.185 --> 00:08:47.068]  And then you've got that idiot Sean Penn running around giving him Oscars and things.
[00:08:47.068 --> 00:08:49.109]  I'm sure it'll give Zelensky a Peace Prize next.
[00:08:49.109 --> 00:08:49.429]  Here it is.
[00:08:50.401 --> 00:08:54.424]  President Zelensky, while we were just in that briefing halley, has just put out a statement.
[00:08:54.424 --> 00:08:56.125]  So he confirms the earlier numbers.
[00:08:56.125 --> 00:08:59.268]  He says there were 90 Russian missiles.
[00:08:59.268 --> 00:09:04.652]  They targeted power systems, enterprises, residential buildings, including two right here in Kyiv.
[00:09:04.652 --> 00:09:11.237]  But then he goes on, and this is the first statement that we have from the Ukrainian government about this Polish incident.
[00:09:11.237 --> 00:09:14.459]  He says, terror is not limited to our national borders.
[00:09:14.459 --> 00:09:15.200]  Russian missiles
[00:09:15.660 --> 00:09:18.824]  So, Zelensky basically is like a chimpanzee with a flamethrower.
[00:09:33.055 --> 00:09:36.716]  Running around inside a fireworks factory about to burn down our world.
[00:09:36.716 --> 00:09:38.377]  Again, I don't support the Russian war.
[00:09:38.377 --> 00:09:39.497]  I don't support what happened.
[00:09:39.497 --> 00:09:40.898]  I don't support what Putin's doing.
[00:09:40.898 --> 00:09:48.300]  I also support not having a nuclear war that Zelensky and his money laundering friends at the FTX, the Democratic Party, are engaged in.
[00:09:48.300 --> 00:09:49.101]  Stop it!
[00:09:49.101 --> 00:09:50.081]  Stop it now!
[00:09:50.081 --> 00:09:52.982]  We need a peace deal before these maniacs kill everybody!
[00:09:56.482 --> 00:09:59.945]  Now that said, the big news and joining us is Roger Stone.
[00:09:59.945 --> 00:10:02.408]  I want to play several clips here and then go to Roger.
[00:10:02.408 --> 00:10:04.610]  This is Trump last night making the big announcement.
[00:10:04.610 --> 00:10:06.371]  He is running for 2024.
[00:10:06.371 --> 00:10:14.019]  We told you months ago that he had told people very close to the president and very close to this show that indeed he was running.
[00:10:14.019 --> 00:10:15.500]  The only question was when.
[00:10:15.500 --> 00:10:18.163]  So we are tomorrow's news today yet again.
[00:10:18.163 --> 00:10:20.164]  And then Trump says we will take America back.
[00:10:21.109 --> 00:10:26.691]  And we will put a stop to these electronic systems immediately.
[00:10:26.691 --> 00:10:30.012]  Demand voter ID, same-day voting, and only paper ballots.
[00:10:30.012 --> 00:10:32.673]  Here is the President announcing in his key statement.
[00:10:32.673 --> 00:10:37.055]  I am tonight announcing my candidacy for President of the United States.
[00:10:45.799 --> 00:10:56.206]  We will do whatever it takes to bring back honesty, confidence, and trust in our elections.
[00:10:56.206 --> 00:11:04.993]  To eliminate cheating, I will immediately demand voter ID, same-day voting, and only paper ballots.
[00:11:20.229 --> 00:11:24.874]  Only paper ballots.
[00:11:24.874 --> 00:11:27.857]  Bravo, bravo to that.
[00:11:27.857 --> 00:11:35.125]  He then went on to say we need amnesty for everybody that tried to forcibly inject and that nobody should be forcibly injected and they shouldn't be pushing on children.
[00:11:35.125 --> 00:11:39.549]  So he's now coming along in that fashion more and more and I'll say this.
[00:11:40.512 --> 00:11:44.796]  I've been on the fence about Trump-DeSantis because I see it as a civil war and a distraction.
[00:11:44.796 --> 00:11:54.885]  But seeing all the neocons and the Democrats in the deep state and Ivanka and Jared come out against her own dad really makes me like Trump more.
[00:11:54.885 --> 00:11:56.827]  And watching the entire media pile on
[00:11:57.648 --> 00:12:04.513]  Really makes me like Trump more, just reminding me how much the power structure absolutely hates his guts.
[00:12:04.513 --> 00:12:06.654]  We're going to talk about all this with Roger Stone.
[00:12:06.654 --> 00:12:10.858]  It's now being reported that Republicans have officially taken the House of Representatives.
[00:12:10.858 --> 00:12:16.882]  We'll look at some of the major election fraud evidence as well here in the next 45 minutes with the one and only Roger Stone.
[00:12:17.282 --> 00:12:20.464]  The guy that encouraged Trump to run, the guy that got him to run.
[00:12:20.464 --> 00:12:25.548]  Trump ran for office, never winning, never losing because he'd never run before.
[00:12:25.548 --> 00:12:27.269]  The first time he ran, he won.
[00:12:27.269 --> 00:12:29.711]  The second time he ran, they stole it from him.
[00:12:29.711 --> 00:12:31.112]  Now it's his third run.
[00:12:31.112 --> 00:12:32.453]  Will it be successful?
[00:12:32.453 --> 00:12:35.155]  Roger Stone.
[00:12:35.155 --> 00:12:37.937]  He's obviously challenging history, Alex.
[00:12:37.937 --> 00:12:41.519]  Only once in our American history has a president.
[00:12:41.519 --> 00:12:43.040]  Grover Cleveland was elected in 1885.
[00:12:44.677 --> 00:12:52.025]  In 1888, it was stolen from him in a disputed election where he clearly, by the way, got a majority of the popular vote.
[00:12:52.025 --> 00:12:54.828]  And then he came back in 1893.
[00:12:54.828 --> 00:13:00.554]  The energy in the room last night reminded me of 2015 and 2016.
[00:13:00.554 --> 00:13:06.441]  It was the old Trump, the old anti-establishment Trump.
[00:13:07.642 --> 00:13:09.063]  He was very disciplined.
[00:13:09.063 --> 00:13:11.464]  He was very much on message.
[00:13:11.464 --> 00:13:15.887]  He did contrast his record with the Biden record.
[00:13:15.887 --> 00:13:18.649]  For those who say, oh, you need to lay out your vision.
[00:13:18.649 --> 00:13:19.610]  Well, there's our vision.
[00:13:20.413 --> 00:13:28.981]  Energy independence, abundant food, zero inflation, 1% under Donald Trump.
[00:13:28.981 --> 00:13:30.362]  Close our borders.
[00:13:30.362 --> 00:13:35.226]  Stop the flow of fentanyl.
[00:13:35.226 --> 00:13:40.691]  Stop shipping billions to this Ukrainian Nazi, as you put it.
[00:13:41.651 --> 00:13:45.313]  If you want to see the Trump agenda, it's really not that hard.
[00:13:45.313 --> 00:13:50.374]  Look at everything Joe Biden's doing to this country and reverse course.
[00:13:50.374 --> 00:13:58.077]  I saw an incredible clip the other day in which Biden is asked about the inflation rate and he says, yeah, but look what we inherited.
[00:13:58.763 --> 00:14:05.691]  What you inherited, you inherited the most robust economy and the lowest inflation rates in American history.
[00:14:05.691 --> 00:14:08.214]  So I really was pumped up last night.
[00:14:08.214 --> 00:14:13.660]  I stayed up a little too late, so I apologize for sounding a little raspy.
[00:14:13.660 --> 00:14:15.702]  But it was an exciting moment.
[00:14:15.702 --> 00:14:19.467]  It was a recapture of 2015, and you're absolutely right.
[00:14:20.137 --> 00:14:23.840]  Look at the interests who are lining up against him.
[00:14:23.840 --> 00:14:25.421]  It's Wall Street.
[00:14:25.421 --> 00:14:27.983]  It's the corporately owned media.
[00:14:27.983 --> 00:14:35.789]  It is the globalists like Ken Griffin and Paul Singer, Rupert Murdoch.
[00:14:35.789 --> 00:14:37.930]  They weren't for him in 2016 either.
[00:14:37.930 --> 00:14:44.015]  They were either grudgingly for him in 2020 or they were secretly against him
[00:14:44.695 --> 00:14:48.097]  A man is known by his enemies.
[00:14:48.097 --> 00:14:58.543]  And in this case, Trump has a high mountain to climb, but I think he's the only one with the kind of the courage, the strength, the cojones, if you will, to pull this off.
[00:15:01.004 --> 00:15:01.804]  Perfectly said.
[00:15:01.804 --> 00:15:11.869]  We're going to go over some of those headlines when we come back, but I saw where Rupert Murdoch reportedly called Trump like he did six, seven years ago and said, if you continue to run, I'm not going to support you.
[00:15:11.869 --> 00:15:13.489]  I'm going to support a Democrat.
[00:15:13.489 --> 00:15:17.031]  Well, I mean, he did that before and then flip flop back to Trump later.
[00:15:17.031 --> 00:15:24.894]  So I see this as a feather in Trump's cap that he's got the establishment lined up against him and not good for DeSantis having them lined up for him.
[00:15:24.894 --> 00:15:27.135]  That does not bode well for DeSantis, even though I really like DeSantis.
[00:15:28.943 --> 00:15:31.663]  We can come back and talk about it on the other side.
[00:15:31.663 --> 00:15:34.824]  I think Ron's done a good job, but he's 42 years old.
[00:15:34.824 --> 00:15:36.824]  He did vote for TPP.
[00:15:36.824 --> 00:15:46.326]  By the way, he appointed yesterday the father-in-law of Stephanie Murphy, the red Chinese communist-controlled congresswoman from Orlando, to a state board.
[00:15:46.326 --> 00:15:48.006]  What's that all about?
[00:15:48.006 --> 00:15:51.487]  Well, we know as big administrators, people can make a lot of mistakes.
[00:15:51.487 --> 00:15:57.548]  My gosh, I've got a decent-sized crew and they're great, but we make bad mistakes here sometimes, but I hope it isn't a mistake.
[00:15:57.548 --> 00:15:58.028]  We'll be right back.
[00:16:03.424 --> 00:16:07.768]  The globalists are in an absolute panic right now.
[00:16:07.768 --> 00:16:18.978]  They are attacking and suing and censoring and spying on and engaging in bullying and physical attacks against populist conservatives and Christians, not just in America, but worldwide.
[00:16:19.378 --> 00:16:31.661]  And their number one most hated enemy in the media is Infowars because we know the globalist number, we know their operation, we know their modus operandi, and we know how to take them down peacefully.
[00:16:31.661 --> 00:16:38.503]  We've got great products that fund the operation that also are incredibly powerful and the highest quality for your immune system and more.
[00:16:38.863 --> 00:16:40.745]  We have the biggest sale of the year going right now.
[00:16:40.745 --> 00:16:42.006]  Black Friday comes early.
[00:16:42.006 --> 00:16:50.275]  Use promo code 1776 and get up to 60% off on these best-selling products at infowarestore.com.
[00:16:50.275 --> 00:16:51.216]  Biggest sale of the year.
[00:16:51.216 --> 00:16:52.877]  Promo code 1776.
[00:16:52.877 --> 00:16:53.998]  Up to 60% off.
[00:16:53.998 --> 00:16:56.341]  Take action now and empower your body.
[00:17:02.262 --> 00:17:05.103]  I'm pointing my finger at you.
[00:17:05.103 --> 00:17:07.143]  And I'm also pointing it right back at myself.
[00:17:07.143 --> 00:17:09.124]  You forget to take your multivitamins.
[00:17:09.124 --> 00:17:11.205]  You forget to take your vitamin D3.
[00:17:11.205 --> 00:17:12.925]  You forget to take your Brain Force Plus.
[00:17:12.925 --> 00:17:15.326]  You forget to take DNA Force Plus.
[00:17:15.326 --> 00:17:16.746]  You forget to take the X3.
[00:17:16.746 --> 00:17:18.247]  And you know it makes your life better.
[00:17:18.247 --> 00:17:19.707]  And you know it makes you healthier.
[00:17:19.707 --> 00:17:20.867]  And you constantly forget.
[00:17:20.867 --> 00:17:22.828]  And when you remember to do it, you're a lot healthier.
[00:17:23.488 --> 00:17:26.710]  This stuff will blow you away, plus it funds our operation.
[00:17:26.710 --> 00:17:33.793]  Get the biggest sale of the year going right now at InfoWarsTore.com with promo code 1776.
[00:17:33.793 --> 00:17:40.757]  Go to InfoWarsTore.com and use promo code 1776 to get up to 60% off on these best-selling products.
[00:17:40.757 --> 00:17:41.937]  The lowest deal is 40%.
[00:17:43.158 --> 00:17:48.805]  Most of the sales are 60 or 50% when you use promo code 1776.
[00:17:48.805 --> 00:17:50.446]  There's too many products to tell you about them all.
[00:17:50.446 --> 00:17:51.608]  They're all kick-ass.
[00:17:51.608 --> 00:17:52.809]  They keep us on the air.
[00:17:52.809 --> 00:17:55.372]  Please continue to support, and I love you, and I thank you.
[00:17:55.372 --> 00:17:56.233]  1776 at InfowarsStore.com.
[00:17:59.901 --> 00:18:02.124]  It's a post-COVID world now.
[00:18:02.124 --> 00:18:06.149]  Americans have lost trust in their doctors and the healthcare system.
[00:18:06.149 --> 00:18:07.471]  There's a solution.
[00:18:07.471 --> 00:18:08.452]  The Wellness Company.
[00:18:08.452 --> 00:18:11.756]  I'm Dr. Peter McCullough and I'm the Chief Scientific Officer.
[00:18:11.756 --> 00:18:17.203]  And I can tell you firsthand that these verticals of uncensored content, virtual appointments,
[00:18:17.523 --> 00:18:19.224]  Doctors on demand.
[00:18:19.224 --> 00:18:45.278]  Prescriptions through a network of community pharmacies, in-home, in vitro diagnostics, laboratory testing, imaging, an online set of holistic products can help guide you for your usual general medical care, but also COVID-19, acute and post-COVID syndromes, vaccine injury syndromes, and the array of things that now America has to work through in this new
[00:18:46.286 --> 00:18:48.208]  Think about a world without InfoWars.
[00:18:48.208 --> 00:18:55.614]  Just take a moment and sit back and think about all the incredible guests and callers and stories we've broken together, this family that is InfoWars.
[00:19:14.028 --> 00:19:30.236]  Think about how InfoWars is cited by Joe Rogan and Tucker Carlson and Bolsonaro and other foreign leaders like Nigel Farage as being the main impetus towards firing up their main base to defeat the New World Order.
[00:19:30.236 --> 00:19:39.341]  The only reason humanity is still in the fight today is because the viewers and listeners of this broadcast have taken action and supported this show.
[00:19:40.620 --> 00:19:42.322]  I don't take the credit.
[00:19:42.322 --> 00:19:44.043]  I give you the credit.
[00:19:44.043 --> 00:19:46.646]  And now, InfoWars is facing its darkest hours.
[00:19:46.646 --> 00:19:48.267]  It isn't going to give up.
[00:19:48.267 --> 00:19:50.109]  Without your support, we could be shut down.
[00:19:50.109 --> 00:19:53.392]  Please go to SaveInfoWars.com today.
[00:19:53.392 --> 00:20:00.258]  SaveInfoWars.com today and donate for our legal defense fund.
[00:20:00.258 --> 00:20:06.164]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[00:20:24.099 --> 00:20:25.520]  Well, the race is on.
[00:20:25.520 --> 00:20:31.584]  Things are just getting more and more wild by the day.
[00:20:31.584 --> 00:20:35.827]  And President Trump had the election stolen from him.
[00:20:35.827 --> 00:20:37.408]  They tried to set us up on January 6th.
[00:20:37.408 --> 00:20:41.230]  Now they're trying to put him and all the rest of us in prison.
[00:20:41.230 --> 00:20:42.792]  They've just stolen a major election.
[00:20:42.792 --> 00:20:44.933]  All the evidence is overwhelming.
[00:20:44.933 --> 00:20:47.615]  And we absolutely must get
[00:20:48.795 --> 00:20:58.330]  On the ball, not allowing them to have the new normal of weeks and weeks to decide who the winner is and in always the same key districts in Arizona, Nevada.
[00:20:59.474 --> 00:21:04.378]  Michigan, Georgia, Pennsylvania, have them steal it the same way over and over again.
[00:21:04.378 --> 00:21:23.553]  We're going to look at the House of Representatives, reportedly now going to the Republicans, what's happening in the Senate, Roger Stone's predictions on that, what we can do to continue with the small beachhead we have to not give up and push forward, because surrendering means the Great Reset and our energy being cut off, borders completely dissolved, and things ten times worse than we're currently living under.
[00:21:23.553 --> 00:21:28.617]  But getting back to Trump and his announcement, I've said, look, start coming out more against the shots.
[00:21:29.398 --> 00:21:34.764]  Start coming out and saying no mandates, which is already done, and really hammer stay away from children.
[00:21:34.764 --> 00:21:36.205]  And now more and more Trump's doing that.
[00:21:36.205 --> 00:21:38.768]  So he's moving in the right direction.
[00:21:38.768 --> 00:21:39.569]  Here he is last night.
[00:21:40.385 --> 00:21:45.087]  I will get Biden's radical left ideology out of our military, and I did.
[00:21:45.087 --> 00:21:46.467]  I did.
[00:21:46.467 --> 00:21:48.308]  And in the first day, they put it back.
[00:21:48.308 --> 00:21:50.568]  They signed an executive order and they put it back.
[00:21:50.568 --> 00:21:51.789]  It was gone.
[00:21:51.789 --> 00:22:01.332]  We will abolish every Biden COVID mandate and rehire every patriot who was fired from our military with an apology and full back pay.
[00:22:10.492 --> 00:22:14.177]  Thank you.
[00:22:14.177 --> 00:22:20.105]  And they deserve an apology and they deserve full back pay and they'll get it.
[00:22:20.105 --> 00:22:22.167]  And unlike Biden possibly getting us.
[00:22:23.783 --> 00:22:25.963]  Now, let me add another good point.
[00:22:25.963 --> 00:22:27.224]  Trump looks great.
[00:22:27.224 --> 00:22:32.185]  Put that photo up from last night with Roger and his wife and Trump.
[00:22:32.185 --> 00:22:37.226]  You guys all look great, but man, Trump looks like he's lost 60 pounds or something.
[00:22:37.226 --> 00:22:39.747]  I mean, you can't hide that in the face.
[00:22:39.747 --> 00:22:43.487]  It seems like he's been energizing himself, Roger.
[00:22:43.487 --> 00:22:45.648]  How is the real president doing?
[00:22:47.151 --> 00:22:48.371]  You're absolutely right, Alex.
[00:22:48.371 --> 00:22:51.032]  He's kind of trimmed down to fighting weight.
[00:22:51.032 --> 00:22:56.114]  I mean, I've known him 40 years, and he looks terrific.
[00:22:56.114 --> 00:22:59.475]  He really, he has been really pushing for this.
[00:22:59.475 --> 00:23:04.157]  The truth is, he actually wanted to announce his candidacy a bit earlier.
[00:23:05.037 --> 00:23:07.579]  A number of advisors talked him out of it.
[00:23:07.579 --> 00:23:09.480]  I think that was the right decision.
[00:23:09.480 --> 00:23:15.044]  Had he done so before the election, they would have blamed him for what happened in the election.
[00:23:15.044 --> 00:23:16.985]  Oh, wait a minute.
[00:23:16.985 --> 00:23:17.786]  They did anyway.
[00:23:34.657 --> 00:23:39.578]  Or MTG by 66%, 30 plus point win.
[00:23:39.578 --> 00:23:44.739]  When they say that all the Trump candidates lost, it's a damn lie.
[00:23:44.739 --> 00:23:45.919]  It's a complete lie.
[00:23:45.919 --> 00:23:51.480]  If we're going to blame somebody for the loss of the election, let's blame the people who are really responsible.
[00:23:51.480 --> 00:23:54.541]  Mitch McConnell and Kevin McCarthy.
[00:23:54.541 --> 00:24:01.162]  Why would Mitch McConnell shift $9 million from the Arizona campaign of Blake Masters
[00:24:01.742 --> 00:24:20.007]  Up to Alaska to try to bail out Lisa Murkowski, who wasn't even elected to the term she's in now as a Republican, who bolted the party and ran as an independent, but then voted to organize with the Republicans in the Senate.
[00:24:20.007 --> 00:24:27.069]  What will be very interesting, Alex, and people don't really understand this, so it's a good opportunity for us to reveal it for the InfoWarriors.
[00:24:27.865 --> 00:24:36.332]  The caucus vote in which Kevin McCarthy was selected over Andrew Biggs is essentially meaningless.
[00:24:36.332 --> 00:24:39.875]  It does not make McCarthy speaker.
[00:24:39.875 --> 00:24:46.260]  The only vote that makes him speaker is the vote of the full House in early January.
[00:24:46.260 --> 00:24:49.923]  At that juncture, he has to have at least 218 votes to become speaker.
[00:24:52.925 --> 00:24:59.231]  Now, Congressman Matt Gaetz has said publicly that he has the votes to block that election.
[00:24:59.231 --> 00:25:04.176]  He doesn't need but a handful to block that election.
[00:25:04.176 --> 00:25:07.659]  And all eyes are going to be on Matt Gaetz.
[00:25:07.659 --> 00:25:09.180]  He's a pretty good politician.
[00:25:09.180 --> 00:25:09.981]  No, I mean, I agree.
[00:25:09.981 --> 00:25:16.227]  So why is Trump endorsing, and I really didn't like that last night, fawning all over Kevin McCarthy?
[00:25:18.196 --> 00:25:20.178]  I find that problematic myself.
[00:25:20.178 --> 00:25:21.520]  I've argued against it.
[00:25:21.520 --> 00:25:22.901]  Look, I can't explain Trump.
[00:25:22.901 --> 00:25:26.605]  He is a force of nature and sometimes he's wrong.
[00:25:26.605 --> 00:25:35.595]  But to go back to the point you made at the very top, and I want to be very clear about this, his position on vaccinations is identical to that of Ron DeSantis.
[00:25:36.255 --> 00:25:43.097]  If I need to bring you the video of Ron advocating the shot and saying it will protect you from infection, I can do that.
[00:25:43.097 --> 00:25:46.178]  No, no, I remember Trump and DeSantis being wrong.
[00:25:46.178 --> 00:25:50.920]  It's just that DeSantis has been coming out against it more and put in that good
[00:25:51.440 --> 00:25:51.860]  We're good to go.
[00:26:13.533 --> 00:26:18.676]  All I'm saying is today, both of them oppose mandatory vaccinations.
[00:26:18.676 --> 00:26:23.339]  Both of them oppose vaccinations for those in the military.
[00:26:23.339 --> 00:26:26.881]  Both of them oppose the masking of our children.
[00:26:26.881 --> 00:26:29.042]  Their positions are identical.
[00:26:29.042 --> 00:26:30.263]  Rhetorically, you're right.
[00:26:30.263 --> 00:26:32.604]  The governor has been more aggressive about it.
[00:26:33.565 --> 00:26:36.507]  But at the end of the day, their positions are identical.
