[00:00:00.000 --> 00:00:20.000]  [Music]
[00:05:51.655 --> 00:05:52.736]  And I do have the latest.
[00:05:53.743 --> 00:05:56.584]  News here in front of me on what the Biden regime is up to.
[00:05:57.204 --> 00:06:01.885]  We have new record high increases in the producer price index.
[00:06:02.326 --> 00:06:06.087]  That just means the cost of producing goods is skyrocketing.
[00:06:07.207 --> 00:06:12.068]  And so, of course, in turn, the consumer price index also has record high gains.
[00:06:12.929 --> 00:06:14.209]  It's all by design, folks.
[00:06:14.349 --> 00:06:18.530]  Let's not act like this is a uncontrollable circumstance.
[00:06:18.570 --> 00:06:20.771]  Let's not act like this is something nobody saw coming.
[00:06:21.900 --> 00:06:36.284]  Everybody saw it coming, it's official Democrat Party policy, and it was actually put well to me by a friend of mine the other day, basically insinuating I should change my rhetoric, or that's kind of how I took it.
[00:06:36.704 --> 00:06:38.665]  It's not how it was proposed to me, but it's how I took it.
[00:06:39.885 --> 00:06:48.307]  Folks, you're not seeing inflation, well you are obviously seeing inflation, you are obviously seeing a recession, maybe even a depression.
[00:06:48.887 --> 00:06:50.448]  It's all these different things we can talk about.
[00:06:52.056 --> 00:07:03.804]  But the better understanding of it would be to understand that it's actually rationing already taking place on a global stage.
[00:07:04.704 --> 00:07:11.869]  The US has been too fat and happy, and so our leaders are now rationing us back down into poverty.
[00:07:12.169 --> 00:07:17.873]  We have too big of a middle class, so they're rationing that middle class down into lower classes.
[00:07:18.754 --> 00:07:19.835]  That's what's going on.
[00:07:20.629 --> 00:07:29.272]  When you're getting your energy shut off, when your food prices are skyrocketing and everything else, you're just learning to deal with rationing.
[00:07:29.672 --> 00:07:38.915]  You're just learning to deal with you no longer are going to have ease of access and excess in this country.
[00:07:38.995 --> 00:07:50.025]   No, you're going to be trained to be poor and hungry That's the new rationing of the new world order that the Democrats and Biden are bringing to us.
[00:07:50.085 --> 00:07:52.647]  So yeah, you can sit here and say, hey, it's a recession.
[00:07:53.087 --> 00:07:55.048]  Hey, it's record high inflation.
[00:07:55.088 --> 00:07:57.689]  It's record high consumer price index, producer price index.
[00:07:57.930 --> 00:08:04.313]  You can actually look at all the data and the numbers and the variables and all the stuff, and it's very comprehensible.
[00:08:05.734 --> 00:08:06.554]  You're just living it.
[00:08:06.614 --> 00:08:07.995]  You don't even need to look at the numbers.
[00:08:08.015 --> 00:08:13.298]  You're living double your energy prices, double your price of the pump, double your grocery bill.
[00:08:15.100 --> 00:08:26.909]  You're being taught all by design that no more, no more abundance, no more excess, no more bountiful harvests.
[00:08:27.130 --> 00:08:27.530]  You're done.
[00:08:27.870 --> 00:08:28.531]  You're done, America.
[00:08:28.751 --> 00:08:29.051]  You're done.
[00:08:31.453 --> 00:08:50.488]   And Biden told you all of this, that he would do all of this before he got into office, and it's The Democrat Party officially signed on to the globalist New World Order, World Economic Forum, Bilderberg Group, World Health Organization, global government.
[00:08:51.277 --> 00:08:58.519]  That uses man-made climate change as their number one cause to cease human activity on this planet.
[00:08:59.099 --> 00:09:01.140]  So, you having your A.C.
[00:09:01.200 --> 00:09:21.965]   running all day, you having four flat screens in your house, you having a refrigerator in your kitchen full, and a refrigerator in your basement full, and a refrigerator in your garage full, or a deep freezer full, two cars in the garage, one outside for Junior, a pool in the back, all that stuff, all the American life, The American way of life?
[00:09:22.385 --> 00:09:22.865]  Dead!
[00:09:25.566 --> 00:09:27.447]  You've had too much, cockroach!
[00:09:30.087 --> 00:09:33.768]  That's the attitude of the World Economic Forum.
[00:09:33.808 --> 00:09:35.948]  That's the attitude of the World Health Organization.
[00:09:36.269 --> 00:09:37.949]  That's the attitude of our political leaders.
[00:09:38.489 --> 00:09:44.931]  And they're just so out of touch with reality, there's almost this gamemanship that goes on in D.C.
[00:09:45.491 --> 00:09:46.171]  with the D.C.
[00:09:46.191 --> 00:09:50.713]   elites When they go meet with other world leaders, they brag!
[00:09:51.513 --> 00:09:53.914]  They brag about how they've gotten America to heal.
[00:09:54.474 --> 00:09:56.615]  They brag about how they've shut off our energy.
[00:09:57.755 --> 00:10:03.377]  They show up to these global events and they brag about how they're crushing the American people.
[00:10:05.298 --> 00:10:18.185]   Because they think that's virtuous, because America has had it so good for so long, such prosperity, such ease of access, such abundance, That the world hated us for it.
[00:10:18.645 --> 00:10:21.546]  And so now our leaders say, well we'll crush the American people.
[00:10:21.566 --> 00:10:22.507]  Will you like us then?
[00:10:23.167 --> 00:10:24.167]  Will you respect us then?
[00:10:24.487 --> 00:10:24.728]  Look!
[00:10:25.648 --> 00:10:26.188]  Look at us!
[00:10:27.229 --> 00:10:28.709]  We've doubled their gas prices.
[00:10:28.869 --> 00:10:30.290]  We've doubled their grocery prices.
[00:10:30.450 --> 00:10:31.711]  We've doubled their energy prices.
[00:10:31.811 --> 00:10:32.071]  See?
[00:10:32.131 --> 00:10:33.191]  We're crushing America.
[00:10:33.571 --> 00:10:34.612]  We're crushing our people.
[00:10:35.792 --> 00:10:45.882]   And they go and brag At these international consortiums about how they're crushing the American people because it's so bad what we do for climate change.
[00:10:46.363 --> 00:10:48.164]  Oh, except the U.S.
[00:10:48.204 --> 00:10:52.027]  is actually probably the most green industrial nation on the planet.
[00:10:52.347 --> 00:10:53.088]  It's not even close.
[00:10:54.749 --> 00:10:55.910]  But that's not even the point.
[00:10:58.311 --> 00:11:00.773]  That's just this little game that the D.C.
[00:11:00.813 --> 00:11:03.115]  elite play that they don't tell you about.
[00:11:04.261 --> 00:11:09.422]  So that they can go to these international groups and brag about how they've crushed the American people.
[00:11:11.383 --> 00:11:16.224]  But that's what's so odd about it is Joe Biden campaigns with his five campaign events.
[00:11:16.244 --> 00:11:20.766]  He could fit 10 campaigns in one large automobile.
[00:11:21.726 --> 00:11:24.127]  One extended cab automobile can have 10 Biden rallies in it.
[00:11:25.327 --> 00:11:26.747]  But no, he campaigns.
[00:11:26.787 --> 00:11:28.988]  He goes up to people, he says, we're ending fossil fuels.
[00:11:29.308 --> 00:11:30.368]  We're gonna take the guns.
[00:11:30.649 --> 00:11:32.009]  Like he campaigns on all of it.
[00:11:33.419 --> 00:11:35.882]  Oh, we're gonna raise taxes, shut down the energy.
[00:11:37.083 --> 00:11:40.127]  And then all of it happens, and people shake their heads, they can't even believe it.
[00:11:40.147 --> 00:11:43.771]  I mean, Biden told you he would do all this.
[00:11:47.695 --> 00:11:49.397]  So, I've got a stack of that news.
[00:11:49.457 --> 00:11:52.981]  By the way, another food processing plant burned to the ground.
[00:11:54.150 --> 00:12:01.175]  Other food processing plants in California are being closed because they're being priced out of existence by the Democrats in California.
[00:12:01.315 --> 00:12:02.095]  So they don't even hide it.
[00:12:02.236 --> 00:12:06.098]  Smithfield Foods plant in California, they say, yeah, we're shutting down.
[00:12:06.559 --> 00:12:10.741]  Media says, well, this is one of the biggest food manufacturing plants in California.
[00:12:10.781 --> 00:12:11.442]  Why are you shutting down?
[00:12:11.462 --> 00:12:12.843]  He says, can't afford to work here.
[00:12:14.364 --> 00:12:16.806]  Can't afford to exist in California.
[00:12:17.186 --> 00:12:18.927]  We're being taxed out the wazoo.
[00:12:18.967 --> 00:12:20.308]  Can't afford to produce food anymore.
[00:12:20.328 --> 00:12:21.229]  So we're closing our doors.
[00:12:22.219 --> 00:12:23.220]  How does that work out?
[00:12:23.720 --> 00:12:25.421]  But see, again, the Democrats applaud that.
[00:12:25.461 --> 00:12:26.302]  They think that's good.
[00:12:26.582 --> 00:12:27.723]  Hey, less consumers.
[00:12:28.744 --> 00:12:30.885]  Hey, less carbon emissions.
[00:12:30.926 --> 00:12:31.346]  That's good.
[00:12:31.386 --> 00:12:32.407]  Shut down the economy.
[00:12:32.667 --> 00:12:33.808]  Shut down the manufacturing.
[00:12:33.828 --> 00:12:36.330]  That's a good thing, according to Democrats.
[00:12:36.370 --> 00:12:37.931]  I mean, you can't make this stuff up, folks.
[00:12:37.951 --> 00:12:39.932]  These people are completely out of reality.
[00:12:40.853 --> 00:12:42.654]  They're lost in a world that doesn't exist.
[00:12:43.735 --> 00:12:45.837]  They're driven by hatred and lust for power.
[00:12:47.038 --> 00:12:48.559]  And we're all just the victims of it.
[00:12:49.745 --> 00:12:56.150]  And why we're still putting up with the Democrat Party in the year 2022 in this country is absurd.
[00:12:56.570 --> 00:13:07.217]  This scourge, the Democrat Party, this scourge, this cancer, this demon, should have been eradicated from America long, long ago.
[00:13:07.637 --> 00:13:11.000]  But here we are still dealing with it, and now it's crushing us.
[00:13:13.645 --> 00:13:16.467]  Oh, the Democrats started as a terrorist group?
[00:13:16.647 --> 00:13:17.027]  I know.
[00:13:17.487 --> 00:13:19.188]  That's why they haven't changed to this day.
[00:13:19.208 --> 00:13:23.250]  I've got unbelievable news about what's going on in D.C.
[00:13:23.270 --> 00:13:24.350]  with the Democrats right now.
[00:13:24.710 --> 00:13:29.893]  They're all poised to riot as soon as the Roe vs. Wade decision drops.
[00:13:31.812 --> 00:13:44.088]  And they have what they call jail liaisons or jail support because, well, why would you go to a peaceful protest with lawyers and bail bondsmen ready to bail you out of jail?
[00:13:44.328 --> 00:13:47.332]  Because they plan on committing crimes, folks.
[00:13:47.833 --> 00:13:49.494]  Because it's a criminal group.
[00:13:49.774 --> 00:13:55.377]  It's a domestic terror group called the Democrat Party that we're still dealing with in this country.
[00:13:55.717 --> 00:13:59.519]  It blows my mind that we're still dealing with these groups.
[00:14:00.119 --> 00:14:01.100]  But I'll tell you the latest.
[00:14:01.500 --> 00:14:04.021]  They even call themselves Shut Down DC.
[00:14:04.722 --> 00:14:04.842]  Oh!
[00:14:05.442 --> 00:14:06.943]  Does that sound like an insurrection?
[00:14:07.323 --> 00:14:08.284]  Shut Down DC?
[00:14:09.639 --> 00:14:11.740]  That's the name of their group, Shut Down D.C.
[00:14:12.461 --> 00:14:13.261]  But you're not allowed.
[00:14:13.301 --> 00:14:15.423]  You're a conservative, you're a Christian, you're a Trump voter.
[00:14:15.703 --> 00:14:18.044]  You're not allowed to even breathe in D.C.
[00:14:19.605 --> 00:14:22.387]  They won't even let you breathe if they continue this pace in five years.
[00:14:22.407 --> 00:14:24.689]  They'll probably just throw you in a jail and just put a bullet in your head.
[00:14:25.909 --> 00:14:27.090]  It's the Democrat Party for you.
[00:14:28.071 --> 00:14:30.732]  But they get to have their groups called Shut Down D.C.
[00:14:32.110 --> 00:14:40.897]  That terrorize Supreme Court justices and try to murder people, and they have lawyers and bail bondsmen that walk around with them in the case where they commit a crime and they get arrested.
[00:14:41.457 --> 00:14:43.459]  You know, let me do a proper introduction here.
[00:14:45.140 --> 00:15:04.629]   Roger Stone is joining me in studio in the next hour, and we'll be discussing all the latest news with Roger, and then he's going to be hosting himself ahead of The fourth hour host today, which is Wayne Allen Root.
[00:15:06.489 --> 00:15:08.390]  So, let me just do this.
[00:15:10.211 --> 00:15:15.212]  Let me get into this stack of news and I'll start to roll off some of these shocking clips that we have from Democrats.
[00:15:15.352 --> 00:15:22.615]  I mean, what Chris Coons said on Fox News and then what Karine Jean-Pierre was saying yesterday is just unbelievable stuff.
[00:15:23.797 --> 00:15:32.028]  Then we'll get into the Democrat terrorism that they're allowed to engage in that, but if you're a Trump supporter, you take a breath of fresh air in D.C.
[00:15:32.088 --> 00:15:40.559]  or step on a blade of grass, they're going to be looking to arrest you sometime between now and the year 2050, whenever it's convenient for them.
[00:15:40.859 --> 00:15:42.181]  I'm not joking about that, by the way.
[00:15:43.416 --> 00:15:53.300]  If this charade, this sham of January 6th continues, the Democrats will be arresting people for the next 30 years in connection with January 6th.
[00:15:53.460 --> 00:15:54.180]  Of course they will be.
[00:15:54.481 --> 00:15:58.702]  Look at what they just did to the leading GOP candidate for governor in Michigan.
[00:15:59.142 --> 00:16:00.243]  Oh, he's leading in the polls?
[00:16:00.423 --> 00:16:02.024]  Eh, let's go arrest him for January 6th.
[00:16:02.104 --> 00:16:02.584]  Perfect.
[00:16:02.724 --> 00:16:03.124]  Perfect.
[00:16:04.125 --> 00:16:04.805]  It's what they do.
[00:16:04.865 --> 00:16:05.545]  They're terrorists.
[00:16:05.625 --> 00:16:06.285]  They're Democrats.
[00:16:06.385 --> 00:16:12.468]  Again, why we still deal with this domestic terror group and hate group in this country is just mind-blowing.
[00:16:13.459 --> 00:16:14.059]  But we do it!
[00:16:15.480 --> 00:16:17.342]  We do it for at least one more day.
[00:16:18.903 --> 00:16:20.304]  But here's some of the economic news.
[00:16:21.044 --> 00:16:27.369]  May producer price index soars to 10.8% as energy costs reach daily record highs.
[00:16:27.889 --> 00:16:31.051]  I mean, liberals aren't very smart people, so they don't get it.
[00:16:33.053 --> 00:16:35.734]  We need to stop fossil fuels.
[00:16:37.396 --> 00:16:38.817]  We need to stop carbon emissions.
[00:16:40.382 --> 00:16:41.523]  Okay, so what do you do?
[00:16:41.583 --> 00:16:43.224]  You shut off American energy?
[00:16:43.404 --> 00:16:43.824]  Great.
[00:16:44.164 --> 00:16:45.105]  Smart move.
[00:16:45.165 --> 00:16:46.025]  What's going to happen?
[00:16:46.125 --> 00:16:48.026]  Oh, now gas prices are reaching record highs.
[00:16:48.187 --> 00:16:49.287]  Oh, who could have seen that coming?
[00:16:49.507 --> 00:16:50.448]  Not a liberal, they're stupid.
[00:16:51.749 --> 00:16:54.030]  So, oh, now gas prices go up.
[00:16:55.151 --> 00:17:00.974]  So if gas prices double, they've actually more than doubled now, they're going to be tripled, actually.
[00:17:01.414 --> 00:17:05.276]  Probably in July, gas prices will have tripled under Joe Biden.
[00:17:05.717 --> 00:17:09.019]  And I would say also in or by July, you're going to see $10 a gallon gas.
[00:17:10.131 --> 00:17:11.592]  We made that prediction right here first.
[00:17:12.472 --> 00:17:13.813]  Not that hard of a prediction to make.
[00:17:16.714 --> 00:17:25.498]  So, what do you think happens to the people that distribute the food and move the food and the goods across the country and the planet?
[00:17:25.518 --> 00:17:26.819]  What do you think happens to them?
[00:17:27.299 --> 00:17:28.699]  Their prices go up.
[00:17:30.380 --> 00:17:33.942]  And when their prices go up, your price goes up.
[00:17:35.808 --> 00:17:37.289]  Oh, now you can't afford to live!
[00:17:37.469 --> 00:17:37.889]  Wow!
[00:17:38.189 --> 00:17:38.830]  No kidding!
[00:17:39.490 --> 00:17:40.110]  Duh!
[00:17:41.151 --> 00:17:43.932]  That's the whole idea of the Green New Deal!
[00:17:44.632 --> 00:17:47.574]  That's the whole idea of the Paris Climate Accord!
[00:17:48.154 --> 00:17:50.495]  That's the whole idea of stopping man-made climate change!
[00:17:51.035 --> 00:17:52.296]  You don't live anymore!
[00:17:53.196 --> 00:17:54.477]  You are the problem!
[00:17:54.597 --> 00:17:55.618]  You emit carbon!
[00:17:55.838 --> 00:17:56.898]  You drive a car!
[00:17:57.198 --> 00:17:58.339]  You have air conditioning!
[00:17:58.699 --> 00:18:00.240]  You must be shut down!
[00:18:01.937 --> 00:18:08.719]  But again, liberals exist in this odd vacuum where they think that all the stuff they want to apply to their political enemy doesn't apply to them.
[00:18:09.319 --> 00:18:17.421]  No, you're still paying more for food, you're still paying more for energy too, and then they're ticked off and they demand student loan debt relief.
[00:18:17.701 --> 00:18:19.322]  What a scam that would be.
[00:18:21.643 --> 00:18:22.243]  But they'll do it.
[00:18:25.704 --> 00:18:26.464]  They'll do it.
[00:18:29.639 --> 00:18:35.064]  Real inflation for the vast majority of Americans is far higher than what's being reported.
[00:18:35.584 --> 00:18:41.189]  Steve Cortez breaks down massive 25% increase in necessities like gas, food, and utilities.
[00:18:41.209 --> 00:18:42.430]  It's more than 25%, folks.
[00:18:42.550 --> 00:18:43.972]  It's doubled.
[00:18:44.872 --> 00:18:46.033]  It has doubled.
[00:18:46.214 --> 00:18:50.417]  I mean, I don't have to look outside my own life.
[00:18:50.978 --> 00:18:58.196]   My energy bills to cool my home have Not doubled, but 25% is probably where it's at right now.
[00:18:58.276 --> 00:18:58.736]  I'd say about 25%.
[00:18:59.077 --> 00:19:02.920]  I mean, you can go look at your own bill.
[00:19:02.960 --> 00:19:04.201]  It's probably like me.
[00:19:04.221 --> 00:19:05.101]  You have it all online.
[00:19:05.422 --> 00:19:19.713]  I can go look, and I can see June 2020, June 2021, June 2022, and I can see that if I'm paying, I think it was like, I forget the exact number.
[00:19:19.733 --> 00:19:20.173]  It was something like $130.
[00:19:24.485 --> 00:19:35.397]  To, for my electric bill in June 2020, and my last electric bill was like 183 last month.
[00:19:36.999 --> 00:19:38.921]  So, I mean, you can go look at that for yourself.
[00:19:39.141 --> 00:19:40.602]  You're experiencing that for yourself.
[00:19:40.622 --> 00:19:41.243]  I don't have to tell you.
[00:19:42.164 --> 00:19:44.667]  And now the food processing plants burning down continues.
[00:19:44.687 --> 00:19:45.488]  We've got another one.
[00:19:46.840 --> 00:19:54.393]  Multiple crews responding to a fire at food manufacturing facility near Portage, Wapaka County line.
[00:19:54.433 --> 00:19:55.454]  This is in Wisconsin.
[00:19:56.837 --> 00:19:59.381]  Festive Food LLC manufacturing.
[00:20:00.405 --> 00:20:07.768]  A massive fire and they're shutting down their facility for now and they're going to try to rebuild and get it operational as soon as possible.
[00:20:07.828 --> 00:20:16.031]  But another, I mean what, 30, 40, 50 fires at food plants, food processing plants, manufacturing plants, fertilizer plants.
[00:20:16.231 --> 00:20:17.291]  What is going on here?
[00:20:18.452 --> 00:20:20.913]  Ask Merrick Garland, he has no idea.
[00:20:21.849 --> 00:20:22.289]  No clue.
[00:20:22.349 --> 00:20:24.251]  Ask the Department of Homeland Security.
[00:20:24.271 --> 00:20:25.391]  They don't have a clue either.
[00:20:26.372 --> 00:20:31.015]  So those are just food processing plants burning to the ground that we don't get any answers on.
[00:20:31.075 --> 00:20:32.396]  Is that more Democrat terrorism?
[00:20:32.416 --> 00:20:32.857]  I don't know.
[00:20:33.397 --> 00:20:34.037]  I don't get any answers.
[00:20:34.097 --> 00:20:35.558]  Is it a space weapon from China?
[00:20:35.618 --> 00:20:35.919]  I don't know.
[00:20:35.939 --> 00:20:36.619]  I don't get any answers.
[00:20:36.639 --> 00:20:37.560]  I don't get an investigation.
[00:20:37.600 --> 00:20:39.201]  I'm just supposed to believe that's normal.
[00:20:39.821 --> 00:20:41.102]  But this is the Democrats.
[00:20:41.142 --> 00:20:41.683]  We know that.
[00:20:42.163 --> 00:20:46.506]  Smithfield Foods citing high cost of operating in California to close pork plant.
[00:20:47.568 --> 00:20:58.830]  It's one of the biggest plants in California, and it actually was one of the biggest in the United States, even, for processing pork, and they're shutting down, and they said, we can't afford to operate in California.
[00:20:59.551 --> 00:21:01.151]  Yeah, that's the whole point, folks!
[00:21:01.251 --> 00:21:04.772]  I wish people could understand this.
[00:21:05.552 --> 00:21:06.252]  I really wish.
[00:21:06.352 --> 00:21:11.113]  And I'm not lecturing the audience, most of you probably understand this, and maybe it's a fool's errand.
[00:21:12.346 --> 00:21:18.912]  To even try to explain this on the air, because liberals and Democrats are either not going to listen or not get it, or maybe they like it.
[00:21:20.493 --> 00:21:25.798]  Don't you see the entire Democrat economic policy does just this?
[00:21:26.038 --> 00:21:28.140]  It prices you out of existence.
[00:21:28.360 --> 00:21:29.441]  That's the point.
[00:21:29.961 --> 00:21:31.502]  You can't exist anymore.
[00:21:31.923 --> 00:21:32.703]  You're bad.
[00:21:32.824 --> 00:21:34.765]  You're causing man-made climate change.
[00:21:36.787 --> 00:21:51.930]   The whole idea The whole idea of Build Back Better, the whole idea of the Great Reset, is to create a new global economy where the individual cannot exist, cannot thrive, cannot prosper.
[00:21:52.530 --> 00:21:55.733]  That is the entire purpose.
[00:21:57.975 --> 00:22:02.058]  When they say they want to stop man-made climate change, take climate change out of the equation.
[00:22:02.278 --> 00:22:03.959]  They want to stop man.
[00:22:04.240 --> 00:22:05.561]  They want to stop you.
[00:22:07.113 --> 00:22:11.816]  So Smithfield closes their processing plant and says, yeah, I mean, Democrats price us out of existence.
[00:22:11.836 --> 00:22:12.376]  What do you want us to do?
[00:22:14.538 --> 00:22:18.140]  Literally can't operate in California, can't produce food for people.
[00:22:20.361 --> 00:22:20.942]  We're shutting down.
[00:22:21.902 --> 00:22:28.126]  That is the entire Green New Deal, Paris Climate Accord, Build Back Better, Great Reset in a nutshell.
[00:22:29.107 --> 00:22:30.388]  How can people not see this?
[00:22:31.550 --> 00:22:32.651]  Or maybe they are seeing this.
[00:22:33.832 --> 00:22:35.534]  Women now can't get tampons.
[00:22:35.554 --> 00:22:37.136]  There's a tampon shortage in America.
[00:22:37.536 --> 00:22:45.465]  We're not sure if this is due to the Biden economy or if this is because liberals are putting tampons in boys' bathrooms now, but that's going on.
[00:22:47.085 --> 00:22:50.728]  Americans dismayed and furious with Biden administration over soaring inflation.
[00:22:50.928 --> 00:22:54.391]  Yeah, you go out and do a man-on-the-street interview, folks, you go anywhere.
[00:22:54.851 --> 00:22:58.694]  Outside a grocery store, gas station, and it's Americans from all different walks of life.
[00:22:58.834 --> 00:23:05.680]  In fact, the only ones are white liberals are the only ones that seem to be embracing the collapse of America, thanks to themselves and Joe Biden.
[00:23:06.020 --> 00:23:09.643]  You ask any rational thinking person, they know Biden is crushing this country.
[00:23:09.683 --> 00:23:10.584]  They know it's Democrats.
[00:23:11.024 --> 00:23:14.667]  Remember when a bunch of Trump supporters started a group called Shut Down DC?
[00:23:15.970 --> 00:23:26.441]  And then they were terrorizing Supreme Court justices and trying to kill them at their houses and doxing their private addresses and then even doxing the addresses of their children's schools so they could terrorize those too.
[00:23:26.461 --> 00:23:27.482]  Remember when Trump supporters were doing that?
[00:23:27.963 --> 00:23:30.385]  Oh no, I'm sorry, I got confused.
[00:23:30.746 --> 00:23:32.127]  That's the Democrats.
[00:23:32.608 --> 00:23:33.409]  My bad, guys.
[00:23:33.489 --> 00:23:34.230]  Honest mistake.
[00:23:34.690 --> 00:23:36.012]  That's the Democrats again.
[00:23:36.493 --> 00:23:38.576]  The largest domestic terror group in the history of this country.
[00:23:38.616 --> 00:23:39.918]  The Democrats are still at it.
[00:23:40.438 --> 00:23:46.527]  Shutdown DC group plans blockade at Supreme Court with jail support on hand.
[00:23:46.868 --> 00:23:46.968]  Oh!
[00:23:47.348 --> 00:23:47.989]  Jail support?
[00:23:49.119 --> 00:23:50.240]  Shut down D.C.
[00:23:50.940 --> 00:23:53.822]  That's the name of the leftist group that's terrorizing the streets of D.C.
[00:23:53.842 --> 00:23:54.403]  to this day.
[00:23:54.923 --> 00:24:02.989]  It's mostly just grumpy, fat, obese women and deranged-looking, skinny, jean-wearing libtards.
[00:24:03.489 --> 00:24:04.550]  But they're out there.
[00:24:04.590 --> 00:24:05.070]  They're at it.
[00:24:05.170 --> 00:24:06.832]  They're threatening Supreme Court justices.
[00:24:06.852 --> 00:24:07.712]  They're trying to kill them.
[00:24:07.972 --> 00:24:09.453]  They're going to their private addresses.
[00:24:09.473 --> 00:24:11.275]  They're banging on the doors of the Supreme Court.
[00:24:12.250 --> 00:24:16.913]  And they're just waiting to have a total ride on their hands as soon as the Rovers-Wade decision is dropped.
