[00:00:00.429 --> 00:00:06.351]  Waging war on corruption.
[00:09:54.563 --> 00:09:58.907]  Obamacare Exchange mistakenly debits bank accounts.
[00:09:59.868 --> 00:10:06.853]  And if you click on that, that is being reported by major television stations across the country, from Seattle to other areas.
[00:10:06.893 --> 00:10:12.378]  KGW reports of erroneous Washington Health Exchange debits.
[00:10:13.393 --> 00:10:15.875]  Ladies and gentlemen, I want to explain something to you.
[00:10:19.738 --> 00:10:24.803]  If you go back, and I don't have the crew or the staff to do this, many of you listen to every show or listen routinely.
[00:10:24.823 --> 00:10:29.667]  You know we've done countless reports on this in the last four years, warning you, reading the bill.
[00:10:30.388 --> 00:10:33.810]  You know in the last few months I've told you Obamacare is designed to fail.
[00:10:34.251 --> 00:10:38.394]  The site is being used to get your personal data, to debit your bank accounts,
[00:10:39.375 --> 00:10:43.036]  And to take your tax refund and to garnish your wages.
[00:10:44.057 --> 00:10:54.441]  They didn't hire 17,000 new IRS agents in the bill to debit your bank accounts and your wages for nothing.
[00:10:55.001 --> 00:10:57.162]  And you're like, but Obama promised they wouldn't do that.
[00:10:57.662 --> 00:11:01.823]  If Obama says zig, you zag.
[00:11:01.903 --> 00:11:03.664]  If Obama says up, you go down.
[00:11:03.964 --> 00:11:05.365]  If he says left, you go right.
[00:11:06.325 --> 00:11:08.366]  I don't know how else to explain this to people.
[00:11:10.017 --> 00:11:12.540]  And folks wonder, you know, how we know all this stuff.
[00:11:12.760 --> 00:11:15.042]  I'm obsessed with this, how the world works.
[00:11:15.723 --> 00:11:16.804]  Not with football.
[00:11:17.424 --> 00:11:18.726]  Not with how to act cool.
[00:11:18.946 --> 00:11:20.727]  And I'm not putting you down if that's what you're into.
[00:11:21.048 --> 00:11:26.253]  You know all about football scores that can impress your buddies watching ESPN together while you get drunk.
[00:11:26.713 --> 00:11:29.116]  That's not going to make you successful in life.
[00:11:30.297 --> 00:11:32.199]  If you like to do it a few hours a week, I think that's healthy.
[00:11:32.619 --> 00:11:34.401]  If you do it more than that, you're mentally ill.
[00:11:35.612 --> 00:11:45.339]  And that's why I'm so mad at all this entertainment and, and, and, uh, Kyanne West and, uh, Justin Beebles, Beeblesnap or whatever his name is.
[00:11:45.939 --> 00:11:48.501]  All these people is because it steals everyone's future.
[00:11:49.181 --> 00:11:50.402]  We don't look to the stars.
[00:11:50.442 --> 00:11:56.786]  We don't admire trailblazers or scientists or researchers or firemen that go into a house and save a kid and get hurt.
[00:11:57.347 --> 00:12:00.649]  We admire and hold up as a sick society gladiators.
[00:12:01.089 --> 00:12:03.811]  And that's what you do in every culture that's getting ready to collapse.
[00:12:04.351 --> 00:12:05.332]  Every indicator it's there.
[00:12:06.212 --> 00:12:07.734]  So that's why I talk about that so much.
[00:12:07.754 --> 00:12:13.758]  You know, I saw a report yesterday, Saturday, that had been on the InfoWars Nightly News that David Knight hosted.
[00:12:14.739 --> 00:12:17.541]  Weeknight, 7 o'clock, and I'd missed that TV show.
[00:12:17.561 --> 00:12:18.722]  I usually get home and watch it.
[00:12:19.642 --> 00:12:27.188]  Or, after it's live at 7, I'll, you know, catch it later after the kids go to bed at 9 or 10, we restream or you can download it at InfoWarsNews.com.
[00:12:28.248 --> 00:12:30.790]  And I didn't watch it Friday, so I watched it yesterday.
[00:12:30.850 --> 00:12:34.473]  I watched the Nightly News yesterday evening.
[00:12:36.257 --> 00:12:48.806]  And they came out with a company, Palantir, funded by the CIA, hooked into Google, PayPal, and it turned out in their internal documents, this came out in the Snowden documents, and David Knight, in a five-minute report, breaks it all down.
[00:12:48.826 --> 00:12:53.549]  There it is, a cover-up of PayPal's NSA involvement, and then it goes into the Palantir.
[00:12:53.669 --> 00:12:54.570]  And what is a Palantir?
[00:12:54.890 --> 00:12:57.172]  That's what you call a crystal ball in Lord of the Rings.
[00:12:58.393 --> 00:13:05.138]  For at least a decade, I have called the NSA Google system a Palantir.
[00:13:06.351 --> 00:13:09.914]  I've probably done this 500 times or more.
[00:13:09.934 --> 00:13:15.219]  You can find countless videos where I liken the NSA to Mordor to the Eye of Sauron.
[00:13:17.662 --> 00:13:21.085]  I told you they would use the Obamacare site to steal your bank accounts.
[00:13:21.145 --> 00:13:21.725]  It's now begun.
[00:13:22.807 --> 00:13:25.709]  Now, that's easy to know because I can read the legislation.
[00:13:26.170 --> 00:13:30.033]  This, I likened it to a crystal ball, Gandalf talking to
[00:13:31.457 --> 00:13:35.940]  Soriman, the other wizard, and he says, you have one of these, these are dangerous.
[00:13:35.960 --> 00:13:38.342]  He goes, why should we be scared to use them?
[00:13:38.642 --> 00:13:40.423]  Because we don't know who else is looking.
[00:13:40.783 --> 00:13:41.944]  That's the thing, it's two-way.
[00:13:42.604 --> 00:13:49.349]  But when you use Google or any other Bing, any big Microsoft search engine, when you use that, it's looking back at you.
[00:13:49.709 --> 00:13:56.313]  And it knows everything you're looking at, everything you're doing, but it's tied in to billions of Palantirs around the world.
[00:13:56.713 --> 00:13:58.835]  You only have access to one Palantir.
[00:13:59.724 --> 00:14:01.564]  And you can do incredible things with a search engine.
[00:14:03.005 --> 00:14:10.247]  It is an NSA opt-in, get the mouse to jump on the... ...mouse trap.
[00:14:10.407 --> 00:14:11.707]  Get the bear to put his leg in it.
[00:14:12.627 --> 00:14:27.851]  I'm just telling you to be aware of this, and then it comes out that they, it gets leaked, that they call it Prism and Palantir, and liken it to a crystal ball that they're looking at you through, and basically likening themselves to Sauron.
[00:14:29.212 --> 00:14:32.474]  I mean, I can look at what they're doing, it's SORON-like.
[00:14:33.774 --> 00:14:42.679]  I call them SORON for more than 10 years, then we get documents, they're calling it the exact name of what I call it, and I don't know if the chicken or the egg came first.
[00:14:42.979 --> 00:14:47.921]  The point is, folks, I make mistakes and things, and I'm doing so much, nobody can get all this stuff, you know, perfect.
[00:14:48.461 --> 00:14:51.023]  But at a deep level, I know what I'm talking about.
[00:14:51.523 --> 00:14:53.744]  At a deep, deep, deep level.
[00:14:53.924 --> 00:14:55.165]  And I'm not bragging here.
[00:14:56.007 --> 00:14:59.450]  I'm just saying, I know this stuff is shocking that we discuss here.
[00:15:01.251 --> 00:15:03.613]  But I've got the Palantir that God gave me.
[00:15:03.973 --> 00:15:06.756]  I don't need a Google system, even though I do use it.
[00:15:07.676 --> 00:15:16.884]  But I realize, with great danger, I can see historically, and currently, and in the future, politically,
[00:15:17.861 --> 00:15:20.442]  Don't need a magic carpet, don't need a magic wand.
[00:15:20.742 --> 00:15:23.083]  I've got the electrochemical computer God gave me.
[00:15:23.984 --> 00:15:26.525]  Anybody, though, could see we're going into hardcore tyranny.
[00:15:27.846 --> 00:15:35.149]  I saw the head of PayPal in that same report, in fact, I want to cue this up later, going on Charlie Rose, you should just trust the government and do whatever they say, like it was Britney Spears.
[00:15:35.169 --> 00:15:40.011]  Remember when she said, just do whatever the president tells you, shut up and submit, that's the way of freedom.
[00:15:41.712 --> 00:15:42.492]  They say the same thing.
[00:15:42.552 --> 00:15:45.414]  Then, they've got Meet the Press, or one of those shows on, with Hayden.
[00:15:47.145 --> 00:15:54.469]  Re-airing clips of it when I was in the coffee room earlier, and he's going, just trust us, be adult about this, and let us spy on everything you're doing.
[00:15:55.770 --> 00:16:02.754]  See, they've gone from, we promise we're not spying on you, oh you caught us, just be adult, it's for your own safety, when we know they're predatory.
[00:16:03.154 --> 00:16:03.835]  It's amazing.
[00:16:04.035 --> 00:16:07.337]  All the big news, coming up, straight ahead, I'm Alex Jones.
[00:16:10.285 --> 00:16:13.029]  Alex Jones here with a message to fellow freedom lovers.
[00:16:13.310 --> 00:16:18.137]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:16:18.318 --> 00:16:25.509]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:16:25.629 --> 00:16:31.033]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:16:31.273 --> 00:16:34.876]  These are items that I did research on, that I personally use.
[00:16:35.296 --> 00:16:39.820]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[00:16:40.020 --> 00:16:45.244]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[00:16:45.464 --> 00:16:48.526]  Strategic Relocation 3rd Edition by Joel Scalzin.
[00:16:48.706 --> 00:16:50.947]  When Disaster Strikes by Matthew Stein.
[00:16:51.227 --> 00:16:55.790]  Therosafe used by Homeland Security to protect yourself during any radiological event.
[00:16:55.970 --> 00:16:58.431]  Hand-cranked shortwave AM FM radios.
[00:16:58.851 --> 00:17:05.855]  Everything that we've researched and found to be the best is available at Infowarshop.com and your purchase makes our Infowar possible.
[00:17:06.055 --> 00:17:07.096]  We're getting prepared.
[00:17:07.336 --> 00:17:07.736]  Are you?
[00:17:07.996 --> 00:17:09.798]  Infowarsshop.com.
[00:17:10.138 --> 00:17:11.779]  Introducing ProOne.
[00:17:12.039 --> 00:17:15.542]  All of your filtration in one system, portable, on the go.
[00:17:15.682 --> 00:17:20.085]  No more do you have two or three filters to just reduce sodium fluoride.
[00:17:20.265 --> 00:17:21.126]  You have a system that
[00:17:21.226 --> 00:17:23.587]  It is the only one that does it and out of the gates!
[00:17:23.607 --> 00:17:25.268]  We have it discounted at 10% off with promo code WATER.
[00:17:25.328 --> 00:17:28.490]  This is the only system that in one unit helps reduce or remove pesticides.
[00:17:49.522 --> 00:18:00.792]  Herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:18:01.112 --> 00:18:06.436]  Get your Pro-Pure with the new Pro-1 filters today at Infowarsstore.com or by calling 888-253-3139.
[00:18:09.879 --> 00:18:10.719]  The facts are in.
[00:18:10.899 --> 00:18:12.040]  The studies are legion.
[00:18:12.300 --> 00:18:19.623]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[00:18:19.823 --> 00:18:23.284]  So why are the social engineers adding it to the water?
[00:18:23.644 --> 00:18:24.044]  Simple.
[00:18:24.224 --> 00:18:28.566]  Dumb down the host population that the parasitic technocracy is feeding on.
[00:18:28.926 --> 00:18:34.411]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[00:18:34.651 --> 00:18:50.706]  I am extremely excited to announce the exclusive InfoWars Live Fluoride Shield formulation, fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[00:18:50.986 --> 00:18:55.190]  Let's take a stand against the globalists by blocking their poisons with Fluoride Shield.
[00:18:55.550 --> 00:18:57.392]  I use Fluoride Shield every day.
[00:18:57.712 --> 00:19:02.996]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[00:19:03.256 --> 00:19:07.519]  Let's start cleansing our bodies now and support the InfoWar at the same time.
[00:19:07.659 --> 00:19:08.940]  That's InfoWarsLife.com
[00:19:10.515 --> 00:19:15.598]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[00:19:15.978 --> 00:19:24.462]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[00:19:24.862 --> 00:19:32.166]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[00:19:32.686 --> 00:19:40.090]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[00:19:40.590 --> 00:19:43.992]  I personally store and use their high-quality products.
[00:19:44.532 --> 00:19:48.175]  It tastes great, and it's easy to store for up to 25 years.
[00:19:48.735 --> 00:19:55.319]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[00:19:55.879 --> 00:20:02.623]  Visit mypatriotsupply.com forward slash Alex today, with the New World Order making rapid advances on every front.
[00:20:03.083 --> 00:20:07.126]  It is essential to prepare with My Patriot Supply today.
[00:20:11.252 --> 00:20:12.393]  Coast to Coast.
[00:20:12.794 --> 00:20:14.135]  Direct from Austin.
[00:20:14.836 --> 00:20:18.140]  You're listening to the Alex Jones Broadcasting Network.
[00:20:18.660 --> 00:20:27.150]  Big Brother.
[00:20:28.511 --> 00:20:29.733]  Mainstream media.
[00:20:31.274 --> 00:20:32.356]  Government cover-ups.
[00:20:33.877 --> 00:20:34.778]  You want answers?
[00:20:35.738 --> 00:20:37.479]  Well, so does he.
[00:20:37.699 --> 00:20:43.962]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:20:45.463 --> 00:20:51.787]  That's right, ladies and gentlemen, thank you so much for joining us on this Live Sunday Worldwide Transmission, the 15th.
[00:20:53.307 --> 00:20:57.430]  Hard to believe 2014 is about to be here.
[00:20:57.690 --> 00:21:00.651]  You blink more than once, 2013 will be gone.
[00:21:03.063 --> 00:21:12.251]  Alright, I have masses of budget news, world news, gun news, military news, Pope Francis news, it goes on and on.
[00:21:13.992 --> 00:21:18.977]  But you have to understand, a lot of people are saying, how can the government
[00:21:20.270 --> 00:21:31.641]  Pass a healthcare bill written mainly by foreign banks that own foreign offshore insurance companies to double, triple, quadruple premiums, lower quality of care, take the control from patients and doctors, set up death panels.
[00:21:32.001 --> 00:21:33.322]  It's all admitted to be accurate now.
[00:21:35.244 --> 00:21:45.514]  And then we just blame Obama for it, but he stays in office, and then the bill stays in place, and Republican leaders like Boehner and others, John Boehner, do not want to reverse it.
[00:21:47.042 --> 00:21:51.044]  Because the same special interests that finance them finance the Democratic leadership.
[00:21:52.952 --> 00:22:18.964]  You've got the Republican and Democratic leadership coming after the real, organic, grassroots Tea Party, trying to destroy them, and saying, oh, they're discredited, they're bad, but they're blocking progress, while George Herbert Walker Bush's grandson, I'm going to cover this later, in Texas, running for state government, land commissioner, George P. Bush, says he's a Ted Cruz Tea Party person, and doesn't like the New World Order.
[00:22:21.403 --> 00:22:22.604]  Isn't that just special?
[00:22:22.624 --> 00:22:23.564]  Do you believe any of that?
[00:22:24.025 --> 00:22:28.367]  The point here is that we are the opposition to this takeover.
[00:22:29.368 --> 00:22:31.869]  The real libertarian constitutionalists.
[00:22:32.230 --> 00:22:35.171]  We are the majority of thinking people.
[00:22:36.152 --> 00:22:47.339]  And that's why Republican and Democratic leadership want to bring in another 30 million illegal aliens, give them driver's licenses, give them government welfare, and say your job is to vote how we say if you want a free ride.
[00:22:48.530 --> 00:22:50.052]  That's the social engineering plan.
[00:22:50.393 --> 00:22:51.875]  And if they get that, it's game over.
[00:22:52.255 --> 00:22:58.243]  Quite frankly, if we could get 30 million illegals in here, get them to be patriots and own guns and promote free market, I'd say do it.
[00:22:58.464 --> 00:23:00.426]  We need more workers in this country to compete.
[00:23:01.047 --> 00:23:03.571]  The problem is, it's a death sentence to this nation.
[00:23:05.214 --> 00:23:11.979]  If they basically follow a socialist collective cytology, and almost all the illegals do, because they get a free paycheck.
[00:23:12.219 --> 00:23:14.380]  They go out and work, by the way, 15 hours a day.
[00:23:14.620 --> 00:23:17.322]  They just get, under another name, another paycheck.
[00:23:17.822 --> 00:23:18.463]  That's on record.
[00:23:19.585 --> 00:23:23.268]  The government set it up that way, and if they get this, folks, it's game over.
[00:23:23.508 --> 00:23:27.812]  They will collectivize this country and the offshore corporations that run it, the corporatists.
[00:23:28.112 --> 00:23:29.994]  Lou Rockwell has an article out today explaining that.
[00:23:30.755 --> 00:23:31.776]  So does Slate Magazines.
[00:23:31.996 --> 00:23:33.137]  Here it is.
[00:23:33.157 --> 00:23:39.382]  2016 looks disturbingly good for the corporate estate with Hillary and Chris Christie, who are identical in policies.
[00:23:40.483 --> 00:23:44.327]  Just one looks like Jabba the Hutt, the other the Wicked Witch of the West, rear end.
[00:23:45.410 --> 00:23:57.133]  And the issue here is, folks are either going to figure out what's going on in this society, and stop letting the establishment lead us around by the nose, or it's over.
[00:23:59.153 --> 00:24:04.515]  Now, getting back to this Rubicon point, crossing this threshold, that's how tyranny works.
[00:24:04.555 --> 00:24:07.775]  Like a parrot before it steps on a branch will test the perch.
[00:24:11.254 --> 00:24:13.816]  They're testing if we'll put up with them taking our guns.
[00:24:14.137 --> 00:24:18.881]  They're testing on MSNBC nudging, uh, hey, your kids belong to the state.
[00:24:19.261 --> 00:24:30.832]  They're testing setting up highway checkpoints and TSA infesting the airports with all this security theater while Al-Qaeda's run by our government in Syria and Libya worldwide, and they're giving them control of the whole world, basically.
[00:24:31.773 --> 00:24:32.354]  And Africa.
[00:24:32.374 --> 00:24:33.175]  I mean, it's just incredible.
[00:24:34.068 --> 00:24:48.198]  And if they can get away with, oh, the exchange is screwed up, a hundred million people tried to sign up but couldn't, but we got your data and we found out who doesn't have insurance, that 50-something million, and now we know who to go after your wages that you don't have it.
[00:24:48.418 --> 00:24:49.799]  They were identifying you.
[00:24:50.219 --> 00:24:51.660]  That's what it was meant to do.
[00:24:51.981 --> 00:24:53.482]  And then wreck the old health care system.
[00:24:53.742 --> 00:25:03.309]  And the architect of it, Rahm Emanuel's brother, Dr. Ezekiel, we played that clip probably 30 times, I'm not going to play it again, said on Fox News Sunday two months ago that it's meant to wreck the health care system.
[00:25:03.889 --> 00:25:05.010]  Exactly what we told you!
[00:25:05.170 --> 00:25:07.291]  They've done this in other countries over and over again.
[00:25:08.772 --> 00:25:13.895]  It's like I have a TiVo and I'm rewinding the Monday Night Football from last week.
[00:25:15.436 --> 00:25:18.658]  And I've already seen it in the play five times and I'm telling you what's going to happen.
[00:25:19.318 --> 00:25:21.239]  You're like, oh yeah, right, conspiracy theorist.
[00:25:21.599 --> 00:25:23.961]  They do the same thing in country after country.
[00:25:25.771 --> 00:25:27.172]  It's like instant replay.
