[00:00:00.169 --> 00:00:01.270]  Government cover-ups.
[00:04:33.122 --> 00:04:40.588]  Richard Clark says Hastings accident consistent with a cyber car attack or car cyber attack.
[00:04:40.628 --> 00:04:42.910]  We're going to get into just huge amounts of news.
[00:04:43.491 --> 00:04:46.293]  Some breaking stuff on Benghazi.
[00:04:46.433 --> 00:04:48.315]  76% of Americans are living paycheck to paycheck.
[00:04:48.695 --> 00:04:49.515]  It's all coming up.
[00:04:49.556 --> 00:04:51.057]  George Norrie and Sheriff Richard Mack.
[00:04:52.884 --> 00:04:55.926]  You prepare by purchasing gold, food, and firearms.
[00:04:56.287 --> 00:05:01.731]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[00:05:02.331 --> 00:05:05.534]  When you're sleeping or away from home, who's watching out for intruders?
[00:05:06.214 --> 00:05:07.475]  Check out SimpliSafe.
[00:05:07.796 --> 00:05:11.659]  It's a new do-it-yourself home security system that is completely wireless.
[00:05:12.259 --> 00:05:14.301]  Go to GetSimpliSafe.com.
[00:05:14.961 --> 00:05:17.363]  SimpliSafe is independent and off the grid.
[00:05:17.704 --> 00:05:21.487]  It runs on battery power, so even if the grid goes down, you're protected.
[00:05:22.068 --> 00:05:28.213]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[00:05:28.714 --> 00:05:30.235]  Get SimpliSafe.com
[00:05:31.036 --> 00:05:35.257]  SimplySafe is also ridiculously easy to install yourself in under 20 minutes.
[00:05:35.718 --> 00:05:37.878]  So there's no need to let a stranger into your home.
[00:05:38.418 --> 00:05:42.000]  If you move or need to relocate, you can take the system with you wherever you go.
[00:05:42.500 --> 00:05:48.962]  You aren't always at home, but SimplySafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[00:05:49.522 --> 00:05:51.683]  Again, that's GetSimplySafe.com
[00:05:52.523 --> 00:05:57.088]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[00:05:57.249 --> 00:06:00.212]  Why do we have the highest cancer rates on the planet?
[00:06:00.352 --> 00:06:05.598]  The highest rates of diabetes, autism, and every other major disease.
[00:06:05.919 --> 00:06:07.601]  It all comes down to one thing.
[00:06:07.861 --> 00:06:08.882]  We are what we eat.
[00:06:08.982 --> 00:06:09.182]  Eat.
[00:06:09.482 --> 00:06:13.823]  Our food is devoid of nutrition and processed with poisons and additives.
[00:06:14.143 --> 00:06:18.125]  Our water is filled with toxic poisons and Big Pharma runoff.
[00:06:18.365 --> 00:06:20.685]  All of this has been engineered by design.
[00:06:20.925 --> 00:06:26.847]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[00:06:27.147 --> 00:06:29.888]  To learn more, visit Infowarshealth.com.
[00:06:30.128 --> 00:06:36.950]  The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[00:06:37.170 --> 00:06:42.996]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[00:06:43.236 --> 00:06:49.162]  When you visit InfoWarsHealth.com, be sure and check out the catalog, with nearly 400 life-changing products.
[00:06:49.422 --> 00:06:51.965]  And get free shipping when you sign up for AutoShip.
[00:06:53.346 --> 00:06:56.589]  There is an increased need to support our immunity and health.
[00:06:57.649 --> 00:07:03.535]  At Silverlungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[00:07:04.636 --> 00:07:15.465]  Our most popular silver-based products are the 32-ounce NanoSilver solutions, our 2-ounce NanoSilver nasal applicators, as well as our all-natural silver soaps.
[00:07:16.573 --> 00:07:19.895]  Just released is our 100% natural silver gel.
[00:07:20.835 --> 00:07:27.059]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[00:07:28.160 --> 00:07:39.066]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera, to quickly penetrate and nourish the skin, while delivering the silver more effectively.
[00:07:40.034 --> 00:07:47.737]  Visit www.silverlungs.com and click on our store page to find what silver-based products are best for you.
[00:07:48.797 --> 00:07:51.778]  That's www.silverlungs.com.
[00:07:55.540 --> 00:08:03.263]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[00:08:13.050 --> 00:08:18.400]  Welcome ladies and gentlemen, thank you for joining us on this Tuesday 25th day of June 2013 worldwide transmission.
[00:08:22.435 --> 00:08:24.736]  We're going to be here for the next three hours.
[00:08:25.417 --> 00:08:32.201]  Congressman Issa has issued Benghazi subpoenas to the State Department, and more and more news is coming out on that front.
[00:08:32.301 --> 00:08:36.603]  It was in Reuters a few days ago, but it's gotten really no attention that thousands of U.S.
[00:08:36.643 --> 00:08:48.731]  troops have been deployed to an area in Israel by Gaza in case of some type of collapse in Egypt and millions of people trying to influx into Israel.
[00:08:49.711 --> 00:08:52.492]  That is unprecedented and it's just back of the newspaper.
[00:08:53.472 --> 00:09:05.035]  We've got Putin confirming that Edward Snowden never entered Russia and is in the customs area in the no man's land and he's told Snowden to leave.
[00:09:07.136 --> 00:09:15.198]  And on top of that the media is running around again trying to frame this as if Putin or the communist Chinese are involved.
[00:09:16.096 --> 00:09:18.480]  And I'm not in some love affair with those guys.
[00:09:19.382 --> 00:09:22.707]  It's just that they're not the globalists that run my country and that are running it into the ground.
[00:09:23.188 --> 00:09:25.611]  We've not been conquered by Russians or Chinese communists.
[00:09:26.112 --> 00:09:29.277]  We've been conquered by megabanks that will work with anybody.
[00:09:30.253 --> 00:09:33.636]  to consolidate power in America and deindustrialize us.
[00:09:33.656 --> 00:09:36.438]  That's part of their score to settle with this republic.
[00:09:37.119 --> 00:09:44.085]  You can say the globalists are allied with some of the communist Chinese leadership to get cheap slave goods to leverage out markets, but that's as far as it goes.
[00:09:44.485 --> 00:09:51.331]  So the attempt to brand Snowden as some foreign spy, and we're seeing more and more of that, it just doesn't fly.
[00:09:52.152 --> 00:09:54.814]  And then they can put out the idea that any whistleblowers
[00:09:55.706 --> 00:09:57.668]  Are basically involved in espionage.
[00:09:58.068 --> 00:10:01.592]  And that's why Hong Kong was smart to say you need to leave.
[00:10:02.132 --> 00:10:03.173]  That's basically what happened.
[00:10:03.293 --> 00:10:07.297]  And now Russia is smart saying you stay in the customs area.
[00:10:08.258 --> 00:10:10.881]  We're not letting you in Russia and we need to say you need to go.
[00:10:12.302 --> 00:10:12.863]  You need to go.
[00:10:15.925 --> 00:10:22.828]  And now they've got Kerry and people backtracking, the Secretary of State going, okay, Russia isn't involved in this.
[00:10:22.888 --> 00:10:35.753]  But when you see Meet the Press saying, arrest members of the press that Snowden talked to, that is about rolling out a war openly on the press and arresting people that expose government corruption.
[00:10:36.813 --> 00:10:42.456]  This is Soviet Union, Maoist China, Fidel Castro's Cuba.
[00:10:43.016 --> 00:10:45.377]  This is beyond stuff that Hugo Chavez would do.
[00:10:47.179 --> 00:10:49.181]  Uh, and this is starting to border on Hitlerian.
[00:10:49.942 --> 00:10:51.243]  This is how it started in 1935-36.
[00:10:51.343 --> 00:10:55.147]  It took Hitler a couple years to start going after the press.
[00:10:56.068 --> 00:11:05.058]  First, he went after army personnel, and his own Nazis in the SA, uh, who weren't, you know, going along with the full program.
[00:11:05.796 --> 00:11:12.801]  And after he consolidated power in the government, which they're trying to do with the NSA now, and over the media, then they go after everybody else.
[00:11:12.881 --> 00:11:21.388]  And again, you've committed no crime, you pay outrageous taxes, you bow to the government, you don't care about freedom, you think you're safe.
[00:11:21.448 --> 00:11:22.148]  It's the opposite.
[00:11:23.049 --> 00:11:25.411]  You are a lunch to these people.
[00:11:25.791 --> 00:11:26.732]  You are a lunchable.
[00:11:27.733 --> 00:11:29.054]  You are low-hanging fruit.
[00:11:30.219 --> 00:11:40.204]  Those of us that fight the system, those of us that are aggressive, those of us that are highly visible, historically and currently, I can tell you, are among the most safe of people.
[00:11:41.085 --> 00:11:47.868]  The only folks they kill, in my research, are people that have a smoking gun and who have extreme credibility.
[00:11:49.649 --> 00:11:56.773]  And Michael Hastings, Associate Editor of Rolling Stone,
[00:11:59.238 --> 00:12:08.347]  Said, I've got bombshell info on the CIA, the NSA spy scandal, and on women and sex with Petraeus.
[00:12:09.048 --> 00:12:10.049]  And what was behind that?
[00:12:10.089 --> 00:12:11.730]  Well, it was clearly sex operations.
[00:12:12.291 --> 00:12:14.032]  It was clearly sent in to compromise him.
[00:12:14.313 --> 00:12:16.835]  So it's an internal fight between the Army and the CIA.
[00:12:17.175 --> 00:12:22.721]  We've confirmed that across the board from a raft of insiders, from Steve Pchenik to
[00:12:24.062 --> 00:12:24.503]  You name it.
[00:12:24.623 --> 00:12:26.164]  A lot of them off record, I'm not going to say.
[00:12:26.424 --> 00:12:29.106]  Some of them are guests you hear on air, but some of them are off record.
[00:12:29.367 --> 00:12:31.208]  But Wayne Madsen's on record, many others.
[00:12:33.690 --> 00:12:39.195]  And that's when you get killed, is when you've got something, oh my gosh, he's very credible, people believe him.
[00:12:40.176 --> 00:12:45.100]  He's got the ear of the progressive, but also the conservative press, and the liberal press, killing.
[00:12:48.242 --> 00:12:52.166]  And I said on Sunday, well I said last week as well, that I don't believe that
[00:12:55.066 --> 00:13:04.853]  Michael Hastings was killed in a remote control accident, even though DARPA's on record saying all the new cars can be remote controlled instantly by the government.
[00:13:05.294 --> 00:13:10.738]  They have the code key, backdoor passwords, hardwired into everything wirelessly.
[00:13:11.138 --> 00:13:20.485]  All these cars are now wireless, on record, especially this Mercedes, and they can take control of it and drive it better than a race car driver can.
[00:13:22.485 --> 00:13:30.349]  In fact, you can program the computer to take someone on a route and drive at speeds that the computer can drive at, but that humans wouldn't be able to control the vehicle.
[00:13:32.030 --> 00:13:35.152]  I mean, five states already have Google cars driving on the road.
[00:13:35.192 --> 00:13:36.613]  By next year, it'll be 20-plus.
[00:13:37.093 --> 00:13:42.696]  They estimate within five years to ten years, every state in the U.S.
[00:13:42.716 --> 00:13:47.218]  will have robot cars, and then they're going to replace humans, because the insurance is going to be jacked up.
[00:13:47.258 --> 00:13:49.880]  And I told you this a decade ago, because I know how they work.
[00:13:50.697 --> 00:13:51.538]  Now they've announced it.
[00:13:51.958 --> 00:13:54.499]  We're going to charge you a lot more insurance if you're a human driver.
[00:13:54.760 --> 00:13:57.822]  You're supposed to get in your cars and have them drive it for you.
[00:13:58.622 --> 00:14:02.144]  And that's what this new Mercedes did, and the new Lexus, and a bunch of others do.
[00:14:02.625 --> 00:14:06.767]  Soon you'll be able to get low-cost cars that don't have this, where it drives.
[00:14:06.888 --> 00:14:07.948]  Oh, you were going over in a lane?
[00:14:08.148 --> 00:14:08.809]  I'm taking over.
[00:14:09.909 --> 00:14:11.530]  You're going too fast, I'm going to break.
[00:14:12.091 --> 00:14:15.253]  This is horrible, but again, they always sell tyranny.
[00:14:15.293 --> 00:14:22.379]  Implantable microchips, face scanning, smart homes that spy on you and control everything you do, and tattletale on you.
[00:14:23.580 --> 00:14:28.524]  All of this is always sold as a status issue.
[00:14:28.764 --> 00:14:39.413]  I'll never forget in Wash Tech, back when the Washington Post in about 98 to 2002 was putting out a digital but also monthly hard copy magazine called Wash Tech.
[00:14:40.643 --> 00:14:44.368]  They had their head technology writer brag that he'd been in with DARPA.
[00:14:44.388 --> 00:14:45.229]  You can look this up.
[00:14:45.970 --> 00:14:50.655]  And that they were going to promote a movement of body modification and tattooing.
[00:14:50.715 --> 00:14:52.317]  And I'm not saying that's bad if you do that.
[00:14:52.337 --> 00:14:57.624]  My point is they were going to promote it in the movies and TV to prepare.
[00:14:57.664 --> 00:14:59.686]  This is DARPA talking to you like you're an idiot.
[00:15:00.509 --> 00:15:01.430]  Telling you the secret.
[00:15:02.110 --> 00:15:12.017]  To prepare you to accept implantable chips and that there would be pills you swallowed that reported to your doctor what you were taking through your wireless internet, part of all prescriptions.
[00:15:12.778 --> 00:15:14.819]  I told you this two years ago, wrote articles about it.
[00:15:14.839 --> 00:15:20.663]  We had the companies putting it out, threatened to sue us if we didn't make modifications to our articles.
[00:15:22.104 --> 00:15:28.809]  It was in the Wall Street Journal, the Daily Mail, the Associated Press, Reuters, and a bunch of other publications the last two days.
[00:15:30.883 --> 00:15:32.025]  That indeed, that's the plan.
[00:15:32.105 --> 00:15:35.409]  You won't get a prescription unless it's got RFID in it.
[00:15:36.109 --> 00:15:38.792]  Forget to take medicine, these pills will tell your doctor.
[00:15:39.413 --> 00:15:40.174]  Wall Street Journal.
[00:15:40.735 --> 00:15:44.098]  See, people keep saying, man this guy sounds crazy, all this stuff.
[00:15:44.499 --> 00:15:46.742]  I'm telling you what they said they're going to do.
[00:15:47.776 --> 00:15:49.157]  I want to explain something to you.
[00:15:49.497 --> 00:15:52.380]  They say they put cancer viruses in your vaccines.
[00:15:52.660 --> 00:15:58.025]  They say they put hydrofluorosilic acid in your water to give you cancer and dumb you down and sterilize you.
[00:15:58.405 --> 00:16:05.431]  They say they're spraying aluminum dioxide, barium salts, and also some radioactive isotopes to weather modify worldwide.
[00:16:06.172 --> 00:16:06.592]  It's public.
[00:16:06.612 --> 00:16:07.533]  It's called geoengineering.
[00:16:08.534 --> 00:16:10.255]  But the public goes, I heard, I heard.
[00:16:10.315 --> 00:16:11.056]  Won't even look it up.
[00:16:11.316 --> 00:16:13.598]  Won't even watch the films online for free that break it down.
[00:16:14.098 --> 00:16:15.940]  I mean, we're in Buck Rogersville.
[00:16:17.657 --> 00:16:30.441]  We're having our entire society radically re-engineered into an artificial habitat, in their words, to where we will artificially adapt to that and then be unable to live outside of it.
[00:16:31.662 --> 00:16:34.523]  We're having nanotech-engineered viruses.
[00:16:34.543 --> 00:16:35.143]  That's what they are.
[00:16:35.303 --> 00:16:36.703]  Artificially engineered viruses.
[00:16:37.003 --> 00:16:41.785]  All a virus is, is a replicating data RNA packet that programs DNA.
[00:16:43.697 --> 00:16:49.881]  So they've created on record, this is stuff that's declassified, thousands of viruses that will reprogram the brain.
[00:16:51.382 --> 00:16:52.703]  Do you understand the end of free will?
[00:16:53.764 --> 00:16:56.126]  They call it an anti-stress vaccine is how they're rolling it out.
[00:16:56.486 --> 00:16:59.828]  See, they call it Connect, the newest, cutest video game.
[00:17:00.309 --> 00:17:05.672]  Oh, that by the way, uses wireless to scan through all your walls and listen to your voice three walls over.
[00:17:06.253 --> 00:17:12.277]  And it can give a color image of your naked body standing in a shower through multiple brick walls.
[00:17:15.581 --> 00:17:24.067]  And all the new computers and everything are listening and watching you, and suddenly it's all over Wired Magazine, it's all over the news, and they're going, what's wrong with that?
[00:17:24.127 --> 00:17:24.968]  It's totally cool!
[00:17:25.628 --> 00:17:33.093]  But simultaneously, I'm insane, and I'm bad, because I'm telling you it went on before they made the announcement.
[00:17:33.334 --> 00:17:36.836]  And I'm still insane and bad, even after the announcement's made.
[00:17:36.876 --> 00:17:37.397]  You understand?
[00:17:38.359 --> 00:17:42.003]  That's how the programming works, because you're scared of that.
[00:17:42.063 --> 00:17:43.204]  You should be concerned.
[00:17:43.925 --> 00:17:48.509]  But you don't feel like you have power, so you're gonna say, yeah, that guy's got a crazy show.
[00:17:48.850 --> 00:17:50.091]  I don't have a crazy show.
[00:17:51.592 --> 00:17:56.097]  I'm like an animal with my leg in a bear trap, trying to claw out of it.
[00:17:57.213 --> 00:18:04.355]  We are collectively in the jaws of something really bad, and we need to poke its eyes out, we need to bite it on the nose.
[00:18:04.915 --> 00:18:10.736]  It's got our legs, and it's trying to swallow us up, and I'm saying, let's struggle, let's get out of this.
[00:18:11.376 --> 00:18:12.736]  And people are like, it's not that bad.
[00:18:12.756 --> 00:18:14.697]  They're doing it for our safety.
[00:18:14.817 --> 00:18:16.697]  Oh, they're doing it to keep us safe from terrorists.
[00:18:16.997 --> 00:18:19.598]  And then it's all on record, the globalists run the terrorists.
[00:18:20.118 --> 00:18:21.778]  They did 20 years ago, they do today.
[00:18:21.799 --> 00:18:23.659]  And they're using it to take our liberties.
[00:18:25.421 --> 00:18:35.262]  I mean they're starting drug testing all over the country in public schools without warrants and checkpoints looking for drugs the government ships in and the big banks launder on record.
[00:18:36.718 --> 00:18:45.325]  You understand, folks, it's on record that every major vaccine they've looked at has cancer viruses added and other weird nanotech stuff.
[00:18:46.046 --> 00:18:50.249]  It's on record they're adding dozens and dozens of poisons.
[00:18:50.629 --> 00:18:54.092]  It's actually hundreds, but we can prove dozens on purpose.
[00:18:54.312 --> 00:18:57.375]  They're not just adding hydrofluorosilicic acid to the water supply.
[00:18:57.996 --> 00:19:00.337]  They're adding radioactive isotopes on record.
[00:19:00.398 --> 00:19:00.798]  Look it up!
[00:19:02.011 --> 00:19:03.592]  You're not in Kansas, folks.
[00:19:03.872 --> 00:19:04.552]  That's what people say.
[00:19:04.832 --> 00:19:05.773]  Oh, you've got such courage.
[00:19:05.793 --> 00:19:08.514]  You don't care if they demonize you or attack you or even kill you.
[00:19:08.754 --> 00:19:10.775]  Yeah, because I'm dead already.
[00:19:11.215 --> 00:19:12.275]  You understand that?
[00:19:13.016 --> 00:19:16.437]  This plan, if it goes through, folks, it's over.
[00:19:16.457 --> 00:19:19.438]  Do you understand that?
[00:19:20.339 --> 00:19:22.900]  This is the power of hell being released.
[00:19:25.819 --> 00:19:26.460]  Now there's Forbes.
[00:19:26.500 --> 00:19:28.781]  Radiation detected in drinking water in 13 more U.S.
[00:19:28.821 --> 00:19:29.121]  cities.
[00:19:29.582 --> 00:19:32.104]  Cesium-137 in Vermont milk.
[00:19:33.685 --> 00:19:34.345]  God help us.
[00:19:35.146 --> 00:19:35.846]  God help us.
[00:19:36.007 --> 00:19:38.148]  They add it to the water on record.
[00:19:38.568 --> 00:19:48.596]  The hydrofluorosilicic compound is mined out of major deposits of limestone, and when they play out in a uranium mine, they turn it to a fluoride mine.
[00:19:49.176 --> 00:19:51.118]  They put uranium in your water.
[00:19:53.942 --> 00:19:55.543]  Time and time again.
[00:19:55.563 --> 00:19:58.384]  You need to come here and help us.
[00:19:58.464 --> 00:19:59.584]  We need assistance.
[00:19:59.924 --> 00:20:00.464]  Please!
[00:20:00.744 --> 00:20:04.066]  Those we should be able to depend on let us down.
[00:20:04.326 --> 00:20:10.408]  Federal and state and local officials saying help is on the way, while the folks here in Bell Harbor say show me.
[00:20:10.728 --> 00:20:13.049]  Don't depend on the government to save you.
[00:20:13.249 --> 00:20:19.610]  Take action now so that you're prepared for the next disaster with MyPatriotsupply.com.
[00:20:19.890 --> 00:20:32.173]  Get the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books and more at MyPatriotsupply.com.
[00:20:32.213 --> 00:20:32.573]  Call 866-229-0927.
[00:20:32.733 --> 00:20:35.134]  We are hurting down here and we need help.
[00:20:39.536 --> 00:20:40.397]  Immediately!
[00:20:40.417 --> 00:20:44.745]  Before it's time to survive, it's time to prepare.
[00:20:45.186 --> 00:20:49.594]  MyPatriotSupply.com MyPatriotSupply.com
[00:20:52.233 --> 00:20:53.754]  Would you like to be able to disappear?
[00:20:53.934 --> 00:20:56.596]  To be invisible to the NSA and Obama's spying thugs?
[00:20:56.856 --> 00:21:00.698]  Fortunately, there are still a handful of people carrying the torch for freedom and privacy.
[00:21:00.918 --> 00:21:06.402]  My friend Chris Peterson is one of them, and he made a video at PrivacyRadio.com that you need to see right now.
[00:21:06.622 --> 00:21:10.925]  He'll teach you how to communicate privately, take your identity off the grid, and even disappear forever.
[00:21:11.185 --> 00:21:13.846]  Go to PrivacyRadio.com now to see for yourself.
[00:21:14.066 --> 00:21:19.310]  Hurry though, it's just a matter of time before Obama's minions have him shut down and this information is lost forever.
[00:21:19.530 --> 00:21:20.530]  PrivacyRadio.com
[00:21:21.770 --> 00:21:22.791]  Hi, this is Ted Anderson.
[00:21:22.891 --> 00:21:27.194]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:21:27.374 --> 00:21:32.997]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[00:21:33.077 --> 00:21:35.179]  Gold has outperformed paper investments yet.
[00:21:35.259 --> 00:21:36.420]  No word about IRAs.
[00:21:36.660 --> 00:21:39.221]  If you would like to have gold for your retirement, call 800-686-2237.
[00:21:39.341 --> 00:21:44.144]  Don't get left behind by rising inflation and low returns.
[00:21:44.305 --> 00:21:44.525]  Call 800-686-2237.
[00:21:44.545 --> 00:21:45.906]  Secure your future and call 1-800-686-2237.
[00:21:52.108 --> 00:21:55.230]  Oklahoma reminds us there are many kinds of storms in our lives.
[00:21:55.590 --> 00:21:58.191]  Nature regularly sends us destructive storms.
[00:21:58.931 --> 00:22:01.252]  24 hours before a storm strikes, people panic.
[00:22:01.552 --> 00:22:04.774]  It would be wise to prepare ahead of the panic curve.
[00:22:04.954 --> 00:22:11.177]  The food price storm from drought and livestock problems is forecast to hit ridiculous heights by the end of the summer.
[00:22:11.477 --> 00:22:13.118]  Wonder if there'll really be a problem?
[00:22:13.398 --> 00:22:18.920]  eFoods Direct has a plan to maximize your food dollar and guarantee you'll be glad you ordered food.
[00:22:19.300 --> 00:22:24.902]  Until June 30th, buy three of any food item and receive the fourth one free with free shipping.
[00:22:25.282 --> 00:22:26.062]  The guarantee.
[00:22:26.463 --> 00:22:27.263]  After September 20th,
[00:22:27.883 --> 00:22:31.646]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[00:22:55.589 --> 00:22:57.731]  I want you to know some very important information.
[00:22:58.612 --> 00:23:06.960]  In 1985, President Ronald Reagan requested that Carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[00:23:07.580 --> 00:23:12.505]  Now, 27 years later, Carnivora capsules are used around the world to keep people healthy.
[00:23:13.121 --> 00:23:24.110]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[00:23:24.491 --> 00:23:31.517]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[00:23:32.177 --> 00:23:36.440]  Call 1-866-VENUSFLY or order from Carnivora.com.
[00:23:36.480 --> 00:23:39.662]  That's C-A-R-N-I-V-O-R-A dot com.
[00:23:40.082 --> 00:23:44.305]  That's 1-866-836-8735.
[00:23:44.325 --> 00:23:47.047]  1-866-VENUSFLY or visit Carnivora.com.
[00:23:47.347 --> 00:23:48.328]  Protect your immune system.
[00:23:48.608 --> 00:23:49.649]  It's the only one you've got.
[00:23:56.141 --> 00:23:56.622]  Welcome back.
[00:23:56.682 --> 00:23:57.824]  I'm your host Alex Jones.
[00:23:57.864 --> 00:23:59.927]  Your calls and ton of news are coming up in the next segment.
[00:23:59.947 --> 00:24:03.993]  Then George Norrie is going to be joining us on the NSA on IRSgate.
[00:24:05.021 --> 00:24:08.723]  On just the state of the world, always good to get my friend George Norrie of Coast to Coast AM on.
[00:24:09.203 --> 00:24:12.224]  Sheriff Richard Mack is here in Austin to be interviewed for Obama Deception 2.
[00:24:13.345 --> 00:24:16.687]  And while he's at it, we're going to have him in studio in the third hour today.
[00:24:16.707 --> 00:24:21.109]  And that should be quite informative, talking about solutions and how to take the states back.
[00:24:21.429 --> 00:24:25.591]  We're going to get into the Supreme Court ruling on the Voting Rights Act.
[00:24:25.971 --> 00:24:29.933]  The reason the Voting Rights Act doesn't even matter is because of electronic voting fraud.
[00:24:31.431 --> 00:24:34.895]  That's the real fraud that's going on, so I'll give you my take on that a little bit later.
