[00:00:04.872 --> 00:00:05.072]  We're good.
[00:11:37.405 --> 00:11:38.425]  Using them, guarding them.
[00:11:38.785 --> 00:11:41.006]  They were actively participating in these exercises.
[00:11:41.046 --> 00:11:43.246]  Throwing flashbang grenades and other such things.
[00:11:44.127 --> 00:11:45.407]  They were active participants.
[00:11:45.567 --> 00:11:50.868]  And for the Chicago Emergency Management official to lie directly to my face, I asked him the question twice.
[00:11:50.948 --> 00:11:51.668]  I said, are you sure?
[00:11:52.009 --> 00:11:55.329]  Because we saw them participating in exercises earlier in the day.
[00:11:55.349 --> 00:11:56.330]  And he said, oh no, no, no.
[00:11:56.590 --> 00:11:57.990]  They are just merely observers.
[00:11:58.410 --> 00:11:59.191]  So that's what you get.
[00:11:59.251 --> 00:12:03.293]  You get, there it is, Operation Vigilant Guard, and that was in 2010.
[00:12:03.834 --> 00:12:10.258]  It's in several parts, because back then we could only upload 15 minutes of a time up to our YouTube channel.
[00:12:10.278 --> 00:12:16.062]  But there you can see, that's actually Major Legiac there with one of our Army National Guard units.
[00:12:16.782 --> 00:12:18.644]  And they were doing all kinds of things.
[00:12:18.784 --> 00:12:21.846]  And at the very end, which is very interesting, because we always hear people talk about
[00:12:22.867 --> 00:12:24.008]  These crisis actors.
[00:12:24.889 --> 00:12:28.011]  The last exercise we went was a bio-attack at a chemical plant.
[00:12:28.371 --> 00:12:35.057]  And it was, funny enough, it was the chemical manufacturer that made the dispersant that they used in the BP oil disaster.
[00:12:35.117 --> 00:12:36.037]  They made lots of it.
[00:12:36.878 --> 00:12:38.459]  And they had people lined up.
[00:12:38.479 --> 00:12:41.642]  They had five, three, well, three or four makeup artists there.
[00:12:42.082 --> 00:12:53.769]  Putting on wounds on people in lots of different areas, fake blood, using all this stuff, and then they were put out in various locations, and then they did search and rescue and decontamination exercises with those people.
[00:12:54.129 --> 00:12:58.072]  But they had wounds so that they could doctor the wound and then bring these people out.
[00:12:58.772 --> 00:13:00.133]  But this kind of stuff does exist.
[00:13:00.533 --> 00:13:02.194]  They do these exercises ongoing.
[00:13:02.234 --> 00:13:03.075]  This is nothing new.
[00:13:04.389 --> 00:13:32.126]  But it's just an interesting dichotomy of the Boy Scouts being absorbed into the state, and it kind of has to go back to President Obama's remarks at the time where he said we need a civilian national security force just as powerful, just as strong as our military forces to get through with the objectives that they've set, which is mainly go around and be a minder, set up communist minder brown shirt units, which is where we're going at this point.
[00:13:33.467 --> 00:13:35.688]  And so that is definitely something to be on the lookout for.
[00:13:35.708 --> 00:13:39.170]  It'll be interesting to see if anything happens or if anything doesn't happen.
[00:13:39.870 --> 00:13:44.452]  One thing is for certain, InfoWars has done its due diligence looking at this situation.
[00:13:44.492 --> 00:13:50.736]  We've brought out all the facts that we've seen at this point, the government documents, the proclamations by different public officials.
[00:13:51.696 --> 00:13:53.576]  So now it's waiting to see what will happen.
[00:13:54.357 --> 00:14:00.218]  If there was anything planned, I think by us shining light on it and others out there, they probably will have backed down on any plans.
[00:14:00.238 --> 00:14:05.119]  So let's hope nothing happens because the Boy Scouts is, I think, a good organization.
[00:14:05.159 --> 00:14:10.200]  I was an Eagle Scout, actually, so I went through the whole thing, many years, and I learned a lot.
[00:14:10.240 --> 00:14:14.141]  I learned a lot about how to take care of myself and how to be an asset instead of a liability.
[00:14:14.161 --> 00:14:20.943]  That was one thing we always talked about, is by learning different skills, whether it's first aid or how to read a compass or how to build a fire,
[00:14:21.423 --> 00:14:23.965]  You want to be an asset to your group, not a liability.
[00:14:24.765 --> 00:14:26.526]  And so that's all we're going to say on that.
[00:14:26.546 --> 00:14:27.367]  We'll see what happens.
[00:14:27.907 --> 00:14:30.128]  Moving on to drone news.
[00:14:30.609 --> 00:14:34.311]  Air Force drone crash closes remote Florida highway.
[00:14:35.431 --> 00:14:37.112]  And this is out of the AP.
[00:14:37.633 --> 00:14:43.596]  Air Force closed Highway 98 west of Panama City and east of Mexico Beach because of possible fires from a crash of a drone.
[00:14:43.636 --> 00:14:49.580]  Officials said the drone has a limited 24-hour battery life and will be inactive after the battery was depleted.
[00:14:51.075 --> 00:15:06.184]  So, we don't have that many drones flying in the skies and we've already got them crashing, but by the year 2020, just a mere seven years away, CNS News reported back in March that the FAA predicts 10,000 drones are going to be in the skies by that time.
[00:15:06.244 --> 00:15:16.351]  So they are making plans to have 10,000 of these drones flying overhead and you can rest assured there will be many more drone crashes, hopefully not in populated areas, but
[00:15:17.071 --> 00:15:19.992]  We know that's going to be the case because that's where the drones are going to be flying.
[00:15:20.012 --> 00:15:21.612]  They're going to be flying in populated areas.
[00:15:22.013 --> 00:15:38.878]  And last, it was two weeks ago, we brought you the story where we had what looked like an unmanned drone craft or a spy craft from the Air Force, an E-6, that was flying around really low next to the buildings in Austin, Texas, doing touch-and-go landings off the Austin airport.
[00:15:40.298 --> 00:15:50.422]  Then we go to the website from the local newscast, and they show a picture of the plane, but then they added in the date stamp, which Jakari Jackson pointed out.
[00:15:50.482 --> 00:15:53.324]  You can see the two different layers there.
[00:15:54.764 --> 00:15:57.745]  If you all could bring that up, that would be really interesting to see.
[00:15:58.266 --> 00:16:00.307]  Here it is off the KXAN website.
[00:16:00.347 --> 00:16:05.529]  You can see the picture of the plane, and then we're going to zoom into that, and you can actually see, scroll up a little bit.
[00:16:06.249 --> 00:16:06.649]  There you go.
[00:16:06.969 --> 00:16:17.912]  You can see exactly where they cut and pasted the 7-3-2013 timestamp on it to make it look like they were creating a legitimate piece of news and that somebody took that picture that day.
[00:16:18.673 --> 00:16:19.293]  And they didn't do that.
[00:16:19.333 --> 00:16:20.093]  That's not the case.
[00:16:20.493 --> 00:16:23.414]  So there's another case of the media just lying to you like it's no big deal.
[00:16:24.700 --> 00:16:28.242]  Moving on, here's a Paul Joseph Watson article that was on InfoWars today.
[00:16:28.342 --> 00:16:31.423]  Russian war games response to simulated U.S.
[00:16:31.463 --> 00:16:31.823]  attack.
[00:16:32.163 --> 00:16:42.868]  The war games, which involved 130 combat aircraft, 70 ships, 5,000 tanks, 160,000 troops, and 320 tons of equipment, took place in Russia's Far East near the border with China.
[00:16:43.208 --> 00:16:50.792]  The drill was a result of a snap order given by Vladimir Putin on Friday, which tasked the Russian military to achieve full combat readiness in a short time.
[00:16:51.172 --> 00:16:55.575]  It had to do with an invasion by, a joint invasion by Japanese and U.S.
[00:16:55.715 --> 00:16:56.136]  forces.
[00:16:56.656 --> 00:16:59.418]  So these guys are getting ready for World War III.
[00:17:00.178 --> 00:17:07.964]  Most likely in response, if we start sending troops into Syria, well, I guess if we send troops in the light, we've already got troops in there undercover.
[00:17:08.424 --> 00:17:12.487]  But if we go into a proxy war with Russia, it could lead to World War III.
[00:17:12.667 --> 00:17:15.729]  But we're all worried about Trayvon Martin and the George Zimmerman verdict.
[00:17:15.929 --> 00:17:19.192]  And the race war, which is starting to be erupting from that.
[00:17:20.179 --> 00:17:21.400]  Let's go to an IRS story.
[00:17:21.700 --> 00:17:22.741]  This is out of CNS News.
[00:17:23.201 --> 00:17:29.546]  IRS employees ordered to send Tea Party cases to IRS's only Obama political appointee.
[00:17:30.566 --> 00:17:48.920]  IRS employees were ordered by their superiors, including Lois Lerner, who was the lady who got up there and took the Fifth Amendment, who pleaded the Fifth against self-incrimination, to send certain Tea Party tax-exempt applications to the office of the IRS Chief Counsel, which was headed by William Wilkins, who at the time was the only Obama political appointee at the IRS.
[00:17:49.780 --> 00:17:51.603]  And they went up and said, oh no, no, no.
[00:17:51.643 --> 00:17:54.726]  We were never interested in doing that to Tea Party groups.
[00:17:54.786 --> 00:17:57.870]  We just wanted to look at these applications closely.
[00:17:57.910 --> 00:18:00.473]  But they were going to a direct political appointee.
[00:18:01.054 --> 00:18:06.120]  This has obvious ramifications with that election that took place in 2009 and 2010.
[00:18:08.962 --> 00:18:12.746]  Where you had these Tea Party groups not getting their non-profit status.
[00:18:12.766 --> 00:18:17.070]  Therefore, they couldn't do certain funding things that other left groups were doing.
[00:18:17.651 --> 00:18:18.852]  So, there we have it.
[00:18:18.932 --> 00:18:19.793]  We've got the proof.
[00:18:20.494 --> 00:18:22.396]  And we're going to go to a special report now.
[00:18:22.816 --> 00:18:24.438]  It kind of has to do with this IRS scandal.
[00:18:24.458 --> 00:18:25.419]  It has to do with people
[00:18:26.980 --> 00:18:28.681]  One to do away with their government at this point.
[00:18:28.701 --> 00:18:31.982]  There's a lot of people that have been saying they want to get rid of the IRS.
[00:18:32.002 --> 00:18:35.664]  A lot of government officials, a lot of politicians, especially on the right.
[00:18:36.104 --> 00:18:45.268]  Well, Colorado, specifically northeastern Colorado, is looking to secede from the rest of Colorado, forming its own state.
[00:18:45.848 --> 00:18:49.450]  And they have a lot of different reasons for wanting to do it, and Gigi Ornette has got this report.
[00:19:01.897 --> 00:19:09.441]  Last month, InfoWars reported on the possible secession of Weld County from Colorado to form its own state of North Colorado.
[00:19:09.922 --> 00:19:15.305]  The idea of putting this on the ballot came from intrusive new regulations being placed on rural parts of Colorado.
[00:19:15.805 --> 00:19:18.146]  Here's a clip from my interview with Commissioner Mike Freeman.
[00:19:18.747 --> 00:19:22.068]  You guys are looking at forming another state, North Colorado perhaps?
[00:19:22.269 --> 00:19:25.130]  It's a conversation that we've had with a number of other counties.
[00:19:25.931 --> 00:19:30.093]  There's a lot of issues that come into this as to the reasons why we're
[00:19:30.407 --> 00:19:39.394]  Why we're considering doing this, but we would be doing this along with other companies and it has nothing to do with whether we're home rule or statutory.
[00:19:39.774 --> 00:19:40.835]  What started this?
[00:19:41.916 --> 00:19:44.217]  Well, I think there's a number of things that started it.
[00:19:44.257 --> 00:19:58.768]  I think probably it's been coming even for several years, but the commissioners went to the governor and asked for if they could get a 30-day stay on the wells, on all these wells that have been shut down in the South Platte.
[00:19:59.178 --> 00:20:06.541]  To not turn them back on permanently, but turn them back on for 30 days to allow farmers to be able to save their crops.
[00:20:06.761 --> 00:20:09.082]  And they were turned down by that.
[00:20:09.203 --> 00:20:10.663]  And so that kind of started it.
[00:20:10.683 --> 00:20:16.446]  And then as we got into this legislative session, I think that it started probably with the gun laws that were passed.
[00:20:16.906 --> 00:20:20.568]  I think it went on from there with the, you know, the attack on oil and gas.
[00:20:20.608 --> 00:20:23.489]  And that's extremely important to what's going on in Weld County.
[00:20:24.096 --> 00:20:33.126]  And I think the thing that culminated it was Senate Bill 252, which was passed by the legislature and signed by the governor, which is an alternative energy bill.
[00:20:33.726 --> 00:20:40.214]  Ten counties met in the town of Akron, Colorado, to begin mapping the boundaries for the new state of North Colorado.
[00:20:40.794 --> 00:20:45.702]  I say 80% of the oil and gas revenue in the state of Colorado is coming out of northeastern Colorado.
[00:20:45.942 --> 00:20:50.189]  Weld, Yuma County, and some of the other counties, Commissioner Sean Conway said.
[00:20:50.609 --> 00:20:55.958]  One of the immediate issues that would have to be addressed are the water rights between the newly formed state and Colorado.
[00:20:56.398 --> 00:21:00.942]  After all the local legalities are addressed, then the Colorado General Assembly and the U.S.
[00:21:01.002 --> 00:21:03.144]  Congress have to approve the secession.
[00:21:03.365 --> 00:21:08.409]  Check out Strategic Relocation, a documentary film featuring Joel Skousen.
[00:21:08.649 --> 00:21:11.432]  And learn all the safe places your family can retreat.
[00:21:11.952 --> 00:21:14.395]  Check out the film at InfoWarshop.com.
[00:21:15.055 --> 00:21:17.738]  I'm Gigi Ornette with an InfoWars Nightly News Alert.
[00:21:23.868 --> 00:21:26.731]  So it'll be interesting to see what happens in Colorado over this.
[00:21:26.811 --> 00:21:30.315]  Will we have Northern Colorado a 51st State of the Union?
[00:21:30.375 --> 00:21:40.988]  And what'll be even more interesting to see is will they still allow the legalization of marijuana in that part of Northern Colorado in association or in disassociation with the rest of Colorado.
[00:21:41.368 --> 00:21:56.423]  Now I want to go to a final piece of news and let me tell you this broke my heart reading this today and it's only because I finally saw it on mainstream media that I can actually believe it because the rumors have been circulating for years that wrestling and professional wrestling is fixed and this is out of the London Telegraph.
[00:21:56.823 --> 00:22:03.870]  WWE embarrassed as wrestling match outcomes leaked online and the only reason we can are now allowed to believe this
[00:22:04.651 --> 00:22:06.431]  Is that it came from the mainstream media.
[00:22:06.972 --> 00:22:10.993]  You know, it didn't matter that we told you for years and years that the NSA was spying on you.
[00:22:11.733 --> 00:22:16.394]  Now that the mainstream media has leaked it through a credible source like Eversodent, now you're allowed to believe it.
[00:22:16.994 --> 00:22:20.495]  Well, for years people have been saying that wrestling's fake, wrestling's fake, wrestling's fake.
[00:22:20.975 --> 00:22:23.796]  Well, now that the Telegraph has reported on it, you can now believe it.
[00:22:24.296 --> 00:22:29.997]  Now that it has come out in the mainstream media, you are now allowed to have those thoughts that the government may not be all-powerful.
[00:22:30.057 --> 00:22:31.857]  You can now question, you're now allowed to do it.
[00:22:31.897 --> 00:22:33.958]  Now that the mainstream media has told you that, just remember that.
[00:22:34.943 --> 00:22:36.884]  We here at the Alternative Media are a little different.
[00:22:37.004 --> 00:22:50.989]  We actually come out with stuff before it's on Mainstream Media News, usually months before, showing you things that are happening, and they finally catch up with us, because what happens is they see the feedback loop going on on the blogosphere, and they're like, oh wow, this might be a story.
[00:22:51.289 --> 00:22:52.650]  Well, when we've already reported on it.
[00:22:53.050 --> 00:22:55.532]  Like the 1.6 billion bullets that nobody wanted to talk about.
[00:22:55.833 --> 00:22:57.514]  And now we're having congressional investigations.
[00:22:57.954 --> 00:23:01.958]  You can help us by becoming members of Prison Planet TV.
[00:23:02.238 --> 00:23:08.424]  That helps us fund our operation here, puts TVs around us, cameras in front of us, and lets us bring you all the different things.
[00:23:08.464 --> 00:23:12.267]  Look, we have the new movie, State of Mind, which you can go on and watch right now for free.
[00:23:12.768 --> 00:23:13.829]  We hope that you
[00:23:14.469 --> 00:23:21.572]  Support the filmmakers and get a copy of State of Mind, which is available at InfoWarsStore.com or InfoWarsShop.com.
[00:23:21.772 --> 00:23:23.592]  You can get it in DVD or Blu-ray.
[00:23:24.193 --> 00:23:25.273]  Support the filmmakers.
[00:23:25.773 --> 00:23:27.214]  Have screenings in your area.
[00:23:28.567 --> 00:23:30.388]  Make copies, give them out for free.
[00:23:30.868 --> 00:23:39.953]  Really do anything you can at this point to wake people up because if we wait for the mainstream media to do it, they're going to wait several years down the line to finally say, listen, the game is rigged.
[00:23:40.313 --> 00:23:41.133]  You've all been fooled.
[00:23:41.313 --> 00:23:47.417]  We've been telling you that for years and we're trying to give you the tools to go out there and deprogram the other sheep, the other zombies out there.
[00:23:47.717 --> 00:23:48.457]  So please help us out.
[00:23:48.477 --> 00:23:50.058]  Become a member of PrisonPlanet.tv.
[00:23:50.278 --> 00:23:51.739]  We're going to go to break and when we come back,
[00:23:52.219 --> 00:23:55.261]  We're going to have two different filmmakers from the Paul Revere contest.
[00:23:55.721 --> 00:23:59.163]  Two different types of films, but all with the same message of freedom and liberty.
[00:23:59.583 --> 00:24:00.984]  And we'll be right back after this message.
[00:24:05.886 --> 00:24:10.409]  Now you can watch the InfoWars Nightly News streaming live as it happens for free.
[00:24:10.909 --> 00:24:14.111]  Check it out at InfoWars.com forward slash show.
[00:24:25.672 --> 00:24:30.855]  Are we choosing our own paths, our own destiny, or has it been pre-selected for us?
[00:24:32.076 --> 00:24:32.476]  C.S.
[00:24:32.536 --> 00:24:40.541]  Lewis said, when training beats education, civilization dies.
[00:24:40.942 --> 00:24:45.765]  We need to always be cognizant of, as a free society, that information can be used as a weapon.
[00:24:45.885 --> 00:24:49.367]  Barrier to discovery is not ignorance, it's the illusion of knowledge.
[00:24:49.547 --> 00:24:51.088]  We are seen as nothing but
[00:24:51.548 --> 00:24:52.909]  Biological androids.
[00:24:52.949 --> 00:25:02.873]  To gain control of education in America, not for a philanthropic purpose, but to change the thinking of the American people.
[00:25:03.153 --> 00:25:08.876]  From the time we're very young, we're taught to, you know, worship authority, basically, because that's our key to survival as young children.
[00:25:08.976 --> 00:25:13.238]  Discover the history, the present, and the future of mind control.
[00:25:13.578 --> 00:25:18.681]  From compulsory state education to the Hollywood media brainwashing machine,
[00:25:19.341 --> 00:25:23.743]  We are kept in perpetual bondage to the ideas that shape our actions.
[00:25:23.883 --> 00:25:30.465]  In the CIA, scientists could actually film people who had been surreptitiously dosed with LSD.
[00:25:30.705 --> 00:25:34.327]  There's a brain entrainment process that takes place.
