[00:00:08.922 --> 00:00:13.085]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:07:13.626 --> 00:07:16.806]  When you're sleeping or away from home, who's watching out for intruders?
[00:07:17.507 --> 00:07:18.767]  Check out SimpliSafe.
[00:07:19.087 --> 00:07:22.948]  It's a new do-it-yourself home security system that is completely wireless.
[00:07:23.548 --> 00:07:25.568]  Go to GetSimpliSafe.com.
[00:07:26.249 --> 00:07:28.653]  SimpliSafe is independent and off the grid.
[00:07:28.993 --> 00:07:32.779]  It runs on battery power, so even if the grid goes down, you're protected.
[00:07:33.360 --> 00:07:39.509]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[00:07:40.030 --> 00:07:41.532]  Get SimpliSafe.com
[00:07:42.333 --> 00:07:46.537]  SimplySafe is also ridiculously easy to install yourself in under 20 minutes.
[00:07:46.997 --> 00:07:49.179]  So there's no need to let a stranger into your home.
[00:07:49.719 --> 00:07:53.302]  If you move or need to relocate, you can take the system with you wherever you go.
[00:07:53.803 --> 00:08:00.248]  You aren't always at home, but SimplySafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[00:08:00.828 --> 00:08:03.090]  Again, that's GetSimplySafe.com.
[00:08:09.876 --> 00:08:11.217]  We now take you live
[00:08:11.445 --> 00:08:13.431]  To the Central Texas Command Center.
[00:08:13.712 --> 00:08:18.447]  In the heart of the resistance, you're listening to the Alex Jones Show!
[00:08:24.813 --> 00:08:25.714]  Hey, hey, good morning.
[00:08:26.195 --> 00:08:29.098]  Katherine Albrecht here with you, filling in for Alex Jones.
[00:08:29.218 --> 00:08:30.599]  He's taking a much needed break.
[00:08:31.220 --> 00:08:34.423]  I'll tell you, out there fighting on the front lines, he needs a little break.
[00:08:34.523 --> 00:08:41.691]  So I'm going to be your guest today, tomorrow, and Friday also of this week, giving you updates on the area of my
[00:08:42.111 --> 00:08:42.512]  I think so.
[00:09:04.953 --> 00:09:21.723]  One of the things that I've been long concerned about, and anyone who's listened to my radio show over the last six years or followed my work since 1999, actually Alex is one of the folks who helped wake me up way back when, then you know that I'm extremely concerned about the elimination of cash.
[00:09:22.463 --> 00:09:36.053]  You know, retail privacy, this idea that when you make a purchase, you know, if you think about it, in the past, it used to be an issue of our parents needing the ability to grow food or have the ability to provide for themselves, maybe have some land, be able to put a roof over their heads.
[00:09:36.454 --> 00:09:40.677]  Well, for us nowadays, it's less an issue of being able to plant crops on your own land.
[00:09:40.737 --> 00:09:44.480]  It's literally an issue of being able to walk into the grocery store and buy food.
[00:09:45.040 --> 00:09:55.566]  And we know that historically, whenever governments have wanted to crack down on people, they do it by either rationing or eliminating altogether their ability to buy the things that they need to survive.
[00:09:56.026 --> 00:09:58.888]  Well, there's an interesting story in the news out this week.
[00:09:58.928 --> 00:10:00.289]  We know that Justin Bieber...
[00:10:01.409 --> 00:10:02.790]  I know, I say the name and I want to laugh.
[00:10:03.391 --> 00:10:10.437]  Justin Bieber, before you laugh too hard, note that he has more than 51 million friends on Facebook.
[00:10:10.457 --> 00:10:16.942]  I didn't even realize there were enough people of his age group to actually friend him, to have 51 million friends on Facebook.
[00:10:16.962 --> 00:10:18.784]  30 million Twitter followers.
[00:10:19.284 --> 00:10:23.668]  Say what you will about Justin Bieber, it is absolutely the case that he's got an immense
[00:10:24.268 --> 00:10:26.269]  Following of young fans.
[00:10:26.369 --> 00:10:27.489]  Well, guess what?
[00:10:27.529 --> 00:10:30.710]  The powers that be have decided to use Justin Bieber to promote.
[00:10:31.151 --> 00:10:32.231]  And this is going to blow your mind.
[00:10:32.731 --> 00:10:38.833]  He is marketing a prepaid payment card designed to promote responsible teen spending.
[00:10:38.853 --> 00:10:43.515]  He's promoting this to his millions of fans, taking to social media to spread this message.
[00:10:43.975 --> 00:10:47.977]  It is a MasterCard from a company called Bill My Parents, Inc.
[00:10:48.777 --> 00:10:51.959]  And it is called the Spend Smart Mastercard.
[00:10:52.279 --> 00:10:53.800]  Now, why is this important?
[00:10:53.940 --> 00:10:56.822]  Because let me tell you what they're conditioning these kids to accept.
[00:10:57.322 --> 00:11:04.027]  And I really would alert you, if you're a parent, to take a look at the things that are being marketed and targeted at your children.
[00:11:04.527 --> 00:11:06.428]  Because really, the kids are the next generation.
[00:11:06.468 --> 00:11:15.554]  It's not going to take too long for today's teens to be tomorrow's judges and corporate officers and bankers and attorneys and everything else.
[00:11:15.594 --> 00:11:17.095]  They're going to become the power structure
[00:11:17.575 --> 00:11:20.337]  That we are going to grow old at their mercy.
[00:11:20.917 --> 00:11:27.281]  And these folks, including Justin Bieber, who just turned 19 apparently last week, these folks are the future.
[00:11:27.501 --> 00:11:30.422]  So what is it they're promoting to the kids of the future?
[00:11:30.843 --> 00:11:32.764]  Well, let me give you some of the details out of this.
[00:11:33.224 --> 00:11:36.386]  Prepaid card to teach financial responsibility.
[00:11:37.537 --> 00:11:38.578]  Here's what it does, though.
[00:11:39.058 --> 00:11:49.949]  Every time a teen swipes the card, both the parent and the teen receive an immediate text that tells them how much was spent, where it was spent, and what the balance is on the card.
[00:11:50.289 --> 00:12:00.960]  Now, if you were a teen, would you really want to switch from cash in your pocket to a prepaid plastic numbered payment device that every place you went would rat you out to your parents?
[00:12:02.054 --> 00:12:14.303]  Alright, well let me ask you, even if you thought it was appropriate for parents to know every last dime and penny that you spent, and exactly where you were when you spent it, what kind of conditioning is this creating?
[00:12:14.703 --> 00:12:19.847]  Yeah, every time a teen swipes the card, the parent receives an immediate text, get this, it gets worse.
[00:12:20.942 --> 00:12:35.538]  The parents can also lock and unlock the card if it gets lost, or if a parent wants the child to stop using the card for any reason, they have the ability, the parent that is, to log on and immediately shut down your ability to use this numbered payment device.
[00:12:36.118 --> 00:12:36.719]  Sound familiar?
[00:12:37.119 --> 00:12:39.442]  Maybe sounds like something coming up in our future.
[00:12:40.002 --> 00:12:40.883]  My big concern
[00:12:41.764 --> 00:12:48.229]  And I keep saying this over and over, is that we've got to start, if we're not already, we've got to start using cash.
[00:12:48.749 --> 00:12:49.990]  Cash, use it or lose it.
[00:12:50.411 --> 00:12:58.077]  Let's talk about one place we've already seen the cash beginning to vanish, in Texas and Washington State, and that is your ability to pay cash at the toll roads.
[00:12:58.837 --> 00:13:22.791]  And anytime they take away your ability to pay cash and switch you over into a numbered payment system, you get all of the things that we're seeing here with Justin Bieber's promoted Bill My Parents smart MasterCard, which is the ability for someone out there, some parental unit, whether it's your own mom or dad, as in the case of this particular nasty thing, or whether it's your, you know, maybe it's Nancy Pelosi,
[00:13:23.331 --> 00:13:25.412]  Maybe it is Hillary Clinton.
[00:13:25.712 --> 00:13:29.494]  Maybe it's Big Sister out there just wanting to make sure that you stick to your diet.
[00:13:29.534 --> 00:13:32.296]  You know, we all have a hard time sticking to our resolutions.
[00:13:32.336 --> 00:13:33.616]  We say, oh, I'm going to lose 10 pounds.
[00:13:34.076 --> 00:13:44.602]  Well, a card like this, you know, you could reach out to Big Sister and Big Sister could actually help you to make sure that you didn't buy that extra pint of Haagen-Dazs or maybe any pint of Haagen-Dazs ever again.
[00:13:45.442 --> 00:13:56.651]  See, once you start tying in the ability to monitor what people purchase, which is what credit cards enable you to do, which is what all of these numbered payment systems do, then you get to the next step.
[00:13:56.671 --> 00:13:57.412]  Now, we know.
[00:13:58.453 --> 00:14:01.796]  Why is it that you don't want your guns registered, for example?
[00:14:02.745 --> 00:14:16.984]  Well, the reason you don't want your gun registered is because you know from history, which tells us this pretty clearly, that when you register guns, the next step is confiscating guns, or controlling them, limiting who can actually have access to self-defense.
[00:14:17.845 --> 00:14:20.947]  And then you get restrictions on who can have access to self-defense.
[00:14:21.388 --> 00:14:24.350]  And then ultimately you wind up with confiscation and control.
[00:14:25.070 --> 00:14:39.801]  And you wind up with a system that says, no, I'm sorry, no, no, people of your ethnic background, people of your economic background, people of your political views, people of your persuasion, whatever that might be, you're not allowed to have a gun.
[00:14:40.641 --> 00:14:58.610]  Well, that's bad enough when it's guns, and I'm a big supporter of the Second Amendment, but let me tell you how it's going to be truly horrific when it comes down to food, clothing, the basic things you buy at the store, batteries, extension cords, whatever you need to live in today's world.
[00:14:58.650 --> 00:14:59.250]  A new computer.
[00:14:59.710 --> 00:15:03.692]  All of it is going to be tied into a registration system, and it's coming.
[00:15:03.972 --> 00:15:06.313]  Now, I first talked about this way back in 1999,
[00:15:07.654 --> 00:15:25.632]  When I founded Caspian, the consumer privacy group that I founded, as kind of an armchair activist back then, I was frustrated or concerned, I suppose, at the use of RFID, not RFID, well that came later, but in 1999, at the use of the plastic supermarket frequent shopper cards.
[00:15:26.132 --> 00:15:27.173]  They go by a lot of names.
[00:15:27.493 --> 00:15:33.579]  The main name that they use is Loyalty Card, which I love because it's got such a big brother-y political feel to it.
[00:15:34.080 --> 00:15:38.684]  But the use of these loyalty cards at cash registers across the U.S.
[00:15:39.505 --> 00:15:50.075]  has now expanded to the point where literally billions of dollars of infrastructure have been built right into the cash registers all across the globe, not just in the U.S., but everywhere.
[00:15:51.058 --> 00:15:52.799]  You can go to Jamaica, you can find these things.
[00:15:53.299 --> 00:15:55.460]  You can go to South Korea, and you'll find them.
[00:15:55.480 --> 00:16:13.228]  You can go to Yemen and Saudi Arabia, and you will find that their cash registers are no longer just calculators with cash doors, but they've now been turned into high-tech, customer-identifying, price-changing, computerized units hooked up to the Internet.
[00:16:13.728 --> 00:16:17.910]  And they're hooked up to vast multinational databases, which makes it even more disturbing.
[00:16:18.830 --> 00:16:31.146]  So, we've already got the system in place to take all of the purchases being made on the globe and route them back to the central brain, whether that's run by Google or whether that's run by the NSA, whoever winds up running that.
[00:16:31.940 --> 00:16:33.761]  But we already have the infrastructure to do it.
[00:16:34.301 --> 00:16:53.369]  And the remaining piece is to get the world's people away from cash, over to a system where every time they walk up to one of those cash registers in Yemen, or Saudi Arabia, or Mexico, or any of the other places all across the globe that this infrastructure has been installed, to get them to identify themselves at the point of sale.
[00:16:54.198 --> 00:17:22.224]  Now, once you tie this a little further, there was just an article out, Alex and I were talking about this on his show last week, and you can find the link online at InfoWars.com, is Alex and I were talking about this new study out, or this new story out in the Wall Street Journal, that essentially vindicates what I've been saying for 10 years now, I guess 13 years since I founded Caspian, to talk about these supermarket cards, is now they're converting the purchases that you make at the supermarket into individual nutritional and health profiles.
[00:17:23.084 --> 00:17:31.237]  So what that means is when you buy that Haagen-Dazs, they calculate the number of grams of fat, the number of grams of sugar, the number of grams of strawberry concentrate.
[00:17:31.557 --> 00:17:37.968]  They put all of that into a giant database of information about everything that you eat and everything you take home to your family.
[00:17:38.601 --> 00:17:41.742]  Now, up until now, you're not noticing that that's happening behind the scenes.
[00:17:42.022 --> 00:17:43.143]  It's underground.
[00:17:43.523 --> 00:17:45.244]  It's been going on literally for years.
[00:17:45.904 --> 00:18:03.512]  I know this because I attended a talk at MIT where one of the key executives of Stop and Shopper, a big grocery chain up here in New England, he was talking about the supermarket cards and said, you know, it's really great and the best part is the customers have no idea how much data we're gathering on them when they scan that card.
[00:18:04.352 --> 00:18:11.175]  And I raised my hand, you know, just kind of a member of the audience who didn't know who I was, and I said, excuse me, why are you spending all that money?
[00:18:11.796 --> 00:18:12.976]  You know, these things are expensive.
[00:18:12.996 --> 00:18:18.079]  You've got to pay for the card, you've got to pay for the key fobs, and especially you have to pay for the data entry.
[00:18:18.119 --> 00:18:21.900]  You've got to build in this huge infrastructure into all of your cash registers.
[00:18:21.960 --> 00:18:22.701]  Why are you doing that?
[00:18:23.801 --> 00:18:29.384]  And he said, well, we're hoping to recoup some of our expenses by sharing the information with HMOs.
[00:18:30.931 --> 00:18:33.312]  And, you know, this was back in, what, 2003, 2004?
[00:18:34.653 --> 00:18:36.273]  So, nearly ten years ago.
[00:18:36.734 --> 00:18:39.095]  And now you've got the Wall Street Journal coming out and saying it directly.
[00:18:39.275 --> 00:18:40.715]  Yeah, absolutely, that's what they're doing.
[00:18:41.076 --> 00:18:51.900]  By the way, if there are any employees of Safeway out there listening to this radio show, Safeway was one of the very first supermarkets in the country to introduce the Safeway Club Card.
[00:18:52.380 --> 00:18:55.242]  You know, the bonus card, the reward card, the Safeway Club Card.
[00:18:56.162 --> 00:19:01.027]  And what they're not telling you is that Safeway employees are kind of the vanguard.
[00:19:01.487 --> 00:19:04.169]  They're at the front end of this new plan.
[00:19:04.910 --> 00:19:09.554]  If you are a Safeway employee, you actually can receive a, and I'm going to cough when I say this.
[00:19:09.894 --> 00:19:11.536]  I'm going to make air quotes with my fingers.
[00:19:11.936 --> 00:19:13.497]  You can receive a discount.
[00:19:14.318 --> 00:19:27.674]  On your health insurance, by allowing Safeway to record every single stitch of celery, every single hamburger that you purchase and consume through Safeway stores so that they can monitor that you are eating healthy.
[00:19:28.235 --> 00:19:33.301]  And if you do, they'll give you, and again I'll cough and use air quotes, they'll give you a discount on your insurance.
[00:19:34.747 --> 00:19:45.637]  I would argue that now that they're putting this all together, this ability to convert all of your food purchases into nutritional records, believe me, Obamacare is not going to be far behind.
[00:19:46.118 --> 00:19:50.061]  All right, I'm your host, Dr. Kathryn Albrecht, filling in for Alex Jones.
[00:19:50.081 --> 00:19:55.646]  Let's all join together and send him some warm wishes of relaxation, a little bit of a rest.
[00:19:55.826 --> 00:19:56.567]  All right, stay tuned.
[00:19:56.707 --> 00:19:58.349]  I'll be right back right after this break.
[00:20:04.321 --> 00:20:05.962]  Introducing Pro-1.
[00:20:06.222 --> 00:20:09.723]  All of your filtration in one system, portable, on the go.
[00:20:09.863 --> 00:20:14.265]  No more do you have two or three filters to just reduce sodium fluoride.
[00:20:14.405 --> 00:20:20.387]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilic acid.
[00:20:20.507 --> 00:20:31.291]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[00:20:31.511 --> 00:20:37.798]  It is the only one that does it, and out of the gates, we have it discounted at 10% off with promo code WATER.
[00:20:37.998 --> 00:20:52.735]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonium and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands,
[00:20:55.297 --> 00:21:00.603]  Get your Pro-Pure with the new Pro-1 filters today at Infowarsstore.com or by calling 888-253-3139.
[00:21:04.494 --> 00:21:08.819]  March into big spring preparedness savings this month at BePrepared.com.
[00:21:08.919 --> 00:21:09.740]  Going on now!
[00:21:09.980 --> 00:21:15.806]  Emergency essentials and BePrepared.com save you 28% off your favorite beef and chicken combo entrees.
[00:21:15.967 --> 00:21:19.230]  Save 24% on number 10 cans of freeze-dried raspberries.
[00:21:19.350 --> 00:21:23.515]  Or save 26% on our freeze-dried strawberry slices with purchase of 12 or more.
[00:21:23.615 --> 00:21:24.015]  We're good.
[00:21:40.145 --> 00:21:48.589]  Goal Zero Sherpa 50 Solar Powered Recharging Kit at $110 off MSRP and we'll throw in a free $50 Emergency Essentials Gift Card!
[00:21:48.709 --> 00:21:52.330]  The March Sale ends March 31st at BePrepared.com.
[00:21:52.410 --> 00:21:59.433]  For contents and details, call Emergency Essentials at 800-999-1863 or click BePrepared.com.
[00:21:59.553 --> 00:22:00.654]  The choice is clear.
[00:22:00.854 --> 00:22:03.375]  Be unprepared or BePrepared.com.
[00:22:04.389 --> 00:22:11.414]  Stop the pain from broken, chipped and damaged nails with a revolutionary new nail hardener, Nails of Steel!
[00:22:11.675 --> 00:22:16.298]  Apply just one drop of Nails of Steel over natural or polished nails and go!
[00:22:16.418 --> 00:22:20.701]  With Nails of Steel, there's virtually no drying time and it's guaranteed!
[00:22:21.002 --> 00:22:27.186]  Order this all-natural, anti-fungal and herbal formula for women and men at NailsofSteel.com.
[00:22:27.326 --> 00:22:29.248]  That's NailsofSteel.com.
[00:22:29.628 --> 00:22:30.429]  Nails of Steel!
[00:22:31.209 --> 00:22:33.151]  It's like a salon in a bottle!
[00:22:48.726 --> 00:22:51.608]  If you would like to have gold for your retirement, call 800-686-2237.
[00:22:53.589 --> 00:22:56.351]  Don't get left behind by rising inflation and low returns.
[00:22:56.491 --> 00:22:57.251]  Call 800-686-2237.
[00:22:59.353 --> 00:23:01.334]  Secure your future and call 1-800-686-2237.
[00:23:03.556 --> 00:23:08.819]  American gardeners and fellow patriots, make the right choice with your money, time, and your family food supply.
[00:23:09.019 --> 00:23:14.043]  Choose 100% pure heirloom seeds in the Survival Seed Vault from MyPatriotsupply.com.
[00:23:14.203 --> 00:23:15.023]  Why spend more?
[00:23:15.183 --> 00:23:22.949]  The Survival Seed Vault from MyPatriotsupply.com is only $37.95 and includes 20 varieties of pure, hearty, easy to grow heirloom seeds.
[00:23:23.209 --> 00:23:23.689]  Yes, only $37.95.
[00:23:23.749 --> 00:23:24.750]  That's 70% less than our competitors.
[00:23:27.372 --> 00:23:30.535]  You could buy three Survival Seed Vaults for less than one of theirs.
[00:23:30.775 --> 00:23:37.261]  The Survival Seed Vault from MyPatriotSupply.com includes detailed planting and seed saving instructions and ships same day.
[00:23:37.421 --> 00:23:40.044]  Plus, all orders over $49 ship free.
[00:23:40.244 --> 00:23:43.887]  MyPatriotSupply.com is American owned by patriots like you.
[00:23:44.127 --> 00:23:45.909]  Passionate about freedom and preparedness.
[00:23:46.109 --> 00:23:48.131]  Call now, 866-229-0927.
[00:23:49.272 --> 00:23:51.314]  That's 866-229-0927.
[00:23:51.474 --> 00:23:58.000]  Or discover more emergency preparedness items when you order at MyPatriotSupply.com.
[00:23:58.140 --> 00:23:59.121]  Choose the original.
[00:23:59.241 --> 00:24:02.864]  Choose the Survival Seed Vault at MyPatriotSupply.com.
[00:24:04.306 --> 00:24:06.067]  We will not be forgotten.
[00:24:06.688 --> 00:24:08.550]  We won't be left behind.
[00:24:08.910 --> 00:24:12.033]  Our memories live on in Fort O'Brien.
[00:24:20.677 --> 00:24:25.127]  Yeah, sounds good to me.
[00:24:25.147 --> 00:24:26.731]  Katherine, over to you.
[00:24:27.533 --> 00:24:28.555]  Riding shotgun.
[00:24:28.696 --> 00:24:29.858]  Thanks for tuning in.
[00:24:30.492 --> 00:24:32.133]  I'm filling in for Alex Jones this week.
[00:24:32.793 --> 00:24:33.893]  So delighted to be with you.
[00:24:33.933 --> 00:24:35.494]  I've been a regular guest on Alex's show.
[00:24:35.514 --> 00:24:38.995]  I think the first time I was on his show was probably back in 2001 or 2002.
[00:24:39.395 --> 00:24:44.817]  And I've been listening to his show since before 1999, when I myself became an activist.
[00:24:44.877 --> 00:24:49.079]  So, truly an honor and a real pleasure to be here with you guys this week.
[00:24:49.259 --> 00:24:54.440]  And again, just putting out all my best wishes for Alex to actually get a little bit of a break.
[00:24:54.460 --> 00:24:55.841]  I know he's been working overtime.
[00:24:56.161 --> 00:24:58.242]  I've heard even when he's on a break, though, he keeps working.
[00:24:59.182 --> 00:25:00.923]  I'm going to send him a little email.
[00:25:00.963 --> 00:25:02.264]  Hey Alex, I hope you're taking a break.
[00:25:02.384 --> 00:25:02.644]  Alright.
[00:25:03.064 --> 00:25:03.985]  Well, let's see.
[00:25:04.045 --> 00:25:07.287]  I've got a couple of additional things I want to bring to your attention this hour.
[00:25:07.307 --> 00:25:11.829]  Then I want to open up the phone lines here and get your thoughts on some of these stories.
[00:25:12.409 --> 00:25:25.537]  One of them is, speaking of young people, we know that if you want to change society, then if you can get all the young people into one place and condition them in a particular way, then you can create the future.
[00:25:26.517 --> 00:25:28.038]  Good or bad, I suppose.
[00:25:28.058 --> 00:25:29.059]  I don't know.
[00:25:29.079 --> 00:25:33.403]  The future I want to see does not involve large masses of people thinking the same in groupthink.
[00:25:33.944 --> 00:25:36.926]  But certainly the powers that be out there like that kind of thing.
[00:25:37.447 --> 00:25:44.893]  And that's one of the reasons why the government schools and all of this sort of mass groupthink, where kids are isolated and segregated by age,
