[00:00:21.542 --> 00:00:23.085]  Welcome to the Infowars Nightly News.
[00:14:31.992 --> 00:14:33.753]  That's tonight on PrisonPlanet.tv
[00:14:37.085 --> 00:14:45.278]  On our final piece of news today, we have an update on the NSA spying scandal that involved all the big internet companies.
[00:14:46.059 --> 00:14:51.527]  The Guardian reports that the NSA paid millions to cover PRISM compliance costs for tech companies.
[00:14:52.208 --> 00:15:02.814]  The NSA paid millions of dollars to cover the costs of major internet companies involved in the PRISM surveillance program after a court ruled that some of the agency's activities were unconstitutional.
[00:15:03.194 --> 00:15:14.200]  An NSA newsletter entry marked Top Secret, dated December 2012, discloses the huge costs that this entailed and it said, last year's problems resulted in multiple extensions
[00:15:14.680 --> 00:15:15.041]  We're good.
[00:15:28.413 --> 00:15:36.060]  And the disclosure that taxpayers' money was used to cover the company's compliance costs raises new questions over the relationship between Silicon Valley and the NSA.
[00:15:36.720 --> 00:15:51.373]  Since the existence of the program was first revealed by The Guardian and The Washington Post on June 6, these Internet companies have repeatedly denied all knowledge of it and insisted that they only handed over user data in response to specific legal requests from the authorities.
[00:15:51.994 --> 00:15:53.275]  Well, notice a few things about this.
[00:15:53.355 --> 00:15:56.779]  First of all, this is a ruling by the secret FISA court.
[00:15:57.319 --> 00:16:01.764]  Now, this is a court that has no, doesn't have two different sides arguing the case.
[00:16:02.204 --> 00:16:14.497]  There's no publication of their decisions, and yet they maintain that these decisions alter not only our law, but alter the Constitution, that they're setting precedents, but nobody sees these decisions.
[00:16:14.977 --> 00:16:17.238]  So, of course, nobody knew about what was going on.
[00:16:17.678 --> 00:16:21.059]  And we're told that there's oversight about what the NSA is doing.
[00:16:21.179 --> 00:16:24.679]  Well, clearly you can't oversee something that you don't know anything about.
[00:16:25.200 --> 00:16:26.460]  But it's even worse than that.
[00:16:26.880 --> 00:16:34.162]  Obama is telling us, blatantly lying to us, saying that there's not even any question about what's going on with the NSA.
[00:16:36.687 --> 00:16:43.391]  You know, at some point, does the technology outpace the laws that are in place and the protections that are in place?
[00:16:43.451 --> 00:16:49.855]  And do some of these systems end up being like a loaded gun out there that somebody at some future point could abuse?
[00:16:50.175 --> 00:17:02.222]  Because there are no allegations, and I am very confident, knowing the NSA and how they operate, that purposely somebody's out there trying to abuse this program or listen in on people's email or... You're confident in that?
[00:17:02.642 --> 00:17:03.543]  I am confident in that.
[00:17:05.967 --> 00:17:06.507]  Did you hear that?
[00:17:06.988 --> 00:17:09.350]  Obama said there's not even an allegation.
[00:17:10.791 --> 00:17:11.812]  There's been plenty of allegations.
[00:17:11.832 --> 00:17:16.176]  There's been allegations that the tech companies were in on this and that's what this proves as well.
[00:17:16.216 --> 00:17:20.240]  It proves that these internet companies were involved from the beginning in this program and
[00:17:20.856 --> 00:17:30.023]  For those of you who don't think this is a big issue, so maybe some Republicans who love the security state, notice that this is millions, millions of dollars that are being spent on this.
[00:17:30.083 --> 00:17:31.184]  Maybe that'll get your attention.
[00:17:31.665 --> 00:17:34.947]  Well, that brings us to today's quote, and that is from Tom Brokaw.
[00:17:35.407 --> 00:17:41.032]  He says, A common lament of the World War II generation is the absence of personal responsibility.
[00:17:41.452 --> 00:17:44.535]  Well, if you're not a Prison Planet supporter, please consider doing that.
[00:17:44.555 --> 00:17:46.096]  You know, you can share that with ten people.
[00:17:46.136 --> 00:17:47.537]  It's a great way to wake people up.
[00:17:48.143 --> 00:17:49.884]  We're fighting in this information war.
[00:17:50.064 --> 00:17:52.185]  We're trying to keep real wars from happening.
[00:17:52.205 --> 00:17:56.106]  We're trying to wake people up to the false flags, the false information that you see out there.
[00:17:56.506 --> 00:18:04.109]  You may not learn who the next Batman actor is going to be, but you're going to get information that you can use, information that will help each other.
[00:18:04.129 --> 00:18:07.951]  And you can share that with up to 10 people at a time with just one subscription.
[00:18:08.638 --> 00:18:17.859]  Now coming up right after the break, we've got Gigi Arnetta talking to Syrian Girl, getting another perspective on what's going on in Syria that you won't hear in the mainstream media.
[00:18:22.296 --> 00:18:27.420]  Now you can watch Alex Jones live at Infowars.com forward slash show.
[00:18:27.580 --> 00:18:32.685]  You'll find links to all of our content there and a free 15 day trial for Prison Planet TV.
[00:18:33.065 --> 00:18:40.951]  You can also browse the network, the Infowars Nightly News, and over 60 movies and documentaries all together in one place.
[00:18:41.191 --> 00:18:44.174]  You can watch the Alex Jones Radio Show live as it happens.
[00:18:44.534 --> 00:18:47.837]  So check it out, Infowars.com forward slash show.
[00:18:52.116 --> 00:19:03.239]  Many anthropologists and archaeologists believe that before man even discovered the power to harness and use fire, we were involved in agrarian activities.
[00:19:03.720 --> 00:19:08.481]  That is, taking the seeds of plants and then replanting them to produce more.
[00:19:09.101 --> 00:19:18.104]  The very foundation of our modern civilization and human culture is centered around the planting and cultivation of edible plants.
[00:19:18.644 --> 00:19:23.467]  Here are some of the amazing deals at InfoWarsSeedCenter at InfoWarsShop.com.
[00:19:23.908 --> 00:19:33.494]  The Survival Seed Vault by My Patriot Supply features only the finest survival heirloom seeds for a robust and hardy garden, even in the toughest times.
[00:19:33.734 --> 00:19:41.099]  We also have starter varieties of the deluxe seed packages for fruit, salad, salsa, peppers, medical herbs, and more.
[00:19:41.539 --> 00:19:45.382]  Go to the InfoWarsSeedCenter at InfoWarsShop.com.
[00:19:46.082 --> 00:19:46.663]  And remember,
[00:19:47.503 --> 00:19:49.924]  The revolution against tyranny is growing.
[00:20:02.089 --> 00:20:09.512]  Today we're joined by Syrian Girl, who's going to explain a little bit more about what's happened in Syria, a very unfortunate thing with the children.
[00:20:10.032 --> 00:20:12.433]  And we're going to talk a little bit about what's happening in Egypt.
[00:20:14.110 --> 00:20:17.392]  Mimi, thank you so much for being here today with us on the Nightly News.
[00:20:17.412 --> 00:20:19.813]  Hi, thanks for having me.
[00:20:20.313 --> 00:20:22.734]  Well, you've got a lot going on in Egypt right now.
[00:20:23.854 --> 00:20:31.418]  Start by just telling our viewers a little bit about Syria and how you became the Syrian girl, just really quick, for those who might not know you yet.
[00:20:33.839 --> 00:20:43.184]  Well, I was interviewed on YouTube a year into the struggle that was happening in my country by a YouTube channel, Morse.
[00:20:43.945 --> 00:20:45.786]  It's 108Morse108.
[00:20:46.947 --> 00:20:52.530]  And I'd already been involved politically for years before that, but anonymously.
[00:20:53.351 --> 00:20:56.473]  And basically I had to get over the fear
[00:20:57.313 --> 00:21:02.837]  of becoming a public figure and showing my face to the world and all of that entails.
[00:21:03.237 --> 00:21:09.602]  I didn't think that it would be, um, that I would get any views or that people would watch.
[00:21:09.662 --> 00:21:12.724]  I didn't see where it was going to go.
[00:21:13.164 --> 00:21:14.245]  It just sort of happened.
[00:21:14.785 --> 00:21:25.813]  But, um, I was afraid at the time of, of course, being, um, you know, threatened by crazy people online.
[00:21:26.013 --> 00:21:26.814]  The usual thing.
[00:21:27.412 --> 00:21:43.525]  So that's how I became Syrian Girl was that one day I got called for an interview by Alex Jones and Morris suggested I open up my own channel and I've been speaking politically on that ever since.
[00:21:43.765 --> 00:21:48.749]  It's Syrian Girl Partisan and I have a Twitter account which is Partisan Girl.
[00:21:49.488 --> 00:21:49.849]  Great.
[00:21:50.489 --> 00:21:58.079]  Well, it's hard to talk about what's happening to the children in Syria right now, but who do you think is behind the gas?
[00:22:00.902 --> 00:22:04.346]  Well, I think since a year ago,
[00:22:05.689 --> 00:22:23.441]  The people who even brought up chemical weapons before any incident occurred, before anyone suggested that they might be used, or that the conflict would even reach this point, was the US government and Obama, and then again Israel and the United Nations.
[00:22:24.502 --> 00:22:32.648]  And, you know, there was no indication before that, and I think the agenda was clear to make serious chemical weapons an issue.
[00:22:33.410 --> 00:22:49.458]  Because the game plan is always to try to disarm nations from their weapons of mass destruction, which are a deterrent against aggression, because of what they can do.
[00:22:49.778 --> 00:22:55.481]  They are city destroyers, so of course an invading army would be afraid of that.
[00:22:57.719 --> 00:23:00.200]  That's been the trend for Iraq.
[00:23:00.460 --> 00:23:03.180]  There was this armament before invasion and for Libya as well.
[00:23:03.720 --> 00:23:08.161]  And of course Afghanistan, Somalia, they never had WMDs to begin with.
[00:23:08.522 --> 00:23:10.262]  So they were an easy target.
[00:23:11.142 --> 00:23:18.804]  So going back to Syria and who I believe did this, I think that the... I'm not going to
[00:23:20.523 --> 00:23:30.625]  Put the blame on any specific group inside Syria because it doesn't exactly matter if it was Al-Qaeda, if it was FSA, if it was like corrupt people.
[00:23:31.486 --> 00:23:35.567]  It could have been spies for all we know that could have come in from anywhere.
[00:23:36.187 --> 00:23:39.147]  And as you know, the borders are wide open.
[00:23:39.827 --> 00:23:41.668]  But I think that the agenda behind
[00:23:42.557 --> 00:24:05.895]  Bringing up chemical weapons and trying to push it in the UN, it's clear who benefits from it, and that is the global elite who have taken over the US government and have basically brought many nations to their knees and many nations to work against their own people's interests and follow the global elite's interests.
[00:24:06.276 --> 00:24:08.718]  That's who I believe is behind it.
[00:24:09.643 --> 00:24:15.986]  As of last night, I know that nobody has, one particular group has really come forward on this.
[00:24:16.246 --> 00:24:17.546]  What do you think about Iran?
[00:24:17.586 --> 00:24:18.747]  It's really quiet over there.
[00:24:18.767 --> 00:24:20.888]  Iran?
[00:24:23.148 --> 00:24:32.052]  What I believe of most of the nations that we see is that the nation states, if they're not
[00:24:33.046 --> 00:24:33.266]  I don't
[00:24:49.898 --> 00:25:08.677]  struggle against imperialism or in a struggle against being taken over or suppressed and Syria and Iran are allies of course but I'm not going to say that all of Iran's actions across the Middle East have been helpful against imperialism.
[00:25:08.938 --> 00:25:09.999]  For example in Iraq
[00:25:11.144 --> 00:25:26.836]  Iran actually worked with the Americans in invasion inside Iraq in order to suppress any resistance movement and to create sectarianism.
[00:25:27.236 --> 00:25:33.321]  You could say that it's worked in Iran's favor in some ways, but I think in the big picture it works against everybody's favor.
[00:25:35.603 --> 00:25:38.165]  But again, Syria and Iran are allies.
[00:25:38.205 --> 00:25:39.466]  They have a mutual defense pact.
[00:25:40.542 --> 00:25:52.449]  And the assault against Iran's sovereignty is something that anybody who believes in people's right to sovereignty, to independence, should be opposed to.
[00:25:53.169 --> 00:25:59.693]  Well, and so with that being said, Egypt is kind of, it's all over the place.
[00:25:59.713 --> 00:26:00.934]  There's so many things happening there.
[00:26:01.434 --> 00:26:06.877]  Where do you start to break it down and how does Syria fit into the equation with what's happening in Egypt right now?
[00:26:10.626 --> 00:26:24.910]  You know, for decades a lot of the Middle East have been living under dictatorships or monarchies and some of those dictatorships and monarchies were the greatest allies of the U.S.
[00:26:26.010 --> 00:26:29.951]  and some of them were the worst enemies and some of them were allies and then enemies.
[00:26:30.911 --> 00:26:33.772]  So, to say that the U.S.
[00:26:33.932 --> 00:26:36.773]  wants democracy in the Middle East is very naive.
[00:26:37.935 --> 00:26:56.112]  And in 2011 we saw all these Arab Springs happening, as they call them, all these revolutions happening all over the Middle East, only they replaced a lot of the secular governments with theocratic, Islam-based governments.
[00:26:57.768 --> 00:27:07.544]  As a Sikh, I don't think that it's in any country's interest to divide their nation by making the figurehead just one religion.
[00:27:07.744 --> 00:27:08.345]  Any religion.
[00:27:08.365 --> 00:27:10.869]  It's not specific to one religion.
[00:27:13.032 --> 00:27:14.833]  The reason for that was twofold.
[00:27:15.653 --> 00:27:40.722]  You could say that Qatar and Saudi Arabia were funding a lot of these revolutions and were making them happen because they wanted to sponsor, especially Qatar wanted to sponsor, Qatar and Turkey wanted to sponsor the Muslim Brotherhood, which is one of the political movements that have never really taken power in the Middle East up until now, 2011, but have always attempted to do so since 40 years or more.
[00:27:42.375 --> 00:27:49.743]  So, in Egypt, you had the Muslim Brotherhood in power under Morsi, and his government was extremely unpopular.
[00:27:51.485 --> 00:27:52.766]  And why was that?
[00:27:52.886 --> 00:27:53.987]  Why was it unpopular?
[00:27:54.067 --> 00:27:59.013]  And why do you think it's taken so long for the Muslim Brotherhood to get into power?
[00:27:59.954 --> 00:28:01.715]  Well, it's an unpopular movement.
[00:28:04.841 --> 00:28:07.223]  It's people look at it under suspicion.
[00:28:07.824 --> 00:28:12.808]  They see it as the worst of two evils.
[00:28:13.409 --> 00:28:14.870]  I'm not saying they don't have support.
[00:28:14.910 --> 00:28:19.894]  They do have support, but they don't have support of the majority, at least not in Egypt.
[00:28:20.555 --> 00:28:30.724]  And it's clear by what happened in the second time, the second spring, you know, maybe they'll call it that, but actually they're calling it a military coup.
[00:28:31.204 --> 00:28:34.647]  But I want to say that... Well, over there maybe, but not here apparently.
[00:28:34.667 --> 00:28:35.868]  Obama doesn't want to call it a coup.
[00:28:40.276 --> 00:28:54.602]  return of the military government like Egypt was before the Muslim Brotherhood was under the Mubarak regime which was despotic and which you know was pretty much one of the pawns of the New World Order.
[00:28:54.622 --> 00:28:57.843]  They had a massive amount of IMF debt.
[00:28:58.464 --> 00:29:00.705]  Their people were not under great living conditions.
[00:29:01.665 --> 00:29:20.075]  So now to see the Muslim Brotherhood being pulled down and this old government returned, which of course had its ties to the US and Israel, I don't think we should be too excited or too happy like it's the greatest thing that ever happened.
[00:29:20.395 --> 00:29:25.438]  I think it's clear that it shows that secularism is still alive in the Middle East.
[00:29:26.178 --> 00:29:45.831]  But it also shows that maybe democracy isn't, you know, it's... And I say that with a lot of skepticism because I don't believe democracy is alive anywhere, nor was it under Morsi, but there's not really a change now in Egypt, there's just a return of the old way.
[00:29:46.491 --> 00:29:49.373]  In your opinion, what would be the first step to peace in the Middle East?
[00:29:51.676 --> 00:30:02.265]  I think the first step to peace in the Middle East would be to end intervention from the outside to try to take control of those countries.
[00:30:06.031 --> 00:30:08.273]  and occupation inside the Middle East.
[00:30:08.833 --> 00:30:15.818]  And when I say occupation, I don't just mean that the US has invaded and has troops in a country.
[00:30:16.318 --> 00:30:17.679]  That should go too.
[00:30:18.100 --> 00:30:23.583]  That's fueling all of the problems and instigating fights in fighting between people.
[00:30:24.024 --> 00:30:26.085]  But I also mean the occupation of Palestine.
