[00:00:00.865 --> 00:00:01.366]  We've got it.
[00:05:01.716 --> 00:05:03.656]  has seen huge losses to our food supply.
[00:05:03.876 --> 00:05:09.378]  In 2011, storms and floods raged across the U.S., costing us $20 billion in lost crops alone.
[00:05:09.598 --> 00:05:13.380]  In 2012, we saw the largest drought in the country in more than 50 years.
[00:05:13.640 --> 00:05:17.401]  You may think out of sight, out of mind, and so you don't think you will be affected.
[00:05:17.561 --> 00:05:18.762]  The fact is, you are.
[00:05:18.962 --> 00:05:19.742]  We all are.
[00:05:19.982 --> 00:05:22.303]  Food shortages drive prices up for everyone.
[00:05:22.623 --> 00:05:30.988]  You might not be able to control Mother Nature, but you can control your food prices by freezing the cost and availability of your food supply with eFoods Direct.
[00:05:31.188 --> 00:05:32.389]  Be prepared before you need it.
[00:05:32.569 --> 00:05:35.751]  With nutrient-dense food you can store for up to 25 years.
[00:05:36.031 --> 00:05:38.293]  You can hope for the best, but hope won't feed you.
[00:05:38.433 --> 00:05:42.855]  Do what I've done and get your own supply of the best storable foods out there from eFoods Direct.
[00:05:42.995 --> 00:05:48.879]  Call 800-409-5633 or visit them on the web at efoodsdirect.com forward slash Alex.
[00:05:49.039 --> 00:05:51.800]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:06:28.599 --> 00:06:30.682]  Monday through Friday from 11 a.m.
[00:06:30.702 --> 00:06:31.282]  to 2 p.m.
[00:06:31.402 --> 00:06:31.963]  Central.
[00:06:32.443 --> 00:06:36.428]  We are here live and then back Sundays live 4 to 6 p.m.
[00:06:36.488 --> 00:06:36.868]  Central.
[00:06:37.549 --> 00:06:38.630]  It is lucky number 7.
[00:06:39.111 --> 00:06:44.317]  It is the 7th day of April 2013 on this worldwide transmission.
[00:06:44.457 --> 00:06:45.078]  I am your host
[00:06:45.578 --> 00:07:04.714]  Alex Jones, the news websites are InfoWars.com, that's InfoWars.com, PrisonPlanet.com, and we're streaming video and audio as well for radio listeners that would like to see another added dimension of the radio broadcast at InfoWarsNews.com.
[00:07:05.374 --> 00:07:08.217]  On our subscription service, PrisonPlanet.tv.
[00:07:08.658 --> 00:07:11.561]  And don't forget, we have Operation Awaking the Sleeping Giant.
[00:07:11.801 --> 00:07:14.824]  You can find out about it right there at PrisonPlanet.tv.
[00:07:15.245 --> 00:07:16.827]  Okay, where to start today?
[00:07:17.816 --> 00:07:18.597]  Where to begin?
[00:07:19.537 --> 00:07:26.642]  I want to read you a quote from a 1939 radio address that Adolf Alois Hitler gave.
[00:07:26.682 --> 00:07:27.763]  You may have heard of him.
[00:07:28.363 --> 00:07:36.349]  When an opponent declares, I will not come over to your side, I calmly say, your children belong to us already.
[00:07:37.189 --> 00:07:37.970]  What are you?
[00:07:38.210 --> 00:07:39.571]  You will pass on.
[00:07:39.631 --> 00:07:43.194]  Your descendants, however, now stand in the new camp.
[00:07:43.994 --> 00:07:49.240]  In a short time, they will know nothing else but this new community, Adolf Hitler.
[00:07:50.141 --> 00:07:52.623]  And he said similar things years before in his book Mein Kampf.
[00:07:52.683 --> 00:07:55.607]  Now, the communist system in Russia...
[00:07:57.216 --> 00:08:22.917]  The communist system in China, Fidel Castro's Cuba, everyone knows that in these countries the police wear black masks, the state turns the children against the parents, the state tries to raise the kids in dormitories, and really raises a generation of tax police and other enforcers out of children that they have CPS'd for very petty reasons via the Soviet or Nazi courts.
[00:08:25.028 --> 00:08:32.773]  The Romans just came in and killed all the adult age men down to about age 13-14 and then re-educated everybody.
[00:08:33.573 --> 00:08:42.038]  So ancient empires just killed all the men and then took the women and children as slaves and then took the smarter ones to basically be enforcers but still chattel slaves.
[00:08:42.319 --> 00:08:45.100]  They would be so proud of being a war slave though.
[00:08:45.741 --> 00:08:50.743]  They had large brigades in the Roman Empire from
[00:08:52.301 --> 00:09:08.909]  The end of their republic on until their decline and the splitting into two empires, but I'm digressing, of special slave mercenaries who were proud of their slavery that was passed on to the Prussians in Germany, of course, and that's where we get kindergarten.
[00:09:09.329 --> 00:09:14.652]  All the modern brainwashing systems we have today are designed to make people follow orders and be happy in their servitude.
[00:09:17.011 --> 00:09:20.896]  The Hessians were German slaves brought here to wage war on us in 1776.
[00:09:21.176 --> 00:09:24.640]  Tens of thousands of them.
[00:09:26.102 --> 00:09:27.424]  But there was the prestige.
[00:09:27.544 --> 00:09:33.872]  Even if you were a slave Hessian, you still had a fancy uniform and black, you know, goose-stepping boots.
[00:09:33.932 --> 00:09:36.294]  But I'm digressing, ladies and gentlemen.
[00:09:37.631 --> 00:09:40.413]  You know that authoritarian states try to take over the children.
[00:09:40.793 --> 00:09:45.637]  And I have read on air the official textbooks used by every major Western university.
[00:09:46.077 --> 00:09:52.962]  They all tell the people aspiring to be government minions and enforcers to have a disdain for the family, a disdain for men.
[00:09:52.982 --> 00:10:01.908]  If you turn on any sitcom or drama, men have been run down for 50 years as moron idiots with women bossing them around the new commanders.
[00:10:01.948 --> 00:10:02.989]  They are the house slaves.
[00:10:03.349 --> 00:10:05.091]  The Romans would bring in the women
[00:10:05.771 --> 00:10:10.013]  You know, even as the boys grew up, they were kept out in the barn and not allowed to learn how to really speak.
[00:10:10.534 --> 00:10:12.075]  You don't want men knowing how to stand up.
[00:10:12.555 --> 00:10:19.179]  That was passed on to black slaves in the Caribbean, in South Central America, and of course here in the United States.
[00:10:19.199 --> 00:10:23.281]  That's why you've heard of that before with the woman, you know, the house slave in charge.
[00:10:23.301 --> 00:10:26.263]  Well, that actually came out of Rome, mainly with white slaves.
[00:10:27.439 --> 00:10:32.161]  But side issue, feminism is not about empowering women, it makes them the house slaves.
[00:10:32.181 --> 00:10:41.105]  They have a more pejorative name for it that black folks tend to use for it, but it's the people that are in the house.
[00:10:42.146 --> 00:10:45.947]  And that's what the police and the bureaucrats and the FBI and all them are.
[00:10:45.987 --> 00:10:47.088]  They're the house slaves.
[00:10:47.468 --> 00:10:52.770]  And then those of us that aren't part of the federal family, we're the barn slaves.
[00:10:53.511 --> 00:10:55.231]  I mean, that's how it's all set up.
[00:10:55.531 --> 00:10:56.412]  That's how it's looked at.
[00:10:57.645 --> 00:10:58.825]  And so that's what they've established.
[00:10:58.845 --> 00:11:00.566]  And they all write handbooks on it.
[00:11:01.026 --> 00:11:03.907]  And I shot a special report up at Infowars.com.
[00:11:04.367 --> 00:11:07.668]  The state declares that your children are slaves.
[00:11:08.069 --> 00:11:10.369]  The name of the video, the article, is MSNBC host.
[00:11:10.649 --> 00:11:11.930]  Your kids belong to the collective.
[00:11:11.970 --> 00:11:18.252]  So my issue is, I'd talk about this 15 years ago, 7 years ago, and people would say you're a liar.
[00:11:18.432 --> 00:11:23.934]  Even when I was on the radio with the official textbooks, in one case the Calhoun reader,
[00:11:24.714 --> 00:11:27.399]  ...used at the University of Texas for their social workers.
[00:11:27.439 --> 00:11:34.530]  And it said, quote, the family belongs to the age of barbarism and is a form of mental illness.
[00:11:34.650 --> 00:11:39.478]  And you can also pull up the head of the National Association of Psychiatrists in the 60s saying the same thing.
[00:11:41.167 --> 00:11:46.769]  So they sell it as a new human right to not have a family, because they want you all alone, completely alone.
[00:11:47.229 --> 00:11:50.551]  That is the great goal of every authoritarian society.
[00:11:50.571 --> 00:11:55.253]  In fact, I ought to send somebody down to the microfilm, or we should get a LexisNexis subscription.
[00:11:55.773 --> 00:11:59.954]  I had a Thomson Reuters subscription about six, seven years ago, but I never used it, so I got rid of it.
[00:12:00.274 --> 00:12:04.516]  Guys, on Monday, get a Thomson Reuters subscription and a LexisNexis.
[00:12:04.776 --> 00:12:06.417]  Google's great, but you can't find stuff
[00:12:08.057 --> 00:12:10.018]  You know, year 2000 and back, good on the web.
[00:12:10.559 --> 00:12:33.229]  Okay, so I need, I want the 2000 Austin American statesmen, when I caught bribery at the Capitol, it was the cover story on the Metro and State, you know, about investigation of bribery that we caught on video and I was there testifying, they were just paying them off out in the hallway, and then they later had a state hearing, you know, finding that it was illegal what happened and the individual over the committee got censured and things.
[00:12:33.269 --> 00:12:33.829]  The point was,
[00:12:37.463 --> 00:12:45.467]  Is that they quoted one of the handgun control, I think it was violence policy center.
[00:12:45.747 --> 00:12:48.989]  They quoted them and they're saying, I don't care what Mr. Jones does.
[00:12:49.269 --> 00:12:51.190]  We're going to get your guns one day.
[00:12:51.410 --> 00:12:52.490]  We've got your kids.
[00:12:53.491 --> 00:12:54.451]  I mean, I want that quote.
[00:12:54.491 --> 00:12:57.153]  I probably read that quote 50 times on air.
[00:12:58.633 --> 00:12:58.973]  50 times.
[00:12:59.013 --> 00:13:01.755]  And I want to resurrect that and actually show people that.
[00:13:02.235 --> 00:13:03.696]  So LexisNexis on Monday.
[00:13:04.636 --> 00:13:05.877]  Because I want to show people that.
[00:13:07.107 --> 00:13:14.673]  And there it was, saying, it doesn't matter, we've got your kids in the public school, and we will ban guns in America.
[00:13:16.094 --> 00:13:20.197]  That's why I get so mad at people like Piers Morgan, when he says, I don't want your guns, bull!
[00:13:20.977 --> 00:13:31.105]  By the way, it came out this week, we've got them coming on later in the week, the Veritas Project, they told me about this weeks ago before they went and did it, they went to the house of Piers Morgan in Hollywood, he's got armed guards.
[00:13:32.964 --> 00:13:38.227]  But he doesn't want you to be able to, who can't afford, you know, you don't have an eight million dollar a year contract or whatever, like he does.
[00:13:38.727 --> 00:13:41.748]  You know, here's just a poor guy makes $60,000 a year.
[00:13:42.349 --> 00:13:44.550]  Of course, Michael Moore says you're rich and you're a bad guy.
[00:13:44.570 --> 00:13:48.752]  And, you know, if you maybe make $60,000 and it's racist to own a gun.
[00:13:48.772 --> 00:13:49.893]  Remember that clip two weeks ago?
[00:13:50.713 --> 00:13:52.614]  But, of course, he's got armed guards too.
[00:13:52.894 --> 00:13:54.435]  I've seen them, but it's on record he has them.
[00:13:55.981 --> 00:13:57.222]  That's why I get so mad.
[00:13:57.282 --> 00:13:58.923]  They want our guns to dominate us.
[00:13:59.203 --> 00:13:59.663]  Period.
[00:13:59.743 --> 00:14:01.464]  Everywhere they're in control, they take all the guns.
[00:14:01.904 --> 00:14:09.029]  So stop playing the game and arguing, hey, violent crime dropped 49% since 1991 because of proliferation of gun ownership.
[00:14:09.369 --> 00:14:10.249]  FBI.gov.
[00:14:11.030 --> 00:14:12.010]  They don't want to hear that.
[00:14:12.431 --> 00:14:19.255]  They have got an agenda of foreign banks that have captured this country to take our guns, and they're saying, hey, Hitler said we've got your kids.
[00:14:19.615 --> 00:14:22.697]  The gun control group said it doesn't matter what Alex Jones does.
[00:14:23.953 --> 00:14:26.614]  That was their answer to Alex Jones caught all this going on at the Capitol.
[00:14:26.815 --> 00:14:29.796]  Their answer was, we got your kids and we're going to get your guns.
[00:14:30.977 --> 00:14:32.377]  Mr. Jones isn't going to stop us.
[00:14:34.058 --> 00:14:35.259]  And that's why I'm angry at them.
[00:14:35.279 --> 00:14:37.300]  They're authoritarians and they know it.
[00:14:37.320 --> 00:14:38.501]  It's not like they're misguided.
[00:14:38.861 --> 00:14:42.443]  Now here is MSNBC host in a TV ad they're running.
[00:14:42.463 --> 00:14:44.544]  It's not like it's something they just said flippantly.
[00:14:44.904 --> 00:14:49.607]  This is a TV ad they're running saying your kids don't belong to you, they belong to the collective.
[00:14:49.627 --> 00:14:49.967]  Here it is.
[00:14:50.993 --> 00:14:57.457]  We have never invested as much in public education as we should have because we've always had kind of a private notion of children.
[00:14:57.577 --> 00:15:00.819]  Your kid is yours and totally your responsibility.
[00:15:01.159 --> 00:15:04.401]  We haven't had a very collective notion of these are our children.
[00:15:04.662 --> 00:15:12.566]  So part of it is we have to break through our kind of private idea that kids belong to their parents or kids belong to their families and recognize that kids belong to whole communities.
[00:15:12.967 --> 00:15:17.950]  Once it's everybody's responsibility and not just the households, then we start making better investments.
[00:15:18.567 --> 00:15:32.232]  And they have an actual, original Marxist slogan leaned forward on the screen while she's saying this, knowing 99% of Americans don't know that's the original name of the first Marxist newspaper and their slogan.
[00:15:32.532 --> 00:15:33.492]  Carl Marx slogan.
[00:15:34.593 --> 00:15:37.353]  I mean, they're just hitting us, hitting us hard.
[00:15:38.114 --> 00:15:41.235]  And like they said, hey, while you're watching your football, buddy, we got your kids.
[00:15:42.438 --> 00:15:43.299]  We got your kids.
[00:15:43.479 --> 00:15:44.300]  We got your kids.
[00:15:44.720 --> 00:15:45.561]  We got your kids.
[00:15:45.901 --> 00:15:46.581]  We got your kids.
[00:15:46.621 --> 00:15:50.345]  And now they're taking veterans' kids who've had an arm or leg blown off saying they're depressed.
[00:15:50.665 --> 00:15:53.507]  Now they're taking people's guns if they have one marijuana cigarette.
[00:15:53.867 --> 00:15:54.488]  And their kids.
[00:15:54.948 --> 00:15:56.009]  These are authoritarians.
[00:15:56.029 --> 00:15:57.631]  This is a persecution taking place.
[00:16:01.138 --> 00:16:02.139]  I had tried everything.
[00:16:02.199 --> 00:16:07.261]  I'd cut back the amount of food I was eating, I was lifting weights and jogging, but nothing was working.
[00:16:07.701 --> 00:16:12.163]  My body was literally starving for minerals and trace elements as well as key vitamins.
[00:16:12.523 --> 00:16:18.886]  And as soon as I had that, I immediately could eat half of what I was eating previously and be satisfied.
[00:16:19.386 --> 00:16:29.853]  Now there are hundreds of great products at Infowarsteam.com, but I want to point out the three that have helped me lose 37 pounds in just two months.
[00:16:30.594 --> 00:16:34.737]  Products like Beyond Tangy Tangerine, Pollen Burst, and Rebound.
[00:16:35.077 --> 00:16:41.101]  When I started taking the Tangy Tangerine and other products every day, I lost more than 37 pounds in just two months.
[00:16:41.341 --> 00:16:42.462]  Now that's results.
[00:16:42.882 --> 00:16:55.012]  I want to challenge my listeners to go to Infowarsteam.com and to order just three of their products and you will see the changes in the way you look, feel, and in your appetite almost immediately.
[00:16:55.412 --> 00:16:57.634]  Start your journey to health and wellness today.
[00:16:57.954 --> 00:16:59.555]  Infowarsteam.com
[00:17:00.516 --> 00:17:02.157]  Introducing Pro-1.
[00:17:02.417 --> 00:17:05.920]  All of your filtration in one system, portable, on-the-go.
[00:17:06.060 --> 00:17:10.463]  No more do you have two or three filters to just reduce sodium fluoride.
[00:17:10.603 --> 00:17:16.587]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:17:16.707 --> 00:17:27.514]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[00:17:27.714 --> 00:17:30.316]  It is the only one that does it and out of the gate.
[00:17:30.556 --> 00:17:33.997]  We have it discounted at 10% off with promo code WATER.
[00:17:34.177 --> 00:17:51.164]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:17:51.484 --> 00:17:56.806]  Get your ProPure with the new Pro1 filter today at InfoWarsTore.com or by calling 888-253-3139.
[00:18:00.672 --> 00:18:08.915]  Devastating events like earthquakes, tornadoes, floods, hurricanes, or the threat of martial law have highlighted the need for Americans to prepare for emergencies.
[00:18:09.215 --> 00:18:12.657]  As a result, millions are stockpiling food, gold, and weapons.
[00:18:12.897 --> 00:18:17.058]  But how will these items help if you or one of your loved ones becomes ill?
[00:18:17.338 --> 00:18:22.120]  Supernatural silver is the ultimate tool to prepare you for a medical emergency.
[00:18:22.400 --> 00:18:29.903]  Supernatural silver is a natural antibiotic that is uniquely effective against bacteria, viruses, moles, and fungus.
[00:18:30.043 --> 00:18:30.283]  I think so.
[00:19:02.262 --> 00:19:09.949]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:19:10.389 --> 00:19:14.012]  Alex and his staff have used these pure soap products for years.
[00:19:14.452 --> 00:19:21.278]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:19:21.759 --> 00:19:24.241]  See them on the web at 5starsoap.com.
[00:19:24.781 --> 00:19:29.284]  Or call 800-340-7091 for a free catalog.
[00:19:29.624 --> 00:19:35.288]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:19:35.548 --> 00:19:40.672]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:19:40.972 --> 00:19:42.593]  This is an amazing deal.
[00:19:42.953 --> 00:19:47.556]  You can save thousands of dollars and you will love the way real soap makes you feel.
[00:19:48.177 --> 00:19:51.339]  See them on the web at 5starsoap.com or call
[00:19:51.619 --> 00:19:55.821]  800-340-7091 for a free catalog.
[00:20:01.584 --> 00:20:02.765]  Coast to Coast.
[00:20:03.125 --> 00:20:04.446]  Direct from Austin.
[00:20:05.166 --> 00:20:08.388]  You're listening to the Alex Jones Broadcasting Network.
[00:20:16.019 --> 00:20:21.004]  He aligns himself with the truth and it's time for you to choose a side.
[00:20:21.324 --> 00:20:23.666]  You're listening to Alex Jones.
[00:20:26.109 --> 00:20:28.731]  Here's an example of the total information overload.
[00:20:28.971 --> 00:20:33.275]  If you're up at InfoWars.com, I have a link to a Fox News story.
[00:20:34.401 --> 00:20:37.324]  About an FBI police training manual.
[00:20:38.305 --> 00:20:39.946]  This has also been issued to the U.S.
[00:20:40.126 --> 00:20:44.470]  Army training instructor listed for domestic operations, of course.
[00:20:44.530 --> 00:20:49.094]  That's completely illegal in a free country, but we're just seeing the end of positive commentators.
[00:20:49.675 --> 00:20:53.017]  Army labels evangelical Christians, Catholics, period.
[00:20:54.539 --> 00:20:54.979]  Period.
[00:20:55.360 --> 00:20:56.641]  Catholics, Christians, period.
[00:20:56.981 --> 00:20:58.903]  And some Jews, religious extremists.
[00:20:59.622 --> 00:21:00.642]  And this is Fox News.
[00:21:00.682 --> 00:21:07.644]  Now, if you watch my film Road to Tyranny from 2002, we show the same manuals, just the older versions.
[00:21:08.325 --> 00:21:11.205]  And people would see that and say, this isn't true.
[00:21:12.406 --> 00:21:16.527]  I would show Marines training to confiscate guns and admitting that it's for America.
[00:21:16.747 --> 00:21:18.567]  People say, there's no way that's got to be fake.
[00:21:19.068 --> 00:21:25.149]  When it was clearly, you know, thousands of Marines, Hebron, Maryland, you know, on the East Coast, West Coast.
[00:21:25.910 --> 00:21:26.910]  No way it's fake.
[00:21:28.063 --> 00:21:29.223]  Look at that, Fox News.
[00:21:31.104 --> 00:21:33.724]  Army labels evangelicals as religious extremists.
[00:21:34.164 --> 00:21:34.544]  Boom!
[00:21:34.985 --> 00:21:38.105]  You can click and read the Army Training Manual.
[00:21:40.346 --> 00:21:44.087]  And ladies and gentlemen, it just says, point blank, evangelical Christianity.
[00:21:44.987 --> 00:21:45.407]  Period.
[00:21:48.528 --> 00:21:50.428]  Orthodox Jews.
[00:21:52.689 --> 00:21:54.069]  Next to it, Al-Qaeda.
[00:21:57.093 --> 00:21:59.674]  Which, by the way, the AP announced they're not going to call them Al-Qaeda anymore.
[00:22:00.274 --> 00:22:02.954]  Or even Islamists, because they were using them in Libya and Syria.
[00:22:03.495 --> 00:22:06.555]  They got Hamas, Ku Klux Klan next to Christian.
[00:22:06.855 --> 00:22:09.456]  Catholicism, period, is extreme.
[00:22:09.476 --> 00:22:11.177]  And you're like, well that's incredible.
[00:22:12.357 --> 00:22:16.478]  Oh, and if you're Islamophobic, see how they're going to totally flip it?
[00:22:17.831 --> 00:22:20.292]  Guys, I printed it in IMs and I don't see it in my stack.
[00:22:20.673 --> 00:22:23.214]  Type in Army trains to take on Tea Party, it's Forbes.
[00:22:23.234 --> 00:22:32.820]  I want to show people that the Army's main mission, this is official from West Point, and the Army War College is to take on gun owners, conservatives, libertarians.
[00:22:33.120 --> 00:22:35.061]  By the way, you're not tuning in to satire here.
[00:22:35.521 --> 00:22:37.522]  This is what it's like to be under a revolution.
[00:22:37.942 --> 00:22:41.144]  The globalists are involved in a revolution, in a takeover.
[00:22:41.184 --> 00:22:42.105]  They call us
[00:22:43.191 --> 00:22:49.215]  In their higher-level Ford Foundation manuals and in the different hearings that have come out with the Weathermen, they call us counter-revolutionaries.
[00:22:49.415 --> 00:22:50.977]  And you better believe that's what we are.
[00:22:51.017 --> 00:22:52.157]  We're the Americans.
[00:22:52.558 --> 00:22:53.398]  There it is, how the U.S.
[00:22:53.418 --> 00:22:55.480]  military would crush a Tea Party rebellion.
[00:22:56.961 --> 00:23:03.786]  And it goes on to talk about how in the new Army War College, and they're even teaching this at West Point, their main mission
[00:23:05.006 --> 00:23:09.510]  Now listen, I'm reading you Fox News right now and Forbes.
[00:23:09.530 --> 00:23:11.692]  In fact, guys, if you're watching on TV, you can see this.
[00:23:11.732 --> 00:23:13.793]  Go back to my screen, foxnews.com.
[00:23:15.075 --> 00:23:24.883]  Now again, I would tell people this, I would tell program directors this, big, you know, vice presidents at major, you know, networks, presidents, and they would say, oh, Alex, it's not that bad.
[00:23:25.703 --> 00:23:27.305]  And I'd say, oh, I've got the training manual.
[00:23:27.525 --> 00:23:29.847]  A few years ago, I had Nightline here trying to show them this.
[00:23:29.867 --> 00:23:30.788]  They go, we're not going to look at it.
[00:23:32.869 --> 00:23:33.230]  Look at this.
[00:23:35.919 --> 00:23:40.624]  Catholicism, period, is extreme and next to Al Qaeda.
[00:23:41.365 --> 00:23:44.849]  Evangelical Christian, period, terrorism.
[00:23:46.510 --> 00:23:51.275]  And they've got it right next to Al Qaeda and the Al Qaeda flag.
[00:23:51.335 --> 00:23:52.857]  I mean, this is America.
[00:23:52.877 --> 00:23:55.380]  Ladies and gentlemen, I wasn't even intending to get to this today.
[00:23:57.148 --> 00:23:59.269]  Now, let me tell you, who are the extremists?
[00:23:59.689 --> 00:24:04.892]  Is it Catholics and Protestants, people with the lowest crime rates out there, or people that are church attending?
[00:24:05.372 --> 00:24:06.873]  The FBI.gov has all the numbers.
[00:24:06.893 --> 00:24:13.817]  They know somebody, whether they be Catholic or Protestant or whatever it is, that attends church on a regular basis, has the lowest crime rate out there for whatever reason.
[00:24:14.457 --> 00:24:16.658]  They know veterans have one of the lowest crime rates out there.
[00:24:17.238 --> 00:24:18.879]  Just the media hypes up when there are events.
[00:24:19.619 --> 00:24:26.383]  They know white males have the lowest crime rate of a quote racial group in this country, period.
[00:24:27.003 --> 00:24:29.064]  And we're listed as the number one terror threat.
[00:24:33.339 --> 00:24:37.443]  Now, you gotta have some bad guys to be saying this, okay?
[00:24:38.043 --> 00:24:50.014]  Look, it's like when I got video of FEMA that the police sent me, a firefighter sent me, there's police and firefighters in Kansas City, with them bad-mouthing George Washington and Thomas Jefferson and saying they were terrorists and anybody that likes the Constitution is a terrorist.
